CHILDCODE	ACTIDR5	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
160016	2	2	1	12	25	2	0	 	 	 	 	 
160017	1	2	1	12	30	1	0	 	 	 	 	 
160018	1	1	1	2	5	2	0	 	 	 	 	 
160018	2	2	1	12	30	1	0	 	 	 	 	 
160019	1	2	1	12	20	2	0	 	 	 	 	 
160019	2	1	1	2	7	6	0	 	 	 	 	 
160020	1	6	2	1	26	10	1	1600	 	4	 	2
160020	2	2	1	12	30	2	0	 	 	 	 	 
160021	1	2	1	12	20	1	0	 	 	 	 	 
160023	1	6	2	4	26	12	1	3500	 	4	 	0
160024	1	2	1	12	25	2	0	 	 	 	 	 
160024	2	1	1	2	5	1	0	 	 	 	 	 
160025	1	2	1	12	30	2	0	 	 	 	 	 
160025	2	1	1	2	5	6	0	 	 	 	 	 
160030	1	1	1	2	5	2	0	 	 	 	 	 
160030	2	2	1	12	27	2	0	 	 	 	 	 
160032	1	6	2	4	20	10	1	3000	 	4	 	2
160032	2	4	1	12	25	1	0	 	 	 	 	 
160033	1	2	1	12	20	2	0	 	 	 	 	 
160033	2	1	1	1	5	4	0	 	 	 	 	 
160034	1	2	1	12	28	2	0	 	 	 	 	 
160034	2	1	1	3	10	2	0	 	 	 	 	 
160035	1	2	1	12	20	2	0	 	 	 	 	 
160036	1	2	1	12	30	1	0	 	 	 	 	 
160037	1	2	1	12	30	2	0	 	 	 	 	 
160037	2	1	1	2	10	2	0	 	 	 	 	 
160038	1	1	1	2	4	3	0	 	 	 	 	 
160038	2	2	1	12	25	3	0	 	 	 	 	 
160041	1	2	1	12	30	2	0	 	 	 	 	 
160041	2	1	1	2	5	4	0	 	 	 	 	 
160042	1	4	1	0	5	12	1	2000	 	4	 	0
160043	1	1	1	2	8	2	0	 	 	 	 	 
160043	2	2	1	12	28	1	0	 	 	 	 	 
160043	3	3	1	12	30	2	0	 	 	 	 	 
160044	1	2	1	12	20	1	0	 	 	 	 	 
160045	1	1	1	2	7	2	0	 	 	 	 	 
160046	1	4	1	12	15	3	0	 	 	 	 	 
160047	1	2	1	12	20	2	0	 	 	 	 	 
160047	2	1	1	2	5	4	0	 	 	 	 	 
160048	1	2	1	12	20	2	0	 	 	 	 	 
160049	1	2	1	10	25	2	0	 	 	 	 	 
160050	1	1	1	2	5	2	0	 	 	 	 	 
160050	2	2	1	12	27	2	0	 	 	 	 	 
160052	1	2	1	12	25	1	0	 	 	 	 	 
160052	2	1	1	2	5	2	0	 	 	 	 	 
160052	3	7	1	12	20	1	0	 	 	 	 	 
160054	1	2	1	12	30	6	0	 	 	 	 	 
160054	2	1	1	2	5	4	0	 	 	 	 	 
160056	1	2	1	12	27	2	0	 	 	 	 	 
160056	2	1	1	2	5	1	0	 	 	 	 	 
160057	1	3	1	12	30	2	0	 	 	 	 	 
160059	1	7	2	1	24	6	1	700	 	4	 	2
160059	2	2	1	12	30	2	0	 	 	 	 	 
160059	3	1	1	1	5	4	0	 	 	 	 	 
160060	1	2	1	12	22	2	0	 	 	 	 	 
160063	1	2	1	12	20	2	0	 	 	 	 	 
160064	1	1	1	2	2	4	0	 	 	 	 	 
160065	1	7	2	2	30	10	1	1400	 	4	 	0
160065	2	2	1	12	30	2	0	 	 	 	 	 
160065	3	1	1	2	7	5	0	 	 	 	 	 
160066	1	7	2	1	20	8	1	800	 	4	 	0
160066	2	2	2	12	25	2	0	 	 	 	 	 
160067	1	1	1	2	5	3	0	 	 	 	 	 
160068	1	7	2	2	20	8	1	1200	 	4	 	2
160068	2	2	1	12	20	2	0	 	 	 	 	 
160068	3	1	1	1	5	5	0	 	 	 	 	 
160069	1	2	1	12	25	3	0	 	 	 	 	 
160069	2	1	1	2	7	2	0	 	 	 	 	 
160070	1	3	1	12	20	2	0	 	 	 	 	 
160070	2	2	1	12	25	2	0	 	 	 	 	 
160071	1	2	1	12	27	2	0	 	 	 	 	 
160071	2	1	1	2	5	1	0	 	 	 	 	 
160072	1	4	2	6	30	11	1	3300	 	4	 	0
160074	1	2	1	12	27	2	0	 	 	 	 	 
160074	2	1	1	2	4	1	0	 	 	 	 	 
160075	1	7	2	1	20	5	1	800	 	4	 	1
160075	2	2	1	12	30	2	0	 	 	 	 	 
160075	3	1	1	1	7	4	0	 	 	 	 	 
160076	1	1	1	2	5	4	0	 	 	 	 	 
160078	1	7	2	1	25	7	1	1200	 	4	 	2
160078	2	2	1	12	20	2	0	 	 	 	 	 
160078	3	1	1	1	5	4	0	 	 	 	 	 
160080	1	2	1	12	28	2	0	 	 	 	 	 
160082	1	2	1	12	25	2	0	 	 	 	 	 
160082	2	1	2	2	7	1	0	 	 	 	 	 
160084	1	2	1	12	20	2	0	 	 	 	 	 
160084	2	1	1	1	5	6	0	 	 	 	 	 
160086	1	2	1	12	30	2	0	 	 	 	 	 
160086	2	1	1	2	5	4	0	 	 	 	 	 
160088	1	2	1	12	25	2	0	 	 	 	 	 
160089	1	2	1	12	27	2	0	 	 	 	 	 
160091	1	2	1	12	30	2	0	 	 	 	 	 
160092	1	2	1	12	28	2	0	 	 	 	 	 
160093	1	2	1	12	30	2	0	 	 	 	 	 
160094	1	1	1	2	2	4	0	 	 	 	 	 
160096	1	2	1	12	25	2	0	 	 	 	 	 
160096	2	1	1	2	5	1	0	 	 	 	 	 
160097	1	2	1	12	28	2	0	 	 	 	 	 
160098	1	2	1	12	30	1	0	 	 	 	 	 
160098	2	4	1	12	25	1	0	 	 	 	 	 
160099	1	2	1	12	25	2	0	 	 	 	 	 
160099	2	1	1	2	4	1	0	 	 	 	 	 
160100	1	2	1	12	20	2	0	 	 	 	 	 
160100	2	1	1	2	7	6	0	 	 	 	 	 
160102	1	5	2	8	30	11	1	13	 	6	15	1
160107	1	2	1	12	20	2	0	 	 	 	 	 
160107	2	1	1	1	7	5	0	 	 	 	 	 
160114	1	7	2	2	25	7	1	1000	 	4	 	0
160114	2	2	1	12	30	2	0	 	 	 	 	 
160114	3	1	1	2	7	4	0	 	 	 	 	 
170001	1	4	1	3	30	1	0	 	 	 	 	 
170002	1	2	1	12	30	1	0	 	 	 	 	 
170002	2	4	1	9	10	1	0	 	 	 	 	 
170003	1	2	1	12	24	1	0	 	 	 	 	 
170004	1	2	1	12	30	2	0	 	 	 	 	 
170005	1	2	1	12	30	1	0	 	 	 	 	 
170006	1	2	1	12	30	2	0	 	 	 	 	 
170007	1	2	1	12	30	1	0	 	 	 	 	 
170008	1	4	1	12	30	4	0	 	 	 	 	 
170009	1	2	1	12	27	1	0	 	 	 	 	 
170010	1	4	1	11	26	6	0	 	 	 	 	 
170011	1	2	1	12	30	2	0	 	 	 	 	 
170013	1	2	1	12	30	1	0	 	 	 	 	 
170017	1	2	1	12	28	1	0	 	 	 	 	 
170020	1	2	1	9	28	1	0	 	 	 	 	 
170021	1	2	1	12	30	1	0	 	 	 	 	 
170024	1	2	1	12	30	3	0	 	 	 	 	 
170026	1	2	1	12	10	1	0	 	 	 	 	 
170027	1	2	1	6	28	2	0	 	 	 	 	 
170028	1	4	1	1	20	6	0	 	 	 	 	 
170029	1	2	1	12	7	1	0	 	 	 	 	 
170032	1	2	1	12	10	1	0	 	 	 	 	 
170034	1	2	1	12	30	1	0	 	 	 	 	 
170035	1	2	1	12	30	1	0	 	 	 	 	 
170036	1	2	1	12	30	1	0	 	 	 	 	 
170037	1	2	1	12	30	1	0	 	 	 	 	 
170039	1	2	1	12	20	1	0	 	 	 	 	 
170040	1	2	1	12	30	1	0	 	 	 	 	 
170043	1	2	1	12	30	1	0	 	 	 	 	 
170044	1	2	1	6	20	2	0	 	 	 	 	 
170045	1	2	1	12	30	1	0	 	 	 	 	 
170046	1	2	1	12	30	2	0	 	 	 	 	 
170048	1	4	1	12	25	2	3	500	500	4	 	1
170048	2	2	1	7	23	2	0	 	 	 	 	 
170050	1	2	1	12	30	1	0	 	 	 	 	 
170052	1	2	1	12	30	1	0	 	 	 	 	 
170053	1	2	1	4	30	1	0	 	 	 	 	 
170054	1	2	1	12	30	2	0	 	 	 	 	 
170055	1	2	1	12	20	1	0	 	 	 	 	 
170056	1	2	1	4	20	1	0	 	 	 	 	 
170057	1	2	1	12	30	1	0	 	 	 	 	 
170058	1	2	1	12	30	2	0	 	 	 	 	 
170059	1	2	1	12	8	1	0	 	 	 	 	 
170061	1	2	1	12	30	1	0	 	 	 	 	 
170062	1	2	1	12	30	1	0	 	 	 	 	 
170064	1	2	1	12	17	2	0	 	 	 	 	 
170066	1	2	1	12	30	1	0	 	 	 	 	 
170068	1	2	1	12	5	1	0	 	 	 	 	 
170069	1	2	1	12	20	2	0	 	 	 	 	 
170069	2	6	2	3	4	2	1	20000	 	1	 	1
170070	1	2	1	12	20	2	0	 	 	 	 	 
170072	1	2	1	12	30	1	0	 	 	 	 	 
170073	1	2	1	12	22	1	0	 	 	 	 	 
170073	2	4	1	12	26	1	0	 	 	 	 	 
170074	1	2	1	12	15	1	0	 	 	 	 	 
170076	1	2	1	12	30	1	0	 	 	 	 	 
170079	1	2	1	12	20	1	0	 	 	 	 	 
170080	1	2	1	12	30	1	0	 	 	 	 	 
170082	1	2	1	12	28	2	0	 	 	 	 	 
170084	1	4	1	12	30	1	0	 	 	 	 	 
170085	1	2	1	12	15	1	0	 	 	 	 	 
170087	1	2	1	12	18	1	0	 	 	 	 	 
170088	1	2	1	12	30	1	0	 	 	 	 	 
170089	1	2	1	12	30	2	0	 	 	 	 	 
170089	2	3	1	12	30	1	0	 	 	 	 	 
170091	1	2	1	12	30	1	0	 	 	 	 	 
170092	1	2	1	12	30	1	0	 	 	 	 	 
170093	1	2	1	12	22	1	0	 	 	 	 	 
170094	1	2	1	12	24	1	0	 	 	 	 	 
170094	2	4	1	12	20	1	0	 	 	 	 	 
170096	1	2	1	12	15	1	0	 	 	 	 	 
170097	1	2	1	12	30	1	0	 	 	 	 	 
170101	1	2	1	12	30	1	0	 	 	 	 	 
170103	1	2	1	12	30	4	0	 	 	 	 	 
170104	1	4	1	2	10	2	1	30	 	2	 	1
170109	1	2	1	12	30	1	0	 	 	 	 	 
170109	2	4	1	9	20	2	0	 	 	 	 	 
170112	1	2	1	12	15	1	0	 	 	 	 	 
170114	1	2	1	12	20	1	0	 	 	 	 	 
170118	1	2	1	12	4	1	0	 	 	 	 	 
170119	1	2	1	12	30	1	0	 	 	 	 	 
170126	1	2	1	12	30	1	0	 	 	 	 	 
170126	2	4	1	12	30	2	0	 	 	 	 	 
170132	1	2	1	12	27	1	0	 	 	 	 	 
170132	2	3	2	12	20	1	0	 	 	 	 	 
170141	1	2	1	12	22	1	0	 	 	 	 	 
180001	1	2	1	12	10	1	0	 	 	 	 	 
180002	1	2	1	12	30	2	0	 	 	 	 	 
180003	1	4	2	2	26	4	1	600	 	4	 	1
180004	1	4	1	1	30	3	1	300	 	4	 	1
180006	1	7	1	4	5	1	1	30	 	1	 	1
180006	2	2	1	9	6	1	0	 	 	 	 	 
180008	1	2	1	12	20	1	0	 	 	 	 	 
180008	2	3	1	12	15	1	0	 	 	 	 	 
180011	1	2	1	12	8	2	0	 	 	 	 	 
180015	1	7	2	0	10	8	1	500	 	3	 	0
180023	1	2	1	12	30	1	0	 	 	 	 	 
180026	1	2	1	12	20	1	0	 	 	 	 	 
180029	1	2	1	12	2	1	0	 	 	 	 	 
180029	2	7	2	1	1	8	1	60	 	2	 	1
180033	1	2	1	12	20	1	0	 	 	 	 	 
180034	1	2	1	5	6	1	0	 	 	 	 	 
180042	1	4	1	12	14	3	0	 	 	 	 	 
180044	1	2	1	12	30	1	0	 	 	 	 	 
180044	2	3	1	12	15	1	0	 	 	 	 	 
180047	1	2	1	12	25	2	0	 	 	 	 	 
180050	1	2	1	12	25	1	0	 	 	 	 	 
180050	2	4	1	12	15	1	0	 	 	 	 	 
180051	1	2	1	12	30	1	0	 	 	 	 	 
180054	1	3	1	12	20	1	0	 	 	 	 	 
180054	2	4	1	12	25	1	0	 	 	 	 	 
180055	1	2	1	12	16	1	0	 	 	 	 	 
180060	1	6	2	2	25	8	1	3000	 	4	 	0
180061	1	2	1	12	30	2	0	 	 	 	 	 
180061	2	7	1	12	30	3	0	 	 	 	 	 
180065	1	2	1	12	30	2	0	 	 	 	 	 
180065	2	4	1	12	15	1	0	 	 	 	 	 
180066	1	2	1	12	15	2	0	 	 	 	 	 
180068	1	2	1	12	20	1	0	 	 	 	 	 
180068	2	3	1	12	20	1	0	 	 	 	 	 
180069	1	2	1	8	15	1	0	 	 	 	 	 
180070	1	2	1	12	15	1	0	 	 	 	 	 
180072	1	2	1	12	30	1	0	 	 	 	 	 
180072	2	3	1	12	30	1	0	 	 	 	 	 
180076	1	2	1	12	12	1	0	 	 	 	 	 
180077	1	2	1	12	20	1	0	 	 	 	 	 
180077	2	3	1	12	15	2	0	 	 	 	 	 
180080	1	2	1	12	20	1	0	 	 	 	 	 
180082	1	7	2	3	25	6	6	0	-77	2	 	1
180082	2	2	1	12	30	1	0	 	 	 	 	 
180083	1	2	1	12	15	1	0	 	 	 	 	 
180085	1	2	1	12	20	1	0	 	 	 	 	 
180089	1	2	1	12	30	1	0	 	 	 	 	 
180090	1	2	1	12	20	1	1	200	 	4	 	1
180092	1	2	1	12	30	3	0	 	 	 	 	 
180096	1	2	1	12	30	1	0	 	 	 	 	 
180098	1	2	1	12	15	2	0	 	 	 	 	 
180104	1	2	1	12	30	2	0	 	 	 	 	 
180106	1	 	 	 	 	 	 	 	 	 	 	 
180107	1	2	1	12	4	2	0	 	 	 	 	 
180121	1	2	1	12	4	1	0	 	 	 	 	 
180123	1	7	1	4	30	16	1	150	 	4	 	1
180128	1	2	1	12	30	2	0	 	 	 	 	 
190001	1	4	1	12	30	2	0	 	 	 	 	 
190002	1	2	1	12	30	1	0	 	 	 	 	 
190003	1	3	1	12	30	1	0	 	 	 	 	 
190005	1	2	1	12	30	4	0	 	 	 	 	 
190006	1	1	2	1	12	7	1	500	 	4	 	0
190007	1	3	1	12	30	4	0	 	 	 	 	 
190007	2	2	1	12	30	2	0	 	 	 	 	 
190009	1	2	1	12	30	1	0	 	 	 	 	 
190010	1	2	1	12	16	3	0	 	 	 	 	 
190011	1	1	1	2	10	2	0	 	 	 	 	 
190011	2	2	1	2	15	1	0	 	 	 	 	 
190012	1	2	1	12	30	1	0	 	 	 	 	 
190013	1	2	1	12	30	1	0	 	 	 	 	 
190014	1	2	1	12	30	3	0	 	 	 	 	 
190017	1	4	2	6	30	8	1	1200	 	4	 	1
190018	1	2	1	12	30	2	0	 	 	 	 	 
190019	1	2	1	12	30	2	0	 	 	 	 	 
190019	2	3	1	12	30	3	0	 	 	 	 	 
190019	3	4	2	3	30	10	1	2500	 	4	 	2
190020	1	6	2	12	30	12	1	6000	 	4	 	2
190021	1	6	2	3	15	12	1	300	 	2	 	1
190023	1	2	1	12	15	2	0	 	 	 	 	 
190024	1	3	1	12	30	3	0	 	 	 	 	 
190024	2	2	1	12	30	1	0	 	 	 	 	 
190025	1	4	1	6	30	5	0	 	 	 	 	 
190026	1	2	1	5	5	1	0	 	 	 	 	 
190027	1	2	1	12	30	1	0	 	 	 	 	 
190028	1	4	1	6	15	2	0	 	 	 	 	 
190028	2	2	1	12	30	1	0	 	 	 	 	 
190029	1	2	1	12	30	1	0	 	 	 	 	 
190030	1	2	1	12	30	1	0	 	 	 	 	 
190030	2	3	1	12	30	1	0	 	 	 	 	 
190030	3	4	1	12	30	2	0	 	 	 	 	 
190031	1	2	1	12	15	1	0	 	 	 	 	 
190033	1	2	1	12	30	2	0	 	 	 	 	 
190033	2	3	1	12	30	3	0	 	 	 	 	 
190034	1	2	1	12	30	1	0	 	 	 	 	 
190034	2	4	1	12	30	3	0	 	 	 	 	 
190036	1	2	1	12	18	1	0	 	 	 	 	 
190037	1	2	1	12	30	2	0	 	 	 	 	 
190037	2	4	1	12	30	2	0	 	 	 	 	 
190038	1	2	1	12	20	0	0	 	 	 	 	 
190038	2	7	2	10	25	6	1	500	 	4	 	2
190039	1	2	1	12	30	1	0	 	 	 	 	 
190039	2	3	1	12	30	3	0	 	 	 	 	 
190039	3	5	1	12	3	4	0	 	 	 	 	 
190040	1	2	1	12	15	2	0	 	 	 	 	 
190040	2	3	1	12	30	15	0	 	 	 	 	 
190042	1	2	1	12	30	1	0	 	 	 	 	 
190042	2	3	2	12	20	3	0	 	 	 	 	 
190043	1	2	1	12	30	1	0	 	 	 	 	 
190044	1	2	1	12	20	2	0	 	 	 	 	 
190047	1	3	1	12	30	4	0	 	 	 	 	 
190047	2	2	1	12	30	3	0	 	 	 	 	 
190048	1	3	1	12	30	2	0	 	 	 	 	 
190048	2	2	1	12	30	2	0	 	 	 	 	 
190048	3	4	2	1	1	4	1	80	 	1	 	1
190051	1	2	1	12	20	1	0	 	 	 	 	 
190054	1	4	1	12	30	3	0	 	 	 	 	 
190055	1	2	1	12	30	2	0	 	 	 	 	 
190056	1	2	1	12	20	2	0	 	 	 	 	 
190056	2	3	1	12	30	1	0	 	 	 	 	 
190057	1	1	1	7	7	2	0	 	 	 	 	 
190057	2	2	1	12	30	2	0	 	 	 	 	 
190058	1	2	1	12	30	1	0	 	 	 	 	 
190059	1	3	1	12	15	3	0	 	 	 	 	 
190059	2	2	1	12	30	1	0	 	 	 	 	 
190060	1	2	1	12	30	2	0	 	 	 	 	 
190061	1	2	1	12	30	2	0	 	 	 	 	 
190061	2	4	1	12	30	1	0	 	 	 	 	 
190064	1	2	1	12	30	1	0	 	 	 	 	 
190064	2	5	1	3	26	4	0	 	 	 	 	 
190064	3	6	2	1	30	1	1	200	 	2	 	0
190065	1	2	1	12	26	1	0	 	 	 	 	 
190065	2	3	1	5	30	1	0	 	 	 	 	 
190066	1	2	1	12	30	1	0	 	 	 	 	 
190066	2	3	1	12	15	1	0	 	 	 	 	 
190067	1	2	1	12	30	1	0	 	 	 	 	 
190068	1	2	1	12	30	2	0	 	 	 	 	 
190068	2	4	1	11	30	2	0	 	 	 	 	 
190069	1	2	1	12	30	1	0	 	 	 	 	 
190069	2	3	1	12	15	1	0	 	 	 	 	 
190070	1	2	1	12	30	1	0	 	 	 	 	 
190071	1	2	1	12	20	1	0	 	 	 	 	 
190071	2	4	1	12	18	1	0	 	 	 	 	 
190072	1	2	1	12	28	2	0	 	 	 	 	 
190074	1	2	1	12	25	1	0	 	 	 	 	 
190074	2	4	1	12	15	1	0	 	 	 	 	 
190077	1	2	1	12	30	1	0	 	 	 	 	 
190077	2	4	1	12	10	1	0	 	 	 	 	 
190079	1	2	1	12	25	1	0	 	 	 	 	 
190081	1	2	1	12	30	3	0	 	 	 	 	 
190082	1	2	1	12	20	1	0	 	 	 	 	 
190083	1	2	1	12	30	1	0	 	 	 	 	 
190083	2	3	1	12	30	1	0	 	 	 	 	 
190088	1	2	1	12	30	1	0	 	 	 	 	 
190088	2	4	1	12	15	1	0	 	 	 	 	 
190089	1	2	1	12	30	1	0	 	 	 	 	 
190090	1	2	1	12	30	1	0	 	 	 	 	 
190091	1	2	1	12	30	1	0	 	 	 	 	 
190091	2	4	1	12	30	1	0	 	 	 	 	 
190092	1	2	2	12	30	1	0	 	 	 	 	 
190092	2	3	1	7	30	1	0	 	 	 	 	 
190092	3	4	1	12	30	1	0	 	 	 	 	 
190094	1	2	1	12	30	2	0	 	 	 	 	 
190094	2	4	1	12	20	1	0	 	 	 	 	 
190096	1	2	1	12	30	2	0	 	 	 	 	 
190097	1	2	1	12	15	1	0	 	 	 	 	 
190099	1	2	1	12	15	1	0	 	 	 	 	 
190107	1	2	1	12	10	1	0	 	 	 	 	 
190110	1	2	1	12	30	1	0	 	 	 	 	 
190112	1	2	1	12	30	1	0	 	 	 	 	 
190113	1	2	1	12	30	1	0	 	 	 	 	 
190115	1	2	1	12	30	1	0	 	 	 	 	 
190116	1	2	1	12	30	1	0	 	 	 	 	 
190116	2	4	1	12	30	1	0	 	 	 	 	 
190116	3	3	1	12	30	1	0	 	 	 	 	 
190118	1	2	1	12	30	2	0	 	 	 	 	 
190118	2	3	1	12	30	2	0	 	 	 	 	 
190130	1	2	1	12	30	1	0	 	 	 	 	 
190137	1	2	1	10	30	1	0	 	 	 	 	 
190139	1	2	79	12	30	1	0	 	 	 	 	 
200001	1	2	1	12	30	1	0	 	 	 	 	 
200002	1	2	1	12	30	1	0	 	 	 	 	 
200003	1	4	1	4	30	5	1	20	 	2	 	1
200003	2	2	1	12	30	1	0	 	 	 	 	 
200004	1	2	1	12	30	1	0	 	 	 	 	 
200005	1	4	2	4	30	11	1	3000	 	4	 	2
200006	1	2	1	12	16	1	0	 	 	 	 	 
200006	2	4	1	3	28	2	1	20	 	2	 	1
200007	1	2	1	12	30	1	0	 	 	 	 	 
200007	2	4	1	12	30	1	0	 	 	 	 	 
200009	1	2	1	12	30	3	0	 	 	 	 	 
200011	1	2	1	12	28	1	0	 	 	 	 	 
200012	1	2	1	11	20	1	0	 	 	 	 	 
200013	1	2	1	12	30	2	0	 	 	 	 	 
200015	1	2	1	9	16	2	0	 	 	 	 	 
200017	1	2	1	12	30	2	0	 	 	 	 	 
200019	1	2	1	12	30	1	0	 	 	 	 	 
200021	1	3	1	6	29	2	0	 	 	 	 	 
200021	2	2	1	9	15	1	0	 	 	 	 	 
200022	1	2	1	12	30	1	0	 	 	 	 	 
200024	1	2	1	12	25	1	0	 	 	 	 	 
200025	1	2	1	12	30	1	0	 	 	 	 	 
200027	1	2	1	12	25	1	0	 	 	 	 	 
200028	1	2	1	12	30	2	0	 	 	 	 	 
200029	1	4	1	12	30	2	1	20	 	2	 	1
200034	1	2	1	3	20	1	0	 	 	 	 	 
200039	1	2	1	12	30	3	0	 	 	 	 	 
200043	1	2	1	5	10	2	0	 	 	 	 	 
200054	1	2	1	12	30	1	0	 	 	 	 	 
200054	2	7	1	12	15	1	0	 	 	 	 	 
200055	1	2	1	12	30	1	0	 	 	 	 	 
200057	1	2	1	12	30	2	0	 	 	 	 	 
200058	1	2	1	12	30	1	0	 	 	 	 	 
200060	1	2	1	6	20	1	0	 	 	 	 	 
200061	1	2	1	12	30	2	0	 	 	 	 	 
200062	1	2	1	12	30	1	0	 	 	 	 	 
200064	1	4	1	12	30	1	0	 	 	 	 	 
200066	1	4	2	12	30	10	1	2000	 	4	 	2
200068	1	2	1	12	30	2	0	 	 	 	 	 
200069	1	2	1	12	26	1	0	 	 	 	 	 
200072	1	2	1	12	30	2	0	 	 	 	 	 
200074	1	2	1	12	20	1	0	 	 	 	 	 
200075	1	2	1	12	30	1	0	 	 	 	 	 
200076	1	2	1	12	4	1	0	 	 	 	 	 
200076	2	4	1	12	30	1	0	 	 	 	 	 
200077	1	3	1	3	15	2	0	 	 	 	 	 
200077	2	2	1	11	26	2	2	 	2000	5	 	1
200078	1	2	1	12	30	1	0	 	 	 	 	 
200078	2	3	1	12	15	1	0	 	 	 	 	 
200079	1	3	1	12	25	3	0	 	 	 	 	 
200079	2	2	1	12	30	2	0	 	 	 	 	 
200086	1	2	1	10	25	2	0	 	 	 	 	 
200087	1	 	 	 	 	 	 	 	 	 	 	 
200088	1	2	1	12	30	2	0	 	 	 	 	 
200089	1	2	1	12	30	2	0	 	 	 	 	 
200091	1	2	1	12	25	1	0	 	 	 	 	 
200094	1	2	1	12	27	1	0	 	 	 	 	 
200095	1	2	2	12	30	2	0	 	 	 	 	 
200099	1	4	1	12	23	2	0	 	 	 	 	 
200101	1	2	1	12	20	2	2	 	5000	5	 	1
200103	1	2	1	12	30	2	0	 	 	 	 	 
200109	1	2	1	12	30	2	0	 	 	 	 	 
200109	2	7	2	1	1	3	1	50	 	7	 	1
200113	1	2	1	12	29	2	0	 	 	 	 	 
200115	1	4	1	12	26	2	0	 	 	 	 	 
200119	1	4	1	12	30	2	0	 	 	 	 	 
200120	1	2	1	12	30	1	0	 	 	 	 	 
200120	2	7	1	12	30	1	0	 	 	 	 	 
200129	1	2	1	2	10	1	0	 	 	 	 	 
200135	1	2	1	12	30	1	0	 	 	 	 	 
200148	1	2	1	12	30	1	0	 	 	 	 	 
