childid	yc	round	theta_eap	ppvt_score	country	group	language
VN130013	1	3	-.334042012691498	1.71269679069519	4	22	6
VN130014	1	3	.224999994039536	2.67429256439209	4	22	6
VN130015	1	3	-.0950464010238647	2.12378787994385	4	22	6
VN130016	1	3	-.257656008005142	1.84408664703369	4	22	6
VN130017	1	3	.0114933997392654	2.307044506073	4	22	6
VN130019	1	3	-.304026991128922	1.76432490348816	4	22	6
VN130020	1	3	.410216003656387	2.99287843704224	4	22	6
VN130021	1	3	-.439238995313644	1.53174984455109	4	22	6
VN130022	1	3	.217373996973038	2.66117525100708	4	22	6
VN130023	1	3	.0885872021317482	2.43965196609497	4	22	6
VN130024	1	3	-.094609297811985	2.12453961372375	4	22	6
VN130027	1	3	.00329289003275335	2.29293894767761	4	22	6
VN130028	1	3	-.119439996778965	2.08182883262634	4	22	6
VN130029	1	3	-.215441003441811	1.91669976711273	4	22	6
VN130030	1	3	-.00654111988842487	2.27602386474609	4	22	6
VN130032	1	3	.294106006622314	2.79316020011902	4	22	6
VN130033	1	3	-.229885995388031	1.89185321331024	4	22	6
VN130034	1	3	-.0550664998590946	2.19255638122559	4	22	6
VN130035	1	3	-.557328999042511	1.3286257982254	4	22	6
VN130036	1	3	-.016296299174428	2.2592442035675	4	22	6
VN130037	1	3	.148512005805969	2.54272723197937	4	22	6
VN130038	1	3	-.00779657997190952	2.27386426925659	4	22	6
VN130039	1	3	.185140997171402	2.60573196411133	4	22	6
VN130040	1	3	.0760041996836662	2.41800808906555	4	22	6
VN130041	1	3	-.247426003217697	1.86168301105499	4	22	6
VN130042	1	3	.0359986983239651	2.34919548034668	4	22	6
VN130043	1	3	-.24065800011158	1.87332451343536	4	22	6
VN130044	1	3	-.0453916005790234	2.20919799804688	4	22	6
VN130045	1	3	-.0219401996582747	2.24953603744507	4	22	6
VN130046	1	3	.02292799949646	2.32671284675598	4	22	6
VN130047	1	3	-.0709448009729385	2.16524434089661	4	22	6
VN130048	1	3	.0396961010992527	2.35555529594421	4	22	6
VN130049	1	3	-1.00731003284454	.554623484611511	4	22	6
VN130050	1	3	-.332819014787674	1.71480047702789	4	22	6
VN130051	1	3	.326622009277344	2.84909009933472	4	22	6
VN130052	1	3	-.913363993167877	.716217994689941	4	22	6
VN130053	1	3	-.301625996828079	1.76845479011536	4	22	6
VN130054	1	3	-.60574597120285	1.24534487724304	4	22	6
VN130055	1	3	-.19472199678421	1.95233798027039	4	22	6
VN130056	1	3	.521718978881836	3.18467211723328	4	22	6
VN130057	1	3	-.147395998239517	2.03374242782593	4	22	6
VN130058	1	3	.0619108006358147	2.39376640319824	4	22	6
VN130059	1	3	-.458896994590759	1.49793648719788	4	22	6
VN130060	1	3	.222252994775772	2.66956734657288	4	22	6
VN130061	1	3	-.66032999753952	1.15145611763	4	22	6
VN130063	1	3	.0390180014073849	2.35438895225525	4	22	6
VN130064	1	3	.176690995693207	2.59119725227356	4	22	6
VN130065	1	3	-.173337996006012	1.98912012577057	4	22	6
VN130066	1	3	-.388518005609512	1.61899387836456	4	22	6
VN130067	1	3	-.0650359019637108	2.17540812492371	4	22	6
VN130068	1	3	.0593807995319366	2.3894145488739	4	22	6
VN130069	1	3	-.0960462987422943	2.12206792831421	4	22	6
VN130070	1	3	-.0865548998117447	2.13839387893677	4	22	6
VN130071	1	3	-.469619005918503	1.47949385643005	4	22	6
VN130072	1	3	1.04653000831604	4.08738803863525	4	22	6
VN130073	1	3	-.0193316005170345	2.25402307510376	4	22	6
VN130074	1	3	.110941000282764	2.47810220718384	4	22	6
VN130075	1	3	-.0497606992721558	2.20168280601501	4	22	6
VN130076	1	3	-.303171992301941	1.76579558849335	4	22	6
VN130077	1	3	-.807465016841888	.89837247133255	4	22	6
VN130078	1	3	-.700996994972229	1.08150577545166	4	22	6
VN130079	1	3	-.471285998821259	1.47662651538849	4	22	6
VN130080	1	3	-.0304457992315292	2.23490595817566	4	22	6
VN130081	1	3	-.221769005060196	1.90581512451172	4	22	6
VN130082	1	3	-.49370801448822	1.43805885314941	4	22	6
VN130083	1	3	.109483003616333	2.47559428215027	4	22	6
VN130085	1	3	-.380757004022598	1.63234341144562	4	22	6
VN130086	1	3	-.249726995825768	1.85772514343262	4	22	6
VN130087	1	3	.121685996651649	2.49658441543579	4	22	6
VN130088	1	3	-.164125993847847	2.00496554374695	4	22	6
VN130089	1	3	-.0203252993524075	2.25231385231018	4	22	6
VN130090	1	3	-.391658008098602	1.6135927438736	4	22	6
VN130091	1	3	-.378625005483627	1.63601052761078	4	22	6
VN130092	1	3	-.629948019981384	1.20371544361115	4	22	6
VN130093	1	3	-.531542003154755	1.37298142910004	4	22	6
VN130094	1	3	-.33474600315094	1.71148586273193	4	22	6
VN130095	1	3	-.48157200217247	1.45893371105194	4	22	6
VN130096	1	3	-.151079997420311	2.02740573883057	4	22	6
VN130097	1	3	-.171598002314568	1.99211311340332	4	22	6
VN130098	1	3	-.203017994761467	1.93806827068329	4	22	6
VN130099	1	3	-.32184699177742	1.73367321491241	4	22	6
VN130100	1	3	-.168295994400978	1.99779284000397	4	22	6
VN130101	1	3	-.335927993059158	1.70945274829865	4	22	6
VN130102	1	3	-.515963017940521	1.39977848529816	4	22	6
VN130103	1	3	-.311188012361526	1.75200748443604	4	22	6
VN130104	1	3	-.0190660003572702	2.25447988510132	4	22	6
VN140001	1	3	.133489996194839	2.51688814163208	4	22	6
VN140002	1	3	-.176924005150795	1.98295199871063	4	22	6
VN140004	1	3	-.395702004432678	1.60663676261902	4	22	6
VN140005	1	3	-.0127033004537225	2.2654242515564	4	22	6
VN140006	1	3	-.180770993232727	1.97633481025696	4	22	6
VN140007	1	3	.248300999403	2.71437191963196	4	22	6
VN140008	1	3	-.307709008455276	1.75799155235291	4	22	6
VN140009	1	3	.0552319996058941	2.38227820396423	4	22	6
VN140010	1	3	-.132853999733925	2.05875587463379	4	22	6
VN140011	1	3	.195189997553825	2.62301683425903	4	22	6
VN140012	1	3	-.168743997812271	1.99702215194702	4	22	6
VN140013	1	3	-.102559998631477	2.11086392402649	4	22	6
VN140014	1	3	-.244622007012367	1.86650609970093	4	22	6
VN140015	1	3	-.436096012592316	1.53715598583221	4	22	6
VN140016	1	3	-.220010995864868	1.90883898735046	4	22	6
VN140017	1	3	.0561159998178482	2.38379883766174	4	22	6
VN140018	1	3	-.116659998893738	2.08661079406738	4	22	6
VN140019	1	3	.267580986022949	2.74753499031067	4	22	6
VN140020	1	3	-.543614983558655	1.352215051651	4	22	6
VN140021	1	3	-.229827001690865	1.89195466041565	4	22	6
VN140022	1	3	.268788009881973	2.74961113929749	4	22	6
VN140023	1	3	-.36642399430275	1.6569972038269	4	22	6
VN140024	1	3	-.369551002979279	1.65161859989166	4	22	6
VN140025	1	3	-.0647946000099182	2.17582321166992	4	22	6
VN140026	1	3	-.113701000809669	2.09170055389404	4	22	6
VN140027	1	3	-.618827998638153	1.22284281253815	4	22	6
VN140028	1	3	-.448042005300522	1.51660799980164	4	22	6
VN140029	1	3	.257993996143341	2.73104476928711	4	22	6
VN140030	1	3	.227794006466866	2.67909836769104	4	22	6
VN140031	1	3	-.186096996068954	1.96717369556427	4	22	6
VN140032	1	3	-.156922996044159	2.01735520362854	4	22	6
VN140033	1	3	-.199708998203278	1.94376003742218	4	22	6
VN140034	1	3	-.168868005275726	1.99680888652802	4	22	6
VN140036	1	3	-.00273702992126346	2.28256702423096	4	22	6
VN140037	1	3	-.224821999669075	1.90056371688843	4	22	6
VN140038	1	3	-.645505011081696	1.1769562959671	4	22	6
VN140039	1	3	-.24872399866581	1.859450340271	4	22	6
VN140040	1	3	.0133787002414465	2.31028747558594	4	22	6
VN140041	1	3	.0212453994899988	2.32381868362427	4	22	6
VN140042	1	3	.198195993900299	2.62818741798401	4	22	6
VN140043	1	3	.161372005939484	2.56484746932983	4	22	6
VN140044	1	3	.13866899907589	2.52579641342163	4	22	6
VN140045	1	3	.16601200401783	2.57282853126526	4	22	6
VN140046	1	3	.137692004442215	2.52411603927612	4	22	6
VN140047	1	3	-.123379997909069	2.07505178451538	4	22	6
VN140048	1	3	-.200589999556541	1.94224464893341	4	22	6
VN140049	1	3	-.173815995454788	1.98829793930054	4	22	6
VN140050	1	3	.313060998916626	2.82576417922974	4	22	6
VN140051	1	3	.0359586998820305	2.3491268157959	4	22	6
VN140052	1	3	-.479905009269714	1.46180105209351	4	22	6
VN140053	1	3	-.589138984680176	1.27391016483307	4	22	6
VN140055	1	3	-.0941094011068344	2.12539958953857	4	22	6
VN140056	1	3	-.337814003229141	1.7062087059021	4	22	6
VN140057	1	3	.0594463013112545	2.38952732086182	4	22	6
VN140059	1	3	-.113669998943806	2.09175372123718	4	22	6
VN140060	1	3	-.558043003082275	1.32739770412445	4	22	6
VN140061	1	3	-.505988001823425	1.4169362783432	4	22	6
VN140062	1	3	-.293843001127243	1.78184223175049	4	22	6
VN140063	1	3	-.330781996250153	1.71830427646637	4	22	6
VN140064	1	3	.416790992021561	3.00418782234192	4	22	6
VN140065	1	3	.0181543994694948	2.3185019493103	4	22	6
VN140066	1	3	-.129113003611565	2.06519055366516	4	22	6
VN140067	1	3	-.352438002824783	1.6810542345047	4	22	6
VN140068	1	3	-.381711006164551	1.63070237636566	4	22	6
VN140069	1	3	-.16779300570488	1.99865794181824	4	22	6
VN140070	1	3	-.0681172981858253	2.1701078414917	4	22	6
VN140071	1	3	-.396699994802475	1.60492014884949	4	22	6
VN140072	1	3	-.604460000991821	1.24755680561066	4	22	6
VN140073	1	3	-.600265979766846	1.25477087497711	4	22	6
VN140076	1	3	-.714466989040375	1.05833625793457	4	22	6
VN140078	1	3	.27802699804306	2.7655029296875	4	22	6
VN140079	1	3	-.0542894005775452	2.19389295578003	4	22	6
VN140080	1	3	-.175236999988556	1.98585379123688	4	22	6
VN140081	1	3	-.474992007017136	1.47025179862976	4	22	6
VN140083	1	3	-.197243005037308	1.94800174236298	4	22	6
VN140084	1	3	-.364470988512039	1.66035664081573	4	22	6
VN140085	1	3	.350176006555557	2.88960480690002	4	22	6
VN140086	1	3	.0696666017174721	2.40710687637329	4	22	6
VN140087	1	3	-.0761348009109497	2.15631723403931	4	22	6
VN140088	1	3	-.0599845983088017	2.1840968132019	4	22	6
VN140089	1	3	-.289330005645752	1.78960490226746	4	22	6
VN140090	1	3	-.497007012367249	1.43238437175751	4	22	6
VN140091	1	3	-.41576099395752	1.57213377952576	4	22	6
VN140092	1	3	-.306079000234604	1.76079535484314	4	22	6
VN140093	1	3	-.749754011631012	.997639834880829	4	22	6
VN140094	1	3	-.698958992958069	1.08501124382019	4	22	6
VN140095	1	3	.150093004107475	2.5454466342926	4	22	6
VN140096	1	3	.441345989704132	3.0464243888855	4	22	6
VN140097	1	3	.0949995964765549	2.45068168640137	4	22	6
VN140098	1	3	-.0568969994783401	2.18940782546997	4	22	6
VN140100	1	3	.105793997645378	2.46924877166748	4	22	6
VN140101	1	3	.520264029502869	3.18216943740845	4	22	6
VN140102	1	3	-.150166004896164	2.02897787094116	4	22	6
VN140103	1	3	-.0673500001430511	2.17142772674561	4	22	6
VN140107	1	3	-.221329003572464	1.90657186508179	4	22	6
VN150001	1	3	-.718473017215729	1.05144560337067	4	22	6
VN150002	1	3	-.135008007287979	2.05505061149597	4	22	6
VN150003	1	3	-.189808994531631	1.96078872680664	4	22	6
VN150005	1	3	-.736400008201599	1.02060973644257	4	22	6
VN150006	1	3	-.0266228001564741	2.24148178100586	4	22	6
VN150007	1	3	-.551443994045258	1.33874845504761	4	22	6
VN150008	1	3	-.0502390004694462	2.20086002349854	4	22	6
VN150009	1	3	.0406135991215706	2.35713362693787	4	22	6
VN150010	1	3	-.936616003513336	.676222741603851	4	22	6
VN150011	1	3	-.817502975463867	.881106376647949	4	22	6
VN150012	1	3	-.406810998916626	1.58752846717834	4	22	6
VN150013	1	3	-.406785994768143	1.58757150173187	4	22	6
VN150014	1	3	.0510160997509956	2.37502670288086	4	22	6
VN150015	1	3	-.391018003225327	1.6146936416626	4	22	6
VN150016	1	3	.490363985300064	3.13073921203613	4	22	6
VN150017	1	3	-.315739005804062	1.7441793680191	4	22	6
VN150018	1	3	-.279713004827499	1.80614686012268	4	22	6
VN150020	1	3	.01866490021348	2.31938004493713	4	22	6
VN150021	1	3	-.518074989318848	1.39614582061768	4	22	6
VN150022	1	3	-.540380001068115	1.35777938365936	4	22	6
VN150023	1	3	-.511687994003296	1.4071319103241	4	22	6
VN150024	1	3	-.137067005038261	2.051509141922	4	22	6
VN150025	1	3	.220927998423576	2.66728830337524	4	22	6
VN150027	1	3	-.571191012859344	1.30478203296661	4	22	6
VN150029	1	3	-.184548005461693	1.96983814239502	4	22	6
VN150030	1	3	.10012199729681	2.45949268341064	4	22	6
VN150031	1	3	-.516231000423431	1.39931762218475	4	22	6
VN150032	1	3	-.257916986942291	1.84363770484924	4	22	6
VN150033	1	3	-.00935200043022633	2.27118873596191	4	22	6
VN150034	1	3	.608483016490936	3.33391308784485	4	22	6
VN150035	1	3	-.107688002288342	2.10204315185547	4	22	6
VN150036	1	3	.0855437964200974	2.43441700935364	4	22	6
VN150038	1	3	-.540911018848419	1.35686600208282	4	22	6
VN150039	1	3	-.760191977024078	.979685723781586	4	22	6
VN150040	1	3	-.424311995506287	1.55742537975311	4	22	6
VN150041	1	3	-.484811007976532	1.4533623456955	4	22	6
VN150042	1	3	.2481359988451	2.71408820152283	4	22	6
VN150043	1	3	.217766001820564	2.66184949874878	4	22	6
VN150044	1	3	.143592000007629	2.53426432609558	4	22	6
VN150049	1	3	-.109751001000404	2.0984947681427	4	22	6
VN150051	1	3	-.199606001377106	1.94393718242645	4	22	6
VN150053	1	3	-.263671010732651	1.83374035358429	4	22	6
VN150054	1	3	-.740828990936279	1.01299154758453	4	22	6
VN150055	1	3	-.201443001627922	1.94077742099762	4	22	6
VN150056	1	3	.894770979881287	3.82635045051575	4	22	6
VN150057	1	3	-.520685970783234	1.39165472984314	4	22	6
VN150058	1	3	-.224787995219231	1.90062212944031	4	22	6
VN150060	1	3	.0499972999095917	2.37327432632446	4	22	6
VN150061	1	3	-.279271990060806	1.80690550804138	4	22	6
VN150062	1	3	-.618139028549194	1.22402787208557	4	22	6
VN150063	1	3	-.074363000690937	2.15936493873596	4	22	6
VN150064	1	3	-.435508996248245	1.53816568851471	4	22	6
VN150065	1	3	.186784997582436	2.60855960845947	4	22	6
VN150066	1	3	.478756994009018	3.11077427864075	4	22	6
VN150067	1	3	-.56706702709198	1.31187570095062	4	22	6
VN150068	1	3	-.894829988479614	.748097896575928	4	22	6
VN150070	1	3	-.0233133994042873	2.24717402458191	4	22	6
VN150071	1	3	-.441105991601944	1.52853846549988	4	22	6
VN150072	1	3	-.692547023296356	1.09604036808014	4	22	6
VN150073	1	3	.0929623022675514	2.44717741012573	4	22	6
VN150074	1	3	-.798465013504028	.913853168487549	4	22	6
VN150075	1	3	-.244830995798111	1.86614668369293	4	22	6
VN150077	1	3	-.329928994178772	1.71977150440216	4	22	6
VN150078	1	3	.142866998910904	2.53301739692688	4	22	6
VN150079	1	3	.523054003715515	3.18696856498718	4	22	6
VN150081	1	3	.165650993585587	2.5722074508667	4	22	6
VN150083	1	3	-.259528994560242	1.84086501598358	4	22	6
VN150086	1	3	-.224957004189491	1.90033149719238	4	22	6
VN150087	1	3	-.597512006759644	1.25950789451599	4	22	6
VN150089	1	3	-.450123012065887	1.51302850246429	4	22	6
VN150090	1	3	-.190809994935989	1.95906698703766	4	22	6
VN150091	1	3	.188226997852325	2.61104011535645	4	22	6
VN150092	1	3	.0540198013186455	2.38019323348999	4	22	6
VN150094	1	3	-.640823006629944	1.18500959873199	4	22	6
VN150095	1	3	.672268986701965	3.4436297416687	4	22	6
VN150096	1	3	-.213159993290901	1.92062330245972	4	22	6
VN150098	1	3	-.517889976501465	1.39646399021149	4	22	6
VN150099	1	3	.0265098996460438	2.33287405967712	4	22	6
VN150101	1	3	-.460786998271942	1.49468553066254	4	22	6
VN150103	1	3	-.245002001523972	1.86585247516632	4	22	6
VN150104	1	3	.238551005721092	2.69760131835938	4	22	6
VN150105	1	3	-.364008992910385	1.66115128993988	4	22	6
VN150107	1	3	-.568848013877869	1.30881226062775	4	22	6
VN150126	1	3	-.267002999782562	1.82800912857056	4	22	6
VN150128	1	3	-.566094994544983	1.31354761123657	4	22	6
VN150129	1	3	.143661007285118	2.53438305854797	4	22	6
VN150130	1	3	-.387914001941681	1.620032787323	4	22	6
VN150133	1	3	.202347993850708	2.635329246521	4	22	6
VN150134	1	3	-.364681988954544	1.65999364852905	4	22	6
VN150136	1	3	-.135894998908043	2.0535249710083	4	22	6
VN150137	1	3	-.500959992408752	1.42558491230011	4	22	6
VN150138	1	3	-.273360997438431	1.81707286834717	4	22	6
VN150139	1	3	.513282001018524	3.17015981674194	4	22	6
VN150140	1	3	.211076006293297	2.65034222602844	4	22	6
VN150141	1	3	.301957011222839	2.80666446685791	4	22	6
VN150142	1	3	-.039154801517725	2.21992564201355	4	22	6
VN150145	1	3	.0188270006328821	2.31965899467468	4	22	6
VN160001	1	3	-.0308618992567062	2.2341902256012	4	22	6
VN160002	1	3	-.308560013771057	1.75652778148651	4	22	6
VN160003	1	3	.572272002696991	3.27162718772888	4	22	6
VN160004	1	3	-.180710002779961	1.97643971443176	4	22	6
VN160005	1	3	-.448635011911392	1.51558792591095	4	22	6
VN160006	1	3	-.506678998470306	1.41574776172638	4	22	6
VN160008	1	3	.0619480982422829	2.39383053779602	4	22	6
VN160009	1	3	.102114997804165	2.46292066574097	4	22	6
VN160010	1	3	-.408441990613937	1.58472299575806	4	22	6
VN160011	1	3	1.28218996524811	4.49274110794067	4	22	6
VN160012	1	3	-.839362025260925	.84350711107254	4	22	6
VN160013	1	3	-.320223987102509	1.73646485805511	4	22	6
VN160014	1	3	.0352719016373158	2.34794545173645	4	22	6
VN160015	1	3	.140478000044823	2.52890801429749	4	22	6
VN160016	1	3	-.0101637002080679	2.2697925567627	4	22	6
VN160017	1	3	.116058997809887	2.48690557479858	4	22	6
VN160018	1	3	.189670994877815	2.61352372169495	4	22	6
VN160019	1	3	-.0630543008446693	2.17881679534912	4	22	6
VN160020	1	3	-.539255023002625	1.35971450805664	4	22	6
VN160021	1	3	-.518575012683868	1.39528572559357	4	22	6
VN160022	1	3	.596836984157562	3.31388092041016	4	22	6
VN160023	1	3	-.0671228021383286	2.17181849479675	4	22	6
VN160024	1	3	-.252911001443863	1.85224843025208	4	22	6
VN160025	1	3	.406708985567093	2.98684597015381	4	22	6
VN160026	1	3	-.622492015361786	1.21654033660889	4	22	6
VN160028	1	3	.171322003006935	2.58196210861206	4	22	6
VN160029	1	3	-.150719001889229	2.02802658081055	4	22	6
VN160030	1	3	-.46781998872757	1.48258829116821	4	22	6
VN160032	1	3	.197502002120018	2.62699365615845	4	22	6
VN160033	1	3	-.29932901263237	1.77240586280823	4	22	6
VN160034	1	3	.0514118000864983	2.37570738792419	4	22	6
VN160035	1	3	-.552075028419495	1.33766305446625	4	22	6
VN160036	1	3	-.178394004702568	1.98042345046997	4	22	6
VN160037	1	3	.398898988962173	2.97341227531433	4	22	6
VN160038	1	3	-.030180599540472	2.23536205291748	4	22	6
VN160039	1	3	-.502815008163452	1.42239415645599	4	22	6
VN160040	1	3	.135509997606277	2.52036261558533	4	22	6
VN160041	1	3	-.700393974781036	1.08254301548004	4	22	6
VN160042	1	3	-.229423001408577	1.89264965057373	4	22	6
VN160043	1	3	-.518931984901428	1.39467167854309	4	22	6
VN160044	1	3	-.474211990833282	1.47159349918365	4	22	6
VN160045	1	3	-.221092998981476	1.906977891922	4	22	6
VN160046	1	3	.356644004583359	2.90073037147522	4	22	6
VN160047	1	3	.786248981952667	3.63968420028687	4	22	6
VN160048	1	3	.357383996248245	2.90200328826904	4	22	6
VN160049	1	3	-.0249895993620157	2.24429082870483	4	22	6
VN160050	1	3	-.18205900490284	1.97411930561066	4	22	6
VN160051	1	3	.29679000377655	2.79777693748474	4	22	6
VN160052	1	3	.059281200170517	2.38924336433411	4	22	6
VN160053	1	3	-.254462987184525	1.84957885742188	4	22	6
VN160054	1	3	-.266038000583649	1.82966899871826	4	22	6
VN160055	1	3	.34485799074173	2.88045740127563	4	22	6
VN160056	1	3	.0613157004117966	2.39274263381958	4	22	6
VN160057	1	3	-.372467011213303	1.64660274982452	4	22	6
VN160058	1	3	-.365388989448547	1.65877759456635	4	22	6
VN160059	1	3	-.107894003391266	2.10168886184692	4	22	6
VN160060	1	3	-.216400995850563	1.91504848003387	4	22	6
VN160062	1	3	-.618640005588531	1.22316610813141	4	22	6
VN160063	1	3	-.200259000062943	1.94281399250031	4	22	6
VN160064	1	3	.742587983608246	3.56458401679993	4	22	6
VN160065	1	3	.253544986248016	2.72339200973511	4	22	6
VN160066	1	3	-.223340004682541	1.90311288833618	4	22	6
VN160067	1	3	.0796293020248413	2.42424345016479	4	22	6
VN160068	1	3	-.36132600903511	1.66576623916626	4	22	6
VN160069	1	3	.0692559033632278	2.40640044212341	4	22	6
VN160070	1	3	.484118014574051	3.11999559402466	4	22	6
VN160071	1	3	-.104826003313065	2.10696601867676	4	22	6
VN160072	1	3	-.127266004681587	2.06836748123169	4	22	6
VN160073	1	3	.625183999538422	3.36263990402222	4	22	6
VN160074	1	3	-.362452000379562	1.66382944583893	4	22	6
VN160075	1	3	-.375530004501343	1.64133417606354	4	22	6
VN160076	1	3	-.360861003398895	1.66656601428986	4	22	6
VN160077	1	3	-.0543388016521931	2.19380807876587	4	22	6
VN160078	1	3	-.126404002308846	2.06985020637512	4	22	6
VN160080	1	3	.184531003236771	2.6046826839447	4	22	6
VN160081	1	3	.00606132997199893	2.29770088195801	4	22	6
VN160082	1	3	-.139107003808022	2.04800009727478	4	22	6
VN160083	1	3	.00346062006428838	2.29322743415833	4	22	6
VN160084	1	3	-.412809014320374	1.57721138000488	4	22	6
VN160085	1	3	.364261001348495	2.91383218765259	4	22	6
VN160086	1	3	.191422000527382	2.61653566360474	4	22	6
VN160088	1	3	.0377884991466999	2.35227417945862	4	22	6
VN160089	1	3	.229218006134033	2.68154764175415	4	22	6
VN160091	1	3	.271795988082886	2.75478529930115	4	22	6
VN160092	1	3	-.17382700741291	1.9882789850235	4	22	6
VN160093	1	3	-.17399999499321	1.98798143863678	4	22	6
VN160094	1	3	-.147551000118256	2.03347587585449	4	22	6
VN160095	1	3	-.115249000489712	2.08903765678406	4	22	6
VN160096	1	3	-.532083988189697	1.37204921245575	4	22	6
VN160097	1	3	-.418444991111755	1.56751716136932	4	22	6
VN160098	1	3	.0931959971785545	2.4475793838501	4	22	6
VN160099	1	3	-.864646017551422	.800016701221466	4	22	6
VN160100	1	3	.0440260991454124	2.36300325393677	4	22	6
VN160102	1	3	.198027998209	2.62789845466614	4	22	6
VN160104	1	3	-.512260019779205	1.40614795684814	4	22	6
VN160107	1	3	.189631998538971	2.61345672607422	4	22	6
VN160114	1	3	-.863847017288208	.801391005516052	4	22	6
VN170001	1	3	.101384997367859	2.46166515350342	4	22	6
VN170003	1	3	-.0131224999204278	2.26470327377319	4	22	6
VN170004	1	3	.183895006775856	2.60358858108521	4	22	6
VN170005	1	3	-.432520985603333	1.5433052778244	4	22	6
VN170006	1	3	.288902997970581	2.78421068191528	4	22	6
VN170007	1	3	.136452004313469	2.52198314666748	4	22	6
VN170008	1	3	.168200999498367	2.57659387588501	4	22	6
VN170009	1	3	-.208199992775917	1.92915487289429	4	22	6
VN170010	1	3	1.15052998065948	4.26627588272095	4	22	6
VN170011	1	3	.0951199978590012	2.45088887214661	4	22	6
VN170012	1	3	.024057799950242	2.32865619659424	4	22	6
VN170013	1	3	.0576605014503002	2.38645553588867	4	22	6
VN170015	1	3	-.0112362997606397	2.26794767379761	4	22	6
VN170016	1	3	-.232283994555473	1.8877284526825	4	22	6
VN170017	1	3	.058646198362112	2.38815093040466	4	22	6
VN170018	1	3	.150313004851341	2.54582500457764	4	22	6
VN170020	1	3	.172002002596855	2.58313179016113	4	22	6
VN170021	1	3	.297567009925842	2.79911327362061	4	22	6
VN170022	1	3	.0275752991437912	2.3347065448761	4	22	6
VN170024	1	3	.167595997452736	2.57555317878723	4	22	6
VN170025	1	3	2.01109004020691	5.74650621414185	4	22	6
VN170026	1	3	.573876976966858	3.2743878364563	4	22	6
VN170027	1	3	.0315929986536503	2.34161734580994	4	22	6
VN170028	1	3	-.0333078987896442	2.22998285293579	4	22	6
VN170029	1	3	.268752008676529	2.7495493888855	4	22	6
VN170030	1	3	.0939717963337898	2.44891381263733	4	22	6
VN170032	1	3	.0605451017618179	2.39141726493835	4	22	6
VN170033	1	3	-.0947830975055695	2.12424063682556	4	22	6
VN170034	1	3	-1.55282998085022	-.383713185787201	4	22	6
VN170035	1	3	.180005997419357	2.59689927101135	4	22	6
VN170036	1	3	.142855003476143	2.5329966545105	4	22	6
VN170037	1	3	.0560690984129906	2.38371825218201	4	22	6
VN170038	1	3	.37398698925972	2.93056154251099	4	22	6
VN170039	1	3	.0680582970380783	2.40434050559998	4	22	6
VN170040	1	3	.970164000988007	3.95603251457214	4	22	6
VN170041	1	3	-.174772992730141	1.98665189743042	4	22	6
VN170043	1	3	.35529899597168	2.89841675758362	4	22	6
VN170044	1	3	.0679168999195099	2.40409731864929	4	22	6
VN170045	1	3	-.306407004594803	1.7602311372757	4	22	6
VN170046	1	3	.292703986167908	2.79074859619141	4	22	6
VN170048	1	3	.0531296990811825	2.378662109375	4	22	6
VN170050	1	3	.123075000941753	2.49897360801697	4	22	6
VN170052	1	3	.020456800237298	2.32246232032776	4	22	6
VN170053	1	3	.117835000157356	2.48996043205261	4	22	6
VN170054	1	3	.0597813986241817	2.3901035785675	4	22	6
VN170056	1	3	-.0143510000780225	2.26259016990662	4	22	6
VN170057	1	3	.235464006662369	2.69229125976563	4	22	6
VN170058	1	3	.0189577005803585	2.3198835849762	4	22	6
VN170059	1	3	-.16584999859333	2.00200009346008	4	22	6
VN170061	1	3	-.048005398362875	2.20470190048218	4	22	6
VN170062	1	3	.334028989076614	2.86183071136475	4	22	6
VN170063	1	3	.44158598780632	3.04683709144592	4	22	6
VN170064	1	3	-.221110999584198	1.90694689750671	4	22	6
VN170066	1	3	-.299115002155304	1.77277398109436	4	22	6
VN170068	1	3	.319635003805161	2.83707189559937	4	22	6
VN170069	1	3	-.419800013303757	1.56518638134003	4	22	6
VN170070	1	3	-.0505248010158539	2.20036840438843	4	22	6
VN170071	1	3	-.227002993226051	1.89681220054626	4	22	6
VN170073	1	3	.0431259982287884	2.36145496368408	4	22	6
VN170076	1	3	.426939994096756	3.02164483070374	4	22	6
VN170077	1	3	-.0883053988218307	2.13538289070129	4	22	6
VN170079	1	3	-.257508009672165	1.84434115886688	4	22	6
VN170080	1	3	.529235005378723	3.19760036468506	4	22	6
VN170082	1	3	-.16184900701046	2.00888204574585	4	22	6
VN170083	1	3	.154843002557755	2.55361700057983	4	22	6
VN170084	1	3	.0434051007032394	2.36193513870239	4	22	6
VN170085	1	3	-.377431988716125	1.63806259632111	4	22	6
VN170086	1	3	.255546003580093	2.7268340587616	4	22	6
VN170087	1	3	.394946992397308	2.96661448478699	4	22	6
VN170088	1	3	-.140615999698639	2.0454044342041	4	22	6
VN170089	1	3	-.127676993608475	2.06766057014465	4	22	6
VN170090	1	3	.272368997335434	2.75577092170715	4	22	6
VN170091	1	3	-.0553820990025997	2.19201350212097	4	22	6
VN170092	1	3	-.30333799123764	1.76551008224487	4	22	6
VN170094	1	3	-.329463988542557	1.72057139873505	4	22	6
VN170095	1	3	-.132076993584633	2.06009221076965	4	22	6
VN170096	1	3	.362616986036301	2.91100430488586	4	22	6
VN170097	1	3	.302013009786606	2.80676078796387	4	22	6
