sibid	childid	round	theta_eap	ppvt_score	yc	country	group	language
15	ET040046	3	-.0104067996144295	1.81780827045441	1	1	4	1
15	ET040046	4	.20508199930191	2.16412258148193	1	1	5	1
15	ET040046	5	1.46741998195648	4.19283962249756	1	1	6	1
15	ET040047	3	.3072350025177	2.328293800354	1	1	4	1
15	ET040047	4	.563803017139435	2.74062705039978	1	1	5	1
15	ET040047	5	.852743983268738	3.20498728752136	1	1	6	1
7	ET040049	3	-1.33582997322083	-.312293738126755	1	1	4	1
7	ET040049	4	-.0262477993965149	1.79235005378723	1	1	5	1
5	ET040050	3	.519289970397949	2.66908979415894	1	1	4	1
5	ET040050	4	1.19316005706787	3.75207376480103	1	1	5	1
16	ET040051	3	-1.34263002872467	-.323222190141678	1	1	4	1
16	ET040051	4	.0445741005241871	1.90616869926453	1	1	5	1
16	ET040051	5	.725699007511139	3.00081181526184	1	1	6	1
7	ET040052	3	.95491099357605	3.36918091773987	1	1	4	1
16	ET040053	3	-.429161012172699	1.14482378959656	1	1	4	1
16	ET040053	4	.544707000255585	2.70993781089783	1	1	5	1
16	ET040053	5	.793197989463806	3.10929036140442	1	1	6	1
4	ET040054	3	-.7795330286026	.581737160682678	1	1	4	1
4	ET040054	4	.267004013061523	2.26363825798035	1	1	5	1
4	ET040054	5	.996666014194489	3.43628597259521	1	1	6	1
3	ET040055	3	-.673855006694794	.751573443412781	1	1	4	1
3	ET040055	4	-.27981299161911	1.38484263420105	1	1	5	1
3	ET040055	5	1.12228000164032	3.63816165924072	1	1	6	1
16	ET040057	3	-1.30399000644684	-.261123389005661	1	1	4	1
8	ET040059	3	-.738493978977203	.647691428661346	1	1	4	1
8	ET040059	4	.770352005958557	3.07257413864136	1	1	5	1
8	ET040059	5	1.0006400346756	3.44267272949219	1	1	6	1
16	ET040061	3	-.620747029781342	.836923837661743	1	1	4	1
16	ET040061	4	.374862998723984	2.43697953224182	1	1	5	1
16	ET040061	5	1.09563994407654	3.59534811973572	1	1	6	1
7	ET040064	3	.489419013261795	2.62108373641968	1	1	4	1
7	ET040068	3	.13052199780941	2.04429650306702	1	1	4	1
5	ET040072	3	-.33304101228714	1.29929935932159	1	1	4	1
5	ET040072	4	.937471985816956	3.3411545753479	1	1	5	1
5	ET040072	5	2.19751000404358	5.36617517471313	1	1	6	1
3	ET040074	3	.318819999694824	2.34691214561462	1	1	4	1
3	ET040074	4	.0197665002197027	1.86630010604858	1	1	5	1
3	ET040074	5	.775008976459503	3.08005857467651	1	1	6	1
16	ET040076	3	-1.37299001216888	-.372014045715332	1	1	4	1
16	ET040076	4	.212869003415108	2.17663717269897	1	1	5	1
16	ET040076	5	.0153377000242472	1.85918247699738	1	1	6	1
16	ET040077	3	-.495570003986359	1.03809714317322	1	1	4	1
16	ET040077	4	.896978974342346	3.27607774734497	1	1	5	1
16	ET040077	5	.352171003818512	2.40051102638245	1	1	6	1
9	ET040078	3	.154958993196487	2.08356952667236	1	1	4	1
5	ET040079	3	.771556973457336	3.0745108127594	1	1	4	1
16	ET040081	3	-1.21979999542236	-.125820711255074	1	1	4	1
16	ET040081	4	.602998971939087	2.80361938476563	1	1	5	1
16	ET040081	5	1.15329003334045	3.68799805641174	1	1	6	1
15	ET040083	3	.413518995046616	2.49910402297974	1	1	4	1
15	ET040083	4	.606096982955933	2.808598279953	1	1	5	1
15	ET040083	5	.617816984653473	2.82743358612061	1	1	6	1
5	ET040084	3	-2.23236989974976	-1.75313282012939	1	1	4	1
5	ET040084	4	-.509787023067474	1.01524889469147	1	1	5	1
5	ET040084	5	-.0395601987838745	1.77095556259155	1	1	6	1
15	ET040085	3	.00271231005899608	1.83889210224152	1	1	4	1
15	ET040085	4	1.03964996337891	3.50536584854126	1	1	5	1
15	ET040085	5	1.28978002071381	3.90735268592834	1	1	6	1
6	ET040087	3	.128464996814728	2.04099059104919	1	1	4	1
6	ET040087	4	1.01502001285553	3.46578288078308	1	1	5	1
6	ET040087	5	1.18002998828888	3.73097229003906	1	1	6	1
15	ET040088	3	.355989992618561	2.40664863586426	1	1	4	1
15	ET040089	3	.167285993695259	2.10338020324707	1	1	4	1
15	ET040089	4	1.57489001750946	4.36555624008179	1	1	5	1
15	ET040089	5	1.25840997695923	3.85693740844727	1	1	6	1
4	ET040090	3	-.244586005806923	1.44145631790161	1	1	4	1
15	ET040091	3	.0478500016033649	1.91143345832825	1	1	4	1
15	ET040091	4	-.20872899889946	1.49908244609833	1	1	5	1
15	ET040091	5	.187452003359795	2.13578939437866	1	1	6	1
4	ET040092	3	-.940114974975586	.323664128780365	1	1	4	1
4	ET040092	4	.0178018994629383	1.86314272880554	1	1	5	1
15	ET040097	3	-.359097987413406	1.25742280483246	1	1	4	1
15	ET040097	4	.619749009609222	2.83053851127625	1	1	5	1
15	ET040097	5	1.04399001598358	3.51234078407288	1	1	6	1
10	ET040098	3	1.22373998165131	3.80121898651123	1	1	4	1
3	ET050001	3	.211583003401756	2.17457056045532	1	1	4	1
3	ET050002	3	-2.07553005218506	-1.50107383728027	1	1	4	1
3	ET050002	4	-1.70273995399475	-.901958763599396	1	1	5	1
3	ET050002	5	-.0634711012244225	1.73252809047699	1	1	6	1
4	ET050003	3	-.14470499753952	1.60197615623474	1	1	4	1
4	ET050004	3	-1.75241005420685	-.981784105300903	1	1	4	1
4	ET050004	4	-1.15123999118805	-.0156371742486954	1	1	5	1
4	ET050004	5	-.522346973419189	.995063662528992	1	1	6	1
16	ET050006	3	-.0982370004057884	1.67665541172028	1	1	4	1
16	ET050006	4	-.437153995037079	1.13197815418243	1	1	5	1
16	ET050006	5	.628342986106873	2.8443500995636	1	1	6	1
4	ET050007	3	-.731612026691437	.658751487731934	1	1	4	1
4	ET050007	4	-.0843511000275612	1.69897162914276	1	1	5	1
4	ET050007	5	.467337995767593	2.58559703826904	1	1	6	1
5	ET050008	3	-.014325300231576	1.81151080131531	1	1	4	1
6	ET050009	3	-1.9651700258255	-1.32371294498444	1	1	4	1
6	ET050009	4	-.680033981800079	.741643130779266	1	1	5	1
6	ET050009	5	-.604043006896973	.863769054412842	1	1	6	1
16	ET050010	3	-1.63264000415802	-.789300382137299	1	1	4	1
16	ET050010	4	-1.38679003715515	-.394192218780518	1	1	5	1
16	ET050010	5	.707606971263885	2.97173595428467	1	1	6	1
15	ET050011	3	.041542898863554	1.90129721164703	1	1	4	1
15	ET050011	4	.0136903999373317	1.85653519630432	1	1	5	1
15	ET050011	5	1.07792997360229	3.56688618659973	1	1	6	1
15	ET050012	3	-.326375991106033	1.31001079082489	1	1	4	1
15	ET050012	4	.0392295010387897	1.89757931232452	1	1	5	1
15	ET050012	5	.03074000030756	1.88393568992615	1	1	6	1
5	ET050016	3	-.157828003168106	1.58088600635529	1	1	4	1
16	ET050017	3	-1.87781000137329	-1.18331575393677	1	1	4	1
16	ET050017	4	.415219992399216	2.50183773040771	1	1	5	1
16	ET050017	5	1.00200998783112	3.44487428665161	1	1	6	1
16	ET050019	3	-1.14610004425049	-.00737670995295048	1	1	4	1
16	ET050019	4	-.640491008758545	.805193066596985	1	1	5	1
16	ET050019	5	.729282021522522	3.00657033920288	1	1	6	1
16	ET050020	3	-2.34461998939514	-1.93353116512299	1	1	4	1
16	ET050020	4	-1.31154000759125	-.273257076740265	1	1	5	1
16	ET050020	5	-.817718029022217	.520369589328766	1	1	6	1
4	ET050021	3	-2.08822989463806	-1.52148389816284	1	1	4	1
4	ET050021	4	-1.53993999958038	-.64032119512558	1	1	5	1
4	ET050021	5	-1.09740996360779	.0708736479282379	1	1	6	1
16	ET050022	3	-1.76270997524261	-.998337268829346	1	1	4	1
16	ET050022	4	-.218932002782822	1.48268508911133	1	1	5	1
16	ET050022	5	.336441993713379	2.3752326965332	1	1	6	1
5	ET050023	3	-1.35889995098114	-.349369764328003	1	1	4	1
5	ET050023	4	.524138987064362	2.67688250541687	1	1	5	1
5	ET050023	5	.515872001647949	2.66359663009644	1	1	6	1
7	ET050024	3	-2.30040001869202	-1.86246478557587	1	1	4	1
7	ET050024	4	-1.33626997470856	-.31300088763237	1	1	5	1
7	ET050024	5	-.44820898771286	1.11421155929565	1	1	6	1
2	ET050025	3	.438912004232407	2.53991341590881	1	1	4	1
16	ET050026	3	-2.91372990608215	-2.84815382957458	1	1	4	1
16	ET050026	4	-.69056099653244	.724725067615509	1	1	5	1
16	ET050026	5	-.839357018470764	.485593348741531	1	1	6	1
6	ET050027	3	-1.95817005634308	-1.31246328353882	1	1	4	1
6	ET050027	4	-1.77269005775452	-1.01437640190125	1	1	5	1
6	ET050027	5	-1.42884004116058	-.461771249771118	1	1	6	1
6	ET050028	3	-.712391972541809	.689640283584595	1	1	4	1
15	ET050030	3	.411835998296738	2.49639916419983	1	1	4	1
15	ET050030	4	.545448005199432	2.71112847328186	1	1	5	1
15	ET050030	5	.618683993816376	2.82882690429688	1	1	6	1
5	ET050031	3	-1.29040002822876	-.239282786846161	1	1	4	1
5	ET050031	4	-2.16533994674683	-1.64540827274323	1	1	5	1
5	ET050031	5	-1.45608997344971	-.50556492805481	1	1	6	1
3	ET050032	3	-1.8617399930954	-1.15748941898346	1	1	4	1
3	ET050032	4	-.311729997396469	1.33354842662811	1	1	5	1
3	ET050032	5	-.279164999723434	1.38588404655457	1	1	6	1
16	ET050034	3	-1.93160998821259	-1.26977825164795	1	1	4	1
16	ET050034	4	-.569410026073456	.919428110122681	1	1	5	1
16	ET050034	5	.0219659991562366	1.86983489990234	1	1	6	1
16	ET050035	3	-1.49661004543304	-.570685148239136	1	1	4	1
16	ET050035	4	-.301943987607956	1.34927570819855	1	1	5	1
16	ET050035	5	.474729001522064	2.59747529029846	1	1	6	1
4	ET050036	3	-.300545990467072	1.35152244567871	1	1	4	1
4	ET050036	4	-.0381262004375458	1.77326011657715	1	1	5	1
4	ET050036	5	.57277899980545	2.75505256652832	1	1	6	1
3	ET050037	3	-1.16024005413055	-.0301012732088566	1	1	4	1
3	ET050038	3	-1.12489998340607	.0266941376030445	1	1	4	1
3	ET050038	4	-1.29978001117706	-.25435745716095	1	1	5	1
3	ET050038	5	-.538348019123077	.969348192214966	1	1	6	1
15	ET050039	3	-.833172976970673	.495531797409058	1	1	4	1
15	ET050039	4	-.49549400806427	1.03821933269501	1	1	5	1
15	ET050039	5	-.418758988380432	1.16154098510742	1	1	6	1
6	ET050040	3	-2.27885007858276	-1.82783162593842	1	1	4	1
6	ET050040	4	-.98716402053833	.248051106929779	1	1	5	1
6	ET050040	5	-.769329011440277	.598136126995087	1	1	6	1
5	ET050042	3	-2.17252993583679	-1.65696334838867	1	1	4	1
5	ET050042	4	-1.37478005886078	-.374890863895416	1	1	5	1
5	ET050042	5	-1.10660994052887	.0560882650315762	1	1	6	1
6	ET050045	3	.403115004301071	2.48238372802734	1	1	4	1
15	ET050046	3	-.903020977973938	.38327831029892	1	1	4	1
15	ET050046	4	.964341998100281	3.38433766365051	1	1	5	1
15	ET050046	5	.929920971393585	3.32901930809021	1	1	6	1
15	ET050047	3	.482019007205963	2.60919117927551	1	1	4	1
15	ET050047	4	.202691003680229	2.16027998924255	1	1	5	1
15	ET050047	5	.211136996746063	2.17385363578796	1	1	6	1
5	ET050048	3	-1.36597001552582	-.360732138156891	1	1	4	1
5	ET050048	4	-.676954984664917	.746591448783875	1	1	5	1
5	ET050048	5	-.596535980701447	.875833690166473	1	1	6	1
15	ET050049	3	1.51876997947693	4.27536487579346	1	1	4	1
15	ET050049	4	.557215988636017	2.73004102706909	1	1	5	1
15	ET050049	5	-.162651002407074	1.5731348991394	1	1	6	1
6	ET050051	3	-1.91841995716095	-1.24858045578003	1	1	4	1
6	ET050051	4	-1.89763998985291	-1.21518468856812	1	1	5	1
6	ET050051	5	-.94522899389267	.315445333719254	1	1	6	1
16	ET050053	3	-2.07340002059937	-1.49765062332153	1	1	4	1
16	ET050053	4	-1.13836002349854	.00506236171349883	1	1	5	1
16	ET050053	5	-.234044000506401	1.45839846134186	1	1	6	1
17	ET050056	3	-1.93455994129181	-1.27451920509338	1	1	4	1
17	ET050056	4	-.351628005504608	1.26942789554596	1	1	5	1
17	ET050056	5	.222002997994423	2.19131660461426	1	1	6	1
6	ET050057	3	-2.23013997077942	-1.74954903125763	1	1	4	1
6	ET050057	4	-1.11576998233795	.0413670614361763	1	1	5	1
6	ET050057	5	.826363980770111	3.16259169578552	1	1	6	1
3	ET050058	3	-.104929000139236	1.66590058803558	1	1	4	1
3	ET050058	4	.478381007909775	2.60334444046021	1	1	5	1
3	ET050058	5	.330390006303787	2.36550641059875	1	1	6	1
4	ET050059	3	.294968008995056	2.30857944488525	1	1	4	1
5	ET050061	3	-.0572802983224392	1.74247741699219	1	1	4	1
16	ET050062	3	-2.33947992324829	-1.92527055740356	1	1	4	1
16	ET050062	4	-.681515991687775	.739261388778687	1	1	5	1
16	ET050062	5	.348960995674133	2.39535212516785	1	1	6	1
6	ET050064	3	-1.36479997634888	-.358851760625839	1	1	4	1
6	ET050064	4	.125310003757477	2.03592014312744	1	1	5	1
6	ET050064	5	.664852976799011	2.90302562713623	1	1	6	1
16	ET050067	3	-.604758024215698	.862619936466217	1	1	4	1
16	ET050068	3	-1.63610005378723	-.794861078262329	1	1	4	1
16	ET050068	4	-.959692001342773	.292201697826385	1	1	5	1
16	ET050068	5	.623260974884033	2.83618259429932	1	1	6	1
2	ET050072	3	.0959194973111153	1.98868644237518	1	1	4	1
5	ET050073	3	.0707112997770309	1.94817399978638	1	1	4	1
5	ET050074	3	-1.44114005565643	-.481538712978363	1	1	4	1
5	ET050074	4	-.668671011924744	.759904682636261	1	1	5	1
5	ET050074	5	-.113614000380039	1.65194284915924	1	1	6	1
2	ET050075	3	-2.2540500164032	-1.78797519207001	1	1	4	1
2	ET050075	4	-.566718995571136	.923752903938293	1	1	5	1
2	ET050075	5	-.469150006771088	1.08055710792542	1	1	6	1
4	ET050076	3	-1.54679000377655	-.651329934597015	1	1	4	1
4	ET050076	4	-.0388201996684074	1.77214479446411	1	1	5	1
4	ET050076	5	.469132989645004	2.58848190307617	1	1	6	1
15	ET050077	3	-1.12363004684448	.0287350676953793	1	1	4	1
15	ET050077	4	.605958998203278	2.80837655067444	1	1	5	1
15	ET050077	5	.699900984764099	2.95935153961182	1	1	6	1
15	ET050078	3	-.252673000097275	1.42845964431763	1	1	4	1
15	ET050078	4	-.685564994812012	.732754170894623	1	1	5	1
15	ET050078	5	.279900014400482	2.28436350822449	1	1	6	1
6	ET050079	3	-.39130899310112	1.20565617084503	1	1	4	1
4	ET050081	3	-1.89300000667572	-1.20772778987885	1	1	4	1
4	ET050081	4	-.217875003814697	1.48438382148743	1	1	5	1
4	ET050081	5	-.401980996131897	1.18850517272949	1	1	6	1
5	ET050082	3	-2.18949007987976	-1.68422019481659	1	1	4	1
5	ET050082	4	-1.35054004192352	-.335934460163116	1	1	5	1
5	ET050082	5	.0305052008479834	1.88355839252472	1	1	6	1
4	ET050084	3	-1.30025994777679	-.255128771066666	1	1	4	1
4	ET050084	4	-1.10781002044678	.0541596040129662	1	1	5	1
4	ET050084	5	-.467790991067886	1.08274114131927	1	1	6	1
6	ET050085	3	.238501995801926	2.21783232688904	1	1	4	1
4	ET050086	3	-1.83401000499725	-1.11292433738708	1	1	4	1
4	ET050086	4	-.621975004673004	.83495032787323	1	1	5	1
4	ET050086	5	-.508242011070251	1.01773190498352	1	1	6	1
4	ET050087	3	-2.6472499370575	-2.4198911190033	1	1	4	1
4	ET050087	4	-.557434022426605	.938674867153168	1	1	5	1
4	ET050087	5	-.642168998718262	.802496373653412	1	1	6	1
2	ET050088	3	-.380721002817154	1.2226722240448	1	1	4	1
2	ET050088	4	.116131000220776	2.02116847038269	1	1	5	1
2	ET050088	5	.781225979328156	3.09004998207092	1	1	6	1
16	ET050090	3	-2.95059990882874	-2.9074079990387	1	1	4	1
16	ET050090	4	-1.02778005599976	.182776629924774	1	1	5	1
16	ET050090	5	-.176921993494034	1.55019986629486	1	1	6	1
5	ET050091	3	.123990997672081	2.03380036354065	1	1	4	1
5	ET050091	4	-1.68410003185272	-.872002363204956	1	1	5	1
5	ET050091	5	-.93020498752594	.339590579271317	1	1	6	1
16	ET050092	3	-1.81470000743866	-1.0818909406662	1	1	4	1
16	ET050092	4	-1.5774199962616	-.700555682182312	1	1	5	1
16	ET050092	5	-.152919992804527	1.58877372741699	1	1	6	1
15	ET050093	3	-.806447982788086	.538481831550598	1	1	4	1
15	ET050093	4	-1.51542997360229	-.600930869579315	1	1	5	1
15	ET050093	5	-.87117999792099	.434450298547745	1	1	6	1
4	ET050094	3	-.323798000812531	1.31415390968323	1	1	4	1
4	ET050094	4	-.147003993391991	1.5982813835144	1	1	5	1
6	ET050095	3	-2.77277994155884	-2.62163162231445	1	1	4	1
6	ET050095	4	-.9254549741745	.34722438454628	1	1	5	1
6	ET050095	5	-.794781982898712	.557230353355408	1	1	6	1
3	ET050096	3	-2.04899001121521	-1.45842099189758	1	1	4	1
3	ET050096	4	-1.91182005405426	-1.23797369003296	1	1	5	1
5	ET050097	3	-.00847497023642063	1.82091295719147	1	1	4	1
16	ET050098	3	-2.04609990119934	-1.45377624034882	1	1	4	1
16	ET050098	4	-.0918382033705711	1.68693900108337	1	1	5	1
16	ET050098	5	-.787876009941101	.568329036235809	1	1	6	1
6	ET050099	3	-2.21076989173889	-1.7184191942215	1	1	4	1
6	ET050099	4	-1.49639999866486	-.570347607135773	1	1	5	1
6	ET050099	5	-1.62214004993439	-.772425770759583	1	1	6	1
16	ET050100	3	-1.92451000213623	-1.25836777687073	1	1	4	1
16	ET050100	4	-.0398306995630264	1.77052080631256	1	1	5	1
16	ET050100	5	-.471832007169724	1.07624673843384	1	1	6	1
16	ET060002	3	-2.44318008422852	-2.09192824363708	1	1	4	1
16	ET060002	4	-1.57037997245789	-.689241588115692	1	1	5	1
16	ET060002	5	-1.18701994419098	-.073139525949955	1	1	6	1
15	ET060003	3	.0123191997408867	1.85433149337769	1	1	4	1
15	ET060003	4	-.665355980396271	.76523232460022	1	1	5	1
15	ET060004	3	-1.26505994796753	-.198558464646339	1	1	4	1
15	ET060004	4	-.575407981872559	.909788727760315	1	1	5	1
15	ET060004	5	-.361858993768692	1.2529855966568	1	1	6	1
3	ET060005	3	-2.23336005210876	-1.75472414493561	1	1	4	1
3	ET060005	4	-2.27111005783081	-1.81539249420166	1	1	5	1
3	ET060005	5	-1.48584997653961	-.55339252948761	1	1	6	1
16	ET060006	3	-1.68907999992371	-.880005717277527	1	1	4	1
16	ET060006	4	-1.64981997013092	-.8169105052948	1	1	5	1
16	ET060007	3	-.864032983779907	.445936322212219	1	1	4	1
16	ET060007	4	-1.37627995014191	-.377301335334778	1	1	5	1
16	ET060007	5	-.954068005084991	.301240056753159	1	1	6	1
4	ET060008	3	-1.67689001560211	-.860415041446686	1	1	4	1
4	ET060008	4	-1.26091003417969	-.191889092326164	1	1	5	1
4	ET060008	5	-.13595800101757	1.61603355407715	1	1	6	1
5	ET060009	3	-1.15821003913879	-.0268388148397207	1	1	4	1
5	ET060009	4	-.892881989479065	.399572789669037	1	1	5	1
5	ET060009	5	-.492873013019562	1.04243159294128	1	1	6	1
17	ET060010	3	-2.33439993858337	-1.91710638999939	1	1	4	1
17	ET060010	4	-.667500019073486	.761786580085754	1	1	5	1
17	ET060010	5	-.52693098783493	.987696647644043	1	1	6	1
16	ET060011	3	-2.65524005889893	-2.43273210525513	1	1	4	1
16	ET060011	4	-.619098007678986	.839573979377747	1	1	5	1
16	ET060011	5	-.672035992145538	.754496812820435	1	1	6	1
15	ET060012	3	-.278962999582291	1.38620865345001	1	1	4	1
15	ET060012	4	-.363095998764038	1.25099766254425	1	1	5	1
15	ET060012	5	-.132062003016472	1.62229490280151	1	1	6	1
3	ET060014	3	-1.65305995941162	-.822117507457733	1	1	4	1
3	ET060014	4	-1.08591997623444	.0893393307924271	1	1	5	1
3	ET060014	5	-.0363770015537739	1.77607131004333	1	1	6	1
16	ET060016	3	-1.85014998912811	-1.13886308670044	1	1	4	1
16	ET060016	4	-1.00151002407074	.224995478987694	1	1	5	1
16	ET060016	5	-.0922961011528969	1.68620312213898	1	1	6	1
15	ET060018	3	-1.17888998985291	-.0600737892091274	1	1	4	1
15	ET060018	4	-.110625997185707	1.65674495697021	1	1	5	1
15	ET060018	5	.232067003846169	2.20749044418335	1	1	6	1
3	ET060019	3	-2.17686009407043	-1.66392242908478	1	1	4	1
3	ET060019	4	-1.26416003704071	-.197112202644348	1	1	5	1
3	ET060019	5	-1.46463000774384	-.519289672374725	1	1	6	1
17	ET060020	3	-2.0478401184082	-1.45657300949097	1	1	4	1
17	ET060020	4	-1.75888001918793	-.992182075977325	1	1	5	1
17	ET060020	5	-1.53343999385834	-.62987494468689	1	1	6	1
3	ET060021	3	-2.23203992843628	-1.75260257720947	1	1	4	1
3	ET060021	4	-1.81947994232178	-1.08957290649414	1	1	5	1
3	ET060021	5	-.741041004657745	.643598079681396	1	1	6	1
5	ET060022	3	-2.76513004302979	-2.6093373298645	1	1	4	1
6	ET060023	3	-2.21090006828308	-1.71862840652466	1	1	4	1
6	ET060023	4	-2.31564998626709	-1.8869731426239	1	1	5	1
6	ET060023	5	-.129272997379303	1.62677705287933	1	1	6	1
5	ET060024	3	-.322109997272491	1.31686663627625	1	1	4	1
5	ET060024	4	-1.44781994819641	-.492274045944214	1	1	5	1
5	ET060024	5	.027597900480032	1.87888598442078	1	1	6	1
15	ET060025	3	-1.54990005493164	-.656328082084656	1	1	4	1
15	ET060025	4	-.499756008386612	1.031369805336	1	1	5	1
15	ET060025	5	.233324006199837	2.20951080322266	1	1	6	1
16	ET060026	3	-1.32783997058868	-.299452930688858	1	1	4	1
16	ET060026	4	-1.64677000045776	-.812008857727051	1	1	5	1
16	ET060026	5	-1.10678005218506	.0558148771524429	1	1	6	1
17	ET060027	3	-.619338989257813	.839186728000641	1	1	4	1
17	ET060027	4	-.129971995949745	1.6256537437439	1	1	5	1
17	ET060027	5	.325782001018524	2.35810089111328	1	1	6	1
5	ET060028	3	-.125035002827644	1.63358807563782	1	1	4	1
5	ET060028	4	-.495582014322281	1.0380779504776	1	1	5	1
5	ET060028	5	-.951151013374329	.305927991867065	1	1	6	1
4	ET060029	3	-2.72553992271423	-2.54571175575256	1	1	4	1
4	ET060029	4	-1.42282998561859	-.452112406492233	1	1	5	1
4	ET060029	5	.0921266973018646	1.98259091377258	1	1	6	1
16	ET060030	3	-1.49501001834869	-.568113744258881	1	1	4	1
16	ET060030	4	-1.22124004364014	-.128135025501251	1	1	5	1
16	ET060030	5	-.9983069896698	.230143114924431	1	1	6	1
18	ET060031	3	-1.85074996948242	-1.13982725143433	1	1	4	1
18	ET060031	4	-1.43026995658875	-.464069277048111	1	1	5	1
18	ET060031	5	-1.74911999702454	-.976496636867523	1	1	6	1
5	ET060032	3	-1.37463998794556	-.3746657371521	1	1	4	1
5	ET060032	4	-.743543028831482	.639577031135559	1	1	5	1
5	ET060032	5	-.259093999862671	1.41814041137695	1	1	6	1
17	ET060033	3	-2.34816002845764	-1.9392204284668	1	1	4	1
17	ET060033	4	-1.07787001132965	.102276518940926	1	1	5	1
17	ET060033	5	-.948740005493164	.309802770614624	1	1	6	1
15	ET060034	3	-1.16633999347687	-.0399045534431934	1	1	4	1
15	ET060034	4	-.970439970493317	.274928510189056	1	1	5	1
15	ET060034	5	-.841639995574951	.48192435503006	1	1	6	1
6	ET060035	3	-1.12970995903015	.0189639739692211	1	1	4	1
6	ET060035	4	-1.91630005836487	-1.24517357349396	1	1	5	1
6	ET060035	5	-1.91935002803802	-1.25007522106171	1	1	6	1
15	ET060037	3	-.822064995765686	.513383567333221	1	1	4	1
15	ET060037	4	-.858120024204254	.455439120531082	1	1	5	1
15	ET060037	5	-.68844997882843	.728117704391479	1	1	6	1
15	ET060038	3	-1.01819002628326	.198188871145248	1	1	4	1
15	ET060038	4	-.336320996284485	1.29402804374695	1	1	5	1
