childid	round	yc	theta_eap	read_score	country	group	language
IN091013	4	0	-.678849995136261	-.529949724674225	2	9	4
IN091014	4	0	-.669679999351501	-.519405782222748	2	9	4
IN091015	4	0	-.666858971118927	-.516162097454071	2	9	4
IN091016	4	0	.0522672012448311	.310710370540619	2	9	4
IN091017	4	0	-1.71132004261017	-1.71711421012878	2	9	4
IN091018	4	0	-1.02060997486115	-.922915399074554	2	9	4
IN091019	4	0	.196272999048233	.476292461156845	2	9	4
IN091020	4	0	-.349278002977371	-.150998130440712	2	9	4
IN091021	4	0	-1.05857002735138	-.966562986373901	2	9	4
IN091022	4	0	-.842814981937408	-.718481481075287	2	9	4
IN091023	4	0	1.46844005584717	1.93906760215759	2	9	4
IN091025	4	0	-.0174465999007225	.23055137693882	2	9	4
IN091026	4	0	-1.24152994155884	-1.17693567276001	2	9	4
IN091027	4	0	-.486645013093948	-.308946758508682	2	9	4
IN091028	4	0	-.240677997469902	-.0261266510933638	2	9	4
IN091029	4	0	-.18274599313736	.0404852740466595	2	9	4
IN091030	4	0	1.44988000392914	1.91772675514221	2	9	4
IN091033	4	0	.32081601023674	.619495689868927	2	9	4
IN091034	4	0	.651046991348267	.999204993247986	2	9	4
IN091036	4	0	-1.02866005897522	-.932171642780304	2	9	4
IN091037	4	0	1.35640001296997	1.81024062633514	2	9	4
IN091039	4	0	.95796799659729	1.35211181640625	2	9	4
IN091040	4	0	.183579996228218	.461697667837143	2	9	4
IN091041	4	0	.286754995584488	.580331325531006	2	9	4
IN091042	4	0	.569817006587982	.905804395675659	2	9	4
IN091043	4	0	.38094300031662	.688631474971771	2	9	4
IN091044	4	0	1.09705996513367	1.5120438337326	2	9	4
IN091045	4	0	1.1287499666214	1.54848194122314	2	9	4
IN091046	4	0	.731657028198242	1.09189283847809	2	9	4
IN091047	4	0	.830051004886627	1.20502912998199	2	9	4
IN091049	4	0	-.0818014964461327	.156554222106934	2	9	4
IN091050	4	0	-.740175008773804	-.600463032722473	2	9	4
IN100002	4	1	-.748463988304138	-.609993934631348	2	11	4
IN100002	5	1	-.750276029109955	-.612077474594116	2	12	4
IN100003	4	1	1.60085999965668	2.09132790565491	2	11	4
IN100003	5	1	 	 	2	12	7
IN100004	4	1	1.08428001403809	1.49734914302826	2	11	4
IN100004	5	1	 	 	2	12	7
IN100005	4	1	1.49672996997833	1.97159624099731	2	11	4
IN100005	5	1	 	 	2	12	7
IN100006	4	1	.466058999300003	.786500334739685	2	11	4
IN100006	5	1	 	 	2	12	7
IN100008	4	1	.856437027454376	1.23536849021912	2	11	4
IN100008	5	1	 	 	2	12	7
IN100009	4	1	1.47792994976044	1.94997942447662	2	11	4
IN100009	5	1	 	 	2	12	7
IN100010	4	1	-1.08226001262665	-.993802428245544	2	11	4
IN100010	5	1	-1.52727997303009	-1.50549948215485	2	12	4
IN100011	4	1	1.04472005367279	1.45186185836792	2	11	4
IN100011	5	1	 	 	2	12	7
IN100013	4	1	-.0947688966989517	.141643926501274	2	11	4
IN100013	5	1	 	 	2	12	7
IN100014	4	1	-.603365004062653	-.443154841661453	2	11	4
IN100014	5	1	-.396394997835159	-.205174639821053	2	12	4
IN100015	4	1	.568138003349304	.903873801231384	2	11	4
IN100015	5	1	.719869017601013	1.07833862304688	2	12	4
IN100016	4	1	-.297829002141953	-.0918405577540398	2	11	4
IN100016	5	1	.430748999118805	.745899856090546	2	12	4
IN100018	4	1	.461035013198853	.780723631381989	2	11	4
IN100018	5	1	.79279500246048	1.16219103336334	2	12	8
IN100019	4	1	.879145979881287	1.26147997379303	2	11	4
IN100019	5	1	.768508970737457	1.13426625728607	2	12	4
IN100021	4	1	-.130613997578621	.100428178906441	2	11	4
IN100021	5	1	.785353004932404	1.15363395214081	2	12	4
IN100022	5	1	 	 	2	12	7
IN100023	4	1	-.708594024181366	-.564150273799896	2	11	4
IN100023	5	1	-.848698019981384	-.725245952606201	2	12	4
IN100024	4	1	.183855995535851	.46201503276825	2	11	4
IN100024	5	1	.839250028133392	1.21560645103455	2	12	4
IN100025	4	1	-.550827026367188	-.382745146751404	2	11	4
IN100025	5	1	-.117826998233795	.115131042897701	2	12	4
IN100026	4	1	-.639894008636475	-.485156983137131	2	11	4
IN100028	4	1	-.742043018341064	-.602610886096954	2	11	4
IN100028	5	1	-1.02987003326416	-.933562874794006	2	12	4
IN100029	4	1	-.980143010616302	-.876385271549225	2	11	4
IN100029	5	1	.0158663000911474	.268855541944504	2	12	4
IN100030	4	1	.468638986349106	.789466917514801	2	11	4
IN100030	5	1	 	 	2	12	7
IN100032	4	1	.663504004478455	1.01352846622467	2	11	4
IN100034	4	1	.913294970989227	1.30074548721313	2	11	4
IN100034	5	1	.860266983509064	1.2397723197937	2	12	4
IN100035	4	1	-2.73897004127502	-2.89873647689819	2	11	4
IN100035	5	1	-.258697986602783	-.0468465648591518	2	12	4
IN100036	4	1	-.200336992740631	.0202586241066456	2	11	4
IN100036	5	1	.552599012851715	.886006593704224	2	12	4
IN100037	4	1	.817865014076233	1.1910172700882	2	11	4
IN100037	5	1	 	 	2	12	7
IN100039	4	1	-.648909986019135	-.495523810386658	2	11	4
IN100039	5	1	 	 	2	12	7
IN100040	4	1	.255905985832214	.544860243797302	2	11	4
IN100040	5	1	 	 	2	12	7
IN100041	4	1	1.25989997386932	1.69928205013275	2	11	4
IN100041	5	1	 	 	2	12	7
IN100042	4	1	.148591995239258	.421467453241348	2	11	4
IN100042	5	1	-1.25601005554199	-1.19358539581299	2	12	8
IN100043	4	1	.270352005958557	.561470687389374	2	11	4
IN100043	5	1	.287173986434937	.580813109874725	2	12	4
IN100044	4	1	-.664192020893097	-.513095557689667	2	11	4
IN100044	5	1	 	 	2	12	7
IN100046	4	1	.538761973381042	.870096385478973	2	11	4
IN100046	5	1	-.322286993265152	-.119963079690933	2	12	4
IN100047	4	1	-.767800986766815	-.632228195667267	2	11	4
IN100047	5	1	-.0490079000592232	.194261267781258	2	12	4
IN100049	4	1	-.311553001403809	-.107620820403099	2	11	4
IN100049	5	1	 	 	2	12	7
IN100050	4	1	-.17501999437809	.049368854612112	2	11	4
IN100050	5	1	.248903006315231	.536808013916016	2	12	4
IN100051	4	1	-.53861802816391	-.368706881999969	2	11	4
IN100051	5	1	 	 	2	12	7
IN100052	4	1	1.36705994606018	1.82249772548676	2	11	4
IN100052	5	1	 	 	2	12	7
IN100053	4	1	-1.55912005901337	-1.54211020469666	2	11	4
IN100053	5	1	 	 	2	12	7
IN100054	4	1	-.054534699767828	.18790639936924	2	11	4
IN100054	5	1	.215195000171661	.498049557209015	2	12	4
IN100055	4	1	.197277992963791	.477448046207428	2	11	4
IN100055	5	1	.593110978603363	.932588458061218	2	12	4
IN100057	4	1	-2.53393006324768	-2.6629753112793	2	11	4
IN100057	5	1	-.969681978225708	-.864356875419617	2	12	4
IN100058	4	1	-.0153922000899911	.232913598418236	2	11	4
IN100058	5	1	 	 	2	12	7
IN100059	4	1	-.215883001685143	.00238336459733546	2	11	4
IN100059	5	1	.525677025318146	.855050921440125	2	12	4
IN100060	4	1	-1.02824997901917	-.931700110435486	2	11	4
IN100060	5	1	 	 	2	12	7
IN100061	4	1	-.64554500579834	-.49165466427803	2	11	4
IN100061	5	1	 	 	2	12	7
IN100062	4	1	-.703164994716644	-.557907819747925	2	11	4
IN100062	5	1	-.0703705027699471	.169697925448418	2	12	4
IN100063	4	1	-1.50168001651764	-1.47606384754181	2	11	4
IN100063	5	1	 	 	2	12	7
IN100064	4	1	.623187005519867	.967170774936676	2	11	4
IN100064	5	1	 	 	2	12	7
IN100065	4	1	.301335990428925	.597096979618073	2	11	4
IN100065	5	1	 	 	2	12	7
IN100066	4	1	-.485302001237869	-.307402521371841	2	11	4
IN100066	5	1	 	 	2	12	7
IN100067	4	1	.751268029212952	1.11444211006165	2	11	4
IN100067	5	1	 	 	2	12	7
IN100069	4	1	-.0818734988570213	.156471431255341	2	11	4
IN100069	5	1	 	 	2	12	7
IN100070	4	1	-1.10134994983673	-1.01575255393982	2	11	4
IN100070	5	1	-.403492003679276	-.213334992527962	2	12	4
IN100071	4	1	.333288997411728	.633837521076202	2	11	4
IN100071	5	1	 	 	2	12	7
IN100072	4	1	1.03494000434875	1.44061648845673	2	11	4
IN100072	5	1	 	 	2	12	7
IN100073	4	1	-1.02965998649597	-.933321356773376	2	11	4
IN100073	5	1	.00560951000079513	.257061988115311	2	12	4
IN100074	4	1	.300152003765106	.595735609531403	2	11	4
IN100074	5	1	.331930994987488	.632276058197021	2	12	4
IN100075	4	1	-.429506003856659	-.243246659636497	2	11	4
IN100075	5	1	 	 	2	12	7
IN100076	4	1	1.21998000144958	1.65338087081909	2	11	4
IN100076	5	1	1.66841995716095	2.16901040077209	2	12	4
IN100077	4	1	.39987900853157	.710404634475708	2	11	4
IN100077	5	1	 	 	2	12	7
IN100078	4	1	.736086010932922	1.09698534011841	2	11	4
IN100078	5	1	 	 	2	12	7
IN100079	4	1	-.721460998058319	-.578945100307465	2	11	4
IN100079	5	1	-.341075986623764	-.141567215323448	2	12	4
IN100080	4	1	-.54442697763443	-.3753861784935	2	11	4
IN100080	5	1	.360413014888763	.665025472640991	2	12	4
IN100081	4	1	.17688399553299	.453998416662216	2	11	4
IN100081	5	1	 	 	2	12	7
IN100082	4	1	.453363001346588	.771902143955231	2	11	4
IN100082	5	1	 	 	2	12	7
IN100083	4	1	-.295693010091782	-.0893845334649086	2	11	4
IN100083	5	1	.3681960105896	.673974633216858	2	12	4
IN100084	4	1	.347732990980148	.650445640087128	2	11	4
IN100084	5	1	 	 	2	12	7
IN100085	4	1	1.77508997917175	2.29166269302368	2	11	4
IN100085	5	1	 	 	2	12	7
IN100086	4	1	-.94870001077652	-.840231239795685	2	11	4
IN100086	5	1	 	 	2	12	7
IN100087	4	1	.59832102060318	.938579142093658	2	11	4
IN100087	5	1	.291379988193512	.585649311542511	2	12	4
IN100089	4	1	.111902996897697	.379281371831894	2	11	4
IN100089	5	1	.846517026424408	1.22396218776703	2	12	4
IN100090	4	1	-.794462978839874	-.662884950637817	2	11	4
IN100090	5	1	-1.01826000213623	-.920213341712952	2	12	4
IN100091	4	1	-1.51047003269196	-1.48617088794708	2	11	4
IN100091	5	1	-.191550001502037	.0303621646016836	2	12	4
IN100092	4	1	-.228562995791435	-.0121964663267136	2	11	4
IN100092	5	1	 	 	2	12	7
IN100093	4	1	-.46814700961113	-.287677228450775	2	11	4
IN100094	4	1	-1.04452002048492	-.950407862663269	2	11	4
IN100094	5	1	-.350903004407883	-.152866616845131	2	12	4
IN100095	4	1	.089053601026535	.353008449077606	2	11	4
IN100095	5	1	 	 	2	12	7
IN100096	4	1	-1.43920004367828	-1.40422260761261	2	11	4
IN100096	5	1	 	 	2	12	7
IN100097	4	1	-1.18858003616333	-1.11605226993561	2	11	4
IN100097	5	1	-1.15926003456116	-1.0823392868042	2	12	4
IN100098	4	1	-.553744971752167	-.386100262403488	2	11	4
IN100098	5	1	.510495007038116	.837594211101532	2	12	4
IN100099	4	1	-1.8320699930191	-1.85595607757568	2	11	4
IN100099	5	1	 	 	2	12	7
IN100100	4	1	-1.77839004993439	-1.79423320293427	2	11	4
IN100100	5	1	-.202464997768402	.017811780795455	2	12	4
IN101001	4	0	.920876026153564	1.30946230888367	2	9	4
IN101003	4	0	.913646996021271	1.30115020275116	2	9	4
IN101004	4	0	2.05667996406555	2.61544322967529	2	9	4
IN101005	4	0	.259460002183914	.548946738243103	2	9	4
IN101006	4	0	.788551986217499	1.15731227397919	2	9	4
IN101008	4	0	.995781004428864	1.39559030532837	2	9	4
IN101009	4	0	.909487009048462	1.29636693000793	2	9	4
IN101011	4	0	.63613897562027	.982063293457031	2	9	4
IN101012	4	0	1.30545997619629	1.75166833400726	2	9	4
IN101013	4	0	1.13487005233765	1.55551898479462	2	9	4
IN101017	4	0	-.690055012702942	-.542833566665649	2	9	4
IN101018	4	0	.919812977313995	1.3082400560379	2	9	4
IN101019	4	0	1.34182000160217	1.79347610473633	2	9	4
IN101020	4	0	-.486752986907959	-.309070914983749	2	9	4
IN101021	4	0	-.0296241994947195	.216549217700958	2	9	4
IN101022	4	0	.669377982616425	1.02028250694275	2	9	4
IN101023	4	0	.567906975746155	.90360814332962	2	9	4
IN101024	4	0	-.704730987548828	-.559708416461945	2	9	4
IN101025	4	0	1.13584005832672	1.55663430690765	2	9	4
IN101026	4	0	.0865022018551826	.350074768066406	2	9	4
IN101027	4	0	.898769974708557	1.28404414653778	2	9	4
IN101028	4	0	1.07558000087738	1.48734557628632	2	9	4
IN101030	4	0	.844597995281219	1.22175562381744	2	9	4
IN101031	4	0	.326730012893677	.626295804977417	2	9	4
IN101032	4	0	.719878017902374	1.07834899425507	2	9	4
IN101033	4	0	.936780989170074	1.32775032520294	2	9	4
IN101034	4	0	1.44043004512787	1.90686082839966	2	9	4
IN101035	4	0	.00151431001722813	.252353191375732	2	9	4
IN101037	4	0	.242283999919891	.52919727563858	2	9	4
IN101038	4	0	-.144573003053665	.0843776986002922	2	9	4
IN101039	4	0	.222343996167183	.506269693374634	2	9	4
IN101040	4	0	-.650518000125885	-.49737274646759	2	9	4
IN101041	4	0	.597944021224976	.938145637512207	2	9	4
IN101042	4	0	1.13545000553131	1.55618584156036	2	9	4
IN101043	4	0	-.64137202501297	-.486856430768967	2	9	4
IN101044	4	0	-2.02403998374939	-2.07668876647949	2	9	4
IN101045	4	0	.281360000371933	.574128031730652	2	9	4
IN101046	4	0	-.233485996723175	-.017857076600194	2	9	4
IN101047	4	0	-.102021001279354	.133305251598358	2	9	4
IN101048	4	0	1.33090996742249	1.78093147277832	2	9	4
IN101049	4	0	.136263996362686	.407292366027832	2	9	4
IN101050	4	0	.335873991250992	.636809825897217	2	9	4
IN110001	4	1	-.725739002227783	-.583864092826843	2	11	4
IN110001	5	1	 	 	2	12	7
IN110002	4	1	-.328182995319366	-.126742482185364	2	11	4
IN110002	5	1	 	 	2	12	7
IN110003	4	1	-.849090993404388	-.725697815418243	2	11	4
IN110003	5	1	-.122083999216557	.110236220061779	2	12	4
IN110004	4	1	-.728308022022247	-.586818039417267	2	11	4
IN110004	5	1	-.126118004322052	.105597801506519	2	12	4
IN110005	4	1	.757462978363037	1.12156522274017	2	11	4
IN110005	5	1	1.21761000156403	1.65065586566925	2	12	4
IN110007	4	1	-.331142008304596	-.130144834518433	2	11	4
IN110007	5	1	.167180001735687	.442840486764908	2	12	4
IN110008	4	1	-.270384013652802	-.0602835044264793	2	11	4
IN110008	5	1	-1.92946994304657	-1.96794939041138	2	12	4
IN110009	4	1	.825109004974365	1.19934666156769	2	11	4
IN110009	5	1	 	 	2	12	7
IN110010	4	1	.737060010433197	1.09810531139374	2	11	4
IN110010	5	1	 	 	2	12	7
IN110011	4	1	-.0209973994642496	.226468563079834	2	11	4
IN110011	5	1	1.16349005699158	1.58842706680298	2	12	4
IN110012	4	1	-.105245999991894	.129597052931786	2	11	4
IN110012	5	1	-.295388013124466	-.089033842086792	2	12	4
IN110013	4	1	-.164210006594658	.0617984943091869	2	11	4
IN110013	5	1	 	 	2	12	7
IN110014	4	1	.666903018951416	1.01743674278259	2	11	4
IN110014	5	1	 	 	2	12	7
IN110015	4	1	-.0649942979216576	.175879642367363	2	11	4
IN110015	5	1	-.255616009235382	-.0433028191328049	2	12	4
IN110016	4	1	-.923147022724152	-.810849606990814	2	11	4
IN110016	5	1	-.895869970321655	-.779485702514648	2	12	4
IN110017	4	1	-.811510026454926	-.682486116886139	2	11	4
IN110017	5	1	-.772828996181488	-.638009548187256	2	12	4
IN110018	4	1	-.00958206970244646	.239594250917435	2	11	4
IN110018	5	1	.474225997924805	.795890986919403	2	12	4
IN110019	4	1	.38570100069046	.694102346897125	2	11	4
IN110019	5	1	.671203017234802	1.02238094806671	2	12	4
IN110020	4	1	-.988326013088226	-.885794341564178	2	11	4
IN110020	5	1	-.912095010280609	-.798141717910767	2	12	4
IN110021	4	1	.756259024143219	1.12018084526062	2	11	4
IN110021	5	1	.400038987398148	.710588574409485	2	12	4
IN110022	4	1	-1.16324996948242	-1.08692705631256	2	11	4
IN110022	5	1	-1.35926997661591	-1.31231665611267	2	12	4
IN110023	4	1	-1.28791999816895	-1.23027634620667	2	11	4
IN110023	5	1	-.408627986907959	-.219240501523018	2	12	4
IN110024	4	1	.0404881983995438	.297166526317596	2	11	4
IN110024	5	1	.435660004615784	.751546680927277	2	12	4
IN110025	4	1	.915023982524872	1.30273354053497	2	11	4
IN110025	5	1	 	 	2	12	7
IN110027	4	1	-1.60851001739502	-1.59890019893646	2	11	4
IN110027	5	1	-1.75417995452881	-1.76639580726624	2	12	4
IN110028	4	1	-.186257004737854	.0364482067525387	2	11	4
IN110028	5	1	.838389992713928	1.21461749076843	2	12	4
IN110029	4	1	.168125003576279	.443927079439163	2	11	4
IN110029	5	1	.934387981891632	1.32499885559082	2	12	4
IN110030	4	1	-.104716002941132	.130206450819969	2	11	4
IN110030	5	1	 	 	2	12	7
IN110031	4	1	-.580811977386475	-.417222708463669	2	11	4
IN110031	5	1	-.413329988718033	-.224647000432014	2	12	4
IN110033	4	1	.198920994997025	.479337215423584	2	11	4
IN110033	5	1	-.0888632982969284	.148434355854988	2	12	4
IN110034	4	1	.0557910986244678	.314762234687805	2	11	4
IN110034	5	1	-.667769014835358	-.517208456993103	2	12	4
IN110035	4	1	-.432090997695923	-.246218949556351	2	11	4
IN110035	5	1	 	 	2	12	7
IN110036	4	1	.869889974594116	1.25083708763123	2	11	4
IN110036	5	1	.596648991107941	.936656594276428	2	12	4
IN110037	4	1	.064752496778965	.325066328048706	2	11	4
IN110037	5	1	 	 	2	12	7
IN110038	4	1	.0694224983453751	.330436021089554	2	11	4
IN110038	5	1	.587260007858276	.925860822200775	2	12	4
IN110039	4	1	-1.05754005908966	-.965378701686859	2	11	4
IN110039	5	1	-1.18703997135162	-1.11428153514862	2	12	4
IN110040	4	1	1.21565997600555	1.64841365814209	2	11	4
IN110040	5	1	 	 	2	12	7
IN110041	4	1	.495629996061325	.820501983165741	2	11	4
IN110041	5	1	 	 	2	12	7
IN110042	4	1	-1.42934000492096	-1.39288520812988	2	11	4
IN110042	5	1	.266699999570847	.557271480560303	2	12	4
IN110043	4	1	-.964954018592834	-.858920574188232	2	11	4
IN110043	5	1	-.306641012430191	-.101972870528698	2	12	4
IN110044	4	1	.767695009708405	1.13333034515381	2	11	4
IN110044	5	1	 	 	2	12	7
IN110045	4	1	.012266700156033	.264716595411301	2	11	4
IN110045	5	1	1.09678995609283	1.51173341274261	2	12	4
IN110046	4	1	-.66874098777771	-.518326103687286	2	11	4
IN110046	5	1	.711360991001129	1.06855583190918	2	12	4
IN110047	4	1	-.468064993619919	-.287582904100418	2	11	4
IN110047	5	1	-1.30297994613647	-1.24759268760681	2	12	4
IN110048	4	1	.783481001853943	1.15148150920868	2	11	4
IN110048	5	1	.634225010871887	.979862570762634	2	12	4
IN110050	4	1	.207640007138252	.489362597465515	2	11	4
IN110050	5	1	 	 	2	12	7
IN110051	4	1	-.996062994003296	-.894690573215485	2	11	4
IN110051	5	1	 	 	2	12	7
IN110052	4	1	-.136920005083084	.0931773409247398	2	11	4
IN110052	5	1	-.46187698841095	-.28046777844429	2	12	4
IN110053	4	1	-1.77515995502472	-1.79051923751831	2	11	4
IN110053	5	1	-1.01209998130798	-.913130342960358	2	12	4
IN110054	4	1	-.219255000352859	-.0014938588719815	2	11	4
IN110054	5	1	1.26414000988007	1.70415735244751	2	12	4
IN110055	4	1	-1.57653999328613	-1.56214010715485	2	11	4
IN110055	5	1	.358673006296158	.66302478313446	2	12	4
IN110056	4	1	.203687995672226	.484818458557129	2	11	4
IN110056	5	1	-.217970997095108	-1.74740671354812E-05	2	12	4
IN110057	4	1	-.424795001745224	-.237829804420471	2	11	4
IN110057	5	1	 	 	2	12	7
IN110058	4	1	.110855996608734	.378077477216721	2	11	4
IN110058	5	1	 	 	2	12	7
IN110059	4	1	.508396983146667	.835181832313538	2	11	4
IN110059	5	1	.748188018798828	1.11090064048767	2	12	4
IN110060	4	1	-1.4896399974823	-1.46221995353699	2	11	4
IN110060	5	1	-1.34254002571106	-1.29308009147644	2	12	4
IN110061	4	1	-.573962986469269	-.409347534179688	2	11	4
IN110061	5	1	-.282829999923706	-.0745942667126656	2	12	4
IN110063	4	1	.187691003084183	.466424643993378	2	11	4
IN110063	5	1	.0523512996733189	.310807049274445	2	12	4
IN110064	4	1	-.36498299241066	-.169056192040443	2	11	4
IN110064	5	1	.112922996282578	.380454182624817	2	12	4
IN110065	4	1	-.812053978443146	-.683111608028412	2	11	4
IN110065	5	1	-.587759971618652	-.425211727619171	2	12	4
IN110066	4	1	-.643903970718384	-.489767760038376	2	11	4
IN110066	5	1	 	 	2	12	7
IN110067	4	1	-.100273996591568	.135314002633095	2	11	4
IN110067	5	1	-1.32253003120422	-1.2700719833374	2	12	4
IN110068	4	1	.803870022296906	1.17492544651031	2	11	4
IN110068	5	1	.344078987836838	.646244168281555	2	12	4
IN110069	4	1	-.834231019020081	-.708611369132996	2	11	4
IN110069	5	1	.771521985530853	1.137730717659	2	12	4
IN110070	4	1	-.666450023651123	-.515691876411438	2	11	4
IN110070	5	1	-1.15163004398346	-1.07356607913971	2	12	4
IN110071	4	1	.982591986656189	1.38042521476746	2	11	4
IN110071	5	1	.184068992733955	.462259948253632	2	12	4
IN110072	4	1	-.745709002017975	-.606826186180115	2	11	4
IN110072	5	1	-.0725829973816872	.167153924703598	2	12	4
IN110073	4	1	-.750518023967743	-.612355709075928	2	11	4
IN110073	5	1	-.919134020805359	-.806235373020172	2	12	4
IN110074	4	1	-1.26627004146576	-1.20538258552551	2	11	4
IN110074	5	1	-.51165497303009	-.337703943252563	2	12	4
IN110075	4	1	-1.3056800365448	-1.25069737434387	2	11	4
IN110075	5	1	-1.55339002609253	-1.53552162647247	2	12	4
IN110076	4	1	-.235400006175041	-.020057862624526	2	11	4
IN110076	5	1	-1.17767000198364	-1.1035076379776	2	12	4
IN110077	4	1	-.00535287987440825	.244457095861435	2	11	4
IN110077	5	1	.0737048014998436	.335359960794449	2	12	4
IN110078	4	1	-1.09244000911713	-1.00550770759583	2	11	4
IN110078	5	1	 	 	2	12	7
IN110079	4	1	-.611218988895416	-.452185600996017	2	11	4
IN110079	5	1	-.0757445991039276	.163518622517586	2	12	4
IN110080	4	1	-.633311986923218	-.477588772773743	2	11	4
IN110080	5	1	-.194617003202438	.026835635304451	2	12	4
