childid	country	round	yc	math	group
ET161005	1	2	0	550.727722167969	1
ET161006	1	2	0	472.629730224609	1
ET161007	1	2	0	386.33935546875	1
ET161008	1	2	0	297.805358886719	1
ET161009	1	2	0	462.199737548828	1
ET161011	1	2	0	459.795043945313	1
ET161014	1	2	0	370.392303466797	1
ET161018	1	2	0	376.438415527344	1
ET161019	1	2	0	586.445129394531	1
ET161020	1	2	0	325.026489257813	1
ET161021	1	2	0	332.042541503906	1
ET161022	1	2	0	503.078155517578	1
ET161023	1	2	0	426.829986572266	1
ET161024	1	2	0	463.839965820313	1
ET161027	1	2	0	383.427093505859	1
ET161028	1	2	0	343.448577880859	1
ET161030	1	2	0	316.12939453125	1
ET161031	1	2	0	452.596557617188	1
ET161032	1	2	0	292.513702392578	1
ET161034	1	2	0	379.051391601563	1
ET161035	1	2	0	385.027465820313	1
ET161037	1	2	0	431.793304443359	1
ET161038	1	2	0	268.505798339844	1
ET161039	1	2	0	389.7216796875	1
ET161042	1	2	0	340.262115478516	1
ET161049	1	2	0	348.438262939453	1
ET161050	1	2	0	379.395111083984	1
ET171001	1	2	0	447.462585449219	1
ET171002	1	2	0	494.647552490234	1
ET171003	1	2	0	424.807434082031	1
ET171005	1	2	0	467.154876708984	1
ET171006	1	2	0	541.018310546875	1
ET171007	1	2	0	432.137542724609	1
ET171008	1	2	0	391.102081298828	1
ET171009	1	2	0	568.351013183594	1
ET171010	1	2	0	520.946838378906	1
ET171011	1	2	0	444.866424560547	1
ET171012	1	2	0	583.639526367188	1
ET171013	1	2	0	466.419555664063	1
ET171014	1	2	0	369.016357421875	1
ET171015	1	2	0	599.6396484375	1
ET171016	1	2	0	550.313293457031	1
ET171017	1	2	0	361.237823486328	1
ET171018	1	2	0	464.697967529297	1
ET171019	1	2	0	336.050445556641	1
ET171020	1	2	0	522.051452636719	1
ET171021	1	2	0	549.482666015625	1
ET171022	1	2	0	365.680511474609	1
ET171023	1	2	0	288.382293701172	1
ET171024	1	2	0	569.776123046875	1
ET171025	1	2	0	455.007171630859	1
ET171027	1	2	0	495.945556640625	1
ET171028	1	2	0	548.236022949219	1
ET171029	1	2	0	460.088958740234	1
ET171031	1	2	0	561.862854003906	1
ET171032	1	2	0	497.500335693359	1
ET171033	1	2	0	472.201782226563	1
ET171034	1	2	0	479.675140380859	1
ET171035	1	2	0	354.53125	1
ET171036	1	2	0	383.193786621094	1
ET171037	1	2	0	419.767547607422	1
ET171038	1	2	0	521.411193847656	1
ET171039	1	2	0	503.262054443359	1
ET171040	1	2	0	517.972351074219	1
ET171041	1	2	0	597.973327636719	1
ET171042	1	2	0	409.967254638672	1
ET171043	1	2	0	520.377990722656	1
ET171044	1	2	0	482.033569335938	1
ET171045	1	2	0	419.876953125	1
ET171046	1	2	0	383.723083496094	1
ET171047	1	2	0	426.539855957031	1
ET171048	1	2	0	436.431365966797	1
ET171049	1	2	0	623.729064941406	1
ET171050	1	2	0	447.324768066406	1
ET181001	1	2	0	403.963409423828	1
ET181002	1	2	0	248.723556518555	1
ET181003	1	2	0	376.548461914063	1
ET181004	1	2	0	602.174011230469	1
ET181005	1	2	0	280.663208007813	1
ET181006	1	2	0	464.033172607422	1
ET181007	1	2	0	308.504577636719	1
ET181008	1	2	0	372.242797851563	1
ET181009	1	2	0	521.866516113281	1
ET181011	1	2	0	373.826477050781	1
ET181012	1	2	0	465.869415283203	1
ET181013	1	2	0	439.676635742188	1
ET181014	1	2	0	502.011535644531	1
ET181015	1	2	0	271.063110351563	1
ET181016	1	2	0	425.771118164063	1
ET181017	1	2	0	487.898681640625	1
ET181018	1	2	0	531.136779785156	1
ET181019	1	2	0	440.365905761719	1
ET181020	1	2	0	349.418395996094	1
ET181021	1	2	0	466.412506103516	1
ET181022	1	2	0	325.118194580078	1
ET181023	1	2	0	287.102355957031	1
ET181024	1	2	0	473.36669921875	1
ET181025	1	2	0	465.399871826172	1
ET181026	1	2	0	539.023315429688	1
ET181027	1	2	0	433.299530029297	1
ET181028	1	2	0	510.184356689453	1
ET181029	1	2	0	266.455352783203	1
ET181030	1	2	0	461.012908935547	1
ET181031	1	2	0	409.965209960938	1
ET181032	1	2	0	470.110900878906	1
ET181033	1	2	0	397.721557617188	1
ET181034	1	2	0	505.745758056641	1
ET181035	1	2	0	569.35546875	1
ET181036	1	2	0	316.516540527344	1
ET181037	1	2	0	292.285766601563	1
ET181038	1	2	0	424.992462158203	1
ET181039	1	2	0	486.628448486328	1
ET181040	1	2	0	379.942504882813	1
ET181041	1	2	0	299.771759033203	1
ET181043	1	2	0	465.952941894531	1
ET181044	1	2	0	537.326416015625	1
ET181045	1	2	0	514.670349121094	1
ET181046	1	2	0	402.484039306641	1
ET181047	1	2	0	421.871856689453	1
ET181048	1	2	0	465.202423095703	1
ET181049	1	2	0	515.457153320313	1
ET181050	1	2	0	474.73681640625	1
ET191001	1	2	0	482.556762695313	1
ET191002	1	2	0	465.830688476563	1
ET191003	1	2	0	513.310974121094	1
ET191004	1	2	0	634.418090820313	1
ET191005	1	2	0	422.831237792969	1
ET191006	1	2	0	457.003967285156	1
ET191007	1	2	0	447.296112060547	1
ET191008	1	2	0	359.937896728516	1
ET191009	1	2	0	591.576477050781	1
ET191010	1	2	0	470.322784423828	1
ET191011	1	2	0	387.488098144531	1
ET191012	1	2	0	418.263854980469	1
ET191013	1	2	0	379.702819824219	1
ET191014	1	2	0	398.265380859375	1
ET191015	1	2	0	451.876495361328	1
ET191016	1	2	0	407.478332519531	1
ET191017	1	2	0	517.512573242188	1
ET191018	1	2	0	494.353363037109	1
ET191019	1	2	0	508.564025878906	1
ET191020	1	2	0	462.924102783203	1
ET191021	1	2	0	514.311889648438	1
ET191022	1	2	0	710.991027832031	1
ET191023	1	2	0	562.527404785156	1
ET191024	1	2	0	487.752624511719	1
ET191025	1	2	0	487.718872070313	1
ET191026	1	2	0	527.071960449219	1
ET191027	1	2	0	471.429931640625	1
ET191028	1	2	0	349.851531982422	1
ET191029	1	2	0	428.791259765625	1
ET191030	1	2	0	540.14404296875	1
ET191031	1	2	0	636.249450683594	1
ET191032	1	2	0	405.547210693359	1
ET191033	1	2	0	582.216186523438	1
ET191034	1	2	0	553.88427734375	1
ET191035	1	2	0	484.360168457031	1
ET191036	1	2	0	496.558410644531	1
ET191037	1	2	0	560.095397949219	1
ET191038	1	2	0	527.033325195313	1
ET191039	1	2	0	639.545471191406	1
ET191040	1	2	0	403.97705078125	1
ET191041	1	2	0	429.357360839844	1
ET191042	1	2	0	355.358154296875	1
ET191043	1	2	0	544.50537109375	1
ET191044	1	2	0	408.248199462891	1
ET191045	1	2	0	614.141723632813	1
ET191046	1	2	0	481.359405517578	1
ET191047	1	2	0	511.1005859375	1
ET191048	1	2	0	564.837036132813	1
ET191049	1	2	0	560.635803222656	1
ET191050	1	2	0	548.165344238281	1
ET191051	1	2	0	479.550720214844	1
ET201001	1	2	0	437.642517089844	1
ET201002	1	2	0	649.728820800781	1
ET201003	1	2	0	507.676086425781	1
ET201004	1	2	0	533.145568847656	1
ET201005	1	2	0	518.480895996094	1
ET201006	1	2	0	678.369995117188	1
ET201007	1	2	0	408.368682861328	1
ET201008	1	2	0	449.112091064453	1
ET201009	1	2	0	462.754730224609	1
ET201010	1	2	0	514.353637695313	1
ET201011	1	2	0	578.601257324219	1
ET201012	1	2	0	503.473449707031	1
ET201013	1	2	0	503.809692382813	1
ET201014	1	2	0	484.258209228516	1
ET201015	1	2	0	459.281860351563	1
ET201016	1	2	0	456.528686523438	1
ET201017	1	2	0	485.180389404297	1
ET201018	1	2	0	495.506439208984	1
ET201019	1	2	0	357.0078125	1
ET201020	1	2	0	441.162628173828	1
ET201021	1	2	0	607.349792480469	1
ET201022	1	2	0	540.101989746094	1
ET201023	1	2	0	460.919097900391	1
ET201024	1	2	0	365.034576416016	1
ET201025	1	2	0	511.151397705078	1
ET201026	1	2	0	382.716949462891	1
ET201027	1	2	0	485.23388671875	1
ET201028	1	2	0	426.824615478516	1
ET201029	1	2	0	409.925994873047	1
ET201030	1	2	0	386.057250976563	1
ET201031	1	2	0	508.771240234375	1
ET201032	1	2	0	368.062194824219	1
ET201033	1	2	0	529.02978515625	1
ET201034	1	2	0	443.798675537109	1
ET201035	1	2	0	646.594604492188	1
ET201036	1	2	0	484.25390625	1
ET201037	1	2	0	440.783752441406	1
ET201038	1	2	0	518.663757324219	1
ET201039	1	2	0	463.131683349609	1
ET201040	1	2	0	370.086273193359	1
ET201041	1	2	0	403.021881103516	1
ET201042	1	2	0	478.729248046875	1
ET201043	1	2	0	459.867340087891	1
ET201044	1	2	0	435.589660644531	1
ET201045	1	2	0	595.081665039063	1
ET201046	1	2	0	529.032348632813	1
ET201047	1	2	0	307.68310546875	1
ET201048	1	2	0	486.202941894531	1
ET201049	1	2	0	505.744232177734	1
ET201050	1	2	0	553.220947265625	1
ET011001	1	3	0	441.380798339844	2
ET011002	1	3	0	461.334014892578	2
ET011003	1	3	0	491.165374755859	2
ET011004	1	3	0	350.411376953125	2
ET011005	1	3	0	470.603546142578	2
ET011006	1	3	0	527.8125	2
ET011007	1	3	0	524.526611328125	2
ET011008	1	3	0	473.670959472656	2
ET011009	1	3	0	498.908752441406	2
ET011010	1	3	0	532.493591308594	2
ET011012	1	3	0	565.402709960938	2
ET011013	1	3	0	496.194427490234	2
ET011014	1	3	0	429.896453857422	2
ET011015	1	3	0	659.089538574219	2
ET011016	1	3	0	442.375061035156	2
ET011017	1	3	0	530.736206054688	2
ET011018	1	3	0	409.145538330078	2
ET011019	1	3	0	495.073669433594	2
ET011020	1	3	0	263.645874023438	2
ET011021	1	3	0	440.429321289063	2
ET011022	1	3	0	518.0302734375	2
ET011023	1	3	0	259.478790283203	2
ET011024	1	3	0	478.008941650391	2
ET011025	1	3	0	447.425628662109	2
ET011026	1	3	0	464.401397705078	2
ET011027	1	3	0	530.992858886719	2
ET011028	1	3	0	423.330474853516	2
ET011029	1	3	0	395.102233886719	2
ET011030	1	3	0	414.044036865234	2
ET011031	1	3	0	477.387847900391	2
ET011032	1	3	0	530.014770507813	2
ET011033	1	3	0	456.387451171875	2
ET011034	1	3	0	352.851043701172	2
ET011035	1	3	0	396.034606933594	2
ET011036	1	3	0	505.356170654297	2
ET011037	1	3	0	432.978607177734	2
ET011038	1	3	0	446.133483886719	2
ET011039	1	3	0	418.984558105469	2
ET011040	1	3	0	392.160552978516	2
ET011042	1	3	0	373.597747802734	2
ET011043	1	3	0	394.730712890625	2
ET011044	1	3	0	366.543487548828	2
ET011045	1	3	0	495.751586914063	2
ET011046	1	3	0	450.913665771484	2
ET011048	1	3	0	735.184875488281	2
ET011049	1	3	0	343.747863769531	2
ET011050	1	3	0	559.406921386719	2
ET021001	1	3	0	443.239196777344	2
ET021002	1	3	0	386.841400146484	2
ET021003	1	3	0	420.395812988281	2
ET021004	1	3	0	553.286560058594	2
ET021005	1	3	0	392.419586181641	2
ET021006	1	3	0	411.904449462891	2
ET021007	1	3	0	531.010559082031	2
ET021008	1	3	0	500.660797119141	2
ET021009	1	3	0	406.651275634766	2
ET021010	1	3	0	376.558532714844	2
ET021011	1	3	0	334.407562255859	2
ET021012	1	3	0	422.039733886719	2
ET021013	1	3	0	443.937866210938	2
ET021014	1	3	0	394.707672119141	2
ET021015	1	3	0	493.103851318359	2
ET021016	1	3	0	513.817565917969	2
ET021017	1	3	0	414.199157714844	2
ET021018	1	3	0	263.151733398438	2
ET021019	1	3	0	446.024841308594	2
ET021020	1	3	0	540.894165039063	2
ET021021	1	3	0	456.480804443359	2
ET021022	1	3	0	441.197906494141	2
ET021023	1	3	0	447.174865722656	2
ET021024	1	3	0	345.028442382813	2
ET021025	1	3	0	400.478057861328	2
ET021026	1	3	0	390.867492675781	2
ET021027	1	3	0	480.070922851563	2
ET021028	1	3	0	387.154541015625	2
ET021029	1	3	0	394.708190917969	2
ET021030	1	3	0	256.040161132813	2
ET021031	1	3	0	489.676971435547	2
ET021032	1	3	0	470.490386962891	2
ET021033	1	3	0	442.138580322266	2
ET021034	1	3	0	397.568359375	2
ET021035	1	3	0	611.924438476563	2
ET021036	1	3	0	655.690368652344	2
ET021037	1	3	0	428.635131835938	2
ET021038	1	3	0	447.714752197266	2
ET021039	1	3	0	408.6005859375	2
ET021040	1	3	0	515.106323242188	2
ET021041	1	3	0	317.046356201172	2
ET021042	1	3	0	447.919006347656	2
ET021043	1	3	0	463.745361328125	2
ET021044	1	3	0	291.112823486328	2
ET021045	1	3	0	398.4833984375	2
ET021046	1	3	0	425.918212890625	2
ET021047	1	3	0	510.835296630859	2
ET021048	1	3	0	557.061645507813	2
ET021049	1	3	0	416.174468994141	2
ET021050	1	3	0	283.355529785156	2
ET031001	1	3	0	438.290008544922	2
ET031002	1	3	0	469.128295898438	2
ET031003	1	3	0	434.983306884766	2
ET031004	1	3	0	528.687072753906	2
ET031006	1	3	0	684.111206054688	2
ET031007	1	3	0	456.254089355469	2
ET031008	1	3	0	417.219146728516	2
ET031009	1	3	0	370.848388671875	2
ET031010	1	3	0	489.314117431641	2
ET031011	1	3	0	421.790618896484	2
ET031012	1	3	0	437.792144775391	2
ET031013	1	3	0	572.645751953125	2
ET031014	1	3	0	499.165771484375	2
ET031015	1	3	0	438.804382324219	2
ET031016	1	3	0	485.655426025391	2
ET031017	1	3	0	486.453582763672	2
ET031018	1	3	0	492.978668212891	2
ET031019	1	3	0	302.013214111328	2
ET031020	1	3	0	492.81298828125	2
ET031021	1	3	0	421.913879394531	2
ET031022	1	3	0	559.241088867188	2
ET031023	1	3	0	538.210021972656	2
ET031024	1	3	0	458.818664550781	2
ET031025	1	3	0	477.624328613281	2
ET031026	1	3	0	411.865356445313	2
ET031027	1	3	0	405.72998046875	2
ET031028	1	3	0	585.51318359375	2
ET031029	1	3	0	234.593368530273	2
ET031030	1	3	0	270.166534423828	2
ET031031	1	3	0	463.121520996094	2
ET031033	1	3	0	383.265350341797	2
ET031035	1	3	0	549.830749511719	2
ET031036	1	3	0	430.764404296875	2
ET031037	1	3	0	384.854766845703	2
ET031038	1	3	0	561.181396484375	2
ET031039	1	3	0	550.239685058594	2
ET031040	1	3	0	345.974029541016	2
ET031042	1	3	0	399.324584960938	2
ET031043	1	3	0	477.916259765625	2
ET031044	1	3	0	509.995513916016	2
ET031045	1	3	0	492.847106933594	2
ET031046	1	3	0	489.785858154297	2
ET031047	1	3	0	433.347290039063	2
ET031048	1	3	0	327.506103515625	2
ET031050	1	3	0	436.160339355469	2
ET041001	1	3	0	255.975219726563	2
ET041002	1	3	0	390.028472900391	2
ET041003	1	3	0	567.216918945313	2
ET041006	1	3	0	351.2548828125	2
ET041007	1	3	0	449.311798095703	2
ET041008	1	3	0	322.692047119141	2
ET041009	1	3	0	368.226745605469	2
ET041010	1	3	0	520.0947265625	2
ET041011	1	3	0	448.114379882813	2
ET041012	1	3	0	502.56884765625	2
ET041013	1	3	0	405.600311279297	2
ET041014	1	3	0	425.765899658203	2
ET041015	1	3	0	511.049896240234	2
ET041016	1	3	0	379.921997070313	2
ET041017	1	3	0	589.391418457031	2
ET041018	1	3	0	445.091064453125	2
ET041020	1	3	0	541.684020996094	2
ET041021	1	3	0	356.107269287109	2
ET041022	1	3	0	393.161193847656	2
ET041023	1	3	0	359.781005859375	2
ET041024	1	3	0	286.293640136719	2
ET041025	1	3	0	423.322082519531	2
ET041026	1	3	0	404.609619140625	2
ET041027	1	3	0	465.751983642578	2
ET041028	1	3	0	261.948211669922	2
ET041029	1	3	0	327.141876220703	2
ET041030	1	3	0	422.955932617188	2
ET041031	1	3	0	537.080383300781	2
ET041032	1	3	0	408.293670654297	2
ET041033	1	3	0	230.419921875	2
ET041034	1	3	0	394.834655761719	2
ET041035	1	3	0	405.200439453125	2
ET041036	1	3	0	346.570068359375	2
ET041037	1	3	0	346.11083984375	2
ET041038	1	3	0	519.759155273438	2
ET041039	1	3	0	437.913024902344	2
ET041040	1	3	0	493.969512939453	2
ET041041	1	3	0	394.483154296875	2
ET041042	1	3	0	447.304138183594	2
ET041043	1	3	0	398.220275878906	2
ET041044	1	3	0	380.696838378906	2
ET041045	1	3	0	483.299407958984	2
ET041046	1	3	0	349.859436035156	2
ET041047	1	3	0	473.114654541016	2
ET041048	1	3	0	453.385772705078	2
ET041049	1	3	0	489.567810058594	2
ET041050	1	3	0	504.097625732422	2
ET051001	1	3	0	230.642791748047	2
ET051002	1	3	0	281.680786132813	2
ET051003	1	3	0	429.671417236328	2
ET051004	1	3	0	275.897552490234	2
ET051005	1	3	0	362.612121582031	2
ET051006	1	3	0	426.40869140625	2
ET051007	1	3	0	473.490600585938	2
ET051008	1	3	0	360.118225097656	2
ET051010	1	3	0	431.7587890625	2
ET051011	1	3	0	362.536071777344	2
ET051012	1	3	0	432.356842041016	2
ET051013	1	3	0	309.415161132813	2
ET051014	1	3	0	377.900848388672	2
ET051015	1	3	0	420.1474609375	2
ET051017	1	3	0	357.692352294922	2
ET051019	1	3	0	549.768859863281	2
ET051020	1	3	0	432.018859863281	2
ET051022	1	3	0	592.020324707031	2
ET051023	1	3	0	436.117034912109	2
ET051024	1	3	0	462.27734375	2
ET051025	1	3	0	432.385131835938	2
ET051026	1	3	0	378.891937255859	2
ET051027	1	3	0	520.86572265625	2
ET051028	1	3	0	468.9501953125	2
ET051029	1	3	0	338.3173828125	2
ET051030	1	3	0	489.388488769531	2
ET051031	1	3	0	362.320343017578	2
ET051033	1	3	0	329.298034667969	2
ET051035	1	3	0	248.852188110352	2
ET051036	1	3	0	419.469787597656	2
ET051037	1	3	0	408.352996826172	2
ET051038	1	3	0	486.050628662109	2
ET051039	1	3	0	397.478302001953	2
ET051040	1	3	0	500.102966308594	2
ET051041	1	3	0	324.301849365234	2
ET051042	1	3	0	448.414306640625	2
ET051043	1	3	0	501.192626953125	2
ET051044	1	3	0	309.207580566406	2
ET051045	1	3	0	388.216949462891	2
ET051046	1	3	0	374.603210449219	2
ET051047	1	3	0	357.918670654297	2
ET051048	1	3	0	407.502655029297	2
ET051049	1	3	0	499.10400390625	2
ET051050	1	3	0	419.368804931641	2
ET061002	1	3	0	376.974090576172	2
ET061003	1	3	0	408.498840332031	2
ET061004	1	3	0	274.566680908203	2
ET061005	1	3	0	274.142578125	2
ET061007	1	3	0	332.273071289063	2
ET061008	1	3	0	435.952514648438	2
ET061009	1	3	0	452.074768066406	2
ET061010	1	3	0	435.655883789063	2
ET061011	1	3	0	266.317810058594	2
ET061012	1	3	0	341.55224609375	2
ET061014	1	3	0	348.924621582031	2
ET061015	1	3	0	446.447937011719	2
ET061016	1	3	0	342.428436279297	2
ET061018	1	3	0	374.685607910156	2
ET061019	1	3	0	337.506134033203	2
ET061020	1	3	0	500.559539794922	2
ET061021	1	3	0	280.470916748047	2
ET061022	1	3	0	522.205932617188	2
ET061023	1	3	0	274.341278076172	2
ET061024	1	3	0	197.26399230957	2
ET061025	1	3	0	474.880859375	2
ET061026	1	3	0	244.106887817383	2
ET061027	1	3	0	285.628845214844	2
ET061028	1	3	0	214.697769165039	2
ET061029	1	3	0	342.633483886719	2
ET061031	1	3	0	476.173095703125	2
ET061033	1	3	0	626.402282714844	2
ET061034	1	3	0	473.263458251953	2
ET061036	1	3	0	511.300506591797	2
ET061037	1	3	0	453.438507080078	2
ET061038	1	3	0	325.786804199219	2
ET061039	1	3	0	325.432769775391	2
ET061040	1	3	0	337.121520996094	2
ET061041	1	3	0	298.321166992188	2
ET061044	1	3	0	545.0205078125	2
ET061046	1	3	0	384.128692626953	2
ET061047	1	3	0	254.444396972656	2
ET061049	1	3	0	345.997222900391	2
ET061050	1	3	0	431.95263671875	2
ET061051	1	3	0	489.770446777344	2
ET061052	1	3	0	397.167938232422	2
ET061053	1	3	0	422.875549316406	2
ET061054	1	3	0	392.123626708984	2
ET061056	1	3	0	388.592163085938	2
ET061057	1	3	0	260.385559082031	2
ET061058	1	3	0	326.008422851563	2
ET061059	1	3	0	429.670532226563	2
ET071001	1	3	0	234.022811889648	2
ET071002	1	3	0	225.342224121094	2
ET071003	1	3	0	345.826965332031	2
ET071004	1	3	0	445.120239257813	2
ET071005	1	3	0	387.723083496094	2
ET071006	1	3	0	416.222076416016	2
ET071007	1	3	0	421.282348632813	2
ET071008	1	3	0	414.162475585938	2
ET071009	1	3	0	385.447082519531	2
ET071010	1	3	0	428.439514160156	2
ET071011	1	3	0	307.303588867188	2
ET071012	1	3	0	383.142211914063	2
ET071013	1	3	0	346.930877685547	2
ET071014	1	3	0	317.131683349609	2
ET071015	1	3	0	471.961944580078	2
ET071016	1	3	0	373.791076660156	2
ET071017	1	3	0	474.681701660156	2
ET071018	1	3	0	375.458801269531	2
ET071019	1	3	0	426.318756103516	2
ET071020	1	3	0	548.50927734375	2
ET071021	1	3	0	411.552703857422	2
ET071022	1	3	0	352.488952636719	2
ET071024	1	3	0	583.470520019531	2
ET071025	1	3	0	417.569000244141	2
ET071026	1	3	0	582.577453613281	2
ET071027	1	3	0	356.518371582031	2
ET071028	1	3	0	333.042297363281	2
ET071029	1	3	0	291.595489501953	2
ET071030	1	3	0	522.999328613281	2
ET071031	1	3	0	438.808074951172	2
ET071032	1	3	0	402.47998046875	2
ET071033	1	3	0	345.342102050781	2
ET071034	1	3	0	371.217956542969	2
ET071035	1	3	0	268.300750732422	2
ET071036	1	3	0	376.142944335938	2
ET071037	1	3	0	426.208343505859	2
ET071038	1	3	0	493.082092285156	2
ET071039	1	3	0	446.153869628906	2
ET071040	1	3	0	284.575592041016	2
ET071041	1	3	0	475.221405029297	2
ET071042	1	3	0	461.593139648438	2
ET071043	1	3	0	365.300994873047	2
ET071044	1	3	0	442.711791992188	2
ET071045	1	3	0	368.394104003906	2
ET071046	1	3	0	421.264617919922	2
ET071047	1	3	0	419.704895019531	2
ET071048	1	3	0	458.57568359375	2
ET071049	1	3	0	422.753295898438	2
ET071050	1	3	0	373.901489257813	2
ET081001	1	3	0	257.713623046875	2
ET081002	1	3	0	244.11962890625	2
ET081003	1	3	0	478.787414550781	2
ET081004	1	3	0	312.64111328125	2
ET081005	1	3	0	236.660369873047	2
ET081007	1	3	0	253.273986816406	2
ET081008	1	3	0	322.250122070313	2
ET081009	1	3	0	367.046539306641	2
ET081010	1	3	0	242.486923217773	2
ET081011	1	3	0	230.737030029297	2
ET081012	1	3	0	299.261047363281	2
ET081013	1	3	0	370.935241699219	2
ET081014	1	3	0	359.118347167969	2
ET081015	1	3	0	279.13623046875	2
ET081016	1	3	0	455.271423339844	2
ET081018	1	3	0	351.969604492188	2
ET081019	1	3	0	421.743377685547	2
ET081020	1	3	0	352.835601806641	2
ET081021	1	3	0	433.490570068359	2
ET081022	1	3	0	383.984161376953	2
ET081023	1	3	0	233.096939086914	2
ET081024	1	3	0	281.02490234375	2
ET081025	1	3	0	386.108703613281	2
ET081026	1	3	0	365.506805419922	2
ET081027	1	3	0	451.341979980469	2
ET081028	1	3	0	284.076385498047	2
ET081029	1	3	0	400.761932373047	2
ET081030	1	3	0	395.730590820313	2
ET081031	1	3	0	349.278045654297	2
ET081032	1	3	0	313.634490966797	2
ET081033	1	3	0	359.226623535156	2
ET081034	1	3	0	331.045349121094	2
ET081035	1	3	0	398.893249511719	2
ET081036	1	3	0	323.671417236328	2
ET081037	1	3	0	243.644592285156	2
ET081038	1	3	0	477.198455810547	2
ET081039	1	3	0	468.058319091797	2
ET081040	1	3	0	393.692260742188	2
ET081041	1	3	0	267.714904785156	2
ET081042	1	3	0	447.846801757813	2
ET081043	1	3	0	436.424743652344	2
ET081044	1	3	0	332.062927246094	2
ET081045	1	3	0	349.690948486328	2
