CHILDCODE	EDCHSTR5	ATSCR5	GRDER5	CMPGRDR5	TYSCR5	SMESCHR5	PROVR5	CODMODR5	COD_MOD	ANEXO	NMSCSCR5	NIV_MOD	D_NIV_MOD	GESTION	D_GESTION	GES_DEP	D_GES_DEP	TYSCR5_C
51091	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51091	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51092	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51092	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
51092	15	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
51092	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51094	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51094	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51094	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51094	16	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51095	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51095	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
51095	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	11
51095	16	1	9	4	11	1	 	 	 	 	 	 	 	 	 	 	 	11
51099	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51099	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
51099	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51099	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51100	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51100	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51100	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51100	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51101	13	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51101	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51101	15	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51101	16	1	7	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
51102	13	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51102	14	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51102	15	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51102	16	1	8	4	8	0	 	 	 	 	 	 	 	 	 	 	 	8
51103	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51103	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51103	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51103	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51104	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51104	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51104	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51104	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51105	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51105	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
51105	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
51105	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61001	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61001	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61001	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61001	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
61002	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61002	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61002	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61002	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61003	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61003	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61003	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61003	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61004	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61004	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61004	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61004	16	1	9	4	4	0	 	 	 	 	 	 	 	 	 	 	 	11
61005	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61005	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61005	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61005	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61006	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61006	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61006	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61006	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61007	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61007	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61007	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61007	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61008	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61008	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61008	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61008	16	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61009	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61009	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61009	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61009	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61010	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61010	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61010	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61010	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61011	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61011	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61011	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61011	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61012	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61012	14	1	7	2	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61012	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61012	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61013	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61013	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61013	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61013	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61014	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61014	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61014	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61014	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61015	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61015	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61015	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61015	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61016	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61016	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61016	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61016	16	1	10	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61017	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61017	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61017	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61017	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61018	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61018	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61018	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61018	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61019	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61019	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61019	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61019	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61021	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61021	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61021	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61021	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61022	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61022	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61022	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61022	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61023	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61023	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61023	15	1	9	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61023	16	1	9	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61024	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61024	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61024	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61024	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61025	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61025	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61025	15	1	9	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
61025	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61026	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61026	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61026	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61026	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61027	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61027	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61027	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61027	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61028	13	1	4	2	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61028	14	1	4	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61028	15	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61028	16	1	6	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61029	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61029	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61029	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61029	16	1	8	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61031	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61031	14	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	4
61031	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	4
61031	16	1	9	4	1	0	 	 	 	 	 	 	 	 	 	 	 	1
61032	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61032	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61032	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61032	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61033	13	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61033	14	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61033	15	1	9	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61033	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61034	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61034	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61034	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61034	16	1	9	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61035	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61035	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61035	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61035	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61036	13	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61036	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61036	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61036	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61037	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61037	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61037	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61037	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61038	13	1	6	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61038	14	1	7	3	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61038	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61038	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61039	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61039	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61039	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61039	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61040	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61040	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61040	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61040	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61041	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61041	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61041	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61041	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61043	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61043	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61043	15	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61043	16	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61044	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61044	14	1	7	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61044	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61044	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61045	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61045	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61045	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61045	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61046	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61046	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61046	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61046	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61047	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61047	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61047	15	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	11
61047	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
61048	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61048	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61048	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61048	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61049	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61049	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61049	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61049	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61050	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61050	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61050	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61050	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61051	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61051	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61051	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61051	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61052	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61052	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61052	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61052	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	11
61053	13	1	6	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61053	14	1	7	3	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61053	15	1	7	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
61053	16	1	8	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61054	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61054	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61054	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61054	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61056	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61056	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61056	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61056	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61057	13	1	6	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61057	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61057	15	1	8	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61057	16	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61059	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61059	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61059	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61059	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61060	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61060	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61060	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61060	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61061	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61061	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61061	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61061	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61062	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61062	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61062	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61062	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61063	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61063	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61063	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61063	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61064	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61064	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61064	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61064	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61065	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61065	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61065	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61065	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61066	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61066	14	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
61066	15	1	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61066	16	1	10	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61067	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61067	14	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
61067	15	1	9	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61067	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61068	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61068	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61068	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61068	16	1	9	4	1	0	 	 	 	 	 	 	 	 	 	 	 	1
61069	13	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61069	14	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61069	15	1	9	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61069	16	1	10	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61071	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61071	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61071	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61071	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61072	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61072	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61072	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61072	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61074	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61074	14	1	7	1	3	0	 	 	 	 	 	 	 	 	 	 	 	4
61074	15	1	8	1	11	1	 	 	 	 	 	 	 	 	 	 	 	4
61074	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61075	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61075	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61075	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61075	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61076	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61076	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61076	15	1	8	1	1	0	 	 	 	 	 	 	 	 	 	 	 	1
61076	16	1	9	4	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61077	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61077	14	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61077	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61077	16	1	9	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61078	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61078	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61078	15	1	7	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61078	16	1	8	3	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61079	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61079	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61079	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61079	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61080	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61080	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61080	15	1	8	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61080	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
61081	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61081	14	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61081	15	1	8	2	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61081	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61082	13	1	1	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61082	14	1	2	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61082	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
61082	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
61083	13	1	5	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61083	14	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61083	15	1	7	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61083	16	1	8	4	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61084	13	1	4	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61084	14	1	5	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61084	15	1	6	1	4	0	 	 	 	 	 	 	 	 	 	 	 	4
61084	16	1	7	1	11	1	 	 	 	 	 	 	 	 	 	 	 	11
61085	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
61085	14	1	7	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61085	15	1	8	1	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61085	16	1	9	4	1	1	 	 	 	 	 	 	 	 	 	 	 	1
61086	13	1	6	1	4	1	 	 	 	 	 	 	 	 	 	 	 	4
