CHILDCODE	ACTIDR4	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
141097	1	2	1	12	30	2	0	 	 	 	 	 
141098	1	2	1	12	8	1	0	 	 	 	 	 
141098	2	3	1	12	8	1	0	 	 	 	 	 
141099	1	2	1	12	30	1	0	 	 	 	 	 
141101	1	2	1	12	30	1	0	 	 	 	 	 
141102	1	2	1	12	5	3	0	 	 	 	 	 
141103	1	2	1	12	30	2	0	 	 	 	 	 
141103	2	3	1	12	30	1	0	 	 	 	 	 
141104	1	2	1	12	30	2	0	 	 	 	 	 
151001	1	2	1	12	30	1	0	 	 	 	 	 
151001	2	3	1	4	30	1	0	 	 	 	 	 
151004	1	2	1	12	30	1	0	 	 	 	 	 
151004	2	5	1	12	30	3	0	 	 	 	 	 
151005	1	2	1	12	26	1	0	 	 	 	 	 
151006	1	2	1	12	12	1	0	 	 	 	 	 
151006	2	3	1	5	4	1	0	 	 	 	 	 
151006	3	1	1	12	8	6	0	 	 	 	 	 
151009	1	2	1	12	30	2	0	 	 	 	 	 
151010	1	2	1	12	30	2	0	 	 	 	 	 
151010	2	1	1	11	20	7	5	 	 	3	 	1
151011	1	2	1	12	30	1	0	 	 	 	 	 
151011	2	4	1	12	30	1	0	 	 	 	 	 
151013	1	2	1	12	15	2	0	 	 	 	 	 
151013	2	3	1	12	15	2	0	 	 	 	 	 
151014	1	2	1	12	30	3	0	 	 	 	 	 
151015	1	2	1	12	30	1	0	 	 	 	 	 
151015	2	6	2	12	8	10	1	10	 	2	 	2
151016	1	3	1	12	30	2	0	 	 	 	 	 
151016	2	2	1	12	20	1	0	 	 	 	 	 
151016	3	6	2	12	5	1	1	5	 	1	 	2
151017	1	2	1	12	30	1	0	 	 	 	 	 
151017	2	3	1	12	30	2	0	 	 	 	 	 
151019	1	2	1	12	24	1	0	 	 	 	 	 
151019	2	6	2	12	4	10	1	30	 	2	 	2
151020	1	2	1	7	30	3	0	 	 	 	 	 
151021	1	2	1	12	30	1	0	 	 	 	 	 
151022	1	2	1	12	30	4	0	 	 	 	 	 
151022	2	1	1	12	4	7	0	 	 	 	 	 
151024	1	2	1	12	30	2	0	 	 	 	 	 
151024	2	3	1	12	30	1	0	 	 	 	 	 
151026	1	1	1	12	26	2	0	 	 	 	 	 
151027	1	2	1	12	30	2	0	 	 	 	 	 
151028	1	2	1	12	30	3	0	 	 	 	 	 
151030	1	2	1	12	30	1	0	 	 	 	 	 
151030	2	1	2	4	4	8	1	30	 	2	 	1
151030	3	3	1	12	30	1	0	 	 	 	 	 
151031	1	2	1	12	30	1	0	 	 	 	 	 
151032	1	2	1	12	30	1	0	 	 	 	 	 
151032	2	3	1	12	30	2	0	 	 	 	 	 
151033	1	3	1	12	30	1	0	 	 	 	 	 
151033	2	1	1	12	8	8	5	 	 	2	 	2
151034	1	1	2	2	24	9	1	30	 	2	 	1
151036	1	2	1	12	30	2	0	 	 	 	 	 
151037	1	2	1	12	30	2	0	 	 	 	 	 
151038	1	2	1	12	30	3	0	 	 	 	 	 
151040	1	2	1	12	30	1	0	 	 	 	 	 
151041	1	2	1	12	30	3	0	 	 	 	 	 
151042	1	1	1	4	20	9	0	 	 	 	 	 
151042	2	2	1	12	30	3	0	 	 	 	 	 
151042	3	3	1	12	30	2	0	 	 	 	 	 
151043	1	1	1	2	6	2	0	 	 	 	 	 
151043	2	2	1	12	30	2	0	 	 	 	 	 
151044	1	2	1	12	30	3	0	 	 	 	 	 
151045	1	1	1	8	4	7	0	 	 	 	 	 
151046	1	2	1	12	30	2	0	 	 	 	 	 
151046	2	1	2	10	2	8	3	20	5	2	 	0
151047	1	2	1	12	30	1	0	 	 	 	 	 
151047	2	3	1	12	30	2	0	 	 	 	 	 
151048	1	2	1	12	30	2	0	 	 	 	 	 
151049	1	4	1	12	24	1	0	 	 	 	 	 
151049	2	2	1	12	30	1	0	 	 	 	 	 
151051	1	1	1	3	12	9	1	20	 	2	 	2
151051	2	2	1	12	4	1	0	 	 	 	 	 
151061	1	2	1	12	30	1	0	 	 	 	 	 
151061	2	1	2	5	30	9	1	30	 	2	 	2
151063	1	2	1	12	30	1	0	 	 	 	 	 
151063	2	1	1	12	8	2	0	 	 	 	 	 
151064	1	6	2	8	28	14	1	850	 	4	 	1
151064	2	2	1	2	24	3	0	 	 	 	 	 
151064	3	3	1	2	30	3	0	 	 	 	 	 
151064	4	1	1	1	8	3	0	 	 	 	 	 
151066	1	3	1	12	4	10	5	 	 	2	 	2
151066	2	2	1	12	20	1	0	 	 	 	 	 
151066	3	7	1	12	30	2	5	 	 	2	 	2
151069	1	2	1	12	30	1	0	 	 	 	 	 
151069	2	3	1	12	30	1	0	 	 	 	 	 
151070	1	4	1	12	30	1	5	 	 	3	 	2
151071	1	2	1	12	20	1	0	 	 	 	 	 
151071	2	3	1	12	20	1	0	 	 	 	 	 
151073	1	3	1	12	30	5	0	 	 	 	 	 
151073	2	2	1	12	30	2	0	 	 	 	 	 
151073	3	1	1	12	30	3	0	 	 	 	 	 
151074	1	1	2	1	4	7	1	30	 	2	 	1
151074	2	2	1	12	30	2	0	 	 	 	 	 
151075	1	2	1	12	30	2	0	 	 	 	 	 
151077	1	2	1	12	30	1	0	 	 	 	 	 
151077	2	1	1	2	4	6	0	 	 	 	 	 
151078	1	5	2	2	18	11	1	50	 	2	 	2
151079	1	2	1	12	30	2	0	 	 	 	 	 
151079	2	1	1	12	8	4	5	 	 	3	 	2
151080	1	2	1	12	30	1	0	 	 	 	 	 
151080	2	3	1	12	30	1	0	 	 	 	 	 
151081	1	2	1	12	30	1	0	 	 	 	 	 
151081	2	1	1	12	8	6	0	 	 	 	 	 
151082	1	1	1	12	8	6	0	 	 	 	 	 
151082	2	2	1	12	30	1	0	 	 	 	 	 
151083	1	2	1	12	30	1	0	 	 	 	 	 
151083	2	3	1	12	30	2	0	 	 	 	 	 
151084	1	2	1	12	30	1	0	 	 	 	 	 
151084	2	1	2	12	8	8	5	 	 	2	 	2
151084	3	3	1	12	30	2	0	 	 	 	 	 
151085	1	2	1	12	30	2	0	 	 	 	 	 
151085	2	3	1	12	30	2	0	 	 	 	 	 
151086	1	2	1	12	7	3	0	 	 	 	 	 
151087	1	2	1	12	30	3	0	 	 	 	 	 
151087	2	3	1	12	20	2	0	 	 	 	 	 
151087	3	1	1	12	8	10	5	 	 	2	 	2
151088	1	1	1	7	8	8	0	 	 	 	 	 
151088	2	2	1	12	1	2	0	 	 	 	 	 
151088	3	1	2	3	8	8	1	25	 	2	 	2
151089	1	3	1	12	5	1	0	 	 	 	 	 
151089	2	2	1	12	30	1	0	 	 	 	 	 
151090	1	2	1	12	30	1	0	 	 	 	 	 
151091	1	1	1	10	24	1	0	 	 	 	 	 
151091	2	2	1	12	30	1	0	 	 	 	 	 
151092	1	2	1	12	30	3	5	 	 	2	 	2
151094	1	2	1	12	0	1	0	 	 	 	 	 
151096	1	3	1	12	20	5	0	 	 	 	 	 
151097	1	2	1	12	30	3	0	 	 	 	 	 
151099	1	2	1	12	30	2	0	 	 	 	 	 
151099	2	3	1	12	30	2	0	 	 	 	 	 
151100	1	2	1	12	30	2	0	 	 	 	 	 
151100	2	1	1	12	8	12	0	 	 	 	 	 
151103	1	6	2	10	20	11	3	450	-77	4	 	2
151103	2	2	1	12	30	2	0	 	 	 	 	 
151105	1	2	1	12	30	3	0	 	 	 	 	 
151105	2	3	1	12	30	3	0	 	 	 	 	 
151106	1	1	1	12	30	9	0	 	 	 	 	 
151106	2	2	1	12	30	2	0	 	 	 	 	 
151107	1	2	1	12	30	1	0	 	 	 	 	 
151107	2	1	1	5	8	4	0	 	 	 	 	 
151108	1	2	1	12	30	3	0	 	 	 	 	 
151108	2	3	1	12	24	2	0	 	 	 	 	 
151108	3	6	2	12	10	9	1	25	 	2	 	2
151109	1	2	1	12	24	3	0	 	 	 	 	 
151109	2	6	2	1	8	15	1	25	 	2	 	2
151110	1	2	1	12	30	1	0	 	 	 	 	 
151111	1	1	1	12	30	5	0	 	 	 	 	 
151111	2	2	1	12	30	2	0	 	 	 	 	 
151111	3	3	1	12	30	5	0	 	 	 	 	 
151112	1	2	1	12	30	1	0	 	 	 	 	 
161001	1	2	1	12	30	2	0	 	 	 	 	 
161001	2	3	1	12	20	1	0	 	 	 	 	 
161002	1	2	1	11	20	1	0	 	 	 	 	 
161002	2	1	1	3	8	9	0	 	 	 	 	 
161003	1	2	1	12	20	2	0	 	 	 	 	 
161003	2	3	1	12	20	2	0	 	 	 	 	 
161004	1	2	1	12	20	2	0	 	 	 	 	 
161004	2	1	1	2	20	8	5	 	 	2	 	2
161005	1	2	1	12	30	2	0	 	 	 	 	 
161005	2	1	2	3	8	9	3	40	12	2	 	1
161005	4	3	1	4	30	4	2	 	100	5	 	2
161006	1	3	1	12	30	2	0	 	 	 	 	 
161006	2	2	1	12	30	1	0	 	 	 	 	 
161006	3	1	2	2	30	8	1	25	 	2	 	2
161007	1	7	2	11	22	4	1	140	 	3	 	1
161008	1	2	1	12	24	1	0	 	 	 	 	 
161008	2	6	2	12	4	10	1	15	 	2	 	2
161009	1	2	1	12	20	2	0	 	 	 	 	 
161010	1	2	1	12	10	1	0	 	 	 	 	 
161011	1	2	1	12	20	2	0	 	 	 	 	 
161011	2	3	1	12	20	1	0	 	 	 	 	 
161012	1	3	1	12	10	1	0	 	 	 	 	 
161013	1	3	1	5	8	5	0	 	 	 	 	 
161013	2	4	2	1	2	7	5	 	 	2	 	1
161014	1	2	1	12	20	3	0	 	 	 	 	 
161014	2	3	1	12	20	2	0	 	 	 	 	 
161015	1	4	2	2	24	10	3	50	10	2	 	1
161015	2	1	1	3	24	9	0	 	 	 	 	 
161015	3	1	2	3	4	10	3	15	5	2	 	1
161015	4	2	1	12	20	1	0	 	 	 	 	 
161017	1	2	1	12	12	1	0	 	 	 	 	 
161017	2	1	1	12	20	6	0	 	 	 	 	 
161017	3	1	1	2	26	8	5	 	 	2	 	2
161018	1	2	1	12	24	2	0	 	 	 	 	 
161018	2	3	1	12	24	3	0	 	 	 	 	 
161019	1	1	1	12	4	6	0	 	 	 	 	 
161019	2	3	1	12	20	1	0	 	 	 	 	 
161019	3	2	1	12	20	1	0	 	 	 	 	 
161020	1	2	1	12	20	1	0	 	 	 	 	 
161020	2	4	1	12	20	3	0	 	 	 	 	 
161021	1	2	1	12	26	4	0	 	 	 	 	 
161022	1	2	1	12	30	1	0	 	 	 	 	 
161022	2	3	1	12	30	1	0	 	 	 	 	 
161022	3	1	1	12	4	8	0	 	 	 	 	 
161023	1	3	2	1	28	10	3	35	10	3	 	1
161023	2	1	1	2	28	6	0	 	 	 	 	 
161023	3	1	1	10	20	2	2	 	200	5	 	2
161023	4	3	1	11	12	2	0	 	 	 	 	 
161023	5	2	1	11	28	2	0	 	 	 	 	 
161024	1	2	1	12	20	3	0	 	 	 	 	 
161024	2	3	1	12	20	1	0	 	 	 	 	 
161025	1	2	1	12	20	1	0	 	 	 	 	 
161025	2	1	1	5	4	7	0	 	 	 	 	 
161026	1	1	1	3	2	2	0	 	 	 	 	 
161026	2	2	1	10	30	2	0	 	 	 	 	 
161026	3	3	1	10	30	1	0	 	 	 	 	 
161026	4	4	1	10	24	2	0	 	 	 	 	 
161027	1	2	1	12	20	2	0	 	 	 	 	 
161027	2	1	1	3	10	7	0	 	 	 	 	 
161028	1	2	1	12	20	2	0	 	 	 	 	 
161028	2	3	1	12	20	4	0	 	 	 	 	 
161029	1	2	1	12	30	2	0	 	 	 	 	 
161029	2	1	1	2	25	8	0	 	 	 	 	 
161030	1	1	1	12	2	4	0	 	 	 	 	 
161030	2	3	1	12	30	1	0	 	 	 	 	 
161030	3	2	1	12	30	2	0	 	 	 	 	 
161030	4	1	2	2	8	9	1	20	 	2	 	1
161031	1	2	1	12	30	2	0	 	 	 	 	 
161032	1	3	1	3	6	1	0	 	 	 	 	 
161032	2	2	1	12	6	1	0	 	 	 	 	 
161032	3	4	2	1	1	1	5	 	 	1	 	2
161033	1	2	1	12	20	2	0	 	 	 	 	 
161034	1	3	1	12	20	2	0	 	 	 	 	 
161035	1	2	1	12	20	1	0	 	 	 	 	 
161035	2	1	2	4	8	8	1	25	 	2	 	2
161036	1	4	2	2	20	9	1	50	 	3	 	1
161036	3	1	1	9	20	2	0	 	 	 	 	 
161036	4	2	1	12	20	1	0	 	 	 	 	 
161037	1	2	1	12	30	2	0	 	 	 	 	 
161037	2	1	1	8	4	3	0	 	 	 	 	 
161038	1	2	1	12	30	4	0	 	 	 	 	 
161038	2	1	1	12	30	2	0	 	 	 	 	 
161039	1	2	1	12	24	4	0	 	 	 	 	 
161039	2	3	1	12	24	3	0	 	 	 	 	 
161040	1	1	2	1	28	6	1	50	 	3	 	2
161040	2	2	1	12	20	2	0	 	 	 	 	 
161040	3	3	1	12	20	2	0	 	 	 	 	 
161041	1	1	1	3	3	9	2	 	100	4	 	2
161041	2	1	2	1	2	9	3	20	5	2	 	1
161041	3	1	1	12	28	1	0	 	 	 	 	 
161042	1	1	2	3	20	2	1	15	 	2	 	2
161042	2	2	1	12	20	1	0	 	 	 	 	 
161042	3	3	1	12	20	1	0	 	 	 	 	 
161044	1	2	1	12	30	1	0	 	 	 	 	 
161044	2	3	1	12	30	1	0	 	 	 	 	 
161045	1	2	1	12	10	1	0	 	 	 	 	 
161046	1	1	1	12	8	6	0	 	 	 	 	 
161046	2	2	1	12	20	2	0	 	 	 	 	 
161046	3	3	1	12	20	2	0	 	 	 	 	 
161047	1	3	1	12	20	1	0	 	 	 	 	 
161047	2	2	1	12	20	2	0	 	 	 	 	 
161047	3	1	1	2	30	8	0	 	 	 	 	 
161048	1	4	1	12	26	3	0	 	 	 	 	 
161048	2	2	1	12	30	2	0	 	 	 	 	 
161048	3	3	1	12	20	3	0	 	 	 	 	 
161049	1	2	1	12	20	1	0	 	 	 	 	 
161050	1	1	1	12	8	3	0	 	 	 	 	 
161050	2	2	1	12	20	2	0	 	 	 	 	 
161051	1	4	2	2	16	9	2	 	100	4	 	2
161051	2	2	1	12	28	2	1	7	 	2	 	2
161051	3	4	2	2	8	8	3	30	10	3	 	2
161051	4	3	2	10	20	2	0	 	 	 	 	 
161052	1	1	2	1	2	9	2	 	25	2	 	2
161052	2	3	1	12	20	2	2	 	200	5	 	2
161052	3	3	1	12	8	5	0	 	 	 	 	 
161052	4	2	1	12	28	2	0	 	 	 	 	 
161053	1	2	1	11	26	1	0	 	 	 	 	 
161053	2	3	1	11	26	1	0	 	 	 	 	 
161053	3	6	2	11	4	10	0	 	 	 	 	 
161054	1	2	1	9	24	1	0	 	 	 	 	 
161055	1	2	1	12	20	2	0	 	 	 	 	 
161055	2	1	1	2	8	8	0	 	 	 	 	 
161056	1	2	1	12	30	1	0	 	 	 	 	 
161056	2	1	1	2	20	8	0	 	 	 	 	 
161057	1	2	1	12	20	1	0	 	 	 	 	 
161058	1	1	2	1	7	9	1	30	 	2	 	2
161058	2	1	1	10	4	6	0	 	 	 	 	 
161058	3	2	1	12	20	1	0	 	 	 	 	 
161059	1	6	1	4	8	10	5	 	 	2	 	2
161060	1	3	1	12	12	2	0	 	 	 	 	 
161060	2	2	1	12	30	1	0	 	 	 	 	 
161060	3	1	1	2	12	8	5	 	 	2	 	2
161061	1	2	1	12	20	3	0	 	 	 	 	 
161061	2	1	1	12	8	5	0	 	 	 	 	 
161062	2	6	2	2	24	9	1	25	 	2	 	1
161062	3	3	1	10	20	2	0	 	 	 	 	 
161062	4	2	1	12	20	2	0	 	 	 	 	 
161063	1	2	1	12	30	1	0	 	 	 	 	 
161063	2	4	2	3	24	11	1	20	 	2	 	1
161064	1	2	1	12	30	1	0	 	 	 	 	 
161064	2	1	2	5	4	9	1	25	 	2	 	0
161065	1	2	1	12	20	1	0	 	 	 	 	 
161066	1	2	1	12	30	2	0	 	 	 	 	 
161066	2	6	2	12	2	2	1	50	 	2	 	2
161066	3	7	2	2	4	2	1	10	 	2	 	1
161067	1	4	2	2	20	12	3	15	20	2	 	2
161067	2	1	1	10	8	2	0	 	 	 	 	 
161067	4	2	1	12	20	1	0	 	 	 	 	 
161068	1	1	1	6	3	2	0	 	 	 	 	 
161068	2	2	1	12	28	2	0	 	 	 	 	 
161068	3	3	1	12	30	2	0	 	 	 	 	 
161069	1	1	1	3	28	6	2	 	200	5	 	2
161069	2	2	1	12	28	2	0	 	 	 	 	 
161070	1	2	1	11	16	1	0	 	 	 	 	 
161070	3	3	2	1	12	10	3	50	30	3	 	2
161071	1	2	1	12	20	3	0	 	 	 	 	 
161071	2	3	1	12	20	2	0	 	 	 	 	 
161071	3	1	2	12	8	8	1	20	 	2	 	2
161072	1	1	1	12	8	6	0	 	 	 	 	 
161072	2	2	1	12	30	2	0	 	 	 	 	 
161072	3	3	1	12	30	1	0	 	 	 	 	 
161073	1	2	1	12	30	1	0	 	 	 	 	 
161073	2	1	1	10	8	8	0	 	 	 	 	 
161073	3	1	1	2	12	8	1	30	 	2	 	1
161074	1	2	1	12	30	1	0	 	 	 	 	 
161074	2	1	2	1	5	8	1	20	 	2	 	2
161074	3	1	1	12	8	7	0	 	 	 	 	 
161075	1	2	1	12	20	1	0	 	 	 	 	 
161076	1	3	1	12	24	2	0	 	 	 	 	 
161076	2	2	1	12	24	3	0	 	 	 	 	 
161077	1	2	1	12	26	2	0	 	 	 	 	 
161077	2	6	2	1	3	3	1	15	 	2	 	2
161079	1	2	1	12	20	2	0	 	 	 	 	 
161079	2	3	1	12	20	3	0	 	 	 	 	 
161080	1	2	1	12	24	3	1	2	 	2	 	2
161080	2	3	1	12	24	2	0	 	 	 	 	 
161081	1	1	1	2	24	6	0	 	 	 	 	 
161081	2	2	1	12	20	1	0	 	 	 	 	 
161082	1	1	1	12	8	4	0	 	 	 	 	 
161082	2	2	1	12	20	2	0	 	 	 	 	 
161082	3	3	1	12	20	2	0	 	 	 	 	 
161083	1	4	2	2	28	9	3	10	5	2	 	2
161083	2	2	1	12	20	2	0	 	 	 	 	 
161083	3	1	2	1	7	6	1	50	 	3	 	2
161084	1	2	1	12	30	2	0	 	 	 	 	 
161084	2	3	1	12	30	2	0	 	 	 	 	 
161084	3	1	1	12	30	3	0	 	 	 	 	 
161085	1	2	1	12	20	1	0	 	 	 	 	 
161085	2	1	1	10	4	8	0	 	 	 	 	 
161085	3	1	1	2	26	8	5	 	 	2	 	2
161086	1	3	1	12	30	2	0	 	 	 	 	 
161086	2	2	1	12	30	2	0	 	 	 	 	 
161086	3	1	1	3	30	5	0	 	 	 	 	 
161087	1	1	1	12	8	8	0	 	 	 	 	 
161087	2	2	1	12	30	2	0	 	 	 	 	 
161087	3	3	1	12	30	1	0	 	 	 	 	 
161088	1	2	1	11	28	1	0	 	 	 	 	 
161088	2	4	2	1	7	13	1	500	 	4	 	2
161089	1	2	1	12	20	2	0	 	 	 	 	 
161089	2	1	1	3	8	7	0	 	 	 	 	 
161089	3	1	1	12	12	3	0	 	 	 	 	 
161090	1	2	1	12	3	2	0	 	 	 	 	 
161091	1	2	1	12	30	2	0	 	 	 	 	 
161091	2	3	1	12	20	1	0	 	 	 	 	 
161092	1	2	1	12	20	3	0	 	 	 	 	 
161093	2	2	1	12	30	2	0	 	 	 	 	 
161093	3	1	1	6	4	8	0	 	 	 	 	 
161094	1	3	1	12	12	1	0	 	 	 	 	 
161094	2	2	1	12	20	2	0	 	 	 	 	 
161094	3	1	1	3	25	7	0	 	 	 	 	 
161095	1	2	1	12	30	2	0	 	 	 	 	 
161095	2	3	1	12	30	4	0	 	 	 	 	 
161096	1	2	1	12	20	1	0	 	 	 	 	 
161096	2	3	1	12	20	1	0	 	 	 	 	 
161097	1	2	1	12	20	4	0	 	 	 	 	 
161097	2	3	1	12	20	2	0	 	 	 	 	 
161097	3	1	1	4	8	5	0	 	 	 	 	 
161098	1	3	1	12	12	1	0	 	 	 	 	 
161098	2	2	1	12	20	1	0	 	 	 	 	 
161098	3	1	1	2	10	8	0	 	 	 	 	 
161100	1	3	1	12	20	2	0	 	 	 	 	 
161100	2	2	1	12	20	3	0	 	 	 	 	 
161101	1	2	1	12	30	2	0	 	 	 	 	 
161101	2	1	1	12	4	8	0	 	 	 	 	 
161102	1	2	1	12	20	1	0	 	 	 	 	 
161102	2	1	1	10	20	2	0	 	 	 	 	 
161102	3	3	1	12	20	1	0	 	 	 	 	 
161103	1	1	1	12	20	2	0	 	 	 	 	 
161103	2	2	1	12	20	2	0	 	 	 	 	 
161103	3	3	1	12	20	1	0	 	 	 	 	 
161105	1	4	2	2	6	6	3	20	20	2	 	2
161105	2	2	1	12	20	2	0	 	 	 	 	 
161105	3	3	1	12	20	1	0	 	 	 	 	 
161106	1	2	1	12	30	2	0	 	 	 	 	 
161106	2	1	1	3	6	5	0	 	 	 	 	 
161107	1	2	1	12	26	2	0	 	 	 	 	 
161108	1	2	1	12	24	2	0	 	 	 	 	 
161108	2	1	2	1	12	9	1	30	 	2	 	1
161108	3	3	1	12	24	2	0	 	 	 	 	 
171001	1	2	1	12	30	2	0	 	 	 	 	 
171001	2	1	1	10	8	3	0	 	 	 	 	 
171001	3	3	1	12	26	3	0	 	 	 	 	 
171002	1	2	1	12	24	1	0	 	 	 	 	 
171002	2	4	1	6	24	2	0	 	 	 	 	 
171003	1	2	1	1	6	1	0	 	 	 	 	 
171004	1	2	1	12	30	1	0	 	 	 	 	 
171004	2	4	1	12	30	2	0	 	 	 	 	 
171005	1	2	1	12	20	4	0	 	 	 	 	 
171007	1	3	1	12	10	1	0	 	 	 	 	 
171007	2	2	1	12	24	2	0	 	 	 	 	 
171008	1	2	1	12	12	2	0	 	 	 	 	 
171008	2	3	1	12	6	2	0	 	 	 	 	 
171010	1	3	1	12	20	1	0	 	 	 	 	 
171010	2	2	1	12	20	1	0	 	 	 	 	 
171011	1	2	1	12	24	2	0	 	 	 	 	 
171013	1	2	1	12	30	2	0	 	 	 	 	 
171014	1	2	1	12	20	1	0	 	 	 	 	 
171015	1	2	1	12	12	1	0	 	 	 	 	 
171016	1	2	1	10	26	1	0	 	 	 	 	 
171017	1	4	2	1	6	9	1	10	 	2	 	2
171017	2	2	1	12	26	1	0	 	 	 	 	 
171017	3	3	1	12	26	1	0	 	 	 	 	 
171017	4	4	1	12	20	1	0	 	 	 	 	 
171018	1	2	1	12	20	2	0	 	 	 	 	 
171019	1	3	1	12	30	1	0	 	 	 	 	 
171019	2	1	1	12	2	10	0	 	 	 	 	 
171020	1	2	1	12	30	2	0	 	 	 	 	 
171021	1	2	1	12	26	2	0	 	 	 	 	 
171021	2	4	2	2	24	8	1	800	 	4	 	2
171022	1	4	2	1	20	5	3	30	5	2	 	1
171025	1	2	1	12	20	1	0	 	 	 	 	 
171026	1	2	1	10	20	1	0	 	 	 	 	 
171026	2	1	1	12	8	2	0	 	 	 	 	 
171027	1	3	1	12	20	1	0	 	 	 	 	 
171027	2	2	1	12	20	2	0	 	 	 	 	 
171028	1	4	2	2	24	10	1	20	 	2	 	1
171028	2	1	1	2	8	8	0	 	 	 	 	 
171028	3	4	1	10	20	2	0	 	 	 	 	 
171030	1	2	1	12	20	3	0	 	 	 	 	 
171030	2	3	1	12	20	2	0	 	 	 	 	 
171031	1	2	1	12	30	2	0	 	 	 	 	 
171031	2	1	2	6	4	7	5	 	 	2	 	1
171032	1	2	1	12	30	2	0	 	 	 	 	 
171032	2	3	1	12	26	2	0	 	 	 	 	 
171033	1	2	1	12	30	2	0	 	 	 	 	 
171033	2	3	1	12	30	2	0	 	 	 	 	 
171033	3	4	1	12	30	3	0	 	 	 	 	 
171034	1	3	1	12	20	2	0	 	 	 	 	 
171034	2	2	1	12	20	1	0	 	 	 	 	 
171035	1	1	2	1	1	4	1	5	 	2	 	2
171036	1	2	1	12	30	1	0	 	 	 	 	 
171037	1	2	1	12	30	2	0	 	 	 	 	 
171039	1	2	1	12	26	1	0	 	 	 	 	 
171040	1	2	1	12	24	1	0	 	 	 	 	 
171040	2	3	1	12	30	2	0	 	 	 	 	 
171041	1	2	1	12	26	1	0	 	 	 	 	 
171041	2	3	1	12	26	1	0	 	 	 	 	 
171042	1	2	1	12	20	3	0	 	 	 	 	 
171042	3	1	1	4	28	9	0	 	 	 	 	 
171043	1	2	1	12	30	3	0	 	 	 	 	 
171043	2	3	1	12	30	2	0	 	 	 	 	 
171043	3	1	1	12	6	8	0	 	 	 	 	 
171044	1	2	1	12	30	3	0	 	 	 	 	 
171044	2	3	1	12	30	2	0	 	 	 	 	 
171044	3	1	1	12	8	4	0	 	 	 	 	 
171045	1	2	1	12	24	2	0	 	 	 	 	 
171045	2	3	1	12	20	3	0	 	 	 	 	 
171045	3	4	2	2	24	8	3	15	7	2	 	1
171045	4	1	2	12	6	6	1	40	 	2	 	1
171046	1	2	1	12	10	1	0	 	 	 	 	 
171047	1	2	1	12	30	1	0	 	 	 	 	 
171047	2	3	1	12	20	2	0	 	 	 	 	 
171049	1	2	1	12	20	1	0	 	 	 	 	 
171049	2	3	2	2	20	4	1	15	 	3	 	2
171049	3	4	2	1	20	3	3	10	5	2	 	1
171050	1	1	1	2	12	2	0	 	 	 	 	 
171050	2	2	1	12	24	1	0	 	 	 	 	 
171050	3	3	1	12	24	1	0	 	 	 	 	 
171051	1	2	1	12	20	2	0	 	 	 	 	 
171051	2	6	2	3	26	5	1	105	 	3	 	1
171053	1	2	1	12	20	2	0	 	 	 	 	 
171053	2	3	1	12	20	1	0	 	 	 	 	 
171053	3	1	1	12	8	2	0	 	 	 	 	 
171055	1	2	1	12	30	2	0	 	 	 	 	 
171055	2	1	1	12	30	3	0	 	 	 	 	 
171055	3	3	1	12	30	2	0	 	 	 	 	 
171055	4	4	2	1	21	5	1	15	 	3	 	2
171056	1	2	1	12	12	1	0	 	 	 	 	 
171057	1	2	1	12	28	2	2	 	100	5	 	0
171057	2	3	1	12	24	2	0	 	 	 	 	 
171058	1	1	1	10	8	7	0	 	 	 	 	 
171058	2	2	1	12	28	1	0	 	 	 	 	 
171058	3	4	2	1	2	5	2	 	15	2	 	0
171058	4	3	2	2	24	7	1	30	 	3	 	2
171059	1	2	1	12	20	2	0	 	 	 	 	 
171059	2	1	1	12	4	5	0	 	 	 	 	 
171060	1	2	1	12	30	3	0	 	 	 	 	 
171060	2	3	1	12	30	2	0	 	 	 	 	 
171060	3	1	1	12	20	4	0	 	 	 	 	 
171061	1	2	1	12	30	1	0	 	 	 	 	 
171062	1	2	1	12	26	2	0	 	 	 	 	 
171062	2	1	1	12	8	12	5	 	 	3	 	2
171064	1	2	1	12	20	2	0	 	 	 	 	 
171064	2	1	1	12	5	6	5	 	 	3	 	2
171065	1	2	1	12	20	1	0	 	 	 	 	 
171066	1	4	1	12	20	4	0	 	 	 	 	 
171066	2	2	1	12	20	2	0	 	 	 	 	 
171067	1	2	1	12	30	2	0	 	 	 	 	 
171068	1	2	1	12	30	4	0	 	 	 	 	 
171068	2	3	1	12	30	2	0	 	 	 	 	 
171069	1	3	1	12	20	2	0	 	 	 	 	 
171069	2	2	1	12	20	1	0	 	 	 	 	 
171070	1	2	1	12	30	3	0	 	 	 	 	 
171070	2	3	1	12	30	2	0	 	 	 	 	 
171071	1	2	1	12	24	4	0	 	 	 	 	 
171071	2	3	1	12	24	12	0	 	 	 	 	 
171072	1	6	2	12	24	5	1	70	 	3	 	0
171072	2	2	1	12	30	2	0	 	 	 	 	 
171072	3	3	1	12	30	2	0	 	 	 	 	 
171073	1	2	1	12	30	2	0	 	 	 	 	 
171073	2	1	1	12	6	8	0	 	 	 	 	 
171075	1	3	1	12	20	1	0	 	 	 	 	 
171075	2	2	1	12	20	2	0	 	 	 	 	 
