PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
41	56	16	1	11	16	1	12	16
41	57	580	1	17	580	1	18	580
41	59	40	1	11	38	1	12	39
42	1	10	1	8	8	1	9	9
42	2	200	1	12	230	1	13	215
42	3	150	1	16	120	1	17	140
42	4	90	1	16	110	1	17	100
42	5	200	1	16	150	1	17	175
42	6	170	1	16	190	1	17	180
42	7	5	1	18	5	1	20	5
42	8	1	1	18	1	1	19	1
42	9	3	1	18	3	1	19	3
42	10	6	1	18	6	1	19	6
42	11	40	1	8	40	1	9	40
42	12	10	1	8	100	1	9	10
42	13	30	1	8	34	1	9	32
42	14	25	1	8	30	1	9	27.5
42	15	24	1	8	24	1	9	24
42	16	20	1	8	22	1	9	2120
42	17	16	1	8	18	1	9	17
42	18	18	1	8	20	1	9	19
42	19	70	1	8	70	1	9	70
42	20	75	1	8	73	1	9	74
42	21	80	1	8	80	1	9	80
42	22	20	1	8	20	1	9	20
42	23	20	1	8	15	1	9	17.5
42	24	36	1	8	36	1	9	36
42	25	30	1	8	32	1	9	31
42	26	335	1	8	335	1	9	335
42	27	360	1	8	350	1	9	355
42	28	150	1	8	150	1	9	150
42	29	40	1	8	40	1	9	40
42	30	4	1	8	4	1	9	4
42	31	300	1	8	290	1	9	295
42	32	80	1	10	80	1	11	80
42	33	350	1	10	350	1	11	350
42	34	130	1	10	130	1	11	130
42	35	350	1	10	350	1	11	350
42	36	120	1	10	120	1	11	120
42	37	150	1	10	150	1	11	150
42	39	30	1	8	30	1	9	30
42	40	30	1	8	30	1	9	30
42	41	30	1	8	30	1	9	30
42	42	55	1	9	50	1	8	52.5
42	43	20	1	8	20	1	9	20
42	44	200	1	8	200	1	9	200
42	45	500	1	8	500	1	9	500
42	46	35	1	8	36	1	9	35
42	47	67	1	8	67	1	9	67
42	48	10	1	8	10	1	9	10
42	49	400	1	8	400	1	9	400
42	50	35	1	8	36	1	9	35.5
42	51	80	1	8	85	1	9	82.5
42	52	250	1	8	230	1	9	240
42	53	30	1	14	35	1	15	32.5
42	54	10	1	14	12	1	15	11
42	55	60	1	14	60	1	15	60
42	56	14	1	14	14	1	15	14
42	57	580	1	20	580	1	21	580
42	59	-88	88	22	-88	88	22	-88
43	1	10	1	7	10	1	8	10
43	2	100	1	11	120	1	12	110
43	3	120	1	9	150	1	10	135
43	4	60	1	9	60	1	10	60
43	5	150	1	9	180	1	10	165
43	6	250	1	9	200	1	10	225
43	7	5	1	13	5	1	14	5
43	8	1	1	13	1	1	14	1
43	9	3	1	13	3	1	14	3
43	10	5	1	13	5	1	14	5
43	11	60	1	7	60	1	8	60
43	12	10	1	7	10	1	8	10
43	13	20	1	7	24	1	8	22
43	14	18	1	7	18	1	8	18
43	15	30	1	7	30	1	8	30
43	16	25	1	7	25	1	8	25
43	17	20	1	7	20	1	8	20
43	18	15	1	7	15	1	8	15
43	19	70	1	7	72	1	8	71
43	20	80	1	7	80	1	8	80
43	21	100	1	7	100	1	8	100
43	22	30	1	7	30	1	8	30
43	23	15	1	7	15	1	8	15
43	24	38	1	7	38	1	8	38
43	25	30	1	7	30	1	8	30
43	26	335	1	7	335	1	8	335
43	27	200	1	7	220	1	8	210
43	28	150	1	7	150	1	8	150
43	29	40	1	7	40	1	8	40
43	30	4	1	7	4	1	8	4
43	31	290	1	7	290	1	8	290
43	32	100	1	15	100	1	16	100
43	33	300	1	15	300	1	16	300
43	34	130	1	15	130	1	16	130
43	35	300	1	15	300	1	16	300
43	36	120	1	15	120	1	16	120
43	37	130	1	15	130	1	16	130
43	39	30	1	7	30	1	8	30
43	40	40	1	7	40	1	8	40
43	41	40	1	7	40	1	8	40
43	42	30	1	7	30	1	8	30
43	43	20	1	7	20	1	8	20
43	44	250	1	7	250	1	8	250
43	45	500	1	7	500	1	8	500
43	46	33	1	7	33	1	8	33
43	47	70	1	7	70	1	8	70
43	48	10	1	7	10	1	8	10
43	49	400	1	7	400	1	8	400
43	50	40	1	7	40	1	8	40
43	51	100	1	7	100	1	8	100
43	52	250	1	7	250	1	8	250
43	53	50	1	7	50	1	8	50
43	54	12	1	7	12	1	8	12
43	55	60	1	7	60	1	8	60
43	56	14	1	7	14	1	8	14
43	57	580	1	17	580	1	18	580
43	59	38	1	7	40	1	8	39
44	1	12	1	8	10	1	9	11
44	2	350	1	8	350	1	9	350
44	3	180	1	10	120	1	11	150
44	4	150	1	10	210	1	11	180
44	5	180	1	10	220	1	11	200
44	6	290	1	10	210	1	11	250
44	7	8	1	12	6	1	13	7
44	8	2	1	12	2	1	13	2
44	9	4	1	12	4.5	1	13	4.25
44	10	2	1	12	2.5	1	13	2.25
44	11	36	1	8	45	1	9	40.5
44	12	10	1	8	10	1	9	10
44	13	32	1	8	40	1	9	36
44	14	30	1	8	35	1	9	32.5
44	15	35	1	8	32	1	9	33.5
44	16	80	1	8	90	1	9	85
44	17	20	1	8	15	1	9	17.5
44	18	12	1	8	12	1	9	12
44	19	70	1	8	68	1	9	69
44	20	75	1	8	80	1	9	77.5
44	21	90	1	8	70	1	9	80
44	22	20	1	8	18	1	9	19
44	23	5	1	8	5	1	9	5
44	24	35	1	8	35	1	9	35
44	25	25	1	8	20	1	9	22.5
44	26	180	1	8	180	1	9	180
44	27	310	1	8	320	1	9	315
44	28	200	1	8	200	1	9	200
44	29	40	1	8	40	1	9	40
44	30	4	1	8	4	1	9	4
44	31	250	1	8	230	1	9	240
44	32	200	1	16	200	1	17	200
44	33	300	1	16	300	1	17	300
44	34	160	1	16	140	1	17	150
44	35	320	1	16	320	1	17	320
44	36	120	1	16	150	1	17	135
44	37	250	1	16	220	1	17	235
44	39	30	1	18	28	1	19	29
44	40	25	1	18	25	1	19	25
44	41	15	1	18	12	1	19	13.5
44	42	28	1	18	25	1	19	26.5
44	43	20	1	18	18	1	19	19
44	44	250	1	18	240	1	19	245
44	45	620	1	18	615	1	19	617.5
44	46	35	1	8	35	1	9	35
44	47	70	1	8	70	1	9	70
44	48	10	1	8	12	1	9	11
44	49	450	1	8	410	1	9	425
44	50	45	1	8	40	1	9	42.5
44	51	120	1	8	100	1	9	110
44	52	250	1	8	250	1	9	250
44	53	25	1	8	20	1	9	22.5
44	54	60	1	8	80	1	9	70
44	55	50	1	8	50	1	9	50
44	56	15	1	14	15	1	15	15
44	57	670	1	14	670	1	15	670
44	59	38	1	8	40	1	9	39
45	1	10	1	10	10	1	11	10
45	2	100	1	14	120	1	15	110
45	3	120	1	8	150	1	9	135
45	4	60	1	8	60	1	9	60
45	5	150	1	8	180	1	9	165
45	6	250	1	8	200	1	9	225
45	7	5	1	12	5	1	13	5
45	8	1	1	12	1	1	13	1
45	9	3	1	12	3	1	13	3
45	10	5	1	12	5	1	13	5
45	11	60	1	10	60	1	11	60
45	12	10	1	10	10	1	11	10
45	13	20	1	10	24	1	11	22
45	14	18	1	10	18	1	11	18
45	15	30	1	10	30	1	11	30
45	16	25	1	10	25	1	11	25
45	17	20	1	10	20	1	11	20
45	18	15	1	10	15	1	11	15
45	19	70	1	10	72	1	11	71
45	20	80	1	10	80	1	11	80
45	21	100	1	10	100	1	11	100
45	22	30	1	10	30	1	11	30
45	23	15	1	10	15	1	11	15
45	24	38	1	10	38	1	11	38
45	25	30	1	10	30	1	11	30
45	26	335	1	10	335	1	11	335
45	27	200	1	10	220	1	11	210
45	28	150	1	10	150	1	11	150
45	29	40	1	10	40	1	11	40
45	30	5	1	10	5	1	11	5
45	31	290	1	10	290	1	11	290
45	32	100	1	16	100	1	17	100
45	33	300	1	16	300	1	17	300
45	34	130	1	16	130	1	17	130
45	35	300	1	16	300	1	17	300
45	36	120	1	16	120	1	17	120
45	37	130	1	16	130	1	17	130
45	39	30	1	10	30	1	11	30
45	40	40	1	10	40	1	11	40
45	41	40	1	10	40	1	11	40
45	42	30	1	10	30	1	11	30
45	43	20	1	10	20	1	11	20
45	44	250	1	10	250	1	11	250
45	45	500	1	10	500	1	11	500
45	46	33	1	10	33	1	11	33
45	47	70	1	10	70	1	11	70
45	48	10	1	10	10	1	11	10
45	49	400	1	10	400	1	11	400
45	50	40	1	10	40	1	11	40
45	51	100	1	10	100	1	11	100
45	52	250	1	10	240	1	11	245
45	53	50	1	10	50	1	11	50
45	54	12	1	10	12	1	11	12
45	55	60	1	10	60	1	11	60
45	56	14	1	18	14	1	19	14
45	57	580	1	18	580	1	19	580
45	59	38	1	10	40	1	11	39
46	1	10	1	8	10	1	9	10
46	2	100	1	12	120	1	13	110
46	3	120	1	10	150	1	11	135
46	4	60	1	10	60	1	11	60
46	5	150	1	10	180	1	11	165
46	6	250	1	10	200	1	11	225
46	7	5	1	14	5	1	15	5
46	8	1	1	14	1	1	15	1
46	9	3	1	14	3	1	15	3
46	10	5	1	14	5	1	15	5
46	11	60	1	8	60	1	9	60
46	12	10	1	8	10	1	9	10
46	13	20	1	8	24	1	9	22
46	14	18	1	8	18	1	9	18
46	15	30	1	8	30	1	9	30
46	16	25	1	8	25	1	9	25
46	17	20	1	8	20	1	9	20
46	18	15	1	8	15	1	9	15
46	19	70	1	8	72	1	9	71
46	20	100	1	8	100	1	9	100
46	21	100	1	8	100	1	9	100
46	22	30	1	8	30	1	9	30
46	23	15	1	8	15	1	9	15
46	24	38	1	8	38	1	9	38
46	25	30	1	8	30	1	9	30
46	26	335	1	8	335	1	9	335
46	27	200	1	8	220	1	9	210
46	28	150	1	8	150	1	9	150
46	29	40	1	8	40	1	9	40
46	30	4	1	8	4	1	9	4
46	31	290	1	8	290	1	9	290
46	32	100	1	16	100	1	17	100
46	33	300	1	16	300	1	17	300
46	34	130	1	16	130	1	17	130
46	35	300	1	16	300	1	17	300
46	36	120	1	16	120	1	17	120
46	37	130	1	16	130	1	17	130
46	39	30	1	8	30	1	9	30
46	40	40	1	8	40	1	9	40
46	41	40	1	8	40	1	9	40
46	42	30	1	8	30	1	9	30
46	43	20	1	8	20	1	9	20
46	44	250	1	8	250	1	9	250
46	45	500	1	8	500	1	9	500
46	46	33	1	8	33	1	9	33
46	47	70	1	8	70	1	9	70
46	48	10	1	8	10	1	9	10
46	49	400	1	8	400	1	9	400
46	50	40	1	8	40	1	9	40
46	51	100	1	8	100	1	9	100
46	52	250	1	8	240	1	9	245
46	53	50	1	8	50	1	9	50
46	54	12	1	8	12	1	9	12
46	55	60	1	8	60	1	9	60
46	56	14	1	8	14	1	9	14
46	57	580	1	18	580	1	19	580
46	59	40	1	8	38	1	9	39
47	1	15	1	11	12	15	12	12
47	2	200	1	11	200	17	12	200
47	3	250	1	11	300	17	12	300
47	4	140	1	11	150	17	12	150
47	5	280	1	11	350	17	12	350
47	6	150	1	11	160	17	13	160
47	7	4	1	13	4	9	15	4
47	8	3	1	11	3	9	7	3
47	9	4	1	11	4	9	15	4
47	10	8	1	11	8	9	15	8
47	11	48	1	11	40	7	14	40
47	12	10	1	11	10	7	14	10
47	13	30	1	11	30	17	15	30
47	14	40	1	11	45	7	13	40
47	15	26	1	11	24	7	13	24
47	16	42	1	11	45	7	13	45
47	17	60	1	11	75	7	13	60
47	18	60	1	11	70	7	13	70
47	19	70	1	11	60	7	13	60
47	20	65	1	11	65	7	13	65
47	21	85	1	11	85	7	13	85
47	22	30	1	11	35	7	13	35
47	23	10	1	11	10	7	13	10
47	24	45	1	11	43	7	14	43
47	25	40	1	11	43	7	6	43
47	26	160	1	14	160	7	12	160
47	27	400	3	11	400	7	13	400
47	28	0	1	6	0	7	4	0
47	29	40	1	11	40	3	3	40
47	30	4.5	1	11	4	2	4	4
47	31	0	1	5	0	3	3	0
47	32	120	1	8	140	6	14	140
47	33	360	1	14	330	6	11	330
47	34	140	1	6	160	6	9	140
47	35	380	1	11	380	6	10	380
47	36	120	1	11	110	6	10	110
47	37	100	1	6	100	6	9	100
47	39	22	1	11	22	5	12	22
47	40	0	1	6	0	5	9	0
47	41	32	1	11	30	5	14	30
47	42	18	1	11	15	5	13	15
47	43	6	1	11	4	5	13	4
47	44	280	1	11	280	5	15	280
47	45	600	1	11	550	5	13	550
47	46	32	1	11	30	7	14	32
47	47	65	1	11	65	7	13	65
47	48	10	1	11	10	7	14	10
47	49	120	1	4	110	7	14	110
47	50	10	1	11	15	7	14	10
47	51	120	1	11	140	7	14	140
47	52	220	1	13	180	17	14	180
47	53	30	1	13	25	5	11	25
47	54	18	1	14	15	5	12	15
47	55	50	1	13	40	5	14	40
47	56	14	1	14	14	5	12	14
47	57	380	1	6	360	17	7	360
47	59	0	88	 	0	88	 	0
48	1	15	15	24	15	7	24	15
48	2	150	8	20	250	7	21	150
48	3	200	8	23	300	7	22	200
48	4	120	7	24	160	8	25	120
48	5	250	8	20	300	2	24	250
48	6	150	8	22	180	1	21	150
48	7	10	9	12	10	10	10	10
48	8	2	9	12	2	10	10	2
48	9	3	9	12	3	10	10	3
48	10	10	9	12	10	10	10	10
48	11	40	2	20	38	7	25	38
48	12	10	2	20	10	7	25	10
48	13	20	2	23	25	7	22	20
48	14	38	2	23	46	7	24	38
48	15	26	2	21	41	7	20	26
48	16	0	88	25	0	88	22	0
48	17	42	2	23	48	1	21	42
48	18	65	2	24	80	7	24	65
48	19	64	7	24	80	1	23	65
48	20	60	2	24	60	7	21	60
48	21	60	2	24	76	1	24	60
48	22	0	88	25	0	88	24	0
48	23	10	1	24	8	7	22	8
48	24	40	2	23	45	7	20	40
48	25	40	3	21	45	7	24	40
48	26	160	2	21	160	7	24	160
48	27	360	1	23	400	2	20	360
48	28	400	3	25	400	1	21	400
48	29	40	3	21	40	2	25	40
48	30	5	2	22	5	7	21	5
48	31	0	88	23	0	88	25	0
48	32	120	6	21	120	14	25	120
48	33	340	6	21	380	14	25	340
48	34	140	6	21	152	14	25	140
48	35	340	6	21	380	14	25	340
48	36	110	6	21	100	14	25	100
48	37	100	6	21	120	14	25	100
48	39	22	5	23	20	14	22	20
48	40	40	5	23	40	14	24	40
48	41	40	5	23	36	14	24	36
48	42	40	5	23	35	14	22	35
48	43	5	5	23	6	14	22	5
48	44	300	7	20	400	8	24	300
48	45	750	7	20	800	8	24	750
48	46	36	7	20	40	7	22	36
48	47	60	7	20	68	8	22	60
48	48	10	7	20	6	8	22	10
48	49	220	7	20	220	2	24	220
48	50	25	2	20	25	7	22	25
48	51	100	7	22	150	8	23	100
48	52	220	2	23	220	8	25	220
48	53	30	5	24	40	14	25	30
48	54	80	5	21	60	14	25	80
48	55	50	5	23	50	7	22	50
48	56	14	7	22	14	2	23	14
48	57	250	1	22	250	2	24	250
48	59	0	88	 	0	88	 	0
49	1	15	2	4	15	7	17	15
49	2	150	2	18	250	7	17	150
49	3	200	2	18	300	7	17	200
49	4	120	2	18	160	7	17	120
49	5	250	2	18	300	7	17	250
49	6	150	2	18	180	7	17	150
49	7	10	9	13	10	10	11	10
49	8	2	9	12	2	10	11	2
49	9	3	9	12	3	10	11	3
49	10	10	9	13	10	10	12	10
49	11	40	1	18	38	7	17	38
49	12	10	1	18	10	7	17	10
49	13	20	1	18	25	8	16	20
49	14	38	1	15	46	7	17	30
49	15	26	2	18	41	7	17	26
49	16	0	88	17	0	88	18	0
49	17	42	2	18	48	7	17	42
49	18	65	2	18	80	7	17	65
49	19	64	5	14	80	7	17	65
49	20	60	5	14	60	7	17	60
49	21	60	2	18	76	7	17	60
49	22	0	88	18	0	88	17	0
49	23	10	2	18	8	7	17	8
49	24	40	2	18	45	7	17	40
49	25	40	5	14	46	3	16	40
49	26	160	2	18	160	7	17	160
49	27	360	2	18	400	7	17	360
49	28	400	1	18	400	7	17	400
49	29	40	3	16	40	7	17	40
49	30	5	2	18	5	7	17	5
49	31	0	88	18	0	88	16	0
49	32	140	6	15	120	14	14	120
49	33	340	6	15	380	14	14	340
49	34	140	6	15	150	14	14	140
49	35	340	6	15	380	14	14	340
49	36	110	6	15	100	14	14	100
49	37	100	6	15	120	14	14	100
49	39	22	5	19	25	14	20	20
49	40	40	5	19	40	14	20	40
49	41	40	5	19	36	14	20	36
49	42	40	14	20	35	5	19	35
49	43	5	14	20	6	5	19	5
49	44	300	2	18	350	7	17	300
49	45	750	2	18	800	7	17	750
49	46	36	2	18	40	7	17	36
49	47	60	2	18	68	7	17	60
49	48	10	2	18	6	7	17	10
49	49	220	2	18	220	7	17	220
49	50	25	2	18	25	7	17	25
49	51	100	2	18	150	7	17	100
49	52	220	2	18	220	7	17	220
49	53	30	5	19	40	14	20	30
49	54	20	5	19	25	7	17	20
49	55	50	5	19	50	14	20	50
49	56	14	3	16	14	7	17	14
49	57	250	1	15	250	3	17	250
49	59	0	88	 	0	88	 	0
50	1	10	1	6	10	15	7	10
50	2	150	3	6	130	1	8	130
50	3	120	1	6	130	3	7	120
50	4	100	1	6	110	3	7	100
50	5	90	1	6	110	3	7	90
50	6	78	1	6	80	3	7	78
50	7	4	9	8	4	1	5	4
50	8	1	1	8	1	9	5	1
50	9	6	1	8	6	9	5	6
50	10	5	1	6	6	9	5	5
50	11	40	1	7	40	3	4	40
50	12	10	1	6	10	3	4	10
50	13	36	1	6	40	3	7	36
50	14	38	1	6	42	7	7	38
50	15	35	1	6	35	7	8	35
50	16	0	88	8	0	88	6	0
50	17	25	1	6	26	7	7	25
50	18	29	1	4	30	7	8	29
50	19	40	1	6	45	7	8	40
50	20	54	1	6	60	7	8	45
50	21	40	1	6	50	7	8	40
50	22	50	1	6	55	7	8	50
50	23	10	1	6	12	7	8	10
50	24	0	88	6	0	88	8	0
50	25	40	1	6	42	3	2	40
50	26	110	1	6	90	7	8	110
50	27	210	3	4	200	1	4	200
50	28	230	1	6	250	7	8	230
50	29	40	1	6	40	3	4	40
50	30	4	1	6	4.5	7	8	4
50	31	0	88	8	0	88	6	0
50	32	110	6	9	140	3	2	140
50	33	320	6	9	300	3	2	300
50	34	140	6	9	160	3	2	140
50	35	330	6	9	350	3	3	330
50	36	100	6	9	100	3	2	100
50	37	120	6	9	130	3	2	120
50	39	20	5	7	22	1	6	22
50	40	26	5	7	28	1	6	26
50	41	30	5	7	32	1	6	30
50	42	22	1	6	24	5	7	22
50	43	24	1	6	22	5	7	22
50	44	250	1	6	230	7	9	250
50	45	320	1	6	300	7	9	300
50	46	33	1	6	30	7	9	33
50	47	62	1	6	60	7	9	60
50	48	10	1	6	10	7	9	10
50	49	220	3	8	200	1	6	200
50	50	10	1	6	12	7	9	10
50	51	120	1	6	110	7	9	120
50	52	200	17	4	220	17	1	220
50	53	24	3	7	30	17	4	24
50	54	20	3	6	25	17	4	20
50	55	50	3	7	60	17	4	50
50	56	14	1	6	14	17	5	14
50	57	220	1	3	200	17	2	220
50	59	0	88	 	0	88	 	0
51	1	10	1	11	10	15	12	10
51	2	150	1	11	160	3	7	160
51	3	120	1	4	100	3	6	100
51	4	110	1	6	140	3	8	110
51	5	240	1	7	250	3	11	240
51	6	320	1	6	300	3	12	300
51	7	4	1	6	4	9	11	4
51	8	1	1	6	1	9	15	1
51	9	5	1	9	6	9	15	5
51	10	6	1	15	6	9	10	6
51	11	40	1	13	40	3	15	40
51	12	10	1	13	10	3	14	10
51	13	32	1	13	35	3	14	35
51	14	38	1	13	42	17	16	38
51	15	0	88	13	0	88	14	0
51	16	0	88	14	0	88	14	0
51	17	26	1	13	31	17	14	26
51	18	23	1	13	25	17	14	25
51	19	50	1	13	45	17	14	45
51	20	60	1	13	65	7	15	60
51	21	66	1	13	60	7	15	66
51	22	50	1	13	55	7	15	50
51	23	10	1	13	10	17	15	10
51	24	40	1	13	42	7	15	40
51	25	36	1	13	40	3	15	36
51	26	140	1	13	150	7	15	140
51	27	250	1	13	300	3	15	250
51	28	340	1	13	300	3	15	300
51	29	40	1	13	40	3	15	40
51	30	4	3	16	4.5	1	16	4
51	31	0	88	13	0	88	15	0
51	32	120	6	16	140	3	17	140
51	33	340	6	16	350	3	11	340
51	34	140	6	16	150	3	10	150
51	35	300	6	16	320	3	8	300
51	36	100	6	16	120	3	7	120
51	37	110	6	16	100	3	11	100
51	39	22	5	17	22	1	13	22
51	40	34	5	17	35	1	13	34
51	41	40	5	17	42	1	17	42
51	42	35	5	17	34	1	13	34
51	43	20	5	15	22	1	13	22
51	44	340	1	13	360	7	17	340
51	45	380	1	13	400	7	17	380
51	46	35	1	13	40	7	17	35
51	47	60	1	13	58	7	17	60
51	48	10	1	13	10	7	17	10
51	49	220	3	11	200	7	17	220
51	50	10	1	13	11	7	17	10
51	51	120	1	13	110	7	17	110
51	52	200	17	10	220	17	11	200
51	53	25	3	12	30	17	10	25
51	54	20	3	12	25	17	12	20
51	55	50	3	10	55	17	11	50
51	56	14	17	11	14	1	13	14
51	57	240	17	9	240	17	8	260
51	59	0	88	 	0	88	 	0
52	1	10	1	3	10	15	7	10
52	2	250	1	5	180	3	9	180
52	3	120	4	5	100	3	9	100
52	4	60	4	5	70	3	9	60
52	5	180	3	5	200	4	9	180
52	6	100	3	5	90	4	9	90
52	7	4	1	15	4	9	13	4
52	8	2	1	15	2	9	13	2
52	9	2	10	15	2.5	1	13	2
52	10	6	9	15	6	1	13	6
52	11	40	1	12	40	3	14	40
52	12	10	1	5	10	17	7	10
52	13	25	1	5	30	17	14	25
52	14	45	1	5	25	17	7	45
52	15	26	1	5	26	17	7	26
52	16	0	88	 	0	88	 	0
52	17	30	1	5	30	17	7	30
52	18	0	88	 	0	88	 	0
52	19	70	1	5	75	17	7	70
52	20	60	1	5	60	17	7	60
52	21	80	1	5	80	17	7	80
52	22	25	1	5	20	17	7	25
52	23	10	1	5	10	17	8	10
52	24	40	1	5	30	17	7	30
52	25	36	1	5	46	3	13	36
52	26	160	1	5	180	8	6	160
52	27	0	88	 	0	88	 	0
52	28	0	88	 	0	88	 	0
52	29	40	1	5	40	3	10	40
52	30	4	1	5	3.5	17	7	4
52	31	0	88	 	0	88	 	0
52	32	120	6	5	150	3	14	150
52	33	350	6	5	400	3	14	350
52	34	350	6	5	400	3	14	350
52	35	350	6	5	400	3	14	350
52	36	100	6	5	110	3	14	100
52	37	110	1	5	100	3	14	100
52	39	22	5	9	45	1	5	22
52	40	50	5	9	38	3	13	38
52	41	30	5	9	25	3	13	25
52	42	35	5	9	60	3	13	35
52	43	20	5	9	30	3	13	20
52	44	160	1	5	160	17	7	160
52	45	0	88	 	0	88	 	0
52	46	36	1	5	36	17	7	36
52	47	60	1	5	60	17	7	60
52	48	10	1	5	10	17	7	10
52	49	200	3	8	200	17	7	200
52	50	15	1	5	15	17	7	15
52	51	180	1	5	150	17	14	150
52	52	220	17	9	220	17	8	220
52	53	25	3	4	25	5	10	25
52	54	20	3	4	20	3	10	20
52	55	60	3	4	80	3	10	60
52	56	14	1	5	14	17	3	14
52	57	360	17	6	250	1	3	250
52	59	0	88	 	0	88	 	0
53	1	10	15	6	12	1	3	10
53	2	180	3	5	250	1	3	180
53	3	150	3	3	100	1	6	100
53	4	70	3	3	100	1	6	70
53	5	200	3	3	220	1	6	200
53	6	80	3	6	90	1	3	80
53	7	4	9	2	4	1	6	4
53	8	1	9	2	1	1	6	1
53	9	2	9	2	2.5	9	2	2
53	10	6	9	2	6	9	2	6
53	11	36	1	6	40	17	9	36
53	12	8	1	6	10	17	9	8
53	13	25	1	6	30	3	3	25
53	14	38	1	6	40	17	3	38
53	15	27	1	6	29	17	3	27
53	16	0	88	6	0	88	3	0
53	17	30	1	6	38	17	9	30
53	18	35	1	6	40	17	9	35
53	19	75	1	6	60	17	9	60
53	20	60	1	6	65	17	9	60
53	21	52	1	6	50	7	5	50
53	22	55	1	6	60	7	5	55
53	23	10	1	6	12	7	5	10
53	24	36	1	6	40	7	5	36
53	25	40	1	6	40	3	3	40
53	26	160	1	6	200	7	9	160
53	27	400	1	6	400	3	9	400
53	28	200	1	6	220	7	9	200
53	29	40	1	6	40	7	9	40
53	30	4	1	6	4.5	7	9	4
53	31	0	88	9	0	88	6	0
53	32	120	3	8	140	6	3	120
53	33	360	3	8	400	6	3	360
53	34	140	3	3	160	6	9	140
53	35	380	3	3	400	6	9	380
53	36	100	3	3	120	6	5	100
53	37	110	3	3	120	6	9	110
53	39	22	5	6	35	1	9	22
53	40	40	1	6	45	5	9	40
53	41	60	1	6	50	5	9	50
53	42	35	1	6	60	5	9	35
53	43	20	1	6	30	5	9	20
53	44	260	1	6	300	7	9	300
53	45	300	1	6	320	7	9	300
53	46	35	1	6	32	7	9	32
53	47	60	1	6	64	7	9	60
53	48	10	1	6	10	7	9	10
53	49	220	1	6	200	3	3	200
53	50	10	1	6	10	7	9	10
53	51	120	1	6	100	7	9	100
53	52	220	17	5	200	17	3	200
53	53	20	3	3	38	17	8	20
53	54	20	3	5	25	17	9	20
53	55	50	3	5	60	17	9	50
53	56	14	1	6	14	17	10	14
53	57	280	17	4	250	17	7	250
53	59	0	88	 	0	88	 	0
54	1	10	1	2	10	15	4	10
54	2	250	1	2	180	3	6	180
54	3	50	1	2	70	3	6	50
54	4	120	1	2	140	3	6	120
54	5	150	1	2	200	3	6	150
54	6	60	1	2	90	3	6	60
54	7	4	1	2	4	9	7	4
54	8	1	1	2	1	9	7	1
54	9	2	1	2	2	9	7	2
54	10	6	9	7	6	9	7	6
54	11	40	1	2	40	7	6	40
54	12	10	1	2	8	7	6	10
54	13	25	1	2	30	3	5	25
54	14	45	1	2	25	7	6	25
54	15	26	1	2	26	7	6	26
54	16	0	88	6	0	88	2	0
54	17	27	1	2	32	3	6	32
54	18	38	1	2	42	1	6	38
54	19	50	1	2	60	7	6	50
54	20	55	1	2	60	7	6	55
54	21	50	1	2	60	7	6	50
54	22	50	1	2	70	7	6	50
54	23	10	1	2	12	17	8	10
54	24	40	1	2	45	17	7	40
54	25	40	1	2	40	3	8	40
54	26	140	1	2	160	7	7	140
54	27	170	1	2	200	7	7	170
54	28	200	1	2	150	3	6	150
54	29	40	1	2	40	3	6	40
54	30	4	1	2	4.5	7	6	4
54	31	120	1	9	150	17	11	120
54	32	130	6	5	150	3	9	130
54	33	360	6	5	400	3	11	360
54	34	140	6	5	160	3	11	140
54	35	360	6	5	400	3	11	360
54	36	110	6	5	100	3	11	100
54	37	100	6	5	120	3	11	100
54	39	22	5	9	30	3	10	22
54	40	50	5	9	38	3	10	38
54	41	50	5	9	45	3	10	45
54	42	35	5	9	40	3	10	35
54	43	20	5	9	30	3	10	20
54	44	200	1	2	180	7	7	180
54	45	350	1	2	300	7	6	300
54	46	36	1	2	40	7	7	36
54	47	60	1	2	54	7	7	60
54	48	10	1	2	10	7	7	10
54	49	200	1	2	220	3	10	200
54	50	10	1	2	10	7	6	10
54	51	180	1	2	170	7	7	180
54	52	220	17	6	200	17	6	200
54	53	25	1	2	20	5	6	20
54	54	20	5	6	25	1	2	20
54	55	60	1	2	80	5	6	60
54	56	14	1	2	14	17	7	14
54	57	280	17	8	250	17	11	250
54	59	0	88	 	0	88	 	0
55	1	10	1	4	10	15	5	10
55	2	120	1	5	150	3	6	120
55	3	70	1	4	80	3	6	70
55	4	50	1	5	60	3	7	50
55	5	150	1	5	120	3	7	120
55	6	60	1	6	70	3	7	60
55	7	4	1	6	4	9	8	4
55	8	1	1	6	1	9	8	1
55	9	6	1	6	6	9	8	6
55	10	7	1	6	7	9	8	7
55	11	40	1	6	40	3	9	40
55	12	10	1	6	10	7	10	10
55	13	36	1	6	40	3	8	40
55	14	38	1	6	46	7	10	38
55	15	27	1	8	27	3	9	27
55	16	0	88	8	0	88	9	0
55	17	30	1	8	32	3	9	30
55	18	32	1	8	35	3	9	32
55	19	22	1	8	25	3	9	25
55	20	35	1	8	40	3	9	35
55	21	55	1	8	60	7	10	55
55	22	50	1	8	55	7	9	50
55	23	10	1	8	10	7	9	10
55	24	40	1	8	40	7	10	40
55	25	40	1	8	40	3	10	40
55	26	120	1	8	150	7	10	120
