CHILDID	PROJID	PRJPRTLV	PRJMANDV	PRJPROC	PRJOPMNT	COMPRJLV	COMPRJDV	COMPRJPC	COMPRJMT	PRJAGREE	IMPINCOM	IMPHEAL	IMPKIDS	IMPSAFE
VN011001	2	4	5	5	5	3	3	3	3	1	1	2	1	1
VN011001	3	4	5	5	5	3	3	3	3	1	2	1	2	2
VN011001	7	4	5	5	5	3	3	3	3	1	2	2	2	2
VN011002	2	5	5	5	5	2	2	2	2	2	1	2	1	1
VN011002	3	5	5	5	5	3	3	3	3	2	2	2	1	1
VN011002	4	5	5	5	5	3	3	2	2	2	2	2	1	1
VN011002	7	4	4	4	5	2	2	2	3	2	1	1	1	1
VN011003	2	4	5	5	5	4	4	4	4	1	3	3	3	2
VN011003	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011003	7	5	5	5	5	4	4	4	4	1	3	2	3	3
VN011004	1	4	5	4	5	4	4	4	4	1	3	3	3	3
VN011004	2	4	5	5	5	4	4	4	4	1	3	2	3	3
VN011004	3	4	5	5	5	4	4	4	4	1	3	3	3	3
VN011004	4	4	5	5	5	4	4	4	4	1	3	3	3	3
VN011004	7	4	5	5	5	4	4	4	4	1	3	3	3	3
VN011005	2	5	5	5	5	77	77	77	77	1	1	2	2	2
VN011005	3	5	5	5	5	77	77	77	77	1	1	2	2	2
VN011005	7	5	5	5	5	77	77	77	77	1	1	1	2	2
VN011006	2	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011006	4	5	5	5	5	3	3	4	3	2	2	2	1	2
VN011006	7	5	5	5	5	3	3	4	3	2	2	1	1	1
VN011008	4	4	4	5	5	3	3	3	3	1	3	3	2	3
VN011008	5	4	4	5	5	3	3	3	3	1	3	3	2	3
VN011008	7	4	4	5	5	3	3	3	3	1	3	1	3	3
VN011010	2	5	5	5	5	3	3	4	4	1	3	2	2	2
VN011010	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011011	2	5	5	5	5	3	3	4	4	1	3	3	3	3
VN011011	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011011	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011012	2	5	5	5	5	3	4	4	4	1	1	1	1	1
VN011012	3	5	5	5	5	3	4	4	3	1	1	1	1	1
VN011012	4	5	5	5	5	3	4	4	3	1	1	1	1	1
VN011012	7	5	5	5	5	3	4	4	3	2	1	1	1	1
VN011013	2	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011013	7	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011014	2	4	5	5	5	3	3	3	3	1	3	3	3	3
VN011014	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011014	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011016	2	5	5	5	5	3	3	4	4	1	3	3	3	3
VN011016	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011017	2	4	4	4	4	3	3	3	3	1	2	2	2	2
VN011017	4	4	4	4	4	3	3	3	3	1	2	2	2	2
VN011017	7	4	4	4	4	3	3	3	3	1	2	2	2	2
VN011019	2	5	5	5	5	4	3	4	3	2	1	1	1	1
VN011019	3	5	5	5	5	4	3	4	3	2	1	1	1	1
VN011019	4	5	5	5	5	4	3	4	3	2	1	1	1	1
VN011019	7	5	5	5	5	4	3	4	3	2	1	1	1	1
VN011020	2	4	4	5	5	3	3	4	4	1	3	3	3	3
VN011020	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011020	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011020	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011021	2	4	4	4	4	77	77	77	77	1	2	1	1	2
VN011021	4	4	4	4	4	77	77	77	77	1	2	1	1	2
VN011021	5	4	4	4	4	77	77	77	77	1	2	1	1	2
VN011021	7	4	4	4	4	77	77	77	77	1	2	1	1	2
VN011022	2	4	4	4	4	4	4	4	4	1	2	3	4	1
VN011022	5	4	4	4	4	4	4	4	4	1	2	3	1	2
VN011025	2	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011025	7	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011026	2	4	5	5	4	3	3	3	3	1	1	1	2	1
VN011026	3	4	5	5	4	3	3	3	3	1	1	1	1	2
VN011026	7	4	5	5	4	3	3	3	3	1	1	1	2	1
VN011028	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011028	2	5	5	5	5	4	2	4	4	1	3	2	2	1
VN011028	3	5	5	5	5	4	4	3	4	1	3	3	3	3
VN011028	7	5	5	5	5	4	4	4	4	1	3	2	2	2
VN011029	2	5	5	5	5	3	3	77	77	1	3	2	2	2
VN011029	4	5	5	5	5	4	4	77	77	1	3	3	3	3
VN011029	7	5	5	5	5	4	77	77	77	1	3	2	2	3
VN011030	2	4	5	5	5	4	3	3	4	1	1	1	1	1
VN011030	3	5	5	5	5	4	3	3	4	1	2	2	2	2
VN011030	4	5	5	5	5	4	3	3	4	1	2	2	2	2
VN011030	7	4	5	5	5	4	3	3	4	1	1	1	1	1
VN011031	2	5	5	5	5	4	4	4	4	1	1	1	1	1
VN011031	3	5	5	5	5	4	4	4	4	1	1	1	1	1
VN011031	7	5	5	5	5	4	4	4	4	1	1	1	1	1
VN011032	4	5	5	5	5	3	3	4	3	1	1	2	1	2
VN011032	7	5	5	5	5	3	3	4	3	2	1	1	2	1
VN011033	1	4	4	4	4	3	4	4	4	1	2	2	2	2
VN011033	2	4	4	4	4	3	4	4	4	1	2	1	1	1
VN011033	3	3	3	3	3	3	4	4	4	1	2	2	2	2
VN011033	7	3	3	3	3	3	4	4	4	1	2	1	1	1
VN011035	2	4	5	5	5	3	3	4	4	1	3	3	3	2
VN011035	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011035	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011035	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011038	2	4	4	5	5	3	3	4	4	1	3	3	3	3
VN011038	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011039	2	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011039	7	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011040	2	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011040	7	5	5	5	5	3	3	4	3	2	1	1	1	1
VN011041	2	4	5	5	5	3	4	4	3	2	1	1	1	1
VN011041	3	4	5	5	5	3	4	4	3	2	1	1	1	1
VN011041	7	4	5	5	5	3	4	4	3	2	1	1	1	1
VN011042	2	5	5	5	5	3	4	4	3	2	1	1	1	1
VN011042	3	5	5	5	5	3	4	4	3	2	1	1	1	1
VN011042	4	5	5	5	5	3	4	4	3	2	1	1	1	1
VN011044	12	5	5	5	5	77	77	77	77	1	1	3	3	3
VN011047	2	4	5	5	4	3	3	4	3	2	1	2	1	1
VN011047	4	4	5	5	4	3	3	4	3	2	2	2	2	2
VN011047	7	4	5	5	4	3	3	4	3	2	2	1	1	2
VN011047	8	4	5	5	4	3	3	4	3	2	1	2	2	2
VN011050	2	4	5	5	5	3	4	4	4	1	3	2	2	2
VN011050	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011050	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011052	2	4	5	5	4	3	3	4	3	2	1	2	1	1
VN011052	3	4	5	5	4	3	3	4	3	2	2	2	1	1
VN011052	4	4	5	5	4	3	3	4	3	2	2	2	1	1
VN011052	7	4	5	5	4	3	3	4	3	2	2	1	1	1
VN011052	8	4	5	5	4	3	3	4	3	2	1	2	2	2
VN011061	2	4	4	5	5	3	3	4	4	1	3	3	3	3
VN011061	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011061	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011069	2	4	4	5	5	3	3	4	4	1	3	1	2	1
VN011074	2	5	5	5	5	77	77	77	77	1	3	2	2	2
VN011074	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN011088	2	4	4	5	5	3	3	4	4	1	3	3	3	3
VN011088	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021002	2	5	5	5	5	3	4	4	4	1	3	3	3	3
VN021002	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021002	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021006	1	4	4	3	2	4	4	4	4	1	3	3	3	3
VN021006	4	4	4	3	5	4	4	4	4	1	3	3	3	3
VN021006	5	4	4	3	5	4	4	4	4	1	3	3	3	3
VN021006	8	4	4	3	2	4	4	4	4	1	3	3	3	3
VN021006	9	4	4	3	2	4	4	4	4	1	3	3	3	3
VN021007	2	5	5	5	5	4	4	4	4	1	5	5	2	2
VN021007	9	5	5	5	5	4	4	4	4	1	5	5	1	1
VN021008	5	4	5	5	5	3	3	4	4	1	3	3	1	1
VN021008	9	4	5	5	5	3	3	4	4	1	3	3	1	1
VN021009	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021009	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021011	2	5	5	5	5	4	4	4	4	1	3	3	2	3
VN021011	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021011	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021013	2	4	4	4	5	3	3	4	4	1	3	1	1	1
VN021013	5	4	4	4	5	3	3	4	4	1	3	3	1	1
VN021014	2	5	5	5	5	4	4	4	4	1	3	2	3	3
VN021014	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021014	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN021017	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021017	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021018	2	5	5	5	5	4	4	4	4	77	3	3	3	3
VN021018	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021018	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021018	5	5	5	5	5	4	4	4	4	77	3	3	3	3
VN021023	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021023	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021024	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN021024	5	5	5	5	5	4	4	4	4	1	1	1	1	1
VN021025	2	4	4	5	5	4	4	4	4	1	3	3	3	3
VN021025	4	4	4	5	5	4	4	4	4	1	3	3	3	3
VN021025	5	4	4	5	5	4	4	4	4	1	3	3	3	3
VN021025	9	4	4	5	5	4	4	4	4	1	3	3	3	3
VN021026	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021026	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021031	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021031	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021032	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN021033	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021034	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021034	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021036	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN021036	5	5	5	5	5	4	4	4	4	1	3	3	2	3
VN021036	7	5	5	5	5	4	4	4	4	1	3	2	3	3
VN021037	4	5	5	5	5	4	4	4	4	1	4	3	2	3
VN021037	5	5	5	5	5	4	4	4	4	1	4	3	2	3
VN021037	7	5	5	5	5	4	4	4	4	1	4	2	3	3
VN021038	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021038	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021039	2	4	5	5	5	3	3	3	3	1	1	1	1	1
VN021039	4	5	5	5	5	3	3	3	3	1	1	1	1	1
VN021040	2	4	4	4	4	4	4	4	4	1	1	1	1	1
VN021041	2	5	5	5	5	3	4	4	4	1	3	3	3	3
VN021041	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021042	2	5	5	5	5	4	4	4	4	1	1	1	1	1
VN021042	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN021044	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021044	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN021046	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021046	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021047	2	4	5	5	5	4	4	4	4	1	1	1	1	1
VN021047	4	4	5	5	5	4	4	4	4	1	1	1	1	1
VN021048	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN021049	2	5	5	5	5	4	4	4	4	1	1	1	1	1
VN021056	2	5	5	5	5	77	77	77	77	1	3	3	3	3
VN021056	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN021069	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021069	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN021078	5	4	4	4	4	4	4	4	4	1	1	1	1	1
VN021083	2	5	5	5	5	4	4	4	4	1	3	2	2	3
VN021090	1	5	5	5	5	2	2	4	4	1	3	3	3	3
VN021090	2	5	5	5	5	2	2	4	4	1	5	2	3	2
VN021090	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN021090	5	5	5	5	5	4	4	4	4	1	3	3	2	3
VN021090	7	5	5	5	5	4	4	4	4	1	3	2	3	3
VN021090	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN031001	12	4	4	5	5	3	3	4	4	1	3	3	3	3
VN031002	2	4	4	4	4	3	3	3	3	1	1	1	1	1
VN031002	9	4	4	4	4	3	3	3	3	1	1	1	1	1
VN031003	3	4	4	5	5	4	4	4	4	1	3	3	3	3
VN031003	4	4	4	5	5	4	4	4	4	1	3	3	2	3
VN031003	5	4	4	5	5	4	4	4	4	1	3	3	2	3
VN031005	12	4	5	5	5	3	3	3	3	2	2	2	2	2
VN031006	2	5	5	5	5	4	4	4	4	1	2	2	2	2
VN031006	12	5	5	5	5	4	4	4	4	1	2	2	2	2
VN031007	9	4	4	4	4	3	3	3	3	1	2	2	2	2
VN031007	12	4	4	4	4	3	3	3	3	1	2	2	2	2
VN031008	12	5	5	5	5	3	3	4	4	1	3	3	3	3
VN031012	12	5	5	5	5	4	4	4	4	1	3	3	3	3
VN031023	5	4	5	5	5	3	3	4	4	1	3	3	3	3
VN031023	12	4	5	5	5	3	3	4	4	1	3	3	3	3
VN031024	2	5	5	5	5	3	3	3	3	1	2	2	2	2
VN031024	9	5	5	5	5	3	3	3	3	1	1	1	1	1
VN031024	12	5	5	5	5	3	3	3	3	1	3	3	3	3
VN031025	5	4	5	5	5	3	4	4	4	2	3	3	3	3
VN031025	12	4	5	5	5	3	4	4	4	2	3	3	3	3
VN031027	9	4	5	5	5	3	3	3	3	2	2	2	2	2
VN031027	12	4	2	3	1	2	1	2	1	2	1	1	1	1
VN031028	9	4	4	5	4	2	2	2	1	2	1	1	2	2
VN031028	12	3	3	2	1	2	2	2	1	2	1	1	2	2
VN031029	9	4	4	4	4	2	2	2	1	2	2	2	1	1
VN031029	12	4	5	5	5	2	3	1	1	2	3	3	3	3
VN031031	12	4	4	5	5	2	2	1	1	2	3	3	3	3
VN031032	9	4	5	5	4	3	3	4	3	2	2	2	2	2
VN031032	12	4	3	4	4	2	1	2	1	2	2	2	2	2
VN031033	9	4	4	4	4	2	2	3	1	2	2	2	2	2
VN031033	12	4	4	4	4	2	1	1	1	2	3	3	3	3
VN031034	5	4	5	5	5	3	4	4	4	1	3	3	1	2
VN031034	12	4	5	5	5	3	4	4	4	1	3	3	1	1
VN031037	5	4	5	5	5	3	3	4	4	1	3	3	1	1
VN031037	12	4	5	5	5	3	3	4	4	1	3	3	3	3
VN031039	5	4	5	5	4	3	3	4	3	2	2	2	1	2
VN031039	9	4	5	5	4	3	3	4	3	2	2	1	1	1
VN031039	12	4	5	5	4	3	3	4	3	2	2	2	2	2
VN031040	5	4	5	5	5	3	3	4	4	1	3	3	1	1
VN031040	9	4	5	5	5	3	3	4	4	1	3	3	3	3
VN031040	12	4	5	5	5	3	3	4	4	1	3	3	3	3
VN031041	5	4	4	5	5	3	3	4	4	1	3	3	3	3
VN031041	9	4	4	5	5	3	3	4	4	1	3	3	2	1
VN031041	12	4	4	5	5	3	3	4	4	1	3	3	3	3
VN031044	5	4	5	5	4	3	3	3	3	2	2	1	1	1
VN031044	9	4	5	5	4	3	3	3	3	2	2	1	2	2
VN031044	12	4	5	5	4	3	3	3	3	2	3	3	3	3
VN031045	4	4	4	4	4	2	2	2	2	1	3	3	3	3
VN031045	5	4	4	4	4	2	2	2	2	1	3	3	3	3
VN031046	5	4	4	4	4	3	3	3	3	1	2	2	2	2
VN031046	9	4	4	4	4	3	3	3	3	1	2	2	2	2
VN031046	12	4	4	4	4	3	3	3	3	1	2	2	2	2
VN031047	4	4	5	5	5	3	4	4	4	1	3	3	2	2
VN031047	9	4	5	5	5	3	4	4	4	1	3	3	3	3
VN031048	9	4	1	1	1	2	1	1	1	2	1	1	1	1
VN031048	12	4	4	4	4	2	2	3	3	2	3	3	3	3
VN031049	5	4	4	4	4	3	3	3	3	1	2	2	2	2
VN031049	9	4	4	4	4	3	3	3	3	1	2	2	2	2
VN031049	12	4	4	4	4	3	3	3	3	1	2	2	2	2
VN031052	7	4	5	5	5	3	3	3	3	2	2	1	1	2
VN031052	12	4	5	5	5	3	3	3	3	2	2	2	2	2
VN031059	12	4	5	5	5	2	3	4	3	2	3	3	3	3
VN031096	9	4	4	4	5	2	2	2	1	2	1	1	1	1
VN031096	12	4	4	4	5	2	2	2	1	2	3	3	3	3
VN031098	1	4	4	4	4	3	3	3	3	1	1	1	1	1
VN031098	9	4	4	4	4	3	3	3	3	1	1	1	1	1
VN031098	12	4	4	4	4	3	3	3	3	1	1	1	1	1
VN031108	2	5	5	5	5	3	3	3	3	2	3	2	2	2
VN031108	12	5	5	5	5	3	3	3	3	2	3	3	3	3
VN031134	5	4	5	5	4	3	3	4	3	2	2	2	1	1
VN031134	9	4	5	5	4	3	3	4	3	2	2	1	1	1
VN041001	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN041001	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN041001	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN041002	2	5	5	5	5	4	77	77	4	1	3	3	3	3
VN041002	5	5	5	5	5	4	77	77	4	1	3	3	3	3
VN041002	7	5	5	5	5	4	77	4	4	1	3	1	3	3
VN041003	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN041003	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN041004	2	4	3	3	3	3	3	3	3	1	2	1	1	1
VN041005	2	4	5	5	5	4	4	4	4	1	1	2	2	2
VN041005	3	4	5	5	5	4	4	4	4	1	2	2	2	2
VN041006	2	5	5	5	5	3	4	4	4	1	3	3	2	3
VN041006	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN041006	5	5	5	5	5	4	4	4	4	1	3	3	2	3
VN041007	2	4	5	5	5	3	4	4	4	1	3	1	1	1
VN041009	1	5	5	5	5	4	4	4	4	1	3	1	3	3
VN041009	2	5	5	5	5	3	4	4	4	1	3	3	1	3
VN041010	2	5	5	5	5	3	4	4	4	1	3	3	2	2
VN041010	5	5	5	5	5	4	4	4	4	1	3	3	2	3
VN041012	12	5	5	5	5	4	4	4	4	2	3	3	3	3
VN041014	1	5	5	5	5	4	4	4	4	1	3	1	1	3
VN041014	2	5	5	5	5	4	4	4	4	1	3	1	1	3
VN041014	7	5	5	5	5	4	4	4	4	1	3	1	1	3
VN041016	5	5	5	5	5	3	3	3	3	4	3	3	1	99
VN041017	5	4	5	5	5	4	4	4	4	1	2	2	1	1
VN041019	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN041019	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN041019	7	5	5	5	5	4	4	4	4	1	3	2	3	3
VN041028	2	4	5	5	5	3	4	4	4	1	1	1	1	1
VN041028	4	5	5	5	5	4	4	4	4	2	1	2	2	2
VN041028	12	5	5	5	5	4	4	4	4	1	2	2	2	2
VN041037	3	5	5	5	5	3	3	3	3	1	3	3	1	3
VN041037	4	5	5	5	5	2	3	3	3	1	3	3	1	3
VN041038	2	4	5	5	5	3	4	4	4	1	3	2	1	1
VN041038	4	4	5	5	5	3	4	4	4	1	3	2	1	2
VN041038	12	5	5	5	5	4	4	4	4	3	3	3	3	2
VN041039	2	4	5	5	5	3	4	4	4	1	3	4	4	2
VN041039	4	4	5	5	5	3	4	4	4	1	3	4	4	2
VN041039	12	4	5	5	5	3	4	4	4	1	3	4	4	2
VN041040	2	4	5	5	5	3	4	4	4	1	3	1	1	1
VN041040	4	4	5	5	5	3	4	4	4	1	3	1	1	1
VN041040	12	5	5	5	5	2	4	4	4	1	3	2	1	3
VN041041	3	5	5	5	5	3	2	3	3	1	3	3	1	3
VN041041	4	5	5	5	5	3	4	4	4	1	3	3	3	2
VN041042	1	5	5	5	5	4	4	4	4	2	2	77	2	2
VN041042	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN041042	3	5	5	5	5	4	4	4	4	2	2	2	1	2
VN041042	4	5	5	5	5	4	4	4	4	2	2	2	1	2
VN041042	7	5	5	5	5	4	4	4	4	2	2	1	1	1
VN041043	2	4	4	3	5	3	3	3	4	2	3	2	2	1
VN041043	5	5	5	5	5	3	4	4	4	1	3	3	1	1
VN041043	7	5	5	5	5	3	4	4	4	1	3	3	1	1
VN041046	5	5	5	5	5	4	4	4	4	1	4	3	1	3
VN041047	2	4	5	5	5	2	4	4	4	1	1	1	1	4
VN041047	4	4	5	5	5	4	4	4	4	3	3	1	2	1
VN041047	5	4	5	5	5	4	4	4	4	3	3	1	2	1
VN041047	7	5	5	5	5	4	4	4	4	3	3	1	1	1
VN041050	1	4	5	5	5	4	4	4	4	1	3	1	1	1
VN041050	2	4	5	5	5	4	4	4	4	1	3	1	1	1
VN041059	4	5	5	5	5	3	3	3	3	1	3	3	3	3
VN041092	2	4	5	5	5	3	3	4	4	1	1	1	1	2
VN041092	4	5	5	5	5	3	4	4	4	2	1	2	1	2
VN041092	12	5	5	5	5	3	4	4	4	2	2	2	2	2
VN041109	2	5	5	5	5	3	4	4	4	1	3	3	1	3
VN041109	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN041110	2	4	4	4	99	3	3	3	4	1	3	1	3	3
VN041110	4	4	4	4	99	4	4	4	4	1	3	3	1	3
VN041110	7	4	4	4	99	4	4	4	4	1	3	1	3	3
VN041114	2	4	5	5	5	4	4	4	4	1	3	3	3	3
VN041114	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN041130	2	4	5	5	5	2	2	4	4	1	1	1	1	2
VN041130	4	5	5	5	5	3	4	4	4	1	1	2	1	2
VN041130	5	5	5	5	5	3	4	4	4	1	1	2	1	2
VN051001	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051001	4	5	5	5	5	77	77	77	77	1	1	1	1	1
VN051001	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051002	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051002	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051002	12	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051004	9	5	5	5	5	4	4	4	4	3	3	3	3	3
VN051005	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051005	3	5	5	5	99	4	4	4	4	2	3	3	3	3
VN051006	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN051008	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051008	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051009	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051009	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051011	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051011	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051011	9	5	5	5	5	77	77	77	77	1	3	1	1	1
VN051012	2	4	5	5	5	4	4	4	4	2	3	3	3	3
VN051012	5	4	5	5	5	4	4	4	4	2	3	3	3	3
VN051012	12	4	5	5	5	4	4	4	4	2	3	3	3	3
VN051013	2	5	5	5	5	4	4	4	4	3	3	3	3	3
VN051013	4	5	5	5	5	4	4	4	4	3	3	3	3	3
VN051015	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN051015	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN051019	1	4	4	4	4	4	4	4	4	1	3	3	3	3
VN051019	2	4	4	4	4	4	4	4	4	1	3	3	3	3
VN051019	3	4	4	4	4	4	4	4	4	1	3	3	3	3
VN051020	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN051021	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051022	4	5	5	5	5	77	77	77	77	4	3	3	3	3
VN051022	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051023	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN051023	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN051024	12	5	5	5	5	4	4	4	4	1	3	3	3	3
VN051026	5	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051026	7	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051026	9	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051027	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051027	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051027	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051028	9	5	5	5	5	4	4	4	4	3	3	3	3	3
VN051029	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051029	5	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051029	7	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051029	9	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051030	7	5	5	5	5	4	4	4	4	2	3	2	3	3
VN051031	1	5	5	5	5	77	77	77	77	1	3	1	1	1
VN051031	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051031	7	5	5	5	5	77	77	77	77	1	3	1	1	1
VN051031	9	5	5	5	5	77	77	77	77	1	1	1	1	1
VN051032	7	5	5	5	5	4	4	4	4	1	3	1	1	3
VN051032	9	5	5	5	5	4	4	4	4	1	3	1	1	3
VN051032	12	5	5	5	5	4	4	4	4	1	3	3	3	3
VN051034	9	5	5	5	5	77	77	77	77	1	3	1	1	1
VN051035	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051035	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051035	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051036	1	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051036	2	4	5	5	5	4	4	4	4	2	2	2	2	2
VN051036	3	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051036	5	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051036	7	4	4	4	4	4	4	4	4	2	2	2	2	2
VN051036	9	4	4	4	4	4	4	4	4	2	2	2	2	2
VN051037	2	4	5	5	5	4	4	4	4	2	2	2	2	2
VN051037	3	4	5	5	5	4	4	4	4	2	2	2	2	2
VN051037	7	4	5	5	5	4	4	4	4	2	2	2	2	2
VN051037	9	4	5	5	5	4	4	4	4	2	2	2	2	2
VN051038	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051038	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051038	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN051038	9	5	5	5	5	77	77	77	77	1	1	1	1	1
VN051039	2	5	5	5	5	4	4	4	4	2	2	2	2	2
VN051039	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN051040	7	5	5	5	5	4	4	4	4	77	3	3	3	3
VN051040	9	5	5	5	5	4	4	4	4	77	3	3	3	3
VN051042	1	5	5	5	5	77	77	77	77	1	3	1	1	1
VN051042	5	5	5	5	5	77	77	77	77	1	3	1	1	1
VN051042	7	5	5	5	5	77	77	77	77	1	3	1	1	1
