CHILDID	ACTID	ACTYEST	ACTSUPER	ACTCARE	CHOICE
VN141020	1	5	0	0	0
VN141020	2	10	0	0	1
VN141020	3	12	0	0	1
VN141025	1	1	1	0	1
VN141025	2	5	1	0	1
VN141026	1	1	1	0	0
VN141026	2	12	0	0	1
VN141026	3	10	0	0	1
VN141026	4	5	0	0	0
VN141026	5	2	0	0	0
VN141027	1	1	1	0	0
VN141027	2	23	0	0	1
VN141027	3	5	1	1	0
VN141027	4	3	0	1	1
VN141027	5	2	0	0	0
VN141028	1	1	1	0	0
VN141028	2	12	0	0	1
VN141028	3	10	0	0	1
VN141028	4	2	1	0	0
VN141029	1	1	1	0	1
VN141029	2	2	0	0	1
VN141029	3	5	0	0	0
VN141029	4	8	0	1	0
VN141029	5	10	0	0	1
VN141029	6	12	0	0	1
VN141030	1	1	1	0	0
VN141030	2	10	1	0	1
VN141030	3	5	0	0	0
VN141030	4	2	1	0	1
VN141030	5	12	1	0	1
VN141031	1	1	1	0	0
VN141031	2	5	0	0	1
VN141031	3	2	0	0	1
VN141031	4	10	0	0	1
VN141031	5	12	0	0	1
VN141032	1	1	1	0	0
VN141032	2	5	0	0	1
VN141032	3	10	0	0	1
VN141032	4	12	0	0	1
VN141033	1	1	0	0	1
VN141033	2	2	0	0	1
VN141033	3	5	0	0	1
VN141033	4	10	0	0	1
VN141034	1	1	1	0	0
VN141034	2	5	0	0	1
VN141034	3	8	1	0	0
VN141035	1	1	0	0	1
VN141035	2	10	0	0	1
VN141035	3	5	0	0	1
VN141036	1	1	1	0	0
VN141036	2	14	1	0	1
VN141036	3	10	1	0	1
VN141036	4	12	0	0	1
VN141037	1	1	0	0	1
VN141037	2	5	0	0	1
VN141037	3	8	0	0	1
VN141037	4	2	0	0	1
VN141039	1	1	0	0	0
VN141039	2	2	1	0	1
VN141039	3	5	0	0	1
VN141040	1	1	1	0	0
VN141040	2	8	1	0	1
VN141040	3	5	0	0	0
VN141041	1	5	0	0	1
VN141041	2	10	0	0	1
VN141042	1	1	0	0	1
VN141042	2	5	0	0	1
VN141042	3	8	0	0	1
VN141042	4	2	0	0	1
VN141043	1	1	1	0	0
VN141043	2	10	1	0	0
VN141043	3	2	1	0	1
VN141043	4	12	1	0	1
VN141044	1	1	1	0	0
VN141044	2	5	0	0	1
VN141044	3	10	0	0	1
VN141044	4	12	0	0	1
VN141044	5	2	0	0	1
VN141045	1	1	0	0	1
VN141045	2	5	0	0	1
VN141045	3	2	0	0	1
VN141047	1	1	1	0	0
VN141047	2	10	0	0	1
VN141047	3	12	0	0	1
VN141047	4	5	0	0	1
VN141048	1	1	1	0	0
VN141048	2	5	0	0	1
VN141048	3	12	0	0	1
VN141049	1	1	1	1	0
VN141049	2	7	0	0	1
VN141049	3	2	1	0	0
VN141049	4	10	0	0	1
VN141049	5	12	0	0	1
VN141050	1	1	0	0	0
VN141050	2	10	0	0	1
VN141050	3	12	0	0	1
VN141051	1	1	1	0	0
VN141051	2	18	0	0	1
VN141051	3	5	0	0	1
VN141051	4	2	0	1	1
VN141051	5	12	0	0	1
VN141052	1	1	1	0	0
VN141052	2	2	1	0	1
VN141052	3	15	1	0	1
VN141052	4	10	1	0	1
VN141062	1	1	1	0	1
VN141062	2	2	0	0	0
VN141062	3	5	0	0	1
VN141066	1	1	1	0	0
VN141066	2	2	0	0	1
VN141066	3	10	0	0	0
VN141066	4	12	0	0	1
VN141073	1	1	1	0	0
VN141073	2	2	0	0	1
VN141073	3	5	0	0	1
VN141076	1	14	1	1	1
VN141076	2	23	0	0	1
VN151001	1	1	1	0	0
VN151001	2	2	1	1	1
VN151001	3	10	0	1	1
VN151002	1	1	0	0	1
VN151002	2	5	0	0	1
VN151002	3	10	0	0	1
VN151003	1	1	1	0	0
VN151003	2	2	0	0	1
VN151003	3	17	0	1	1
VN151004	1	1	1	0	0
VN151004	2	12	1	0	1
VN151005	1	1	1	0	1
VN151005	2	23	77	77	77
VN151006	1	1	1	0	0
VN151006	2	2	0	0	1
VN151006	3	5	0	0	1
VN151007	1	1	1	0	0
VN151007	2	17	0	1	1
VN151007	3	2	0	0	1
VN151008	1	3	0	1	1
VN151008	2	5	0	1	1
VN151008	3	1	1	0	0
VN151008	4	2	0	0	1
VN151010	1	1	1	0	0
VN151010	2	2	0	0	0
VN151010	3	5	0	0	0
VN151011	1	1	1	0	0
VN151011	2	2	1	0	1
VN151011	3	5	0	0	1
VN151012	1	2	0	1	1
VN151012	2	3	0	0	1
VN151012	3	1	1	0	0
VN151013	1	1	1	0	0
VN151013	2	10	0	0	1
VN151014	1	2	0	1	1
VN151014	2	5	0	1	1
VN151014	3	1	1	0	0
VN151015	1	1	1	0	0
VN151015	2	3	1	1	0
VN151016	1	1	1	0	0
VN151016	2	8	1	0	1
VN151016	3	12	0	0	1
VN151016	4	5	0	0	1
VN151017	1	5	0	0	0
VN151017	2	7	0	0	0
VN151017	3	2	0	0	0
VN151017	4	1	1	0	0
VN151018	1	1	1	0	1
VN151018	2	2	0	0	1
VN151018	3	12	0	0	1
VN151019	1	1	1	0	1
VN151019	2	12	1	0	1
VN151020	1	1	1	0	0
VN151020	2	14	1	0	1
VN151020	3	2	0	0	1
VN151020	4	17	0	0	1
VN151020	5	5	0	0	1
VN151021	1	5	0	0	1
VN151021	2	2	0	0	1
VN151021	3	1	1	0	0
VN151022	1	1	1	0	0
VN151022	2	10	0	0	1
VN151022	3	2	1	0	1
VN151023	1	5	0	1	1
VN151023	2	7	0	0	1
VN151023	3	1	0	0	0
VN151023	4	2	0	1	1
VN151024	1	1	1	0	1
VN151024	2	5	1	0	0
VN151025	1	1	1	0	0
VN151025	2	23	1	0	0
VN151025	3	5	0	0	1
VN151025	4	10	0	0	1
VN151025	5	12	0	0	1
VN151028	1	1	0	1	1
VN151028	2	6	1	1	1
VN151029	1	1	1	0	0
VN151029	2	23	1	0	0
VN151029	3	10	0	0	1
VN151029	4	12	0	0	1
VN151029	5	5	0	0	1
VN151030	1	1	1	0	0
VN151030	2	5	0	0	1
VN151030	3	23	1	0	0
VN151030	4	2	0	0	1
VN151030	5	12	0	0	1
VN151031	1	1	1	0	0
VN151031	2	2	1	0	1
VN151032	1	2	0	0	1
VN151032	2	5	0	0	1
VN151032	3	1	1	0	0
VN151032	4	12	0	0	1
VN151034	1	1	1	0	1
VN151034	2	5	1	0	1
VN151034	3	12	0	0	1
VN151035	1	1	0	0	1
VN151035	2	2	0	0	1
VN151035	3	12	0	0	1
VN151035	4	6	0	0	1
VN151036	1	1	1	1	1
VN151036	2	5	1	0	0
VN151036	3	12	1	0	1
VN151037	1	1	1	0	0
VN151037	2	2	0	0	1
VN151037	3	3	0	1	1
VN151037	4	5	0	0	1
VN151037	5	17	0	1	1
VN151038	1	1	1	0	0
VN151038	2	2	0	0	0
VN151038	3	10	0	0	1
VN151038	4	17	0	1	1
VN151039	1	1	0	0	1
VN151039	2	2	0	0	1
VN151039	3	5	0	0	1
VN151040	1	1	1	0	0
VN151040	2	23	0	1	1
VN151040	3	2	0	0	1
VN151040	4	5	0	0	1
VN151040	5	12	0	0	1
VN151041	1	1	1	0	0
VN151041	2	5	0	0	1
VN151041	3	2	0	0	1
VN151041	4	12	0	0	1
VN151042	1	1	1	0	1
VN151042	2	2	0	0	0
VN151043	1	1	1	0	0
VN151043	2	2	0	0	1
VN151043	3	10	0	0	1
VN151044	1	1	1	0	0
VN151044	2	2	0	0	1
VN151044	3	3	0	1	0
VN151044	4	5	0	0	0
VN151044	5	8	1	0	1
VN151044	6	17	0	1	1
VN151045	1	1	1	0	0
VN151045	2	10	0	0	1
VN151045	3	5	0	0	1
VN151045	4	2	0	0	1
VN151046	1	1	1	0	0
VN151046	2	5	0	0	1
VN151046	3	2	0	0	1
VN151046	4	12	0	0	1
VN151047	1	1	1	0	1
VN151047	2	5	1	0	0
VN151047	3	12	0	0	0
VN151049	1	5	0	0	1
VN151049	2	2	0	0	1
VN151049	3	1	1	0	0
VN151049	4	10	0	0	1
VN151049	5	12	0	0	1
VN151051	1	1	1	1	1
VN151051	2	3	1	1	1
VN151075	1	1	1	0	0
VN151075	2	3	0	1	1
VN151075	3	12	0	1	1
VN151079	1	1	1	0	0
VN151079	2	2	0	0	1
VN151079	3	17	0	1	1
VN151081	1	2	0	0	1
VN151081	2	5	0	0	1
VN151081	3	1	1	0	0
VN151081	4	10	0	0	1
VN151081	5	12	0	0	1
VN151082	1	5	0	0	1
VN151082	2	2	0	0	1
VN151082	3	1	1	0	0
VN151082	4	10	0	0	1
VN161001	1	7	0	0	1
VN161001	2	5	0	0	1
VN161001	3	1	1	0	0
VN161001	4	10	0	0	1
VN161001	5	12	0	0	1
VN161002	1	1	1	0	0
VN161002	2	2	0	0	1
VN161002	3	12	0	0	1
VN161003	1	1	1	0	0
VN161003	2	5	0	0	1
VN161003	3	2	0	0	1
VN161004	1	1	1	0	0
VN161004	2	2	0	0	1
VN161005	1	1	1	0	1
VN161005	2	5	1	0	1
VN161005	3	12	0	0	1
VN161006	1	1	1	0	0
VN161006	2	2	0	0	1
VN161006	3	5	0	0	1
VN161007	1	1	1	0	0
VN161007	2	2	0	0	1
VN161007	3	5	0	0	1
VN161008	1	1	1	0	0
VN161008	2	2	0	0	1
VN161009	1	1	1	0	1
VN161009	2	5	1	0	1
VN161009	3	12	0	0	0
VN161010	1	2	0	0	1
VN161010	2	5	0	0	1
VN161010	3	1	1	0	0
VN161010	4	10	0	0	1
VN161010	5	12	0	0	1
VN161011	1	1	0	0	1
VN161011	2	5	0	0	1
VN161011	3	12	0	0	1
VN161012	1	5	0	0	1
VN161012	2	2	0	0	1
VN161012	3	1	1	0	0
VN161012	4	12	0	0	1
VN161013	1	7	0	0	1
VN161013	2	5	0	0	1
VN161013	3	2	0	0	1
VN161013	4	1	1	0	0
VN161013	5	12	0	0	1
VN161014	1	1	0	1	1
VN161014	2	5	0	0	1
VN161014	3	10	0	0	0
VN161015	1	1	1	0	0
VN161015	2	5	0	0	1
VN161015	3	2	0	0	1
VN161016	1	1	1	0	1
VN161016	2	5	0	1	1
VN161016	3	10	0	1	0
VN161017	1	1	1	0	0
VN161017	2	10	0	0	1
VN161018	1	1	1	0	1
VN161018	2	5	1	0	0
VN161019	1	1	0	0	1
VN161019	2	5	0	0	1
VN161020	1	5	0	0	1
VN161020	2	2	0	0	1
VN161020	3	10	0	0	1
VN161020	4	1	1	0	0
VN161020	5	12	0	0	1
VN161021	1	1	0	0	1
VN161021	2	5	0	0	1
VN161021	3	12	0	0	1
VN161022	1	2	0	0	1
VN161022	2	5	0	0	1
VN161022	3	1	1	0	0
VN161022	4	10	0	0	1
VN161022	5	12	0	0	1
VN161023	1	5	0	0	1
VN161023	2	7	0	0	1
VN161023	3	1	1	0	0
VN161023	4	2	0	0	1
VN161024	1	1	1	0	0
VN161024	2	2	0	0	1
VN161024	3	5	0	0	1
VN161025	1	7	0	0	1
VN161025	2	1	1	0	0
VN161025	3	5	0	0	1
VN161025	4	2	0	0	1
VN161026	1	1	1	0	0
VN161026	2	2	0	0	1
VN161026	3	7	0	0	1
VN161027	1	1	1	0	1
VN161027	2	10	0	0	0
VN161028	1	5	0	0	1
VN161028	2	1	1	0	0
VN161028	3	10	0	0	1
VN161028	4	2	0	0	1
VN161028	5	12	0	0	1
VN161029	1	23	1	0	0
VN161029	2	5	0	0	1
VN161029	3	2	0	0	1
VN161029	4	1	1	0	0
VN161029	5	10	0	0	1
VN161029	6	12	0	0	1
VN161030	1	2	0	0	1
VN161030	2	5	0	0	1
VN161030	3	1	1	0	0
VN161030	4	10	0	0	1
VN161030	5	12	0	0	1
VN161031	1	1	1	0	0
VN161031	2	5	0	0	1
VN161031	3	2	0	0	1
VN161032	1	1	1	0	0
VN161032	2	2	0	0	1
VN161032	3	5	0	0	1
VN161033	1	2	0	0	1
VN161033	2	5	0	0	1
VN161033	3	1	1	0	0
VN161033	4	10	0	0	1
VN161033	5	12	0	0	1
VN161034	1	1	1	0	0
VN161034	2	2	0	1	1
VN161034	3	5	0	0	1
VN161034	4	17	0	1	1
VN161035	1	2	0	0	1
VN161035	2	5	0	0	1
VN161035	3	1	1	0	0
VN161035	4	10	0	0	1
VN161036	1	5	0	0	1
VN161036	2	23	0	0	1
VN161036	3	2	0	0	1
VN161036	4	1	1	0	0
VN161036	5	12	0	0	1
VN161036	6	17	0	1	1
VN161037	1	1	1	0	1
VN161037	2	5	1	1	1
VN161037	3	12	1	0	1
VN161038	1	1	1	0	0
VN161038	2	2	0	0	1
VN161038	3	5	0	0	1
VN161038	4	17	0	1	1
VN161039	1	1	1	0	1
VN161039	2	5	1	0	1
VN161039	3	12	0	0	1
VN161040	1	1	1	0	1
VN161040	2	5	1	0	1
VN161040	3	12	0	0	1
VN161041	1	1	1	0	0
VN161041	2	5	0	0	1
VN161041	3	8	1	0	1
VN161041	4	2	0	0	1
VN161042	1	1	1	0	0
VN161042	2	5	0	0	1
VN161042	3	3	0	1	1
VN161042	4	2	0	0	1
VN161043	1	1	0	0	0
VN161043	2	2	0	0	1
VN161043	3	8	0	0	1
VN161043	4	5	0	0	1
VN161043	5	12	0	0	1
VN161044	1	1	1	0	0
VN161044	2	2	0	0	1
VN161044	3	5	0	0	1
VN161045	1	1	1	0	1
VN161045	2	5	1	0	1
VN161045	3	12	0	0	1
VN161046	1	5	0	0	1
VN161046	2	8	0	0	1
VN161046	3	2	0	0	1
VN161046	4	1	1	0	0
VN161046	5	12	0	0	1
VN161047	1	1	1	0	1
VN161047	2	5	1	0	1
VN161047	3	12	0	0	1
VN161048	1	2	0	0	0
VN161048	2	5	0	0	0
VN161048	3	1	1	0	0
VN161048	4	17	0	0	1
VN161048	5	23	0	0	1
VN161049	1	1	0	0	1
VN161049	2	5	0	1	1
VN161050	1	1	1	0	1
VN161050	2	5	1	0	1
VN161050	3	7	1	0	1
VN171001	1	1	0	0	0
VN171001	2	2	0	1	0
VN171001	3	10	0	0	1
VN171001	4	12	0	0	1
VN171003	1	1	1	0	0
VN171003	2	2	1	0	0
VN171003	3	10	0	0	1
VN171003	4	12	0	0	1
VN171004	1	1	0	0	0
VN171004	2	2	0	0	1
VN171004	3	11	0	0	1
VN171004	4	12	0	0	1
VN171005	1	1	1	0	0
VN171005	2	5	0	1	1
VN171005	3	2	1	1	1
VN171005	4	12	1	0	1
VN171006	1	1	1	0	0
VN171006	2	2	0	0	1
VN171006	3	5	0	0	1
VN171006	4	12	0	0	1
VN171007	1	1	1	0	0
VN171007	2	2	0	0	0
VN171007	3	5	0	0	0
VN171007	4	12	0	0	1
VN171007	5	17	0	0	1
VN171008	1	2	0	0	1
VN171008	2	5	0	0	1
VN171008	3	12	0	0	1
VN171009	1	1	1	0	0
VN171009	2	2	0	0	1
VN171009	3	12	0	0	1
VN171009	4	5	0	0	1
VN171011	1	1	0	0	0
VN171011	2	2	0	0	0
VN171011	3	5	0	0	1
VN171011	4	12	0	0	1
VN171012	1	1	1	0	0
VN171012	2	2	0	0	1
VN171012	3	12	0	0	1
VN171012	4	10	0	0	1
VN171013	1	1	1	0	0
VN171013	2	12	0	0	1
VN171013	3	10	0	0	1
VN171014	1	1	0	0	0
VN171014	2	2	0	0	1
VN171014	3	12	0	0	1
VN171015	1	1	1	0	0
VN171015	2	2	0	0	1
VN171015	3	12	0	0	1
VN171015	4	5	0	0	1
VN171015	5	10	0	0	1
VN171017	1	1	1	0	0
VN171017	2	2	0	0	1
VN171017	3	12	1	0	1
VN171018	1	1	1	0	0
VN171018	2	12	0	0	1
VN171018	3	10	0	0	1
VN171019	1	1	1	0	0
VN171019	2	2	1	0	0
VN171019	3	10	0	0	1
VN171019	4	12	0	0	1
VN171020	1	1	0	0	0
VN171020	2	2	0	1	1
VN171020	3	12	0	1	1
VN171021	1	1	0	0	0
VN171021	2	12	0	0	1
VN171021	3	5	0	0	1
VN171022	1	1	1	0	0
VN171022	2	2	1	0	1
VN171022	3	17	0	0	1
VN171022	4	12	0	0	1
VN171023	1	1	0	0	0
VN171023	2	2	0	0	1
VN171023	3	12	0	0	1
VN171024	1	1	0	0	0
VN171024	2	5	0	0	1
VN171024	3	12	0	0	1
VN171024	4	2	0	0	0
VN171025	1	1	1	0	0
VN171025	2	5	0	0	1
VN171025	3	2	1	0	1
VN171025	4	12	0	0	1
VN171026	1	1	1	0	0
VN171026	2	2	1	0	0
VN171026	3	12	0	0	1
VN171027	1	1	1	0	0
VN171027	2	12	0	0	1
VN171027	3	11	0	0	1
VN171030	1	1	0	0	0
VN171030	2	5	0	1	1
VN171030	3	12	0	1	1
VN171030	4	2	0	0	1
VN171031	1	1	1	0	0
VN171031	2	2	1	0	1
VN171031	3	5	1	0	1
VN171031	4	12	0	0	1
VN171033	1	2	0	0	1
VN171033	2	12	0	0	1
VN171033	3	5	0	0	1
VN171034	1	1	1	0	0
VN171034	2	12	0	0	1
VN171034	3	10	0	1	1
VN171034	4	11	0	0	1
VN171035	1	1	0	0	0
VN171035	2	2	0	0	1
VN171035	3	12	0	0	1
VN171035	4	17	0	1	1
VN171037	1	1	1	0	0
VN171037	2	2	0	0	0
VN171037	3	12	1	0	1
VN171037	4	5	0	0	1
VN171038	1	1	1	0	0
VN171038	2	2	0	0	0
VN171038	3	12	0	0	1
VN171038	4	5	0	0	0
VN171040	1	1	1	0	0
VN171040	2	2	0	0	1
VN171040	3	3	0	1	1
VN171040	4	12	0	0	1
VN171040	5	5	0	0	1
VN171041	1	11	0	0	1
VN171041	2	12	0	0	1
VN171041	3	2	0	0	1
VN171042	1	1	1	0	0
VN171042	2	18	0	0	1
VN171042	3	12	0	0	1
VN171043	1	1	1	0	0
VN171043	2	2	0	0	1
VN171043	3	12	0	0	1
VN171043	4	10	0	1	1
VN171043	5	5	0	0	1
VN171044	1	1	0	0	0
VN171044	2	5	0	0	0
VN171044	3	2	0	0	1
VN171044	4	17	0	1	1
VN171045	1	1	0	0	0
VN171045	2	2	0	0	0
VN171045	3	5	0	0	0
VN171045	4	12	0	0	1
VN171046	1	1	1	0	0
VN171046	2	2	1	0	0
VN171046	3	12	99	0	1
VN171046	4	11	1	0	0
VN171046	5	5	0	0	0
VN171047	1	1	1	0	0
VN171047	2	2	0	0	1
VN171047	3	12	0	0	1
VN171048	1	1	0	0	0
VN171048	2	5	0	0	0
VN171048	3	10	0	0	1
VN171049	1	1	1	0	0
VN171049	2	2	0	0	1
VN171049	3	12	0	0	1
VN171049	4	10	0	0	1
VN171051	1	1	0	0	0
VN171051	2	2	1	1	1
VN171051	3	23	0	0	1
VN171052	1	1	0	0	0
VN171052	2	2	0	0	0
VN171052	3	5	0	0	1
VN171052	4	12	0	0	1
VN171053	1	1	1	0	0
VN171053	2	2	0	0	1
VN171053	3	12	0	0	1
VN171053	4	10	0	0	1
VN171057	1	1	1	0	0
VN171057	2	2	0	0	1
VN171057	3	12	0	0	1
VN171057	4	10	0	0	1
VN171059	1	1	1	0	0
VN171059	2	2	0	0	1
VN171059	3	12	0	0	1
VN171059	4	10	0	0	1
VN171060	1	1	1	0	0
VN171060	2	2	0	0	1
VN171061	1	2	1	1	0
VN171061	2	1	1	0	0
VN171061	3	12	0	0	1
VN171063	1	1	1	0	0
VN171063	2	12	0	0	1
VN171063	3	5	0	0	1
VN171063	4	10	0	0	1
VN171080	1	1	1	0	0
VN171080	2	2	0	0	1
VN171080	3	12	0	0	1
VN171080	4	10	0	0	1
VN181001	1	1	1	0	0
VN181001	2	2	0	0	1
VN181001	3	12	0	0	1
VN181002	1	1	1	0	0
VN181002	2	2	1	0	0
VN181002	3	12	0	1	1
VN181002	4	5	0	0	1
VN181003	1	1	1	0	0
VN181003	2	12	0	0	1
VN181003	3	23	1	0	0
VN181005	1	1	1	0	0
VN181005	2	12	0	1	1
VN181005	3	2	0	0	1
VN181005	4	17	0	1	1
VN181006	1	23	1	0	0
VN181006	2	2	0	0	1
VN181006	3	12	0	1	1
VN181006	4	10	0	0	1
VN181008	1	10	1	0	1
VN181008	2	1	1	0	0
VN181009	1	1	1	0	0
VN181009	2	2	0	0	1
VN181009	3	17	0	0	1
VN181009	4	12	0	0	1
VN181010	1	1	1	0	0
VN181010	2	2	1	0	1
VN181010	3	12	1	0	1
VN181010	4	5	1	0	1
VN181011	1	2	1	0	1
VN181011	2	1	1	0	0
VN181011	3	12	0	0	1
VN181012	1	1	1	0	0
VN181012	2	2	0	0	0
VN181012	3	10	0	0	1
VN181012	4	23	0	0	1
VN181012	5	12	0	0	1
VN181013	1	1	1	0	0
VN181013	2	10	0	0	1
VN181013	3	2	1	0	0
VN181013	4	12	0	1	1
VN181014	1	3	1	1	1
VN181014	2	1	1	0	0
VN181014	3	12	0	0	1
VN181014	4	23	1	0	0
VN181014	5	2	0	0	1
VN181015	1	1	1	0	0
VN181015	2	2	0	0	1
VN181015	3	5	1	0	1
VN181015	4	12	0	1	1
VN181015	5	10	0	0	1
VN181016	1	1	0	0	1
VN181016	2	2	1	0	1
VN181016	3	12	0	0	1
VN181017	1	1	0	0	1
VN181017	2	12	0	0	1
VN181017	3	23	0	0	1
VN181017	4	2	0	0	1
VN181018	1	1	1	0	0
VN181018	2	12	0	0	1
VN181018	3	2	1	0	0
VN181018	4	5	1	0	0
VN181018	5	10	1	0	1
VN181019	1	1	1	0	0
VN181019	2	10	0	0	1
VN181019	3	12	0	0	1
VN181019	4	2	1	0	1
VN181020	1	1	1	0	0
VN181020	2	12	0	0	1
VN181020	3	10	0	0	1
VN181021	1	1	1	0	0
VN181021	2	5	0	0	1
VN181021	3	2	1	0	1
VN181021	4	10	0	1	1
VN181022	1	1	1	0	0
VN181022	2	2	1	0	1
VN181022	3	12	0	0	1
VN181022	4	23	0	0	1
VN181023	1	1	1	0	0
VN181023	2	23	1	0	0
VN181023	3	12	0	0	1
VN181023	4	2	0	0	1
VN181024	1	1	0	0	0
VN181024	2	2	0	0	0
VN181024	3	5	1	0	1
VN181024	4	12	1	1	1
VN181024	5	3	0	1	1
VN181026	1	23	1	0	0
VN181026	2	5	0	0	1
VN181026	3	2	1	0	1
VN181026	4	12	0	0	1
VN181026	5	2	1	0	1
VN181027	1	2	1	0	0
VN181027	2	1	1	0	0
VN181027	3	12	0	0	1
VN181029	1	1	1	0	0
VN181029	2	12	0	0	1
VN181029	3	2	1	0	1
VN181029	4	10	1	0	1
VN181030	1	1	1	0	0
VN181030	2	2	0	0	1
VN181030	3	12	0	0	1
VN181033	1	1	1	0	0
VN181033	2	2	0	0	0
VN181033	3	5	0	0	0
VN181033	4	23	1	0	0
VN181033	5	10	0	0	1
VN181036	1	2	0	0	1
VN181036	2	23	1	0	0
VN181036	3	11	0	0	1
VN181036	4	12	0	0	1
VN181036	5	2	0	0	1
VN181037	1	1	1	0	0
VN181037	2	2	0	0	1
VN181037	3	10	0	0	1
VN181039	1	1	1	0	0
VN181039	2	2	1	0	1
VN181039	3	12	0	1	1
VN181039	4	17	0	0	1
VN181041	1	10	0	0	1
VN181041	2	5	0	1	1
VN181041	3	12	0	1	1
VN181041	4	2	1	0	0
VN181041	5	1	1	0	0
VN181042	1	12	1	0	1
VN181042	2	10	1	0	1
VN181042	3	5	0	0	1
VN181042	4	2	0	0	1
VN181043	1	1	0	0	0
VN181043	2	12	1	0	1
VN181043	3	5	1	0	1
VN181043	4	2	0	1	1
VN181044	1	1	1	0	0
VN181044	2	2	0	0	1
VN181044	3	17	0	1	1
VN181044	4	12	1	1	1
VN181045	1	1	0	0	1
VN181045	2	13	0	0	1
VN181045	3	5	0	1	1
VN181045	4	2	1	0	1
VN181046	1	1	1	0	0
VN181046	2	3	0	0	0
VN181046	3	5	0	0	1
VN181046	4	2	0	0	1
VN181047	1	1	1	0	0
VN181047	2	2	0	0	1
VN181047	3	12	0	0	1
VN181047	4	5	0	0	1
VN181049	1	1	1	0	0
VN181049	2	5	0	0	1
VN181049	3	12	1	0	1
VN181049	4	2	0	0	0
VN181050	1	2	0	0	1
VN181050	2	23	1	0	0
VN181050	3	23	0	0	1
VN181050	4	2	0	0	1
VN181050	5	12	0	0	1
VN181052	1	1	1	0	0
VN181052	2	2	0	0	1
VN181052	3	23	0	0	1
VN181054	1	1	1	0	0
VN181054	2	12	1	1	1
VN181054	3	2	1	0	0
VN181056	1	1	1	0	0
VN181056	2	2	1	0	0
VN181056	3	10	0	1	1
VN181056	4	12	0	0	1
VN181058	1	23	1	0	1
VN181058	2	12	0	0	1
VN181058	3	10	0	0	1
VN181058	4	2	0	0	1
VN181059	1	1	1	0	0
VN181059	2	2	1	0	0
VN181059	3	12	1	0	1
VN181059	4	10	0	0	1
VN181069	1	1	1	0	0
VN181069	2	18	1	0	1
VN181069	3	12	0	0	1
VN181069	4	10	0	0	1
VN181069	5	2	1	0	1
VN181073	1	2	1	0	1
VN181073	2	1	1	0	0
VN181073	3	5	0	0	0
VN181073	4	12	0	0	1
VN181078	1	2	0	0	1
VN181078	2	1	1	0	0
VN181078	3	23	1	0	0
VN181078	4	12	0	0	1
VN181078	5	10	0	0	1
VN191001	1	1	1	0	0
VN191001	2	2	1	0	1
VN191001	3	5	1	0	1
VN191001	4	12	0	0	1
VN191002	1	1	1	0	0
VN191002	2	2	1	0	0
VN191002	3	12	1	0	1
VN191002	4	10	0	0	1
VN191002	5	13	1	0	1
VN191003	1	2	0	1	0
VN191003	2	1	1	0	0
VN191003	3	5	0	0	1
VN191003	4	12	0	0	1
VN191003	5	3	0	1	1
VN191004	1	1	1	0	0
VN191004	2	10	0	0	1
VN191004	3	11	1	0	1
VN191004	4	2	1	0	0
VN191005	1	5	1	0	1
VN191005	2	2	1	0	1
VN191005	3	1	1	0	0
VN191005	4	12	1	0	1
VN191006	1	1	1	0	0
VN191006	2	23	1	0	0
VN191006	3	2	0	0	1
VN191006	4	5	0	1	1
VN191006	5	12	0	1	1
VN191007	1	1	1	0	0
VN191007	2	5	1	0	0
VN191007	3	12	0	0	1
VN191007	4	10	0	0	1
VN191007	5	2	1	0	0
VN191008	1	1	1	0	0
VN191008	2	10	0	0	1
VN191008	3	12	0	1	1
VN191008	4	2	1	1	0
VN191008	5	5	0	1	0
VN191009	1	5	0	0	0
VN191009	2	1	1	0	0
VN191009	3	2	1	0	0
VN191009	4	10	0	0	1
VN191011	1	1	1	0	0
VN191011	2	5	1	0	1
VN191011	3	12	0	0	1
VN191011	4	2	1	0	1
VN191012	1	1	1	0	0
VN191012	2	2	0	0	1
VN191012	3	10	0	0	0
VN191012	4	12	0	0	0
VN191013	1	1	1	0	0
VN191013	2	2	1	0	0
VN191013	3	23	0	0	1
VN191013	4	12	1	0	1
VN191014	1	1	1	0	0
VN191014	2	23	1	0	0
VN191014	3	10	1	0	1
VN191014	4	2	1	0	1
VN191015	1	1	1	0	0
VN191015	2	2	1	0	1
VN191015	3	10	0	0	1
VN191015	4	12	0	0	1
VN191015	5	2	1	0	1
VN191016	1	12	0	0	1
VN191016	2	2	0	0	1
VN191016	3	22	0	0	1
VN191016	4	1	1	0	0
VN191017	1	1	1	0	0
VN191017	2	5	0	0	1
VN191017	3	12	0	0	1
VN191017	4	10	0	0	1
VN191018	1	1	1	0	0
VN191018	2	10	0	0	1
VN191018	3	2	1	0	0
VN191018	4	12	0	0	1
VN191019	1	2	1	0	1
VN191019	2	1	0	0	0
VN191019	3	12	0	0	1
VN191019	4	2	0	0	1
VN191020	1	5	1	0	1
VN191020	2	10	0	0	1
VN191020	3	1	1	0	0
VN191020	4	23	1	0	1
VN191020	5	12	0	0	1
VN191021	1	2	1	0	0
VN191021	2	1	1	0	0
VN191021	3	10	0	0	1
VN191021	4	12	0	0	1
VN191021	5	21	1	0	1
VN191022	1	1	1	0	0
VN191022	2	2	1	0	0
VN191022	3	12	0	0	1
VN191022	4	10	0	0	1
VN191023	1	1	1	0	0
