CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	GRADE	STILL	CHGRADE	CHSTILL	WHYNOT	AGEGRADE	AGESTSCH	HHSCHTYP	PERF	SCHOOLEN	DISAB	ACT1	MONTHS1	DAYS1	HOURS1	ACT2	MONTHS2	DAYS2	HOURS2	ACT3	MONTHS3	DAYS3	HOURS3	SLEEP	CHCARE	HHCHORE	NPAYWORK	PAYWORK	SCHOOL	STUDY	PLAY
VN011033	17	6	2	7	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	5	1	7
VN011034	0	11	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	10	15	4	17	88	88	88	88	88	88	88	10	2	2	0	0	5	2	3
VN011034	1	37	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	11	25	8	1	12	5	8	88	88	88	88	 	 	 	 	 	 	 	 
VN011034	2	34	2	1	1	10	0	 	 	 	 	 	 	 	 	0	9	12	30	12	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN011034	17	7	1	7	1	 	 	1	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	1	8
VN011035	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	2	9
VN011035	1	36	2	1	1	6	0	 	 	 	 	 	 	 	 	0	1	6	15	10	12	5	20	8	88	88	88	88	 	 	 	 	 	 	 	 
VN011035	2	35	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	11	28	8	1	1	99	99	15	12	30	3	 	 	 	 	 	 	 	 
VN011035	3	15	2	7	1	 	 	9	1	88	88	6	3	2	2	0	15	10	20	3	17	88	88	88	88	88	88	88	8	1	2	0	0	4	2	7
VN011037	0	12	2	0	1	 	 	7	1	88	88	6	3	2	2	0	15	10	15	3	17	88	88	88	88	88	88	88	10	0	5	0	0	5	2	2
VN011037	1	34	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	4	30	8	1	6	20	5	88	88	88	88	 	 	 	 	 	 	 	 
VN011037	2	32	2	1	1	5	0	 	 	 	 	 	 	 	 	0	12	6	30	10	1	6	25	5	88	88	88	88	 	 	 	 	 	 	 	 
VN011037	17	8	1	7	1	 	 	3	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	2	7
VN011037	18	58	2	6	1	5	0	 	 	 	 	 	 	 	 	0	15	12	30	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011038	0	12	2	0	1	 	 	6	1	88	88	6	3	99	99	0	15	5	12	2	17	88	88	88	88	88	88	88	8	0	1	0	0	4	4	7
VN011038	1	95	1	18	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN011038	2	65	2	6	1	4	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011038	3	40	2	1	1	9	0	 	 	 	 	 	 	 	 	0	11	9	23	7	1	6	7	4	15	12	30	3	 	 	 	 	 	 	 	 
VN011038	4	39	1	1	1	9	0	 	 	 	 	 	 	 	 	0	11	9	23	7	1	6	7	4	88	88	88	88	 	 	 	 	 	 	 	 
VN011038	5	19	2	7	1	12	1	 	 	 	 	 	 	 	 	0	15	10	12	2	17	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011038	6	18	1	7	1	11	1	 	 	 	 	 	 	 	 	0	15	8	10	1	17	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011039	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	10	15	3	17	88	88	88	88	88	88	88	9	0	3	0	0	4	4	4
VN011039	1	54	1	1	1	5	0	 	 	 	 	 	 	 	 	0	4	8	20	5	1	4	12	3	88	88	88	88	 	 	 	 	 	 	 	 
VN011039	2	51	2	1	1	4	0	 	 	 	 	 	 	 	 	0	4	6	18	6	1	5	9	4	15	12	30	1	 	 	 	 	 	 	 	 
VN011039	3	26	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN011039	4	19	2	7	1	6	0	 	 	 	 	 	 	 	 	0	12	8	24	8	15	7	6	2	88	88	88	88	 	 	 	 	 	 	 	 
VN011039	5	17	1	7	1	 	 	8	0	11	15	6	 	 	 	0	12	5	20	8	15	6	12	2	88	88	88	88	8	0	6	0	8	0	0	2
VN011040	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	10	20	3	17	88	88	88	88	88	88	88	10	2	1	0	0	4	6	1
VN011040	1	34	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN011040	2	37	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	12	24	8	1	5	12	3	15	12	30	1	 	 	 	 	 	 	 	 
VN011040	3	15	2	7	1	 	 	9	0	25	14	6	 	 	 	0	12	12	24	8	4	4	7	2	15	5	15	1	8	0	2	2	8	0	0	4
VN011040	4	3	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011041	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	15	8	13	2	17	88	88	88	88	88	88	88	10	1	1	0	0	4	4	4
VN011041	1	38	1	1	1	9	0	 	 	 	 	 	 	 	 	0	4	12	20	5	1	6	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN011041	2	34	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	8	20	8	1	5	7	1	15	12	30	1	 	 	 	 	 	 	 	 
VN011041	3	15	1	7	1	 	 	8	1	88	88	6	3	2	2	0	15	10	15	4	17	88	88	88	88	88	88	88	8	2	2	0	0	4	4	4
VN011041	4	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011042	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	10	20	2	17	88	88	88	88	88	88	88	10	0	2	0	0	4	5	3
VN011042	1	83	1	5	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	15	10	7	2	88	88	88	88	 	 	 	 	 	 	 	 
VN011042	2	36	2	1	1	2	0	 	 	 	 	 	 	 	 	0	12	12	24	8	1	4	9	3	15	12	30	1	 	 	 	 	 	 	 	 
VN011043	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	15	5	20	3	17	88	88	88	88	88	88	88	11	3	1	0	0	4.5	2	2.5
VN011043	1	54	1	1	1	6	0	 	 	 	 	 	 	 	 	0	9	6	30	10	6	6	22	8	88	88	88	88	 	 	 	 	 	 	 	 
VN011043	2	45	2	1	1	6	0	 	 	 	 	 	 	 	 	0	12	6	22	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN011043	3	24	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN011043	4	18	2	7	1	5	0	 	 	 	 	 	 	 	 	0	13	12	24	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011043	5	15	2	7	1	 	 	4	0	1	11	6	 	 	 	0	13	12	24	8	88	88	88	88	88	88	88	88	10	0	0	0	8	0	0	6
VN011043	6	7	1	7	1	 	 	1	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	1	8
VN011043	7	4	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011044	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	10	20	1	17	88	88	88	88	88	88	88	8	0	2	0	0	5	2	7
VN011044	1	37	1	1	1	10	0	 	 	 	 	 	 	 	 	0	4	12	20	6	1	3	10	5	88	88	88	88	 	 	 	 	 	 	 	 
VN011044	2	37	2	1	1	11	0	 	 	 	 	 	 	 	 	0	2	12	30	2	1	3	5	5	15	12	30	2	 	 	 	 	 	 	 	 
VN011044	3	16	1	7	1	 	 	9	1	88	88	6	3	2	2	0	15	10	20	2	17	88	88	88	88	88	88	88	8	0	3	0	0	5	2	6
VN011047	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	15	8	20	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	5	5
VN011047	1	80	1	6	1	5	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011047	2	70	2	6	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	15	10	15	2	88	88	88	88	 	 	 	 	 	 	 	 
VN011047	3	31	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	20	8	1	6	10	3	88	88	88	88	 	 	 	 	 	 	 	 
VN011047	4	30	2	1	1	5	0	 	 	 	 	 	 	 	 	0	12	12	24	8	1	5	8	2	15	12	30	1	 	 	 	 	 	 	 	 
VN011048	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	15	6	15	3	17	88	88	88	88	88	88	88	9	0	3	0	0	4	2	6
VN011048	1	37	1	1	1	8	0	 	 	 	 	 	 	 	 	0	6	8	20	8	1	4	20	8	88	88	88	88	 	 	 	 	 	 	 	 
VN011048	2	42	2	1	1	4	0	 	 	 	 	 	 	 	 	0	1	6	15	8	15	12	30	5	88	88	88	88	 	 	 	 	 	 	 	 
VN011048	3	10	1	7	1	 	 	4	1	88	88	6	3	3	2	0	15	5	11	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	2	8
VN011050	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	15	10	12	3	17	88	88	88	88	88	88	88	9	0	1	2	0	4	3	5
VN011050	1	44	1	1	1	7	0	 	 	 	 	 	 	 	 	0	12	9	12	8	1	4	5	5	15	6	15	2	 	 	 	 	 	 	 	 
VN011050	2	43	2	1	1	6	0	 	 	 	 	 	 	 	 	0	1	6	10	5	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN011050	3	19	2	7	1	12	1	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN011050	4	16	1	7	1	 	 	9	0	1	99	6	 	 	 	0	12	6	25	8	1	4	6	4	88	88	88	88	8	1	2	2	8	0	0	3
VN011050	5	15	2	7	1	 	 	9	0	1	99	6	 	 	 	0	13	8	25	8	15	12	27	3	88	88	88	88	7	1	2	0	8	0	0	6
VN011052	0	12	1	0	1	 	 	6	1	88	88	6	3	2	3	0	15	10	15	2	17	88	88	88	88	88	88	88	10	0	2	0	0	4	5	3
VN011052	1	40	1	1	1	13	0	 	 	 	 	 	 	 	 	0	10	12	20	7	4	12	15	4	88	88	88	88	 	 	 	 	 	 	 	 
VN011052	2	37	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	22	8	4	12	12	3	15	12	30	1	 	 	 	 	 	 	 	 
VN011052	3	16	1	7	1	 	 	10	1	88	88	6	3	2	3	0	15	10	20	3	17	88	88	88	88	88	88	88	8	0	3	0	0	4	6	3
VN011061	0	12	2	0	1	 	 	6	1	88	88	6	3	3	2	0	15	7	15	4	17	88	88	88	88	88	88	88	8	2	1	0	0	4	3	6
VN011061	1	40	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	30	7	1	6	13	3	15	12	30	1	 	 	 	 	 	 	 	 
VN011061	2	37	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	30	7	1	6	15	4	15	12	30	2	 	 	 	 	 	 	 	 
VN011061	17	7	1	7	1	 	 	0	1	88	88	7	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	1	10
VN011063	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	10	20	2	17	88	88	88	88	88	88	88	8	0	2	0	0	6	2	6
VN011063	1	42	1	1	1	11	0	 	 	 	 	 	 	 	 	0	12	5	20	10	1	3	5	6	88	88	88	88	 	 	 	 	 	 	 	 
VN011063	2	35	2	1	1	8	0	 	 	 	 	 	 	 	 	0	4	12	25	5	1	7	12	8	15	12	30	2	 	 	 	 	 	 	 	 
VN011063	3	16	2	7	1	 	 	10	1	88	88	6	3	2	2	0	15	10	15	3	17	88	88	88	88	88	88	88	7	0	3	0	0	7	3	4
VN011069	0	12	1	0	1	 	 	6	1	88	88	6	3	3	2	0	15	5	10	2	17	88	88	88	88	88	88	88	9	2	0	0	0	4	3	6
VN011069	1	97	2	18	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN011069	2	43	2	1	1	3	0	 	 	 	 	 	 	 	 	0	1	6	6	5	4	12	27	6	15	12	28	3	 	 	 	 	 	 	 	 
VN011069	3	41	1	1	1	3	0	 	 	 	 	 	 	 	 	0	1	6	6	4	4	12	26	4	15	10	6	2	 	 	 	 	 	 	 	 
VN011069	4	21	1	7	1	8	0	 	 	 	 	 	 	 	 	0	12	8	22	12	1	2	5	4	88	88	88	88	 	 	 	 	 	 	 	 
VN011069	5	17	1	7	1	 	 	11	1	88	88	6	3	2	2	0	15	7	15	2	17	88	88	88	88	88	88	88	6	2	0	0	0	4	7	5
VN011069	17	8	1	7	1	 	 	1	1	88	88	6	3	2	2	0	15	4	10	1	17	88	88	88	88	88	88	88	9	1	0	0	0	4	2	8
VN011069	18	5	1	7	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	1	8
VN011074	0	12	2	0	1	 	 	6	1	88	88	6	3	3	2	0	15	8	15	4	17	88	88	88	88	88	88	88	9	2	2	0	0	4	2	5
VN011074	1	39	1	1	1	6	0	 	 	 	 	 	 	 	 	0	12	10	27	8	1	2	5	4	88	88	88	88	 	 	 	 	 	 	 	 
VN011074	2	37	2	1	1	6	0	 	 	 	 	 	 	 	 	0	1	6	10	5	2	7	22	8	15	12	28	3	 	 	 	 	 	 	 	 
VN011074	3	16	2	7	1	 	 	10	1	88	88	6	3	2	2	0	15	10	20	3	17	88	88	88	88	88	88	88	7	2	1	0	0	4	5	5
VN011074	17	6	1	7	1	 	 	0	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	7	1	6
VN011088	0	11	2	0	1	 	 	5	1	88	88	6	3	2	2	0	15	5	15	3	17	88	88	88	88	88	88	88	10	1	1	0	0	4	4	4
VN011088	1	36	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	10	5	4	12	30	4	15	12	30	1	 	 	 	 	 	 	 	 
VN011088	2	34	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	13	5	4	12	30	3	15	12	30	3	 	 	 	 	 	 	 	 
VN011088	17	8	1	7	1	 	 	2	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	2	7
VN021002	0	12	1	0	1	 	 	6	1	88	88	6	3	3	3	0	4	11	27	5	15	10	24	1	88	88	88	88	9	0	1	4	0	4	1	5
VN021002	1	37	2	1	1	6	0	 	 	 	 	 	 	 	 	0	9	8	28	8	1	12	8	4	2	4	10	3	 	 	 	 	 	 	 	 
VN021002	2	36	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021002	3	14	1	7	1	 	 	7	0	21	14	6	 	 	 	0	4	11	30	7	15	12	24	2	88	88	88	88	9	0	2	8	0	0	0	5
VN021002	17	8	1	7	1	 	 	3	1	88	88	6	3	3	2	0	15	4	12	2	88	88	88	88	88	88	88	88	10	0	1	0	0	3	2	8
VN021003	0	11	1	0	1	 	 	5	1	88	88	6	3	2	2	0	15	12	20	1	17	88	88	88	88	88	88	88	10	0	1	0	0	4	1	8
VN021003	1	36	2	1	1	4	0	 	 	 	 	 	 	 	 	0	11	12	22	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021003	2	34	1	1	1	6	0	 	 	 	 	 	 	 	 	0	15	12	30	4	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021003	3	10	2	7	1	 	 	4	1	88	88	6	3	2	2	0	15	12	30	1	17	88	88	88	88	88	88	88	10	1	0	0	0	4	1	8
VN021003	4	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021004	0	12	1	0	1	 	 	5	1	88	88	6	3	3	2	0	15	12	28	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	2	8
VN021004	1	38	1	1	1	8	0	 	 	 	 	 	 	 	 	0	12	6	25	8	8	6	30	5	3	3	30	2	 	 	 	 	 	 	 	 
VN021004	2	36	2	1	1	8	0	 	 	 	 	 	 	 	 	0	8	12	30	7	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN021004	3	15	1	7	1	 	 	8	1	88	88	6	3	2	2	0	15	12	25	2	88	88	88	88	88	88	88	88	9	0	2	0	0	4	3	6
VN021004	4	13	1	7	1	 	 	7	1	88	88	6	3	3	2	0	15	12	26	2	88	88	88	88	88	88	88	88	9	0	2	0	0	4	2	7
VN021004	17	6	2	7	1	 	 	0	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	2	9
VN021005	0	11	1	0	1	 	 	5	1	88	88	7	3	2	2	0	15	12	20	1	17	88	88	88	88	88	88	88	10	0	1	0	0	4	5	4
VN021005	1	48	2	1	1	5	0	 	 	 	 	 	 	 	 	0	9	12	30	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021005	2	43	1	1	1	14	0	 	 	 	 	 	 	 	 	0	9	12	30	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN021005	17	7	1	7	1	 	 	1	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN021006	0	11	2	0	1	 	 	6	0	24	11	6	 	 	 	4	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	0	0	12
VN021006	1	82	2	5	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021006	2	53	1	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	20	5	3	12	30	1	11	12	30	1	 	 	 	 	 	 	 	 
VN021006	3	46	2	1	1	5	0	 	 	 	 	 	 	 	 	0	8	12	30	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN021006	4	24	1	7	1	12	1	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021006	5	22	2	7	1	13	0	 	 	 	 	 	 	 	 	0	8	3	30	5	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021006	6	21	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021006	7	18	1	7	1	12	1	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021006	8	26	2	16	1	13	0	 	 	 	 	 	 	 	 	0	15	12	30	3	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021007	0	12	1	0	1	 	 	5	1	88	88	7	3	2	2	0	12	1	20	8	15	7	25	2	17	88	88	88	8	0	2	0	0	4	2	8
VN021007	1	37	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	4	25	7	15	6	20	2	88	88	88	88	 	 	 	 	 	 	 	 
VN021007	2	36	2	1	1	6	0	 	 	 	 	 	 	 	 	0	9	12	30	6	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN021008	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	15	12	30	1	17	88	88	88	88	88	88	88	9	0	1	0	0	5	3	6
VN021008	1	50	1	1	1	8	0	 	 	 	 	 	 	 	 	0	4	12	20	6	1	4	15	4	9	3	30	5	 	 	 	 	 	 	 	 
VN021008	2	49	2	1	1	1	0	 	 	 	 	 	 	 	 	0	9	12	30	4	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN021008	3	21	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021008	4	19	1	7	1	12	0	 	 	 	 	 	 	 	 	0	4	12	30	4	15	12	30	1	88	88	88	88	 	 	 	 	 	 	 	 
VN021008	5	14	1	7	1	 	 	8	1	88	88	5	3	2	2	0	15	12	30	2	17	88	88	88	88	88	88	88	8	0	1	0	0	5	3	6
VN021008	6	13	2	7	1	 	 	7	1	88	88	5	3	2	2	0	15	12	30	1	17	88	88	88	88	88	88	88	8	0	2	1	0	5	3	5
VN021009	0	12	1	0	1	 	 	6	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	5	6
VN021009	1	75	1	6	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021009	2	75	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021009	3	38	1	1	1	5	0	 	 	 	 	 	 	 	 	0	9	12	29	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021009	4	37	2	1	1	9	0	 	 	 	 	 	 	 	 	0	9	12	30	4	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN021009	17	6	2	7	1	 	 	0	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	2	7
VN021011	0	12	2	0	1	 	 	6	1	88	88	6	3	3	2	0	8	3	15	8	15	12	28	2	17	88	88	88	9	0	1	0	0	4	2	8
VN021011	1	49	1	1	1	6	0	 	 	 	 	 	 	 	 	0	8	7	20	8	16	12	25	1	88	88	88	88	 	 	 	 	 	 	 	 
VN021011	2	47	2	1	1	4	0	 	 	 	 	 	 	 	 	0	12	10	27	6	8	6	15	7	15	12	30	2	 	 	 	 	 	 	 	 
VN021011	3	28	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021011	4	23	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021011	5	21	2	7	1	12	0	 	 	 	 	 	 	 	 	0	8	7	20	6	12	10	26	4	15	12	30	2	 	 	 	 	 	 	 	 
VN021011	6	15	1	7	1	 	 	7	0	21	13	6	 	 	 	0	8	7	20	8	16	12	30	2	88	88	88	88	10	0	1	8	0	0	0	5
VN021012	0	11	1	0	1	 	 	5	1	88	88	6	3	3	2	0	16	5	25	4	15	12	25	1	88	88	88	88	9	0	2	2	0	4	2	5
VN021012	1	58	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	4	15	5	1	3	5	8	15	6	15	1	 	 	 	 	 	 	 	 
VN021012	2	54	2	1	1	3	0	 	 	 	 	 	 	 	 	0	4	12	28	6	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN021012	3	26	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021012	4	18	1	7	1	7	0	 	 	 	 	 	 	 	 	0	12	6	30	9	4	5	20	2	15	7	25	1	 	 	 	 	 	 	 	 
VN021013	0	11	1	0	1	 	 	5	1	88	88	6	3	4	2	0	15	12	30	1	17	88	88	88	88	88	88	88	9	1	0	0	0	4	2	8
VN021013	1	38	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	6	30	8	1	4	20	3	88	88	88	88	 	 	 	 	 	 	 	 
VN021013	2	38	2	1	1	3	0	 	 	 	 	 	 	 	 	0	1	4	15	5	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN021013	17	7	1	7	1	 	 	1	1	88	88	6	3	3	3	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN021014	0	12	2	0	1	 	 	4	1	88	88	7	3	2	2	0	12	3	25	7	15	12	30	4	17	88	88	88	9	0	3	0	0	4	2	6
VN021014	1	37	1	99	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021014	2	33	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN021014	3	37	1	1	1	13	0	 	 	 	 	 	 	 	 	0	9	12	30	6	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN021014	4	36	2	2	1	9	0	 	 	 	 	 	 	 	 	0	9	12	30	8	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN021014	5	10	2	7	1	 	 	3	1	88	88	7	3	3	2	0	15	12	30	2	17	88	88	88	88	88	88	88	10	2	1	0	0	4	2	5
VN021014	6	2	2	8	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN021015	0	11	1	0	1	 	 	2	1	88	88	10	3	2	3	0	15	12	30	2	17	88	88	88	88	88	88	88	8	1	1	0	0	3	1	10
VN021015	1	37	1	1	1	3	0	 	 	 	 	 	 	 	 	0	11	5	20	5	12	6	25	9	88	88	88	88	 	 	 	 	 	 	 	 
VN021015	2	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	5	20	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN021015	3	16	2	7	1	 	 	7	0	21	13	6	 	 	 	0	12	5	20	8	15	12	30	3	88	88	88	88	8	1	1	0	8	0	0	6
VN021015	4	14	1	7	1	 	 	6	0	8	12	6	 	 	 	0	11	5	20	5	12	6	25	9	88	88	88	88	8	0	0	0	8	0	0	8
VN021015	5	9	2	7	1	 	 	1	1	88	88	8	3	2	3	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	3	1	11
VN021015	17	6	1	7	1	 	 	0	1	88	88	6	3	3	3	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	3	1	10
VN021017	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	9	12	25	3	15	12	28	2	17	88	88	88	9	0	2	3	0	4	3	3
VN021017	1	45	1	1	1	12	0	 	 	 	 	 	 	 	 	0	9	12	30	7	2	12	25	1	88	88	88	88	 	 	 	 	 	 	 	 
VN021017	2	42	2	1	1	9	0	 	 	 	 	 	 	 	 	0	9	12	30	10	15	12	20	2	88	88	88	88	 	 	 	 	 	 	 	 
VN021017	3	16	2	7	1	 	 	10	1	88	88	6	3	2	2	0	9	12	25	3	15	12	25	2	17	88	88	88	8	0	2	3	0	4	3	4
VN021018	0	12	2	0	1	 	 	6	1	88	88	6	3	2	2	0	12	3	20	6	15	12	30	4	17	88	88	88	10	0	3	0	0	5	4	2
VN021018	1	42	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	10	25	11	8	10	15	3	15	12	30	4	 	 	 	 	 	 	 	 
VN021018	2	42	2	1	1	9	0	 	 	 	 	 	 	 	 	0	8	12	30	6	12	2	10	3	9	2	10	4	 	 	 	 	 	 	 	 
