PLACEID	LCPRIDR4	ITEMPRC1	ITEMVND1	ITEMINF1	ITEMPRC2	ITEMVND2	ITEMINF2
910	39	0,3	1	8	0,3	1	9
910	40	1,5	1	10	1,8	1	11
910	41	2	1	10	2	1	11
910	42	-88	16	10	 	 	 
910	43	1,2	1	10	1,2	1	11
910	44	3	16	10	2,5	16	11
910	45	4	16	10	4	16	11
910	46	39	16	13	40	16	14
910	61	5,5	1	8	5,5	1	9
910	70	5	1	8	4,5	1	9
911	1	1,5	1	9	1,5	1	11
911	2	50	1	9	45	1	11
911	3	16	1	9	15	1	11
911	4	16	1	9	15	1	11
911	5	25	1	9	22	1	11
911	6	25	1	9	20	1	11
911	7	0,5	10	19	1,5	9	88
911	8	0,07	10	19	0,5	9	88
911	9	0,11	10	19	0,8	9	88
911	10	0,02	10	19	0,5	9	88
911	11	1,6	1	13	1,4	1	14
911	12	2	1	10	1,8	1	12
911	13	3	1	10	3	1	12
911	15	1,2	1	10	1,3	1	12
911	16	3	1	10	3	1	12
911	17	2	1	10	1,8	1	12
911	18	-88	16	10	 	 	 
911	19	0,8	1	10	0,8	1	12
911	20	7	1	10	7	1	12
911	21	1,2	1	10	1	1	12
911	23	0,3	1	10	0,3	1	12
911	24	3,8	16	10	4	16	12
911	25	1	1	10	1	1	12
911	27	7,5	16	13	8	16	14
911	28	9	16	13	10	16	14
911	29	6,5	3	13	6	3	14
911	30	2,5	1	13	1,5	1	14
911	32	9	16	10	10	16	12
911	33	6	1	10	6,3	1	12
911	34	1	1	10	1	1	12
911	35	2	1	10	1,8	1	12
911	36	4,5	1	10	4	1	12
911	37	1	1	10	0,8	1	12
911	38	-88	16	10	 	 	 
911	39	0,3	1	10	0,3	1	12
911	40	1,5	1	13	1,2	1	14
911	41	1,8	1	13	2	1	14
911	42	2,5	16	13	3	16	14
911	43	1,2	1	13	1	1	14
911	44	1,5	16	13	2	16	14
911	45	5	16	13	4	16	14
911	46	40	16	15	41	16	16
911	61	5,5	1	10	5,5	1	12
911	70	3,8	1	10	3,3	1	12
912	1	1,5	1	9	1,5	1	18
912	2	45	16	13	48	16	15
912	3	18	16	13	16	16	15
912	4	15	16	13	15	16	15
912	5	30	16	13	32	16	15
912	6	28	16	13	30	16	15
912	7	0,5	10	22	1,5	16	88
912	8	0,07	10	22	0,5	16	88
912	9	0,11	10	22	1	16	88
912	10	0,05	10	22	0,5	16	88
912	11	1,5	1	7	1,2	1	19
912	12	2,5	1	6	2,2	1	8
912	13	3	1	6	3,5	1	8
912	15	1,2	1	6	1,2	1	8
912	16	3	1	6	3	1	8
912	17	2	1	6	2	1	8
912	18	-88	16	6	 	 	 
912	19	1	1	6	1	1	8
912	20	8	1	6	7,5	1	18
912	21	1,5	1	6	1,7	1	18
912	23	0,2	1	6	0,2	1	18
912	24	3,5	16	6	4	16	8
912	25	1	1	6	1	1	8
912	27	8	16	17	7,5	16	18
912	28	10	16	17	10	16	18
912	29	6,5	3	17	7	3	18
912	30	1,5	1	6	1,8	1	8
912	32	10	16	6	7	16	8
912	33	7	1	6	6,5	1	8
912	34	1	1	6	1	1	8
912	35	2	1	6	2	1	8
912	36	4,5	1	6	4,5	1	8
912	37	1	1	6	1	1	8
912	38	-88	16	6	 	 	 
912	39	0,3	1	6	0,3	1	8
912	40	1,5	2	7	1,5	1	19
912	41	1,5	1	7	1,4	1	19
912	42	2,5	16	7	2,5	16	19
912	43	1,5	16	9	1,5	16	18
912	44	2,5	16	9	2	16	18
912	45	4	16	9	4	16	18
912	46	40	16	6	42	16	18
912	61	5,5	1	6	6	1	8
912	70	5	1	6	4,5	1	8
1001	1	1	15	17	1,2	15	18
1001	2	50	14	13	52	14	16
1001	3	27	14	14	15	14	15
1001	4	25	14	14	15	14	15
1001	5	45	14	14	35	14	15
1001	6	43	14	14	30	14	15
1001	7	0,5	10	9	2	9	29
1001	8	0,1	10	9	0,2	9	29
1001	9	0,2	10	9	0,5	9	29
1001	10	0,1	10	9	0,4	9	29
1001	11	1,5	14	23	1,8	14	24
1001	12	3	14	17	2,5	14	18
1001	13	4	14	17	4,4	14	18
1001	15	1,1	14	17	1,2	14	18
1001	16	2,9	14	17	2,8	14	18
1001	17	1,8	14	17	2	14	18
1001	18	-88	16	17	 	 	 
1001	19	0,9	14	17	0,9	14	18
1001	20	6,5	1	17	7	1	18
1001	21	1	14	17	1	14	18
1001	23	0,2	14	17	0,2	14	18
1001	24	4,5	14	17	5	14	18
1001	25	1	14	17	1	14	18
1001	27	7,5	14	19	6,8	14	21
1001	28	8	14	20	8	14	22
1001	29	6	14	25	7	14	26
1001	30	2	14	17	2	14	18
1001	32	10	14	17	12	14	18
1001	33	5,5	14	17	5,5	14	18
1001	34	1	14	17	1	14	18
1001	35	2	14	17	2	14	18
1001	36	4	1	17	3,8	1	18
1001	37	1	14	17	1	14	18
1001	38	-88	16	17	 	 	 
1001	39	0,5	14	17	0,5	14	18
1001	40	1,2	14	23	1,5	14	24
1001	41	1,2	14	23	1	14	24
1001	42	3	14	23	4	14	24
1001	43	1,5	14	27	1,5	14	28
1001	44	3	14	27	3	14	28
1001	45	4	14	17	4	14	18
1001	46	36	1	17	38	1	18
1001	61	4,5	14	17	5	14	18
1001	70	4	14	17	4	14	18
1003	1	1,2	1	12	1	1	16
1003	2	50	16	12	52	16	16
1003	3	20	16	12	20	16	16
1003	4	20	16	12	18	16	16
1003	5	30	16	12	28	16	16
1003	6	30	16	12	30	16	16
1003	7	0,8	10	7	2	9	19
1003	8	0,05	10	7	0,1	9	19
1003	9	0,1	10	7	0,5	9	19
1003	10	0,1	10	7	0,4	9	19
1003	11	2	1	17	2	1	18
1003	12	3	1	17	2,6	1	18
1003	13	4,5	1	17	3,6	1	18
1003	15	1	1	17	1,2	1	18
1003	16	3	1	17	3	1	18
1003	17	2	1	17	2,4	1	18
1003	18	-88	16	17	 	 	 
1003	19	1	1	17	1	1	18
1003	20	7	1	17	6,5	1	18
1003	21	1	1	17	1	1	18
1003	23	0,3	1	17	0,3	1	18
1003	24	4	16	17	3,5	16	18
1003	25	1	1	17	1	1	18
1003	27	8,5	1	17	8	1	18
1003	28	11	16	17	12	16	18
1003	29	6	16	17	6	16	18
1003	30	2	1	17	1,8	1	18
1003	32	10	1	17	12	1	18
1003	33	6,5	1	17	6	1	18
1003	34	1	1	17	1	1	18
1003	35	2	1	17	2	1	18
1003	36	4	1	17	4	1	18
1003	37	1	1	17	1	1	18
1003	38	-88	16	17	 	 	 
1003	39	0,5	1	17	0,5	1	18
1003	40	1,5	1	17	1,5	1	18
1003	41	1	1	17	1	1	18
1003	42	4	1	17	4	1	18
1003	43	1,5	1	17	1,8	1	18
1003	44	3	1	17	3	1	18
1003	45	4	16	14	4	16	15
1003	46	36	1	20	38	1	21
1003	61	5,5	1	17	5,5	1	18
1003	70	4	1	17	5	1	18
1004	1	1,2	1	4	1	1	10
1004	2	48	16	4	50	16	10
1004	3	18	16	4	20	16	10
1004	4	20	16	4	20	16	10
1004	5	28	16	4	30	16	10
1004	6	25	16	4	28	16	10
1004	7	0,8	10	13	2	9	8
1004	8	0,05	10	13	0,4	9	8
1004	9	0,1	10	13	0,6	9	8
1004	10	0,1	10	13	0,4	9	8
1004	11	1,8	1	7	2	1	9
1004	12	2	1	7	2,5	1	9
1004	13	4	1	7	3,6	1	9
1004	15	1,1	1	8	1,1	1	9
1004	16	2,9	1	7	3	1	9
1004	17	2	1	7	2	1	9
1004	18	-88	16	7	 	 	 
1004	19	0,9	1	7	1	1	9
1004	20	8	1	7	7	1	9
1004	21	1,2	1	7	1	1	9
1004	23	0,3	1	7	0,3	1	9
1004	24	4	1	7	3,8	1	9
1004	25	1	1	7	1	1	9
1004	27	8	1	7	8	1	9
1004	28	10	16	7	9	16	9
1004	29	6	1	7	7	1	9
1004	30	1,5	1	7	2	1	9
1004	32	10	1	7	10	1	9
1004	33	5,6	1	7	6	1	9
1004	34	1	1	7	1	1	9
1004	35	1,5	1	7	2	1	9
1004	36	4	1	7	3,8	1	9
1004	37	0,8	1	7	1	1	9
1004	38	-88	16	7	 	 	 
1004	39	0,5	1	7	0,5	1	9
1004	40	1,5	1	7	1,8	1	9
1004	41	1,5	1	7	1,5	1	9
1004	42	4	1	7	3,5	1	9
1004	43	1,3	1	7	1,5	1	9
1004	44	2	1	7	2,5	1	9
1004	45	4	16	7	4	16	9
1004	46	35	1	5	38	1	6
1004	61	5,3	1	7	5	1	9
1004	70	4,5	1	7	4,8	1	9
1005	1	1	15	1	1	1	4
1005	2	58	16	6	55	16	7
1005	3	22	16	6	18	16	7
1005	4	20	16	6	18	16	7
1005	5	32	16	6	30	16	7
1005	6	30	16	6	28	16	7
1005	7	0,5	10	11	2	9	18
1005	8	0,1	10	11	0,4	9	18
1005	9	0,2	10	11	0,8	9	18
1005	10	0,1	10	11	0,5	9	18
1005	11	1,6	1	4	1,8	1	8
1005	12	2	1	4	2,2	1	8
1005	13	3,2	1	4	3,6	1	8
1005	15	1,1	1	4	1,2	1	8
1005	16	3	1	4	3	1	8
1005	17	2	1	4	2	1	8
1005	18	-88	16	4	 	 	 
1005	19	1	1	4	1	1	8
1005	20	6,5	1	4	7	1	8
1005	21	1,2	1	4	1,5	1	8
1005	23	0,3	1	4	0,3	1	8
1005	24	3,8	1	4	4	1	8
1005	25	1	1	4	1	1	8
1005	27	8	1	4	8,5	1	8
1005	28	10	16	4	10	16	8
1005	29	6	16	4	6	16	8
1005	30	2	1	4	1,8	1	8
1005	32	10	1	4	10	1	8
1005	33	6	1	4	5,5	1	8
1005	34	1	1	4	1	1	8
1005	35	2	1	4	2	1	8
1005	36	4	1	4	4	1	8
1005	37	1	1	4	1	1	8
1005	38	-88	16	4	 	 	 
1005	39	0,5	1	4	0,5	1	8
1005	40	1,5	1	4	1,8	1	8
1005	41	1,5	1	4	1,5	1	8
1005	42	3	1	4	3,5	1	8
1005	43	1,5	1	15	1,5	1	16
1005	44	2,5	1	15	2	1	16
1005	45	4	16	15	4	16	16
1005	46	36	16	15	40	16	17
1005	61	5	1	4	5,2	1	8
1005	70	4,5	1	4	4,8	1	8
1006	1	1,5	1	3	1,2	1	7
1006	2	55	16	3	50	16	7
1006	3	18	16	3	20	16	7
1006	4	20	16	3	20	16	7
1006	5	28	16	3	30	16	7
1006	6	32	16	3	30	16	7
1006	7	0,5	10	15	2	16	19
1006	8	0,1	10	15	0,3	16	19
1006	9	0,2	10	15	0,5	16	19
1006	10	0,1	10	15	0,5	16	19
1006	11	1,5	1	8	1,8	1	9
1006	12	2	1	8	2,5	1	9
1006	13	5	1	8	4,4	1	9
1006	15	1,2	1	8	1,1	1	9
1006	16	3	1	8	3	1	9
1006	17	2	1	8	2	1	9
1006	18	-88	16	8	 	 	 
1006	19	1	1	8	1	1	9
1006	20	5	1	8	6,5	1	9
1006	21	1	1	8	1,2	1	9
1006	23	0,3	1	8	0,3	1	9
1006	24	4	1	8	4,5	1	9
1006	25	1	1	8	1	1	9
1006	27	8,5	16	6	8	16	16
1006	28	9	16	6	10	16	16
1006	29	6	16	6	7	16	16
1006	30	2	1	8	1,8	1	9
1006	32	10	1	8	10	1	9
1006	33	6	1	8	6,5	1	9
1006	34	1	1	8	1	1	9
1006	35	2	1	8	2	1	9
1006	36	4	1	8	4	1	9
1006	37	1	1	8	1	1	9
1006	38	-88	16	8	 	 	 
1006	39	0,5	1	8	0,5	1	9
1006	40	1,5	1	8	1,5	1	9
1006	41	1,5	1	8	1,2	1	9
1006	42	3	16	8	3,5	16	9
1006	43	1,3	1	8	1,5	1	9
1006	44	3	16	6	2,5	16	16
1006	45	4	16	6	4	16	16
1006	46	36	1	17	37	1	18
1006	61	5,3	1	8	5	1	10
1006	70	4	1	8	4,5	1	9
1101	1	1,5	1	15	2	1	16
1101	2	55	1	15	65	1	16
1101	3	17	1	15	18	1	16
1101	4	17	1	15	18	1	16
1101	5	30	1	15	30	1	16
1101	6	29	1	15	28	1	16
1101	7	0,6	10	8	-88	16	6
1101	8	0,04	10	8	-88	16	6
1101	9	0,12	10	8	-88	16	6
1101	10	0,04	10	8	-88	16	6
1101	11	1,5	1	12	1,5	1	13
1101	12	2	1	12	2,5	1	13
1101	13	3	1	12	3,5	1	13
1101	15	1,2	1	12	1,2	1	13
1101	16	3	1	12	3	1	13
1101	17	2	1	12	2	1	13
1101	18	-88	16	12	 	 	 
1101	19	1	1	12	1	1	13
1101	20	6,5	1	12	6	1	13
1101	21	1	1	12	1	1	13
1101	23	0,3	1	12	0,3	1	13
1101	24	3	1	12	3	1	13
1101	25	1	1	12	1,2	1	13
1101	27	10	1	12	10	1	13
1101	28	11	1	12	8	1	13
1101	29	7	1	12	7	1	13
1101	30	2	1	12	1,5	1	13
1101	32	20	1	12	-88	16	13
1101	33	5,5	1	12	6	1	13
1101	34	1	1	12	1	1	13
1101	35	2	1	12	2	1	13
1101	36	5	1	12	4,5	1	13
1101	37	1	1	12	1	1	13
1101	38	-88	16	12	 	 	 
1101	39	0,3	1	12	0,3	1	13
1101	40	1,5	1	12	1,5	1	13
1101	41	2	1	12	1	1	13
1101	42	-88	16	12	 	 	 
1101	43	1,5	1	12	1,5	1	13
1101	44	-88	16	12	 	 	 
1101	45	-88	16	12	 	 	 
1101	46	36	1	14	35	1	17
1101	61	5,2	1	12	5	1	13
1101	70	4	1	12	5	1	13
1102	1	2	1	13	1,5	1	14
1102	2	45	1	13	40	1	14
1102	3	15	1	13	18	1	14
1102	4	15	1	13	18	1	14
1102	5	30	1	13	28	1	14
1102	6	25	1	13	26	1	14
1102	7	0,6	10	8	-88	16	9
1102	8	0,04	10	8	-88	16	9
1102	9	0,12	10	8	-88	16	9
1102	10	0,04	10	8	-88	16	9
1102	11	1,8	1	12	1,5	1	15
1102	12	2	1	12	2,5	1	15
1102	13	3	1	12	3,5	1	15
1102	15	-88	16	12	 	 	 
1102	16	3	1	12	3	1	15
1102	17	2,5	1	12	2	1	15
1102	18	-88	16	12	 	 	 
1102	19	1,4	1	12	1,2	1	15
1102	20	6	1	12	6,5	1	15
1102	21	1	1	12	1	1	15
1102	23	0,3	1	12	0,3	1	15
1102	24	-88	16	12	 	 	 
1102	25	1	1	12	1	1	15
1102	27	-88	16	12	 	 	 
1102	28	-88	16	12	 	 	 
1102	29	-88	16	12	 	 	 
1102	30	1,5	1	12	2	1	15
1102	32	-88	16	12	 	 	 
1102	33	6	1	12	6,5	1	15
1102	34	1	1	12	1	1	15
1102	35	2	1	12	2	1	15
1102	36	4	1	12	4,5	1	15
1102	37	1	1	12	1	1	15
1102	38	-88	16	12	 	 	 
1102	39	0,3	1	12	0,3	1	15
1102	40	2	1	12	1,8	1	15
1102	41	1,5	1	12	1,2	1	15
1102	42	-88	16	12	 	 	 
1102	43	-88	16	12	 	 	 
1102	44	-88	16	12	 	 	 
1102	45	-88	16	12	 	 	 
1102	46	-88	16	12	 	 	 
1102	61	5	1	12	5,5	1	15
1102	70	-88	16	12	 	 	 
1103	1	-88	16	15	 	 	 
1103	2	-88	16	15	 	 	 
1103	3	-88	16	15	 	 	 
1103	4	-88	16	15	 	 	 
1103	5	-88	16	15	 	 	 
1103	6	-88	16	15	 	 	 
1103	7	0,6	10	3	-88	16	1
1103	8	0,04	10	3	-88	16	1
1103	9	0,12	10	3	-88	16	1
1103	10	0,04	10	3	-88	16	1
1103	11	1,5	1	7	1,8	1	10
1103	12	2	1	7	2,5	1	10
1103	13	3,6	1	7	3	1	10
1103	15	-88	16	7	 	 	 
1103	16	3	1	7	3	1	10
1103	17	2	1	7	2	1	10
1103	18	-88	16	7	 	 	 
1103	19	1	1	7	1	1	10
1103	20	-88	16	7	 	 	 
1103	21	1	1	7	1	1	10
1103	23	0,3	1	7	0,3	1	10
1103	24	-88	16	7	 	 	 
1103	25	-88	16	7	 	 	 
1103	27	-88	16	7	 	 	 
1103	28	-88	16	7	 	 	 
1103	29	-88	16	7	 	 	 
1103	30	2	1	7	2	1	10
1103	32	-88	16	7	 	 	 
1103	33	6,5	1	7	6	1	10
1103	34	1	1	7	1	1	10
1103	35	-88	16	7	 	 	 
1103	36	4	1	7	4	1	10
1103	37	-88	16	7	 	 	 
1103	38	-88	16	7	 	 	 
1103	39	0,3	1	7	0,3	1	10
1103	40	1,5	1	7	1,8	1	10
1103	41	-88	16	7	 	 	 
1103	42	-88	16	7	 	 	 
1103	43	-88	16	7	 	 	 
1103	44	-88	16	7	 	 	 
1103	45	-88	16	7	 	 	 
1103	46	-88	16	1	 	 	 
1103	61	5	1	7	5,5	1	10
1103	70	-88	16	7	 	 	 
1104	1	2	1	9	1,5	1	10
1104	2	-88	16	4	 	 	 
1104	3	-88	16	4	 	 	 
1104	4	-88	16	4	 	 	 
1104	5	-88	16	4	 	 	 
1104	6	-88	16	4	 	 	 
1104	7	0,6	10	13	-88	16	8
1104	8	0,04	10	13	-88	16	8
1104	9	0,12	10	13	-88	16	8
1104	10	0,04	10	13	-88	16	8
1104	11	1,2	1	9	1,5	1	10
1104	12	2,5	1	9	2,8	1	10
1104	13	3,5	1	9	3,6	1	10
1104	15	-88	16	9	 	 	 
1104	16	3	1	9	3	1	10
1104	17	2,5	1	9	2,2	1	10
1104	18	-88	16	9	 	 	 
1104	19	1	1	9	1	1	10
1104	20	6,5	1	9	6	1	10
1104	21	1	1	9	1	1	10
1104	23	0,3	1	9	0,3	1	10
1104	24	-88	16	9	 	 	 
1104	25	1,5	1	9	1,2	1	10
1104	27	-88	16	9	 	 	 
1104	28	-88	16	9	 	 	 
1104	29	-88	16	9	 	 	 
1104	30	2	1	9	1,8	1	10
1104	32	-88	16	9	 	 	 
1104	33	6	1	9	6,5	1	10
1104	34	1	1	11	1	1	12
1104	35	2	1	11	2	1	12
1104	36	4	1	11	4	1	12
1104	37	1	1	9	1	1	10
1104	38	-88	16	9	 	 	 
1104	39	0,3	1	9	0,3	1	10
1104	40	1,8	1	9	1,5	1	10
1104	41	1	1	9	1,2	1	10
1104	42	-88	16	9	 	 	 
1104	43	1,5	1	9	1,2	1	10
1104	44	-88	16	9	 	 	 
1104	45	-88	16	9	 	 	 
1104	46	38	1	11	36	1	12
1104	61	6	1	9	5,5	1	10
1104	70	-88	16	9	 	 	 
1105	1	1,5	1	17	2	1	19
1105	2	50	1	17	60	1	19
1105	3	15	1	17	20	1	19
1105	4	15	1	17	20	1	19
1105	5	30	1	17	28	1	19
1105	6	30	1	17	28	1	19
1105	7	0,5	10	7	-88	16	5
1105	8	0,04	10	7	-88	16	5
1105	9	0,12	10	7	-88	16	5
1105	10	0,04	10	7	-88	16	5
1105	11	1,5	1	12	1	1	13
1105	12	2,8	1	12	2,5	1	13
1105	13	3	1	12	2,8	1	13
1105	15	-88	16	12	 	 	 
1105	16	3	1	12	3	1	13
1105	17	2	1	12	2	1	13
1105	18	-88	16	12	 	 	 
1105	19	1	1	12	1	1	13
1105	20	5	1	12	6	1	13
1105	21	1	1	12	1	1	13
1105	23	0,3	1	12	0,2	1	13
1105	24	-88	16	12	 	 	 
1105	25	1	1	12	1	1	13
1105	27	10	1	12	10	1	13
1105	28	9	1	12	10	1	13
1105	29	7,5	1	12	8	1	13
1105	30	1,5	1	12	1,5	1	13
1105	32	12	1	12	15	1	13
1105	33	6	1	12	5	1	13
1105	34	1	1	12	1	1	13
1105	35	2	1	12	2	1	13
1105	36	4,5	1	12	3,7	1	13
1105	37	1	1	12	1	1	13
1105	38	-88	16	12	 	 	 
1105	39	0,3	1	12	0,3	1	13
1105	40	1,5	1	12	1	1	13
1105	41	1,5	1	12	0,8	1	13
1105	42	4	1	12	3,5	1	13
1105	43	1,5	1	12	1,2	1	13
1105	44	3	1	12	3	1	13
1105	45	-88	16	12	 	 	 
1105	46	35	1	14	35	1	18
1105	61	5	1	12	5	1	13
1105	70	4	1	12	4,5	1	13
1106	1	1,5	1	6	2	1	7
1106	2	-88	16	5	 	 	 
1106	3	-88	16	5	 	 	 
1106	4	-88	16	5	 	 	 
1106	5	-88	16	5	 	 	 
1106	6	-88	16	5	 	 	 
1106	7	0,6	10	8	-88	16	9
1106	8	0,04	10	8	-88	16	9
1106	9	0,12	10	8	-88	16	9
1106	10	0,04	10	8	-88	16	9
1106	11	1,5	1	6	2	1	7
1106	12	2	1	6	2,5	1	7
1106	13	3	1	6	3,4	1	7
1106	15	-88	16	6	 	 	 
1106	16	3	1	6	3	1	7
1106	17	2	1	6	2	1	7
1106	18	-88	16	6	 	 	 
1106	19	1	1	6	1	1	7
1106	20	-88	16	6	 	 	 
1106	21	1	1	6	1	1	7
1106	23	0,3	1	6	0,3	1	7
1106	24	-88	16	6	 	 	 
1106	25	-88	16	6	 	 	 
1106	27	-88	16	6	 	 	 
1106	28	-88	16	6	 	 	 
1106	29	-88	16	6	 	 	 
1106	30	2	1	6	2	1	7
1106	32	-88	16	6	 	 	 
1106	33	7	1	6	6,5	1	7
1106	34	1,5	1	6	1,2	1	7
1106	35	-88	16	6	 	 	 
1106	36	5	1	6	4	1	7
1106	37	1,5	1	6	1,2	1	7
1106	38	-88	16	6	 	 	 
1106	39	0,5	1	6	0,5	1	7
1106	40	-88	16	6	 	 	 
1106	41	-88	16	6	 	 	 
1106	42	-88	16	6	 	 	 
1106	43	-88	16	6	 	 	 
1106	44	-88	16	6	 	 	 
1106	45	-88	16	6	 	 	 
1106	46	-88	16	6	 	 	 
1106	61	-88	16	6	 	 	 
1106	70	-88	16	6	 	 	 
1107	1	1,5	1	6	1,5	1	9
1107	2	50	1	6	-88	16	9
1107	3	15	1	6	-88	16	9
1107	4	15	1	6	-88	16	9
1107	5	25	1	6	-88	16	9
1107	6	25	1	6	-88	16	9
1107	7	0,5	10	12	-88	16	10
1107	8	0,04	10	12	-88	16	10
1107	9	0,12	10	12	-88	16	10
1107	10	0,04	10	12	-88	16	10
1107	11	1,5	1	6	1,8	1	9
1107	12	2	1	6	2,5	1	9
1107	13	3,2	1	6	3,5	1	9
1107	15	-88	16	6	 	 	 
1107	16	3,2	1	6	3	1	9
1107	17	2,5	1	6	2	1	9
1107	18	-88	16	6	 	 	 
1107	19	1	1	6	1	1	9
1107	20	6,5	1	6	6	1	9
1107	21	1,2	1	6	1	1	9
1107	23	0,3	1	6	0,3	1	9
1107	24	-88	16	6	 	 	 
1107	25	1	1	6	1	1	9
1107	27	10	1	6	10	1	9
1107	28	-88	16	6	 	 	 
1107	29	8	1	6	7,5	1	9
1107	30	1,5	1	6	2	1	9
1107	32	15	1	6	16	1	9
1107	33	6	1	6	7	1	9
1107	34	1	1	5	1	1	9
1107	35	2	1	6	2	1	9
1107	36	5	1	6	4,5	1	9
1107	37	1	1	6	1	1	9
1107	38	-88	16	6	 	 	 
1107	39	0,3	1	6	0,3	1	9
1107	40	2	1	6	1,8	1	9
1107	41	1,5	1	6	1,5	1	9
1107	42	-88	16	6	 	 	 
1107	43	1,5	1	6	1,2	1	9
1107	44	3	3	6	2,5	1	9
1107	45	-88	16	6	 	 	 
1107	46	36	1	6	35	1	9
1107	61	5	1	6	5,2	1	9
1107	70	5	1	6	4,5	1	9
1108	1	1,5	1	6	1,5	1	8
1108	2	-88	16	3	 	 	 
1108	3	-88	16	3	 	 	 
1108	4	-88	16	3	 	 	 
1108	5	-88	16	3	 	 	 
1108	6	-88	16	3	 	 	 
1108	7	0,6	10	12	-88	16	3
1108	8	0,04	10	12	-88	16	3
1108	9	0,12	10	12	-88	16	3
1108	10	0,04	10	12	-88	16	3
1108	11	1,5	1	6	1,5	1	8
1108	12	2,5	1	6	2	1	8
1108	13	4	1	6	3	1	8
1108	15	-88	16	6	 	 	 
1108	16	3	1	6	2,5	1	8
1108	17	2,5	1	6	2	1	8
1108	18	-88	16	6	 	 	 
1108	19	1	1	6	1	1	8
1108	20	-88	16	6	 	 	 
1108	21	1	1	6	1	1	8
1108	23	0,3	1	6	0,3	1	8
1108	24	2	1	6	2	1	8
1108	25	1	1	6	1	1	8
1108	27	-88	16	6	 	 	 
1108	28	-88	16	6	 	 	 
1108	29	-88	16	6	 	 	 
1108	30	2	1	6	1,5	1	8
1108	32	-88	16	6	 	 	 
1108	33	6	1	6	6	1	8
1108	34	1	1	6	1	1	8
1108	35	2	1	6	2	1	8
1108	36	5	1	6	4	1	8
1108	37	1	1	6	1	1	8
1108	38	1	1	6	1	1	8
1108	39	0,3	1	6	0,3	1	8
1108	40	1,5	1	6	1,5	1	8
1108	41	1,5	1	6	1,5	1	8
1108	42	-88	16	6	 	 	 
1108	43	1,2	1	6	1	1	8
1108	44	-88	16	6	 	 	 
1108	45	-88	16	6	 	 	 
1108	46	-88	16	6	 	 	 
1108	61	5,2	1	6	5	1	8
1108	70	5	1	6	4,5	1	8
1202	1	1,5	14	9	1,2	14	25
1202	2	40	14	9	22	14	25
1202	3	8	14	9	10	14	25
1202	4	8	14	9	10	14	25
1202	5	38	14	9	20	14	25
1202	6	18	14	9	15	14	25
1202	7	1	9	6	1	9	26
1202	8	0,2	9	6	0,2	9	26
1202	9	0,3	9	6	0,3	9	26
1202	10	0,3	9	6	0,2	9	26
1202	11	1	14	15	1	14	18
1202	12	2	14	15	2	14	17
1202	13	2,5	14	15	2,6	14	17
1202	15	0,8	14	15	1,1	14	19
1202	16	2,8	14	15	2,8	14	17
1202	17	1,8	14	15	1,8	14	17
1202	18	6,5	14	15	5,5	14	19
1202	19	1	14	15	1	14	19
1202	20	5	14	22	5	14	19
1202	21	1,4	14	15	1	14	19
1202	23	0,4	14	15	0,2	14	19
1202	24	5	14	15	3,7	14	17
1202	25	1	14	15	1	14	17
1202	27	7	14	12	7,8	14	21
1202	28	10	14	15	11	14	10
1202	29	7	14	7	8	14	11
1202	30	2,5	14	15	1,8	14	17
1202	32	15	14	15	14	14	19
1202	33	5,3	14	15	2	14	19
1202	34	1,2	14	15	1	14	19
1202	35	1,5	14	15	1,5	14	19
1202	36	4	14	15	4	14	19
1202	37	-88	88	88	 	 	 
1202	38	1,2	1	30	1	1	31
1202	39	0,25	14	15	0,5	14	19
1202	40	1,2	14	16	1	14	18
1202	41	2,4	14	16	1	14	18
1202	42	1,8	14	16	3	14	18
1202	43	1,4	14	20	1,6	14	18
1202	44	2,5	14	20	2	14	18
1202	45	5	14	13	5	14	14
1202	46	30	1	23	36	1	24
1202	61	4,6	14	15	4,9	14	17
1202	70	3,5	14	15	3,8	14	17
1203	1	1,5	17	4	1,5	1	17
1203	2	35	17	4	35	1	8
1203	3	16	17	4	15	1	8
1203	4	16	17	4	15	1	8
1203	5	28	17	4	28	1	8
1203	6	30	17	4	28	1	8
1203	7	0,6	10	7	1,2	9	18
1203	8	0,03	10	7	0,2	9	18
1203	9	0,12	10	7	0,4	9	18
1203	10	0,1	10	7	0,4	9	18
1203	11	1,2	1	6	1	1	17
1203	12	2,5	1	6	2,4	1	17
1203	13	2,6	1	16	2,8	1	17
1203	15	0,8	1	6	0,8	1	17
1203	16	3	1	6	2,9	1	17
1203	17	2	1	16	1,8	1	17
1203	18	0	16	6	 	 	 
1203	19	1	1	6	1	1	17
1203	20	6,5	1	4	7	1	17
1203	21	1	1	6	1	1	17
1203	23	0,2	1	6	0,2	1	17
1203	24	5	1	16	5	1	17
1203	25	1	1	6	1	1	17
1203	27	7,5	14	14	7,8	14	22
1203	28	14	16	19	12	16	17
1203	29	6	14	15	6	14	23
1203	30	3,5	1	16	3,2	1	17
1203	32	14	1	16	15	1	17
1203	33	6	1	6	5,5	1	17
1203	34	1	1	6	1	1	17
1203	35	1,5	1	6	1,5	1	17
1203	36	3,8	1	6	3,8	1	17
1203	37	0	16	13	 	 	 
1203	38	1,2	1	13	1,2	1	17
1203	39	0,5	1	6	0,5	1	17
1203	40	1	14	24	1	14	25
1203	41	2	14	24	1,8	14	25
1203	42	4	14	24	3,5	14	25
