CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	LIVHSER5	YRDIEDR5	CAREGVR5	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	PANELSIB	SEENMER5	EVRLVDR5	LNGLVDR5	GETMOMBIRTH	GETCHILDBIRTH	THSCOMR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	STRYRR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPLSTR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR5	PERFR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR5	WHSEEKR5	MEMTOBR5	MOTTOBR5	OFTSMKR5	MEMALCR5	OFTALCR5
40094	1	 	1	1	 	1	46	 	2	0	0	 	 	 	0	0	 	2	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	5	16	0	 	0	0	 	0	6
40094	2	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	4
40094	3	 	7	2	 	0	21	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40094	4	 	7	2	 	0	20	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40095	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	5	4	 	 	 	1	6	9	1	 	 	 	3	1	270	3600	1	8	1	1	0	0	7	4	3	 	 	 	 	 	 	 	 	 	 	 	 
40095	1	 	6	4	 	0	65	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40095	2	 	6	4	 	0	60	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40095	3	 	13	4	 	0	44	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40095	4	 	1	1	 	0	41	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
40095	5	 	1	1	 	1	39	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
40095	6	 	7	1	 	0	7	 	1	 	0	 	 	 	0	0	 	5	 	5	4	 	 	 	1	6	1	1	 	 	 	3	 	0	0	 	9	0	1	0	0	5	3	6	 	 	 	 	 	 	 	 	 	 	 	 
40096	0	 	0	1	 	 	14	 	1	 	0	 	 	 	0	0	 	5	0	5	4	 	 	 	1	6	8	1	 	 	 	3	1	270	2500	3	10	2	1	0	0	5	2	4	 	 	 	 	 	 	 	 	 	 	 	 
40096	1	 	 	 	 	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40096	2	 	6	4	 	0	67	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40096	3	 	6	4	 	0	62	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40096	4	 	1	1	 	0	39	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
40096	5	 	1	1	 	1	36	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	6	2	2	1	0	0	 	0	6
40096	6	 	13	4	 	0	33	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40096	7	 	13	4	 	0	30	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40096	8	 	13	4	 	0	26	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40096	9	 	7	1	 	0	5	 	1	 	0	 	 	 	0	0	 	5	 	5	4	 	 	 	0	 	 	 	30	 	 	 	 	 	 	 	11	0	0	0	0	7	0	6	 	 	 	 	 	 	 	 	 	 	 	 
40097	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	0	2	 	 	 	1	6	9	0	8	15	3	 	 	 	 	 	9	0	0	0	11	0	0	4	 	 	 	 	 	 	 	 	 	 	 	 
40097	1	 	1	1	 	1	50	 	2	0	0	 	 	 	0	0	 	1	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
40097	2	 	1	1	 	0	43	 	1	 	0	 	 	 	0	0	 	2	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	4
40097	3	 	7	1	 	0	20	 	2	 	0	 	 	 	0	0	 	5	0	1	2	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40097	15	 	7	1	 	0	18	 	1	 	0	 	 	 	0	0	 	5	0	1	2	1	10	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40097	16	 	7	1	 	0	12	 	2	 	1	 	 	 	0	0	 	5	0	1	2	 	 	 	1	6	6	1	 	 	 	3	2	0	90	3	10	0	1	1	0	5	2	5	0	 	0	 	 	 	 	0	0	 	0	5
40098	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	270	240	2	9	0	3	0	0	6	2	3	 	 	 	 	 	 	 	 	 	 	 	 
40098	1	 	1	1	 	1	49	 	1	 	0	 	 	 	0	0	 	1	1	98	1	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	4
40098	2	 	1	1	 	0	46	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
40098	3	 	7	2	 	0	20	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40098	15	 	7	1	 	0	18	 	2	 	1	 	 	 	0	0	 	4	0	2	1	1	10	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
40100	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	8	1	 	 	 	3	1	270	0	3	9	2	2	0	0	9	2	1	 	 	 	 	 	 	 	 	 	 	 	 
40100	1	 	1	1	 	0	41	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
40100	2	 	1	1	 	1	38	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	10	1	1	0	0	 	0	6
40100	3	 	7	1	 	0	4	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40106	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	0	 	 	 	8	 	 	 	 	 	 	 	9	0	3	2	8	0	0	2	 	 	 	 	 	 	 	 	 	 	 	 
40106	1	 	1	1	 	0	49	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
40106	2	 	1	1	 	1	47	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
40106	3	 	7	4	 	0	24	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40106	4	 	7	4	 	0	21	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40108	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	9	0	8	15	3	 	 	 	 	 	9	0	3	7	0	0	0	4	 	 	 	 	 	 	 	 	 	 	 	 
40108	1	 	6	3	2014	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40108	2	 	1	1	 	0	48	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	8	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	2	2	1	1	0	1	1	3
40108	3	 	1	1	 	1	40	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
40108	4	 	7	2	 	0	19	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40113	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	98	 	 	 	1	6	9	1	 	 	 	3	1	324	0	3	9	0	1	3	0	5	2	4	 	 	 	 	 	 	 	 	 	 	 	 
40113	1	 	1	4	 	0	44	 	1	 	0	4	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40113	2	 	1	1	 	1	41	 	2	0	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	5	1	1	0	0	 	0	4
40113	3	 	7	4	 	0	23	 	1	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40113	4	 	5	4	 	0	59	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40113	5	 	5	4	 	0	58	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40113	6	 	2	1	 	0	56	 	1	 	0	 	 	 	0	0	 	2	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40118	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	5	324	0	3	9	0	2	0	0	5	3	5	 	 	 	 	 	 	 	 	 	 	 	 
40118	1	 	1	1	 	0	47	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
40118	2	 	1	1	 	1	43	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	12	2	2	1	0	0	 	0	4
40118	3	 	7	4	 	0	22	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40118	4	 	6	4	 	0	85	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40118	5	 	6	4	 	0	77	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40118	6	 	19	1	 	0	79	 	2	 	0	 	 	 	0	0	 	9	3	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40119	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	1	6	9	1	 	 	 	3	1	324	1800	2	10	0	1	0	0	6	4	2	 	 	 	 	 	 	 	 	 	 	 	 
40119	1	 	 	 	 	 	 	 	 	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40119	2	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	4
40119	3	 	1	1	 	1	41	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
40119	4	 	7	2	 	0	19	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40122	0	 	0	1	 	 	16	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	4	3000	0	2	8	0	1	0	0	10	3	2	 	 	 	 	 	 	 	 	 	 	 	 
40122	1	 	1	1	 	0	41	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	1
40122	2	 	1	1	 	1	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	10	1	1	0	0	 	0	6
40122	3	 	7	1	 	0	13	 	1	 	1	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	7	1	 	 	 	3	1	2000	0	3	8	0	0	0	0	9	1	6	0	 	0	 	 	 	 	0	0	 	0	6
40129	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	3	2	 	 	 	0	 	 	 	33	 	 	 	 	 	 	 	10	0	2	4	0	0	0	7	 	 	 	 	 	 	 	 	 	 	 	 
40129	1	 	6	1	 	0	80	 	2	 	0	 	 	 	0	0	 	3	3	98	98	1	3	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40129	2	 	1	1	 	0	43	 	1	 	0	 	 	 	0	0	 	1	1	1	98	1	7	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	2
40129	3	 	1	1	 	1	41	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
40129	4	 	7	2	 	0	19	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40129	5	 	7	1	 	0	8	 	1	 	0	 	 	 	0	0	 	5	 	3	2	 	 	 	1	6	2	1	 	 	 	3	 	0	200	 	9	0	2	0	0	6	2	4	 	 	 	 	 	 	 	 	 	 	 	 
40143	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	4	2	 	 	 	1	6	9	0	8	16	3	 	 	 	 	 	8	2	4	3	0	0	0	7	 	 	 	 	 	 	 	 	 	 	 	 
40143	1	 	6	4	 	0	69	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40143	2	 	1	1	 	0	44	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	3
40143	3	 	13	4	 	0	42	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40143	4	 	1	1	 	1	38	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
40143	5	 	13	4	 	0	36	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40143	6	 	7	1	 	0	9	 	2	 	0	 	 	 	0	0	 	5	 	4	2	 	 	 	1	6	3	1	 	 	 	3	 	0	0	 	8	0	0	0	0	5.5	6	5	 	 	 	 	 	 	 	 	 	 	 	 
40145	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	7	0	8	13	3	 	 	 	 	 	9	0	2	0	8	0	0	4	 	 	 	 	 	 	 	 	 	 	 	 
40145	1	 	1	1	 	0	47	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	 	 	 	 	1	0	1	1	3
40145	2	 	1	1	 	1	40	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	2	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
40145	15	 	7	2	 	0	16	 	2	 	1	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40151	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	1	1	270	0	2	9	2	1	1	0	7	2	3	 	 	 	 	 	 	 	 	 	 	 	 
40151	1	 	1	1	 	0	39	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	2
40151	2	 	1	1	 	1	35	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
40151	3	 	7	1	 	0	4	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40164	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	270	0	3	8	2	4	0	0	6	3	2	 	 	 	 	 	 	 	 	 	 	 	 
40164	1	 	1	1	 	0	46	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	19	8	1	1	1	0	1	0	1
40164	2	 	1	1	 	1	41	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	4	3	1	1	0	0	 	0	5
40164	3	 	7	2	 	0	20	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40164	4	 	7	1	 	0	13	 	2	 	1	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	7	1	 	 	 	3	1	270	0	2	9	3	3	0	0	6	1	2	0	 	1	13	3	1	1	0	0	 	0	5
40164	5	 	7	1	 	0	6	 	2	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	0	1	 	 	 	3	 	0	0	 	10	0	0	0	0	4	3	7	 	 	 	 	 	 	 	 	 	 	 	 
40171	0	 	0	1	 	 	15	 	2	 	0	 	 	 	0	0	 	5	0	5	4	 	 	 	1	6	9	1	 	 	 	3	2	270	0	2	8	3	2	0	0	6	4	2	 	 	 	 	 	 	 	 	 	 	 	 
40171	1	 	5	4	 	0	59	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40171	2	 	5	4	 	0	56	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40171	3	 	13	4	 	0	37	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40171	4	 	1	1	 	0	38	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	1	1	3
40171	5	 	1	1	 	1	38	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	1	4
40171	6	 	13	4	 	0	35	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40171	7	 	13	4	 	0	27	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40171	8	 	13	4	 	0	23	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40171	9	 	7	1	 	0	11	 	2	 	1	 	 	 	0	0	 	5	 	5	4	 	 	 	1	6	4	1	 	 	 	3	1	0	0	2	9	1	1	0	0	6	3	3	0	 	0	 	 	 	 	 	 	 	 	 
40171	10	 	7	1	 	0	8	 	2	 	0	 	 	 	0	0	 	5	 	5	4	 	 	 	1	6	2	1	 	 	 	3	 	0	0	 	10	0	0	0	0	5	3	5	 	 	 	 	 	 	 	 	 	 	 	 
40171	11	 	6	4	 	0	64	 	1	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40171	12	 	6	4	 	0	57	 	2	 	0	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
40174	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	5	0	2	1	 	 	 	1	6	9	1	 	 	 	3	1	270	0	2	9	1	4	0	0	5	2	4	 	 	 	 	 	 	 	 	 	 	 	 
40174	1	 	1	1	 	1	46	 	1	 	0	 	 	 	0	0	 	1	1	98	98	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	1	0	2	1	4
40174	2	 	1	1	 	0	37	 	2	0	0	 	 	 	0	0	 	2	1	98	98	1	4	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	5
40174	3	 	7	1	 	0	9	 	1	 	0	 	 	 	0	0	 	5	 	2	1	 	 	 	1	6	3	1	 	 	 	3	 	0	0	 	9	1	0	0	0	5	3	5	 	 	 	 	 	 	 	 	 	 	 	 
50001	0	 	0	1	 	 	15	 	1	 	0	 	 	 	0	0	 	7	0	3	2	 	 	 	1	6	9	1	 	 	 	8	10	810	2700	3	11	0	1	0	0	5	4	3	 	 	 	 	 	 	 	 	 	 	 	 
50001	1	 	5	1	 	0	73	 	2	 	0	 	 	 	0	0	 	1	3	98	98	1	5	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
50001	2	 	1	1	 	0	52	 	1	 	0	 	 	 	0	0	 	5	1	1	98	1	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	4
50001	3	 	1	1	 	1	47	 	2	0	0	 	 	 	0	0	 	6	1	98	98	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	0	0	 	0	6
