comnro	id	price1	vendor1	price2	vendor2
79	5	888.88	88	888.88	88
79	6	888.88	88	888.88	88
79	7	888.88	88	888.88	88
79	8	888.88	88	888.88	88
79	9	888.88	88	888.88	88
79	10	888.88	88	888.88	88
79	11	888.88	88	888.88	88
79	12	62	1	62	1
79	13	45	1	45	1
79	14	42	1	42	1
79	15	.4	3	.4	1
79	16	1.6	3	1.5	1
79	17	3	3	3	1
79	18	.8	3	.5	1
79	19	2	3	2	1
79	20	1.4	3	1.2	1
79	21	4	3	4	1
79	22	.6	3	.6	1
79	23	4	3	4	1
79	24	1.6	3	1.5	1
79	25	2	3	2	1
80	1	888.88	88	888.88	88
80	2	888.88	88	888.88	88
80	3	888.88	88	888.88	88
80	4	888.88	88	888.88	88
80	5	888.88	88	888.88	88
80	6	888.88	88	888.88	88
80	7	888.88	88	888.88	88
80	8	888.88	88	888.88	88
80	9	888.88	88	888.88	88
80	10	888.88	88	888.88	88
80	11	888.88	88	888.88	88
80	12	62	1	62	1
80	13	45	1	45	1
80	14	42	1	42	1
80	15	.4	3	.4	1
80	16	1.6	3	1.6	1
80	17	3	3	3	1
80	18	.8	3	.5	1
80	19	2	3	2	1
80	20	1.4	3	1.2	1
80	21	4	3	4	1
80	22	.6	3	.6	1
80	23	4	3	4	1
80	24	1.5	3	1.5	1
80	25	2	3	2	1
81	1	888.88	88	888.88	88
81	2	888.88	88	888.88	88
81	3	888.88	88	888.88	88
81	4	888.88	88	888.88	88
81	5	888.88	88	888.88	88
81	6	888.88	88	888.88	88
81	7	888.88	88	888.88	88
81	8	888.88	88	888.88	88
81	9	888.88	88	888.88	88
81	10	888.88	88	888.88	88
81	11	888.88	88	888.88	88
81	12	62	1	62	1
81	13	45	1	45	1
81	14	42	1	42	1
81	15	.4	3	.4	1
81	16	1.7	3	1.5	1
81	17	3	3	3	1
81	18	.8	3	.5	1
81	19	2.3	3	2	1
81	20	1.4	3	1.2	1
81	21	4.3	3	4	1
81	22	.7	3	.5	1
81	23	4	3	4	1
81	24	1.8	3	1.5	1
81	25	2	3	2	1
82	1	888.88	88	888.88	88
82	2	888.88	88	888.88	88
82	3	888.88	88	888.88	88
82	4	888.88	88	888.88	88
82	5	888.88	88	888.88	88
82	6	888.88	88	888.88	88
82	7	888.88	88	888.88	88
82	8	888.88	88	888.88	88
82	9	888.88	88	888.88	88
82	10	888.88	88	888.88	88
82	11	888.88	88	888.88	88
82	12	43	8	43	8
82	13	40	8	42	8
82	14	42	8	42	8
82	15	.8	3	.8	8
82	16	1.6	3	1.6	8
82	17	2.4	3	2.4	8
82	18	12	3	12	8
82	19	2.2	3	2.2	8
82	20	1.5	3	1.5	8
82	21	4.5	3	4.5	8
82	22	.5	3	.5	8
82	23	4.5	3	4.5	8
82	24	2.3	3	2.3	8
82	25	1.8	3	1.8	8
