childid	linecode	id	paymt	months	days	importa	actcode
PE208026	2	2	2	5	2	1	52
PE208027	1	1	1	4	2	1	72
PE208027	2	1	2	8	1	2	93
PE208027	3	2	2	12	1	1	73
PE208027	4	2	1	1	2	2	73
PE208028	1	1	1	12	2	1	23
PE208028	2	1	2	3	3	2	61
PE208028	3	3	2	4	3	1	41
PE208029	1	1	2	12	2	1	61
PE208030	1	1	2	12	1	2	74
PE208030	2	1	2	12	2	1	91
PE208030	3	1	2	12	3	3	91
PE208031	1	1	2	12	1	1	72
PE208031	2	1	2	4	1	2	34
PE208031	3	2	2	4	3	1	61
PE208032	1	1	2	12	1	1	83
PE208032	2	2	2	12	1	1	52
PE208033	1	1	1	12	2	1	33
PE208033	2	2	2	12	1	1	52
PE208034	1	1	2	12	2	1	91
PE208035	1	1	2	12	1	1	91
PE208036	1	1	1	12	1	1	74
PE208036	2	2	2	12	3	2	93
PE208037	1	1	2	6	1	1	73
PE208037	2	1	2	5	1	2	74
PE208038	1	1	2	1	3	1	93
PE208038	2	1	2	2	1	1	61
PE208038	3	2	2	3	3	1	74
PE208039	1	1	1	12	1	1	83
PE208039	2	1	2	12	3	2	34
PE208039	3	2	2	5	3	1	91
PE208039	4	2	2	3	1	2	61
PE208040	1	1	1	12	1	1	83
PE208040	2	2	2	6	1	1	52
PE208040	3	2	2	1	2	2	61
PE208041	1	1	1	12	3	1	92
PE208041	2	1	2	12	2	2	52
PE208042	1	1	2	12	1	1	52
PE208042	2	2	2	12	1	1	52
PE208043	1	1	2	12	1	1	73
PE208043	2	1	2	12	1	1	74
PE208044	1	1	2	6	1	1	71
PE208044	2	1	2	6	1	2	93
PE208044	3	2	2	12	1	1	91
PE208044	4	1	2	1	1	3	61
PE208045	1	1	2	12	1	1	93
PE208045	2	1	2	12	3	2	61
PE208046	1	1	1	12	1	1	 
PE208046	2	2	1	12	2	1	32
PE208046	3	2	2	12	2	2	52
PE208047	1	1	2	12	1	1	72
PE208047	2	2	2	4	1	1	74
PE208048	1	1	2	3	1	1	74
PE208048	2	2	2	3	1	1	74
PE208049	1	1	2	12	2	1	82
PE208049	2	2	2	10	2	1	82
PE208050	1	1	2	12	3	1	52
PE208050	2	2	2	12	3	1	52
PE208051	1	1	2	12	1	1	71
PE208051	2	1	2	3	2	2	74
PE208051	3	2	2	9	1	1	71
