CHILDID	ID	AGE	SEX	RELATE	STILL	YRSCHOOL	DISABLED	SUPPORT	V2020510	V2020511
VN141045	17	3	2	5	88	88	2	88	88	88
VN141047	1	75	2	3	2	0	2	2	0	0
VN141047	2	33	1	1	2	43	2	1	0	0
VN141047	3	31	2	1	2	42	2	1	0	0
VN141047	4	10	1	5	1	42	2	2	0	0
VN141048	1	34	1	1	2	43	2	1	0	0
VN141048	2	33	2	1	2	43	2	1	0	0
VN141048	3	10	2	5	1	42	2	2	0	0
VN141048	4	6	2	5	2	0	2	2	0	0
VN141049	1	34	1	1	2	42	2	1	1	99
VN141049	2	28	2	1	2	42	2	1	0	0
VN141049	3	5	2	5	2	0	2	2	0	0
VN141050	1	38	1	1	2	43	2	1	0	0
VN141050	2	32	2	1	2	42	2	1	0	0
VN141050	3	13	1	5	1	43	2	2	0	0
VN141050	4	10	2	5	1	42	2	2	0	0
VN141051	1	49	1	4	2	43	2	1	0	0
VN141051	2	47	2	4	2	43	2	1	0	0
VN141051	3	20	1	6	2	42	2	2	5	0
VN141052	1	31	1	1	2	43	2	1	3	0
VN141052	2	30	2	1	2	43	2	1	0	0
VN141052	3	10	2	5	1	42	2	2	0	0
VN141062	1	40	1	1	2	44	2	1	0	0
VN141062	2	30	2	1	2	43	2	1	0	0
VN141062	3	6	1	5	2	0	2	2	0	0
VN141066	1	36	1	1	2	43	2	1	1	3
VN141066	2	27	2	1	2	43	2	1	0	0
VN141066	3	10	1	5	1	42	2	2	0	0
VN141073	1	30	1	1	2	42	2	1	0	0
VN141073	2	27	2	1	2	42	2	1	0	0
VN141073	3	6	2	5	2	0	2	2	0	0
VN141076	1	59	2	3	2	0	2	1	0	0
VN141076	2	18	1	4	2	44	2	1	0	0
VN151001	1	31	1	1	2	44	2	1	20	0
VN151001	2	28	2	1	2	43	2	1	0	0
VN151001	3	5	2	5	2	0	2	2	0	0
VN151002	1	30	1	1	2	43	2	1	1	30
VN151002	2	28	2	1	2	42	2	1	0	0
VN151002	17	2	2	5	88	88	2	88	88	88
VN151003	1	40	1	1	2	43	2	1	0	0
VN151003	2	34	2	1	2	43	2	1	0	0
VN151003	3	12	2	5	1	43	2	2	0	0
VN151003	17	4	2	5	88	88	2	88	88	88
VN151003	18	0	1	5	88	88	2	88	88	88
VN151004	1	34	1	1	2	43	2	1	0	0
VN151004	2	34	2	1	2	43	2	1	0	0
VN151004	3	10	1	5	1	42	2	2	0	0
VN151005	1	47	1	1	2	43	2	1	1	10
VN151005	2	44	2	1	2	43	2	1	0	0
VN151005	3	20	2	5	2	42	2	1	0	0
VN151005	4	12	2	5	1	43	2	2	0	0
VN151006	1	42	1	1	2	44	2	1	0	0
VN151006	2	34	2	1	2	43	2	1	0	0
VN151006	3	10	1	5	1	42	2	2	0	0
VN151007	1	29	1	1	2	43	2	1	2	5
VN151007	2	28	2	1	2	43	2	1	0	0
VN151007	3	5	2	5	2	0	2	2	0	0
VN151008	1	31	2	1	2	42	2	1	0	0
VN151010	1	33	1	1	2	44	2	1	0	4
VN151010	2	29	2	1	2	44	2	1	0	0
VN151010	3	6	1	5	2	0	2	2	0	0
VN151011	1	33	1	1	2	43	2	1	0	20
VN151011	2	30	2	1	2	43	2	1	0	0
VN151011	17	1	2	5	88	88	2	88	88	88
VN151012	1	34	1	1	2	43	2	1	0	15
VN151012	2	32	2	1	2	43	2	1	0	0
VN151012	3	13	2	5	1	43	2	2	0	0
VN151013	1	38	1	1	2	43	2	1	4	5
VN151013	2	36	2	1	2	43	2	1	0	0
VN151013	3	16	1	5	1	44	2	2	0	0
VN151014	1	30	1	1	2	43	2	1	10	0
VN151014	2	26	2	1	2	42	2	1	0	0
VN151015	1	31	1	1	2	44	2	1	0	5
VN151015	2	28	2	1	2	43	2	1	0	0
VN151015	17	2	2	5	88	88	2	88	88	88
VN151016	1	63	1	3	2	42	2	1	0	7
VN151016	2	58	2	3	2	0	2	1	0	0
VN151017	1	45	1	1	2	43	2	1	0	6
VN151017	2	45	2	1	2	43	2	1	0	0
VN151017	3	20	1	5	2	44	2	2	0	0
VN151017	4	17	1	5	1	44	2	2	0	0
VN151017	5	14	1	5	1	43	2	2	0	0
VN151018	1	34	2	1	2	43	2	1	0	0
VN151018	2	32	1	1	2	43	2	1	0	99
VN151018	3	10	1	5	1	42	2	2	0	0
VN151019	1	40	1	1	2	44	2	1	0	0
VN151019	2	37	2	1	2	43	2	1	0	0
VN151019	3	13	2	5	1	43	2	2	0	0
VN151020	1	62	1	3	2	42	2	2	0	5
VN151020	2	61	2	3	2	42	2	1	0	0
VN151020	3	28	1	1	2	42	2	2	0	0
VN151020	4	32	2	1	2	43	2	2	0	0
VN151020	5	16	2	4	2	42	2	2	0	0
VN151020	17	2	2	5	88	88	2	88	88	88
VN151021	1	39	1	1	2	43	2	1	0	8
VN151021	2	39	2	1	2	43	2	1	0	0
VN151021	3	17	2	5	1	44	2	2	0	0
VN151021	4	10	2	5	1	42	2	2	0	0
VN151021	17	3	1	5	88	88	2	88	88	88
VN151022	1	39	1	1	2	44	2	1	6	0
VN151022	2	36	2	1	2	43	2	1	0	0
VN151022	3	11	2	5	1	42	2	2	0	0
VN151023	1	30	1	1	2	44	2	1	0	7
VN151023	2	29	2	1	2	42	2	1	0	0
VN151023	3	5	1	5	2	0	2	2	0	0
VN151024	1	41	1	1	2	43	2	1	2	6
VN151024	2	41	2	1	2	43	2	1	0	0
VN151024	3	14	2	5	1	43	2	2	0	0
VN151024	4	12	1	5	1	43	2	2	0	0
VN151025	1	34	1	1	2	43	2	1	0	0
VN151025	2	33	2	1	2	44	2	1	0	0
VN151025	3	11	2	5	1	42	2	2	0	0
VN151028	1	33	1	1	2	43	2	1	0	4
VN151028	2	31	2	1	2	42	2	1	0	0
VN151028	3	10	2	5	1	42	2	2	0	0
VN151028	17	4	2	5	88	88	2	88	88	88
VN151029	1	64	2	3	2	0	2	2	0	0
VN151029	2	40	1	1	2	46	2	1	0	0
VN151029	3	36	2	1	2	44	2	1	0	0
VN151029	4	13	1	5	1	43	2	2	0	0
VN151030	1	32	1	1	2	44	2	1	2	10
VN151030	2	31	2	1	2	43	2	1	0	0
VN151030	3	6	2	5	2	0	2	2	0	0
VN151030	17	2	2	5	88	88	2	88	88	88
VN151031	1	36	1	1	2	43	2	1	0	0
VN151031	2	33	2	1	2	43	2	1	0	0
VN151031	3	13	1	5	1	43	2	2	0	0
VN151032	1	36	1	1	2	44	2	1	0	0
VN151032	2	33	2	1	2	43	2	1	0	0
VN151032	3	12	2	5	1	43	2	2	0	0
VN151034	1	71	2	3	2	0	2	2	0	0
VN151034	2	45	1	1	2	44	2	1	0	0
VN151034	3	39	2	1	2	43	2	1	0	0
VN151034	4	15	2	5	1	43	2	2	0	0
VN151034	5	6	1	5	1	42	2	2	0	0
VN151035	1	41	1	1	1	46	2	1	0	0
VN151035	2	40	2	1	2	46	2	1	0	0
VN151035	3	13	2	5	1	43	2	2	0	0
VN151036	1	30	1	1	2	43	2	1	0	10
VN151036	2	27	2	1	2	43	2	1	0	0
VN151036	17	3	2	5	88	88	2	88	88	88
VN151037	1	33	1	1	2	43	2	1	1	20
VN151037	2	32	2	1	2	43	2	1	0	0
VN151038	1	74	1	13	2	43	2	1	0	0
VN151038	2	33	1	1	2	46	2	1	5	0
VN151038	3	28	2	1	2	46	2	1	0	0
VN151038	17	1	2	5	88	88	2	88	88	88
VN151039	1	43	1	1	2	45	2	1	20	0
VN151039	2	41	2	1	2	44	2	1	0	0
VN151039	3	13	1	5	1	43	2	2	0	0
VN151040	1	35	1	1	2	43	2	1	1	1
VN151040	2	30	2	1	2	44	2	1	0	0
VN151040	17	2	2	5	88	88	2	88	88	88
VN151041	1	53	1	1	2	44	2	1	0	0
VN151041	2	40	2	1	2	43	2	1	0	0
VN151041	3	6	2	5	2	0	2	2	0	0
VN151042	1	43	1	1	2	43	2	1	0	6
VN151042	2	39	2	1	2	43	2	1	0	0
VN151042	3	19	2	5	2	43	2	1	0	0
VN151042	4	16	2	5	2	43	2	1	0	0
VN151042	5	14	2	5	1	43	2	2	0	0
VN151043	1	72	1	3	2	43	2	2	10	0
VN151043	2	70	2	3	2	42	2	2	0	0
VN151043	3	35	1	1	2	44	2	1	1	0
VN151043	4	34	2	1	2	44	2	1	0	0
VN151043	5	11	2	5	1	42	2	2	0	0
VN151044	1	30	1	1	2	43	2	1	0	0
VN151044	17	3	2	5	88	88	2	88	88	88
VN151045	1	86	2	3	2	0	2	2	0	0
VN151045	2	49	1	1	2	43	2	1	1	0
VN151045	3	43	2	1	2	44	2	1	0	0
VN151045	4	13	1	5	1	43	2	2	0	0
VN151046	1	44	1	1	2	43	2	1	0	0
VN151046	2	44	2	1	2	43	2	1	0	0
VN151046	3	13	1	5	1	43	2	2	0	0
VN151046	4	17	2	5	1	43	2	2	0	0
VN151047	1	59	2	3	2	0	2	1	0	0
VN151047	2	37	1	1	2	45	2	1	0	0
VN151047	3	35	2	1	2	44	2	1	0	0
VN151047	4	15	1	5	1	43	2	2	0	0
VN151049	1	31	1	1	2	42	2	1	4	0
VN151049	2	27	2	1	2	42	2	1	0	0
VN151049	3	6	1	5	2	0	2	2	0	0
VN151051	1	81	2	13	2	0	1	2	0	0
VN151051	2	62	1	3	2	46	2	1	0	0
VN151051	3	60	2	3	2	42	2	1	0	0
VN151051	4	30	1	1	2	43	2	2	0	0
VN151051	5	6	2	5	2	0	2	2	0	0
VN151075	1	31	1	1	2	44	2	1	1	5
VN151075	2	29	2	1	2	43	2	1	0	0
VN151075	3	9	2	5	1	42	2	2	0	0
VN151079	1	33	1	1	2	43	2	1	0	3
VN151079	2	29	2	1	2	44	2	1	0	0
VN151081	1	37	2	1	2	43	2	1	0	0
VN151081	2	36	1	1	2	43	2	1	0	0
VN151081	3	11	2	5	1	42	2	2	0	0
VN151081	17	2	2	5	88	88	2	88	88	88
VN151082	1	39	1	1	2	43	2	1	0	6
VN151082	2	38	2	1	2	43	2	1	0	0
VN151082	3	12	2	5	1	43	2	2	0	0
VN151084	1	38	1	1	2	42	2	1	0	0
VN151084	2	38	2	1	2	43	2	1	0	0
VN151084	3	14	1	5	1	43	2	2	0	0
VN151084	4	12	2	5	1	42	2	2	0	0
VN161001	1	36	1	1	2	42	2	1	0	5
VN161001	2	35	2	1	2	43	2	1	0	0
VN161001	3	10	1	5	1	42	2	2	0	0
VN161001	4	6	2	5	2	0	2	2	0	0
VN161002	1	34	1	1	2	45	2	1	0	2
VN161002	2	31	2	1	2	45	2	1	0	0
VN161002	3	12	2	5	1	42	2	2	0	0
VN161003	1	82	2	3	2	0	2	1	0	0
VN161003	4	41	2	1	2	42	2	1	0	0
VN161004	1	39	1	1	2	44	2	1	0	0
VN161004	2	31	2	1	2	42	2	1	0	0
VN161004	3	11	1	5	1	43	2	2	0	0
VN161005	1	41	1	1	2	43	2	1	0	0
VN161005	2	37	2	1	2	43	2	1	0	0
VN161005	3	12	2	5	1	43	2	2	0	0
VN161005	4	9	1	5	1	42	2	2	0	0
VN161006	1	33	1	1	2	44	2	1	20	30
VN161006	2	31	2	1	2	44	2	1	0	0
VN161006	3	11	1	5	1	43	2	2	0	0
VN161007	1	63	2	3	2	42	2	2	0	0
VN161007	2	32	1	1	2	44	2	1	0	0
VN161007	3	33	2	1	2	42	2	1	0	0
VN161007	4	12	1	5	1	43	2	2	0	0
VN161008	1	35	1	1	2	44	2	1	1	0
VN161008	2	27	2	1	2	43	2	1	0	0
VN161008	3	5	2	5	2	0	2	2	0	0
VN161009	1	42	1	1	2	43	2	1	1	0
VN161009	2	39	2	1	2	43	2	1	0	0
VN161009	3	12	1	5	2	42	2	2	0	0
VN161010	1	44	1	1	2	43	2	1	0	30
VN161010	2	40	2	1	2	43	2	1	0	0
VN161010	3	21	1	5	2	44	2	2	0	0
VN161010	4	18	1	5	2	43	2	2	0	0
VN161010	5	13	2	5	1	43	2	2	0	0
VN161010	6	11	1	5	1	43	2	2	0	0
VN161011	1	85	2	3	2	0	2	2	0	0
VN161011	2	35	1	1	2	43	2	1	1	0
VN161011	3	27	2	1	2	42	2	1	0	0
VN161011	4	5	1	5	2	0	2	2	0	0
VN161012	1	38	1	1	2	43	2	1	5	3
VN161012	2	34	2	1	2	43	2	1	0	0
VN161012	3	12	2	5	1	43	2	2	0	0
VN161012	4	10	2	5	1	42	2	2	0	0
VN161012	17	1	2	5	88	88	2	88	88	88
VN161013	1	35	1	1	2	44	2	1	0	7
VN161013	2	31	2	1	2	43	2	1	0	0
VN161013	3	10	2	5	1	42	2	2	0	0
VN161013	4	5	1	5	2	0	2	2	0	0
VN161014	1	44	1	1	2	44	2	1	0	0
VN161014	2	42	2	1	2	45	2	1	0	0
VN161014	3	12	1	5	1	43	2	2	0	0
VN161015	1	29	1	1	2	44	2	1	0	15
VN161015	2	28	2	1	2	43	2	1	0	0
VN161015	3	6	2	5	2	0	2	2	0	0
VN161016	1	28	1	1	2	42	2	1	1	0
VN161016	2	29	2	1	2	44	2	1	0	0
VN161016	17	1	2	5	88	88	2	88	88	88
VN161017	1	41	1	1	2	43	1	2	0	0
VN161017	2	40	2	1	2	43	2	1	0	0
VN161017	3	13	2	5	1	43	2	2	0	0
VN161017	4	10	2	5	1	42	2	2	0	0
VN161017	5	6	2	5	2	0	2	2	0	0
VN161018	1	44	1	1	2	43	2	1	1	10
VN161018	2	41	2	1	2	43	2	1	0	0
VN161018	3	20	1	5	2	43	2	2	0	3
VN161018	4	17	2	5	1	44	2	2	0	0
VN161019	1	39	1	1	2	43	2	1	0	5
VN161019	2	34	2	1	2	43	2	1	0	0
VN161019	3	13	2	6	1	43	2	2	0	0
VN161019	4	10	1	5	1	42	2	2	0	0
VN161020	1	35	1	1	2	43	2	1	3	0
VN161020	2	35	2	1	2	44	2	1	0	0
VN161020	3	5	2	5	2	0	2	2	0	0
VN161021	1	39	1	1	2	43	2	1	0	5
VN161021	2	33	2	1	2	43	2	1	0	0
VN161021	3	10	2	5	1	42	2	2	0	0
VN161021	4	7	1	5	1	42	2	2	0	0
VN161022	1	72	1	3	2	99	2	1	0	6
VN161022	2	66	2	3	2	44	2	1	0	0
VN161022	3	29	1	1	2	43	2	1	0	5
VN161022	4	26	2	1	2	42	2	1	0	0
VN161022	17	4	2	5	88	88	2	88	88	88
VN161023	1	28	2	1	2	43	2	1	0	0
VN161023	2	27	1	1	2	43	2	1	1	15
VN161023	3	6	1	5	2	0	2	2	0	0
VN161023	17	1	2	5	88	88	2	88	88	88
VN161024	1	30	1	1	2	43	2	1	0	0
VN161024	2	27	2	1	2	42	2	1	0	0
VN161024	3	7	2	5	1	42	2	2	0	0
VN161025	1	43	2	1	2	43	2	1	0	0
VN161026	1	32	1	1	2	43	2	1	20	0
VN161026	2	32	2	1	2	0	2	1	0	0
VN161026	3	6	2	5	1	42	2	2	0	0
VN161026	17	2	2	5	88	88	2	88	88	88
VN161027	1	45	2	1	2	43	2	1	0	0
VN161027	2	40	1	1	2	42	2	1	0	0
VN161028	1	29	1	1	2	43	2	1	0	0
VN161028	2	27	2	1	2	43	2	1	0	0
VN161028	17	2	1	5	88	88	2	88	88	88
VN161029	1	40	1	1	2	43	2	2	0	7
VN161029	2	33	2	1	2	43	2	1	0	0
VN161029	3	14	1	5	1	43	2	2	0	0
VN161030	1	32	1	1	2	44	2	1	0	0
VN161030	2	26	2	1	2	43	2	1	0	0
VN161030	3	6	1	5	2	0	2	2	0	0
VN161031	1	54	2	1	2	0	2	1	0	0
VN161031	2	46	1	1	2	0	2	1	1	10
VN161031	3	18	1	5	2	0	2	1	0	0
VN161032	1	32	1	1	1	45	2	1	1	0
VN161032	2	32	2	1	2	43	2	1	0	0
VN161032	3	10	2	5	1	42	2	2	0	0
VN161033	1	36	1	1	2	43	2	2	0	7
VN161033	2	36	2	1	2	43	2	1	0	0
VN161033	3	16	2	5	2	43	2	2	0	0
VN161033	4	12	1	5	1	43	2	2	0	0
VN161033	5	11	2	5	1	43	2	2	0	0
VN161034	1	34	1	1	1	46	2	1	0	7
VN161034	2	31	2	1	2	42	2	1	0	0
VN161034	3	5	1	5	2	0	2	2	0	0
VN161035	1	64	1	3	2	43	2	1	0	30
VN161035	2	61	2	3	2	42	1	2	0	0
VN161035	3	31	1	1	2	0	2	2	1	30
VN161035	4	29	2	1	2	43	2	2	0	0
VN161035	5	5	1	5	2	0	2	2	0	0
VN161036	1	32	2	1	2	42	2	1	0	0
VN161036	2	31	1	1	2	42	2	1	0	5
VN161036	3	5	1	5	2	0	2	2	0	0
VN161037	1	32	1	1	2	44	2	1	5	0
VN161037	2	28	2	1	2	43	2	1	0	0
VN161037	18	3	2	5	88	88	2	88	88	88
VN161038	1	40	1	1	2	44	2	1	2	5
VN161038	2	28	2	1	2	43	2	1	0	0
VN161038	17	2	1	5	88	88	2	88	88	88
VN161039	1	70	2	3	2	0	2	2	0	0
VN161039	2	30	1	1	2	42	2	1	0	5
VN161039	3	27	2	1	2	42	2	1	0	0
VN161039	4	6	1	5	2	0	2	2	0	0
VN161040	1	25	1	1	2	42	2	1	0	0
VN161040	2	25	2	1	2	42	2	1	0	0
VN161040	17	1	1	5	88	88	2	88	88	88
VN161041	1	37	1	1	2	42	2	1	0	6
VN161041	2	35	2	1	2	43	2	1	0	0
VN161041	3	6	2	5	2	0	2	2	0	0
VN161041	17	2	1	5	88	88	2	88	88	88
VN161042	1	38	1	1	2	43	2	1	0	3
VN161042	2	35	2	1	2	44	2	1	0	0
VN161042	3	10	2	5	1	42	2	2	0	0
VN161043	1	39	1	1	2	0	2	1	0	20
VN161043	2	40	2	1	2	43	2	1	0	0
VN161043	3	12	1	5	1	43	2	2	0	0
VN161043	4	6	1	5	2	0	2	2	0	0
VN161044	1	45	2	1	2	0	2	1	0	5
VN161044	2	43	1	1	2	42	2	1	0	0
VN161044	3	14	1	5	1	43	2	2	0	0
VN161044	4	11	2	5	1	42	2	2	0	0
VN161045	1	29	1	1	2	0	2	1	0	4
VN161045	2	28	2	1	2	42	2	1	0	0
VN161045	3	6	2	5	2	0	2	2	0	0
VN161045	17	1	1	5	88	88	2	88	88	88
VN161046	1	40	2	1	2	43	2	1	0	15
VN161046	2	39	1	1	2	43	2	1	0	0
VN161046	3	14	2	5	1	43	2	2	0	0
VN161046	4	10	1	5	1	42	2	2	0	0
VN161047	1	42	1	1	2	43	2	1	0	5
VN161047	2	38	2	1	2	42	2	1	0	0
VN161047	3	13	1	5	1	43	2	2	0	0
VN161047	4	10	1	5	1	42	2	2	0	0
VN161048	1	31	1	1	2	44	2	1	0	0
VN161048	2	29	2	1	2	43	2	1	0	0
VN161048	3	6	1	5	2	0	2	2	0	0
VN161049	1	28	1	1	2	42	2	1	10	0
VN161049	2	27	2	1	2	42	2	1	0	0
VN161049	3	5	1	5	2	0	2	2	0	0
VN161050	1	41	1	1	2	44	2	1	0	10
VN161050	2	36	2	1	2	43	2	1	0	0
VN161050	3	14	2	5	1	43	2	2	0	0
VN161050	4	13	2	5	1	43	2	2	2	0
VN161050	5	10	1	5	1	42	2	2	0	0
VN171001	1	38	1	1	2	99	2	1	4	0
VN171001	2	38	2	1	2	42	2	1	0	0
VN171001	3	14	1	5	1	43	2	2	0	0
VN171001	4	12	2	5	1	43	2	2	0	0
VN171001	5	5	1	5	2	0	2	2	0	0
VN171003	1	72	1	3	2	42	2	2	5	0
VN171003	2	54	2	3	2	42	2	2	0	0
VN171003	3	42	1	1	2	44	2	1	0	0
VN171003	4	34	2	1	2	42	2	1	0	0
VN171003	5	24	1	4	2	44	2	2	0	0
VN171003	6	9	2	6	1	42	2	2	0	0
VN171003	7	7	2	6	1	42	2	2	0	0
VN171003	17	2	1	5	88	88	2	88	88	88
VN171004	1	34	1	1	2	42	2	1	10	0
VN171004	2	32	2	1	2	44	2	1	0	0
VN171004	3	5	2	5	2	0	2	2	0	0
VN171005	1	43	1	1	2	42	2	1	10	0
VN171005	2	33	2	1	2	43	2	1	0	0
VN171005	3	8	1	5	1	42	2	2	0	0
VN171006	1	30	2	1	2	42	2	1	10	0
VN171006	2	29	1	1	2	42	2	1	0	0
VN171006	3	6	2	5	1	42	2	2	0	0
VN171007	1	70	2	3	2	42	2	2	0	0
VN171007	2	50	2	4	2	43	2	2	0	0
VN171007	3	44	2	4	2	45	2	2	0	0
VN171007	4	35	1	1	2	46	2	1	0	0
VN171007	5	30	2	1	2	44	2	1	0	0
VN171007	17	3	2	5	88	88	2	88	88	88
VN171008	1	50	1	1	2	43	2	1	20	0
VN171008	2	46	2	1	2	0	2	1	0	0
VN171008	3	23	1	5	1	45	2	2	0	0
VN171008	4	18	2	5	1	44	2	2	0	0
VN171008	5	15	2	5	1	43	2	2	0	0
VN171008	6	13	2	5	1	43	2	2	0	0
VN171009	1	40	1	1	2	42	2	1	8	0
VN171009	2	38	2	1	2	0	2	1	0	0
VN171009	3	5	2	5	2	0	2	2	0	0
VN171011	1	40	2	1	2	42	2	1	4	0
VN171011	2	38	2	4	2	43	2	1	0	0
VN171012	1	41	1	1	2	42	2	1	1	0
VN171012	2	36	2	1	2	42	2	1	0	0
VN171012	3	16	2	5	2	42	2	1	0	0
VN171012	4	10	1	5	1	42	2	2	0	0
VN171013	1	38	1	1	2	43	2	1	6	0
VN171013	2	34	2	1	2	43	2	1	0	0
VN171013	3	12	2	5	1	43	2	2	0	0
VN171014	1	32	2	1	2	42	2	1	0	0
VN171014	2	9	1	5	1	42	2	2	0	0
VN171015	1	36	1	1	2	42	2	1	2	0
VN171015	2	36	2	1	2	0	2	1	0	0
VN171015	3	14	2	5	1	43	2	2	0	0
VN171015	4	5	2	5	2	0	2	2	0	0
VN171017	1	40	1	1	2	44	2	1	2	0
VN171017	2	32	2	1	2	43	2	1	0	0
VN171017	3	10	2	5	1	42	2	2	0	0
VN171018	1	34	1	1	2	46	2	1	5	0
VN171018	2	31	2	1	1	46	2	1	0	0
VN171019	1	65	2	3	2	0	2	2	0	0
VN171019	2	45	2	1	2	42	2	1	0	0
VN171019	3	38	1	1	2	43	2	1	5	0
VN171019	4	13	1	5	1	43	2	2	0	0
VN171020	1	43	1	1	2	45	2	1	0	0
VN171020	2	31	2	1	2	43	2	2	0	0
VN171020	3	7	2	5	1	42	2	2	0	0
VN171021	1	41	2	1	2	0	2	1	4	0
VN171021	2	34	1	1	2	43	2	1	0	0
VN171021	3	11	2	5	1	43	2	1	0	0
VN171021	4	7	2	5	1	42	2	1	0	0
VN171021	5	5	2	5	2	0	2	2	0	0
VN171021	17	3	1	5	88	88	2	88	88	88
VN171021	18	0	1	5	88	88	2	88	88	88
VN171022	1	36	1	1	2	44	2	1	6	0
VN171022	2	33	2	1	2	44	2	1	0	0
VN171023	1	45	1	1	2	46	2	1	0	0
VN171023	2	44	2	1	2	45	2	1	0	0
VN171023	3	26	2	6	2	45	2	1	0	0
VN171023	4	19	1	5	1	45	2	2	0	0
VN171024	1	30	1	1	2	43	2	1	10	0
VN171024	2	29	2	1	2	43	2	2	0	0
VN171025	1	44	1	1	2	43	2	1	5	0
VN171025	2	40	2	1	2	42	2	1	0	0
VN171025	3	18	2	5	2	44	2	2	0	0
VN171025	4	16	1	5	1	44	2	2	0	0
VN171026	1	58	2	3	2	0	2	2	10	0
VN171026	2	31	1	1	2	43	2	1	10	0
VN171026	3	31	2	1	2	0	2	1	0	0
VN171026	4	29	1	4	2	43	2	2	10	0
VN171026	5	19	1	4	2	43	2	2	5	0
VN171026	6	11	2	5	1	43	2	2	0	0
VN171027	1	42	1	1	2	43	2	1	10	0
VN171027	2	43	2	1	2	44	2	1	0	0
VN171027	3	19	1	5	2	43	2	2	10	0
VN171027	4	17	1	5	2	42	2	2	0	0
VN171027	5	13	1	5	1	43	2	2	0	0
VN171030	1	37	1	1	2	44	2	1	0	0
VN171030	2	34	2	1	2	44	2	1	0	0
VN171030	17	0	1	5	88	88	2	88	88	88
VN171031	1	39	1	1	2	42	2	1	10	0
VN171031	2	36	2	1	2	42	2	1	0	0
VN171031	3	12	1	5	1	43	2	2	0	0
VN171033	1	44	1	1	2	43	2	1	10	0
VN171033	2	38	2	1	2	42	2	1	0	0
VN171033	3	14	2	5	1	43	2	2	0	0
VN171033	4	5	2	5	2	0	2	2	0	0
VN171034	1	34	1	1	2	43	2	1	5	0
VN171034	2	30	2	1	2	43	2	1	0	0
VN171034	17	2	2	5	88	88	2	88	88	88
VN171035	1	36	1	1	2	46	2	1	0	0
VN171035	2	33	2	1	2	45	2	1	0	0
VN171035	17	4	2	5	88	88	2	88	88	88
VN171037	1	33	1	1	2	43	2	1	1	0
VN171037	2	32	2	1	2	44	2	1	0	0
VN171037	3	10	1	5	1	42	2	2	0	0
VN171038	1	35	1	1	2	44	2	1	20	0
VN171038	2	34	2	1	2	44	2	1	0	0
VN171038	3	11	2	5	1	43	2	2	0	0
VN171040	1	34	1	1	2	42	2	1	0	0
VN171040	2	32	2	1	2	0	2	1	0	0
VN171041	1	41	2	1	2	42	2	1	0	0
VN171041	2	17	1	5	1	44	2	2	0	0
VN171041	3	10	1	5	1	42	2	2	0	0
VN171042	1	45	2	1	2	42	2	1	10	0
VN171042	2	43	1	1	2	43	2	1	20	0
VN171043	1	85	2	3	2	0	2	2	0	0
VN171043	2	46	1	1	2	44	2	1	0	0
VN171043	3	46	2	1	2	0	2	1	0	0
VN171043	4	13	2	5	1	43	2	2	0	0
VN171044	1	35	1	1	2	42	2	1	6	0
VN171044	2	33	2	1	2	43	2	1	0	0
VN171044	17	3	1	5	88	88	2	88	88	88
VN171045	1	46	1	1	2	44	2	1	0	0
VN171045	2	38	2	1	2	45	2	1	0	0
VN171045	3	17	2	5	1	44	2	2	0	0
VN171045	4	16	1	6	1	44	2	2	0	0
VN171045	5	13	1	5	1	43	2	2	0	0
VN171046	1	44	1	1	2	46	2	1	4	0
VN171046	2	42	2	1	2	44	2	1	0	0
VN171046	3	19	2	5	1	46	2	2	0	0
VN171046	4	17	2	5	1	44	2	2	0	0
VN171046	5	16	2	5	1	44	2	2	0	0
VN171046	6	12	2	5	1	43	2	2	0	0
VN171047	1	39	1	1	2	42	2	1	10	0
VN171047	2	35	2	1	2	42	2	1	0	0
VN171047	3	12	1	5	1	43	2	2	0	0
VN171048	1	41	1	1	2	43	2	1	99	0
VN171048	2	34	2	1	2	42	2	1	0	0
VN171048	3	13	1	5	1	43	2	2	0	0
VN171048	17	3	1	5	88	88	2	88	88	88
VN171049	1	38	1	1	2	45	2	1	0	0
VN171049	2	38	2	1	2	43	2	1	0	0
VN171049	3	10	2	5	1	42	2	2	0	0
VN171049	4	7	2	5	1	42	2	2	0	0
VN171051	1	36	1	1	2	43	2	1	5	0
VN171051	2	35	2	1	2	43	2	1	0	0
VN171051	3	5	2	5	2	0	2	2	0	0
VN171052	1	42	1	1	2	43	2	1	10	0
VN171052	2	34	2	1	2	44	2	1	0	0
VN171052	3	6	1	5	1	42	2	2	0	0
VN171053	1	41	1	1	2	44	2	1	10	0
VN171053	2	38	2	1	2	44	2	1	0	0
VN171053	17	2	1	5	88	88	2	88	88	88
VN171057	1	54	1	1	2	44	2	1	0	0
VN171057	2	46	2	1	2	42	2	1	0	0
VN171057	3	23	1	5	1	46	2	2	0	0
VN171057	4	21	1	5	2	44	2	2	0	0
VN171057	5	15	2	5	1	44	2	2	0	0
VN171059	1	29	1	1	2	42	2	1	0	0
VN171059	2	28	2	1	2	42	2	1	0	0
VN171059	3	6	1	5	1	42	2	2	0	0
VN171059	4	93	2	13	2	0	2	2	0	0
VN171059	5	45	1	3	2	42	2	1	10	0
VN171059	6	45	2	3	2	42	2	1	0	0
VN171059	7	22	1	4	2	43	2	2	0	0
VN171059	8	20	1	4	1	44	2	2	0	0
VN171059	9	18	1	4	1	44	2	2	0	0
