CHILDCODE	ACTIDR5	ACTR5	ACTOWNR5	ACTMTHR5	ACTDAYR5	ACTHRSR5	PYMRECR5	PDCASHR5	PDKINDR5	PDTIMER5	PDNMPCR5	KEEPMYR5
110051	2	2	1	12	20	2	0	 	 	 	 	 
110052	1	2	1	12	30	4	0	 	 	 	 	 
110052	2	3	1	12	30	1	0	 	 	 	 	 
110053	1	2	1	12	28	3	0	 	 	 	 	 
110054	1	1	1	5	15	6	0	 	 	 	 	 
110054	2	2	1	12	30	2	0	 	 	 	 	 
110054	3	6	2	2	26	8	1	300	 	4	 	0
110055	1	2	1	12	25	4	0	 	 	 	 	 
110056	1	2	1	12	30	4	0	 	 	 	 	 
110057	1	2	1	12	30	5	0	 	 	 	 	 
110059	1	2	1	12	30	3	0	 	 	 	 	 
110060	1	2	1	12	25	4	0	 	 	 	 	 
110061	1	2	1	12	21	1	0	 	 	 	 	 
110062	1	2	1	12	30	2	0	 	 	 	 	 
110062	2	3	1	12	30	2	0	 	 	 	 	 
110062	3	1	1	10	20	1	0	 	 	 	 	 
110062	4	6	2	3	28	9	1	800	 	4	 	0
110063	1	1	1	12	30	4	0	 	 	 	 	 
110063	2	2	1	12	30	1	0	 	 	 	 	 
110065	1	2	1	12	26	5	0	 	 	 	 	 
110066	1	1	1	4	24	4	0	 	 	 	 	 
110066	2	2	1	12	30	2	0	 	 	 	 	 
110067	1	1	1	12	30	4	0	 	 	 	 	 
110067	2	2	1	12	30	2	0	 	 	 	 	 
110068	1	2	1	12	30	4	0	 	 	 	 	 
110069	1	6	2	12	30	9	1	800	 	4	 	2
110069	2	1	1	10	30	2	0	 	 	 	 	 
110069	3	2	1	12	30	1	0	 	 	 	 	 
110070	1	2	1	10	15	1	0	 	 	 	 	 
110070	2	1	1	2	20	2	0	 	 	 	 	 
110071	1	1	1	12	30	4	0	 	 	 	 	 
110071	2	2	1	12	30	3	0	 	 	 	 	 
110072	1	1	1	9	20	3	0	 	 	 	 	 
110072	2	2	1	12	15	1	0	 	 	 	 	 
110073	1	1	1	12	15	3	0	 	 	 	 	 
110073	2	2	1	12	20	1	0	 	 	 	 	 
110074	1	2	1	12	24	6	0	 	 	 	 	 
110075	1	2	1	12	26	3	0	 	 	 	 	 
110076	1	2	1	12	15	2	0	 	 	 	 	 
110076	2	2	1	12	10	1	0	 	 	 	 	 
110077	1	1	1	12	30	4	0	 	 	 	 	 
110077	2	2	1	12	30	2	0	 	 	 	 	 
110078	1	1	1	8	30	5	0	 	 	 	 	 
110078	2	2	1	3	15	1	0	 	 	 	 	 
110079	1	2	1	12	30	4	0	 	 	 	 	 
110079	2	3	1	1	15	1	0	 	 	 	 	 
110081	1	1	1	12	30	2	0	 	 	 	 	 
110081	2	2	1	12	30	2	0	 	 	 	 	 
110081	3	3	1	12	20	1	0	 	 	 	 	 
110082	1	2	1	12	30	2	0	 	 	 	 	 
110082	2	1	1	12	15	2	0	 	 	 	 	 
110083	1	1	1	8	24	5	0	 	 	 	 	 
110084	1	3	1	10	21	2	0	 	 	 	 	 
110085	1	1	1	12	22	4	0	 	 	 	 	 
110085	2	2	1	8	14	1	0	 	 	 	 	 
110086	1	2	1	12	24	3	0	 	 	 	 	 
110088	1	2	1	12	21	3	0	 	 	 	 	 
110089	1	2	1	12	28	5	0	 	 	 	 	 
110091	1	1	1	12	30	4	0	 	 	 	 	 
110091	2	2	1	12	20	3	0	 	 	 	 	 
110092	1	2	1	12	30	3	0	 	 	 	 	 
110092	2	1	1	6	30	1	0	 	 	 	 	 
110092	3	3	1	12	30	1	0	 	 	 	 	 
110093	1	2	1	12	20	2	0	 	 	 	 	 
110094	1	1	1	12	28	4	0	 	 	 	 	 
110094	2	2	1	9	15	1	0	 	 	 	 	 
110096	1	2	1	12	25	3	0	 	 	 	 	 
110098	1	2	1	12	30	2	0	 	 	 	 	 
110098	2	3	1	12	30	1	0	 	 	 	 	 
110098	3	1	1	12	30	2	0	 	 	 	 	 
110099	1	1	2	6	26	11	1	1000	 	4	 	2
110100	1	1	1	8	24	3	0	 	 	 	 	 
110100	2	3	1	5	15	1	0	 	 	 	 	 
120001	1	1	1	12	30	4	0	 	 	 	 	 
120001	2	1	1	3	8	10	3	40	20	2	 	2
120002	1	2	1	12	30	5	0	 	 	 	 	 
120004	1	1	1	9	25	6	0	 	 	 	 	 
120004	2	2	1	12	15	2	0	 	 	 	 	 
120004	3	3	1	12	20	3	0	 	 	 	 	 
120005	1	2	1	12	30	4	0	 	 	 	 	 
120005	2	1	1	12	30	2	0	 	 	 	 	 
120006	1	1	3	8	4	5	1	15	 	2	 	2
120007	1	2	1	12	30	1	0	 	 	 	 	 
120007	2	4	1	12	30	15	0	 	 	 	 	 
120008	1	2	1	12	30	3	0	 	 	 	 	 
120009	1	2	1	12	30	3	0	 	 	 	 	 
120010	1	2	1	12	30	5	0	 	 	 	 	 
120011	1	2	1	12	30	4	0	 	 	 	 	 
120012	1	2	1	12	30	3	0	 	 	 	 	 
120014	1	1	3	12	30	4	2	 	6	4	 	1
120014	2	3	1	12	12	1	0	 	 	 	 	 
120014	3	2	3	12	30	1	0	 	 	 	 	 
120014	4	4	1	1	2	6	0	 	 	 	 	 
120015	1	1	1	10	20	3	0	 	 	 	 	 
120016	1	2	1	12	30	5	0	 	 	 	 	 
120016	2	1	1	2	20	5	0	 	 	 	 	 
120017	1	2	1	12	30	2	0	 	 	 	 	 
120017	2	1	1	12	20	2	0	 	 	 	 	 
120018	1	1	3	8	10	4	1	15	 	3	 	1
120018	2	2	1	12	4	3	0	 	 	 	 	 
120019	1	6	2	12	20	4	1	25	 	2	 	1
120019	2	1	1	12	30	3	0	 	 	 	 	 
120019	3	2	1	12	30	2	0	 	 	 	 	 
120020	1	1	1	12	30	3	0	 	 	 	 	 
120020	2	2	1	12	30	2	0	 	 	 	 	 
120020	3	3	3	12	15	1	0	 	 	 	 	 
120020	4	4	1	10	2	5	1	10	 	4	 	1
120021	1	1	1	12	30	4	0	 	 	 	 	 
120021	2	2	1	12	30	1	0	 	 	 	 	 
120021	3	3	1	12	30	2	0	 	 	 	 	 
120023	1	2	1	12	27	2	0	 	 	 	 	 
120024	1	1	1	12	30	2	0	 	 	 	 	 
120025	1	1	1	12	30	3	0	 	 	 	 	 
120025	2	2	1	12	30	1	0	 	 	 	 	 
120026	1	1	3	12	30	3	0	 	 	 	 	 
120026	2	2	3	12	30	3	0	 	 	 	 	 
120026	3	4	1	12	5	2	1	5	 	3	 	1
120027	1	1	1	10	25	3	0	 	 	 	 	 
120027	2	2	1	12	10	1	0	 	 	 	 	 
120028	1	7	1	8	30	12	0	 	 	 	 	 
120029	1	2	1	12	30	3	0	 	 	 	 	 
120029	2	1	1	12	10	1	0	 	 	 	 	 
120031	1	2	1	12	30	2	0	 	 	 	 	 
120032	1	1	1	12	30	3	0	 	 	 	 	 
120032	2	2	1	12	30	2	0	 	 	 	 	 
120033	1	1	1	12	30	2	0	 	 	 	 	 
120033	2	6	2	2	15	3	1	3	 	6	4	2
120034	1	1	1	12	30	3	0	 	 	 	 	 
120034	2	2	1	12	30	1	0	 	 	 	 	 
120034	3	3	1	12	8	3	0	 	 	 	 	 
120035	1	2	3	12	30	4	0	 	 	 	 	 
120035	2	3	1	12	30	1	0	 	 	 	 	 
120035	3	1	3	3	20	5	3	10	5	2	 	2
120035	4	5	1	1	30	2	1	375	 	4	 	2
120036	1	1	3	12	30	4	0	 	 	 	 	 
120036	2	2	1	12	30	1	0	 	 	 	 	 
120037	1	4	1	12	16	5	1	20	 	3	 	1
120037	2	2	1	12	14	2	0	 	 	 	 	 
120037	3	1	1	4	12	4	0	 	 	 	 	 
120038	1	7	1	12	22	7	0	 	 	 	 	 
120038	2	2	1	12	30	3	0	 	 	 	 	 
120039	1	2	1	12	30	3	0	 	 	 	 	 
120039	2	3	1	12	30	1	0	 	 	 	 	 
120039	4	1	1	3	20	4	0	 	 	 	 	 
120040	1	2	1	12	30	3	0	 	 	 	 	 
120040	2	1	1	12	20	1	0	 	 	 	 	 
120041	1	2	1	12	20	2	0	 	 	 	 	 
120041	2	1	3	10	25	5	1	20	 	2	 	1
120042	1	2	1	12	30	3	0	 	 	 	 	 
120043	1	2	1	12	30	3	0	 	 	 	 	 
120044	1	2	1	12	30	3	0	 	 	 	 	 
120045	1	2	1	12	30	3	0	 	 	 	 	 
120046	1	2	1	12	30	4	0	 	 	 	 	 
120046	2	1	1	2	7	4	0	 	 	 	 	 
120047	1	1	1	12	30	4	0	 	 	 	 	 
120047	2	2	1	12	30	2	0	 	 	 	 	 
120047	3	3	1	12	20	2	0	 	 	 	 	 
120047	4	4	1	12	8	4	1	5	 	3	 	1
120048	1	2	1	12	30	3	0	 	 	 	 	 
120049	1	2	2	2	30	6	3	300	300	4	 	2
120050	1	2	1	12	30	3	0	 	 	 	 	 
120051	1	1	1	12	30	4	0	 	 	 	 	 
120051	2	2	1	12	30	2	0	 	 	 	 	 
120052	1	4	1	12	30	12	0	 	 	 	 	 
120053	1	4	2	12	26	11	0	 	 	 	 	 
120053	2	2	2	12	30	1	0	 	 	 	 	 
120053	3	3	2	12	30	1	0	 	 	 	 	 
120054	1	2	1	12	30	3	0	 	 	 	 	 
120055	1	4	1	12	30	15	0	 	 	 	 	 
120056	1	2	3	12	30	3	0	 	 	 	 	 
120056	2	1	1	12	8	3	0	 	 	 	 	 
120056	3	4	1	12	8	3	1	40	 	3	 	1
120056	4	3	2	6	2	5	0	 	 	 	 	 
120057	1	2	1	12	30	3	0	 	 	 	 	 
120058	1	5	3	10	20	5	1	20	 	2	 	1
120058	2	2	1	12	10	2	0	 	 	 	 	 
120059	1	1	1	12	30	2	0	 	 	 	 	 
120059	2	2	1	12	24	1	0	 	 	 	 	 
120060	1	2	1	12	30	2	0	 	 	 	 	 
120061	1	2	3	12	30	3	0	 	 	 	 	 
120061	2	1	1	2	2	5	0	 	 	 	 	 
120061	3	1	2	2	24	10	1	40	 	2	 	2
120061	4	3	2	12	8	2	0	 	 	 	 	 
120063	1	2	3	12	30	3	0	 	 	 	 	 
120063	2	3	3	12	30	1	0	 	 	 	 	 
120063	3	1	1	3	7	1	0	 	 	 	 	 
120063	4	4	1	4	4	2	1	5	 	3	 	1
120064	1	1	1	12	2	7	0	 	 	 	 	 
120065	1	1	1	12	30	3	0	 	 	 	 	 
120065	2	2	1	12	30	2	0	 	 	 	 	 
120066	1	2	3	12	30	3	0	 	 	 	 	 
120066	2	3	1	12	30	1	0	 	 	 	 	 
120066	3	4	1	12	1	4	0	 	 	 	 	 
120067	1	2	1	12	25	3	0	 	 	 	 	 
120068	1	2	1	12	25	1	0	 	 	 	 	 
120068	2	1	1	5	10	1	0	 	 	 	 	 
120069	1	2	1	12	30	3	0	 	 	 	 	 
120070	1	2	1	12	30	3	0	 	 	 	 	 
120070	2	4	1	6	3	3	0	 	 	 	 	 
120071	1	7	1	6	30	2	0	 	 	 	 	 
120072	1	2	1	12	30	5	0	 	 	 	 	 
120072	2	1	3	3	10	2	0	 	 	 	 	 
120073	1	1	2	12	30	3	3	3000	500	5	 	2
120073	2	2	2	12	30	2	0	 	 	 	 	 
120074	1	2	1	12	30	3	0	 	 	 	 	 
120075	1	2	3	12	30	4	0	 	 	 	 	 
120075	2	3	1	12	24	2	0	 	 	 	 	 
120075	3	4	1	12	4	4	1	20	 	3	 	1
120075	4	1	3	3	15	2	0	 	 	 	 	 
120076	1	2	1	6	30	4	0	 	 	 	 	 
120077	1	1	3	8	20	5	1	10	 	2	 	1
120077	2	2	1	12	30	2	0	 	 	 	 	 
120078	1	2	1	12	30	4	0	 	 	 	 	 
120078	2	1	1	4	8	3	0	 	 	 	 	 
120079	1	2	1	12	30	4	0	 	 	 	 	 
120080	1	2	1	12	30	4	0	 	 	 	 	 
120081	1	2	1	12	30	4	0	 	 	 	 	 
120081	2	3	1	12	30	1	0	 	 	 	 	 
120081	3	4	1	12	4	3	3	10	3	3	 	1
120081	4	6	2	3	5	5	0	 	 	 	 	 
120081	5	1	3	3	25	5	1	15	 	2	 	2
120082	1	2	3	12	30	4	0	 	 	 	 	 
120082	2	3	1	12	30	1	0	 	 	 	 	 
120082	3	4	1	12	8	4	0	 	 	 	 	 
120083	1	2	1	12	30	4	0	 	 	 	 	 
120084	1	1	1	12	30	3	0	 	 	 	 	 
120084	2	2	1	12	30	2	0	 	 	 	 	 
120085	1	2	1	12	30	3	0	 	 	 	 	 
120085	2	1	1	4	6	3	0	 	 	 	 	 
120086	1	2	1	12	30	3	0	 	 	 	 	 
120087	1	2	1	12	30	2	0	 	 	 	 	 
120087	2	1	1	5	10	2	0	 	 	 	 	 
120088	1	1	1	12	30	3	0	 	 	 	 	 
120088	2	2	1	12	30	3	0	 	 	 	 	 
120090	1	1	1	12	30	3	0	 	 	 	 	 
120090	2	2	1	12	30	1	0	 	 	 	 	 
120090	3	3	1	12	30	1	0	 	 	 	 	 
120090	4	6	2	4	12	4	1	1	 	6	20	2
120091	1	7	1	6	30	2	0	 	 	 	 	 
120092	1	2	1	12	30	2	0	 	 	 	 	 
120092	2	1	1	12	30	1	0	 	 	 	 	 
120093	1	2	1	12	30	3	0	 	 	 	 	 
120094	1	2	1	12	30	3	0	 	 	 	 	 
120095	1	2	1	12	30	2	0	 	 	 	 	 
120096	1	2	1	12	30	3	0	 	 	 	 	 
120096	2	1	1	12	20	2	0	 	 	 	 	 
120096	3	3	1	12	30	1	0	 	 	 	 	 
120096	4	5	1	12	8	6	0	 	 	 	 	 
120097	1	4	1	12	30	14	0	 	 	 	 	 
120098	1	2	1	12	30	4	0	 	 	 	 	 
120099	1	1	3	12	30	3	0	 	 	 	 	 
120099	2	2	3	12	30	2	0	 	 	 	 	 
120100	1	7	1	6	3	2	0	 	 	 	 	 
130001	1	2	1	12	30	2	0	 	 	 	 	 
130002	1	2	1	12	30	3	0	 	 	 	 	 
130002	2	3	1	12	30	2	0	 	 	 	 	 
130002	3	1	1	12	30	1	0	 	 	 	 	 
130003	1	2	1	12	26	3	0	 	 	 	 	 
130004	1	2	1	12	26	2	0	 	 	 	 	 
130004	2	4	1	12	26	1	0	 	 	 	 	 
130005	1	2	1	12	26	3	0	 	 	 	 	 
130007	1	2	1	12	26	2	0	 	 	 	 	 
130008	1	2	1	12	26	4	0	 	 	 	 	 
130009	1	6	2	6	20	8	1	600	 	4	 	2
130009	2	2	1	12	20	1	0	 	 	 	 	 
130010	1	2	1	12	20	2	0	 	 	 	 	 
130010	2	3	1	12	1	0	0	 	 	 	 	 
130011	1	2	1	12	27	4	0	 	 	 	 	 
130012	1	4	1	12	26	7	0	 	 	 	 	 
130013	1	2	1	12	26	4	0	 	 	 	 	 
130013	2	1	1	6	15	3	0	 	 	 	 	 
130014	1	2	1	12	18	2	0	 	 	 	 	 
130015	1	2	1	12	30	5	0	 	 	 	 	 
130015	2	3	1	12	30	1	0	 	 	 	 	 
130015	3	1	1	12	5	2	0	 	 	 	 	 
130016	1	2	1	12	25	3	0	 	 	 	 	 
130017	1	2	1	12	30	2	0	 	 	 	 	 
130017	2	3	1	12	20	2	0	 	 	 	 	 
130017	3	4	1	12	10	2	0	 	 	 	 	 
130018	1	2	1	12	26	4	0	 	 	 	 	 
130019	1	2	1	12	26	3	0	 	 	 	 	 
130021	1	2	1	12	30	3	0	 	 	 	 	 
130021	2	4	1	12	4	1	0	 	 	 	 	 
130022	1	2	1	12	26	4	0	 	 	 	 	 
130023	1	2	1	12	30	2	0	 	 	 	 	 
130024	1	2	1	12	25	2	0	 	 	 	 	 
130025	1	2	1	12	26	4	0	 	 	 	 	 
130026	1	2	1	12	26	4	0	 	 	 	 	 
130026	2	5	1	8	12	4	0	 	 	 	 	 
130027	1	4	1	12	16	4	0	 	 	 	 	 
130027	2	2	1	12	30	2	0	 	 	 	 	 
130027	3	1	1	12	15	1	0	 	 	 	 	 
130028	1	2	1	12	24	2	0	 	 	 	 	 
130029	1	4	2	12	16	5	1	20	 	2	 	2
130029	2	3	1	12	30	2	0	 	 	 	 	 
130029	3	1	1	12	20	1	0	 	 	 	 	 
130030	1	2	1	12	30	3	0	 	 	 	 	 
130030	2	1	1	12	30	2	0	 	 	 	 	 
130030	3	3	1	12	30	1	0	 	 	 	 	 
130031	1	2	1	12	30	3	0	 	 	 	 	 
130032	1	2	1	12	30	3	0	 	 	 	 	 
130032	2	3	1	12	30	2	0	 	 	 	 	 
130032	3	1	1	12	30	1	0	 	 	 	 	 
130033	1	2	1	12	28	4	0	 	 	 	 	 
130033	2	3	1	6	18	3	0	 	 	 	 	 
130034	1	2	1	12	28	5	0	 	 	 	 	 
130035	1	2	1	12	15	1	0	 	 	 	 	 
130036	1	2	1	12	30	5	0	 	 	 	 	 
130036	2	1	1	12	20	3	0	 	 	 	 	 
130036	3	3	1	12	15	2	0	 	 	 	 	 
130037	1	2	1	11	23	3	0	 	 	 	 	 
130039	1	2	1	12	30	3	0	 	 	 	 	 
130039	2	1	1	12	30	2	0	 	 	 	 	 
130040	1	3	1	12	30	3	0	 	 	 	 	 
130040	2	2	1	12	30	2	0	 	 	 	 	 
130041	1	4	2	12	20	5	1	30	 	2	 	1
130041	2	2	1	12	30	3	0	 	 	 	 	 
130041	3	3	1	12	30	2	0	 	 	 	 	 
130041	4	1	1	12	26	1	0	 	 	 	 	 
130042	1	2	1	12	26	3	0	 	 	 	 	 
130043	1	2	1	12	20	1	0	 	 	 	 	 
130043	2	1	1	12	15	1	0	 	 	 	 	 
130043	3	3	1	1	4	1	0	 	 	 	 	 
130044	1	2	1	12	30	2	0	 	 	 	 	 
130044	2	4	1	12	20	2	0	 	 	 	 	 
130045	1	2	1	12	26	3	0	 	 	 	 	 
130046	1	2	1	12	28	5	0	 	 	 	 	 
130047	1	2	1	12	26	4	0	 	 	 	 	 
130047	2	1	1	6	15	3	0	 	 	 	 	 
130048	1	2	1	12	26	3	0	 	 	 	 	 
130048	2	1	1	12	15	2	0	 	 	 	 	 
130049	1	2	1	12	24	3	0	 	 	 	 	 
130049	2	1	1	6	15	2	0	 	 	 	 	 
130050	1	4	2	12	20	6	1	60	 	2	 	1
130050	2	2	1	12	30	3	0	 	 	 	 	 
130050	3	1	1	12	30	1	0	 	 	 	 	 
130051	1	2	1	12	24	4	0	 	 	 	 	 
130052	1	2	1	12	28	5	0	 	 	 	 	 
130053	1	2	1	12	28	5	0	 	 	 	 	 
130054	1	2	1	12	26	2	0	 	 	 	 	 
130055	1	2	1	12	24	3	0	 	 	 	 	 
130057	1	2	1	12	28	5	0	 	 	 	 	 
130058	1	2	1	12	15	2	0	 	 	 	 	 
130059	1	2	1	12	26	4	0	 	 	 	 	 
130060	1	2	1	12	30	2	0	 	 	 	 	 
130060	2	4	3	12	22	1	1	15	 	2	 	1
130060	3	1	1	12	30	1	0	 	 	 	 	 
130062	1	2	1	12	30	3	0	 	 	 	 	 
130062	2	3	1	12	30	2	0	 	 	 	 	 
130062	3	1	1	12	20	2	0	 	 	 	 	 
130063	1	2	1	12	28	4	0	 	 	 	 	 
130064	1	2	1	12	30	3	0	 	 	 	 	 
130064	2	1	1	12	15	3	0	 	 	 	 	 
130065	1	2	1	12	26	2	0	 	 	 	 	 
130066	1	2	1	12	30	4	0	 	 	 	 	 
130067	1	3	1	12	26	5	0	 	 	 	 	 
130070	1	2	1	12	20	2	0	 	 	 	 	 
130071	1	4	1	2	26	10	0	 	 	 	 	 
130071	2	2	1	12	15	1	0	 	 	 	 	 
130072	1	2	1	12	30	3	0	 	 	 	 	 
130072	2	4	1	12	15	1	0	 	 	 	 	 
130073	1	2	1	12	26	4	0	 	 	 	 	 
130074	1	2	1	12	30	3	0	 	 	 	 	 
130074	2	3	1	12	30	2	0	 	 	 	 	 
130075	1	1	1	12	30	4	0	 	 	 	 	 
130075	2	4	1	12	20	2	0	 	 	 	 	 
130079	1	2	1	12	30	3	0	 	 	 	 	 
130079	2	1	1	12	30	2	0	 	 	 	 	 
130079	3	3	1	12	30	1	0	 	 	 	 	 
130080	1	2	1	12	26	2	0	 	 	 	 	 
130081	1	2	1	12	26	4	0	 	 	 	 	 
130081	2	1	1	4	12	3	0	 	 	 	 	 
130082	1	2	1	12	26	4	0	 	 	 	 	 
130082	2	3	1	12	15	3	0	 	 	 	 	 
130083	1	2	1	12	26	5	0	 	 	 	 	 
130083	2	1	1	6	15	5	0	 	 	 	 	 
130084	1	2	1	12	4	24	0	 	 	 	 	 
130085	1	2	1	12	26	3	0	 	 	 	 	 
130086	1	2	1	12	30	3	0	 	 	 	 	 
130086	2	3	1	12	30	2	0	 	 	 	 	 
130086	3	1	1	12	30	1	0	 	 	 	 	 
130087	1	6	2	12	30	5	1	10	 	2	 	1
130087	2	2	1	12	26	2	0	 	 	 	 	 
130088	1	2	1	12	24	3	0	 	 	 	 	 
130089	1	2	1	12	25	3	0	 	 	 	 	 
130090	1	1	1	12	16	4	0	 	 	 	 	 
130090	2	2	1	12	30	2	0	 	 	 	 	 
130091	1	2	1	12	26	8	0	 	 	 	 	 
130092	1	2	1	12	30	3	0	 	 	 	 	 
130092	2	3	1	12	30	1	0	 	 	 	 	 
130092	3	1	1	12	30	1	0	 	 	 	 	 
130093	1	2	1	12	30	3	0	 	 	 	 	 
130093	2	3	1	12	30	2	0	 	 	 	 	 
130093	3	1	1	12	20	2	0	 	 	 	 	 
130094	1	2	1	12	15	4	0	 	 	 	 	 
130094	2	3	1	12	30	2	0	 	 	 	 	 
130095	1	2	1	12	25	4	0	 	 	 	 	 
130096	1	2	1	12	30	3	0	 	 	 	 	 
130096	2	1	1	12	20	2	0	 	 	 	 	 
130096	3	5	2	12	8	2	1	30	 	2	 	1
130097	1	2	1	12	30	3	0	 	 	 	 	 
130098	1	2	1	12	30	4	0	 	 	 	 	 
130098	2	1	1	12	26	2	0	 	 	 	 	 
130099	1	2	1	12	24	3	0	 	 	 	 	 
130100	1	1	1	12	30	4	0	 	 	 	 	 
130100	2	2	1	12	30	2	0	 	 	 	 	 
130100	3	3	1	6	30	1	0	 	 	 	 	 
140002	1	2	1	12	24	1	0	 	 	 	 	 
140002	2	4	1	12	10	1	0	 	 	 	 	 
140003	1	2	1	12	30	1	0	 	 	 	 	 
140004	1	2	1	12	30	3	0	 	 	 	 	 
140005	1	2	1	12	30	2	0	 	 	 	 	 
140006	1	2	1	12	30	4	0	 	 	 	 	 
140008	1	2	1	12	30	3	0	 	 	 	 	 
140009	1	2	1	12	15	1	0	 	 	 	 	 
140010	1	6	2	12	30	11	1	200	 	3	 	1
140010	2	3	1	0	2	12	0	 	 	 	 	 
140011	1	2	1	12	30	1	0	 	 	 	 	 
140011	2	3	1	12	30	2	0	 	 	 	 	 
140012	1	2	1	10	30	3	0	 	 	 	 	 
140014	1	2	1	12	30	2	0	 	 	 	 	 
140017	1	1	1	10	24	1	0	 	 	 	 	 
140017	2	2	1	10	24	1	0	 	 	 	 	 
140018	1	2	1	12	15	2	0	 	 	 	 	 
140018	2	6	2	0	15	8	1	50	 	2	 	0
140018	3	6	2	12	4	1	1	10	 	6	1	0
140020	1	2	1	12	30	2	0	 	 	 	 	 
140020	2	4	1	12	25	4	0	 	 	 	 	 
140022	1	2	1	12	10	1	0	 	 	 	 	 
140022	2	1	1	2	26	2	0	 	 	 	 	 
140023	1	2	1	12	20	2	0	 	 	 	 	 
140023	2	6	2	4	30	6	1	250	 	3	 	1
140024	1	2	1	12	20	1	0	 	 	 	 	 
140025	1	2	1	12	22	2	0	 	 	 	 	 
140026	1	2	1	12	27	3	0	 	 	 	 	 
140026	2	3	2	12	25	2	0	 	 	 	 	 
140026	3	4	1	12	15	1	0	 	 	 	 	 
140028	1	2	1	12	28	3	0	 	 	 	 	 
140029	1	2	1	12	30	2	0	 	 	 	 	 
140030	1	2	1	12	30	2	0	 	 	 	 	 
140030	2	4	2	1	15	13	1	25	 	2	 	2
140031	1	2	1	12	30	3	0	 	 	 	 	 
140032	1	2	1	12	30	2	0	 	 	 	 	 
140034	1	2	1	12	30	3	0	 	 	 	 	 
140034	2	4	2	1	15	10	1	2000	 	4	 	2
140035	1	2	1	12	30	2	0	 	 	 	 	 
140036	1	2	1	10	15	1	0	 	 	 	 	 
140037	1	2	1	12	24	1	0	 	 	 	 	 
140037	2	7	2	1	20	2	1	3000	 	4	 	2
140038	1	2	1	12	30	2	0	 	 	 	 	 
140038	2	7	3	12	12	1	1	250	 	4	 	2
140039	1	2	1	12	30	2	0	 	 	 	 	 
140040	1	2	1	12	30	3	0	 	 	 	 	 
140040	2	3	1	12	30	2	0	 	 	 	 	 
140040	3	4	1	12	30	1	0	 	 	 	 	 
140041	1	2	1	12	30	2	0	 	 	 	 	 
140042	1	2	1	12	30	2	0	 	 	 	 	 
140043	1	2	1	12	30	3	0	 	 	 	 	 
140043	2	3	1	12	30	3	0	 	 	 	 	 
140044	1	2	1	12	1	1	0	 	 	 	 	 
140045	1	2	1	12	30	1	0	 	 	 	 	 
140046	1	2	1	12	20	2	0	 	 	 	 	 
140047	1	2	1	12	26	1	0	 	 	 	 	 
140047	2	3	1	12	5	1	0	 	 	 	 	 
140048	1	2	1	12	22	1	0	 	 	 	 	 
140048	2	6	2	2	6	7	1	50	 	3	 	0
140048	3	4	1	1	30	3	1	2	 	6	20	0
140049	1	2	1	12	16	2	0	 	 	 	 	 
140049	2	1	1	12	15	1	0	 	 	 	 	 
140049	3	3	1	12	20	4	0	 	 	 	 	 
140051	1	2	1	12	27	1	0	 	 	 	 	 
140051	2	3	1	12	8	2	0	 	 	 	 	 
140052	1	2	1	12	7	1	0	 	 	 	 	 
140054	1	4	1	10	30	2	0	 	 	 	 	 
140055	1	2	1	12	30	2	0	 	 	 	 	 
140055	2	1	1	12	7	1	0	 	 	 	 	 
140056	1	3	1	12	25	1	0	 	 	 	 	 
140056	2	2	1	2	30	2	0	 	 	 	 	 
140057	1	6	2	0	1	2	1	15	 	6	100	2
140058	1	2	1	12	30	2	0	 	 	 	 	 
140059	1	2	1	12	15	2	0	 	 	 	 	 
140060	1	2	1	12	3	2	0	 	 	 	 	 
140061	1	2	1	12	20	3	0	 	 	 	 	 
140061	2	1	1	12	20	2	0	 	 	 	 	 
140062	1	2	1	12	30	3	0	 	 	 	 	 
140062	2	1	1	12	30	1	0	 	 	 	 	 
140063	1	2	1	12	30	1	0	 	 	 	 	 
140064	1	4	1	12	10	4	0	 	 	 	 	 
140064	2	2	1	12	30	3	0	 	 	 	 	 
140064	3	1	1	1	15	1	0	 	 	 	 	 
140065	1	1	1	12	8	2	0	 	 	 	 	 
140065	2	6	3	12	4	3	1	30	 	3	 	2
140066	1	2	1	12	10	1	0	 	 	 	 	 
140066	2	1	1	12	30	4	0	 	 	 	 	 
140066	3	6	1	2	25	13	1	50	 	2	 	2
140067	1	2	1	12	30	1	0	 	 	 	 	 
140068	1	2	1	12	24	2	0	 	 	 	 	 
140069	1	6	2	5	26	5	1	200	 	3	 	2
140070	1	2	1	12	20	3	0	 	 	 	 	 
140071	1	2	1	12	30	2	0	 	 	 	 	 
140071	2	7	1	12	2	6	1	50	 	2	 	2
140071	3	4	1	12	8	1	0	 	 	 	 	 
140072	1	2	1	12	30	2	0	 	 	 	 	 
140073	1	2	1	12	26	3	0	 	 	 	 	 
140074	1	2	1	12	30	1	0	 	 	 	 	 
140075	1	2	1	12	20	1	0	 	 	 	 	 
140076	1	2	1	12	30	3	0	 	 	 	 	 
140077	1	2	1	12	30	1	0	 	 	 	 	 
140077	2	3	1	12	30	1	0	 	 	 	 	 
140077	3	4	1	12	30	3	0	 	 	 	 	 
140078	1	2	1	12	30	3	0	 	 	 	 	 
140079	1	2	1	12	30	3	0	 	 	 	 	 
140080	1	2	1	12	30	2	0	 	 	 	 	 
140081	1	2	1	12	30	4	0	 	 	 	 	 
