CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
ET090071	11	6	2	4	2	1
ET090071	12	7	1	12	1	97
ET090071	13	8	1	12	1	97
ET090071	14	9	1	12	1	97
ET090072	1	1	2	12	1	1
ET090073	1	1	2	12	1	1
ET090073	2	2	2	2	1	1
ET090073	3	2	2	1	1	1
ET090073	4	2	2	1	1	1
ET090073	5	2	2	1	2	15
ET090074	1	1	2	12	1	1
ET090074	2	1	2	4	3	52
ET090074	3	2	2	1	2	1
ET090074	4	2	2	4	3	52
ET090075	1	1	2	12	1	1
ET090075	2	2	2	4	1	1
ET090075	3	2	2	1	1	1
ET090075	4	2	2	2	1	1
ET090076	1	1	2	12	1	1
ET090076	2	2	2	1	1	1
ET090077	1	1	2	1	1	1
ET090077	2	1	2	1	1	1
ET090077	3	2	2	12	1	1
ET090077	4	3	2	1	1	1
ET090077	5	3	2	1	1	1
ET090078	1	1	2	12	1	1
ET090078	2	2	2	3	1	1
ET090078	3	3	2	3	1	1
ET090078	4	4	2	12	1	97
ET090079	1	1	2	12	1	1
ET090079	2	2	2	2	1	1
ET090079	3	3	2	2	1	1
ET090079	4	4	2	12	1	97
ET090080	1	1	2	12	1	1
ET090080	2	2	2	2	1	1
ET090080	3	3	2	2	1	1
ET090081	1	1	2	12	1	1
ET090081	2	2	2	3	4	1
ET090082	1	1	2	2	1	1
ET090082	2	2	2	2	1	1
ET090082	3	3	2	12	1	1
ET090082	4	4	2	2	1	1
ET090082	5	5	2	12	1	97
ET090083	1	1	2	12	1	1
ET090083	2	2	2	2	1	1
ET090084	1	1	2	12	1	1
ET090084	2	2	2	2	1	1
ET090085	1	1	2	6	1	20
ET090085	2	2	2	6	1	1
ET090085	3	2	2	12	3	15
ET090086	1	1	2	12	1	1
ET090086	2	2	2	3	1	1
ET090087	1	1	2	12	1	1
ET090087	2	2	2	3	1	1
ET090088	1	1	2	12	1	1
ET090088	2	2	2	3	1	1
ET090088	3	2	2	1	2	1
ET090088	4	3	2	3	1	1
ET090088	5	4	2	12	1	97
ET090089	1	1	2	12	1	1
ET090089	2	2	2	2	1	1
ET090089	3	3	2	12	1	97
ET090090	1	1	2	12	1	1
ET090090	2	2	2	3	1	1
ET090091	1	1	2	12	1	1
ET090091	2	2	2	2	1	1
ET090091	3	3	2	12	1	1
ET090091	4	4	2	12	1	97
ET090091	5	5	2	12	1	97
ET090092	1	1	2	12	1	36
ET090092	2	2	2	8	1	1
ET090092	3	4	2	12	1	97
ET090092	4	7	2	12	1	97
ET090093	1	1	2	12	1	1
ET090093	2	2	2	2	1	1
ET090094	1	1	1	12	1	1
ET090095	1	1	2	12	1	1
ET090095	2	2	2	4	1	1
ET090095	3	3	1	12	1	97
ET090096	1	1	2	12	2	1
ET090096	2	2	2	2	2	1
ET090097	1	1	2	9	1	1
ET090097	2	2	2	4	1	1
ET090098	1	1	2	12	1	1
ET090098	2	2	2	1	1	1
ET090098	3	2	2	2	1	1
ET090099	1	1	2	9	1	1
ET090099	2	2	2	4	1	1
ET090099	3	3	2	12	1	52
ET090100	1	1	1	12	1	52
ET100001	1	1	2	12	1	52
ET100002	1	1	1	10	2	80
ET100003	1	1	2	12	2	52
ET100003	2	2	2	12	2	52
ET100004	1	1	1	12	1	28
ET100005	1	1	2	12	2	1
ET100006	1	1	2	12	2	52
ET100006	2	2	2	12	2	95
ET100006	3	7	1	12	1	60
ET100006	4	8	2	12	2	93
ET100007	1	1	1	12	2	85
ET100007	2	2	1	12	1	55
ET100008	1	1	1	12	2	91
ET100009	1	1	1	12	2	91
ET100009	2	2	2	12	1	1
ET100010	1	1	1	10	2	80
ET100010	2	3	2	12	1	93
ET100011	1	1	2	6	3	1
ET100011	2	2	2	12	1	15
ET100011	3	2	2	12	1	15
ET100011	4	4	2	6	3	15
ET100012	1	1	2	12	1	52
ET100013	1	1	1	10	2	80
ET100013	2	2	1	10	2	80
ET100014	1	1	1	12	2	95
ET100014	2	2	2	12	1	15
ET100015	1	1	1	10	2	80
ET100016	1	1	1	12	3	91
ET100016	2	2	1	3	3	93
ET100016	3	2	1	3	3	93
ET100016	4	2	1	3	3	95
ET100016	5	3	2	3	4	15
ET100016	6	4	1	12	1	15
ET100017	1	1	2	12	1	1
ET100017	2	1	2	12	2	74
ET100018	1	1	1	9	1	1
ET100019	1	1	2	12	2	1
ET100019	2	2	2	12	1	15
ET100020	1	1	2	12	1	1
ET100020	2	2	2	12	1	1
ET100021	1	1	1	10	1	80
ET100022	1	1	2	12	1	52
ET100023	1	1	1	1	4	1
ET100023	2	1	1	3	4	45
ET100023	3	1	1	2	3	93
ET100023	4	2	1	2	3	26
ET100024	1	1	2	12	1	93
ET100025	1	1	1	10	2	80
ET100025	2	2	1	10	2	80
ET100026	1	1	1	12	1	52
ET100026	2	2	1	12	1	52
ET100027	1	1	1	10	2	80
ET100028	1	1	2	12	2	52
ET100028	2	2	2	12	2	52
ET100029	1	1	2	12	1	52
ET100030	1	1	1	12	2	52
ET100031	1	1	1	12	1	95
ET100032	1	1	2	12	1	26
ET100032	2	2	2	12	3	15
ET100033	1	1	2	12	1	15
ET100034	1	1	2	12	1	26
ET100035	1	1	2	12	1	15
ET100036	1	1	2	12	2	1
ET100036	2	1	2	12	2	1
ET100036	3	2	2	12	1	96
ET100036	4	3	2	12	1	96
ET100037	1	2	1	6	2	26
ET100037	2	3	2	6	3	15
ET100038	1	1	1	10	1	60
ET100039	1	2	1	12	1	75
ET100040	1	2	1	12	2	95
ET100041	1	2	1	12	1	67
ET100041	2	3	2	12	1	1
ET100042	1	1	2	12	2	95
ET100042	2	2	2	12	2	15
ET100043	1	1	1	12	1	93
ET100044	1	1	1	12	1	60
ET100045	1	1	1	12	1	67
ET100046	1	1	2	12	2	52
ET100047	1	1	2	9	3	15
ET100048	1	1	2	12	2	96
ET100048	2	2	2	12	4	15
ET100049	1	1	2	12	1	1
ET100050	1	1	1	12	2	93
ET100050	2	2	2	12	2	15
ET100051	1	1	2	12	1	52
ET100051	2	1	2	12	1	52
ET100052	1	1	1	10	2	80
ET100052	2	2	1	10	2	80
ET100053	1	1	1	10	2	80
ET100054	1	1	1	12	1	80
ET100055	1	1	1	10	1	80
ET100056	1	2	2	12	4	15
ET100057	1	1	2	12	1	52
ET100058	1	1	1	12	2	95
ET100058	2	2	2	12	3	15
ET100059	1	1	2	12	1	1
ET100059	2	2	1	12	2	0
ET100059	3	2	1	11	2	95
ET100060	1	1	1	10	2	80
ET100060	2	2	2	12	1	1
ET100061	1	1	2	12	1	52
ET100061	2	2	2	12	2	52
ET100062	1	1	1	12	2	75
ET100063	1	1	1	12	2	95
ET100064	1	1	2	12	1	52
ET100065	1	1	2	12	2	74
ET100065	2	2	2	12	1	1
ET100066	1	1	2	12	2	51
ET100066	2	2	2	12	1	52
ET100067	1	1	1	12	1	74
ET100067	2	2	2	12	2	15
ET100068	1	1	1	6	2	95
ET100068	2	1	1	6	1	15
ET100069	1	1	1	12	1	52
ET100069	2	2	1	12	1	52
ET100070	1	2	1	12	1	67
ET100070	2	3	2	6	3	52
ET100071	1	1	1	12	1	93
ET100071	2	2	2	12	1	1
ET100072	1	1	1	5	1	60
ET100073	1	1	1	12	2	74
ET100074	1	2	1	12	1	1
ET100075	1	1	1	10	2	80
ET100075	2	2	1	10	2	80
ET100077	1	1	2	12	1	93
ET100077	2	2	2	6	2	15
ET100077	3	2	2	6	2	15
ET100078	1	1	2	6	1	15
ET100079	1	1	2	12	2	1
ET100080	1	1	2	12	4	1
ET100081	1	1	1	12	1	93
ET100081	2	2	1	12	1	93
ET100082	1	1	1	12	2	75
ET100082	2	2	1	12	2	67
ET100083	1	1	1	12	1	1
ET100084	1	1	1	12	1	75
ET100085	1	1	2	12	1	15
ET100086	1	1	1	12	1	45
ET100087	1	1	2	12	1	15
ET100088	1	1	2	12	1	93
ET100089	1	1	1	12	1	91
ET100090	1	1	2	12	1	1
ET100090	2	2	1	12	1	95
ET100090	3	7	1	6	2	1
ET100091	1	1	2	12	1	52
ET100092	1	3	2	12	1	52
ET100093	1	1	1	12	1	67
ET100094	1	1	2	12	3	52
ET100094	2	3	2	6	2	15
ET100095	1	1	1	12	1	93
ET100095	2	2	2	12	3	1
ET100096	1	1	1	12	3	75
ET100096	2	2	1	12	1	95
ET100096	3	2	1	12	1	93
ET100097	1	1	1	12	1	75
ET100098	1	1	1	12	2	75
ET100098	2	3	1	12	2	74
ET100099	1	1	1	12	1	1
ET100100	1	1	2	12	1	52
ET100100	2	2	2	12	1	15
ET110001	1	1	2	9	1	1
ET110001	2	2	1	12	1	93
ET110002	1	1	2	5	1	1
ET110002	2	2	2	12	1	93
ET110002	3	3	2	12	2	93
ET110003	1	1	1	12	1	1
ET110004	1	1	2	9	1	1
ET110004	2	2	2	12	1	1
ET110005	1	1	2	5	2	1
ET110005	2	2	2	12	1	93
ET110006	1	1	2	2	1	1
ET110006	2	3	2	2	2	1
ET110007	1	1	2	12	3	15
ET110008	1	1	2	2	2	1
ET110008	2	3	1	10	1	93
ET110008	3	3	1	10	1	91
ET110009	1	1	2	9	1	1
ET110010	1	1	2	12	1	1
ET110011	1	1	2	8	3	15
ET110011	2	2	2	5	2	1
ET110011	3	2	2	5	2	1
ET110011	4	4	2	12	2	0
ET110011	5	5	2	12	2	1
ET110011	6	6	2	12	2	1
ET110012	1	1	2	9	2	1
ET110013	1	1	2	5	1	1
ET110013	2	1	1	7	1	93
ET110013	3	2	2	12	1	93
ET110014	1	1	2	5	2	1
ET110014	2	1	2	12	1	52
ET110014	3	3	1	5	2	1
ET110014	4	4	1	12	1	1
ET110015	1	1	2	5	1	1
ET110016	1	1	2	9	2	1
ET110016	2	2	2	5	3	91
ET110016	3	4	2	12	1	1
ET110016	4	5	2	5	2	1
ET110016	5	6	2	12	1	1
ET110017	1	1	2	6	2	1
ET110017	2	3	2	12	1	1
ET110017	3	4	2	5	3	97
ET110019	1	1	2	12	2	1
ET110019	2	2	2	12	2	1
ET110020	1	1	2	12	2	1
ET110020	2	2	2	12	2	1
ET110022	1	1	2	12	2	1
ET110024	1	1	2	12	1	1
ET110025	1	1	2	4	1	1
ET110026	1	1	1	12	1	1
ET110027	1	1	2	4	1	1
ET110027	2	3	2	9	2	0
ET110028	1	2	2	12	1	1
ET110028	2	3	2	10	2	93
ET110029	1	1	1	12	1	1
ET110029	2	2	2	8	3	74
ET110029	3	3	2	9	99	1
ET110030	1	1	2	5	1	1
ET110030	2	3	1	12	1	1
ET110031	1	1	2	6	2	1
ET110031	2	3	2	7	2	0
ET110031	3	4	2	12	1	1
ET110032	1	1	2	5	2	1
ET110032	2	1	2	12	1	1
ET110033	1	1	1	12	2	20
ET110033	2	1	1	12	2	45
ET110033	3	2	99	9	99	93
ET110034	1	1	2	5	2	1
ET110034	2	3	1	5	2	1
ET110034	3	5	2	12	2	1
ET110035	1	1	1	10	2	80
ET110035	2	1	2	5	2	1
ET110035	3	3	2	8	1	1
ET110036	1	1	1	8	1	1
ET110037	1	1	2	5	1	1
ET110038	1	1	2	12	1	1
ET110039	1	1	1	3	1	1
ET110040	1	1	2	5	1	1
ET110041	1	1	1	12	1	20
ET110042	1	1	2	12	1	1
ET110043	1	1	2	12	1	1
ET110043	2	3	2	12	1	93
ET110044	1	1	2	12	1	1
ET110044	2	1	1	7	2	15
ET110045	1	1	2	12	1	1
ET110046	1	1	2	12	1	1
ET110046	2	3	2	9	1	93
ET110047	1	1	2	12	1	1
ET110048	1	1	2	12	1	1
ET110049	1	1	1	12	3	91
ET110049	2	1	2	12	1	1
ET110050	1	1	1	5	2	1
ET110050	2	1	1	12	1	93
ET110050	3	2	1	5	2	93
ET110050	4	2	2	12	2	91
ET110050	5	3	1	12	1	1
ET110051	1	1	2	5	1	1
ET110051	2	3	1	5	1	1
ET110052	1	1	2	5	3	1
ET110052	2	2	2	8	3	15
ET110053	1	1	2	5	2	1
ET110053	2	1	1	7	1	93
ET110053	3	2	2	12	2	15
ET110053	4	2	2	6	3	15
ET110054	1	1	2	12	1	1
ET110054	2	4	1	12	1	1
ET110054	3	5	1	12	1	1
ET110054	4	6	1	12	1	93
ET110054	5	7	1	12	1	1
ET110055	1	1	2	12	1	1
ET110055	2	3	2	12	1	1
ET110055	3	4	2	12	1	93
ET110055	4	7	2	12	1	97
ET110056	1	2	2	12	1	1
ET110057	1	1	2	12	1	0
ET110057	2	1	2	12	1	0
ET110058	1	1	2	12	2	1
ET110058	2	2	2	12	2	1
ET110059	1	1	1	12	1	74
ET110060	1	1	2	9	1	1
ET110061	1	1	2	9	99	1
ET110062	1	1	1	5	2	1
ET110062	2	1	2	12	2	91
ET110062	3	2	2	12	2	91
ET110063	1	1	1	8	1	1
ET110063	2	2	2	8	3	15
ET110064	1	1	2	5	2	1
ET110064	2	5	2	5	1	1
ET110065	1	1	2	12	1	1
ET110065	2	1	2	12	1	15
ET110066	1	2	2	12	1	1
ET110067	1	1	1	6	1	11
ET110068	1	1	2	12	1	1
ET110069	1	1	2	12	1	1
ET110069	2	3	2	12	4	1
ET110070	1	1	2	12	1	1
ET110070	2	4	2	10	2	93
ET110070	3	6	2	10	4	93
ET110070	4	7	2	9	4	1
ET110071	1	1	2	5	1	1
ET110072	1	1	2	12	1	1
ET110073	1	1	2	12	2	1
ET110073	2	2	2	12	2	1
ET110073	3	3	2	12	2	1
ET110074	1	1	2	12	2	1
ET110075	1	1	2	9	99	1
ET110076	1	1	2	6	1	93
ET110076	2	3	1	12	1	1
ET110076	3	4	1	12	1	1
ET110076	4	5	1	12	1	1
ET110076	5	6	1	12	1	93
ET110076	6	7	1	12	1	1
ET110077	1	1	2	12	1	1
ET110078	1	1	2	12	1	1
ET110079	1	1	2	12	1	1
ET110080	1	1	1	12	1	1
ET110080	2	5	99	12	1	1
ET110081	1	1	1	12	1	93
ET110081	2	4	2	9	4	97
ET110082	1	1	2	3	1	1
ET110083	1	1	2	5	1	1
ET110084	1	1	1	5	1	1
ET110084	2	1	1	12	1	0
ET110084	3	2	2	6	3	15
ET110085	1	1	2	5	2	1
ET110085	2	1	1	12	1	93
ET110085	3	2	2	6	3	52
ET110086	1	1	2	5	1	1
ET110087	1	1	2	12	1	1
ET110088	1	1	2	6	2	1
ET110088	2	1	1	12	2	15
ET110089	1	1	2	6	2	1
ET110090	1	1	2	5	2	1
ET110090	2	1	2	9	3	55
ET110090	3	2	2	5	1	1
ET110091	1	1	2	3	1	1
ET110092	1	1	2	8	2	1
ET110093	1	1	2	6	2	1
ET110093	2	3	2	12	2	1
ET110094	1	1	2	5	1	1
ET110095	1	1	2	12	1	1
ET110095	2	2	2	12	1	1
ET110096	1	6	2	6	3	1
ET110096	2	6	1	12	2	91
ET110096	3	3	2	12	1	52
ET110096	4	1	2	12	1	1
ET110097	1	1	2	12	1	1
ET110097	2	1	2	12	1	1
ET110098	1	1	2	9	2	1
ET110098	2	5	2	12	1	1
ET110099	1	1	2	12	1	1
ET110099	2	2	2	12	1	1
ET110100	1	1	2	12	1	1
ET110100	2	2	2	12	1	1
ET110100	3	3	2	12	1	1
ET120001	1	1	2	12	3	74
ET120001	2	1	2	12	3	1
ET120001	3	1	1	12	4	74
ET120001	4	2	2	12	4	74
ET120001	5	3	2	12	2	1
ET120001	6	4	2	12	2	1
ET120002	1	1	2	12	1	1
ET120002	2	2	2	12	2	52
ET120003	1	1	2	12	1	1
ET120003	2	3	2	12	3	26
ET120003	3	3	2	12	2	93
ET120004	1	1	2	12	1	1
ET120004	2	1	2	12	3	74
ET120004	3	2	2	12	3	17
ET120005	1	1	2	10	1	1
ET120005	2	1	2	8	2	1
ET120005	3	1	2	6	2	52
ET120006	1	1	2	11	1	1
ET120006	2	1	2	12	1	52
ET120006	3	2	2	3	3	52
ET120006	4	3	1	12	2	1
ET120006	5	3	2	6	2	1
ET120007	1	1	2	12	1	1
ET120007	2	1	2	12	1	1
ET120007	3	1	1	4	4	1
ET120007	4	2	1	12	3	74
ET120008	1	1	2	12	2	1
ET120008	2	1	2	6	3	1
ET120008	3	1	2	3	4	52
ET120008	4	2	2	3	4	52
ET120008	5	3	1	10	2	52
ET120009	1	1	2	12	1	1
ET120009	2	1	1	12	2	1
ET120010	1	1	2	9	1	1
ET120010	2	1	2	6	4	1
ET120010	3	1	2	12	3	52
ET120010	4	2	2	3	2	1
ET120011	1	1	2	12	1	52
ET120011	2	1	2	12	1	52
ET120011	3	2	2	6	3	17
ET120012	1	1	2	12	1	1
ET120012	2	2	2	12	2	52
ET120012	3	2	2	12	3	17
ET120013	1	1	2	12	1	74
ET120013	2	2	2	12	1	15
ET120014	1	1	2	12	1	1
ET120014	2	1	2	12	1	1
ET120014	3	1	2	6	3	52
ET120015	1	1	2	9	1	1
ET120015	2	1	2	6	2	1
ET120015	3	2	2	12	4	52
ET120016	1	1	2	12	3	1
ET120016	2	2	2	12	3	1
ET120017	1	1	2	12	1	17
ET120017	2	2	2	12	2	20
ET120018	1	1	2	12	1	1
ET120018	2	3	2	12	2	1
ET120018	3	4	2	12	1	52
ET120018	4	5	1	10	1	1
ET120018	5	7	1	10	1	1
ET120019	1	1	2	11	1	1
ET120019	2	2	2	2	2	52
ET120020	1	1	2	12	2	60
ET120020	2	1	99	9	99	50
ET120021	1	1	2	11	1	1
ET120021	2	1	2	4	2	52
ET120021	3	1	2	5	2	52
ET120022	1	1	2	12	1	1
ET120022	2	3	1	12	2	1
ET120022	3	3	1	12	2	1
ET120023	1	1	2	12	3	52
ET120023	2	1	2	12	1	1
ET120023	3	1	2	12	3	52
ET120024	1	1	2	12	1	1
ET120024	2	1	2	12	1	1
ET120025	1	1	2	10	1	1
ET120025	2	1	2	6	1	1
ET120025	3	1	2	12	4	1
ET120025	4	2	2	12	4	52
ET120026	1	1	2	10	1	1
ET120026	2	1	2	6	3	1
ET120026	3	1	2	12	2	1
ET120027	1	1	2	12	1	1
ET120027	2	1	2	10	2	1
ET120027	3	2	2	12	1	1
ET120027	4	2	2	6	2	52
ET120028	1	1	1	8	1	15
ET120028	2	1	2	12	2	1
ET120028	3	1	2	12	2	1
ET120028	4	3	1	12	1	52
ET120028	5	4	1	12	1	52
ET120029	1	1	2	12	1	1
ET120029	2	2	2	11	1	1
ET120029	3	2	2	8	2	1
ET120030	1	1	2	10	1	1
ET120030	2	1	2	6	3	1
ET120030	3	1	2	8	3	1
ET120031	1	1	2	12	1	1
ET120031	2	2	2	12	2	52
ET120032	1	1	2	10	1	1
ET120032	2	1	2	6	2	1
ET120032	3	1	2	12	1	1
ET120032	4	2	2	4	3	52
ET120033	1	1	2	12	3	1
ET120033	2	1	2	12	3	52
ET120033	3	2	2	12	2	52
ET120034	1	1	2	12	1	1
ET120034	2	2	2	12	2	1
ET120035	1	1	2	10	1	1
ET120035	2	1	2	8	1	1
ET120035	3	1	2	10	3	1
ET120035	4	3	2	10	2	52
ET120035	5	4	2	10	2	1
ET120036	1	1	2	10	3	1
ET120036	2	1	2	6	2	1
ET120036	3	1	2	12	3	52
ET120037	1	1	2	11	1	1
ET120037	2	1	2	2	1	1
ET120037	3	2	2	2	3	52
ET120038	1	1	2	12	1	1
ET120038	2	1	2	12	1	1
ET120039	1	1	2	12	1	1
ET120039	2	1	2	12	3	52
ET120039	3	1	2	12	4	52
ET120040	1	1	2	12	4	1
ET120040	2	1	2	12	3	1
ET120040	3	1	2	12	3	1
ET120041	1	1	2	10	1	1
ET120041	2	1	2	6	3	1
ET120042	1	1	2	10	2	1
ET120042	2	1	2	11	1	1
ET120042	3	1	2	6	3	1
ET120043	1	1	2	12	1	1
ET120043	2	1	2	12	1	1
ET120043	3	1	2	12	1	1
ET120044	1	1	2	10	1	1
ET120044	2	1	2	6	2	1
ET120044	3	1	2	12	4	1
ET120044	4	2	2	12	4	52
ET120045	1	1	2	12	1	1
ET120045	2	1	2	12	1	1
ET120045	3	1	2	6	1	36
ET120046	1	1	2	12	1	1
ET120046	2	1	2	12	1	1
ET120046	3	2	2	12	2	1
ET120046	4	3	2	12	1	1
ET120047	1	1	2	12	1	52
ET120047	2	1	2	12	2	52
ET120047	3	1	2	12	3	52
ET120048	1	1	2	12	1	1
ET120048	2	1	2	12	1	1
ET120048	3	1	2	12	3	1
ET120049	1	1	2	11	1	1
ET120049	2	1	2	10	2	1
ET120049	3	1	2	8	3	52
ET120049	4	2	2	5	2	1
ET120050	1	1	2	12	3	1
ET120050	2	1	2	12	3	1
ET120050	3	2	2	12	4	1
ET120050	4	2	2	12	4	1
ET120051	1	1	2	12	1	1
ET120051	2	1	2	12	1	1
ET120052	1	1	2	10	1	1
ET120052	2	1	2	4	3	1
ET120052	3	1	2	12	2	52
ET120053	1	1	1	12	1	1
ET120053	2	1	1	12	1	1
ET120053	3	2	2	12	2	52
ET120054	1	1	2	12	2	1
ET120054	2	1	2	12	2	1
ET120054	3	2	2	12	1	52
ET120055	1	1	2	11	1	1
ET120055	2	2	2	3	2	1
ET120055	3	3	2	4	2	1
ET120056	1	1	2	11	1	1
ET120056	2	1	2	10	2	1
ET120056	3	1	2	6	1	1
ET120056	4	2	2	10	2	15
ET120057	1	1	2	12	1	74
ET120057	2	1	2	12	2	1
ET120058	1	1	2	12	1	74
ET120058	2	1	2	12	2	1
ET120058	3	2	2	12	3	17
ET120059	1	1	2	12	1	1
ET120059	2	1	2	12	3	52
ET120059	3	1	2	12	1	1
ET120060	1	1	2	10	1	1
ET120060	2	1	2	3	3	1
ET120060	3	1	2	12	2	1
ET120060	4	2	2	2	3	1
ET120061	1	1	2	12	3	1
ET120061	2	1	2	12	3	52
ET120061	3	2	2	12	2	52
ET120061	4	3	2	12	4	52
ET120061	5	4	2	12	4	1
ET120062	1	1	2	10	1	1
ET120062	2	3	1	12	1	1
ET120062	3	4	2	12	3	52
ET120063	1	1	2	12	1	1
ET120063	2	1	2	10	2	1
ET120063	3	1	2	10	1	1
ET120064	1	1	2	12	1	1
ET120064	2	1	2	12	1	52
ET120064	3	2	2	6	2	17
ET120065	1	1	2	12	2	1
ET120065	2	1	2	12	2	1
ET120065	3	2	2	12	3	52
ET120066	1	1	2	12	1	1
ET120066	2	1	2	12	4	85
ET120066	3	1	2	6	4	20
ET120066	4	2	2	12	2	52
ET120067	1	1	1	12	1	15
ET120068	1	1	2	10	1	15
ET120068	2	1	2	12	1	52
ET120068	3	2	2	12	1	52
ET120069	1	1	2	11	1	1
ET120069	2	1	2	10	1	1
ET120069	3	2	2	8	2	15
ET120070	1	1	2	12	3	1
ET120070	2	1	2	12	3	1
ET120071	1	1	2	12	2	1
ET120071	2	1	2	12	2	1
ET120071	3	1	2	12	3	1
ET120072	1	1	2	12	1	1
ET120072	2	1	2	12	1	1
ET120072	3	1	2	10	3	74
ET120072	4	2	2	12	1	1
ET120072	5	3	1	12	1	1
ET120073	1	1	2	12	3	1
ET120073	2	1	2	12	3	1
ET120073	3	2	2	12	3	52
ET120074	1	1	1	12	3	1
ET120074	2	1	1	12	3	1
ET120074	3	2	1	12	3	1
ET120075	1	1	2	6	2	1
ET120075	2	1	2	6	2	74
ET120075	3	2	2	12	1	52
ET120076	1	1	2	12	2	1
ET120076	2	1	2	12	2	1
ET120077	1	1	2	12	1	1
ET120077	2	1	2	10	1	1
ET120077	3	2	2	10	1	1
ET120077	4	3	2	12	1	1
ET120077	5	4	2	10	1	17
ET120077	6	5	2	9	1	17
ET120077	7	6	2	6	2	52
ET120078	1	1	2	11	1	1
ET120078	2	1	2	10	1	1
ET120078	3	1	2	10	1	52
ET120078	4	2	2	4	3	52
ET120079	1	1	2	12	2	1
ET120079	2	2	1	12	2	1
ET120079	3	3	1	12	3	1
ET120080	1	1	2	12	3	1
ET120080	2	1	2	12	3	1
ET120080	3	1	2	12	2	74
ET120081	1	1	2	11	1	1
ET120081	2	1	2	11	1	1
ET120082	1	1	2	12	2	52
ET120082	2	2	2	12	2	52
ET120083	1	1	2	12	1	1
ET120083	2	1	2	12	4	52
ET120084	1	1	2	12	2	1
ET120084	2	1	2	12	3	1
ET120084	3	2	2	12	3	52
ET120085	1	1	2	12	2	1
ET120085	2	1	2	12	3	1
ET120085	3	1	2	12	3	52
ET120085	4	2	2	12	3	52
ET120086	1	1	2	12	3	1
ET120086	2	2	2	12	3	1
ET120086	3	2	2	12	3	1
ET120087	1	1	2	12	2	1
ET120087	2	1	2	12	2	1
ET120087	3	1	2	12	2	1
ET120088	1	1	2	12	3	1
ET120088	2	1	2	12	2	1
ET120088	3	1	2	12	3	52
ET120089	1	1	2	12	1	1
ET120089	2	2	2	12	2	93
ET120090	1	1	2	12	2	1
ET120090	2	1	2	12	1	1
ET120091	1	2	2	12	3	1
ET120091	2	2	2	12	2	1
ET120091	3	2	2	12	3	1
ET120092	1	1	2	12	2	1
ET120092	2	1	2	12	2	1
ET120093	1	1	2	12	2	1
ET120093	2	1	2	12	2	1
ET120094	1	2	2	10	1	1
ET120094	2	2	2	11	3	1
ET120094	3	2	2	12	1	1
ET120094	4	3	2	12	2	52
ET120095	1	1	2	10	1	1
ET120095	2	2	2	3	2	1
ET120095	3	3	2	12	1	52
ET120096	1	1	2	10	1	1
ET120096	2	1	2	6	2	1
ET120096	3	1	2	12	4	1
ET120096	4	2	2	12	3	52
ET120097	1	1	2	11	1	1
ET120097	2	1	2	8	1	1
ET120097	3	2	2	6	2	52
ET120097	4	2	2	11	2	52
ET120097	5	2	2	11	2	1
ET120098	1	1	2	12	3	1
ET120098	2	1	2	12	2	1
ET120098	3	1	2	12	2	1
ET120099	1	1	2	12	1	1
ET120099	2	1	2	12	2	1
ET120099	3	2	2	12	2	52
ET120100	1	1	2	10	1	1
ET120100	2	1	2	6	2	1
ET120100	3	1	2	12	2	1
ET120100	4	2	2	12	2	74
ET130001	1	1	2	12	2	74
ET130001	2	2	2	12	3	91
ET130002	1	1	2	5	3	45
ET130002	2	2	2	12	2	52
ET130003	1	1	2	12	1	52
ET130003	2	1	99	9	99	1
ET130003	3	3	99	9	99	52
ET130003	4	6	99	9	99	52
ET130004	1	1	2	12	1	93
ET130004	2	2	2	12	3	15
ET130005	1	1	2	12	1	0
ET130006	1	1	2	12	1	52
ET130006	2	1	2	12	1	52
ET130007	1	1	1	12	1	52
ET130007	2	2	2	12	1	15
ET130008	1	1	1	2	1	15
ET130009	1	1	2	12	1	17
ET130010	1	1	2	12	2	74
ET130010	2	2	1	12	3	15
ET130010	3	1	1	10	1	67
ET130010	4	1	99	9	99	93
ET130011	1	1	2	12	2	52
ET130011	2	2	2	12	2	91
ET130011	3	3	1	12	1	74
ET130012	1	1	1	8	2	74
ET130012	2	1	1	3	3	45
ET130012	3	2	2	6	3	52
ET130013	1	1	2	3	4	1
ET130013	2	1	2	6	2	52
ET130013	3	2	2	7	2	52
ET130013	4	2	2	8	2	52
ET130014	1	1	2	12	3	52
ET130015	1	1	2	12	1	74
ET130016	1	1	1	12	1	52
ET130017	1	1	2	12	1	93
ET130018	1	1	2	12	1	15
ET130019	1	1	1	12	1	93
ET130019	2	2	2	6	2	15
ET130020	1	1	2	12	1	52
ET130021	1	1	2	12	1	95
ET130021	2	4	2	12	2	52
ET130022	1	1	1	12	1	64
ET130022	2	2	2	12	3	52
ET130023	1	1	1	12	1	80
ET130024	1	1	2	12	1	52
ET130025	1	1	2	12	1	93
ET130026	1	1	2	12	1	74
ET130027	1	1	2	12	3	15
ET130027	2	1	2	12	2	1
ET130027	3	2	2	1	2	52
ET130028	1	1	2	12	3	52
ET130029	1	1	2	10	2	15
ET130029	2	1	2	8	3	1
ET130029	3	2	2	8	3	52
ET130030	1	1	2	8	2	1
ET130030	2	1	2	5	2	20
ET130030	3	2	2	4	1	74
ET130031	1	1	2	12	1	55
ET130031	2	2	2	12	1	52
ET130031	3	3	1	12	99	55
ET130031	4	4	1	12	1	60
