CHILDCODE	MEMIDR5	MEMMOVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	RELATER5	THSVILR5	HHCSTER5	DOBHHMR5	RELHHR5	MRTLSTR5	DISABR5	MTHRHHR5	FTHRHHR5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPATDR5
181013	31	 	1	 	 	2	 	1	27	 	23	 	5	 	0	30	0	 	 	 	 	 	 	 	 	 
181014	0	 	1	 	19	22	 	1	0	 	21	 	2	0	0	2	1	1	10	0	 	 	 	 	 	 
181014	1	 	1	 	49	52	 	1	1	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181014	2	 	1	 	40	43	 	2	1	 	21	 	1	1	0	98	98	0	 	 	 	 	 	 	 	 
181014	3	 	4	 	66	69	 	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	4	 	4	 	59	62	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	5	 	4	 	43	46	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181014	6	 	1	 	10	13	 	1	7	 	21	12	2	0	0	2	1	 	 	 	1	6	1	 	 	3
181015	0	 	1	 	19	22	 	2	0	 	21	 	1	1	0	98	98	1	12	0	 	 	 	 	 	 
181015	1	 	3	2015	75	78	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	2	 	4	 	59	62	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	3	 	4	 	51	54	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	4	 	4	 	35	38	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	5	 	4	 	32	35	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	6	 	4	 	29	32	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	7	 	4	 	9	12	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	8	 	4	 	26	29	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181015	9	 	1	 	0	3	 	1	27	 	21	 	2	 	0	0	10	 	 	 	 	 	 	 	 	 
181015	10	 	1	 	26	29	 	1	25	 	21	 	 	1	0	99	99	1	11	0	 	 	 	 	 	 
181016	0	 	1	 	19	22	 	2	0	 	23	 	1	1	0	98	99	1	11	0	 	 	 	 	 	 
181016	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	2	 	4	 	71	74	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	3	 	4	 	49	52	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	4	 	4	 	41	44	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	5	 	4	 	44	47	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	6	 	4	 	39	42	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	8	 	4	 	33	36	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	9	 	4	 	36	39	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	10	 	4	 	30	33	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	11	 	4	 	32	35	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	12	 	4	 	29	32	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	13	 	4	 	22	25	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	14	 	4	 	18	21	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	15	 	4	 	17	20	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	28	 	4	 	14	17	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	29	 	4	 	14	17	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	30	 	4	 	15	18	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	31	 	4	 	39	42	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	32	 	4	 	34	37	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	34	 	4	 	8	11	 	1	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	35	 	4	 	34	37	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	36	 	4	 	29	32	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	37	 	4	 	8	11	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181016	38	 	1	 	26	29	 	1	25	 	23	 	 	1	1	99	39	1	12	0	 	 	 	 	 	 
181016	39	 	1	 	60	63	 	1	26	 	23	 	3	3	0	99	99	0	 	 	 	 	 	 	 	 
181016	40	 	1	 	 	0	10	2	27	 	23	 	2	 	0	0	38	 	 	 	 	 	 	 	 	 
181017	0	 	1	 	19	22	 	1	0	 	24	 	2	0	0	4	7	1	10	0	 	 	 	 	 	 
181017	1	 	4	 	69	72	 	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	3	 	4	 	41	44	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	4	 	1	 	39	42	 	2	1	 	24	 	1	1	0	99	98	0	 	 	 	 	 	 	 	 
181017	5	 	4	 	22	25	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181017	6	 	1	 	21	24	 	1	7	 	24	 	2	1	0	4	7	1	10	0	 	 	 	 	 	 
181017	7	 	1	 	49	52	 	1	1	 	24	 	 	1	0	99	99	1	10	0	 	 	 	 	 	 
181017	8	 	1	 	17	20	 	2	16	 	24	 	6	1	0	98	98	1	15	0	 	 	 	 	 	 
181017	9	 	1	 	 	0	6	2	15	 	24	 	5	 	0	8	6	 	 	 	 	 	 	 	 	 
181018	0	 	1	 	19	22	 	2	0	 	21	 	1	1	0	99	99	1	5	0	 	 	 	 	 	 
181018	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	2	 	4	 	21	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	3	 	4	 	22	25	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	4	 	4	 	47	50	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	6	 	3	2016	59	62	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	7	 	4	 	29	32	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	8	 	4	 	27	30	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	9	 	1	 	26	29	 	1	25	 	21	 	 	1	0	99	99	1	7	0	 	 	 	 	 	 
181018	10	 	4	 	20	23	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	11	 	4	 	7	10	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181018	12	 	1	 	0	3	 	1	27	 	21	 	2	 	0	0	9	 	 	 	 	 	 	 	 	 
181019	0	 	1	 	19	22	 	2	0	 	23	 	1	1	0	98	98	1	10	0	 	 	 	 	 	 
181019	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	2	 	4	 	75	78	 	1	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	3	 	4	 	51	54	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	4	 	4	 	41	44	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	5	 	4	 	36	39	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	6	 	4	 	36	39	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	7	 	4	 	28	31	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	8	 	4	 	52	55	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	9	 	4	 	45	48	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	10	 	4	 	25	28	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	11	 	4	 	14	17	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	28	 	4	 	14	17	 	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	29	 	4	 	12	15	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	30	 	4	 	65	68	 	1	26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	31	 	4	 	35	38	 	1	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	32	 	4	 	25	28	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	33	 	4	 	13	16	 	2	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	34	 	4	 	12	15	 	1	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	35	 	4	 	33	36	 	1	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	36	 	4	 	28	31	 	2	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	37	 	4	 	13	16	 	2	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	38	 	4	 	7	10	 	2	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	39	 	4	 	3	6	 	1	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	40	 	1	 	25	28	 	1	25	 	23	 	 	1	0	99	98	1	10	0	 	 	 	 	 	 
181019	41	 	4	 	17	20	 	2	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181019	42	 	1	 	 	2	 	2	27	 	23	 	2	 	0	0	40	 	 	 	 	 	 	 	 	 
181020	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	3	2	1	10	0	 	 	 	 	 	 
181020	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181020	2	 	1	 	56	59	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181020	3	 	1	 	46	49	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
181020	4	 	1	 	18	21	 	1	7	 	23	 	2	0	0	3	2	1	12	1	 	 	 	 	 	 
181020	5	 	4	 	23	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181020	6	 	4	 	22	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	0	 	1	 	19	22	 	2	0	 	23	 	2	0	0	3	2	1	14	0	 	 	 	 	 	 
181021	1	 	3	2014	71	74	 	2	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181021	2	 	1	 	39	42	 	1	1	 	23	 	 	1	0	99	99	1	11	0	 	 	 	 	 	 
181021	3	 	1	 	36	39	 	2	1	 	23	 	1	1	0	98	98	1	9	0	 	 	 	 	 	 
181021	28	 	1	 	15	18	 	1	7	 	23	 	2	0	0	3	2	1	10	1	 	 	 	 	 	 
181021	29	 	1	 	13	16	 	1	7	 	23	2	2	0	0	3	2	 	 	 	1	9	1	 	 	1
181023	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	3	2	1	14	0	 	 	 	 	 	 
181023	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181023	2	 	1	 	51	54	 	1	1	 	23	 	 	1	1	99	99	0	 	 	 	 	 	 	 	 
181023	3	 	1	 	46	49	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
181023	4	 	4	 	27	30	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181023	5	 	2	 	25	28	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181023	6	 	4	 	22	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181023	7	 	2	 	 	22	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	0	 	1	 	19	22	 	1	0	 	21	 	 	1	0	99	99	1	10	0	 	 	 	 	 	 
181024	1	 	3	2014	61	64	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	2	 	3	2016	51	54	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	3	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181024	4	 	1	 	 	19	 	2	25	 	21	 	1	1	0	98	98	1	7	0	 	 	 	 	 	 
181024	5	 	1	 	 	0	3	2	27	 	21	 	2	 	0	4	0	 	 	 	 	 	 	 	 	 
181025	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	3	2	1	12	0	 	 	 	 	 	 
181025	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181025	2	 	1	 	61	64	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181025	3	 	1	 	53	56	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
181025	4	 	1	 	37	40	 	1	7	 	23	 	2	1	0	3	2	0	 	 	 	 	 	 	 	 
181025	5	 	1	 	31	34	 	2	16	 	23	 	6	1	0	99	98	0	 	 	 	 	 	 	 	 
181025	6	 	1	 	23	26	 	2	7	 	23	 	2	0	0	3	2	0	 	 	 	 	 	 	 	 
181025	7	 	4	 	22	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181025	8	 	1	 	20	23	 	1	7	 	23	 	2	1	0	3	2	1	12	0	 	 	 	 	 	 
181025	9	 	1	 	7	10	 	2	15	 	23	11	5	 	0	5	4	 	 	 	1	4	1	 	 	1
181025	10	 	1	 	53	56	 	2	13	 	23	 	4	3	0	99	99	0	 	 	 	 	 	 	 	 
181025	28	 	1	 	12	15	 	2	15	 	23	4	5	0	0	5	4	 	 	 	1	7	1	 	 	1
181025	29	 	1	 	6	9	 	2	15	 	23	1	5	 	0	5	4	 	 	 	1	3	1	 	 	1
181026	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	4	3	1	2	0	 	 	 	 	 	 
181026	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181026	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181026	3	 	1	 	61	64	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181026	4	 	1	 	51	54	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
181026	5	 	1	 	30	33	 	1	7	 	23	 	2	1	1	4	3	1	10	0	 	 	 	 	 	 
181026	6	 	1	 	23	26	 	1	7	 	23	 	2	1	0	4	3	0	 	 	 	 	 	 	 	 
181026	7	 	1	 	28	31	 	2	16	 	23	 	6	1	0	98	98	1	3	0	 	 	 	 	 	 
181026	8	 	2	 	22	25	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181026	9	 	1	 	4	7	 	2	22	 	23	77	5	 	0	7	5	 	 	 	1	1	1	 	 	1
181026	10	 	1	 	20	23	 	2	16	 	23	 	6	1	0	98	98	1	2	0	 	 	 	 	 	 
181026	11	 	1	 	 	3	 	1	19	 	23	 	5	 	0	10	6	 	 	 	 	 	 	 	 	 
181026	12	 	1	 	 	0	6	2	19	 	23	 	5	 	0	10	6	 	 	 	 	 	 	 	 	 
181027	0	 	1	 	19	22	 	2	0	 	23	 	2	1	0	2	1	1	10	0	 	 	 	 	 	 
181027	1	 	1	 	46	49	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181027	2	 	1	 	41	44	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
181027	3	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181027	4	 	1	 	25	28	 	1	25	 	23	 	6	1	0	98	98	1	5	0	 	 	 	 	 	 
181028	0	 	1	 	19	22	 	1	0	 	21	 	2	0	0	99	2	1	10	0	 	 	 	 	 	 
181028	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181028	2	 	1	 	51	54	 	1	1	 	21	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
181028	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181028	4	 	4	 	31	34	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181028	5	 	4	 	21	24	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181028	28	 	4	 	15	18	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181029	0	 	1	 	19	22	 	1	0	 	23	 	2	1	0	2	1	1	12	3	 	 	 	 	 	 
181029	1	 	1	 	51	54	 	1	1	 	23	 	 	1	0	99	98	0	 	 	 	 	 	 	 	 
181029	2	 	1	 	41	44	 	2	1	 	23	 	1	1	0	98	99	0	 	 	 	 	 	 	 	 
181029	3	 	1	 	21	24	 	1	7	 	23	 	2	1	0	2	1	1	2	0	 	 	 	 	 	 
181029	28	 	1	 	15	18	 	1	7	 	23	 	2	0	0	2	1	1	8	2	 	 	 	 	 	 
181029	29	 	1	 	19	22	 	2	16	 	23	 	6	1	0	98	98	1	7	0	 	 	 	 	 	 
181029	30	 	1	 	 	18	 	2	25	 	23	 	6	1	0	98	98	1	10	1	 	 	 	 	 	 
181030	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	3	2	1	7	0	 	 	 	 	 	 
181030	1	 	1	 	76	79	 	1	6	 	23	 	3	3	0	99	99	0	 	 	 	 	 	 	 	 
181030	2	 	1	 	51	54	 	1	1	 	23	 	 	1	0	99	1	0	 	 	 	 	 	 	 	 
181030	3	 	1	 	47	50	 	2	1	 	23	 	1	1	0	98	98	0	 	 	 	 	 	 	 	 
181030	4	 	1	 	29	32	 	1	7	 	24	 	2	1	0	3	2	1	10	0	 	 	 	 	 	 
181030	5	 	1	 	25	28	 	1	7	 	23	 	2	1	0	3	2	0	 	 	 	 	 	 	 	 
181030	6	 	1	 	23	26	 	1	7	 	23	 	2	0	0	3	2	1	15	1	 	 	 	 	 	 
181030	7	 	1	 	21	24	 	2	7	 	23	 	2	1	0	3	2	1	10	0	 	 	 	 	 	 
181030	8	 	1	 	22	25	 	2	16	 	23	 	2	1	0	98	98	0	 	 	 	 	 	 	 	 
181030	9	 	1	 	3	6	 	2	15	 	23	2	5	 	0	8	5	 	 	 	1	18	1	 	 	1
181030	10	 	1	 	1	4	 	2	15	 	23	 	5	 	0	8	5	 	 	 	 	 	 	 	 	 
181031	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	3	99	1	12	1	 	 	 	 	 	 
181031	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181031	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181031	3	 	1	 	51	54	 	2	1	 	23	 	 	3	0	99	99	0	 	 	 	 	 	 	 	 
181031	4	 	4	 	22	25	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181031	5	 	4	 	19	22	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181031	28	 	1	 	14	17	 	1	7	 	23	10	2	0	0	3	99	 	 	 	1	9	1	 	 	3
181031	29	 	1	 	 	8	 	2	15	 	23	6	5	 	0	98	98	 	 	 	1	3	1	 	 	3
181032	0	 	1	 	19	22	 	1	0	 	21	 	2	0	0	2	1	1	3	0	 	 	 	 	 	 
181032	1	 	1	 	52	55	 	1	1	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181032	2	 	1	 	40	43	 	2	1	 	21	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
181032	3	 	1	 	22	25	 	1	7	 	21	 	2	1	0	2	1	1	4	0	 	 	 	 	 	 
181032	4	 	4	 	17	20	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181032	28	 	1	 	14	17	 	2	7	 	21	9	2	0	0	2	1	 	 	 	1	9	1	 	 	3
181032	29	 	1	 	 	23	 	2	16	 	21	 	6	1	0	98	98	0	 	 	 	 	 	 	 	 
181032	30	 	1	 	 	5	 	1	19	 	21	8	5	 	0	29	3	 	 	 	0	 	 	30	 	 
181032	31	 	1	 	 	3	 	2	19	 	21	 	5	 	0	29	3	 	 	 	 	 	 	 	 	 
181032	32	 	1	 	 	0	10	2	19	 	21	 	5	 	0	29	3	 	 	 	 	 	 	 	 	 
181033	0	 	1	 	19	22	 	1	0	 	21	 	2	1	0	2	1	1	12	0	 	 	 	 	 	 
181033	1	 	1	 	47	50	 	1	1	 	21	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181033	2	 	1	 	42	45	 	2	1	 	21	 	1	1	0	98	99	0	 	 	 	 	 	 	 	 
181033	3	 	4	 	23	26	 	2	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181033	4	 	1	 	17	20	 	1	7	 	21	 	2	0	0	2	1	1	12	0	 	 	 	 	 	 
181033	5	 	1	 	8	11	 	2	15	 	21	3	5	 	0	98	98	 	 	 	1	3	1	 	 	3
181033	28	 	1	 	14	17	 	1	7	 	21	2	2	0	0	2	1	 	 	 	1	9	1	 	 	3
181033	29	 	1	 	 	21	 	2	25	 	21	 	6	1	0	98	98	1	10	0	 	 	 	 	 	 
181035	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	99	5	1	10	0	 	 	 	 	 	 
181035	1	 	2	 	71	74	 	2	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181035	2	 	2	 	35	38	 	1	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181035	3	 	2	 	33	36	 	2	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181035	4	 	2	 	16	19	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181035	5	 	1	 	43	46	 	1	1	 	23	 	 	3	0	99	99	1	7	0	 	 	 	 	 	 
181035	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181035	7	 	1	 	14	17	 	1	7	 	23	77	2	0	0	99	5	 	 	 	1	10	1	 	 	3
181035	28	 	2	 	14	17	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181035	29	 	2	 	9	12	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181036	0	 	1	 	19	22	 	1	0	 	23	 	2	0	0	2	1	1	12	0	 	 	 	 	 	 
181036	1	 	1	 	61	64	 	1	1	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181036	2	 	1	 	51	54	 	2	1	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
181036	3	 	2	 	31	34	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181036	4	 	1	 	17	20	 	1	7	 	23	 	2	0	0	2	1	1	8	0	 	 	 	 	 	 
181036	5	 	2	 	22	25	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181036	6	 	2	 	 	8	 	2	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181036	7	 	2	 	 	6	 	2	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181036	8	 	2	 	 	3	 	1	19	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	0	 	1	 	19	22	 	2	0	 	23	 	1	1	0	98	98	1	7	0	 	 	 	 	 	 
181037	1	 	4	 	46	49	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	2	 	4	 	41	44	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	3	 	4	 	25	28	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	4	 	4	 	21	24	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	5	 	4	 	24	27	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	6	 	1	 	20	23	 	1	25	 	23	 	 	1	0	98	98	0	 	 	 	 	 	 	 	 
181037	7	 	4	 	50	53	 	1	26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	8	 	4	 	49	52	 	2	26	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181037	9	 	1	 	0	3	 	2	27	 	23	 	2	 	0	9	6	 	 	 	 	 	 	 	 	 
181038	0	 	1	 	19	22	 	2	0	 	23	 	6	1	0	98	98	0	 	 	 	 	 	 	 	 
181038	1	 	4	 	56	59	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181038	2	 	4	 	46	49	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181038	3	 	4	 	30	33	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181038	4	 	4	 	26	29	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181038	5	 	4	 	27	30	 	2	16	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181038	6	 	4	 	8	11	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181038	7	 	4	 	5	8	 	1	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181038	8	 	4	 	4	7	 	2	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
181038	9	 	1	 	45	48	 	1	26	 	23	 	 	1	0	99	99	0	 	 	 	 	 	 	 	 
181038	10	 	1	 	39	42	 	2	26	 	23	 	1	1	0	99	99	0	 	 	 	 	 	 	 	 
181038	11	 	1	 	23	26	 	1	25	 	23	 	2	1	0	10	9	1	7	0	 	 	 	 	 	 
181038	12	 	1	 	20	23	 	1	16	 	23	 	2	0	0	10	9	0	 	 	 	 	 	 	 	 
181038	13	 	1	 	16	19	 	1	16	 	23	 	2	0	0	10	9	0	 	 	 	 	 	 	 	 
