CHILDCODE	VSIMPR5	PPVTDAY	PPVTMTH	PPVTYEAR	STRTHRPP	STRTMNPP	ENDHRPP	ENDMNPP	PPVT004	PPVT007	PPVT008	PPVT009	PPVT011	PPVT012	PPVT016	PPVT023	PPVT024	PPVT025	PPVT026	PPVT028	PPVT029	PPVT030	PPVT031	PPVT033	PPVT035	PPVT039	PPVT045	PPVT046	PPVT047	PPVT052	PPVT055	PPVT057	PPVT059	PPVT060	PPVT063	PPVT064	PPVT071	PPVT074	PPVT075	PPVT077	PPVT078	PPVT079	PPVT080	PPVT082	PPVT084	PPVT087	PPVT088	PPVT090	PPVT091	PPVT092	PPVT101	PPVT103	PPVT106	PPVT107	PPVT110	PPVT120	PPVT129	PPVT130	PPVT131	PPVT151	PPVT163	PPVT179	PPVT197	ENGDAY	ENGMTH	ENGYEAR	STRTHREN	STRTMNEN	ENDHREN	ENDMNEN	ENGITM01	ENGITM02	ENGITM03	ENGITM04	ENGITM05	ENGITM06	ENGITM07	ENGITM08	ENGITM09	ENGITM10	ENGITM11	ENGITM12	ENGITM13	ENGITM14	ENGITM15	ENGITM16	ENGITM17	ENGITM18	ENGITM19	ENGITM20	ENGITM21	ENGITM22	ENGITM23	ENGITM24	ENGITM25	ENGITM26	ENGITM27	MATHDAY	MATHMTH	MATHYEAR	STRTHRMT	STRTMNMT	ENDHRMT	ENDMNMT	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27	MTHITM28	MTHITM29	MTHITM30	LANGPPVT	LANGMATH	LANGREAD	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct25maths	correct26maths	correct27maths	correct28maths	correct30maths	correct06maths	correct07maths	correct08maths	correct15maths	correct29maths	maths_raw	maths_perco	correct01read	correct02read	correct03read	correct04read	correct05read	correct06read	correct07read	correct08read	correct09read	correct10read	correct11read	correct12read	correct13read	correct14read	correct15read	correct16read	correct17read	correct18read	correct19read	correct20read	correct21read	correct22read	correct23read	correct24read	correct25read	correct26read	correct27read	reading_raw	reading_perco	correct004ppvt	correct007ppvt	correct008ppvt	correct009ppvt	correct011ppvt	correct012ppvt	correct016ppvt	correct023ppvt	correct024ppvt	correct025ppvt	correct026ppvt	correct028ppvt	correct029ppvt	correct030ppvt	correct031ppvt	correct033ppvt	correct035ppvt	correct039ppvt	correct045ppvt	correct046ppvt	correct047ppvt	correct052ppvt	correct055ppvt	correct057ppvt	correct059ppvt	correct060ppvt	correct063ppvt	correct064ppvt	correct071ppvt	correct074ppvt	correct075ppvt	correct077ppvt	correct078ppvt	correct079ppvt	correct080ppvt	correct082ppvt	correct084ppvt	correct087ppvt	correct088ppvt	correct090ppvt	correct091ppvt	correct092ppvt	correct101ppvt	correct103ppvt	correct106ppvt	correct107ppvt	correct110ppvt	correct120ppvt	correct129ppvt	correct130ppvt	correct131ppvt	correct151ppvt	correct163ppvt	correct179ppvt	correct197ppvt	ppvt_raw	ppvt_perco
100025	0	22	2	2009	16	0	16	16	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	1	2	3	4	1	4	4	2	4	1	22	2	2009	16	20	16	41	2	1	2	3	3	2	1	2	4	1	3	3	4	3	1	2	2	3	2	1	1	2	1	2	1	3	4	22	2	2009	16	41	17	0	5	634	240	45	3	17.43	18	1	63	4	1	1	3	2	_	2	3	1	4	1	3	3	4	4	3	2	2	2	_	2	4	4	4	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	11	36.6666679382324	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	18	66.6666641235352	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	53	96.363639831543
100026	0	30	2	2009	9	43	9	51	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	3	4	3	2	3	1	3	4	1	4	4	2	4	1	30	2	2009	9	53	10	8	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	3	2	3	4	3	1	1	2	4	1	4	2	30	2	2009	10	9	10	36	5	525	240	45	9	17.43	18	1	26	3	3	1	4	4	30	1	3	2	2	2	2	1	1	2	1	2	1	2	4	4	4	4	4	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	1	0	0	1	0	12	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	1	20	74.0740737915039	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	50	90.9090881347656
100027	0	9	3	2009	12	8	12	17	1	2	3	4	2	3	1	2	4	1	3	4	2	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	1	4	3	1	3	2	1	3	4	1	4	1	4	2	4	3	1	1	1	3	1	1	3	4	2	4	1	9	3	2009	12	18	12	24	2	1	2	1	3	4	3	3	2	3	1	1	1	2	2	2	1	2	2	3	3	2	1	2	1	3	2	9	3	2009	12	25	12	48	5	714	107	45	3	17.46	9.5	27	240	1	4	1	2	3	MISSED	4	1	1	3	4	3	3	2	2	4	1	2	2	MISSED	2	4	4	4	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	8	26.6666660308838	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	8	29.6296291351318	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	1	46	83.636360168457
100028	1	23	2	2009	10	58	11	8	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	1	2	1	2	4	1	2	1	1	2	4	3	2	4	3	3	4	1	1	4	2	4	3	23	2	2009	11	8	11	30	2	1	2	3	3	4	4	2	4	1	3	2	4	3	1	3	2	2	4	4	3	3	1	1	1	4	3	23	2	2009	11	31	11	53	1	624	107	57	41	66	12	126	460	5	1	1	1	2	MISS	4	3	2	2	1	3	2	4	1	1	4	2	4	MISS	2	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	4	13.3333330154419	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	18	66.6666641235352	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	0	0	1	1	1	0	1	1	1	0	45	81.8181838989258
100029	1	17	2	2009	10	22	10	20	1	2	3	4	2	3	1	2	4	3	4	1	2	3	3	2	4	3	4	2	3	2	2	3	4	4	2	3	3	4	2	1	3	2	1	4	4	1	1	1	4	2	4	3	2	1	1	3	1	1	3	4	3	4	1	17	2	2009	10	40	11	10	2	2	1	4	1	4	4	2	1	3	4	3	4	2	4	4	2	1	4	1	4	4	4	1	1	3	4	17	2	2009	10	48	11	18	5	400	2040	45	3	16143	200	6	40	5	2	4	4	2	BLANK OR MISS	3	3	2	1	4	3	2	3	3	4	3	3	1	MISS	3	 	 	 	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	23.3333339691162	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	7	25.9259262084961	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	39	70.9090881347656
100030	1	1	3	2009	12	5	12	20	1	2	3	4	2	4	1	2	4	1	3	4	1	2	2	2	2	4	1	3	3	1	2	2	3	2	2	3	1	1	3	1	2	3	2	3	1	4	2	3	4	1	4	3	2	3	1	4	4	1	4	1	3	1	4	1	3	2009	12	21	12	23	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	1	3	2009	12	28	12	40	5	523	44	45	25	1000617	100021	179	20069	99	99	99	99	99	BLANK/MISS	99	99	99	99	99	99	99	99	99	99	99	99	99	MISS/BLANK	99	 	 	 	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6.66666650772095	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	28	50.9090919494629
100031	0	8	3	2009	13	5	13	17	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	2	3	4	2	3	2	1	2	3	4	2	3	1	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	1	2	4	3	1	4	4	2	4	1	8	3	2009	13	20	13	30	1	1	1	1	2	4	1	2	1	1	4	3	4	4	3	2	2	1	4	1	4	2	2	4	2	2	3	8	3	2009	13	32	13	43	5	1718	144	45	675	213	1821	2	0	4	4	4	1	4	_	4	3	4	2	2	1	1	2	4	2	4	2	99	_	99	4	4	4	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	8	26.6666660308838	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	9	33.3333320617676	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	49	89.0909118652344
100032	0	16	2	2009	14	37	14	48	1	2	3	4	2	3	1	2	4	1	3	4	1	3	3	2	4	3	4	2	3	2	2	2	3	4	2	3	1	4	3	1	4	2	1	3	1	3	3	1	2	1	4	3	4	1	2	2	4	1	4	4	2	2	2	16	2	2009	15	32	15	53	2	1	2	3	3	1	1	2	2	1	3	3	4	1	3	1	1	1	1	1	1	1	3	3	1	3	1	16	2	2009	14	50	15	23	5	624	160	45	40	17.43	1.3	18/24	200/258.40	5	2	1	1	3	40	1	1	3	1	2	2	2	2	1	1	2	2	1	22	4	4	4	4	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	10	33.3333320617676	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	40.7407417297363	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	39	70.9090881347656
100033	0	16	2	2009	15	38	16	0	1	2	3	4	2	3	2	1	4	1	3	4	1	2	3	2	4	3	4	2	2	1	1	2	3	4	2	3	3	4	2	1	1	2	1	4	1	1	4	1	2	3	4	3	3	1	1	4	4	1	3	4	1	4	1	16	2	2009	15	1	15	31	2	3	2	3	3	99	99	99	99	1	3	3	4	3	4	99	1	2	2	1	1	2	99	99	99	99	99	16	1	2009	16	1	16	32	5	624	240	45	-77	17.43	18.21	18/24	-77	4	4	2	2	3	7/5	1	3	99	1	1	2	1	4	1	99	99	99	99	-77	99	4	4	4	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	8	26.6666660308838	1	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	11	40.7407417297363	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	39	70.9090881347656
100034	0	28	2	2009	10	19	10	27	1	2	3	4	2	3	1	1	1	1	3	4	1	2	3	2	4	3	4	2	3	2	1	1	3	4	2	3	1	4	3	1	1	2	3	1	1	1	1	1	1	2	4	3	2	4	3	4	2	1	3	4	3	4	1	28	2	2009	10	28	10	54	2	1	2	3	3	2	1	2	4	1	3	2	4	3	1	3	2	2	4	1	3	1	1	3	2	2	1	28	2	2009	10	55	11	45	5	614	460	45	4	17.43	18.21	18/24	200	1	2	4	2	3	MISSED	2	1	1	1	2	1	1	1	2	1	3	2	3	6	2	4	4	4	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	13	43.3333320617676	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	18	66.6666641235352	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	37	67.2727279663086
100035	0	6	3	2009	9	35	9	47	1	2	3	4	2	3	1	1	4	1	3	4	1	2	3	2	1	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	1	2	1	4	4	1	4	1	2	1	4	3	4	1	3	2	4	1	2	4	2	3	1	6	3	2009	9	49	10	15	2	1	2	2	3	2	1	2	4	1	3	2	4	3	4	2	1	2	1	3	1	2	2	4	4	2	1	6	3	2009	10	18	10	43	5	634	240	45	3	17.43	18	0	120	4	1	1	4	1	0.7	4	1	1	2	2	1	1	1	2	3	1	3	3	30	1	4	4	4	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	15	50	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	17	62.962963104248	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	43	78.1818161010742
100037	0	24	2	2009	9	50	10	24	1	3	4	88	2	2	1	2	1	1	3	4	1	2	3	2	1	3	4	2	3	3	2	2	3	3	2	3	2	4	3	1	1	2	1	3	1	1	1	1	1	3	4	3	2	1	3	2	4	1	1	4	2	1	1	24	2	2009	9	50	10	20	2	1	2	3	3	2	1	2	4	1	3	2	4	3	4	1	1	2	3	3	4	2	3	1	3	3	2	24	2	2009	10	21	10	58	5	157	210	45	10.43	981	37	84	10	1	3	2	2	1	6	2	4	1	2	3	2	2	4	3	2	2	2	2	6	2	4	4	4	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	8	26.6666660308838	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	1	19	70.3703689575195	1	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	36	65.4545440673828
100038	0	16	2	2009	11	5	11	15	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	4	1	4	2	4	3	2	1	2	3	4	1	2	4	2	4	1	16	2	2009	11	21	11	47	2	1	2	2	3	2	1	2	4	1	3	2	4	3	1	2	2	1	4	2	1	2	3	4	4	4	1	11	2	2009	11	50	12	20	5	624	250	45	3	17.43	18	1	60	2	3	3	4	4	30	2	4	1	2	2	2	4	2	2	4	4	2	3	1.68	3	4	4	4	1	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	14	46.6666679382324	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	0	21	77.7777786254883	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	52	94.5454559326172
100039	0	29	2	2009	9	53	10	5	1	2	3	4	2	3	1	2	4	1	3	4	1	2	3	2	4	3	4	2	3	2	1	2	3	4	2	3	3	4	1	1	3	3	1	4	4	1	4	1	4	2	4	3	2	1	3	4	4	1	4	4	2	4	1	29	2	2009	9	9	9	39	2	1	2	3	3	2	1	2	4	1	3	2	4	3	4	2	2	1	4	3	3	2	2	4	4	4	1	29	2	2009	10	11	10	41	5	624	240	45	5	17.43	18.22	8/6=2/6	265%	3	3	1	4	4	5	3	2	3	2	2	3	2	1	3	2	3	2	4	MISS	4	 	 	 	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	11	36.6666679382324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	19	70.3703689575195	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	49	89.0909118652344
100041	0	17	2	2009	17	5	17	15	1	2	3	4	2	3	1	1	4	1	3	4	1	3	3	2	4	4	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	3	1	4	1	4	1	4	3	4	3	2	1	2	3	3	1	4	4	4	4	3	17	2	2009	16	19	16	51	3	1	2	3	3	2	1	2	4	1	3	2	4	3	3	2	1	2	2	3	3	2	2	4	2	1	2	17	2	2009	15	47	16	17	5	624	240	45	3	17.43	18.03	21/16	60%	4	3	1	4	99	-77	99	99	99	99	99	99	99	99	99	99	99	99	99	-77	99	4	4	4	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	9	30	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	17	62.962963104248	1	1	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	0	44	80
100042	0	17	2	2009	15	30	15	42	1	2	3	4	2	3	1	2	4	1	3	4	1	3	3	2	1	1	4	2	3	1	1	2	3	2	2	3	4	4	3	4	3	2	1	2	1	2	3	1	1	3	4	3	3	1	3	3	3	1	3	4	3	3	1	17	2	2009	15	43	16	12	3	1	2	3	3	2	1	1	4	1	3	2	4	3	3	3	1	1	1	1	4	4	2	1	1	1	3	17	2	2009	16	19	16	49	50.1	524	240	55	40	16.143	18.01	7/5	27	3	3	4	2	2	0.1	1	1	1	1	4	1	1	2	2	1	2	3	4	21	1	4	4	4	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	7	23.3333339691162	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	13	48.1481475830078	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	1	34	61.8181800842285
100044	0	11	2	2009	17	0	17	15	1	2	3	4	2	3	1	2	4	1	3	4	1	3	3	2	4	3	4	2	3	1	2	2	3	4	2	3	3	4	3	1	3	2	1	4	3	1	1	1	1	2	4	3	3	1	2	4	4	1	4	4	2	4	4	11	2	2009	11	10	11	24	2	1	2	3	3	2	1	2	4	1	3	3	4	3	4	1	2	3	4	1	3	1	2	4	4	4	2	11	2	2009	10	34	11	6	5	624	213	45	3	17.43	18	19	255	3	2	1	2	2	12	1	2	1	4	2	2	1	1	99	99	99	99	99	-77	99	4	4	4	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	9	30	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	17	62.962963104248	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	0	44	80
100046	0	20	2	2009	12	25	12	36	1	2	3	4	2	2	1	2	1	1	3	4	1	2	3	2	4	3	4	3	3	2	1	2	3	4	2	3	2	4	1	1	3	2	3	1	4	1	1	1	2	1	4	3	4	2	1	4	3	1	4	4	3	4	4	19	2	2009	15	30	16	5	2	1	2	4	4	2	4	3	3	4	1	3	2	2	4	3	4	3	3	3	1	2	3	2	1	3	2	19	2	2009	14	55	15	25	5	614	8	45	5	10645	125	175	-77	1	3	3	2	4	-77	99	3	1	3	1	2	3	2	4	3	2	2	2	-77	4	4	4	4	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	8	26.6666660308838	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	7	25.9259262084961	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	0	37	67.2727279663086
100047	0	8	3	2009	13	8	13	23	1	2	3	4	2	3	1	3	4	1	3	3	3	3	3	1	1	2	2	2	3	1	2	2	3	2	2	3	2	4	3	1	3	2	2	1	4	3	1	1	2	1	1	2	3	4	4	2	1	1	1	1	4	1	1	8	3	2009	12	0	12	0	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	8	3	2009	12	0	12	0	MISSED	MISSED	MISSED	MISSED	MISSED	MISSED	MISSED	MISSED	MISSED	99	99	99	99	99	MISSED	99	99	99	99	99	99	99	99	99	99	99	99	99	MISSED	99	4	4	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	24	43.6363639831543
100048	0	23	2	2009	16	48	17	0	1	2	3	4	2	3	1	2	4	1	3	4	1	2	2	2	4	3	4	2	3	1	2	2	3	4	2	3	1	4	3	1	1	2	3	4	4	2	4	1	4	3	4	3	2	1	2	3	4	1	4	4	2	4	1	23	2	2009	16	6	16	24	2	1	2	3	1	2	1	1	3	1	3	4	4	1	3	3	1	2	1	3	3	3	3	2	4	1	3	23	2	2009	16	27	16	42	5	614	240	45	3	17.43	18.21	18/24	250	99	99	99	99	99	-77	99	99	99	99	99	99	99	99	99	99	99	99	99	-77	99	4	4	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	6	20	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	37.037036895752	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	45	81.8181838989258
100049	1	10	2	2009	11	0	11	30	1	2	3	4	2	3	1	2	1	1	3	3	3	2	3	3	1	3	4	2	3	2	1	2	3	4	2	3	3	4	3	1	3	2	1	4	4	1	3	1	1	2	4	3	2	1	2	3	4	3	3	4	2	4	1	10	2	2009	11	35	12	5	2	3	2	2	3	4	1	3	1	1	2	4	2	4	3	2	2	1	2	4	3	3	3	2	2	2	1	10	2	2009	17	32	17	57	5	97	240	44	15	1743	1001	60	465	1	2	3	2	1	_	1	3	2	3	2	2	3	3	3	4	4	1	1	_	2	4	4	4	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	6	20	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7	25.9259262084961	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	44	80
100050	0	6	3	2009	12	0	12	12	1	2	3	4	2	3	1	2	1	1	3	1	1	2	1	2	1	4	3	3	4	3	4	2	3	4	2	3	1	1	3	1	1	3	3	1	1	4	2	3	4	2	4	4	1	3	2	3	4	3	1	2	1	1	3	6	3	2009	12	15	12	40	2	3	1	2	3	4	1	3	3	1	3	4	4	2	1	1	3	3	3	3	4	4	3	3	2	3	2	6	3	2009	12	41	13	38	11	188	53	59	60	256	141	52	253	3	4	4	1	3	MISSED	2	1	1	4	1	3	3	4	4	2	3	2	2	MISSED	3	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	10	1	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	8	29.6296291351318	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	24	43.6363639831543
