CHILDCODE	ACTIDR5	ACTR5	ACTOWNR5	ACTMTHR5	ACTWEKR5	ACTHRSR5	PYMRECR5	ERNCSHR5	ERNKNDR5	HWPAIDR5	PDPCPRR5	PRFACTR5	MTHPRFR5
181002	3	88	 	 	 	 	 	 	 	 	 	 	 
181003	1	 	 	 	 	 	 	 	 	 	 	 	 
181003	2	 	 	 	 	 	 	 	 	 	 	 	 
181003	3	 	 	 	 	 	 	 	 	 	 	 	 
181005	1	13	1	3	20	8	1	8000	 	4	 	1	-77
181005	2	88	 	 	 	 	 	 	 	 	 	 	 
181005	3	88	 	 	 	 	 	 	 	 	 	 	 
181006	1	10	2	12	30	7	1	10000	 	4	 	1	6
181006	2	88	 	 	 	 	 	 	 	 	 	 	 
181006	3	88	 	 	 	 	 	 	 	 	 	 	 
181008	1	13	3	12	30	12	1	2000	 	4	 	1	12
181008	2	88	 	 	 	 	 	 	 	 	 	 	 
181008	3	88	 	 	 	 	 	 	 	 	 	 	 
181009	1	12	3	3	30	5	1	1000	 	4	 	0	 
181009	2	88	 	 	 	 	 	 	 	 	 	 	 
181009	3	88	 	 	 	 	 	 	 	 	 	 	 
181011	1	13	3	4	28	8	1	4000	 	4	 	0	 
181011	2	12	3	2	8	4	1	3500	 	4	 	0	 
181011	3	10	2	10	20	2	1	3000	 	4	 	0	 
181014	1	13	3	12	30	10	1	3000	 	4	 	1	12
181014	2	88	 	 	 	 	 	 	 	 	 	 	 
181014	3	88	 	 	 	 	 	 	 	 	 	 	 
181015	1	13	3	8	20	6	1	5000	 	4	 	1	-77
181015	2	12	3	12	4	5	1	400	 	2	 	1	-77
181015	3	88	 	 	 	 	 	 	 	 	 	 	 
181016	1	12	1	11	25	8	1	600	 	6	-77	0	 
181016	2	88	 	 	 	 	 	 	 	 	 	 	 
181016	3	88	 	 	 	 	 	 	 	 	 	 	 
181017	1	10	3	3	15	1	1	50000	 	6	1	1	12
181017	2	88	 	 	 	 	 	 	 	 	 	 	 
181017	3	88	 	 	 	 	 	 	 	 	 	 	 
181018	1	12	1	10	26	8	1	2000	 	4	 	1	12
181018	2	88	 	 	 	 	 	 	 	 	 	 	 
181018	3	88	 	 	 	 	 	 	 	 	 	 	 
181019	1	 	 	 	 	 	 	 	 	 	 	 	 
181019	2	 	 	 	 	 	 	 	 	 	 	 	 
181019	3	 	 	 	 	 	 	 	 	 	 	 	 
181020	1	13	1	10	22	8	1	10000	 	4	 	1	12
181020	2	88	 	 	 	 	 	 	 	 	 	 	 
181020	3	88	 	 	 	 	 	 	 	 	 	 	 
181021	1	13	1	5	12	6	1	2000	 	4	 	0	 
181021	2	88	 	 	 	 	 	 	 	 	 	 	 
181021	3	88	 	 	 	 	 	 	 	 	 	 	 
181023	1	 	 	 	 	 	 	 	 	 	 	 	 
181023	2	 	 	 	 	 	 	 	 	 	 	 	 
181023	3	 	 	 	 	 	 	 	 	 	 	 	 
181024	1	20	2	12	20	4	1	2000	 	4	 	1	-77
181024	2	88	 	 	 	 	 	 	 	 	 	 	 
181024	3	88	 	 	 	 	 	 	 	 	 	 	 
181026	1	13	1	10	26	7	1	4600	 	4	 	1	12
181026	2	88	 	 	 	 	 	 	 	 	 	 	 
181026	3	88	 	 	 	 	 	 	 	 	 	 	 
181027	1	13	4	6	22	6	1	3800	 	4	 	1	12
181027	2	12	1	2	15	4	1	200	 	2	 	0	 
181027	3	10	2	12	8	2	0	 	 	 	 	1	-77
181029	1	20	1	6	20	8	0	 	 	 	 	0	 
181029	2	20	1	5	22	8	1	2800	 	4	 	1	2
181029	3	88	 	 	 	 	 	 	 	 	 	 	 
181030	1	13	1	12	30	6	1	7000	 	4	 	1	12
181030	2	88	 	 	 	 	 	 	 	 	 	 	 
181030	3	88	 	 	 	 	 	 	 	 	 	 	 
181033	1	10	2	12	25	8	5	1000	 	4	 	1	-77
181033	2	12	1	2	29	8	1	2500	 	4	 	0	 
181033	3	88	 	 	 	 	 	 	 	 	 	 	 
181034	1	 	 	 	 	 	 	 	 	 	 	 	 
181034	2	 	 	 	 	 	 	 	 	 	 	 	 
181034	3	 	 	 	 	 	 	 	 	 	 	 	 
181037	1	13	1	5	25	8	1	3800	 	4	 	1	12
181037	2	10	7	12	30	3	1	3000	 	4	 	1	12
181037	3	88	 	 	 	 	 	 	 	 	 	 	 
181039	1	13	3	12	30	5	1	1500	 	4	 	1	1
181039	2	88	 	 	 	 	 	 	 	 	 	 	 
181039	3	88	 	 	 	 	 	 	 	 	 	 	 
181041	1	10	2	12	30	5	1	3500	 	4	 	1	6
181041	2	88	 	 	 	 	 	 	 	 	 	 	 
181041	3	88	 	 	 	 	 	 	 	 	 	 	 
181042	1	13	1	8	24	4	1	3000	 	4	 	0	 
181042	2	20	1	1	24	7	0	 	 	 	 	1	2
181042	3	20	3	1	3	3	1	150	 	2	 	0	 
181043	1	13	1	8	30	12	1	1000	 	4	 	1	0
181043	2	88	 	 	 	 	 	 	 	 	 	 	 
181043	3	88	 	 	 	 	 	 	 	 	 	 	 
181045	1	10	2	12	25	6	5	2000	 	4	 	1	-77
181045	2	88	 	 	 	 	 	 	 	 	 	 	 
181045	3	88	 	 	 	 	 	 	 	 	 	 	 
181046	1	13	1	12	26	8	1	3500	 	4	 	1	7
181046	2	88	 	 	 	 	 	 	 	 	 	 	 
181046	3	88	 	 	 	 	 	 	 	 	 	 	 
181047	1	 	 	 	 	 	 	 	 	 	 	 	 
181047	2	 	 	 	 	 	 	 	 	 	 	 	 
181047	3	 	 	 	 	 	 	 	 	 	 	 	 
181049	1	13	1	12	22	8	1	4300	 	4	 	1	7
181049	2	88	 	 	 	 	 	 	 	 	 	 	 
181049	3	88	 	 	 	 	 	 	 	 	 	 	 
181050	1	8	2	6	25	7	1	4000	 	4	 	1	12
181050	2	20	1	5	20	6	1	5000	 	4	 	0	 
181050	3	88	 	 	 	 	 	 	 	 	 	 	 
181056	1	10	2	12	4	2	0	 	 	 	 	0	 
181056	2	13	7	5	21	-77	1	2000	 	6	-77	1	-77
181056	3	88	 	 	 	 	 	 	 	 	 	 	 
181058	1	 	 	 	 	 	 	 	 	 	 	 	 
181058	2	 	 	 	 	 	 	 	 	 	 	 	 
181058	3	 	 	 	 	 	 	 	 	 	 	 	 
181069	1	13	1	1	26	8	1	3200	 	4	 	0	 
181069	2	20	7	1	30	8	1	15	 	1	 	1	2
181069	3	88	 	 	 	 	 	 	 	 	 	 	 
181073	1	12	3	2	30	2	1	1800	 	4	 	0	 
181073	2	13	1	2	26	8	1	1500	 	4	 	0	 
181073	3	9	1	12	24	8	1	3000	 	4	 	1	-77
181078	1	13	1	12	27	12	1	7000	 	4	 	1	12
181078	2	88	 	 	 	 	 	 	 	 	 	 	 
181078	3	88	 	 	 	 	 	 	 	 	 	 	 
191001	1	13	1	12	26	8	1	4000	 	4	 	1	12
191001	2	88	 	 	 	 	 	 	 	 	 	 	 
191001	3	88	 	 	 	 	 	 	 	 	 	 	 
191003	1	9	2	12	30	6	0	 	 	 	 	1	6
191003	2	88	 	 	 	 	 	 	 	 	 	 	 
191003	3	88	 	 	 	 	 	 	 	 	 	 	 
191004	1	 	 	 	 	 	 	 	 	 	 	 	 
191004	2	 	 	 	 	 	 	 	 	 	 	 	 
191004	3	 	 	 	 	 	 	 	 	 	 	 	 
191005	1	13	1	12	26	8	1	4000	 	4	 	1	12
191005	2	88	 	 	 	 	 	 	 	 	 	 	 
191005	3	88	 	 	 	 	 	 	 	 	 	 	 
191006	1	13	3	1	30	6	1	1200	 	4	 	0	 
191006	2	88	 	 	 	 	 	 	 	 	 	 	 
191006	3	88	 	 	 	 	 	 	 	 	 	 	 
191007	1	13	1	12	26	8	1	5000	 	4	 	1	12
191007	2	88	 	 	 	 	 	 	 	 	 	 	 
191007	3	88	 	 	 	 	 	 	 	 	 	 	 
191009	1	12	3	3	20	8	1	130	 	2	 	0	 
191009	2	10	2	8	25	3	0	 	 	 	 	1	-77
191009	3	88	 	 	 	 	 	 	 	 	 	 	 
191011	1	13	1	6	26	12	1	3000	 	4	 	0	 
191011	2	9	3	4	26	12	1	2000	 	4	 	1	2
191011	3	88	 	 	 	 	 	 	 	 	 	 	 
191012	1	13	1	12	28	6	1	4500	 	4	 	1	12
191012	2	88	 	 	 	 	 	 	 	 	 	 	 
191012	3	88	 	 	 	 	 	 	 	 	 	 	 
191013	1	12	1	2	4	8	1	250	 	2	 	1	-77
191013	2	12	3	12	3	8	1	100	 	6	1	1	-77
191013	3	12	1	1	7	8	1	215	 	2	 	0	 
191014	1	13	1	5	30	10	1	4000	 	4	 	0	 
191014	2	88	 	 	 	 	 	 	 	 	 	 	 
191014	3	88	 	 	 	 	 	 	 	 	 	 	 
191015	1	13	1	4	29	8	1	4200	 	4	 	1	12
191015	2	88	 	 	 	 	 	 	 	 	 	 	 
191015	3	88	 	 	 	 	 	 	 	 	 	 	 
191016	1	13	3	3	12	6	1	1100	 	4	 	0	 
191016	2	1	2	12	4	4	0	 	 	 	 	1	12
191016	3	88	 	 	 	 	 	 	 	 	 	 	 
191017	1	13	1	2	26	8	1	3500	 	4	 	1	-77
191017	2	12	3	4	30	4	1	2000	 	4	 	0	 
191017	3	88	 	 	 	 	 	 	 	 	 	 	 
191018	1	13	1	12	30	12	1	5500	 	4	 	1	12
191018	2	88	 	 	 	 	 	 	 	 	 	 	 
191018	3	88	 	 	 	 	 	 	 	 	 	 	 
191019	1	13	1	6	26	9	1	3000	 	4	 	1	5
191019	2	88	 	 	 	 	 	 	 	 	 	 	 
191019	3	88	 	 	 	 	 	 	 	 	 	 	 
191020	1	9	2	8	20	10	1	500	 	2	 	1	12
191020	2	2	2	3	5	5	0	 	 	 	 	1	-77
191020	3	88	 	 	 	 	 	 	 	 	 	 	 
191021	1	13	1	7	30	8	1	1500	 	4	 	0	 
191021	2	13	1	5	28	10	1	3000	 	4	 	1	12
191021	3	88	 	 	 	 	 	 	 	 	 	 	 
191022	1	13	1	9	25	8	1	4300	 	4	 	0	 
191022	2	13	1	3	26	8	1	4200	 	4	 	0	 
191022	3	88	 	 	 	 	 	 	 	 	 	 	 
191023	1	13	1	12	26	8	1	5000	 	4	 	1	6
191023	2	88	 	 	 	 	 	 	 	 	 	 	 
191023	3	88	 	 	 	 	 	 	 	 	 	 	 
191024	1	13	1	12	26	8	1	5000	 	4	 	1	-77
191024	2	88	 	 	 	 	 	 	 	 	 	 	 
191024	3	88	 	 	 	 	 	 	 	 	 	 	 
191025	1	12	3	2	20	8	1	3000	 	4	 	1	-77
191025	2	88	 	 	 	 	 	 	 	 	 	 	 
191025	3	88	 	 	 	 	 	 	 	 	 	 	 
191026	1	 	 	 	 	 	 	 	 	 	 	 	 
191026	2	 	 	 	 	 	 	 	 	 	 	 	 
191026	3	 	 	 	 	 	 	 	 	 	 	 	 
191027	1	13	1	12	26	10	1	3500	 	4	 	1	12
191027	2	88	 	 	 	 	 	 	 	 	 	 	 
191027	3	88	 	 	 	 	 	 	 	 	 	 	 
191028	1	13	1	6	26	10	1	4000	 	4	 	0	 
191028	2	13	1	6	15	16	1	6000	 	4	 	1	12
191028	3	88	 	 	 	 	 	 	 	 	 	 	 
191029	1	13	1	9	26	8	1	3800	 	4	 	0	 
191029	2	13	1	0	4	12	6	0	0	88	 	1	5
191029	3	88	 	 	 	 	 	 	 	 	 	 	 
191030	1	13	1	12	26	10	1	4200	 	4	 	1	12
191030	2	88	 	 	 	 	 	 	 	 	 	 	 
191030	3	88	 	 	 	 	 	 	 	 	 	 	 
191033	1	13	1	11	26	12	1	3000	 	4	 	1	1
191033	2	88	 	 	 	 	 	 	 	 	 	 	 
191033	3	88	 	 	 	 	 	 	 	 	 	 	 
191035	1	13	1	12	24	12	1	7000	 	4	 	1	12
191035	2	88	 	 	 	 	 	 	 	 	 	 	 
191035	3	88	 	 	 	 	 	 	 	 	 	 	 
191036	1	10	2	1	30	3	1	15	 	6	3	0	 
191036	2	13	4	11	23	8	1	6400	 	4	 	1	12
191036	3	88	 	 	 	 	 	 	 	 	 	 	 
191037	1	13	1	12	26	8	1	3500	 	4	 	1	2
191037	2	88	 	 	 	 	 	 	 	 	 	 	 
191037	3	88	 	 	 	 	 	 	 	 	 	 	 
191038	1	9	2	12	26	9	1	3500	 	4	 	1	12
191038	2	88	 	 	 	 	 	 	 	 	 	 	 
191038	3	88	 	 	 	 	 	 	 	 	 	 	 
191039	1	13	1	11	26	10	1	4000	 	4	 	1	12
191039	2	88	 	 	 	 	 	 	 	 	 	 	 
191039	3	88	 	 	 	 	 	 	 	 	 	 	 
191040	1	9	2	12	30	5	1	200	 	2	 	1	12
191040	2	88	 	 	 	 	 	 	 	 	 	 	 
191040	3	88	 	 	 	 	 	 	 	 	 	 	 
191041	1	13	1	12	24	8	1	5000	 	4	 	1	12
191041	2	88	 	 	 	 	 	 	 	 	 	 	 
191041	3	88	 	 	 	 	 	 	 	 	 	 	 
191043	1	13	1	12	26	9	1	4000	 	4	 	1	0
191043	2	88	 	 	 	 	 	 	 	 	 	 	 
191043	3	88	 	 	 	 	 	 	 	 	 	 	 
191044	1	13	1	12	20	12	1	3500	 	4	 	1	-77
191044	2	88	 	 	 	 	 	 	 	 	 	 	 
191044	3	88	 	 	 	 	 	 	 	 	 	 	 
191045	1	13	3	7	30	10	1	2000	 	4	 	0	 
191045	2	10	6	12	30	2	1	2500	 	6	-77	1	12
191045	3	88	 	 	 	 	 	 	 	 	 	 	 
191046	1	13	1	12	26	10	1	4000	 	4	 	1	12
191046	2	88	 	 	 	 	 	 	 	 	 	 	 
191046	3	88	 	 	 	 	 	 	 	 	 	 	 
191047	1	13	1	4	26	8	1	5800	 	4	 	1	12
191047	2	88	 	 	 	 	 	 	 	 	 	 	 
191047	3	88	 	 	 	 	 	 	 	 	 	 	 
191048	1	9	2	6	30	6	0	 	 	 	 	1	12
191048	2	8	7	2	14	3	1	500	 	6	-77	0	 
191048	3	88	 	 	 	 	 	 	 	 	 	 	 
191049	1	13	1	1	27	12	1	3500	 	4	 	0	 
191049	2	10	2	4	30	5	0	 	 	 	 	1	-77
191049	3	88	 	 	 	 	 	 	 	 	 	 	 
191050	1	13	1	12	28	8	1	4000	 	4	 	1	12
191050	2	88	 	 	 	 	 	 	 	 	 	 	 
191050	3	88	 	 	 	 	 	 	 	 	 	 	 
191052	1	13	1	8	27	12	1	4000	 	4	 	0	 
191052	2	88	 	 	 	 	 	 	 	 	 	 	 
191052	3	88	 	 	 	 	 	 	 	 	 	 	 
191055	1	13	1	12	26	10	1	4000	 	4	 	1	12
191055	2	88	 	 	 	 	 	 	 	 	 	 	 
191055	3	88	 	 	 	 	 	 	 	 	 	 	 
191057	1	9	2	5	30	3	0	 	 	 	 	0	 
191057	2	10	2	7	30	10	1	2000	 	4	 	1	12
191057	3	88	 	 	 	 	 	 	 	 	 	 	 
191070	1	13	1	3	26	12	1	4200	 	4	 	1	-77
191070	2	88	 	 	 	 	 	 	 	 	 	 	 
191070	3	88	 	 	 	 	 	 	 	 	 	 	 
201003	1	13	1	12	25	8	1	4000	 	4	 	1	12
201003	2	88	 	 	 	 	 	 	 	 	 	 	 
201003	3	88	 	 	 	 	 	 	 	 	 	 	 
201005	1	12	3	7	15	5	1	2000	 	4	 	1	8
201005	2	88	 	 	 	 	 	 	 	 	 	 	 
201005	3	88	 	 	 	 	 	 	 	 	 	 	 
201007	1	 	 	 	 	 	 	 	 	 	 	 	 
201007	2	 	 	 	 	 	 	 	 	 	 	 	 
201007	3	 	 	 	 	 	 	 	 	 	 	 	 
201008	1	9	3	12	30	10	1	1500	 	2	 	1	12
201008	2	88	 	 	 	 	 	 	 	 	 	 	 
201008	3	88	 	 	 	 	 	 	 	 	 	 	 
201010	1	13	1	10	26	8	1	160	 	2	 	0	 
201010	2	13	3	1	26	8	1	120	 	2	 	1	3
201010	3	88	 	 	 	 	 	 	 	 	 	 	 
201011	1	 	 	 	 	 	 	 	 	 	 	 	 
201011	2	 	 	 	 	 	 	 	 	 	 	 	 
201011	3	 	 	 	 	 	 	 	 	 	 	 	 
201013	1	13	1	9	30	12	1	5000	 	4	 	1	4
201013	2	20	2	2	30	10	1	3500	 	4	 	0	 
201013	3	88	 	 	 	 	 	 	 	 	 	 	 
201014	1	13	1	12	26	9	1	3000	 	4	 	1	12
201014	2	88	 	 	 	 	 	 	 	 	 	 	 
201014	3	88	 	 	 	 	 	 	 	 	 	 	 
201016	1	20	3	2	12	2	1	1200	 	4	 	1	8
201016	2	19	2	3	12	4	0	 	 	 	 	1	12
201016	3	20	3	2	12	8	1	1300	 	4	 	1	8
201017	1	13	1	6	29	8	1	5000	 	4	 	0	 
201017	2	88	 	 	 	 	 	 	 	 	 	 	 
201017	3	88	 	 	 	 	 	 	 	 	 	 	 
201023	1	13	1	4	30	5	1	2000	 	4	 	1	1
201023	2	88	 	 	 	 	 	 	 	 	 	 	 
201023	3	88	 	 	 	 	 	 	 	 	 	 	 
201024	1	13	1	12	26	8	1	3500	 	4	 	1	1
201024	2	20	2	12	4	2	0	 	 	 	 	1	12
201024	3	88	 	 	 	 	 	 	 	 	 	 	 
201025	1	13	1	7	26	8	1	4500	 	4	 	1	12
201025	2	88	 	 	 	 	 	 	 	 	 	 	 
201025	3	88	 	 	 	 	 	 	 	 	 	 	 
201030	1	20	3	5	10	3	6	1500	0	4	 	1	5
201030	2	88	 	 	 	 	 	 	 	 	 	 	 
201030	3	88	 	 	 	 	 	 	 	 	 	 	 
201032	1	8	1	4	26	8	6	4000	0	4	 	0	 
201032	2	88	 	 	 	 	 	 	 	 	 	 	 
201032	3	88	 	 	 	 	 	 	 	 	 	 	 
201034	1	12	1	12	26	8	1	3500	 	4	 	1	12
201034	2	88	 	 	 	 	 	 	 	 	 	 	 
201034	3	88	 	 	 	 	 	 	 	 	 	 	 
201039	1	20	2	12	12	2	0	 	 	 	 	1	12
201039	2	12	7	1	24	5	1	3200	 	4	 	0	 
201039	3	88	 	 	 	 	 	 	 	 	 	 	 
201042	1	13	1	12	26	8	1	4000	 	4	 	1	-77
201042	2	88	 	 	 	 	 	 	 	 	 	 	 
201042	3	88	 	 	 	 	 	 	 	 	 	 	 
201045	1	13	1	12	26	11	1	3600	 	4	 	1	12
201045	2	88	 	 	 	 	 	 	 	 	 	 	 
201045	3	88	 	 	 	 	 	 	 	 	 	 	 
201046	1	12	3	8	24	4	1	1500	 	4	 	1	5
201046	2	88	 	 	 	 	 	 	 	 	 	 	 
201046	3	88	 	 	 	 	 	 	 	 	 	 	 
201049	1	13	1	5	22	8	1	9000	 	4	 	1	8
201049	2	88	 	 	 	 	 	 	 	 	 	 	 
201049	3	88	 	 	 	 	 	 	 	 	 	 	 
201050	1	13	1	5	20	8	1	3500	 	4	 	1	1
201050	2	12	3	12	4	8	1	700	 	4	 	1	12
201050	3	88	 	 	 	 	 	 	 	 	 	 	 
201051	1	 	 	 	 	 	 	 	 	 	 	 	 
201051	2	 	 	 	 	 	 	 	 	 	 	 	 
201051	3	 	 	 	 	 	 	 	 	 	 	 	 
201052	1	9	3	11	20	2	1	50	 	7	 	0	 
201052	2	88	 	 	 	 	 	 	 	 	 	 	 
201052	3	88	 	 	 	 	 	 	 	 	 	 	 
201054	1	10	6	3	30	8	0	 	 	 	 	1	12
201054	2	13	1	6	30	8	2	 	2000	4	 	0	 
201054	3	88	 	 	 	 	 	 	 	 	 	 	 
201056	1	2	2	8	30	3	1	50	 	6	-79	1	12
201056	2	12	1	12	-77	5	1	500	 	6	-79	1	12
201056	3	13	1	3	26	8	1	6000	 	4	 	1	12
201059	1	 	 	 	 	 	 	 	 	 	 	 	 
201059	2	 	 	 	 	 	 	 	 	 	 	 	 
201059	3	 	 	 	 	 	 	 	 	 	 	 	 
201064	1	 	 	 	 	 	 	 	 	 	 	 	 
201064	2	 	 	 	 	 	 	 	 	 	 	 	 
201064	3	 	 	 	 	 	 	 	 	 	 	 	 
201065	1	19	2	12	25	4	0	 	 	 	 	1	4
201065	2	12	3	1	10	4	1	300	 	2	 	1	3
201065	3	88	 	 	 	 	 	 	 	 	 	 	 
201068	1	13	3	12	30	8	1	3500	 	4	 	1	3
201068	2	88	 	 	 	 	 	 	 	 	 	 	 
201068	3	88	 	 	 	 	 	 	 	 	 	 	 
201071	1	20	1	6	27	9	1	4000	 	4	 	1	-77
201071	2	88	 	 	 	 	 	 	 	 	 	 	 
201071	3	88	 	 	 	 	 	 	 	 	 	 	 
201073	1	13	1	11	26	8	1	3500	 	4	 	1	12
201073	2	88	 	 	 	 	 	 	 	 	 	 	 
201073	3	88	 	 	 	 	 	 	 	 	 	 	 
201074	1	13	1	8	24	8	1	4000	 	4	 	1	4
201074	2	19	2	12	20	2	0	 	 	 	 	1	12
201074	3	88	 	 	 	 	 	 	 	 	 	 	 
201082	1	13	3	12	29	10	1	2500	 	4	 	1	6
201082	2	88	 	 	 	 	 	 	 	 	 	 	 
201082	3	88	 	 	 	 	 	 	 	 	 	 	 
201084	1	13	1	9	26	8	1	4500	 	4	 	0	 
201084	2	13	1	2	25	8	1	150	 	2	 	1	-77
201084	3	88	 	 	 	 	 	 	 	 	 	 	 
201086	1	13	1	11	26	8	1	5000	 	4	 	0	 
201086	2	13	1	1	26	7	1	4400	 	4	 	1	12
201086	3	20	2	12	30	3	0	 	 	 	 	1	12
201090	1	13	1	12	30	8	1	4000	 	1	 	1	1
201090	2	88	 	 	 	 	 	 	 	 	 	 	 
201090	3	88	 	 	 	 	 	 	 	 	 	 	 
201104	1	 	 	 	 	 	 	 	 	 	 	 	 
201104	2	 	 	 	 	 	 	 	 	 	 	 	 
201104	3	 	 	 	 	 	 	 	 	 	 	 	 
