CHILDCODE	IMEVIDR4	RKEVR4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4	RESEVR41	RESEVR42	RESEVR43
141048	1	47	 	 	 	2	1	9	88
141048	2	88	 	 	 	 	 	 	 
141048	3	88	 	 	 	 	 	 	 
141049	1	88	 	 	 	 	 	 	 
141049	2	88	 	 	 	 	 	 	 
141049	3	88	 	 	 	 	 	 	 
141050	1	88	 	 	 	 	 	 	 
141050	2	88	 	 	 	 	 	 	 
141050	3	88	 	 	 	 	 	 	 
151001	1	29	4	3	 	 	10	17	88
151001	2	88	 	 	 	 	 	 	 
151001	3	88	 	 	 	 	 	 	 
151002	1	34	 	2	 	 	2	22	88
151002	2	88	 	 	 	 	 	 	 
151002	3	88	 	 	 	 	 	 	 
151003	1	12	 	 	 	2	2	22	88
151003	2	47	 	 	 	2	2	9	88
151003	3	88	 	 	 	 	 	 	 
151004	1	25	 	3	 	 	2	9	7
151004	2	29	 	2	 	 	2	7	88
151004	3	47	 	 	2	2	2	7	88
151005	1	27	 	 	3	 	10	8	12
151005	2	29	 	 	3	 	8	7	88
151005	3	47	 	 	 	2	2	7	88
151006	1	37	2	2	2	2	2	88	 
151006	2	45	 	 	4	 	9	22	88
151006	3	88	 	 	 	 	 	 	 
151007	1	39	 	 	3	 	21	18	9
151007	2	41	 	2	 	 	9	7	88
151007	3	47	 	2	2	2	2	7	88
151008	1	29	 	2	 	 	9	88	 
151008	2	88	 	 	 	 	 	 	 
151008	3	88	 	 	 	 	 	 	 
151009	1	88	 	 	 	 	 	 	 
151009	2	88	 	 	 	 	 	 	 
151009	3	88	 	 	 	 	 	 	 
151010	1	42	 	 	4	3	16	17	88
151010	2	38	 	 	3	 	16	88	 
151010	3	88	 	 	 	 	 	 	 
151011	1	25	 	 	4	 	9	2	22
151011	2	47	 	 	3	2	2	7	88
151011	3	88	 	 	 	 	 	 	 
151012	1	29	 	 	2	 	9	88	 
151012	2	88	 	 	 	 	 	 	 
151012	3	88	 	 	 	 	 	 	 
151013	1	29	 	 	4	 	16	18	88
151013	2	47	 	 	 	2	7	88	 
151013	3	88	 	 	 	 	 	 	 
151014	1	39	 	 	2	 	8	88	 
151014	2	47	 	 	2	2	2	7	88
151014	3	88	 	 	 	 	 	 	 
151015	1	25	 	4	4	 	20	2	88
151015	2	29	 	3	3	 	20	2	88
151015	3	88	 	 	 	 	 	 	 
151016	1	88	 	 	 	 	 	 	 
151016	2	88	 	 	 	 	 	 	 
151016	3	88	 	 	 	 	 	 	 
151017	1	29	 	 	4	 	16	18	88
151017	2	39	 	 	 	2	16	88	 
151017	3	88	 	 	 	 	 	 	 
151018	1	88	 	 	 	 	 	 	 
151018	2	88	 	 	 	 	 	 	 
151018	3	88	 	 	 	 	 	 	 
151019	1	12	 	 	 	2	2	18	88
151019	2	47	 	 	 	2	2	22	88
151019	3	88	 	 	 	 	 	 	 
151020	1	38	3	 	 	 	16	9	88
151020	2	47	 	 	2	2	2	88	 
151020	3	88	 	 	 	 	 	 	 
151021	1	28	 	4	 	 	16	18	2
151021	2	47	 	 	2	2	2	88	 
151021	3	88	 	 	 	 	 	 	 
151022	1	47	 	 	 	2	2	22	88
151022	2	88	 	 	 	 	 	 	 
151022	3	88	 	 	 	 	 	 	 
151023	1	88	 	 	 	 	 	 	 
151023	2	88	 	 	 	 	 	 	 
151023	3	88	 	 	 	 	 	 	 
151024	1	28	 	 	3	 	9	18	88
151024	2	47	 	 	2	2	2	22	88
151024	3	88	 	 	 	 	 	 	 
151025	1	34	 	4	 	 	20	27	2
151025	2	25	 	 	3	 	2	88	 
151025	3	88	 	 	 	 	 	 	 
151026	1	47	 	 	 	2	2	9	88
151026	2	88	 	 	 	 	 	 	 
151026	3	88	 	 	 	 	 	 	 
151027	1	88	 	 	 	 	 	 	 
151027	2	88	 	 	 	 	 	 	 
151027	3	88	 	 	 	 	 	 	 
151028	1	39	 	2	 	 	23	9	88
151028	2	88	 	 	 	 	 	 	 
151028	3	88	 	 	 	 	 	 	 
151029	1	23	 	3	 	 	16	88	 
151029	2	14	 	3	 	 	7	88	 
151029	3	88	 	 	 	 	 	 	 
151030	1	88	 	 	 	 	 	 	 
151030	2	88	 	 	 	 	 	 	 
151030	3	88	 	 	 	 	 	 	 
151031	1	47	 	 	 	2	2	22	88
151031	2	88	 	 	 	 	 	 	 
151031	3	88	 	 	 	 	 	 	 
151032	1	47	 	 	 	2	2	22	88
151032	2	88	 	 	 	 	 	 	 
151032	3	88	 	 	 	 	 	 	 
151033	1	88	 	 	 	 	 	 	 
151033	2	88	 	 	 	 	 	 	 
151033	3	88	 	 	 	 	 	 	 
151034	1	12	 	 	 	1	2	7	88
151034	2	88	 	 	 	 	 	 	 
151034	3	88	 	 	 	 	 	 	 
151035	1	29	 	 	3	 	2	7	88
151035	2	47	 	 	 	2	2	7	88
151035	3	88	 	 	 	 	 	 	 
151036	1	29	 	2	 	 	9	10	88
151036	2	88	 	 	 	 	 	 	 
151036	3	88	 	 	 	 	 	 	 
151037	1	47	 	 	 	2	2	6	88
151037	2	88	 	 	 	 	 	 	 
151037	3	88	 	 	 	 	 	 	 
151038	1	47	 	 	 	2	2	17	88
151038	2	88	 	 	 	 	 	 	 
151038	3	88	 	 	 	 	 	 	 
151039	1	25	 	3	4	 	16	2	88
151039	2	12	 	 	2	2	16	88	 
151039	3	88	 	 	 	 	 	 	 
151040	1	88	 	 	 	 	 	 	 
151040	2	88	 	 	 	 	 	 	 
151040	3	88	 	 	 	 	 	 	 
151041	1	29	 	2	2	 	9	8	22
151041	2	88	 	 	 	 	 	 	 
151041	3	88	 	 	 	 	 	 	 
151042	1	25	 	 	2	 	16	88	 
151042	2	47	 	 	2	2	2	88	 
151042	3	88	 	 	 	 	 	 	 
151043	1	36	 	4	 	 	16	9	88
151043	2	47	 	 	2	2	2	88	 
151043	3	88	 	 	 	 	 	 	 
151044	1	88	 	 	 	 	 	 	 
151044	2	88	 	 	 	 	 	 	 
151044	3	88	 	 	 	 	 	 	 
151045	1	29	 	4	 	 	17	18	21
151045	2	37	 	 	3	3	20	16	88
151045	3	88	 	 	 	 	 	 	 
151046	1	37	 	 	2	 	8	88	 
151046	2	88	 	 	 	 	 	 	 
151046	3	88	 	 	 	 	 	 	 
151047	1	47	 	 	 	2	2	22	88
151047	2	88	 	 	 	 	 	 	 
151047	3	88	 	 	 	 	 	 	 
151048	1	29	4	4	 	 	16	18	2
151048	2	47	 	 	2	2	2	88	 
151048	3	88	 	 	 	 	 	 	 
151049	1	34	 	 	4	 	16	9	88
151049	2	88	 	 	 	 	 	 	 
151049	3	88	 	 	 	 	 	 	 
161001	1	47	 	 	2	2	2	88	 
161001	2	88	 	 	 	 	 	 	 
161001	3	88	 	 	 	 	 	 	 
161002	1	12	 	 	 	1	2	18	88
161002	2	88	 	 	 	 	 	 	 
161002	3	88	 	 	 	 	 	 	 
161003	1	88	 	 	 	 	 	 	 
161003	2	88	 	 	 	 	 	 	 
161003	3	88	 	 	 	 	 	 	 
161004	1	88	 	 	 	 	 	 	 
161004	2	88	 	 	 	 	 	 	 
161004	3	88	 	 	 	 	 	 	 
161005	1	42	 	4	4	 	16	18	88
161005	2	88	 	 	 	 	 	 	 
161005	3	88	 	 	 	 	 	 	 
161006	1	16	 	 	 	2	18	88	 
161006	2	39	 	2	 	 	17	88	 
161006	3	47	 	 	2	2	18	2	88
161007	1	47	 	 	2	2	2	22	9
161007	2	88	 	 	 	 	 	 	 
161007	3	88	 	 	 	 	 	 	 
161008	1	14	 	4	 	 	13	2	88
161008	2	38	 	 	2	 	20	13	88
161008	3	88	 	 	 	 	 	 	 
161009	1	47	 	 	 	2	2	9	88
161009	2	13	 	 	2	 	2	88	 
161009	3	88	 	 	 	 	 	 	 
161010	1	39	 	 	 	2	9	2	88
161010	2	47	 	 	2	2	2	22	88
161010	3	88	 	 	 	 	 	 	 
161011	1	36	2	 	 	 	18	2	88
161011	2	12	 	 	 	2	2	88	 
161011	3	88	 	 	 	 	 	 	 
161012	1	47	 	 	2	2	2	7	88
161012	2	88	 	 	 	 	 	 	 
161012	3	88	 	 	 	 	 	 	 
161013	1	13	 	 	1	1	2	9	88
161013	2	47	 	 	 	2	2	9	88
161013	3	88	 	 	 	 	 	 	 
161014	1	47	 	 	 	1	2	88	 
161014	2	88	 	 	 	 	 	 	 
161014	3	88	 	 	 	 	 	 	 
161015	1	29	 	2	 	 	16	18	88
161015	2	88	 	 	 	 	 	 	 
161015	3	88	 	 	 	 	 	 	 
161016	1	14	 	 	2	 	2	88	 
161016	2	88	 	 	 	 	 	 	 
161016	3	88	 	 	 	 	 	 	 
161017	1	47	 	 	 	2	2	88	 
161017	2	88	 	 	 	 	 	 	 
161017	3	88	 	 	 	 	 	 	 
161018	1	88	 	 	 	 	 	 	 
161018	2	88	 	 	 	 	 	 	 
161018	3	88	 	 	 	 	 	 	 
161019	1	29	 	4	 	 	18	2	88
161019	2	88	 	 	 	 	 	 	 
161019	3	88	 	 	 	 	 	 	 
161020	1	47	 	 	2	2	2	18	88
161020	2	88	 	 	 	 	 	 	 
161020	3	88	 	 	 	 	 	 	 
161021	1	45	 	 	4	 	9	20	88
161021	2	25	 	3	 	 	7	88	 
161021	3	14	 	 	3	 	7	88	 
161022	1	29	 	 	2	 	7	88	 
161022	2	41	3	 	 	 	7	88	 
161022	3	47	 	 	3	3	2	7	88
161023	1	36	 	 	 	2	16	88	 
161023	2	88	 	 	 	 	 	 	 
161023	3	88	 	 	 	 	 	 	 
161024	1	47	 	 	 	1	2	88	 
161024	2	88	 	 	 	 	 	 	 
161024	3	88	 	 	 	 	 	 	 
161025	1	14	 	3	 	 	9	2	88
161025	2	88	 	 	 	 	 	 	 
161025	3	88	 	 	 	 	 	 	 
161026	1	88	 	 	 	 	 	 	 
161026	2	88	 	 	 	 	 	 	 
161026	3	88	 	 	 	 	 	 	 
161027	1	25	 	 	2	 	2	88	 
161027	2	29	 	 	2	 	2	7	88
161027	3	47	 	 	1	3	2	88	 
161028	1	88	 	 	 	 	 	 	 
161028	2	88	 	 	 	 	 	 	 
161028	3	88	 	 	 	 	 	 	 
161029	1	14	 	 	2	2	9	2	88
161029	2	88	 	 	 	 	 	 	 
161029	3	88	 	 	 	 	 	 	 
161030	1	29	4	 	 	 	1	7	88
161030	2	28	2	2	 	 	2	88	 
161030	3	47	 	 	3	3	2	88	 
161031	1	88	 	 	 	 	 	 	 
161031	2	88	 	 	 	 	 	 	 
161031	3	88	 	 	 	 	 	 	 
161032	1	88	 	 	 	 	 	 	 
161032	2	88	 	 	 	 	 	 	 
161032	3	88	 	 	 	 	 	 	 
161033	1	13	 	 	2	 	2	22	88
161033	2	47	 	 	 	2	2	22	88
161033	3	88	 	 	 	 	 	 	 
161034	1	29	 	3	 	 	18	88	 
161034	2	88	 	 	 	 	 	 	 
161034	3	88	 	 	 	 	 	 	 
161035	1	47	 	 	1	1	2	7	88
161035	2	88	 	 	 	 	 	 	 
161035	3	88	 	 	 	 	 	 	 
161036	1	13	 	2	 	 	2	9	88
161036	2	29	 	3	 	 	18	9	88
161036	3	14	 	 	 	2	7	88	 
161037	1	47	 	 	2	2	2	9	88
161037	2	88	 	 	 	 	 	 	 
161037	3	88	 	 	 	 	 	 	 
161038	1	45	 	 	4	 	9	2	17
161038	2	88	 	 	 	 	 	 	 
161038	3	88	 	 	 	 	 	 	 
161039	1	47	 	 	2	2	88	 	 
161039	2	88	 	 	 	 	 	 	 
161039	3	88	 	 	 	 	 	 	 
161040	1	47	 	 	2	2	2	22	88
161040	2	88	 	 	 	 	 	 	 
161040	3	88	 	 	 	 	 	 	 
161041	1	23	 	 	4	 	22	88	 
161041	2	29	 	 	2	 	2	88	 
161041	3	47	 	 	 	2	2	88	 
161042	1	47	 	 	 	2	2	18	88
161042	2	39	 	 	2	 	2	22	88
161042	3	88	 	 	 	 	 	 	 
161043	1	47	 	 	1	2	2	88	 
161043	2	88	 	 	 	 	 	 	 
161043	3	88	 	 	 	 	 	 	 
161044	1	34	 	 	 	2	12	22	88
161044	2	47	 	 	2	2	2	12	22
161044	3	88	 	 	 	 	 	 	 
161045	1	45	2	 	 	 	20	88	 
161045	2	88	 	 	 	 	 	 	 
161045	3	88	 	 	 	 	 	 	 
161046	1	29	 	 	2	 	17	2	88
161046	2	14	 	2	 	 	7	88	 
161046	3	47	 	 	 	1	2	7	88
161047	1	47	 	 	 	2	2	88	 
161047	2	88	 	 	 	 	 	 	 
161047	3	88	 	 	 	 	 	 	 
161048	1	88	 	 	 	 	 	 	 
161048	2	88	 	 	 	 	 	 	 
161048	3	88	 	 	 	 	 	 	 
161049	1	14	 	 	 	2	7	88	 
161049	2	88	 	 	 	 	 	 	 
161049	3	88	 	 	 	 	 	 	 
161050	1	45	4	 	 	 	16	2	18
161050	2	38	 	 	3	 	18	2	88
161050	3	88	 	 	 	 	 	 	 
171002	1	39	 	 	4	3	2	16	88
171002	2	41	 	 	3	 	2	18	88
171002	3	88	 	 	 	 	 	 	 
171003	1	45	 	 	2	 	2	16	88
171003	2	88	 	 	 	 	 	 	 
171003	3	88	 	 	 	 	 	 	 
171004	1	41	 	 	 	4	16	2	88
171004	2	47	 	 	 	3	2	1	18
171004	3	88	 	 	 	 	 	 	 
171005	1	88	 	 	 	 	 	 	 
171005	2	88	 	 	 	 	 	 	 
171005	3	88	 	 	 	 	 	 	 
171006	1	40	 	 	4	 	16	88	 
171006	2	34	 	3	 	 	15	12	88
171006	3	29	 	 	3	 	7	88	 
171007	1	14	 	2	 	 	5	88	 
171007	2	29	 	2	3	 	16	20	88
171007	3	47	 	 	 	77	2	88	 
171008	1	29	 	 	4	 	16	88	 
171008	2	1	 	 	2	 	7	88	 
171008	3	23	 	 	2	2	11	88	 
171009	1	37	 	4	4	 	2	18	88
171009	2	88	 	 	 	 	 	 	 
171009	3	88	 	 	 	 	 	 	 
171010	1	36	 	2	 	 	7	88	 
171010	2	14	 	2	 	 	10	88	 
171010	3	88	 	 	 	 	 	 	 
171011	1	88	 	 	 	 	 	 	 
171011	2	88	 	 	 	 	 	 	 
171011	3	88	 	 	 	 	 	 	 
171012	1	47	 	 	4	4	1	18	88
171012	2	29	 	 	3	3	2	12	88
171012	3	45	 	 	2	 	9	88	 
171013	1	45	 	 	3	 	16	18	88
171013	2	29	 	 	4	 	16	18	88
171013	3	88	 	 	 	 	 	 	 
171014	1	29	 	 	4	 	16	88	 
171014	2	23	 	 	2	 	16	88	 
171014	3	1	 	 	2	 	7	88	 
171015	1	47	 	 	 	3	2	18	88
171015	2	88	 	 	 	 	 	 	 
171015	3	88	 	 	 	 	 	 	 
171016	1	41	 	 	 	2	17	18	88
171016	2	47	 	 	 	2	2	88	 
171016	3	88	 	 	 	 	 	 	 
171017	1	37	 	 	3	2	16	88	 
171017	2	29	 	4	4	 	16	10	88
171017	3	38	 	 	2	2	16	88	 
171018	1	88	 	 	 	 	 	 	 
171018	2	88	 	 	 	 	 	 	 
171018	3	88	 	 	 	 	 	 	 
171019	1	36	 	 	4	 	17	21	88
171019	2	40	 	 	2	 	16	88	 
171019	3	1	 	 	2	 	8	88	 
171020	1	29	 	 	3	 	2	88	 
171020	2	12	 	 	2	2	2	18	88
171020	3	41	 	 	 	3	10	18	88
171021	1	32	 	 	 	2	17	88	 
171021	2	88	 	 	 	 	 	 	 
171021	3	88	 	 	 	 	 	 	 
171022	1	1	3	2	2	1	8	16	88
171022	2	29	 	2	 	3	18	88	 
171022	3	23	2	2	2	 	8	21	88
171023	1	37	 	 	2	 	20	7	88
171023	2	88	 	 	 	 	 	 	 
171023	3	88	 	 	 	 	 	 	 
171024	1	47	 	 	2	 	2	88	 
171024	2	88	 	 	 	 	 	 	 
171024	3	88	 	 	 	 	 	 	 
171025	1	29	 	 	4	 	2	16	18
171025	2	45	 	 	3	 	16	88	 
171025	3	88	 	 	 	 	 	 	 
171026	1	88	 	 	 	 	 	 	 
171026	2	88	 	 	 	 	 	 	 
171026	3	88	 	 	 	 	 	 	 
171027	1	1	 	 	 	3	9	18	88
171027	2	88	 	 	 	 	 	 	 
171027	3	88	 	 	 	 	 	 	 
171028	1	34	 	 	4	 	8	9	88
171028	2	28	 	 	2	2	7	88	 
171028	3	88	 	 	 	 	 	 	 
171029	1	29	4	 	4	4	18	9	16
171029	2	88	 	 	 	 	 	 	 
171029	3	88	 	 	 	 	 	 	 
171031	1	34	 	4	 	 	9	88	 
171031	2	88	 	 	 	 	 	 	 
171031	3	88	 	 	 	 	 	 	 
171032	1	88	 	 	 	 	 	 	 
171032	2	88	 	 	 	 	 	 	 
171032	3	88	 	 	 	 	 	 	 
171033	1	45	4	 	 	 	17	16	18
171033	2	29	 	2	4	 	2	16	18
171033	3	88	 	 	 	 	 	 	 
171035	1	39	3	3	3	3	9	88	 
171035	2	88	 	 	 	 	 	 	 
171035	3	88	 	 	 	 	 	 	 
171036	1	38	 	 	4	3	9	16	18
171036	2	47	 	 	3	3	1	2	88
171036	3	88	 	 	 	 	 	 	 
171037	1	47	 	3	2	2	2	6	88
171037	2	88	 	 	 	 	 	 	 
171037	3	88	 	 	 	 	 	 	 
171038	1	31	 	4	 	 	20	88	 
171038	2	29	 	 	4	 	21	16	88
171038	3	39	 	 	3	 	16	88	 
171039	1	36	 	 	 	4	9	16	17
171039	2	88	 	 	 	 	 	 	 
171039	3	88	 	 	 	 	 	 	 
171040	1	29	 	 	4	 	9	88	 
171040	2	39	 	 	3	 	9	88	 
171040	3	88	 	 	 	 	 	 	 
171041	1	36	 	 	2	 	9	88	 
171041	2	88	 	 	 	 	 	 	 
171041	3	88	 	 	 	 	 	 	 
171042	1	45	 	 	 	4	16	9	18
171042	2	36	 	 	 	2	2	16	88
171042	3	88	 	 	 	 	 	 	 
171043	1	29	 	2	 	 	18	88	 
171043	2	88	 	 	 	 	 	 	 
171043	3	88	 	 	 	 	 	 	 
171045	1	29	 	 	2	 	16	88	 
171045	2	10	 	 	 	2	16	88	 
171045	3	47	 	 	 	2	7	88	 
171046	1	27	 	 	4	 	16	88	 
171046	2	37	 	 	3	 	12	88	 
171046	3	88	 	 	 	 	 	 	 
171047	1	47	 	3	2	 	6	15	18
171047	2	12	 	2	2	 	16	24	88
171047	3	28	 	 	3	 	6	20	88
171048	1	14	 	2	2	 	18	88	 
171048	2	88	 	 	 	 	 	 	 
171048	3	88	 	 	 	 	 	 	 
171049	1	29	 	 	3	 	9	88	 
171049	2	88	 	 	 	 	 	 	 
171049	3	88	 	 	 	 	 	 	 
171050	1	29	 	 	2	 	7	88	 
171050	2	14	 	 	2	 	7	88	 
171050	3	47	 	 	2	 	2	88	 
181001	1	88	 	 	 	 	 	 	 
181001	2	88	 	 	 	 	 	 	 
181001	3	88	 	 	 	 	 	 	 
181002	1	39	 	 	4	4	2	16	20
181002	2	29	 	4	4	 	16	2	88
181002	3	14	 	 	 	4	16	88	 
181003	1	47	 	 	 	2	2	88	 
181003	2	88	 	 	 	 	 	 	 
181003	3	88	 	 	 	 	 	 	 
181004	1	39	 	 	 	4	16	18	88
181004	2	29	 	 	3	 	2	9	88
181004	3	14	 	 	2	 	7	88	 
181005	1	45	 	 	 	4	16	2	88
181005	2	23	 	 	3	 	2	9	16
181005	3	88	 	 	 	 	 	 	 
181006	1	47	 	 	2	2	2	6	88
181006	2	88	 	 	 	 	 	 	 
181006	3	88	 	 	 	 	 	 	 
181007	1	14	4	 	4	 	16	88	 
181007	2	38	3	2	2	2	2	16	88
181007	3	29	4	 	4	 	18	2	88
181008	1	88	 	 	 	 	 	 	 
181008	2	88	 	 	 	 	 	 	 
181008	3	88	 	 	 	 	 	 	 
181009	1	37	 	2	 	 	9	10	88
181009	2	39	 	 	3	 	9	88	 
181009	3	88	 	 	 	 	 	 	 
181010	1	29	 	 	3	 	2	17	88
181010	2	88	 	 	 	 	 	 	 
181010	3	88	 	 	 	 	 	 	 
181011	1	29	 	 	4	3	16	9	18
181011	2	88	 	 	 	 	 	 	 
181011	3	88	 	 	 	 	 	 	 
181012	1	16	4	 	 	 	2	18	88
181012	2	88	 	 	 	 	 	 	 
181012	3	88	 	 	 	 	 	 	 
181013	1	29	 	3	 	 	9	18	88
181013	2	88	 	 	 	 	 	 	 
181013	3	88	 	 	 	 	 	 	 
181014	1	88	 	 	 	 	 	 	 
181014	2	88	 	 	 	 	 	 	 
181014	3	88	 	 	 	 	 	 	 
181015	1	39	 	 	 	4	9	16	2
181015	2	88	 	 	 	 	 	 	 
181015	3	88	 	 	 	 	 	 	 
181016	1	36	 	 	2	 	9	18	88
181016	2	88	 	 	 	 	 	 	 
181016	3	88	 	 	 	 	 	 	 
181017	1	39	1	1	 	 	7	88	 
181017	2	47	 	 	2	 	18	2	88
181017	3	88	 	 	 	 	 	 	 
181018	1	45	 	1	 	 	7	88	 
181018	2	36	 	 	 	1	7	88	 
181018	3	88	 	 	 	 	 	 	 
181019	1	29	 	 	4	4	16	9	18
181019	2	39	 	 	 	4	16	21	2
181019	3	88	 	 	 	 	 	 	 
181020	1	36	 	 	 	4	16	9	2
181020	2	29	 	 	3	2	17	2	18
181020	3	88	 	 	 	 	 	 	 
181021	1	13	3	3	4	 	16	12	18
181021	2	42	 	 	 	4	16	88	 
181021	3	29	 	 	2	 	10	88	 
181023	1	23	 	2	 	 	7	88	 
181023	2	88	 	 	 	 	 	 	 
181023	3	88	 	 	 	 	 	 	 
181024	1	47	 	 	 	2	18	88	 
181024	2	88	 	 	 	 	 	 	 
181024	3	88	 	 	 	 	 	 	 
181025	1	88	 	 	 	 	 	 	 
181025	2	88	 	 	 	 	 	 	 
181025	3	88	 	 	 	 	 	 	 
181026	1	40	 	 	4	 	16	18	88
181026	2	88	 	 	 	 	 	 	 
181026	3	88	 	 	 	 	 	 	 
181027	1	14	 	 	 	2	7	88	 
181027	2	1	 	 	 	2	7	88	 
181027	3	29	 	 	2	 	16	88	 
181028	1	29	 	 	2	 	18	88	 
181028	2	88	 	 	 	 	 	 	 
181028	3	88	 	 	 	 	 	 	 
181029	1	88	 	 	 	 	 	 	 
181029	2	88	 	 	 	 	 	 	 
181029	3	88	 	 	 	 	 	 	 
181030	1	88	 	 	 	 	 	 	 
181030	2	88	 	 	 	 	 	 	 
181030	3	88	 	 	 	 	 	 	 
181031	1	45	 	 	 	1	7	88	 
181031	2	88	 	 	 	 	 	 	 
181031	3	88	 	 	 	 	 	 	 
181032	1	14	 	 	 	4	16	18	88
181032	2	88	 	 	 	 	 	 	 
181032	3	88	 	 	 	 	 	 	 
181033	1	38	2	2	2	 	16	6	88
181033	2	88	 	 	 	 	 	 	 
181033	3	88	 	 	 	 	 	 	 
181035	1	35	 	 	1	 	7	88	 
181035	2	88	 	 	 	 	 	 	 
181035	3	88	 	 	 	 	 	 	 
181036	1	29	 	 	4	4	2	15	16
181036	2	88	 	 	 	 	 	 	 
181036	3	88	 	 	 	 	 	 	 
181037	1	29	 	3	4	 	2	18	9
181037	2	88	 	 	 	 	 	 	 
181037	3	88	 	 	 	 	 	 	 
181038	1	14	 	 	 	4	18	17	16
181038	2	29	 	4	 	 	16	18	2
181038	3	88	 	 	 	 	 	 	 
181039	1	14	 	 	 	4	2	18	88
181039	2	88	 	 	 	 	 	 	 
181039	3	88	 	 	 	 	 	 	 
181040	1	14	 	 	 	4	9	16	88
181040	2	29	 	4	 	 	16	88	 
181040	3	88	 	 	 	 	 	 	 
181041	1	29	 	 	2	 	7	88	 
181041	2	47	 	 	 	2	2	88	 
181041	3	88	 	 	 	 	 	 	 
181042	1	36	 	1	 	 	7	88	 
181042	2	88	 	 	 	 	 	 	 
181042	3	88	 	 	 	 	 	 	 
181043	1	47	 	 	2	2	1	4	88
181043	2	88	 	 	 	 	 	 	 
181043	3	88	 	 	 	 	 	 	 
181044	1	32	 	 	 	2	7	88	 
181044	2	47	 	 	 	2	2	88	 
181044	3	88	 	 	 	 	 	 	 
181045	1	36	4	 	 	 	2	16	18
181045	2	47	 	 	3	4	2	18	22
181045	3	88	 	 	 	 	 	 	 
181046	1	47	 	 	4	4	2	18	88
181046	2	88	 	 	 	 	 	 	 
181046	3	88	 	 	 	 	 	 	 
181047	1	45	4	 	 	 	23	18	16
181047	2	38	 	 	4	 	6	16	13
181047	3	36	 	3	 	 	9	16	18
181048	1	29	3	 	4	 	12	10	88
181048	2	39	 	 	3	 	17	88	 
181048	3	88	 	 	 	 	 	 	 
181049	1	30	 	 	2	 	8	9	88
181049	2	88	 	 	 	 	 	 	 
181049	3	88	 	 	 	 	 	 	 
181050	1	38	 	 	 	4	16	9	21
181050	2	47	 	 	4	4	2	1	88
181050	3	88	 	 	 	 	 	 	 
191001	1	47	 	 	 	4	2	18	88
191001	2	88	 	 	 	 	 	 	 
191001	3	88	 	 	 	 	 	 	 
191002	1	29	2	2	 	 	8	9	88
191002	2	88	 	 	 	 	 	 	 
191002	3	88	 	 	 	 	 	 	 
191003	1	34	 	4	 	 	16	2	18
191003	2	47	 	 	3	4	2	1	88
191003	3	24	 	 	4	 	16	18	88
191004	1	88	 	 	 	 	 	 	 
191004	2	88	 	 	 	 	 	 	 
191004	3	88	 	 	 	 	 	 	 
191005	1	29	 	4	4	 	16	18	2
191005	2	88	 	 	 	 	 	 	 
191005	3	88	 	 	 	 	 	 	 
191006	1	24	 	 	4	4	16	2	18
191006	2	45	 	4	4	 	16	21	88
191006	3	88	 	 	 	 	 	 	 
191007	1	45	 	 	4	 	16	18	88
191007	2	88	 	 	 	 	 	 	 
191007	3	88	 	 	 	 	 	 	 
191008	1	88	 	 	 	 	 	 	 
191008	2	88	 	 	 	 	 	 	 
191008	3	88	 	 	 	 	 	 	 
191010	1	88	 	 	 	 	 	 	 
191010	2	88	 	 	 	 	 	 	 
191010	3	88	 	 	 	 	 	 	 
191011	1	36	2	 	 	 	9	88	 
191011	2	88	 	 	 	 	 	 	 
191011	3	88	 	 	 	 	 	 	 
191012	1	14	 	 	4	4	2	20	88
191012	2	29	 	 	4	 	2	16	18
191012	3	88	 	 	 	 	 	 	 
191013	1	36	 	4	4	 	16	9	18
191013	2	88	 	 	 	 	 	 	 
191013	3	88	 	 	 	 	 	 	 
191014	1	29	 	 	2	 	16	22	88
191014	2	1	 	 	 	2	7	88	 
191014	3	47	 	 	 	2	2	88	 
191015	1	29	 	 	2	 	10	88	 
191015	2	13	 	 	3	 	7	88	 
191015	3	47	 	 	 	2	2	88	 
191016	1	88	 	 	 	 	 	 	 
191016	2	88	 	 	 	 	 	 	 
191016	3	88	 	 	 	 	 	 	 
191017	1	37	 	2	3	4	16	27	88
191017	2	29	 	 	2	 	16	88	 
191017	3	88	 	 	 	 	 	 	 
191018	1	88	 	 	 	 	 	 	 
191018	2	88	 	 	 	 	 	 	 
191018	3	88	 	 	 	 	 	 	 
191019	1	45	 	 	 	2	9	17	88
191019	2	47	 	 	 	2	2	88	 
191019	3	88	 	 	 	 	 	 	 
191020	1	88	 	 	 	 	 	 	 
191020	2	88	 	 	 	 	 	 	 
191020	3	88	 	 	 	 	 	 	 
191021	1	25	4	 	 	 	10	8	16
191021	2	29	 	3	3	4	18	9	12
191021	3	88	 	 	 	 	 	 	 
191022	1	39	 	 	4	 	16	2	88
191022	2	29	4	 	 	 	16	9	88
191022	3	41	 	3	 	 	9	16	18
191023	1	23	 	 	2	 	16	88	 
191023	2	88	 	 	 	 	 	 	 
191023	3	88	 	 	 	 	 	 	 
191024	1	88	 	 	 	 	 	 	 
191024	2	88	 	 	 	 	 	 	 
191024	3	88	 	 	 	 	 	 	 
191025	1	36	 	 	 	3	16	9	18
191025	2	39	 	 	2	 	2	9	18
191025	3	41	 	 	3	 	2	18	88
191026	1	25	 	 	 	2	10	88	 
191026	2	47	 	 	 	2	2	88	 
191026	3	88	 	 	 	 	 	 	 
