PLACEID	LCPRIDR5	ITEMPRC1	ITEMVND1	ITEMINF1	ITEMPRC2	ITEMVND2	ITEMINF2
2003	38	0	16	15	 	 	 
2003	39	.5	1	15	.600000023841858	1	6
2003	40	1.5	1	15	2	1	16
2003	41	1.5	1	15	1.5	1	16
2003	42	4	1	15	4	1	16
2003	43	2.09999990463257	1	15	2	1	16
2003	44	2	16	15	3	1	16
2003	45	4	16	15	3.5	16	16
2003	46	33	1	15	29	1	16
2003	61	5.30000019073486	1	15	5	1	16
2003	70	5	1	15	5.5	1	16
2004	1	1.5	16	8	1.5	16	10
2004	2	35	16	8	40	16	10
2004	3	16	16	8	15	16	10
2004	4	16	16	8	15	16	10
2004	5	28	16	8	27	16	10
2004	6	27	16	8	27	16	10
2004	7	.5	10	14	1.5	9	15
2004	8	.0299999993294477	10	14	.300000011920929	9	15
2004	9	.119999997317791	10	14	.5	9	15
2004	10	.0799999982118607	10	14	.300000011920929	9	15
2004	11	1.79999995231628	1	8	1.70000004768372	1	10
2004	12	3	1	8	3.20000004768372	1	10
2004	13	3	1	8	3	1	10
2004	15	1	1	8	1	1	10
2004	16	3.20000004768372	1	8	3.20000004768372	1	10
2004	17	3	1	8	3	1	10
2004	18	0	16	8	 	 	 
2004	19	1	8	8	1	1	10
2004	20	10	1	8	10	1	10
2004	21	1.10000002384186	1	8	1	1	10
2004	23	.200000002980232	1	8	.200000002980232	1	10
2004	24	4.5	1	8	4.5	1	10
2004	25	1.10000002384186	1	8	1.20000004768372	1	10
2004	27	8	1	8	8	1	10
2004	28	10	16	8	10	16	10
2004	29	0	16	8	 	 	 
2004	30	2.5	1	8	2.40000009536743	1	10
2004	32	13	1	8	13	1	10
2004	33	6	1	8	6	1	10
2004	34	1	1	8	1	1	10
2004	35	2	1	8	2	1	10
2004	36	4.19999980926514	1	8	4.5	1	10
2004	37	1	1	8	1	1	10
2004	38	0	16	8	 	 	 
2004	39	.5	1	8	.5	1	10
2004	40	2	1	8	2	1	10
2004	41	2	1	8	1.79999995231628	1	10
2004	42	0	16	8	 	 	 
2004	43	2	1	8	2.20000004768372	1	10
2004	44	2.40000009536743	1	8	2.20000004768372	1	10
2004	45	0	16	8	 	 	 
2004	46	33	1	9	34	1	12
2004	61	6	1	8	6	1	10
2004	70	5.19999980926514	1	8	5	1	10
2005	1	1.5	16	8	1.5	16	13
2005	2	40	16	8	40	16	13
2005	3	15	16	8	15	16	13
2005	4	15	16	8	15	16	13
2005	5	25	16	8	25	16	13
2005	6	25	16	8	25	16	13
2005	7	.600000023841858	10	3	1.5	9	12
2005	8	.0299999993294477	10	3	.300000011920929	9	12
2005	9	.119999997317791	10	3	.5	9	12
2005	10	.949999988079071	10	3	1.5	9	12
2005	11	1.5	16	6	1.70000004768372	16	11
2005	12	2.90000009536743	1	6	3	1	11
2005	13	3	1	6	3	1	11
2005	15	1.20000004768372	1	6	1.20000004768372	1	11
2005	16	3	1	6	3	1	11
2005	17	3	1	6	3	1	11
2005	18	0	16	6	 	 	 
2005	19	1	1	6	1	1	11
2005	20	12	1	6	12	1	11
2005	21	1	1	6	1	1	11
2005	23	.200000002980232	1	6	.200000002980232	1	11
2005	24	5	1	6	5	1	11
2005	25	1	1	6	1	1	11
2005	27	7	16	6	7	16	11
2005	28	10	16	6	10	16	11
2005	29	0	16	6	 	 	 
2005	30	2.5	1	6	2.5	1	11
2005	32	13	1	6	13	1	11
2005	33	5.5	1	6	5.5	1	11
2005	34	1	1	6	1	1	11
2005	35	2	1	6	2	1	11
2005	36	4.5	1	6	4.5	1	11
2005	37	1	1	6	1	1	11
2005	38	0	1	6	 	 	 
2005	39	.5	1	6	.5	1	11
2005	40	1.79999995231628	16	6	1.79999995231628	16	11
2005	41	2	16	6	4.80000019073486	16	11
2005	42	5	16	6	4.80000019073486	16	11
2005	43	2.20000004768372	1	6	2.09999990463257	1	11
2005	44	2.70000004768372	1	6	2.90000009536743	1	11
2005	45	0	16	6	 	 	 
2005	46	33	16	6	33	1	11
2005	61	5.5	1	6	5.80000019073486	1	12
2005	70	5	1	6	5.19999980926514	1	11
2006	1	1.5	1	9	1.5	1	10
2006	2	40	16	9	40	16	10
2006	3	16	16	9	15	16	10
2006	4	16	16	9	15	16	10
2006	5	32	16	9	30	16	10
2006	6	32	16	9	30	16	10
2006	7	.5	10	7	1.5	9	11
2006	8	.0299999993294477	10	7	.300000011920929	9	11
2006	9	.00999999977648258	10	7	.800000011920929	9	11
2006	10	.0700000002980232	10	7	.400000005960464	9	11
2006	11	2	1	9	2	1	12
2006	12	3	1	9	3	1	12
2006	13	3	1	9	3	1	12
2006	15	1	1	9	1	1	12
2006	16	3.09999990463257	1	9	3.20000004768372	1	12
2006	17	3	1	9	3	1	12
2006	18	0	16	9	 	 	 
2006	19	1	1	9	1	1	12
2006	20	12	1	9	12	1	12
2006	21	1	1	9	1	1	12
2006	23	.200000002980232	1	9	.200000002980232	1	12
2006	24	5	1	9	4.80000019073486	1	12
2006	25	1.10000002384186	1	9	1.20000004768372	1	12
2006	27	8	1	9	8	1	12
2006	28	10	1	9	10	1	12
2006	29	0	16	9	 	 	 
2006	30	2.5	1	9	2.5	1	12
2006	32	13	1	9	13	1	12
2006	33	5.80000019073486	1	9	6	1	12
2006	34	1	1	9	1	1	12
2006	35	2	1	9	2	1	12
2006	36	4.5	1	9	4.5	1	12
2006	37	1	1	9	1	1	12
2006	38	0	16	9	 	 	 
2006	39	.5	1	9	.5	1	12
2006	40	1.79999995231628	1	9	2	1	12
2006	41	2	1	9	2	1	12
2006	42	5	1	9	4.80000019073486	1	12
2006	43	2.20000004768372	1	9	2.09999990463257	1	12
2006	44	2.79999995231628	1	9	2.79999995231628	1	12
2006	45	0	16	9	 	 	 
2006	46	35	1	9	34	1	12
2006	61	6	1	9	6	1	12
2006	70	5	1	9	5	1	12
2007	1	1.5	1	8	1.5	1	9
2007	2	45	16	8	40	16	9
2007	3	15	16	8	17	16	9
2007	4	15	16	8	16	16	9
2007	5	35	16	8	30	16	9
2007	6	34	16	8	30	16	9
2007	7	.5	10	3	.699999988079071	9	7
2007	8	.0299999993294477	10	3	.300000011920929	9	7
2007	9	.119999997317791	10	3	.200000002980232	9	7
2007	10	.0799999982118607	10	3	.300000011920929	9	7
2007	11	1.79999995231628	1	8	1.60000002384186	1	9
2007	12	3	1	8	3	1	9
2007	13	3	1	8	3	1	9
2007	15	1.20000004768372	1	8	1	1	9
2007	16	3	1	8	3	1	9
2007	17	3	1	8	3	1	9
2007	18	0	16	8	 	 	 
2007	19	1	1	8	1	1	9
2007	20	2.5	17	8	2	17	9
2007	21	1	1	8	1.20000004768372	1	9
2007	23	.100000001490116	1	8	.200000002980232	1	9
2007	24	5	1	8	5	1	9
2007	25	1	1	8	1	1	9
2007	27	7	16	8	8	16	9
2007	28	10	16	8	10	16	9
2007	29	8	16	8	8	16	9
2007	30	3	1	8	3	16	9
2007	32	13	1	8	12	1	9
2007	33	5	1	8	5.5	1	9
2007	34	1	1	8	1	1	9
2007	35	2	1	8	4.19999980926514	1	9
2007	36	4	1	8	4.19999980926514	1	9
2007	37	1.20000004768372	1	8	1	1	9
2007	38	0	16	8	 	 	 
2007	39	.5	1	8	.5	1	9
2007	40	1.5	1	8	1.5	1	9
2007	41	1.79999995231628	1	8	1.5	1	9
2007	42	4	1	8	4	1	9
2007	43	2	1	8	1.5	1	9
2007	44	2	1	8	1.5	1	9
2007	45	4	16	8	4	1	9
2007	46	33	1	8	32	1	9
2007	61	5.30000019073486	1	8	12	1	9
2007	70	6	1	8	6	1	9
2008	1	1.5	1	4	1.5	1	11
2008	2	40	16	4	40	16	11
2008	3	16	16	4	15	16	11
2008	4	16	16	4	15	16	11
2008	5	30	16	4	30	16	11
2008	6	30	16	4	30	16	11
2008	7	.5	10	6	1.60000002384186	9	12
2008	8	.0299999993294477	10	6	.300000011920929	9	12
2008	9	.119999997317791	10	6	.5	9	12
2008	10	.0799999982118607	10	6	.400000005960464	9	12
2008	11	1.70000004768372	1	10	1.79999995231628	1	12
2008	12	3	1	10	3	1	12
2008	13	2	1	10	2	1	12
2008	15	1	1	10	1	1	12
2008	16	3.20000004768372	1	10	3.09999990463257	1	12
2008	17	3	1	10	3	1	12
2008	18	0	16	10	 	 	 
2008	19	1	1	10	1	1	12
2008	20	10	1	10	12	1	12
2008	21	1	1	10	1	1	12
2008	23	.200000002980232	1	10	.200000002980232	1	12
2008	24	5	1	10	5	1	12
2008	25	1.10000002384186	1	10	1.10000002384186	1	12
2008	27	8	1	10	8	1	12
2008	28	10	1	10	10	1	12
2008	29	0	16	10	 	 	 
2008	30	2.5	1	10	2.5	1	12
2008	32	12	1	10	12	1	12
2008	33	6	1	10	6	1	12
2008	34	1	1	10	1	1	12
2008	35	2	1	10	2	1	12
2008	36	4.5	1	10	4.5	1	12
2008	37	1	1	10	1	1	12
2008	38	0	16	10	 	 	 
2008	39	.5	1	10	.5	1	12
2008	40	1.79999995231628	1	10	1.79999995231628	1	12
2008	41	1.79999995231628	1	10	2	1	12
2008	42	0	16	10	 	 	 
2008	43	2	1	10	2	1	12
2008	44	2.5	1	10	2.5	1	12
2008	45	0	16	10	 	 	 
2008	46	33	1	10	33	1	12
2008	61	6	1	10	6	1	12
2008	70	5	1	10	5	1	12
8002	1	1.5	1	5	1.5	1	6
8002	2	45	1	5	50	1	6
8002	3	14	1	5	15	1	6
8002	4	14	1	5	15	1	6
8002	5	27	1	5	25	1	6
8002	6	27	1	5	25	1	6
8002	7	1	9	7	1	9	8
8002	8	.100000001490116	9	7	.100000001490116	9	8
8002	9	.25	9	7	.25	9	8
8002	10	.0900000035762787	9	7	.150000005960464	9	8
8002	11	2.5	14	3	2.5	14	4
8002	12	3.5	14	3	3.29999995231628	14	4
8002	13	4	14	3	3	14	4
8002	15	1	14	3	1.20000004768372	14	4
8002	16	3.20000004768372	14	3	3	14	4
8002	17	2.70000004768372	14	3	2.79999995231628	14	4
8002	18	0	16	3	 	 	 
8002	19	1.29999995231628	14	3	1.20000004768372	14	4
8002	20	9.5	14	3	10	14	4
8002	21	1.5	14	3	1	14	4
8002	23	.200000002980232	14	3	.25	14	4
8002	24	4	14	3	4.5	14	4
8002	25	1	14	3	1	14	4
8002	27	9	14	3	9	14	4
8002	28	12	14	3	11	14	4
8002	29	9	14	3	10	14	4
8002	30	3	14	3	2.79999995231628	14	4
8002	32	8	14	3	8	14	4
8002	33	6.5	14	3	6	14	4
8002	34	1	14	3	1	14	4
8002	35	2	14	3	2	14	4
8002	36	5	14	3	5	14	4
8002	37	1	1	3	1	14	4
8002	38	0	16	3	 	 	 
8002	39	.300000011920929	14	3	.25	14	4
8002	40	2.5	14	3	2.5	14	4
8002	41	1.5	14	3	1.5	14	4
8002	42	4	14	3	4	14	4
8002	43	1.20000004768372	14	3	1.20000004768372	14	4
8002	44	1.5	14	3	1.5	14	4
8002	45	6	14	3	6	14	4
8002	46	33	1	3	34	1	4
8002	61	6	14	3	6	14	4
8002	70	8	14	3	7	14	4
8003	1	1.5	14	5	1.5	14	6
8003	2	60	14	5	50	14	6
8003	3	28	14	5	20	14	6
8003	4	25	14	5	20	14	6
8003	5	35	14	5	30	14	6
8003	6	30	14	5	25	14	6
8003	7	1	9	7	1	9	8
8003	8	.100000001490116	9	7	.100000001490116	9	8
8003	9	.200000002980232	9	7	.300000011920929	9	8
8003	10	.300000011920929	9	7	.100000001490116	9	8
8003	11	2	14	3	2	14	4
8003	12	2.5	14	3	2.5	14	4
8003	13	4	14	3	3	14	4
8003	15	1	14	3	1	14	4
8003	16	3.5	14	3	3.20000004768372	14	4
8003	17	2.59999990463257	14	3	2.70000004768372	14	4
8003	18	0	16	3	 	 	 
8003	19	1.20000004768372	14	3	1.20000004768372	14	4
8003	20	9.5	1	3	11	14	4
8003	21	1	14	3	1	14	4
8003	23	.200000002980232	14	3	.200000002980232	14	4
8003	24	4	14	3	4	14	4
8003	25	1	14	3	1	14	4
8003	27	10	14	3	10	14	4
8003	28	8	14	3	8	14	4
8003	29	10	14	3	10	14	4
8003	30	3	14	3	3	14	4
8003	32	10	14	3	12	14	4
8003	33	5	14	3	6	14	4
8003	34	1	14	3	1	14	4
8003	35	2	14	3	2	14	4
8003	36	5	1	3	5	1	4
8003	37	1	1	3	1	1	4
8003	38	0	16	3	 	 	 
8003	39	.25	14	3	.25	14	4
8003	40	1	14	3	1	14	4
8003	41	1.5	14	3	2	14	4
8003	42	4	14	3	4.5	14	4
8003	43	1	14	3	1	14	4
8003	44	2	14	3	2	14	4
8003	45	6	14	3	5	14	4
8003	46	36	1	3	35	1	4
8003	61	4	14	3	4.5	14	4
8003	70	6.5	14	3	6.5	14	4
8004	1	1.5	1	4	1.79999995231628	1	5
8004	2	50	1	4	50	1	5
8004	3	20	1	4	18	1	5
8004	4	20	1	4	18	1	5
8004	5	35	1	4	35	1	5
8004	6	30	1	4	35	1	5
8004	7	1	9	6	1	9	7
8004	8	.100000001490116	9	6	.100000001490116	9	7
8004	9	.5	9	6	.300000011920929	9	7
8004	10	.200000002980232	9	6	.100000001490116	9	7
8004	11	2	14	4	2	14	5
8004	12	2.79999995231628	14	4	2.59999990463257	14	5
8004	13	0	16	4	 	 	 
8004	15	1	14	4	.800000011920929	14	5
8004	16	3.5	14	4	3.20000004768372	14	5
8004	17	2.59999990463257	14	4	2.70000004768372	14	5
8004	18	0	16	4	 	 	 
8004	19	1	14	4	1.20000004768372	14	5
8004	20	5	1	4	9	1	5
8004	21	1.20000004768372	1	4	1	1	5
8004	23	.300000011920929	1	4	.25	1	5
8004	24	4.5	14	4	5	14	5
8004	25	1	14	4	1	14	5
8004	27	9.5	14	4	10	14	5
8004	28	10	14	4	11	14	5
8004	29	10	14	4	8	14	5
8004	30	3	14	4	2.5	14	5
8004	32	14	14	4	15	14	5
8004	33	6	14	4	5.5	14	5
8004	34	1	14	4	1	14	5
8004	35	2	1	4	2	1	5
8004	36	5	1	4	4.5	1	5
8004	37	1	1	4	1	1	5
8004	38	0	16	4	 	 	 
8004	39	.5	1	4	.300000011920929	1	5
8004	40	1.5	14	4	1	14	5
8004	41	2	14	4	2	14	5
8004	42	5	14	4	5	14	5
8004	43	1	14	4	1.20000004768372	14	5
8004	44	2	14	4	1.5	14	5
8004	45	5	14	4	5	14	5
8004	46	36	1	4	35	1	5
8004	61	5	14	4	4.80000019073486	14	5
8004	70	6	14	4	5	14	5
8006	1	1.5	1	6	1.79999995231628	1	7
8006	2	45	1	6	50	1	7
8006	3	20	1	6	18	1	7
8006	4	20	1	6	18	1	7
8006	5	35	1	6	38	1	7
8006	6	35	1	6	40	1	7
8006	7	.800000011920929	9	3	1	9	4
8006	8	.200000002980232	9	3	.200000002980232	9	4
8006	9	.5	9	3	.5	9	4
8006	10	.5	9	3	.300000011920929	9	4
8006	11	2.5	14	6	2	14	7
8006	12	2.59999990463257	14	6	2.70000004768372	14	7
8006	13	0	16	6	 	 	 
8006	15	.800000011920929	14	6	1	14	7
8006	16	3.5	14	6	3.5	14	7
8006	17	2.70000004768372	14	6	2.79999995231628	14	7
8006	18	0	16	6	 	 	 
8006	19	1	14	6	1	14	7
8006	20	9.5	14	6	10	14	7
8006	21	1.20000004768372	14	6	1	14	7
8006	23	.300000011920929	1	6	.25	1	7
8006	24	5	14	6	4.5	14	7
8006	25	1	14	6	1	14	7
8006	27	9	14	6	9	14	7
8006	28	12	14	6	11	14	7
8006	29	10	14	6	9	14	7
8006	30	3	14	6	3	14	7
8006	32	14	14	6	14	14	7
8006	33	6	14	6	6.5	14	7
8006	34	1	1	6	1	1	4
8006	35	2	1	6	2	1	7
8006	36	4.5	1	6	4	1	7
8006	37	1	1	6	1	1	7
8006	38	1	1	6	1	1	7
8006	39	.300000011920929	1	6	.300000011920929	1	7
8006	40	1	14	6	1.5	14	7
8006	41	2	14	6	2.5	14	7
8006	42	6	14	6	6	14	7
8006	43	1	14	6	1	14	7
8006	44	2.5	14	6	2	14	7
8006	45	4	14	6	5	14	7
8006	46	37	1	6	36	1	7
8006	61	5	14	6	5	14	7
8006	70	6	14	6	7	14	7
8007	1	1.5	15	13	1.5	15	14
8007	2	35	16	13	40	16	14
8007	3	35	16	13	30	16	14
8007	4	35	16	13	30	16	14
8007	5	38	16	13	35	16	14
8007	6	38	16	13	35	16	14
8007	7	.800000011920929	10	3	1	9	5
8007	8	.0500000007450581	10	3	.5	3	5
8007	9	.150000005960464	10	2	.5	9	5
8007	10	.379999995231628	10	3	.5	9	5
8007	11	1.5	1	8	1.5	1	10
8007	12	3	1	8	3.20000004768372	1	10
8007	13	4	1	8	4	1	10
8007	15	1	1	8	1.20000004768372	1	10
8007	16	3	1	8	3	1	10
8007	17	2.79999995231628	1	8	2.79999995231628	1	10
8007	18	0	16	88	 	 	 
8007	19	1	1	8	1	1	10
8007	20	12	1	8	12	1	10
8007	21	1	1	8	1	1	10
8007	23	.200000002980232	1	8	.200000002980232	1	10
8007	24	4.5	1	8	4	1	10
8007	25	1	1	9	1	1	10
8007	27	7.5	1	8	8.5	1	10
8007	28	11	1	8	12	1	10
8007	29	6	1	8	7	1	10
8007	30	2.20000004768372	1	8	2.20000004768372	1	10
8007	32	12	1	8	12	1	10
8007	33	7	1	8	7	1	10
8007	34	1	1	8	1	1	10
8007	35	2	1	8	2	1	10
8007	36	4.5	1	8	4.5	1	10
8007	37	1	1	8	1	1	10
8007	38	1	1	7	1	1	10
8007	39	.5	1	8	.5	1	10
8007	40	1.5	1	8	1.79999995231628	1	10
8007	41	1.79999995231628	1	8	1.79999995231628	1	10
8007	42	4	1	8	4.5	1	10
8007	43	1.5	1	8	1.5	1	10
8007	44	2	1	8	2	1	10
8007	45	7	1	8	7	1	10
8007	46	37	1	8	37	1	10
8007	61	5	1	8	5.5	1	10
8007	70	7	1	8	7	1	10
8008	1	1.5	1	23	1.5	1	24
8008	2	50	14	23	50	14	24
8008	3	15	14	23	17	14	24
8008	4	15	14	23	17	14	24
8008	5	37	14	23	40	14	24
8008	6	37	14	23	40	14	24
8008	7	.5	10	13	1.20000004768372	9	22
8008	8	.0299999993294477	10	13	.200000002980232	9	22
8008	9	.119999997317791	10	13	.300000011920929	9	22
8008	10	.0799999982118607	10	13	.300000011920929	9	22
8008	11	1.5	14	10	1.5	14	11
8008	12	3	1	8	3	14	15
8008	13	0	16	8	 	 	 
8008	15	1.20000004768372	1	8	1.20000004768372	1	9
8008	16	3.29999995231628	14	14	3.29999995231628	14	15
8008	17	3	14	14	3	14	15
8008	18	0	16	14	 	 	 
8008	19	1.29999995231628	14	14	1.29999995231628	14	15
8008	20	14	1	8	14	1	19
8008	21	1	1	8	1	1	9
8008	23	.300000011920929	1	8	.300000011920929	1	9
8008	24	4.5	14	14	4.5	14	15
8008	25	1.10000002384186	14	14	1.10000002384186	14	15
8008	27	7.5	14	19	7.5	14	20
8008	28	12	14	18	12	12	21
8008	29	7	14	16	7	14	17
8008	30	2	14	14	2	14	15
8008	32	9	14	14	9	14	15
8008	33	6.80000019073486	14	14	6.80000019073486	14	15
8008	34	1	1	8	1	1	9
8008	35	2	1	8	2	1	9
8008	36	4.5	1	8	4.5	1	9
8008	37	1.10000002384186	1	8	1.10000002384186	1	9
8008	38	1.10000002384186	1	8	1.10000002384186	1	9
8008	39	.5	1	8	.5	1	9
8008	40	1.5	14	10	1.5	14	11
8008	41	1.20000004768372	14	10	1.20000004768372	14	11
8008	42	4	14	10	4	14	11
8008	43	2	14	12	2	14	13
8008	44	2.5	14	12	2.5	14	13
8008	45	5	14	12	5	14	13
8008	46	34	1	8	35	1	9
8008	61	5.5	14	14	5.5	14	15
8008	70	6	14	14	6	14	15
8009	1	1.5	1	11	1.5	1	12
8009	2	60	14	8	60	14	7
8009	3	22	14	8	25	14	7
8009	4	22	14	8	25	14	7
8009	5	40	14	8	40	14	7
8009	6	30	14	8	35	14	7
8009	7	.5	10	3	1	9	9
8009	8	.0299999993294477	10	3	.100000001490116	9	9
8009	9	.119999997317791	10	3	.200000002980232	9	9
8009	10	.0799999982118607	10	3	.200000002980232	9	9
8009	11	1.79999995231628	14	10	1.79999995231628	14	15
8009	12	3	14	10	3	14	15
8009	13	0	16	10	 	 	 
8009	15	1.20000004768372	14	10	1.20000004768372	14	15
8009	16	3.20000004768372	14	10	3	14	15
8009	17	2.90000009536743	14	10	3	14	15
8009	18	0	16	10	 	 	 
8009	19	1.20000004768372	14	10	1.20000004768372	14	15
8009	20	12	14	10	12	14	15
8009	21	1	14	10	1	14	15
8009	23	.200000002980232	14	10	.200000002980232	14	15
8009	24	5	14	10	5	14	15
8009	25	1	14	10	1.20000004768372	14	15
8009	27	8	14	10	8	14	15
8009	28	12	14	10	12	14	15
8009	29	0	16	10	 	 	 
8009	30	2.5	14	10	2.5	14	15
8009	32	12	14	10	13	14	15
8009	33	6	14	10	6	14	15
8009	34	1	14	10	1	14	15
8009	35	2.5	14	10	2.5	14	15
8009	36	4.5	14	10	5	14	15
8009	37	1.20000004768372	14	10	1.20000004768372	14	15
8009	38	1.20000004768372	14	10	1.20000004768372	14	15
8009	39	.5	14	10	.5	14	15
8009	40	.699999988079071	14	10	.699999988079071	14	15
8009	41	.800000011920929	14	10	.800000011920929	14	15
8009	42	5	14	10	5	14	15
8009	43	1.79999995231628	14	10	1.79999995231628	14	15
8009	44	2.5	14	10	2.5	14	15
8009	45	7	14	10	7	14	15
8009	46	35	1	16	33	1	13
8009	61	6	14	10	6	14	15
8009	70	5.5	14	10	5	14	15
8010	1	1.5	1	5	1.5	13	12
8010	2	45	14	6	46	14	12
8010	3	28	14	6	25	14	12
8010	4	28	14	6	25	14	12
8010	5	40	14	6	40	14	12
8010	6	40	14	6	35	14	12
8010	7	.5	10	4	1	9	15
8010	8	.0299999993294477	10	4	.100000001490116	9	15
8010	9	.119999997317791	10	4	.200000002980232	9	15
8010	10	.0799999982118607	10	4	.5	9	15
8010	11	2.5	14	7	2.5	14	11
8010	12	3.5	14	7	3.79999995231628	14	11
8010	13	0	16	7	 	 	 
8010	15	1.20000004768372	1	5	1.20000004768372	1	13
8010	16	3	1	5	3	1	13
8010	17	4	1	5	3.79999995231628	1	13
8010	18	0	16	7	 	 	 
8010	19	1.5	1	5	1.5	1	13
8010	20	12	1	5	12	1	13
8010	21	1.20000004768372	1	5	1.20000004768372	1	13
8010	23	.200000002980232	1	5	.300000011920929	1	13
8010	24	5	14	7	4.5	14	11
8010	25	1.20000004768372	14	7	1.20000004768372	14	11
8010	27	9	14	7	9	14	11
8010	28	11	14	7	11.5	14	11
8010	29	7	14	7	7.5	14	11
8010	30	2.5	1	5	2.5	1	13
8010	32	15	14	7	15	14	11
8010	33	5.5	1	5	6	1	13
8010	34	1	1	5	1	1	13
8010	35	2	1	5	2	1	13
8010	36	4.5	1	5	5	1	13
8010	37	1	1	5	1	1	13
8010	38	1	1	5	1	1	13
8010	39	.5	1	5	.5	1	13
8010	40	.5	14	7	.5	14	11
8010	41	2.5	14	7	2.59999990463257	14	11
8010	42	4	14	7	4.5	14	11
8010	43	3.5	14	7	3	14	11
8010	44	2.79999995231628	14	7	2.5	14	11
8010	45	6	14	7	7	14	11
8010	46	33	1	5	32	1	13
8010	61	6	14	7	6	14	11
8010	70	4	14	7	5	14	11
8011	1	1.5	14	6	1.5	14	7
8011	2	45	14	21	45	14	22
8011	3	28	14	21	25	14	22
8011	4	28	14	21	25	14	22
8011	5	35	14	21	35	14	22
8011	6	25	14	21	30	14	22
8011	7	1.5	9	19	1.5	9	20
8011	8	.200000002980232	9	19	1	9	20
8011	9	.400000005960464	9	19	.300000011920929	9	20
8011	10	.300000011920929	9	19	.300000011920929	9	20
8011	11	1	14	8	1	14	9
8011	12	2.5	14	6	2.5	14	7
8011	13	2.5	14	6	2.5	14	7
8011	15	1	14	6	1	14	7
8011	16	3	14	6	2.79999995231628	14	7
8011	17	2.5	14	6	2.5	14	7
8011	18	0	16	6	 	 	 
8011	19	1.20000004768372	14	6	1	14	7
8011	20	10	14	6	10	14	7
8011	21	1	14	6	1	14	7
8011	23	.200000002980232	14	6	.300000011920929	14	7
8011	24	5	14	6	5	14	7
8011	25	1	14	6	1	14	7
8011	27	6.5	14	10	6.80000019073486	14	11
8011	28	18	14	10	18	14	11
8011	29	5	14	10	5	14	11
8011	30	2.79999995231628	14	6	2.79999995231628	14	7
8011	32	14	14	6	15	14	7
8011	33	6	14	6	4.5	14	7
8011	34	1.20000004768372	14	6	1.20000004768372	14	7
8011	35	1.5	14	6	1.5	14	7
8011	36	4.5	14	6	4.5	14	7
8011	37	0	16	17	 	 	 
8011	38	1.29999995231628	1	17	1.20000004768372	1	18
8011	39	.5	14	6	.5	14	7
8011	40	1.5	14	8	1.20000004768372	14	9
8011	41	1	14	8	1	14	9
8011	42	2	14	8	2	14	9
8011	43	2	14	12	1.5	14	13
8011	44	2	14	12	2	14	13
8011	45	6	14	5	6	14	14
8011	46	32	14	6	32	14	7
8011	61	5.5	14	6	5	14	7
8011	70	6	14	6	6	14	7
8012	1	1.5	1	7	1.5	1	8
8012	2	60	79	22	60	1	23
8012	3	22	1	22	20	1	23
8012	4	22	1	22	20	1	23
8012	5	38	1	22	38	1	23
8012	6	38	1	22	38	1	23
8012	7	.5	10	4	1.20000004768372	9	21
8012	8	.0299999993294477	10	4	.200000002980232	9	21
8012	9	.150000005960464	10	4	.5	9	21
8012	10	.0799999982118607	10	4	.300000011920929	9	21
8012	11	1.79999995231628	14	15	1.79999995231628	14	16
8012	12	3	1	7	3	1	8
8012	13	0	16	7	 	 	 
8012	15	1.20000004768372	1	7	1.20000004768372	1	8
8012	16	3.20000004768372	1	7	3.20000004768372	1	8
8012	17	2.79999995231628	1	7	2.79999995231628	1	8
8012	18	0	16	7	 	 	 
8012	19	1.20000004768372	1	7	1.20000004768372	1	8
8012	20	12	1	6	14	1	8
8012	21	1	1	7	1	1	8
8012	23	.200000002980232	1	7	.200000002980232	1	8
8012	24	5	1	7	5	1	8
8012	25	1.10000002384186	1	7	1.10000002384186	1	8
8012	27	6	14	9	6	14	10
8012	28	12	14	11	12	14	12
8012	29	8	14	13	8	14	14
8012	30	2.5	1	7	2.5	1	8
8012	32	14	1	7	14	1	8
8012	33	6	1	7	6	1	8
8012	34	1	1	7	1.20000004768372	1	8
8012	35	2.5	1	7	2.5	1	8
8012	36	5	1	7	5	1	8
8012	37	1.10000002384186	1	7	1.10000002384186	1	8
8012	38	1.10000002384186	1	7	1.10000002384186	1	8
8012	39	.5	1	7	.5	1	8
8012	40	1	14	15	1	14	16
8012	41	.800000011920929	14	15	.800000011920929	13	16
8012	42	5	14	15	5	14	16
8012	43	2	14	17	2	14	18
8012	44	3	14	17	3	14	18
8012	45	7	14	19	7	14	20
8012	46	36	1	7	36	1	8
8012	61	6	1	7	6	1	8
8012	70	6.19999980926514	1	7	6	1	8
8014	1	1.5	1	2	1.5	1	3
8014	2	40	1	2	45	1	3
8014	3	20	1	2	20	1	3
8014	4	20	1	2	20	1	3
8014	5	30	1	2	35	1	3
8014	6	30	1	2	35	1	3
8014	7	.800000011920929	10	13	1	9	14
8014	8	.699999988079071	10	13	.5	9	14
8014	9	.00999999977648258	10	13	.5	9	14
8014	10	.0299999993294477	10	13	.800000011920929	9	14
8014	11	1.5	14	7	2	14	8
8014	12	3	14	7	2.5	14	8
8014	13	3.5	14	7	3	1	8
8014	15	1	14	7	1	14	8
8014	16	3	14	7	3	14	8
8014	17	2.70000004768372	14	7	2.5	14	8
8014	18	0	16	88	 	 	 
8014	19	1	14	7	1	14	8
8014	20	12	14	7	12	14	8
8014	21	1	14	7	1	14	8
8014	23	.200000002980232	14	7	.200000002980232	14	8
8014	24	4	14	7	5	14	8
8014	25	4	14	7	5	14	8
8014	27	8.5	14	7	8.5	14	8
