childid	id	memsex	age	relate	livhse	hsstrtr3	stryrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	grdrpr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3	nmechsr3	neg1day	ineg1w	ineg1wag	ineg2day	ineg2w	ineg2wag
IN181026	3	1	57	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	4	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181026	4	2	47	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	24	7	 	 	 	 	 	 	 	 	 	 	 	4537	 	 	1847
IN181026	5	1	26	7	1	 	 	 	 	 	 	 	 	 	 	0	1	8	24	7	 	 	 	 	 	 	 	 	 	 	 	5533	 	 	703
IN181026	6	1	19	7	1	 	 	 	 	 	 	 	 	 	 	0	1	8	22	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181026	7	2	24	16	1	 	 	 	 	 	 	 	 	 	 	0	1	2	9	7	 	 	 	 	 	 	 	 	 	 	 	4330	 	 	1570
IN181026	8	2	18	16	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181026	9	2	0	15	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181027	0	2	15	0	1	1	7	8	7	1	 	 	 	1	200	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181027	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	25	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181027	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	5	5	20	8	 	 	 	 	 	 	 	 	 	18	 	1640	14	 	1216
IN181027	3	2	17	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181028	0	1	15	0	1	1	6	1	9	1	 	 	 	2	45	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181028	1	2	67	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181028	2	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	12	7	 	 	 	 	 	 	 	 	 	 	 	4383	 	 	806
IN181028	3	2	42	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181028	4	2	27	13	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181028	5	2	17	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181028	28	2	11	7	1	1	5	8	5	1	 	 	 	3	20	0	17	10	24	8	9	0	3	0	0	8	1	3	 	 	 	 	 	 	 
IN181029	0	1	15	0	1	1	6	0	9	1	 	 	 	3	60	0	17	10	24	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181029	1	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	4	12	20	8	 	 	 	 	 	 	 	 	 	 	 	2654	 	 	923
IN181029	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	12	22	7	 	 	 	 	 	 	 	 	 	 	 	2837	 	 	1256
IN181029	3	1	17	7	1	1	6	0	1	0	23	7	2	 	 	0	1	12	19	7	8	0	2	8	0	0	0	6	 	0	10	 	0	10	 
IN181029	28	1	11	7	1	1	5	8	1	1	 	 	 	2	600	0	17	10	24	9	9	0	1	0	0	9	2	3	 	 	 	 	 	 	 
IN181029	29	2	15	16	1	1	6	2	7	0	23	13	8	 	 	0	1	9	18	7	8	1	7	2	0	0	0	6	 	 	 	 	 	 	 
IN181030	0	1	15	0	1	1	6	0	6	0	8	11	7	 	 	0	4	12	20	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181030	1	1	72	6	1	 	 	 	 	 	 	 	 	 	 	0	4	10	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181030	2	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	4	12	15	5	 	 	 	 	 	 	 	 	 	 	 	1765	0	10	 
IN181030	3	2	43	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	20	6	 	 	 	 	 	 	 	 	 	 	 	2653	 	 	238
IN181030	4	1	25	7	1	 	 	 	 	 	 	 	 	 	 	0	1	12	9	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181030	5	1	21	7	1	 	 	 	 	 	 	 	 	 	 	1	1	12	12	8	 	 	 	 	 	 	 	 	 	 	 	2685	 	0	576
IN181030	6	1	19	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181030	7	2	17	7	1	1	5	9	10	1	 	 	 	1	200	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181030	8	2	18	16	1	 	 	 	 	 	 	 	 	 	 	0	1	12	13	8	 	 	 	 	 	 	 	 	 	5	 	502	0	10	 
IN181031	0	1	15	0	1	1	6	1	6	1	 	 	 	2	900	0	17	10	24	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181031	1	2	72	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181031	2	1	52	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181031	3	2	47	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	12	8	 	 	 	 	 	 	 	 	 	 	 	963	 	 	3670
IN181031	4	2	18	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181031	5	2	15	7	1	1	5	8	3	0	20	9	4	 	 	0	1	8	14	8	8	1	5	2	0	0	0	8	 	 	 	1334	 	 	2817
IN181031	28	1	10	7	1	1	5	9	3	1	 	 	 	3	 	0	17	10	24	8	9	0	1	0	0	8	1	5	 	 	 	 	 	 	 
IN181032	0	1	15	0	1	1	5	6	3	0	31	9	4	 	 	0	4	12	20	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181032	1	1	48	1	1	 	 	 	 	 	 	 	 	 	 	0	4	12	25	10	 	 	 	 	 	 	 	 	 	16	 	1714	14	 	1655
IN181032	2	2	36	1	1	 	 	 	 	 	 	 	 	 	 	0	12	8	20	8	 	 	 	 	 	 	 	 	 	40	 	3300	45	 	3500
IN181032	3	1	18	7	2	 	 	 	 	 	 	 	 	 	 	0	13	12	30	9	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181032	4	2	13	7	1	1	5	0	5	1	 	 	 	2	10	0	17	10	24	8	9	0	2	1	0	8	3	1	 	 	 	 	 	 	 
IN181032	28	2	10	7	1	1	5	0	3	1	 	 	 	3	10	0	17	10	24	8	9	0	1	0	0	8	2	4	 	 	 	 	 	 	 
IN181033	0	1	15	0	1	1	5	7	10	0	1	15	11	 	250	0	17	5	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181033	1	1	43	1	1	 	 	 	 	 	 	 	 	 	 	0	9	7	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181033	2	2	38	1	1	 	 	 	 	 	 	 	 	 	 	0	9	7	20	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181033	3	2	19	7	2	 	 	 	 	 	 	 	 	 	 	0	12	12	24	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181033	4	1	13	7	1	1	5	9	8	1	 	 	 	2	60	0	17	10	24	8	9	0	1	0	0	8	2	4	 	 	 	 	 	 	 
IN181033	5	2	4	15	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181033	28	1	10	7	1	1	6	0	4	1	 	 	 	2	40	0	17	10	24	8	9	0	1	0	0	8	2	4	 	 	 	 	 	 	 
IN181034	0	1	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181034	1	1	 	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181034	2	2	 	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181034	3	1	 	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181034	4	2	 	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181034	5	1	 	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181034	6	2	 	13	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181034	7	2	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181034	28	2	 	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181035	0	1	15	0	1	1	7	8	7	1	 	 	 	2	2200	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181035	1	2	67	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181035	2	1	31	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181035	3	2	29	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181035	4	1	12	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181035	5	1	39	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181035	6	2	36	1	1	 	 	 	 	 	 	 	 	 	 	0	12	12	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181035	7	1	10	7	1	1	6	0	3	1	 	 	 	1	1200	0	17	10	25	8	9	0	1	0	0	8	1	5	 	 	 	 	 	 	 
IN181035	28	1	10	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181036	0	1	15	0	1	1	6	0	9	1	 	 	 	3	100	0	17	10	24	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181036	1	1	57	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	21	8	 	 	 	 	 	 	 	 	 	10	 	757	19	 	1514
IN181036	2	2	47	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	15	8	 	 	 	 	 	 	 	 	 	44	 	3550	16	 	1283
IN181036	3	1	27	7	1	 	 	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 	 	12	 	973	0	10	 
IN181036	4	1	13	7	1	1	6	2	6	0	21	13	7	 	100	0	6	12	30	9	9	0	0	0	10	0	0	5	 	 	 	 	 	 	 
IN181036	5	2	18	16	1	 	 	 	 	 	 	 	 	 	 	0	5	10	12	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181037	0	2	15	0	1	1	9	0	7	0	21	15	8	 	 	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181037	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	15	8	 	 	 	 	 	 	 	 	 	60	 	5700	90	 	8370
IN181037	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	15	8	 	 	 	 	 	 	 	 	 	80	 	7200	70	 	5320
IN181037	3	1	21	7	1	 	 	 	 	 	 	 	 	 	 	0	12	10	15	8	 	 	 	 	 	 	 	 	 	50	 	5100	100	 	9800
IN181037	4	1	17	7	1	1	5	0	5	0	31	12	6	 	 	0	4	12	30	9	9	0	1	8	0	0	0	6	 	 	 	 	 	 	 
IN181037	5	2	20	16	1	 	 	 	 	 	 	 	 	 	 	0	5	2	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181038	0	2	15	0	1	1	5	5	2	0	31	8	3	 	 	0	5	7	25	8	 	 	 	 	 	 	 	 	 	39	 	3234	33	 	2783
IN181038	1	1	52	1	1	 	 	 	 	 	 	 	 	 	 	0	4	12	20	10	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181038	2	2	42	1	1	 	 	 	 	 	 	 	 	 	 	0	4	6	20	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181038	3	1	26	7	1	 	 	 	 	 	 	 	 	 	 	0	4	12	26	9	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181038	4	1	22	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181038	5	2	23	16	1	 	 	 	 	 	 	 	 	 	 	0	15	9	20	5	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181038	6	1	4	15	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181038	7	1	1	15	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181038	8	2	0	15	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181039	0	1	15	0	1	1	6	0	9	1	 	 	 	3	40	0	17	10	24	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181039	1	2	67	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181039	2	1	47	1	1	 	 	 	 	 	 	 	 	 	 	0	4	12	15	8	 	 	 	 	 	 	 	 	 	5	 	412	0	10	 
IN181039	3	2	42	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	14	8	 	 	 	 	 	 	 	 	 	25	 	1939	0	10	 
IN181039	4	1	24	8	1	 	 	 	 	 	 	 	 	 	 	0	4	12	18	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181039	5	1	19	8	1	 	 	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181039	6	2	22	16	1	 	 	 	 	 	 	 	 	 	 	0	1	8	10	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181039	7	2	12	7	1	1	6	2	6	1	 	 	 	3	 	0	17	10	24	7	10	0	2	0	0	7	2	3	 	 	 	 	 	 	 
IN181040	0	2	14	0	1	0	 	 	 	 	 	 	 	 	 	0	5	6	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181040	1	1	52	1	1	 	 	 	 	 	 	 	 	 	 	0	4	8	25	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181040	2	2	47	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	25	8	 	 	 	 	 	 	 	 	 	37	 	2515	9	 	653
IN181040	3	2	20	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181040	4	2	17	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181040	5	1	11	7	1	1	5	0	6	1	 	 	 	2	200	0	17	10	24	8	8	0	2	0	0	8	2	4	 	 	 	 	 	 	 
IN181041	0	2	15	0	1	1	6	6	9	1	 	 	 	2	0	0	17	10	24	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181041	1	1	67	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181041	2	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	9	 	 	 	 	 	 	 	 	 	30	 	2250	35	 	2520
IN181041	3	2	33	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	8	 	 	 	 	 	 	 	 	 	30	 	2250	30	 	2190
IN181041	4	1	24	13	2	 	 	 	 	 	 	 	 	 	 	0	13	8	30	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181041	5	2	21	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181041	6	1	17	7	1	1	5	5	11	1	 	 	 	2	10000	0	17	10	24	9	9	0	1	1	0	9	1	3	 	 	 	 	 	 	 
IN181041	7	2	22	13	1	 	 	 	 	 	 	 	 	 	 	0	15	12	26	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181042	0	1	15	0	1	1	6	0	9	1	 	 	 	2	0	0	17	10	24	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181042	1	1	72	5	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181042	2	2	60	5	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181042	3	1	37	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181042	4	2	33	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181042	5	1	43	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 	 	0	2	 	0	2	 
IN181042	6	2	31	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	15	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181042	7	1	13	7	1	1	5	6	6	1	 	 	 	2	1800	0	17	10	24	7	9	0	1	0	0	7	3	4	 	 	 	 	 	 	 
IN181042	8	2	8	7	1	1	5	8	1	1	 	 	 	2	720	0	17	10	24	7	9	0	0	0	0	7	3	5	 	 	 	 	 	 	 
IN181043	0	2	15	0	1	1	6	4	2	0	20	8	3	 	0	0	15	10	25	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	1	1	47	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	2	2	37	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	3	2	22	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	4	1	20	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	5	1	28	16	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	6	2	5	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	28	1	9	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	29	2	55	13	1	 	 	 	 	 	 	 	 	 	 	0	18	12	20	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	30	1	23	25	1	 	 	 	 	 	 	 	 	 	 	0	10	12	25	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181043	31	2	12	16	1	 	 	 	 	 	 	 	 	 	 	0	18	12	15	6	9	1	2	6	0	0	0	6	 	 	 	 	 	 	 
IN181043	32	1	0	27	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181044	0	2	15	0	1	1	7	2	7	0	24	15	8	4	 	0	12	7	20	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181044	1	1	52	1	1	 	 	 	 	 	 	 	 	 	 	0	12	9	20	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181044	2	2	42	1	1	 	 	 	 	 	 	 	 	 	 	1	12	9	22	8	 	 	 	 	 	 	 	 	 	15	 	1050	0	10	 
IN181044	3	2	21	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181044	4	1	17	7	2	1	5	3	6	0	21	15	7	 	 	0	12	12	25	8	8	0	0	8	0	0	0	8	 	 	 	 	 	 	 
IN181044	5	2	12	7	1	1	5	0	0	1	 	 	 	4	 	0	17	10	25	8	9	0	1	0	0	8	1	5	 	 	 	 	 	 	 
IN181044	29	1	9	7	1	1	5	2	1	1	 	 	 	2	1200	0	17	10	25	8	9	0	1	0	0	8	1	5	 	 	 	 	 	 	 
IN181045	0	1	15	0	1	1	5	10	7	0	 	13	8	 	0	0	12	11	23	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181045	1	1	54	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181045	2	2	51	1	1	 	 	 	 	 	 	 	 	 	 	0	12	11	22	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181045	3	1	24	7	1	 	 	 	 	 	 	 	 	 	 	0	12	12	13	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181045	4	2	20	7	1	 	 	 	 	 	 	 	 	 	 	0	12	3	15	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181045	5	2	76	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181045	28	2	11	7	1	1	6	0	3	1	 	 	 	2	30	0	17	10	25	8	9	1	2	0	0	8	1	3	 	 	 	 	 	 	 
IN181045	29	2	9	7	1	1	5	9	1	1	 	 	 	3	15	0	17	10	24	8	9	1	1	0	0	8	1	4	 	 	 	 	 	 	 
IN181045	30	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181046	0	1	14	0	1	1	7	1	7	1	 	 	 	1	200	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181046	1	1	50	1	1	 	 	 	 	 	 	 	 	 	 	0	12	11	18	8	 	 	 	 	 	 	 	 	 	0	14	 	0	14	 
IN181046	2	2	42	1	1	 	 	 	 	 	 	 	 	 	 	0	9	10	24	8	 	 	 	 	 	 	 	 	 	0	14	 	0	14	 
IN181046	3	1	19	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	24	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181046	4	2	13	7	1	1	6	4	5	1	 	 	 	2	2000	0	17	10	24	8	9	0	2	0	0	8	2	3	 	 	 	 	 	 	 
IN181047	0	2	15	0	1	1	7	6	6	1	 	 	 	2	0	3	17	10	24	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	1	1	68	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	2	2	61	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	3	1	32	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	4	1	27	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	5	1	25	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	6	2	23	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	7	2	24	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	8	1	3	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181047	9	1	48	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	28	9	 	 	 	 	 	 	 	 	 	20	 	1960	40	 	3200
IN181047	10	2	46	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	20	8	 	 	 	 	 	 	 	 	 	30	 	2940	45	 	3690
IN181047	11	1	12	7	1	1	5	0	6	1	 	 	 	2	0	0	17	10	24	9	9	0	1	0	0	9	2	3	 	 	 	 	 	 	 
IN181047	12	1	80	6	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181048	0	2	15	0	1	1	6	10	5	1	 	 	 	2	150	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181048	1	1	49	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	25	8	 	 	 	 	 	 	 	 	 	0	10	 	0	10	 
IN181048	2	2	43	1	1	 	 	 	 	 	 	 	 	 	 	0	5	6	20	8	 	 	 	 	 	 	 	 	 	20	 	1950	10	 	975
IN181048	3	1	27	7	1	 	 	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181048	4	1	23	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181048	5	1	19	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	25	8	 	 	 	 	 	 	 	 	 	0	10	 	8	 	780
IN181049	0	2	5	0	1	1	7	8	7	1	 	 	 	2	50	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181049	1	1	42	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	24	9	 	 	 	 	 	 	 	 	 	20	 	1597	40	 	3403
IN181049	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	20	8	 	 	 	 	 	 	 	 	 	27	 	2194	33	 	2932
IN181049	3	1	3	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181049	28	2	10	7	1	1	5	2	4	1	 	 	 	2	460	0	17	10	24	8	9	1	1	0	0	8	1	4	 	 	 	 	 	 	 
IN181050	0	1	15	0	1	1	5	7	8	1	 	 	 	1	1000	0	17	10	25	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181050	1	1	62	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN181050	2	2	52	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
