CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
191043	5	11	1000
191044	1	4	7000
191044	2	1	300
191044	3	10	100
191044	4	16	200
191044	5	7	200
191045	1	4	32000
191045	2	8	4000
191045	3	7	4500
191045	4	16	2000
191045	5	11	3000
191046	1	4	40000
191046	2	8	6500
191046	3	14	3000
191046	4	7	1000
191046	5	12	1000
191047	1	4	60000
191047	2	14	4000
191047	3	1	2000
191047	4	12	1000
191047	5	16	1000
191048	1	4	150000
191048	2	16	2000
191048	3	12	2000
191048	4	1	1500
191048	5	8	4000
191050	1	4	5000
191050	2	14	2000
191050	3	1	500
191050	4	13	400
191050	5	8	100
191052	1	1	300
191052	2	13	200
191052	3	7	150
191052	4	10	50
191052	5	88	 
191055	1	8	9000
191055	2	4	5000
191055	3	11	500
191055	4	5	400
191055	5	13	400
191057	1	4	10000
191057	2	1	4000
191057	3	12	1000
191057	4	8	7000
191057	5	7	2000
201002	1	4	25000
201002	2	7	2000
201002	3	1	1200
201002	4	12	1000
201002	5	13	900
201003	1	4	33000
201003	2	12	7000
201003	3	14	5000
201003	4	1	2000
201003	5	8	1000
201005	1	4	2000
201005	2	12	500
201005	3	1	500
201005	4	5	500
201005	5	8	300
201006	1	4	25000
201006	2	14	12000
201006	3	7	6000
201006	4	1	3000
201006	5	12	1700
201007	1	4	6000
201007	2	12	3000
201007	3	14	2000
201007	4	8	2000
201007	5	5	400
201008	1	4	35000
201008	2	14	9000
201008	3	8	5500
201008	4	12	4000
201008	5	11	3500
201010	1	4	4000
201010	2	1	500
201010	3	2	300
201010	4	7	300
201010	5	13	100
201011	1	4	45000
201011	2	8	3000
201011	3	12	3000
201011	4	14	2000
201011	5	1	1000
201013	1	4	60000
201013	2	8	8500
201013	3	1	3000
201013	4	12	2000
201013	5	7	6000
201014	1	4	250000
201014	2	7	800
201014	3	1	400
201014	4	12	500
201014	5	13	400
201015	1	4	15000
201015	2	8	5000
201015	3	12	2000
201015	4	1	500
201015	5	13	100
201016	1	4	3000
201016	2	7	800
201016	3	5	200
201016	4	1	1200
201016	5	10	120
201017	1	4	3000
201017	2	13	300
201017	3	7	300
201017	4	5	200
201017	5	1	200
201023	1	3	600000
201023	2	4	100
201023	3	14	15000
201023	4	15	10000
201023	5	1	5000
201024	1	4	40000
201024	2	12	3000
201024	3	7	2000
201024	4	8	2000
201024	5	11	500
201030	1	4	15000
201030	2	1	3000
201030	3	12	3000
201030	4	14	3000
201030	5	7	1000
201031	1	4	15000
201031	2	1	3500
201031	3	12	2700
201031	4	8	2000
201031	5	14	2000
201032	1	4	28000
201032	2	7	4000
201032	3	16	4000
201032	4	12	3000
201032	5	14	3000
201034	1	4	7000
201034	2	1	500
201034	3	13	500
201034	4	88	 
201034	5	88	 
201037	1	4	12000
201037	2	12	2000
201037	3	10	250
201037	4	7	1200
201037	5	13	1000
201039	1	4	42000
201039	2	14	8000
201039	3	12	3500
201039	4	7	2500
201039	5	8	1800
201042	1	4	80000
201042	2	1	4000
201042	3	14	10000
201042	4	12	5000
201042	5	7	20000
201044	1	4	20000
201044	2	8	10000
201044	3	1	8000
201044	4	12	6000
201044	5	14	1000
201045	1	1	500
201045	2	8	200
201045	3	5	100
201045	4	7	100
201045	5	10	50
201046	1	14	5000
201046	2	4	15000
201046	3	1	600
201046	4	7	1000
201046	5	13	300
201049	1	14	15000
201049	2	4	30000
201049	3	7	2000
201049	4	12	1000
201049	5	1	500
201050	1	4	30000
201050	2	14	7000
201050	3	7	6000
201050	4	1	4000
201050	5	12	4000
201051	1	4	40000
201051	2	14	14000
201051	3	7	3000
201051	4	1	5000
201051	5	16	3000
201052	1	4	18000
201052	2	1	8000
201052	3	14	30000
201052	4	12	1500
201052	5	7	900
201056	1	4	20000
201056	2	14	5000
201056	3	12	3000
201056	4	8	3000
201056	5	1	1000
201059	1	6	40000
201059	2	12	2000
201059	3	1	1000
201059	4	8	200
201059	5	13	100
201064	1	4	30000
201064	2	1	10000
201064	3	14	7000
201064	4	8	3000
201064	5	12	500
201065	1	3	800000
201065	2	4	70000
201065	3	14	40000
201065	4	7	10000
201065	5	1	8000
201068	1	14	5000
201068	2	12	2000
201068	3	4	1000
201068	4	13	300
201068	5	1	200
201073	1	4	7000
201073	2	1	2500
201073	3	8	2000
201073	4	12	2000
201073	5	7	1500
201074	1	3	50000
201074	2	4	1000
201074	3	14	1000
201074	4	12	1000
201074	5	8	500
201082	1	4	80000
201082	2	1	16000
201082	3	16	5000
201082	4	14	3000
201082	5	12	2000
201084	1	4	60000
201084	2	14	5000
201084	3	1	3500
201084	4	8	3000
201084	5	12	500
201086	1	4	15000
201086	2	12	3000
201086	3	1	2000
201086	4	7	2000
201086	5	13	500
201104	1	4	40000
201104	2	1	500
201104	3	12	200
201104	4	88	 
201104	5	88	 
