FORMNO	CHILDID	CROPID	CROP	QNTHARV	QNTUNIT	VLCRSLD	CROPCOST
R2INDX	ET160078	3	10	45	3	220	4
R2INDX	ET160078	4	55	2	41	70	180
R2INDX	ET160078	5	26	7	10	5	6
R2INDX	ET160078	6	75	5	2	200	230
R2INDX	ET160079	1	41	270	55	0	0
R2INDX	ET160079	2	10	120	95	0	0
R2INDX	ET160079	3	14	12	46	0	35
R2INDX	ET160079	4	17	5	1	0	0
R2INDX	ET160079	5	75	1.5	2	55	277
R2INDX	ET160080	1	41	15	3	0	70
R2INDX	ET160080	2	44	2	2	0	25
R2INDX	ET160080	3	10	4	3	0	11
R2INDX	ET160080	4	5	2	2	0	158
R2INDX	ET160080	5	14	20	46	200	30
R2INDX	ET160080	6	17	1	41	0	0
R2INDX	ET160081	1	76	1	2	0	220
R2INDX	ET160081	2	75	1	41	0	80
R2INDX	ET160082	1	44	2	2	0	60
R2INDX	ET160083	1	41	40	49	0	120
R2INDX	ET160083	2	75	3	2	450	0
R2INDX	ET160084	1	41	30	3	100	0
R2INDX	ET160084	2	14	-77	88	470	0
R2INDX	ET160084	3	10	40	10	15	25
R2INDX	ET160084	4	39	2	41	59	20
R2INDX	ET160084	5	44	1	2	250	37
R2INDX	ET160084	6	55	4	41	30	30
R2INDX	ET160084	7	124	4	2	150	190
R2INDX	ET160084	8	5	4	2	210	190
R2INDX	ET160085	1	41	48	3	0	0
R2INDX	ET160086	1	44	4	2	0	115
R2INDX	ET160086	2	55	3	2	0	205
R2INDX	ET160086	3	124	50	1	175	90
R2INDX	ET160086	4	75	2	2	0	330
R2INDX	ET160086	5	76	25	1	0	55
R2INDX	ET160087	1	44	100	1	177	100
R2INDX	ET160087	2	10	10	10	-77	0
R2INDX	ET160087	3	41	10	3	50	37
R2INDX	ET160087	4	75	10	2	170	170
R2INDX	ET160087	5	55	5	2	30	70
R2INDX	ET160088	1	41	80	56	-77	30
R2INDX	ET160088	2	10	40	10	15	20
R2INDX	ET160088	3	14	-77	88	450	40
R2INDX	ET160088	4	124	8	2	300	250
R2INDX	ET160089	1	44	1.5	2	0	70
R2INDX	ET160089	2	64	50	1	0	30
R2INDX	ET160089	3	75	3	2	500	210
R2INDX	ET160089	4	125	2.5	2	320	45
R2INDX	ET160089	5	55	6	2	140	250
R2INDX	ET160090	1	75	4	2	0	88
R2INDX	ET160090	2	75	3	2	400	100
R2INDX	ET160090	3	41	7	3	0	-88
R2INDX	ET160091	1	41	4	3	0	40
R2INDX	ET160091	2	75	4	2	0	200
R2INDX	ET160091	3	55	4	41	30	12
R2INDX	ET160092	1	44	1	3	-77	32.5
R2INDX	ET160092	2	14	0	77	-77	0
R2INDX	ET160092	3	41	12	3	80	0
R2INDX	ET160092	4	75	4	3	260	-77
R2INDX	ET160093	1	44	2	2	150	60
R2INDX	ET160093	2	75	1	2	250	100
R2INDX	ET160094	1	41	192	55	0	0
R2INDX	ET160094	2	10	64	95	0	0
R2INDX	ET160094	3	14	20	46	60	10
R2INDX	ET160094	4	17	5	1	0	0
R2INDX	ET160094	5	75	2.5	2	180	160
R2INDX	ET160095	1	41	24	3	0	40
R2INDX	ET160095	2	44	50	1	0	60
R2INDX	ET160096	1	75	2	2	230	250
R2INDX	ET160096	2	41	3	3	35	50
R2INDX	ET160096	3	124	2	2	200	20
R2INDX	ET160096	4	44	1	2	120	20
R2INDX	ET160097	1	41	6	3	100	80
R2INDX	ET160097	2	14	20	46	600	150
R2INDX	ET160097	3	75	4	2	300	240
R2INDX	ET160097	4	44	5	2	0	60
R2INDX	ET160098	1	41	5	3	0	40
R2INDX	ET160098	2	14	3	3	500	100
R2INDX	ET160098	3	75	5	2	450	630
R2INDX	ET160098	4	124	150	1	300	145
R2INDX	ET160099	1	41	2	3	50	60
R2INDX	ET160099	2	14	1	3	100	40
R2INDX	ET160099	3	75	2	2	250	200
R2INDX	ET160099	4	44	50	1	130	50
R2INDX	ET160099	5	124	50	1	250	150
R2INDX	ET160099	6	10	20	55	20	0
R2INDX	ET160100	1	44	.5	57	0	100
R2INDX	ET160100	2	75	4	2	450	350
R2INDX	ET170002	1	75	7	2	250	170
R2INDX	ET170002	2	5	13	2	200	170
R2INDX	ET170003	1	75	2	40	0	130
R2INDX	ET170003	2	5	5.5	4	100	100
R2INDX	ET170003	3	123	1	4	120	120
R2INDX	ET170004	1	75	7	2	300	200
R2INDX	ET170004	2	5	10	2	250	150
R2INDX	ET170005	1	5	400	1	0	75
R2INDX	ET170005	2	75	100	1	0	50
R2INDX	ET170006	1	5	600	1	0	150
R2INDX	ET170006	2	75	300	1	0	130
R2INDX	ET170007	1	75	5	2	0	0
R2INDX	ET170007	2	5	12	2	360	20
R2INDX	ET170008	1	5	6	2	230	0
R2INDX	ET170008	2	75	4	2	150	0
R2INDX	ET170009	1	75	4	2	0	140
R2INDX	ET170009	2	123	2	2	0	70
R2INDX	ET170009	3	5	2	2	0	100
R2INDX	ET170010	1	5	6	2	0	0
R2INDX	ET170010	2	75	5	2	0	0
R2INDX	ET170011	1	123	4	2	100	0
R2INDX	ET170011	2	5	18	2	0	100
R2INDX	ET170011	3	75	4	2	0	0
R2INDX	ET170012	1	75	9	2	0	200
R2INDX	ET170012	2	5	4	2	0	0
R2INDX	ET170013	1	5	300	1	0	100
R2INDX	ET170013	2	75	200	1	0	100
R2INDX	ET170015	1	5	6	2	0	0
R2INDX	ET170015	2	75	4	2	0	0
R2INDX	ET170015	3	8	2	2	0	0
R2INDX	ET170016	1	75	6	2	0	0
R2INDX	ET170017	1	5	15	2	420	250
R2INDX	ET170017	2	75	6	2	360	200
R2INDX	ET170018	1	5	8	2	0	0
R2INDX	ET170018	2	75	5	2	0	0
R2INDX	ET170018	3	76	3	2	0	0
R2INDX	ET170019	1	75	1	2	0	110
R2INDX	ET170019	2	123	3	2	220	130
R2INDX	ET170019	3	5	4	2	350	210
R2INDX	ET170020	1	5	9	2	200	0
R2INDX	ET170020	2	75	3	2	280	0
R2INDX	ET170021	1	5	2	2	150	75
R2INDX	ET170021	2	75	6	2	250	150
R2INDX	ET170021	3	8	3	2	120	50
R2INDX	ET170022	1	5	400	1	0	200
R2INDX	ET170022	2	75	200	1	0	100
R2INDX	ET170022	3	64	300	1	0	100
R2INDX	ET170023	1	8	7	2	150	0
R2INDX	ET170023	2	5	8	2	0	0
R2INDX	ET170023	3	75	12	2	200	0
R2INDX	ET170023	4	123	4	2	50	0
R2INDX	ET170025	1	5	4	2	0	0
R2INDX	ET170025	2	75	2	2	0	0
R2INDX	ET170025	3	76	1	2	0	0
R2INDX	ET170026	1	5	10	2	0	0
R2INDX	ET170026	2	75	6	2	0	100
R2INDX	ET170026	3	5	3	2	0	0
R2INDX	ET170027	1	5	10	2	0	90.0999984741211
R2INDX	ET170027	2	75	4	2	0	90.0999984741211
R2INDX	ET170028	1	75	5	2	0	60
R2INDX	ET170028	2	5	4	2	0	40
R2INDX	ET170028	3	8	2	2	150	20
R2INDX	ET170029	1	5	5	2	0	140
R2INDX	ET170029	2	75	4	2	0	100
R2INDX	ET170029	3	8	2	2	0	80
R2INDX	ET170030	1	75	6	2	0	0
R2INDX	ET170030	2	5	10	2	0	0
R2INDX	ET170030	3	8	3	2	0	0
R2INDX	ET170031	1	5	4	2	250	0
R2INDX	ET170031	2	75	1	2	0	0
R2INDX	ET170032	1	5	6	2	150	120
R2INDX	ET170032	2	75	3	2	0	105
R2INDX	ET170033	1	5	15	2	500	140
R2INDX	ET170033	2	75	7	2	400	150
R2INDX	ET170034	1	5	6	40	0	75
R2INDX	ET170034	2	75	6	40	0	250
R2INDX	ET170035	1	5	9	40	360	270
R2INDX	ET170035	2	75	2	40	0	150
R2INDX	ET170036	1	123	1	2	0	75
R2INDX	ET170036	2	5	3	2	0	120
R2INDX	ET170037	1	5	5	2	0	0
R2INDX	ET170037	2	75	4	2	0	0
R2INDX	ET170038	1	5	300	1	0	0
R2INDX	ET170038	2	75	200	1	0	0
R2INDX	ET170038	3	123	100	1	0	0
R2INDX	ET170039	1	75	8	2	0	0
R2INDX	ET170039	2	5	8	2	0	0
R2INDX	ET170039	3	49	3	2	0	0
R2INDX	ET170040	1	5	16.5	40	420	300
R2INDX	ET170040	2	75	3	40	560	200
R2INDX	ET170041	1	5	500	1	150	100
R2INDX	ET170041	2	75	200	1	0	100
R2INDX	ET170042	1	5	7	2	200	0
R2INDX	ET170042	2	75	5	2	0	0
R2INDX	ET170043	1	5	6	40	-77	-77
R2INDX	ET170043	2	75	9	40	-77	-77
R2INDX	ET170045	1	5	8	2	0	0
R2INDX	ET170045	2	75	4	2	0	0
R2INDX	ET170046	1	5	200	1	0	100
R2INDX	ET170046	2	75	200	1	0	75
R2INDX	ET170047	1	5	10	2	0	60
R2INDX	ET170047	2	75	4	2	0	50
R2INDX	ET170048	1	5	5	2	0	0
R2INDX	ET170048	2	75	4	2	0	0
R2INDX	ET170049	1	5	8	2	280	60
R2INDX	ET170049	2	75	4	2	120	25
R2INDX	ET170049	3	76	1	2	0	0
R2INDX	ET170050	1	75	5	2	0	41
R2INDX	ET170050	2	5	3	2	0	41
R2INDX	ET170051	1	75	5	2	100	25
R2INDX	ET170051	2	5	5	2	0	0
R2INDX	ET170051	3	76	1	2	0	0
R2INDX	ET170052	1	75	3	2	100	70
R2INDX	ET170052	2	123	3	2	150	90
R2INDX	ET170052	3	5	8	2	300	150
R2INDX	ET170053	1	5	15	2	450	160
R2INDX	ET170054	1	5	700	1	100	50
R2INDX	ET170054	2	75	200	1	200	50
R2INDX	ET170055	1	5	4	2	0	150
R2INDX	ET170055	2	75	2	2	0	0
R2INDX	ET170056	1	5	3	2	240	0
R2INDX	ET170056	2	75	1	2	80	0
R2INDX	ET170056	3	64	3	5	60	0
R2INDX	ET170056	4	50	40	1	120	0
R2INDX	ET170057	1	75	16	2	0	0
R2INDX	ET170057	2	5	5	2	0	0
R2INDX	ET170058	1	43	.5	2	130	0
R2INDX	ET170058	2	75	6	2	0	0
R2INDX	ET170058	3	49	6	2	300	0
R2INDX	ET170058	4	8	3	2	140	0
R2INDX	ET170058	5	5	4	2	0	0
R2INDX	ET170059	1	5	11	2	900	80
R2INDX	ET170059	2	75	3	2	200	0
R2INDX	ET170059	3	44	3	2	300	0
R2INDX	ET170059	4	50	150	1	420	25
R2INDX	ET170060	1	5	1	41	0	0
R2INDX	ET170062	1	5	500	1	750	150
R2INDX	ET170062	2	123	200	1	600	100
R2INDX	ET170062	3	76	300	1	1200	200
R2INDX	ET170064	1	5	10	2	2	360
R2INDX	ET170064	2	75	4	2	1	240
R2INDX	ET170065	1	5	9	2	290	60
R2INDX	ET170065	2	75	3	2	0	25
R2INDX	ET170066	1	5	600	1	900	300
R2INDX	ET170066	2	75	300	1	750	230
R2INDX	ET170067	1	76	400	1	120	200
R2INDX	ET170067	2	5	500	1	300	150
R2INDX	ET170069	1	5	6	2	0	180
R2INDX	ET170069	2	75	4	2	0	0
R2INDX	ET170070	1	49	150	1	50	50
R2INDX	ET170070	2	5	200	1	0	70
R2INDX	ET170071	1	75	1	2	0	0
R2INDX	ET170071	2	5	3	2	0	0
R2INDX	ET170074	1	5	6	2	440	80
R2INDX	ET170075	1	75	4	2	0	0
R2INDX	ET170075	2	5	3	2	0	0
R2INDX	ET170076	1	5	12.5	40	445	120
R2INDX	ET170076	2	75	2.25	40	0	210
R2INDX	ET170076	3	48	2	40	260	0
R2INDX	ET170077	1	75	5	2	0	210
R2INDX	ET170078	1	123	200	1	150	50
R2INDX	ET170078	2	5	300	1	250	100
R2INDX	ET170078	3	75	200	1	0	80
R2INDX	ET170078	4	44	100	1	100	20
R2INDX	ET170079	1	49	4	2	0	0
R2INDX	ET170079	2	75	14	2	50	0
R2INDX	ET170079	3	123	2	2	40	0
R2INDX	ET170079	4	5	9	2	0	0
R2INDX	ET170080	1	75	12	2	900	250
R2INDX	ET170080	2	5	5	2	450	40
R2INDX	ET170080	3	12	2	2	200	25
R2INDX	ET170080	4	44	2	2	150	15
R2INDX	ET170081	1	75	3	2	300	75
R2INDX	ET170081	2	5	4	2	200	75
R2INDX	ET170082	1	5	16	40	200	350
R2INDX	ET170082	2	75	14.5	40	0	130
R2INDX	ET170082	3	50	1	41	160	90
R2INDX	ET170083	1	5	14	2	0	0
R2INDX	ET170083	2	75	7	2	0	0
R2INDX	ET170083	3	43	.5	2	0	0
R2INDX	ET170084	1	75	8	2	0	220
R2INDX	ET170084	2	42	1	2	200	75
R2INDX	ET170085	1	75	3	2	0	0
R2INDX	ET170085	2	5	5	2	0	0
R2INDX	ET170086	1	5	4	2	0	0
R2INDX	ET170086	2	75	3	2	0	0
R2INDX	ET170087	1	5	3.5	2	400	0
R2INDX	ET170087	2	75	3	2	200	0
R2INDX	ET170087	3	49	2	2	280	0
R2INDX	ET170088	1	5	500	1	750	100
R2INDX	ET170089	1	5	1000	1	300	150
R2INDX	ET170090	1	75	4	2	220	120
R2INDX	ET170090	2	5	5	2	180	90
R2INDX	ET170091	1	5	11	40	470	150
R2INDX	ET170091	2	75	3	40	0	0
R2INDX	ET170092	1	5	31	4	-77	-77
R2INDX	ET170092	2	75	15	4	-77	-77
R2INDX	ET170092	3	15	3	4	-77	-77
R2INDX	ET170093	1	5	6	2	250	60
R2INDX	ET170093	2	75	5	2	200	60
R2INDX	ET170094	1	5	6	40	100	105
R2INDX	ET170094	2	75	9	40	210	205
R2INDX	ET170095	1	75	10	2	0	0
R2INDX	ET170095	2	5	3	2	0	0
R2INDX	ET170095	3	10	1	41	0	-77
R2INDX	ET170096	1	5	20	2	0	150
R2INDX	ET170096	2	75	15	2	0	100
R2INDX	ET170096	3	44	15	2	1500	25
R2INDX	ET170096	4	39	-77	88	300	25
R2INDX	ET170096	5	66	-77	88	600	25
R2INDX	ET170097	1	5	600	1	300	100
R2INDX	ET170097	2	75	300	1	0	75
R2INDX	ET170098	1	75	15	2	250	90
R2INDX	ET170098	2	5	22	2	400	105
R2INDX	ET170098	3	49	8	2	0	0
R2INDX	ET170098	4	12	60	1	40	10
R2INDX	ET170098	5	50	1.5	2	350	15
R2INDX	ET170098	6	72	25	1	37.5	15
R2INDX	ET170098	7	44	50	1	85	0
R2INDX	ET170098	8	7	2	5	35	0
R2INDX	ET170098	9	10	3	2	130	15
R2INDX	ET170099	1	5	400	1	0	100
R2INDX	ET170099	2	64	100	1	160	20
R2INDX	ET170100	1	5	15	2	1500	200
R2INDX	ET170100	2	75	3	2	0	0
R2INDX	ET170100	3	8	.5	2	0	0
R2INDX	ET170100	4	44	3	2	240	0
R2INDX	ET180001	1	130	250	1	-77	270
R2INDX	ET180001	2	23	50	1	-77	50
R2INDX	ET180002	1	75	3	2	120	200
R2INDX	ET180002	2	8	50	1	0	0
R2INDX	ET180003	1	75	1.5	2	100	95
R2INDX	ET180003	2	5	.75	2	30	0
R2INDX	ET180003	3	31	4	3	0	0
R2INDX	ET180004	1	123	100	1	0	70
R2INDX	ET180004	2	5	500	1	0	120
R2INDX	ET180005	1	5	4	2	75	0
R2INDX	ET180005	2	130	3	2	70	0
R2INDX	ET180005	3	75	2	2	0	100
R2INDX	ET180006	1	5	250	1	0	25
R2INDX	ET180006	2	75	100	1	0	12
R2INDX	ET180006	3	123	200	1	0	25
R2INDX	ET180007	1	130	6	2	0	170
R2INDX	ET180007	2	64	.25	2	0	0
R2INDX	ET180008	1	123	.5	1	0	10
R2INDX	ET180008	2	75	.5	1	0	110
R2INDX	ET180009	1	75	1	2	0	50
R2INDX	ET180009	2	130	4	2	0	200
R2INDX	ET180010	1	130	2	2	0	100
R2INDX	ET180010	2	8	25	1	0	50
R2INDX	ET180010	3	31	3	3	0	0
R2INDX	ET180011	1	8	30	1	0	50
R2INDX	ET180011	2	75	200	1	0	100
R2INDX	ET180011	3	64	200	1	0	100
R2INDX	ET180011	4	130	500	1	0	150
R2INDX	ET180011	5	123	100	1	0	50
R2INDX	ET180011	6	31	6	3	0	0
R2INDX	ET180012	1	130	4	2	0	90
R2INDX	ET180012	2	75	2	2	0	90
R2INDX	ET180012	3	55	4	2	600	100
R2INDX	ET180013	1	5	1.5	2	0	0
R2INDX	ET180013	2	44	1	2	0	0
R2INDX	ET180013	3	75	1.5	2	0	48
R2INDX	ET180013	4	130	3	2	0	50
R2INDX	ET180013	5	31	3	3	0	0
R2INDX	ET180014	1	64	.5	2	0	30
R2INDX	ET180014	2	35	.5	2	0	40
R2INDX	ET180014	3	75	1	2	0	50
R2INDX	ET180015	1	5	50	1	0	0
R2INDX	ET180015	2	75	400	1	0	0
R2INDX	ET180015	3	130	100	1	120	0
R2INDX	ET180016	1	130	5	2	0	0
R2INDX	ET180016	2	5	.5	2	0	0
R2INDX	ET180016	3	75	2	2	0	0
R2INDX	ET180016	4	125	3	2	0	0
R2INDX	ET180017	1	130	4.5	2	0	70
R2INDX	ET180017	2	123	1.5	2	0	60
R2INDX	ET180017	3	75	2	2	0	12
R2INDX	ET180017	4	31	6	3	0	0
R2INDX	ET180018	1	5	200	1	60	100
R2INDX	ET180018	2	75	150	1	50	70
R2INDX	ET180018	3	44	50	1	0	80
R2INDX	ET180019	1	75	5	2	0	447
R2INDX	ET180019	2	123	.5	2	0	0
R2INDX	ET180019	3	8	1	2	170	0
R2INDX	ET180019	4	5	.5	2	0	0
R2INDX	ET180020	1	130	1	2	0	60
R2INDX	ET180020	2	75	.5	2	0	80
R2INDX	ET180020	3	125	.5	2	20	50
R2INDX	ET180021	1	64	50	1	0	40
R2INDX	ET180021	2	75	2	2	0	60
R2INDX	ET180021	3	130	5	2	0	120
R2INDX	ET180022	1	44	3	2	0	0
R2INDX	ET180022	2	130	6	2	60	150
R2INDX	ET180022	3	8	1	2	0	120
R2INDX	ET180023	1	130	7	2	0	80
R2INDX	ET180023	2	76	2	2	0	60
R2INDX	ET180023	3	20	1.5	2	0	50
R2INDX	ET180023	4	44	1.5	2	0	40
R2INDX	ET180023	5	75	1.5	2	0	20
R2INDX	ET180024	1	125	2	2	400	30
R2INDX	ET180024	2	130	1	2	0	0
R2INDX	ET180024	3	31	3	55	20	0
R2INDX	ET180025	1	130	1	2	0	162
R2INDX	ET180025	2	123	.5	1	0	30
R2INDX	ET180025	3	75	1	2	48	50
R2INDX	ET180026	1	130	2	2	75	100
R2INDX	ET180026	2	64	.5	1	0	50
R2INDX	ET180026	3	5	.5	1	0	25.5
R2INDX	ET180027	1	130	2	2	375	100
R2INDX	ET180027	2	75	50	1	125	0
R2INDX	ET180027	3	64	0	88	-88	0
R2INDX	ET180028	1	130	2	2	0	100
R2INDX	ET180028	2	11	1	5	0	0
R2INDX	ET180029	1	130	3	2	100	120
R2INDX	ET180029	2	75	2	2	0	100
R2INDX	ET180029	3	8	25	1	0	50
R2INDX	ET180029	4	64	1	2	120	50
R2INDX	ET180031	1	8	2	2	0	0
R2INDX	ET180031	2	130	1.5	2	0	180
R2INDX	ET180031	3	5	2	2	0	0
R2INDX	ET180032	1	130	2	2	0	90
R2INDX	ET180032	2	64	.5	2	0	50
R2INDX	ET180032	3	35	1	2	0	45
R2INDX	ET180034	1	130	4	2	100	100
R2INDX	ET180034	2	75	3	2	50	70
R2INDX	ET180035	1	125	100	1	0	0
R2INDX	ET180035	2	130	300	1	0	0
R2INDX	ET180035	3	5	100	1	0	0
R2INDX	ET180036	1	130	2	2	0	40
R2INDX	ET180036	2	8	50	1	0	60
R2INDX	ET180036	3	44	1	2	0	20
R2INDX	ET180036	4	15	50	1	0	25
R2INDX	ET180037	1	130	2.5	2	50	100
R2INDX	ET180037	2	15	.5	2	20	40
R2INDX	ET180037	3	31	4	1	30	30
R2INDX	ET180038	1	5	1	2	0	0
R2INDX	ET180038	2	76	1	2	0	0
R2INDX	ET180038	3	15	2	2	0	0
R2INDX	ET180038	4	125	1	2	0	0
R2INDX	ET180038	5	75	3	2	0	80
R2INDX	ET180038	6	20	50	1	0	0
R2INDX	ET180038	7	130	4	2	0	0
R2INDX	ET180039	1	130	10	2	0	100
R2INDX	ET180039	2	75	2.5	2	0	30
R2INDX	ET180039	3	44	1.5	2	0	30
R2INDX	ET180039	4	19	1	2	0	25
R2INDX	ET180040	1	130	5	2	0	180
R2INDX	ET180040	2	8	2	2	0	45
R2INDX	ET180040	3	75	2	2	0	90
R2INDX	ET180040	4	64	2	2	0	0
R2INDX	ET180041	1	11	20	54	0	0
R2INDX	ET180041	2	130	3	2	0	65
R2INDX	ET180041	3	75	1.5	2	0	65
R2INDX	ET180042	2	75	3	2	0	91
R2INDX	ET180042	3	125	1	2	0	20
R2INDX	ET180042	4	5	.5	1	0	0
R2INDX	ET180042	5	64	1	2	0	0
R2INDX	ET180044	1	130	7	2	0	80
R2INDX	ET180044	2	76	2	2	0	60
R2INDX	ET180044	3	20	1.5	2	0	50
R2INDX	ET180044	4	44	1.5	2	0	40
R2INDX	ET180044	5	75	1.5	2	0	20
R2INDX	ET180045	1	44	2	2	0	70
R2INDX	ET180045	2	75	4	2	0	150
R2INDX	ET180045	3	125	1	2	150	60
R2INDX	ET180045	4	130	3	2	0	100
R2INDX	ET180045	5	123	1	2	40	60
R2INDX	ET180045	6	21	6	56	0	30
R2INDX	ET180045	7	31	6	3	0	40
R2INDX	ET180045	8	72	-77	88	1700	600
R2INDX	ET180045	9	39	-77	88	400	100
R2INDX	ET180046	1	123	1	2	0	0
R2INDX	ET180046	2	75	50	1	0	0
R2INDX	ET180046	3	20	25	1	0	0
R2INDX	ET180046	4	130	2	2	0	0
R2INDX	ET180046	5	8	.5	1	0	0
R2INDX	ET180047	1	5	2.5	2	110	85
R2INDX	ET180047	2	64	1.5	2	0	40
R2INDX	ET180047	3	31	-77	88	0	0
R2INDX	ET180048	1	75	150	1	0	20
R2INDX	ET180048	2	64	20	1	0	10
R2INDX	ET180048	3	5	300	1	0	110
R2INDX	ET180050	1	130	3	2	0	100
R2INDX	ET180050	2	5	1	2	0	70
R2INDX	ET180050	3	125	.5	1	0	68
R2INDX	ET180050	4	64	.5	1	0	35
R2INDX	ET180051	1	130	4	2	400	100
R2INDX	ET180051	2	123	2	2	130	0
R2INDX	ET180051	3	64	.5	1	0	30
R2INDX	ET180051	4	75	2	2	180	60
R2INDX	ET180052	1	44	1.5	2	0	0
R2INDX	ET180052	2	75	3	2	0	20
R2INDX	ET180052	3	20	.5	2	0	0
R2INDX	ET180052	4	130	2	2	0	192
R2INDX	ET180052	5	123	.75	2	0	0
R2INDX	ET180052	6	15	.25	2	0	0
R2INDX	ET180052	7	5	1.5	2	0	0
R2INDX	ET180053	1	75	4	2	0	250
R2INDX	ET180053	2	130	3	2	0	100
R2INDX	ET180053	3	44	2	2	0	36
R2INDX	ET180053	4	5	.5	1	0	0
R2INDX	ET180053	5	72	20	2	1800	250
R2INDX	ET180054	1	130	2	2	0	0
R2INDX	ET180055	1	11	50	54	0	0
R2INDX	ET180055	2	130	8	2	0	240
R2INDX	ET180055	3	5	4	2	0	120
R2INDX	ET180055	4	44	6	2	0	100
R2INDX	ET180055	5	123	3	2	0	140
R2INDX	ET180056	1	123	1.5	2	150	60
R2INDX	ET180056	2	64	1	2	0	40
R2INDX	ET180056	3	5	2	2	0	100
R2INDX	ET180057	1	130	61	2	0	150
R2INDX	ET180057	2	64	1	2	0	50
R2INDX	ET180057	3	5	1	2	0	60
R2INDX	ET180058	1	75	1	2	88	170
R2INDX	ET180058	2	64	1	2	88	0
R2INDX	ET180059	1	130	5	2	0	0
R2INDX	ET180059	2	75	6	2	0	90
R2INDX	ET180059	3	64	1	2	0	0
R2INDX	ET180059	4	11	20	54	0	0
R2INDX	ET180060	1	130	4	2	0	400
R2INDX	ET180060	2	20	1	2	0	100
R2INDX	ET180060	3	75	1	2	0	120
R2INDX	ET180060	4	64	.5	2	0	80
R2INDX	ET180060	5	76	.5	2	0	80
R2INDX	ET180060	6	123	2	2	0	200
R2INDX	ET180061	1	130	1	2	20	20
R2INDX	ET180061	2	5	.5	2	40	0
R2INDX	ET180062	1	55	15	2	900	250
R2INDX	ET180062	2	75	2	2	0	20
R2INDX	ET180062	3	130	3	2	0	0
R2INDX	ET180063	1	130	4	2	0	100
R2INDX	ET180063	2	75	2	2	0	80
R2INDX	ET180063	3	64	3	2	0	90
R2INDX	ET180063	4	72	1	2	250	60
R2INDX	ET180064	1	75	3	2	0	90
R2INDX	ET180064	2	130	2.5	2	0	0
R2INDX	ET180064	3	8	1	2	0	0
R2INDX	ET180064	4	31	20	3	0	0
R2INDX	ET180065	1	123	200	2	300	50
R2INDX	ET180066	1	130	10	2	0	200
R2INDX	ET180066	2	75	5	2	0	40
R2INDX	ET180067	1	76	100	1	0	40
R2INDX	ET180067	2	130	150	1	0	80
R2INDX	ET180067	3	5	200	1	0	0
R2INDX	ET180067	4	64	50	1	0	50
R2INDX	ET180068	1	130	2	2	0	150
R2INDX	ET180068	2	75	.5	2	0	60
R2INDX	ET180068	3	123	1	2	0	100
R2INDX	ET180068	4	44	.5	2	0	50
R2INDX	ET180068	5	130	2	2	0	100
R2INDX	ET180069	1	123	.5	2	0	0
R2INDX	ET180069	2	130	2.5	2	0	91
R2INDX	ET180069	3	75	1	2	0	0
R2INDX	ET180070	1	75	400	1	0	200
R2INDX	ET180070	2	23	100	1	0	60
R2INDX	ET180070	3	44	50	1	0	30
R2INDX	ET180070	4	5	100	1	0	30
R2INDX	ET180071	1	125	2	2	0	0
R2INDX	ET180071	2	5	1	2	0	100
R2INDX	ET180071	3	64	1	2	0	45
R2INDX	ET180071	4	75	1	2	0	0
R2INDX	ET180071	5	31	15	3	150	0
R2INDX	ET180072	1	123	2	2	0	70
R2INDX	ET180072	2	130	2.5	2	0	100
R2INDX	ET180072	3	15	.25	1	0	50
R2INDX	ET180073	1	130	3	2	0	100
R2INDX	ET180073	2	75	2.5	2	0	150
R2INDX	ET180074	1	130	2	2	0	90
R2INDX	ET180074	2	123	1	2	0	50
R2INDX	ET180075	1	123	3	2	400	5
R2INDX	ET180075	2	130	3	2	0	80
R2INDX	ET180075	3	75	2	2	130	0
R2INDX	ET180075	4	31	5	3	0	0
R2INDX	ET180076	1	5	1.25	2	0	38
R2INDX	ET180077	1	130	4	2	-77	50
R2INDX	ET180077	2	75	.5	2	-77	70
R2INDX	ET180079	1	130	200	1	0	120
R2INDX	ET180079	2	23	250	1	0	30
R2INDX	ET180080	1	5	1	2	0	0
R2INDX	ET180080	2	75	1	2	0	0
R2INDX	ET180080	3	130	.699999988079071	2	0	0
R2INDX	ET180080	4	72	150	1	250	70
R2INDX	ET180081	1	5	2	2	30	150
R2INDX	ET180081	2	123	50	1	10	25
R2INDX	ET180081	3	21	0	0	0	0
R2INDX	ET180081	4	31	4	55	8	0
R2INDX	ET180081	5	72	10	1	30	0
R2INDX	ET180081	6	59	10	1	10	0
R2INDX	ET180082	1	123	1	2	0	80
R2INDX	ET180082	2	130	2	2	0	40
R2INDX	ET180082	3	31	10	55	0	0
R2INDX	ET180083	1	130	3.5	2	0	0
R2INDX	ET180083	2	123	1.5	2	0	0
R2INDX	ET180083	3	8	1	2	0	0
R2INDX	ET180083	4	44	25	1	0	0
R2INDX	ET180083	5	64	2	2	0	0
R2INDX	ET180084	1	75	3	2	0	90
R2INDX	ET180085	1	130	2	2	0	0
R2INDX	ET180086	1	130	150	1	0	0
R2INDX	ET180086	2	75	100	1	0	0
R2INDX	ET180087	1	130	4	2	100	100
R2INDX	ET180087	2	75	1.5	2	0	50
R2INDX	ET180088	1	5	1	2	0	140
R2INDX	ET180088	2	123	.25	1	0	25
R2INDX	ET180088	3	75	3	2	0	55
R2INDX	ET180089	1	130	2	2	100	100
R2INDX	ET180089	2	44	1	2	50	0
R2INDX	ET180089	3	5	1	2	50	60
R2INDX	ET180089	4	75	2	2	100	140
