FORMNO	CHILDID	ACTID	ACTYEST	WHOACT	CHOICE
R2INDX	ET150091	1	10	11	1
R2INDX	ET150091	2	17	7	2
R2INDX	ET150092	1	10	11	1
R2INDX	ET150093	1	10	9	1
R2INDX	ET150094	1	7	1	0
R2INDX	ET150094	2	5	1	1
R2INDX	ET150094	3	1	9	1
R2INDX	ET150095	1	10	11	1
R2INDX	ET150096	1	10	11	1
R2INDX	ET150097	1	7	11	0
R2INDX	ET150097	2	10	11	1
R2INDX	ET150098	1	7	11	0
R2INDX	ET150098	2	6	11	0
R2INDX	ET150099	1	7	11	1
R2INDX	ET150099	2	10	11	1
R2INDX	ET150100	1	5	1	0
R2INDX	ET150100	2	10	11	1
R2INDX	ET160001	1	17	7	1
R2INDX	ET160002	1	17	9	1
R2INDX	ET160003	1	10	3	1
R2INDX	ET160004	1	1	11	1
R2INDX	ET160004	2	24	1	1
R2INDX	ET160005	1	17	7	1
R2INDX	ET160006	1	17	8	1
R2INDX	ET160007	1	17	7	0
R2INDX	ET160008	1	22	4	1
R2INDX	ET160008	2	17	8	1
R2INDX	ET160009	1	17	6	1
R2INDX	ET160010	1	5	6	1
R2INDX	ET160011	1	17	8	1
R2INDX	ET160012	1	24	8	1
R2INDX	ET160012	2	10	9	1
R2INDX	ET160013	1	7	10	0
R2INDX	ET160013	2	17	9	0
R2INDX	ET160014	1	3	6	1
R2INDX	ET160015	1	17	7	1
R2INDX	ET160016	1	3	8	0
R2INDX	ET160016	2	17	8	1
R2INDX	ET160017	1	6	9	0
R2INDX	ET160017	2	5	12	2
R2INDX	ET160017	3	17	8	1
R2INDX	ET160018	1	17	1	1
R2INDX	ET160019	1	3	1	0
R2INDX	ET160019	2	17	9	0
R2INDX	ET160019	3	10	9	0
R2INDX	ET160020	1	17	1	1
R2INDX	ET160021	1	17	7	1
R2INDX	ET160021	2	6	1	1
R2INDX	ET160022	1	3	1	0
R2INDX	ET160023	1	3	1	1
R2INDX	ET160023	2	6	8	1
R2INDX	ET160024	1	7	3	0
R2INDX	ET160024	2	17	7	0
R2INDX	ET160025	1	24	1	1
R2INDX	ET160026	1	17	8	1
R2INDX	ET160026	2	3	9	1
R2INDX	ET160027	1	3	6	0
R2INDX	ET160027	2	17	6	0
R2INDX	ET160028	1	17	7	1
R2INDX	ET160029	1	17	7	1
R2INDX	ET160029	2	24	7	1
R2INDX	ET160030	1	1	10	1
R2INDX	ET160030	2	7	12	1
R2INDX	ET160030	3	17	7	1
R2INDX	ET160031	1	17	8	1
R2INDX	ET160031	2	24	7	1
R2INDX	ET160032	1	1	10	1
R2INDX	ET160032	2	17	8	1
R2INDX	ET160032	3	24	1	1
R2INDX	ET160033	1	6	9	0
R2INDX	ET160033	2	19	9	0
R2INDX	ET160033	3	5	10	0
R2INDX	ET160034	1	1	10	1
R2INDX	ET160034	2	17	7	1
R2INDX	ET160035	1	1	10	1
R2INDX	ET160035	2	17	9	1
R2INDX	ET160036	1	3	1	2
R2INDX	ET160036	3	10	9	1
R2INDX	ET160037	1	3	12	2
R2INDX	ET160037	2	17	12	2
R2INDX	ET160038	1	17	9	1
R2INDX	ET160039	1	1	8	0
R2INDX	ET160039	2	3	8	2
R2INDX	ET160039	3	17	8	1
R2INDX	ET160040	1	17	10	1
R2INDX	ET160040	2	5	6	2
R2INDX	ET160040	3	6	11	0
R2INDX	ET160041	1	17	8	0
R2INDX	ET160042	1	17	6	1
R2INDX	ET160043	1	22	9	1
R2INDX	ET160044	1	5	2	0
R2INDX	ET160044	2	17	8	1
R2INDX	ET160045	1	19	1	0
R2INDX	ET160045	2	17	9	1
R2INDX	ET160046	1	17	9	1
R2INDX	ET160047	1	24	12	77
R2INDX	ET160047	2	17	6	1
R2INDX	ET160048	1	6	6	1
R2INDX	ET160048	2	17	6	1
R2INDX	ET160049	1	17	1	1
R2INDX	ET160050	1	6	1	1
R2INDX	ET160050	2	17	7	1
R2INDX	ET160051	1	6	9	1
R2INDX	ET160052	1	19	1	77
R2INDX	ET160053	1	1	10	1
R2INDX	ET160053	2	3	1	1
R2INDX	ET160053	3	7	1	1
R2INDX	ET160053	4	17	7	1
R2INDX	ET160054	1	17	6	1
R2INDX	ET160054	2	24	6	1
R2INDX	ET160055	2	3	6	0
R2INDX	ET160055	3	5	7	0
R2INDX	ET160055	4	17	7	0
R2INDX	ET160056	1	17	7	1
R2INDX	ET160057	1	17	10	1
R2INDX	ET160058	1	3	12	0
R2INDX	ET160058	2	23	8	77
R2INDX	ET160059	1	17	1	0
R2INDX	ET160059	2	5	6	2
R2INDX	ET160060	1	6	6	0
R2INDX	ET160061	1	2	1	2
R2INDX	ET160061	2	17	6	2
R2INDX	ET160062	1	3	6	0
R2INDX	ET160062	2	7	6	0
R2INDX	ET160062	3	17	7	1
R2INDX	ET160063	1	6	6	0
R2INDX	ET160063	2	5	6	0
R2INDX	ET160064	1	17	7	0
R2INDX	ET160064	2	6	6	0
R2INDX	ET160064	3	1	6	0
R2INDX	ET160065	1	3	1	0
R2INDX	ET160065	2	6	1	1
R2INDX	ET160065	3	17	1	1
R2INDX	ET160066	1	5	6	0
R2INDX	ET160066	2	10	6	0
R2INDX	ET160067	1	3	1	1
R2INDX	ET160067	2	17	7	1
R2INDX	ET160068	1	24	6	1
R2INDX	ET160069	1	3	7	0
R2INDX	ET160069	2	6	1	1
R2INDX	ET160070	1	3	1	2
R2INDX	ET160070	2	5	1	77
R2INDX	ET160071	1	3	8	0
R2INDX	ET160071	2	17	8	0
R2INDX	ET160072	1	3	7	0
R2INDX	ET160072	2	6	6	0
R2INDX	ET160073	1	7	8	0
R2INDX	ET160073	2	10	8	0
R2INDX	ET160073	3	5	8	0
R2INDX	ET160074	1	1	6	1
R2INDX	ET160074	2	3	1	2
R2INDX	ET160075	1	5	1	0
R2INDX	ET160075	2	6	11	0
R2INDX	ET160076	1	10	8	0
R2INDX	ET160076	2	17	7	1
R2INDX	ET160077	1	5	9	1
R2INDX	ET160077	2	6	11	77
R2INDX	ET160078	1	17	11	1
R2INDX	ET160079	1	17	8	1
R2INDX	ET160079	2	19	1	77
R2INDX	ET160080	1	17	6	2
R2INDX	ET160081	1	17	9	2
R2INDX	ET160082	1	6	6	0
R2INDX	ET160082	2	3	7	0
R2INDX	ET160082	3	10	8	0
R2INDX	ET160083	1	17	7	1
R2INDX	ET160084	1	5	1	1
R2INDX	ET160084	2	24	10	1
R2INDX	ET160085	1	3	7	1
R2INDX	ET160085	2	17	7	1
R2INDX	ET160086	1	3	7	0
R2INDX	ET160086	2	6	6	0
R2INDX	ET160087	1	17	1	0
R2INDX	ET160088	1	3	7	1
R2INDX	ET160089	1	1	9	0
R2INDX	ET160089	2	7	8	0
R2INDX	ET160089	3	17	8	1
R2INDX	ET160090	1	17	9	1
R2INDX	ET160091	1	17	8	1
R2INDX	ET160092	1	17	1	0
R2INDX	ET160093	1	3	1	0
R2INDX	ET160093	2	17	6	1
R2INDX	ET160094	1	17	6	1
R2INDX	ET160094	2	24	6	1
R2INDX	ET160095	1	6	1	0
R2INDX	ET160095	2	1	11	1
R2INDX	ET160096	1	7	6	0
R2INDX	ET160096	2	6	6	0
R2INDX	ET160096	3	10	6	1
R2INDX	ET160097	1	7	9	2
R2INDX	ET160097	2	3	7	1
R2INDX	ET160097	3	17	7	1
R2INDX	ET160098	1	17	7	1
R2INDX	ET160099	1	7	12	1
R2INDX	ET160099	2	6	12	1
R2INDX	ET160100	1	17	7	1
R2INDX	ET160100	2	7	9	0
R2INDX	ET170001	1	10	9	1
R2INDX	ET170001	2	3	7	1
R2INDX	ET170001	3	17	7	1
R2INDX	ET170001	4	24	12	1
R2INDX	ET170002	1	17	1	1
R2INDX	ET170002	2	10	10	1
R2INDX	ET170003	1	17	6	1
R2INDX	ET170004	1	17	7	1
R2INDX	ET170005	1	17	1	1
R2INDX	ET170006	1	1	9	1
R2INDX	ET170006	2	17	11	1
R2INDX	ET170007	1	10	6	0
R2INDX	ET170007	2	7	9	0
R2INDX	ET170008	1	10	9	1
R2INDX	ET170008	2	18	5	0
R2INDX	ET170008	3	22	12	1
R2INDX	ET170008	4	24	12	1
R2INDX	ET170009	1	7	6	0
R2INDX	ET170009	2	17	6	1
R2INDX	ET170010	1	17	7	1
R2INDX	ET170011	1	17	7	1
R2INDX	ET170012	1	7	6	0
R2INDX	ET170012	2	17	9	1
R2INDX	ET170013	1	7	8	1
R2INDX	ET170013	2	17	11	1
R2INDX	ET170015	1	17	7	1
R2INDX	ET170016	1	17	9	1
R2INDX	ET170017	1	17	2	1
R2INDX	ET170017	2	10	10	1
R2INDX	ET170018	1	17	7	1
R2INDX	ET170018	2	6	7	1
R2INDX	ET170019	1	17	1	1
R2INDX	ET170019	2	10	10	1
R2INDX	ET170020	1	17	7	0
R2INDX	ET170021	1	17	1	1
R2INDX	ET170021	2	10	10	1
R2INDX	ET170022	1	1	9	1
R2INDX	ET170022	2	17	11	1
R2INDX	ET170023	1	17	7	1
R2INDX	ET170023	2	6	7	1
R2INDX	ET170024	1	10	11	1
R2INDX	ET170025	1	10	9	0
R2INDX	ET170025	2	7	9	0
R2INDX	ET170026	1	17	7	0
R2INDX	ET170026	2	24	12	0
R2INDX	ET170027	1	10	6	0
R2INDX	ET170027	2	7	6	0
R2INDX	ET170028	1	24	12	0
R2INDX	ET170028	2	17	7	0
R2INDX	ET170029	1	17	7	1
R2INDX	ET170030	1	17	7	0
R2INDX	ET170031	1	17	1	1
R2INDX	ET170031	2	10	10	1
R2INDX	ET170032	1	17	1	1
R2INDX	ET170032	2	10	10	1
R2INDX	ET170033	1	17	1	1
R2INDX	ET170033	2	7	1	1
R2INDX	ET170033	3	10	10	1
R2INDX	ET170034	1	17	7	2
R2INDX	ET170034	2	10	11	1
R2INDX	ET170035	1	17	11	2
R2INDX	ET170035	2	10	7	2
R2INDX	ET170036	1	17	6	1
R2INDX	ET170037	1	10	6	1
R2INDX	ET170037	2	7	9	0
R2INDX	ET170038	1	17	1	1
R2INDX	ET170039	1	17	7	1
R2INDX	ET170040	1	7	6	1
R2INDX	ET170041	1	17	11	1
R2INDX	ET170041	2	7	9	1
R2INDX	ET170042	1	24	12	0
R2INDX	ET170042	2	17	7	0
R2INDX	ET170043	1	17	6	0
R2INDX	ET170045	1	17	7	1
R2INDX	ET170045	2	3	8	1
R2INDX	ET170046	1	17	9	1
R2INDX	ET170046	2	7	11	1
R2INDX	ET170047	1	17	7	0
R2INDX	ET170048	1	7	8	0
R2INDX	ET170048	2	10	6	0
R2INDX	ET170049	1	7	6	0
R2INDX	ET170049	2	10	6	0
R2INDX	ET170050	1	7	6	0
R2INDX	ET170050	2	10	6	0
R2INDX	ET170051	1	6	7	0
R2INDX	ET170051	2	7	6	0
R2INDX	ET170051	3	10	6	0
R2INDX	ET170052	1	23	8	1
R2INDX	ET170053	1	6	12	2
R2INDX	ET170053	2	17	12	2
R2INDX	ET170054	1	3	1	1
R2INDX	ET170054	2	6	1	0
R2INDX	ET170054	3	17	11	0
R2INDX	ET170055	1	24	12	0
R2INDX	ET170055	2	17	1	2
R2INDX	ET170056	1	10	9	1
R2INDX	ET170056	2	18	1	0
R2INDX	ET170056	3	24	12	1
R2INDX	ET170057	1	17	7	1
R2INDX	ET170058	1	24	12	0
R2INDX	ET170058	2	17	1	2
R2INDX	ET170059	1	10	9	1
R2INDX	ET170059	2	24	12	1
R2INDX	ET170059	3	20	6	0
R2INDX	ET170060	1	10	11	1
R2INDX	ET170060	2	17	6	1
R2INDX	ET170061	1	17	7	1
R2INDX	ET170062	1	17	1	1
R2INDX	ET170063	1	17	7	1
R2INDX	ET170063	2	6	7	1
R2INDX	ET170064	1	17	1	1
R2INDX	ET170064	2	10	10	1
R2INDX	ET170065	1	10	9	1
R2INDX	ET170065	2	22	1	1
R2INDX	ET170065	3	24	12	1
R2INDX	ET170066	1	17	1	1
R2INDX	ET170067	1	17	1	1
R2INDX	ET170067	2	5	1	1
R2INDX	ET170069	1	7	1	0
R2INDX	ET170070	1	17	1	1
R2INDX	ET170071	1	10	6	1
R2INDX	ET170071	2	4	1	1
R2INDX	ET170072	1	3	7	2
R2INDX	ET170072	2	4	1	2
R2INDX	ET170072	3	10	11	1
R2INDX	ET170073	1	10	11	2
R2INDX	ET170074	1	17	1	1
R2INDX	ET170074	2	10	1	1
R2INDX	ET170075	1	17	1	0
R2INDX	ET170075	2	6	1	2
R2INDX	ET170076	1	3	7	2
R2INDX	ET170076	2	10	11	1
R2INDX	ET170077	1	10	10	0
R2INDX	ET170078	1	17	1	1
R2INDX	ET170078	2	10	10	1
R2INDX	ET170079	1	17	7	1
R2INDX	ET170080	1	10	9	1
R2INDX	ET170080	2	17	8	1
R2INDX	ET170080	3	3	8	2
R2INDX	ET170080	4	24	1	1
R2INDX	ET170081	1	10	9	1
R2INDX	ET170081	2	7	7	1
R2INDX	ET170082	1	17	7	1
R2INDX	ET170082	2	3	6	1
R2INDX	ET170083	1	17	12	2
R2INDX	ET170083	2	24	12	2
R2INDX	ET170084	1	17	1	1
R2INDX	ET170084	2	10	10	1
R2INDX	ET170085	1	10	9	1
R2INDX	ET170085	2	16	7	1
R2INDX	ET170086	1	17	9	1
R2INDX	ET170087	1	3	7	1
R2INDX	ET170087	2	10	9	1
R2INDX	ET170087	3	17	7	1
R2INDX	ET170087	4	20	4	0
R2INDX	ET170088	1	17	1	1
R2INDX	ET170088	2	3	1	1
R2INDX	ET170089	1	17	1	1
R2INDX	ET170089	2	7	11	1
R2INDX	ET170090	1	17	1	1
R2INDX	ET170090	2	10	1	1
R2INDX	ET170091	1	17	7	1
R2INDX	ET170092	1	17	6	0
R2INDX	ET170093	1	17	7	1
R2INDX	ET170094	1	1	11	1
R2INDX	ET170094	2	17	7	2
R2INDX	ET170095	1	1	1	0
R2INDX	ET170095	2	10	6	0
R2INDX	ET170096	1	24	12	0
R2INDX	ET170097	1	17	1	0
R2INDX	ET170097	2	7	1	1
R2INDX	ET170098	1	10	9	2
R2INDX	ET170098	2	17	7	1
R2INDX	ET170098	3	24	1	1
R2INDX	ET170099	1	10	6	0
R2INDX	ET170100	1	24	12	0
R2INDX	ET180001	1	7	2	1
R2INDX	ET180001	2	17	3	1
R2INDX	ET180002	1	7	12	0
R2INDX	ET180002	2	17	7	1
R2INDX	ET180003	1	7	6	0
R2INDX	ET180003	2	10	11	1
R2INDX	ET180003	3	24	12	1
R2INDX	ET180004	1	7	4	1
R2INDX	ET180004	2	24	4	1
R2INDX	ET180004	3	17	7	1
R2INDX	ET180005	1	10	3	1
R2INDX	ET180005	2	17	7	1
R2INDX	ET180006	1	5	1	1
R2INDX	ET180006	2	7	6	1
R2INDX	ET180007	1	17	1	1
R2INDX	ET180007	2	10	9	1
R2INDX	ET180008	1	17	7	1
R2INDX	ET180008	2	10	11	1
R2INDX	ET180009	1	10	9	1
R2INDX	ET180009	2	17	1	1
R2INDX	ET180010	1	17	7	1
R2INDX	ET180010	2	24	12	1
R2INDX	ET180011	1	24	12	1
R2INDX	ET180012	1	23	1	1
R2INDX	ET180012	2	16	2	1
R2INDX	ET180013	1	7	1	0
R2INDX	ET180013	2	10	9	1
R2INDX	ET180014	1	17	1	1
R2INDX	ET180015	1	8	1	1
R2INDX	ET180015	2	10	11	1
R2INDX	ET180015	3	7	1	1
R2INDX	ET180016	1	7	1	0
R2INDX	ET180017	1	7	2	1
R2INDX	ET180017	2	17	8	1
R2INDX	ET180018	1	10	11	1
R2INDX	ET180019	1	24	12	1
R2INDX	ET180020	1	7	1	1
R2INDX	ET180020	2	17	1	1
R2INDX	ET180021	1	7	6	1
R2INDX	ET180021	2	17	6	1
R2INDX	ET180022	1	7	1	0
R2INDX	ET180022	2	17	2	1
R2INDX	ET180023	1	7	2	1
R2INDX	ET180023	2	10	2	1
R2INDX	ET180024	1	7	6	1
R2INDX	ET180025	1	7	1	1
R2INDX	ET180025	2	10	10	1
R2INDX	ET180026	1	7	1	1
R2INDX	ET180026	2	10	10	1
R2INDX	ET180027	1	7	6	0
R2INDX	ET180027	2	17	11	1
R2INDX	ET180028	1	7	1	1
R2INDX	ET180028	2	24	2	1
R2INDX	ET180029	1	7	6	0
R2INDX	ET180029	2	3	7	1
R2INDX	ET180029	3	5	6	0
R2INDX	ET180031	1	3	7	1
R2INDX	ET180031	2	10	11	1
R2INDX	ET180032	1	17	1	1
R2INDX	ET180032	2	10	10	1
R2INDX	ET180033	1	17	6	1
R2INDX	ET180033	2	24	10	1
R2INDX	ET180034	1	24	10	1
R2INDX	ET180035	1	17	6	1
R2INDX	ET180036	1	17	7	1
R2INDX	ET180036	2	24	12	1
R2INDX	ET180037	1	3	1	1
R2INDX	ET180037	2	7	1	1
R2INDX	ET180037	3	10	1	1
R2INDX	ET180038	1	17	7	1
R2INDX	ET180039	1	24	12	1
R2INDX	ET180039	2	17	7	1
R2INDX	ET180040	1	17	11	1
R2INDX	ET180041	1	10	9	1
R2INDX	ET180042	1	17	11	1
R2INDX	ET180043	1	7	6	1
R2INDX	ET180043	2	17	6	1
R2INDX	ET180044	1	7	8	1
R2INDX	ET180044	2	17	7	1
R2INDX	ET180045	1	7	2	1
R2INDX	ET180045	2	24	1	1
R2INDX	ET180046	1	7	1	0
R2INDX	ET180046	2	10	2	1
R2INDX	ET180047	1	7	1	1
R2INDX	ET180047	2	17	2	1
R2INDX	ET180048	1	5	1	1
R2INDX	ET180048	2	7	1	1
R2INDX	ET180049	1	10	1	1
R2INDX	ET180050	1	7	1	1
R2INDX	ET180050	2	3	1	1
R2INDX	ET180051	1	7	1	1
R2INDX	ET180051	2	17	1	1
R2INDX	ET180052	1	7	1	0
R2INDX	ET180052	2	3	12	0
R2INDX	ET180052	3	17	12	1
R2INDX	ET180053	1	17	7	1
R2INDX	ET180054	1	24	12	1
R2INDX	ET180054	2	10	10	1
R2INDX	ET180055	1	24	7	1
R2INDX	ET180055	2	17	7	1
R2INDX	ET180056	1	10	7	1
R2INDX	ET180056	2	24	8	1
R2INDX	ET180057	1	17	7	1
R2INDX	ET180057	2	24	6	1
R2INDX	ET180058	1	7	6	0
R2INDX	ET180058	2	17	1	0
R2INDX	ET180059	1	7	1	0
R2INDX	ET180059	2	17	6	1
R2INDX	ET180060	1	24	1	1
R2INDX	ET180061	1	7	1	1
R2INDX	ET180061	2	24	9	1
R2INDX	ET180062	1	17	11	1
R2INDX	ET180063	1	17	7	1
R2INDX	ET180063	2	24	6	1
R2INDX	ET180064	1	10	11	1
R2INDX	ET180064	2	3	3	0
R2INDX	ET180065	1	7	6	1
R2INDX	ET180065	2	10	11	1
R2INDX	ET180066	1	7	6	0
R2INDX	ET180066	2	17	7	1
R2INDX	ET180067	1	7	6	1
R2INDX	ET180067	2	10	11	1
R2INDX	ET180068	1	3	12	1
R2INDX	ET180068	2	7	6	1
R2INDX	ET180068	3	17	6	1
R2INDX	ET180069	1	7	1	0
R2INDX	ET180069	2	10	11	1
R2INDX	ET180070	1	24	1	1
R2INDX	ET180071	1	10	11	1
R2INDX	ET180072	1	17	6	1
R2INDX	ET180072	2	24	12	1
R2INDX	ET180073	1	7	6	1
R2INDX	ET180073	2	17	7	1
R2INDX	ET180074	1	17	1	1
R2INDX	ET180075	1	10	11	1
R2INDX	ET180076	1	7	2	0
R2INDX	ET180076	2	10	11	1
R2INDX	ET180077	1	7	1	0
R2INDX	ET180077	2	17	7	1
R2INDX	ET180079	1	7	1	1
R2INDX	ET180079	2	10	10	1
R2INDX	ET180080	1	7	6	0
R2INDX	ET180080	2	17	6	1
R2INDX	ET180080	3	10	9	1
R2INDX	ET180081	1	17	1	1
R2INDX	ET180081	2	7	2	0
R2INDX	ET180082	1	17	1	1
R2INDX	ET180083	1	17	6	1
R2INDX	ET180083	2	10	11	1
R2INDX	ET180084	1	7	11	0
R2INDX	ET180084	2	10	11	1
R2INDX	ET180085	1	7	1	0
R2INDX	ET180085	2	17	6	1
R2INDX	ET180085	3	24	12	1
R2INDX	ET180086	1	7	2	1
R2INDX	ET180086	2	8	2	1
R2INDX	ET180086	3	17	9	1
R2INDX	ET180087	1	7	6	0
R2INDX	ET180087	2	17	6	1
R2INDX	ET180088	1	7	1	1
R2INDX	ET180088	2	17	1	1
R2INDX	ET180089	1	7	2	0
R2INDX	ET180089	2	6	12	1
R2INDX	ET180089	3	24	12	1
R2INDX	ET180090	1	17	7	1
R2INDX	ET180090	2	10	11	1
R2INDX	ET180091	1	10	11	1
R2INDX	ET180092	1	7	1	1
R2INDX	ET180092	2	10	11	1
R2INDX	ET180093	1	10	11	1
R2INDX	ET180093	2	24	6	1
R2INDX	ET180094	1	17	11	1
R2INDX	ET180094	2	10	10	1
R2INDX	ET180095	1	7	1	0
R2INDX	ET180095	2	10	11	1
R2INDX	ET180096	1	24	12	1
R2INDX	ET180096	2	10	11	1
R2INDX	ET180097	1	19	1	77
R2INDX	ET180100	1	10	9	1
R2INDX	ET190001	1	17	6	1
R2INDX	ET190002	1	10	9	1
R2INDX	ET190003	1	10	11	1
R2INDX	ET190004	1	10	1	1
R2INDX	ET190005	1	10	1	1
R2INDX	ET190006	1	17	1	1
R2INDX	ET190007	1	10	11	1
R2INDX	ET190008	1	17	1	1
R2INDX	ET190009	1	10	1	1
R2INDX	ET190010	1	17	1	1
R2INDX	ET190011	1	10	1	1
R2INDX	ET190012	1	10	1	1
R2INDX	ET190012	2	17	1	1
R2INDX	ET190014	1	17	3	1
R2INDX	ET190014	2	10	11	1
R2INDX	ET190015	1	1	10	1
R2INDX	ET190015	2	10	11	1
R2INDX	ET190016	1	17	7	1
R2INDX	ET190016	2	10	11	1
R2INDX	ET190017	1	17	7	1
R2INDX	ET190017	2	10	11	1
R2INDX	ET190018	1	17	7	1
R2INDX	ET190018	2	10	11	1
R2INDX	ET190019	1	17	7	1
R2INDX	ET190019	2	10	11	1
R2INDX	ET190020	1	18	1	0
R2INDX	ET190020	2	10	11	1
R2INDX	ET190021	1	1	9	1
R2INDX	ET190021	2	10	11	1
R2INDX	ET190022	1	17	7	1
R2INDX	ET190022	2	10	11	1
R2INDX	ET190023	1	1	9	1
R2INDX	ET190023	2	17	7	1
R2INDX	ET190023	3	10	11	1
R2INDX	ET190024	1	24	12	1
R2INDX	ET190024	2	10	9	1
R2INDX	ET190025	1	17	6	1
R2INDX	ET190025	2	10	6	1
R2INDX	ET190026	1	10	8	1
R2INDX	ET190026	2	17	7	1
R2INDX	ET190027	1	10	7	1
R2INDX	ET190027	2	17	11	1
R2INDX	ET190028	1	10	11	1
R2INDX	ET190028	2	17	2	1
R2INDX	ET190029	1	10	7	0
R2INDX	ET190029	2	17	7	0
R2INDX	ET190030	1	10	10	1
R2INDX	ET190030	2	17	6	1
R2INDX	ET190031	1	17	9	1
R2INDX	ET190031	2	10	10	1
R2INDX	ET190032	1	9	11	0
R2INDX	ET190032	2	10	1	0
R2INDX	ET190033	1	10	11	1
R2INDX	ET190034	1	10	11	1
R2INDX	ET190034	2	17	2	1
R2INDX	ET190035	1	17	2	1
R2INDX	ET190035	2	10	6	1
R2INDX	ET190036	1	17	6	1
R2INDX	ET190036	2	10	5	1
R2INDX	ET190037	1	10	11	1
R2INDX	ET190038	1	24	1	1
R2INDX	ET190038	2	17	1	1
R2INDX	ET190039	1	17	11	1
R2INDX	ET190040	1	10	9	1
R2INDX	ET190041	1	17	1	1
R2INDX	ET190041	2	10	10	1
R2INDX	ET190042	1	10	9	1
R2INDX	ET190042	2	24	12	1
R2INDX	ET190043	1	17	7	1
R2INDX	ET190043	2	10	9	1
R2INDX	ET190044	1	17	8	1
R2INDX	ET190044	2	10	9	1
R2INDX	ET190045	1	1	10	1
R2INDX	ET190045	2	10	10	1
R2INDX	ET190046	1	24	1	1
R2INDX	ET190046	2	10	1	1
R2INDX	ET190047	1	24	12	1
R2INDX	ET190047	2	10	10	1
R2INDX	ET190048	1	10	9	1
R2INDX	ET190049	1	24	12	1
R2INDX	ET190049	2	10	10	1
R2INDX	ET190050	1	24	12	1
R2INDX	ET190050	2	17	7	1
R2INDX	ET190050	3	12	1	1
R2INDX	ET190051	1	24	12	1
R2INDX	ET190051	2	10	9	1
R2INDX	ET190051	3	17	7	1
R2INDX	ET190052	1	10	11	0
R2INDX	ET190052	2	24	4	0
R2INDX	ET190053	1	1	8	1
R2INDX	ET190053	2	17	8	1
R2INDX	ET190054	1	10	10	1
R2INDX	ET190054	2	24	12	1
R2INDX	ET190055	1	17	6	1
R2INDX	ET190055	2	24	6	1
R2INDX	ET190056	1	24	1	1
R2INDX	ET190056	2	17	1	1
R2INDX	ET190057	1	10	11	1
R2INDX	ET190058	1	10	11	1
R2INDX	ET190059	1	10	1	0
R2INDX	ET190060	1	10	11	1
R2INDX	ET190061	1	10	11	1
R2INDX	ET190062	1	10	11	1
R2INDX	ET190063	1	10	11	1
R2INDX	ET190064	1	10	11	1
R2INDX	ET190065	1	24	10	1
R2INDX	ET190066	1	24	7	1
R2INDX	ET190067	1	24	10	1
R2INDX	ET190068	1	1	5	0
R2INDX	ET190068	2	24	11	1
R2INDX	ET190069	1	24	9	1
R2INDX	ET190070	1	24	7	1
R2INDX	ET190071	1	24	10	1
R2INDX	ET190072	1	24	12	1
R2INDX	ET190073	1	24	7	1
R2INDX	ET190074	1	17	7	1
R2INDX	ET190076	1	1	10	1
R2INDX	ET190076	2	24	6	1
R2INDX	ET190079	1	17	8	1
R2INDX	ET190080	1	17	6	1
R2INDX	ET190082	1	17	8	1
R2INDX	ET190083	1	10	11	1
R2INDX	ET190084	1	10	9	1
R2INDX	ET190085	1	10	9	1
R2INDX	ET190086	1	1	9	1
R2INDX	ET190086	2	17	7	1
R2INDX	ET190087	1	17	7	1
R2INDX	ET190088	1	10	11	1
R2INDX	ET190089	1	10	11	1
R2INDX	ET190090	1	10	11	1
R2INDX	ET190091	1	24	1	1
R2INDX	ET190091	2	17	6	1
R2INDX	ET190092	1	17	11	1
R2INDX	ET190093	1	10	9	1
R2INDX	ET190094	1	10	9	1
R2INDX	ET190095	1	17	7	1
R2INDX	ET190095	2	10	11	1
R2INDX	ET190096	1	1	9	1
R2INDX	ET190096	2	17	8	1
R2INDX	ET190097	1	17	11	1
R2INDX	ET190098	1	17	11	1
R2INDX	ET190099	1	24	8	1
R2INDX	ET190100	1	17	11	1
R2INDX	ET200001	1	1	11	0
R2INDX	ET200001	2	17	8	1
R2INDX	ET200002	1	7	12	1
R2INDX	ET200002	2	10	10	1
R2INDX	ET200003	1	10	10	1
R2INDX	ET200003	2	17	9	1
R2INDX	ET200003	3	8	8	1
R2INDX	ET200004	1	17	7	1
R2INDX	ET200004	2	18	7	0
R2INDX	ET200005	1	17	8	1
R2INDX	ET200006	1	10	11	1
R2INDX	ET200007	1	17	8	1
R2INDX	ET200007	2	10	8	1
R2INDX	ET200008	1	10	11	1
R2INDX	ET200008	2	3	7	2
R2INDX	ET200008	3	17	7	1
R2INDX	ET200008	4	24	9	1
R2INDX	ET200009	1	10	11	1
R2INDX	ET200010	1	1	1	1
R2INDX	ET200010	2	10	11	1
R2INDX	ET200011	1	7	2	1
R2INDX	ET200011	2	17	8	1
R2INDX	ET200012	1	6	8	1
R2INDX	ET200012	2	17	8	1
R2INDX	ET200013	1	10	9	1
R2INDX	ET200014	1	3	7	2
R2INDX	ET200014	2	7	6	2
R2INDX	ET200014	3	17	11	1
R2INDX	ET200015	1	17	7	1
R2INDX	ET200015	2	10	11	1
R2INDX	ET200016	1	17	1	1
R2INDX	ET200016	2	24	1	1
R2INDX	ET200018	1	17	7	0
R2INDX	ET200019	1	10	6	1
R2INDX	ET200019	2	6	6	1
R2INDX	ET200020	1	1	1	1
R2INDX	ET200020	2	5	2	1
R2INDX	ET200020	3	17	9	1
R2INDX	ET200020	4	2	1	1
