FORMNO	CHILDID	LOANID	LOANYEAR	LOANWHO	LOANAMNT	LOANWHY	LOANPAID	LOANYNOP	LOANRSID
R2INDX	ET130032	1	1995	8	50	2	1	88	1
R2INDX	ET130032	2	1996	8	50	2	1	88	1
R2INDX	ET130032	3	1997	8	70	2	1	88	1
R2INDX	ET130032	4	1998	8	70	2	1	88	1
R2INDX	ET130032	5	1998	8	70	2	1	88	1
R2INDX	ET130033	1	1998	8	100	2	1	88	1
R2INDX	ET130033	2	1999	8	50	2	1	88	1
R2INDX	ET130034	1	1994	5	500	14	1	88	2
R2INDX	ET130034	2	1996	5	600	14	1	88	2
R2INDX	ET130034	3	1998	5	300	4	0	11	3
R2INDX	ET130035	1	1995	8	12000	10	1	88	1
R2INDX	ET130035	2	1999	8	7000	10	0	11	1
R2INDX	ET130036	1	1997	7	2000	14	1	88	1
R2INDX	ET130039	1	1998	6	100	6	1	88	1
R2INDX	ET130041	1	1999	4	300	3	1	88	1
R2INDX	ET130042	1	1997	4	100	6	1	88	1
R2INDX	ET130042	2	1998	4	200	6	1	88	1
R2INDX	ET130042	3	1999	4	300	7	0	11	1
R2INDX	ET130043	1	1996	7	300	19	1	88	2
R2INDX	ET130044	1	1997	6	1000	8	1	88	2
R2INDX	ET130044	2	1998	6	1750	8	1	88	2
R2INDX	ET130045	1	1995	7	800	19	1	88	1
R2INDX	ET130045	2	1996	7	1000	19	1	88	1
R2INDX	ET130045	3	1997	7	1000	19	1	88	1
R2INDX	ET130045	4	1998	7	1000	5	1	88	1
R2INDX	ET130046	1	1998	4	1000	19	0	6	1
R2INDX	ET130047	1	1997	7	1000	1	1	88	1
R2INDX	ET130047	2	1998	7	1500	1	1	88	1
R2INDX	ET130047	3	1999	7	2000	1	0	8	1
R2INDX	ET130048	1	1997	7	1000	19	1	88	2
R2INDX	ET130048	2	1998	7	1300	19	1	88	2
R2INDX	ET130049	1	1998	7	1500	14	1	88	1
R2INDX	ET130049	2	1999	7	2000	14	0	11	1
R2INDX	ET130050	1	1998	6	50	6	1	88	1
R2INDX	ET130050	2	1998	6	80	7	1	88	1
R2INDX	ET130052	1	1994	8	500	7	0	11	1
R2INDX	ET130052	2	1997	8	300	6	0	11	1
R2INDX	ET130052	3	1999	4	200	2	0	11	1
R2INDX	ET130054	1	1996	7	1000	10	1	88	2
R2INDX	ET130055	1	1998	8	600	8	0	11	1
R2INDX	ET130057	1	1999	6	150	6	1	88	1
R2INDX	ET130058	1	1996	7	1000	2	1	88	1
R2INDX	ET130058	2	1997	7	1000	2	1	88	1
R2INDX	ET130059	1	1997	5	1000	19	1	88	2
R2INDX	ET130062	1	1997	4	200	19	1	88	1
R2INDX	ET130062	2	1998	8	260	19	1	88	1
R2INDX	ET130062	3	1999	8	160	19	1	88	1
R2INDX	ET130064	1	1997	5	500	8	1	88	1
R2INDX	ET130064	2	1998	6	500	2	0	11	1
R2INDX	ET130065	1	1996	4	700	6	0	8	19
R2INDX	ET130065	2	1997	4	500	7	0	8	19
R2INDX	ET130065	3	1998	4	300	7	0	8	19
R2INDX	ET130065	4	1999	4	1000	7	0	8	19
R2INDX	ET130071	1	1995	4	2000	10	1	88	1
R2INDX	ET130074	1	1998	7	1000	2	1	88	5
R2INDX	ET130079	1	1994	8	1000	19	0	6	1
R2INDX	ET130083	1	1994	7	500	19	1	88	1
R2INDX	ET130083	2	1996	7	1000	19	1	88	1
R2INDX	ET130083	3	1997	7	1500	19	1	88	1
R2INDX	ET130084	1	1999	7	2000	14	0	8	8
R2INDX	ET130084	2	1998	7	1500	14	1	88	8
R2INDX	ET130085	1	1996	6	450	8	1	88	1
R2INDX	ET130086	1	1997	7	1800	1	1	88	1
R2INDX	ET130087	1	1998	7	1500	1	1	88	1
R2INDX	ET130087	2	1999	7	2000	1	1	88	1
R2INDX	ET130087	3	1999	8	620	7	1	88	1
R2INDX	ET130088	1	1994	7	1000	3	1	88	1
R2INDX	ET130088	2	1995	7	700	18	1	88	1
R2INDX	ET130088	3	1998	7	1000	6	0	11	1
R2INDX	ET130089	1	1998	8	90	7	1	88	1
R2INDX	ET130091	1	1999	8	250	18	0	11	1
R2INDX	ET130095	1	1995	6	150	18	1	88	1
R2INDX	ET130095	2	1998	6	100	2	1	88	1
R2INDX	ET130096	1	1998	6	30	10	1	88	1
R2INDX	ET130099	1	1998	8	50	6	0	11	1
R2INDX	ET140001	1	1993	6	600	2	1	88	1
R2INDX	ET140011	1	1998	8	1600	16	0	8	1
R2INDX	ET140012	1	1997	7	2500	13	0	8	1
R2INDX	ET140016	1	1997	7	20000	8	0	8	1
R2INDX	ET140016	2	1997	7	12000	8	0	8	1
R2INDX	ET140017	1	1997	8	1000	7	1	88	1
R2INDX	ET140018	1	1998	5	160	15	0	8	1
R2INDX	ET140027	1	1999	8	1000	10	1	88	1
R2INDX	ET140029	1	1995	7	2000	8	1	88	16
R2INDX	ET140029	2	1996	7	2000	8	1	88	16
R2INDX	ET140029	3	1997	7	2000	8	1	88	16
R2INDX	ET140029	4	1998	7	2000	8	1	88	16
R2INDX	ET140038	1	1997	6	400	13	1	88	1
R2INDX	ET140040	1	1998	8	100	2	0	12	4
R2INDX	ET140041	1	1998	8	1000	19	0	11	2
R2INDX	ET140048	1	1999	8	100	19	0	11	1
R2INDX	ET140052	1	1997	6	1000	8	1	88	1
R2INDX	ET140056	1	1996	6	12000	8	0	8	1
R2INDX	ET140056	2	1998	7	5000	8	1	88	2
R2INDX	ET140058	1	1998	5	1000	2	1	88	1
R2INDX	ET140058	2	1997	6	2000	7	0	9	1
R2INDX	ET140058	3	1999	8	1000	6	0	9	1
R2INDX	ET140058	4	1999	8	500	2	0	9	1
R2INDX	ET140059	1	1996	6	4000	19	1	88	1
R2INDX	ET140060	1	1995	7	1000	8	0	9	2
R2INDX	ET140060	2	1999	2	100	10	0	9	2
R2INDX	ET140061	1	1999	6	150	7	0	12	3
R2INDX	ET140063	1	1995	8	300	7	1	88	1
R2INDX	ET140065	1	1999	8	300	19	1	88	1
R2INDX	ET140068	1	1999	6	20000	8	0	8	2
R2INDX	ET140070	1	1999	4	1700	19	0	10	1
R2INDX	ET140072	1	1997	7	500	19	1	88	2
R2INDX	ET140074	1	1996	7	300	6	1	88	2
R2INDX	ET140074	2	1997	7	250	19	1	88	2
R2INDX	ET140074	3	1999	7	250	18	0	11	2
R2INDX	ET140076	1	1998	5	5000	8	0	8	1
R2INDX	ET140077	1	1995	7	1000	8	1	88	1
R2INDX	ET140077	2	1997	7	1500	6	0	8	1
R2INDX	ET140079	1	1993	7	800	2	1	88	1
R2INDX	ET140079	2	1998	7	900	16	1	88	1
R2INDX	ET140083	1	1998	7	12000	8	0	8	2
R2INDX	ET140085	1	1994	7	1500	10	1	88	1
R2INDX	ET140091	1	1997	7	1000	19	1	88	2
R2INDX	ET140093	1	1998	8	1000	15	0	11	1
R2INDX	ET150014	1	1999	8	300	8	0	11	1
R2INDX	ET150021	1	1998	8	600	7	1	88	1
R2INDX	ET150023	1	1997	8	350	7	1	88	1
R2INDX	ET150029	1	1994	7	470	19	1	88	1
R2INDX	ET150034	1	1998	8	50	1	1	88	1
R2INDX	ET150038	1	1998	6	40	1	0	2	1
R2INDX	ET150039	1	1996	5	260	10	1	88	1
R2INDX	ET150041	1	1999	8	500	18	0	8	1
R2INDX	ET150050	1	1997	4	150	2	1	88	1
R2INDX	ET150056	1	1997	4	200	2	1	88	1
R2INDX	ET150060	1	1994	8	400	7	1	88	1
R2INDX	ET150060	2	1995	8	200	7	1	88	1
R2INDX	ET150060	3	1998	8	620	1	0	9	1
R2INDX	ET150061	1	1998	8	1000	8	0	8	1
R2INDX	ET150062	1	1998	7	1000	19	1	88	1
R2INDX	ET150080	1	1998	8	70	7	1	88	1
R2INDX	ET150087	1	1998	7	500	1	1	88	1
R2INDX	ET150088	1	1998	7	500	19	1	88	1
R2INDX	ET150090	1	1999	8	300	2	0	11	1
R2INDX	ET150098	1	1996	8	200	2	0	11	1
R2INDX	ET150100	1	1998	8	50	8	0	11	1
R2INDX	ET160001	1	1999	8	400	19	1	88	1
R2INDX	ET160001	2	1998	4	300	2	1	88	1
R2INDX	ET160002	1	1995	4	300	2	1	88	1
R2INDX	ET160002	2	1996	4	250	2	1	88	1
R2INDX	ET160002	3	1997	4	400	7	0	11	1
R2INDX	ET160002	4	1998	4	375	2	0	8	1
R2INDX	ET160002	5	1999	4	700	2	0	8	1
R2INDX	ET160003	1	1995	8	2000	7	0	3	1
R2INDX	ET160003	2	1993	8	3000	7	0	11	1
R2INDX	ET160005	1	1996	2	300	6	1	88	1
R2INDX	ET160005	2	1997	2	200	6	0	11	1
R2INDX	ET160005	3	1998	8	110	2	0	3	1
R2INDX	ET160006	1	1995	8	400	6	1	88	1
R2INDX	ET160006	2	1996	8	200	7	1	88	1
R2INDX	ET160006	3	1997	8	300	2	0	11	1
R2INDX	ET160006	4	1998	8	200	4	0	3	1
R2INDX	ET160008	1	1995	8	1000	18	1	88	2
R2INDX	ET160008	2	1996	8	500	18	1	88	2
R2INDX	ET160008	3	1997	8	500	18	1	88	2
R2INDX	ET160008	4	1998	8	200	18	1	88	2
R2INDX	ET160009	1	1995	8	170	2	0	11	1
R2INDX	ET160009	2	1996	8	500	7	0	11	1
R2INDX	ET160009	3	1997	8	350	7	0	11	1
R2INDX	ET160009	4	1998	8	420	2	0	11	1
R2INDX	ET160010	1	1996	8	2000	7	1	88	1
R2INDX	ET160010	2	1998	8	1500	19	0	11	1
R2INDX	ET160011	1	1995	4	150	2	1	88	1
R2INDX	ET160011	2	1996	4	150	2	1	88	1
R2INDX	ET160011	3	1998	1	1600	1	0	11	1
R2INDX	ET160012	1	1995	4	600	7	1	88	1
R2INDX	ET160012	2	1998	4	500	8	1	88	2
R2INDX	ET160013	1	1995	4	200	14	1	88	1
R2INDX	ET160013	2	1996	4	200	10	1	88	1
R2INDX	ET160013	3	1997	4	200	10	1	88	1
R2INDX	ET160013	4	1998	4	200	19	1	88	1
R2INDX	ET160013	5	1999	4	300	10	0	11	1
R2INDX	ET160014	1	1994	4	375	1	1	88	1
R2INDX	ET160014	2	1995	4	210	2	1	88	1
R2INDX	ET160014	3	1995	2	290	1	1	88	1
R2INDX	ET160014	4	1996	2	188	1	1	88	1
R2INDX	ET160014	5	1997	4	280	15	1	88	1
R2INDX	ET160014	6	1998	4	1430	7	0	11	1
R2INDX	ET160015	1	1996	4	630	7	1	88	1
R2INDX	ET160015	2	1998	4	340	2	1	88	1
R2INDX	ET160015	3	1999	4	600	2	0	11	1
R2INDX	ET160016	1	1998	4	2000	7	1	88	1
R2INDX	ET160016	2	1997	4	200	2	1	88	1
R2INDX	ET160017	1	1997	8	700	7	0	11	1
R2INDX	ET160018	1	1994	5	400	1	1	88	1
R2INDX	ET160018	2	1994	4	300	2	1	88	1
R2INDX	ET160018	3	1995	5	400	1	1	88	1
R2INDX	ET160018	4	1995	4	250	2	1	88	1
R2INDX	ET160018	5	1996	5	350	1	1	88	1
R2INDX	ET160018	6	1996	4	200	2	1	88	1
R2INDX	ET160018	7	1997	5	200	1	1	88	1
R2INDX	ET160018	8	1998	5	400	1	0	11	1
R2INDX	ET160019	1	1997	4	300	7	1	88	1
R2INDX	ET160019	2	1998	4	200	1	1	88	1
R2INDX	ET160019	3	1999	4	280	8	0	8	1
R2INDX	ET160021	1	1999	8	700	2	0	11	1
R2INDX	ET160022	1	1999	8	30	2	1	88	1
R2INDX	ET160024	1	1995	1	195	1	1	88	1
R2INDX	ET160024	2	1996	1	188	1	1	88	1
R2INDX	ET160025	1	1997	8	5000	8	0	11	1
R2INDX	ET160026	1	1998	8	300	2	0	12	1
R2INDX	ET160027	1	1998	4	1000	1	0	2	1
R2INDX	ET160027	2	1996	8	1000	16	0	2	1
R2INDX	ET160028	1	1997	4	300	1	1	88	2
R2INDX	ET160028	2	1996	4	230	2	1	88	2
R2INDX	ET160028	3	1998	8	200	1	1	88	2
R2INDX	ET160029	1	1995	4	200	2	1	88	1
R2INDX	ET160029	2	1996	4	200	2	1	88	1
R2INDX	ET160029	3	1997	4	150	2	1	88	1
R2INDX	ET160029	4	1998	4	300	2	1	88	1
R2INDX	ET160029	5	1999	4	300	2	0	11	1
R2INDX	ET160029	6	1995	2	160	1	1	88	1
R2INDX	ET160029	7	1997	2	180	1	1	88	1
R2INDX	ET160030	1	1994	5	200	1	1	88	1
R2INDX	ET160030	2	1994	4	500	2	1	88	1
R2INDX	ET160030	3	1995	5	190	1	1	88	1
R2INDX	ET160030	4	1995	4	500	2	1	88	1
R2INDX	ET160030	5	1996	5	190	1	1	88	1
R2INDX	ET160030	6	1996	4	500	2	1	88	1
R2INDX	ET160030	7	1997	5	180	1	1	88	1
R2INDX	ET160030	8	1997	4	500	2	1	88	1
R2INDX	ET160030	9	1998	5	200	1	1	88	1
R2INDX	ET160030	10	1998	4	500	2	1	88	1
R2INDX	ET160031	1	1994	4	200	2	1	88	1
R2INDX	ET160031	2	1994	2	100	1	1	88	1
R2INDX	ET160031	3	1995	2	120	1	1	88	1
R2INDX	ET160031	4	1996	2	120	1	1	88	1
R2INDX	ET160031	5	1997	2	130	1	1	88	1
R2INDX	ET160031	6	1998	2	130	1	0	11	1
R2INDX	ET160031	7	1998	4	300	2	0	11	1
R2INDX	ET160032	1	1994	4	500	7	0	11	1
R2INDX	ET160032	2	1996	4	200	8	1	88	1
R2INDX	ET160032	3	1997	4	200	2	0	11	1
R2INDX	ET160032	4	1998	4	300	2	0	11	1
R2INDX	ET160033	1	1997	4	1300	8	0	12	1
R2INDX	ET160034	1	1994	4	200	2	1	88	1
R2INDX	ET160034	2	1995	4	200	2	1	88	1
R2INDX	ET160034	3	1996	4	200	2	1	88	1
R2INDX	ET160034	4	1997	4	200	2	1	88	1
R2INDX	ET160034	5	1998	4	200	2	1	88	1
R2INDX	ET160034	6	1999	4	200	2	0	11	1
R2INDX	ET160035	3	1994	4	200	2	1	88	1
R2INDX	ET160035	4	1994	5	228	1	1	88	1
R2INDX	ET160035	5	1995	4	200	2	1	88	1
R2INDX	ET160035	6	1995	5	230	1	1	88	1
R2INDX	ET160035	7	1996	4	200	2	1	88	1
R2INDX	ET160035	8	1996	5	230	1	1	88	1
R2INDX	ET160035	9	1997	4	200	2	1	88	1
R2INDX	ET160035	10	1997	5	240	1	1	88	1
R2INDX	ET160035	11	1998	4	250	2	0	11	1
R2INDX	ET160035	12	1998	5	260	1	0	11	1
R2INDX	ET160035	13	1999	4	250	2	0	11	1
R2INDX	ET160036	1	1994	4	400	11	0	11	1
R2INDX	ET160036	2	1995	4	600	7	1	88	1
R2INDX	ET160036	3	1996	4	300	2	0	11	1
R2INDX	ET160036	4	1997	4	300	2	0	11	1
R2INDX	ET160036	5	1998	4	960	2	0	11	1
R2INDX	ET160037	1	1994	8	500	2	1	88	1
R2INDX	ET160037	2	1995	4	830	1	1	88	1
R2INDX	ET160037	3	1996	4	586.200012207031	1	1	88	1
R2INDX	ET160037	4	1997	4	260	1	1	88	1
R2INDX	ET160037	5	1997	8	300	15	1	88	1
R2INDX	ET160037	6	1998	4	947.5	2	0	11	1
R2INDX	ET160037	7	1998	2	190	1	0	11	1
R2INDX	ET160038	1	1994	2	1200	1	1	88	1
R2INDX	ET160038	2	1995	4	1270	1	0	1	1
R2INDX	ET160040	1	1996	4	1000	2	0	1	2
R2INDX	ET160040	2	1997	4	200	6	0	3	2
R2INDX	ET160040	3	1998	4	300	6	0	3	2
R2INDX	ET160041	1	1995	2	300	1	0	12	1
R2INDX	ET160041	2	1998	4	400	16	0	12	1
R2INDX	ET160042	1	1994	5	600	1	1	88	1
R2INDX	ET160042	2	1994	4	300	2	1	88	1
R2INDX	ET160042	3	1995	5	700	1	1	88	1
R2INDX	ET160042	4	1995	4	400	2	1	88	1
R2INDX	ET160042	5	1995	4	600	6	1	88	1
R2INDX	ET160042	6	1996	5	600	1	1	88	1
R2INDX	ET160042	7	1996	4	400	2	1	88	1
R2INDX	ET160042	8	1997	5	700	1	1	88	1
R2INDX	ET160042	9	1997	4	350	2	1	88	1
R2INDX	ET160042	10	1997	4	300	6	1	88	1
R2INDX	ET160042	11	1998	5	600	1	1	88	1
R2INDX	ET160042	12	1998	4	400	2	1	88	1
R2INDX	ET160042	13	1998	4	200	6	1	88	1
R2INDX	ET160043	1	1998	3	1600	14	0	11	1
R2INDX	ET160044	1	1996	8	1500	6	0	11	1
R2INDX	ET160044	2	1997	1	350	1	1	88	1
R2INDX	ET160045	1	1997	4	1000	7	0	3	1
R2INDX	ET160045	2	1999	4	500	7	0	11	1
R2INDX	ET160046	1	1998	8	80	6	0	12	2
R2INDX	ET160046	2	1994	8	100	2	0	12	2
R2INDX	ET160047	1	1994	8	200	2	1	88	1
R2INDX	ET160047	2	1997	6	300	1	1	88	1
R2INDX	ET160047	3	1998	6	300	1	0	11	1
R2INDX	ET160048	1	1994	5	500	1	1	88	1
R2INDX	ET160048	2	1995	5	480	1	1	88	1
R2INDX	ET160048	3	1996	5	450	1	1	88	1
R2INDX	ET160048	4	1996	8	300	2	1	88	1
R2INDX	ET160048	5	1997	5	500	1	1	88	1
R2INDX	ET160048	6	1998	5	450	1	0	11	1
R2INDX	ET160048	7	1998	8	400	2	0	11	1
R2INDX	ET160049	1	1998	8	7000	10	0	11	1
R2INDX	ET160050	1	1994	4	600	7	1	88	1
R2INDX	ET160050	2	1997	4	500	18	1	88	1
R2INDX	ET160050	3	1998	2	240	1	0	11	1
R2INDX	ET160050	4	1999	4	300	2	0	11	1
R2INDX	ET160051	1	1998	2	330	1	0	11	1
R2INDX	ET160052	1	1994	7	1500	19	1	88	1
R2INDX	ET160052	2	1995	2	200	1	1	88	1
R2INDX	ET160052	3	1996	2	200	1	1	88	1
R2INDX	ET160052	4	1997	3	200	1	1	88	1
R2INDX	ET160052	5	1998	3	200	1	1	88	1
R2INDX	ET160052	6	1999	3	200	1	0	9	1
R2INDX	ET160053	1	1994	5	280	1	0	8	1
R2INDX	ET160053	2	1995	4	150	2	1	88	1
R2INDX	ET160054	1	1994	4	300	2	1	88	3
R2INDX	ET160054	2	1995	4	450	2	1	88	3
R2INDX	ET160054	3	1996	4	420	2	1	88	3
R2INDX	ET160054	4	1997	4	380	2	1	88	3
R2INDX	ET160054	5	1998	4	500	2	0	11	3
R2INDX	ET160055	1	1998	8	2000	6	0	11	1
R2INDX	ET160055	2	1998	5	300	1	0	11	1
R2INDX	ET160057	1	1994	4	500	6	0	9	1
R2INDX	ET160057	2	1997	2	200	1	1	88	2
R2INDX	ET160057	3	1998	2	200	1	0	11	2
R2INDX	ET160057	4	1999	4	100	6	0	11	2
R2INDX	ET160058	1	1996	4	1500	10	0	6	1
R2INDX	ET160058	2	1997	4	500	6	0	6	1
R2INDX	ET160058	3	1999	4	2000	8	0	6	1
R2INDX	ET160060	1	1996	4	500	6	0	11	1
R2INDX	ET160060	2	1998	1	300	1	0	11	1
R2INDX	ET160061	1	1996	8	4700	7	0	9	1
R2INDX	ET160061	2	1997	4	200	2	0	11	1
R2INDX	ET160064	1	1993	5	430	1	0	11	1
R2INDX	ET160065	1	1999	4	1560	1	0	8	3
R2INDX	ET160066	1	1998	4	600	1	0	11	1
R2INDX	ET160067	1	1995	5	150	1	1	88	2
R2INDX	ET160067	2	1996	4	30	2	0	3	2
R2INDX	ET160067	3	1997	4	20	2	0	3	2
R2INDX	ET160067	4	1998	4	20	2	0	9	2
R2INDX	ET160069	1	1994	8	250	2	1	88	1
R2INDX	ET160069	2	1995	4	200	1	1	88	1
R2INDX	ET160069	3	1996	4	250	2	1	88	1
R2INDX	ET160069	4	1997	4	300	1	1	88	1
R2INDX	ET160069	5	1998	4	400	19	0	6	1
R2INDX	ET160069	6	1999	4	400	6	0	11	1
R2INDX	ET160070	1	1998	8	100	1	1	88	2
R2INDX	ET160070	2	1996	8	250	11	1	88	1
R2INDX	ET160071	1	1998	4	3500	8	0	11	1
R2INDX	ET160072	1	1998	8	300	14	1	88	1
R2INDX	ET160073	1	1998	8	200	7	1	88	1
R2INDX	ET160073	2	1998	5	300	1	0	11	1
R2INDX	ET160074	1	1996	8	2000	19	0	10	1
R2INDX	ET160074	2	1998	5	1600	1	0	8	1
R2INDX	ET160075	1	1994	4	1000	6	1	88	1
R2INDX	ET160075	2	1995	4	1500	2	0	11	1
R2INDX	ET160075	3	1996	4	1200	14	0	11	1
R2INDX	ET160075	4	1997	4	2000	14	0	11	1
R2INDX	ET160075	5	1998	4	3000	1	0	11	1
R2INDX	ET160075	6	1998	4	1500	15	0	11	1
R2INDX	ET160075	7	1999	4	800	1	0	11	1
R2INDX	ET160076	1	1997	8	3000	8	0	11	1
R2INDX	ET160076	2	1998	8	3500	10	0	11	1
R2INDX	ET160079	1	1994	4	340	2	1	88	1
R2INDX	ET160079	2	1995	4	380	2	1	88	1
R2INDX	ET160079	3	1995	2	180	1	1	88	1
R2INDX	ET160079	4	1996	4	380	2	1	88	1
R2INDX	ET160079	5	1996	2	180	1	1	88	1
R2INDX	ET160079	6	1997	4	450	1	1	88	1
R2INDX	ET160079	7	1997	2	180	1	1	88	1
R2INDX	ET160079	8	1998	4	200	1	1	88	1
R2INDX	ET160079	9	1998	2	180	1	1	88	1
R2INDX	ET160080	1	1996	8	200	6	1	88	1
R2INDX	ET160080	2	1997	8	200	6	1	88	1
R2INDX	ET160080	3	1999	8	150	2	0	11	1
R2INDX	ET160081	1	1996	2	300	6	1	88	1
R2INDX	ET160081	2	1998	8	250	1	0	11	1
R2INDX	ET160081	3	1998	4	230	2	0	11	1
R2INDX	ET160082	1	1998	4	1000	7	0	11	1
R2INDX	ET160083	1	1998	4	710	7	0	2	1
R2INDX	ET160085	1	1996	2	160	1	1	88	1
R2INDX	ET160086	1	1995	8	5000	18	0	11	1
R2INDX	ET160086	2	1998	8	150	6	1	88	1
R2INDX	ET160086	3	1999	8	200	2	0	11	1
R2INDX	ET160087	1	1994	2	300	1	1	88	1
R2INDX	ET160087	2	1995	4	150	2	1	88	1
R2INDX	ET160087	3	1996	4	150	2	1	88	1
R2INDX	ET160087	4	1997	4	160	1	0	2	1
R2INDX	ET160087	5	1998	4	190	2	0	2	1
R2INDX	ET160088	1	1998	4	500	10	0	11	1
R2INDX	ET160089	1	1997	4	400	7	1	88	1
R2INDX	ET160089	2	1998	4	460	1	1	88	1
R2INDX	ET160089	3	1999	4	160	2	1	88	1
R2INDX	ET160092	1	1994	5	570	1	1	88	1
R2INDX	ET160092	2	1995	4	250	1	1	88	1
R2INDX	ET160092	3	1996	4	770	2	0	3	1
R2INDX	ET160093	1	1994	4	300	4	1	88	2
R2INDX	ET160093	2	1996	2	400	1	1	88	1
R2INDX	ET160093	3	1997	2	400	1	1	88	1
R2INDX	ET160093	4	1998	2	380	1	1	88	1
R2INDX	ET160093	5	1999	4	300	4	0	11	2
R2INDX	ET160094	1	1996	2	160	1	1	88	1
R2INDX	ET160094	2	1997	2	180	1	1	88	1
R2INDX	ET160094	3	1997	4	200	2	1	88	1
R2INDX	ET160094	4	1998	2	180	1	1	88	1
R2INDX	ET160094	5	1998	4	200	2	1	88	1
R2INDX	ET160094	6	1999	4	250	2	0	11	1
R2INDX	ET160095	1	1995	8	800	7	0	9	1
R2INDX	ET160096	1	1995	5	380	1	1	88	1
R2INDX	ET160096	2	1998	5	500	1	1	88	1
R2INDX	ET160096	3	1999	4	1200	1	0	11	1
R2INDX	ET160097	1	1995	2	-77	1	1	88	1
R2INDX	ET160097	2	1996	2	-77	1	1	88	1
R2INDX	ET160097	3	1997	2	102	1	1	88	1
R2INDX	ET160097	4	1998	2	102	1	1	88	1
R2INDX	ET160097	5	1998	8	4000	8	0	11	1
R2INDX	ET160098	1	1994	5	300	1	1	88	1
R2INDX	ET160098	2	1994	4	500	8	1	88	1
R2INDX	ET160098	3	1995	5	350	1	1	88	1
R2INDX	ET160098	4	1995	4	300	2	1	88	1
R2INDX	ET160098	5	1996	5	300	1	1	88	1
R2INDX	ET160098	6	1996	4	5000	2	0	8	1
R2INDX	ET160098	7	1997	4	300	2	1	88	1
R2INDX	ET160098	8	1998	4	300	2	0	11	1
R2INDX	ET160098	9	1998	4	150	6	0	11	1
R2INDX	ET160099	1	1994	4	1000	1	1	88	1
R2INDX	ET160099	2	1995	2	1000	1	1	88	1
R2INDX	ET160099	3	1996	2	1000	2	0	11	1
R2INDX	ET160099	4	1997	2	2000	1	0	2	1
R2INDX	ET160099	5	1998	2	5000	7	0	2	1
R2INDX	ET160100	1	1998	4	300	1	0	2	1
R2INDX	ET160100	2	1999	4	100	2	0	11	1
R2INDX	ET170002	1	1997	7	2500	1	0	8	1
R2INDX	ET170003	1	1994	7	280	1	1	88	1
R2INDX	ET170003	2	1995	7	600	1	1	88	1
R2INDX	ET170003	3	1996	7	800	1	1	88	1
R2INDX	ET170003	4	1997	7	1000	1	0	8	1
R2INDX	ET170004	1	1997	7	1000	1	0	8	1
R2INDX	ET170007	1	1996	7	1400	1	0	8	1
R2INDX	ET170008	1	1995	7	1500	1	0	12	1
R2INDX	ET170011	1	1997	7	1800	1	0	8	1
R2INDX	ET170012	1	1997	7	1000	1	0	8	1
R2INDX	ET170013	1	1993	99	1000	1	1	88	1
R2INDX	ET170015	1	1997	7	2000	1	0	8	1
R2INDX	ET170016	1	1997	7	1600	1	0	8	4
R2INDX	ET170018	1	1997	7	2000	1	0	8	1
R2INDX	ET170019	1	1995	7	1600	1	1	88	1
R2INDX	ET170019	2	1996	7	2000	1	1	88	1
R2INDX	ET170019	3	1997	7	2500	1	0	8	1
R2INDX	ET170020	1	1996	7	2000	1	1	88	1
R2INDX	ET170022	1	1997	7	2000	1	0	8	1
R2INDX	ET170023	1	1997	2	3000	1	0	8	1
R2INDX	ET170026	1	1993	7	2000	1	1	88	1
R2INDX	ET170026	2	1997	7	2000	1	0	8	1
R2INDX	ET170027	1	1993	7	7000	1	0	8	1
R2INDX	ET170029	1	1997	7	1000	1	0	8	1
R2INDX	ET170030	1	1995	7	2000	1	1	88	1
R2INDX	ET170030	2	1997	7	2000	1	0	8	1
R2INDX	ET170031	1	1995	7	800	1	1	88	1
R2INDX	ET170031	2	1996	7	1000	1	1	88	1
R2INDX	ET170031	3	1997	7	1500	1	0	8	1
R2INDX	ET170032	1	1995	7	700	1	1	88	1
R2INDX	ET170032	2	1997	7	1000	1	1	88	1
R2INDX	ET170032	3	1998	7	1200	1	0	8	1
R2INDX	ET170033	1	1994	7	1000	1	1	88	1
R2INDX	ET170033	2	1995	7	1500	1	1	88	1
R2INDX	ET170033	3	1997	7	3200	1	0	8	1
R2INDX	ET170034	1	1994	7	180	1	1	88	1
R2INDX	ET170034	2	1995	7	1300	1	0	8	1
R2INDX	ET170034	3	1996	7	210	1	1	88	1
R2INDX	ET170035	1	1997	7	800	1	1	88	1
R2INDX	ET170035	2	1998	7	1200	1	0	8	1
R2INDX	ET170037	1	1998	7	1300	1	0	8	1
R2INDX	ET170038	1	1997	77	1000	1	0	8	2
R2INDX	ET170039	1	1997	7	1600	1	0	8	1
R2INDX	ET170040	1	1994	7	800	1	1	88	1
R2INDX	ET170040	2	1995	7	1000	1	1	88	1
R2INDX	ET170040	3	1996	7	1500	1	1	88	1
R2INDX	ET170040	4	1997	7	1200	1	0	8	1
R2INDX	ET170041	1	1997	7	4000	1	0	8	1
R2INDX	ET170042	1	1995	7	1300	1	0	8	1
R2INDX	ET170043	1	1997	7	1100	1	0	8	1
R2INDX	ET170043	2	1998	7	200	1	0	8	1
R2INDX	ET170045	1	1997	7	3000	1	0	8	1
R2INDX	ET170046	1	1997	7	1800	1	0	8	1
R2INDX	ET170047	1	1997	7	1000	1	0	8	1
R2INDX	ET170048	1	1994	7	2500	1	0	8	1
