FORMNO	CHILDID	PLOTID	LAREA	LUNIT	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R2INDX	ET170080	2	2	4	1	5	3	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170080	3	3	4	1	5	3	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170080	4	.5	4	1	5	3	0	88	 	 	 	12	88	44	88	1	4
R2INDX	ET170081	1	.5	4	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170081	2	1	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170081	3	1	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170082	1	1	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170082	2	2	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170082	3	2	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170082	4	1.5	4	1	5	2	0	88	 	 	 	75	88	50	88	1	2
R2INDX	ET170082	5	3	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170083	1	.5	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170083	2	2	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170083	3	1	4	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170083	4	2	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170083	5	1	4	1	5	2	0	88	 	 	 	43	88	88	88	0	88
R2INDX	ET170083	6	2	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170084	1	60	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170084	2	2	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170084	3	1	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170084	4	1.5	4	1	5	0	0	88	 	 	 	42	88	88	88	0	88
R2INDX	ET170085	1	400	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170085	2	1	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170085	3	1	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170085	4	1	4	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170086	1	.25	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170086	2	2	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170086	3	1	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170087	1	300	17	1	1	2	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170087	2	2	4	1	5	3	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170087	3	1.5	4	1	5	3	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170087	4	1	4	1	5	3	0	88	 	 	 	49	88	88	88	0	88
R2INDX	ET170088	1	300	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170088	2	1	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170088	3	1	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170089	1	300	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170089	2	1	4	1	5	2	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET170090	1	70	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170090	2	2	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170090	3	3	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170090	4	2	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170091	1	.25	4	3	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170091	2	2	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170091	3	2	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170091	4	1	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170092	1	.5	4	1	2	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170092	2	2	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170092	3	2	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170092	4	3.5	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170092	5	2	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170092	6	2	4	4	5	0	0	88	 	 	 	15	88	88	88	0	88
R2INDX	ET170092	7	2	4	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170093	1	300	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170093	2	2	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET170093	3	2	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET170093	4	2	4	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET170094	1	400	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170094	2	2	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170094	3	3	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170095	1	400	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170095	2	1	4	1	5	2	0	88	 	 	 	75	88	10	88	1	4
R2INDX	ET170095	3	1	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170095	4	1	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170095	5	.25	4	1	11	2	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170096	1	.5	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170096	2	5	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170096	3	3	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170096	4	4	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170096	5	2	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170096	6	.25	4	4	5	0	0	88	 	 	 	88	88	44	88	1	4
R2INDX	ET170096	7	.25	4	4	5	0	0	88	 	 	 	88	88	39	88	1	4
R2INDX	ET170096	8	.25	4	4	5	0	0	88	 	 	 	88	88	66	88	1	4
R2INDX	ET170097	1	400	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170097	2	1	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170097	3	1	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170098	1	500	17	1	2	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170098	2	3	4	1	5	3	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170098	3	2	4	1	5	3	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170098	4	1.5	4	1	5	3	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170098	5	3	4	1	5	3	0	88	 	 	 	49	88	88	88	0	88
R2INDX	ET170098	6	2	4	1	5	3	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170098	7	1.5	4	1	5	3	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170098	8	1	4	1	7	3	0	88	 	 	 	12	88	44	88	1	4
R2INDX	ET170098	9	1	4	4	7	0	0	88	 	 	 	50	88	7	88	1	4
R2INDX	ET170098	10	1	4	4	7	0	0	88	 	 	 	72	88	10	88	1	4
R2INDX	ET170099	1	400	17	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET170099	2	1	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170099	3	1	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170099	4	1	4	1	5	2	0	88	 	 	 	64	88	88	88	0	88
R2INDX	ET170100	1	.5	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET170100	2	2	4	1	5	2	0	88	 	 	 	5	88	44	88	1	4
R2INDX	ET170100	3	1	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170100	4	1	4	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET170100	5	1	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET170100	6	.5	4	1	5	2	0	88	 	 	 	8	88	88	88	0	88
R2INDX	ET170100	7	2	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180001	1	.25	4	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180001	2	1.5	4	1	5	3	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180001	3	.5	4	1	5	3	0	88	 	 	 	23	88	88	88	0	88
R2INDX	ET180001	4	16	17	1	13	3	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180002	1	160	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180002	2	1	4	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180002	3	1.5	4	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180002	4	1	4	4	5	0	0	88	 	 	 	8	88	88	88	0	88
R2INDX	ET180002	5	.5	4	1	11	3	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180003	1	20	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET180003	2	1	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET180003	3	.5	4	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R2INDX	ET180003	4	30	17	1	6	1	1	1	 	 	 	31	88	88	88	0	88
R2INDX	ET180004	1	1	4	1	5	3	1	1	 	 	 	123	5	88	88	0	88
R2INDX	ET180004	2	80	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET180005	1	.25	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180005	2	.5	4	1	5	3	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET180005	3	1	4	1	5	3	1	80	 	 	 	5	88	88	88	0	88
R2INDX	ET180005	4	.5	4	1	5	3	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET180005	5	1.5	4	1	5	3	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET180005	6	300	17	1	13	3	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180006	1	80	17	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	ET180006	2	1.5	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET180006	3	.5	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180006	4	1.5	4	1	5	0	0	88	 	 	 	123	88	88	88	0	88
R2INDX	ET180007	1	1.5	4	3	2	0	0	88	 	 	 	96	64	88	88	0	88
R2INDX	ET180007	2	1	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180007	3	1	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180007	4	30	17	1	13	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180008	1	1	4	1	2	0	0	88	 	 	 	123	88	88	88	0	88
R2INDX	ET180008	2	.5	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180009	1	.119999997317791	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180009	2	.119999997317791	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180009	3	1	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180009	4	20	17	3	13	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180010	1	49	17	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180010	2	2	4	1	5	0	0	88	 	 	 	96	8	88	88	0	88
R2INDX	ET180010	3	.25	4	1	6	0	0	88	 	 	 	31	88	88	88	0	88
R2INDX	ET180011	1	255	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180011	2	.5	4	1	5	3	0	88	 	 	 	8	88	88	88	0	88
R2INDX	ET180011	3	.5	4	1	5	3	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180011	4	.75	4	1	5	3	0	88	 	 	 	64	88	88	88	0	88
R2INDX	ET180011	5	1	4	1	5	3	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180011	6	.25	4	1	5	3	0	88	 	 	 	123	88	88	88	0	88
R2INDX	ET180011	7	1	4	1	6	3	0	88	 	 	 	31	88	88	88	0	88
R2INDX	ET180012	1	.25	4	1	1	0	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180012	2	1	4	1	5	1	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET180012	3	1	4	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180012	4	1	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180012	5	200	17	1	4	1	1	80	 	 	 	55	88	88	88	1	3
R2INDX	ET180013	1	130	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180013	2	.5	4	1	5	0	1	80	 	 	 	5	44	88	88	0	88
R2INDX	ET180013	3	.5	4	1	5	0	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET180013	4	40	17	1	6	0	1	80	 	 	 	31	88	88	88	0	88
R2INDX	ET180013	5	1	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180014	1	.5	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180014	2	1	4	1	5	0	0	88	 	 	 	64	35	88	88	0	88
R2INDX	ET180014	3	1	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180015	1	120	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET180015	2	.25	4	1	5	3	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET180015	3	.25	4	1	5	3	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180015	4	1	4	1	5	3	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180015	5	1	4	4	5	3	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180016	1	60	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180016	2	2	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180016	3	1	4	1	5	0	0	88	 	 	 	5	75	88	88	0	88
R2INDX	ET180016	4	1.5	4	4	5	0	0	88	 	 	 	125	88	88	88	0	88
R2INDX	ET180017	1	200	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET180017	2	1	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180017	3	1	4	1	5	0	0	88	 	 	 	123	88	88	88	0	88
R2INDX	ET180017	4	.5	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180017	5	.25	4	1	6	0	0	88	 	 	 	31	88	88	88	0	88
R2INDX	ET180017	6	.5	4	1	10	0	0	88	1	390	50	 	 	 	 	 	 
R2INDX	ET180018	1	.25	4	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180018	2	2	4	1	5	1	1	80	 	 	 	5	75	88	88	0	88
R2INDX	ET180018	3	.5	4	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R2INDX	ET180018	4	9	17	1	13	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180018	5	8	17	1	13	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180019	1	150	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180019	2	1	4	1	5	2	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET180019	3	1	4	1	5	2	1	80	 	 	 	8	88	88	88	0	88
R2INDX	ET180019	4	1	4	1	5	2	1	80	 	 	 	123	88	5	88	0	88
R2INDX	ET180019	5	500	17	1	13	2	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180019	6	1.5	4	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180020	1	.25	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180020	2	.75	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180020	3	.5	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180020	4	.25	4	1	5	0	0	88	 	 	 	125	88	88	88	0	88
R2INDX	ET180021	1	.25	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180021	2	.5	4	1	5	1	1	80	 	 	 	64	88	88	88	0	88
R2INDX	ET180021	3	1	4	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET180021	4	1	4	1	5	1	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET180021	5	.5	4	1	10	1	1	80	1	150	100	 	 	 	 	 	 
R2INDX	ET180022	1	.25	4	1	1	3	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180022	2	2	4	1	5	3	0	88	 	 	 	44	96	88	88	0	88
R2INDX	ET180022	3	1	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180022	4	1	4	4	5	0	0	88	 	 	 	8	88	88	88	0	88
R2INDX	ET180023	1	144	17	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	ET180023	2	1.5	4	1	5	3	1	3	 	 	 	96	88	88	88	0	88
R2INDX	ET180023	3	.5	4	1	5	3	1	3	 	 	 	76	88	88	88	0	88
R2INDX	ET180023	4	.25	4	1	5	3	1	3	 	 	 	20	88	88	88	0	88
R2INDX	ET180023	5	.25	4	1	5	3	1	3	 	 	 	44	88	88	88	0	88
R2INDX	ET180023	6	.119999997317791	4	1	13	3	1	3	 	 	 	75	88	88	88	0	88
R2INDX	ET180024	1	.25	4	1	1	3	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180024	2	.75	4	1	5	1	1	80	 	 	 	125	88	88	88	0	88
R2INDX	ET180024	3	.5	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180024	4	50	17	1	6	1	1	80	 	 	 	31	88	88	88	0	88
R2INDX	ET180025	1	.25	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180025	2	.5	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180025	3	.5	4	4	5	0	0	88	 	 	 	123	123	88	88	0	88
R2INDX	ET180025	4	.5	4	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180026	1	.5	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180026	2	1	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180026	3	1	4	1	5	0	0	88	 	 	 	64	88	88	88	0	88
R2INDX	ET180026	4	1	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET180026	5	200	17	1	13	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180027	1	1	4	1	1	2	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET180027	2	1	4	1	5	3	1	1	 	 	 	64	75	88	88	0	88
R2INDX	ET180027	3	1	4	1	5	3	1	1	 	 	 	96	75	88	88	0	88
R2INDX	ET180027	4	320	17	1	13	3	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET180028	1	900	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180028	2	1	4	3	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180028	3	15	17	1	6	1	0	88	 	 	 	11	88	88	88	0	88
R2INDX	ET180029	1	200	17	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180029	2	1	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180029	3	.5	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180029	4	.25	4	1	5	0	0	88	 	 	 	8	88	88	88	0	88
R2INDX	ET180029	5	.5	4	1	5	0	0	88	 	 	 	64	88	88	88	0	88
R2INDX	ET180031	1	.25	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180031	2	.5	4	4	5	0	0	88	 	 	 	8	88	88	88	0	88
R2INDX	ET180031	3	1	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180031	4	1	4	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET180032	1	.25	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180032	2	1	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180032	3	.75	4	1	5	0	0	88	 	 	 	64	88	88	88	0	88
R2INDX	ET180032	4	.75	4	1	5	0	0	88	 	 	 	35	88	88	88	0	88
R2INDX	ET180033	1	.25	4	1	1	2	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180033	2	1	4	1	10	2	0	88	1	100	0	 	 	 	 	 	 
R2INDX	ET180034	1	400	17	1	1	1	1	16	 	 	 	 	 	 	 	 	 
R2INDX	ET180034	2	1	4	1	5	3	1	16	 	 	 	96	88	88	88	0	88
R2INDX	ET180034	3	.5	4	1	5	3	1	16	 	 	 	75	88	88	88	0	88
R2INDX	ET180034	4	400	17	1	7	3	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180034	5	.119999997317791	4	1	13	3	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180035	1	.25	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180035	2	2.5	4	1	5	0	0	88	 	 	 	125	96	88	88	0	88
R2INDX	ET180035	3	.5	4	1	5	0	0	88	 	 	 	96	5	88	88	0	88
R2INDX	ET180035	4	.5	4	1	11	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180036	1	400	17	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180036	2	.5	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180036	3	.75	4	1	5	0	0	88	 	 	 	8	88	88	88	0	88
R2INDX	ET180036	4	.25	4	1	5	0	0	88	 	 	 	44	88	88	88	0	88
R2INDX	ET180036	5	.5	4	1	5	0	0	88	 	 	 	15	88	88	88	0	88
R2INDX	ET180037	1	20	17	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180037	2	1	4	1	5	1	1	80	 	 	 	96	88	15	88	0	88
R2INDX	ET180037	3	200	17	1	6	1	1	80	 	 	 	31	88	88	88	0	88
R2INDX	ET180038	1	150	17	3	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180038	2	.5	4	3	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180038	3	.5	4	3	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180038	4	.5	4	3	5	0	0	88	 	 	 	76	88	88	88	0	88
R2INDX	ET180038	5	.5	4	3	5	0	0	88	 	 	 	125	88	88	88	0	88
R2INDX	ET180038	6	.5	4	3	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET180038	7	.5	4	3	5	0	0	88	 	 	 	20	15	88	88	0	88
R2INDX	ET180038	8	.25	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180039	1	900	17	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180039	2	2	4	1	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180039	3	1	4	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180039	4	.5	4	1	5	0	0	88	 	 	 	44	88	88	88	0	88
R2INDX	ET180039	5	.5	4	1	5	0	0	88	 	 	 	19	88	88	88	0	88
R2INDX	ET180040	1	.25	4	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180040	2	1	4	1	5	1	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET180040	3	.5	4	1	5	1	1	80	 	 	 	8	88	88	88	0	88
R2INDX	ET180040	4	.5	4	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET180040	5	1	4	1	5	1	1	80	 	 	 	64	88	88	88	0	88
R2INDX	ET180040	6	1	4	4	5	0	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180041	1	.25	4	1	2	1	0	88	 	 	 	11	88	88	88	0	88
R2INDX	ET180041	2	1	4	1	5	3	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180041	3	1	4	1	5	3	0	88	 	 	 	75	88	88	88	0	88
R2INDX	ET180041	4	300	17	1	13	3	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180042	1	.25	4	1	1	0	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180042	2	1	4	1	5	0	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET180042	3	.5	4	1	5	0	1	80	 	 	 	125	88	88	88	0	88
R2INDX	ET180042	4	1	4	1	5	0	1	80	 	 	 	5	64	88	88	0	88
R2INDX	ET180042	5	1	4	4	5	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180043	1	100	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180043	2	1	4	1	10	3	0	88	1	250	0	 	 	 	 	 	 
R2INDX	ET180044	1	144	17	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET180044	2	1.5	4	1	5	3	1	1	 	 	 	96	88	88	88	0	88
R2INDX	ET180044	3	.5	4	1	5	3	1	1	 	 	 	76	88	88	88	0	88
R2INDX	ET180044	4	.25	4	1	5	3	1	1	 	 	 	20	88	88	88	0	88
R2INDX	ET180044	5	.25	4	1	5	3	1	1	 	 	 	44	88	88	88	0	88
R2INDX	ET180044	6	.25	4	1	5	3	1	1	 	 	 	75	88	88	88	0	88
R2INDX	ET180044	7	.119999997317791	4	1	13	3	1	1	 	 	 	 	 	 	 	 	 
R2INDX	ET180045	1	500	17	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180045	2	.25	4	1	5	2	0	88	 	 	 	44	88	88	88	0	88
R2INDX	ET180045	3	1	4	1	5	2	0	88	 	 	 	75	125	72	39	1	1
R2INDX	ET180045	4	1.5	4	1	5	2	0	88	 	 	 	96	123	88	88	0	88
R2INDX	ET180045	5	.5	4	1	5	2	0	88	 	 	 	96	88	88	88	0	88
R2INDX	ET180045	6	500	17	1	5	2	0	88	 	 	 	21	88	88	88	0	88
R2INDX	ET180045	7	1	4	1	5	2	0	88	 	 	 	31	88	88	88	0	88
R2INDX	ET180046	1	.25	4	1	1	0	1	80	 	 	 	 	 	 	 	 	 
R2INDX	ET180046	2	.5	4	1	5	0	1	80	 	 	 	75	88	88	88	0	88
R2INDX	ET180046	3	.25	4	1	5	0	1	80	 	 	 	8	88	88	88	0	88
R2INDX	ET180046	4	.5	4	1	5	0	1	80	 	 	 	20	123	88	88	0	88
R2INDX	ET180046	5	.5	4	1	5	0	1	80	 	 	 	96	88	88	88	0	88
R2INDX	ET180047	1	.5	4	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	ET180047	2	1	4	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R2INDX	ET180047	3	1	4	1	5	0	0	88	 	 	 	64	88	88	88	0	88
R2INDX	ET180047	4	1	4	1	11	0	0	88	 	 	 	 	 	 	 	 	 
