FORMNO	CHILDID	SUPPRGID	SUPKIND	SUPWHO	SUPSTRT	SUPEND	SUPFREQ	SUPRID	SUPEXP	SUPIMP1	SUPIMP2
R2INDX	ET120045	1	14	15	1997	1998	6	6	4	1	77
R2INDX	ET120048	1	14	15	1998	99	5	16	4	1	3
R2INDX	ET120056	1	1	5	1994	99	5	80	4	2	1
R2INDX	ET120056	2	7	6	1996	99	4	80	4	5	77
R2INDX	ET120056	3	8	6	1996	99	4	80	4	5	77
R2INDX	ET120056	4	9	6	1994	1996	5	80	4	5	77
R2INDX	ET120056	5	10	5	1993	99	5	80	4	2	1
R2INDX	ET120057	1	14	15	1996	1996	3	15	2	2	1
R2INDX	ET120064	1	14	15	1998	1998	4	2	4	1	2
R2INDX	ET120067	1	14	15	1996	1996	4	15	4	1	77
R2INDX	ET120070	1	14	15	1998	1999	6	2	4	1	77
R2INDX	ET120072	1	14	15	1998	1999	6	0	5	1	2
R2INDX	ET120073	1	14	15	1998	99	4	0	4	5	1
R2INDX	ET120080	1	14	15	1998	1998	4	3	4	1	2
R2INDX	ET120081	1	14	15	1999	1999	5	0	4	2	1
R2INDX	ET120084	1	14	15	1998	1999	5	16	4	1	77
R2INDX	ET120087	1	14	15	1997	1998	4	0	4	1	77
R2INDX	ET120090	1	14	15	1998	1999	4	5	4	2	1
R2INDX	ET120091	1	14	15	1997	99	4	16	4	1	77
R2INDX	ET120092	1	14	15	1998	1999	5	16	4	2	77
R2INDX	ET120095	1	14	15	1996	1996	4	3	4	1	77
R2INDX	ET120100	1	14	15	1999	1999	4	6	4	3	2
R2INDX	ET130009	1	5	13	1993	99	5	80	4	1	2
R2INDX	ET130009	2	7	6	1993	99	6	80	4	3	77
R2INDX	ET130009	3	8	6	1993	99	6	80	4	3	77
R2INDX	ET130009	4	9	6	1993	99	6	80	4	3	5
R2INDX	ET130009	5	11	6	1993	99	6	80	4	5	77
R2INDX	ET130010	1	4	77	1996	1996	4	16	2	1	2
R2INDX	ET130011	1	14	6	1998	1998	4	4	2	5	1
R2INDX	ET130011	2	12	15	1998	1998	4	4	4	7	8
R2INDX	ET130013	1	7	6	1994	99	6	80	4	3	77
R2INDX	ET130013	2	8	6	1994	99	6	80	3	5	77
R2INDX	ET130013	3	11	6	1994	99	6	80	4	3	5
R2INDX	ET130021	1	5	15	1999	1999	77	1	4	2	77
R2INDX	ET130027	1	4	5	1995	1995	4	80	2	7	8
R2INDX	ET130030	1	14	20	1995	1995	4	0	2	5	77
R2INDX	ET130034	1	7	6	1995	99	6	80	5	5	3
R2INDX	ET130036	1	5	13	1997	99	3	1	4	2	7
R2INDX	ET130039	1	14	5	1995	1995	4	80	2	7	8
R2INDX	ET130041	1	7	6	1993	99	6	80	4	5	77
R2INDX	ET130041	2	8	6	1993	99	6	80	4	5	3
R2INDX	ET130042	1	7	6	1993	99	6	80	3	5	3
R2INDX	ET130042	2	8	6	1993	99	5	80	4	5	77
R2INDX	ET130042	3	11	6	1993	99	5	80	4	3	77
R2INDX	ET130046	1	5	13	1993	99	4	1	4	3	8
R2INDX	ET130047	1	5	5	1993	99	4	1	4	8	77
R2INDX	ET130048	1	5	13	1993	99	4	80	3	2	77
R2INDX	ET130048	2	7	6	1993	99	77	80	4	3	5
R2INDX	ET130048	3	8	6	1993	99	77	80	4	3	5
R2INDX	ET130048	4	13	14	1994	99	77	1	4	9	77
R2INDX	ET130048	5	9	6	1993	99	77	80	4	3	5
R2INDX	ET130049	1	5	13	1996	99	4	80	3	2	77
R2INDX	ET130049	2	7	6	1995	99	6	80	2	3	77
R2INDX	ET130049	3	8	6	1995	99	6	80	2	3	77
R2INDX	ET130049	4	11	6	1996	99	6	80	2	3	77
R2INDX	ET130049	5	13	6	1996	99	6	80	2	3	5
R2INDX	ET130050	1	14	5	1994	1994	4	80	2	7	8
R2INDX	ET130052	1	7	6	1994	99	6	80	4	5	77
R2INDX	ET130052	2	8	6	1994	99	6	80	4	5	77
R2INDX	ET130052	3	4	15	1998	1998	4	80	3	2	77
R2INDX	ET130052	4	9	6	1994	99	6	80	4	5	3
R2INDX	ET130052	5	13	6	1994	99	6	80	4	3	5
R2INDX	ET130055	1	7	6	1995	99	6	80	4	3	77
R2INDX	ET130055	2	8	6	1995	99	6	80	3	5	3
R2INDX	ET130055	3	9	6	1995	99	5	80	3	5	3
R2INDX	ET130055	4	11	6	1995	99	5	80	4	3	77
R2INDX	ET130057	1	7	6	1993	99	6	80	4	3	5
R2INDX	ET130057	2	8	6	1993	99	6	80	3	3	77
R2INDX	ET130057	3	9	6	1993	99	6	80	4	5	77
R2INDX	ET130058	1	5	13	1996	99	4	80	4	1	2
R2INDX	ET130058	2	7	6	1995	99	6	80	3	3	77
R2INDX	ET130058	3	8	6	1995	99	6	80	3	3	77
R2INDX	ET130058	4	11	6	1995	99	6	80	3	3	5
R2INDX	ET130058	5	13	14	1993	99	4	1	4	9	77
R2INDX	ET130059	1	14	5	1993	1993	4	80	2	7	8
R2INDX	ET130060	1	7	6	1994	99	6	80	4	3	77
R2INDX	ET130060	2	8	6	1994	99	5	80	3	3	5
R2INDX	ET130060	3	11	6	1994	99	6	80	4	3	77
R2INDX	ET130062	1	7	6	1994	99	77	80	4	5	3
R2INDX	ET130062	2	8	6	1994	99	77	80	4	3	77
R2INDX	ET130064	1	7	6	1999	99	7	80	5	5	3
R2INDX	ET130065	1	8	6	1996	99	5	3	2	5	77
R2INDX	ET130066	1	8	6	1993	99	6	80	4	5	77
R2INDX	ET130066	2	11	6	1993	99	6	80	4	5	77
R2INDX	ET130067	1	7	6	1993	99	6	80	4	3	77
R2INDX	ET130067	2	8	6	1993	99	6	80	3	3	5
R2INDX	ET130067	3	9	6	1993	99	6	80	3	3	77
R2INDX	ET130067	4	11	6	1993	99	6	80	4	3	77
R2INDX	ET130068	1	3	77	1998	99	6	1	4	1	2
R2INDX	ET130070	1	3	77	1995	1997	5	80	2	2	1
R2INDX	ET130070	2	8	6	1997	99	6	2	5	5	77
R2INDX	ET130075	1	7	6	1993	99	6	80	4	5	3
R2INDX	ET130075	2	9	6	1993	99	6	80	4	5	3
R2INDX	ET130076	1	14	77	1997	99	5	80	3	2	77
R2INDX	ET130079	1	4	23	1995	1995	6	1	2	2	77
R2INDX	ET130080	1	7	6	1993	99	6	80	4	3	77
R2INDX	ET130080	2	8	6	1993	99	6	80	3	5	77
R2INDX	ET130080	3	11	6	1993	99	6	80	3	3	5
R2INDX	ET130086	1	3	5	1998	1999	4	1	4	2	3
R2INDX	ET130086	2	8	6	1998	99	6	80	5	3	5
R2INDX	ET130087	1	3	23	1995	1995	6	80	2	1	2
R2INDX	ET130087	2	1	5	1998	1998	4	1	4	1	2
R2INDX	ET130087	3	7	6	-77	1998	4	1	4	3	77
R2INDX	ET130088	1	5	13	1994	99	5	80	4	1	2
R2INDX	ET130088	2	7	6	1995	99	6	80	3	3	5
R2INDX	ET130088	3	8	6	1995	99	6	80	3	3	5
R2INDX	ET130088	4	9	6	1995	99	6	80	3	3	5
R2INDX	ET130088	5	13	14	1993	99	4	1	4	9	77
R2INDX	ET130092	1	3	23	1993	1995	7	80	2	2	77
R2INDX	ET130094	1	7	6	1994	99	6	80	4	3	77
R2INDX	ET130094	2	8	6	1994	99	6	80	3	5	77
R2INDX	ET130094	3	9	6	1994	99	6	80	4	4	3
R2INDX	ET130095	1	9	6	1998	1998	4	0	2	1	3
R2INDX	ET130096	1	14	5	1996	1996	4	80	2	7	8
R2INDX	ET130096	2	7	6	1998	99	6	80	5	5	3
R2INDX	ET130097	1	4	24	1994	99	6	2	4	7	8
R2INDX	ET130098	1	14	15	1997	1998	6	80	2	9	77
R2INDX	ET130098	2	7	6	1995	99	77	80	4	3	5
R2INDX	ET140021	1	7	6	1993	99	5	80	3	3	77
R2INDX	ET140021	2	8	6	1994	99	5	80	3	3	5
R2INDX	ET140021	3	11	6	1994	99	5	80	3	3	5
R2INDX	ET140024	1	7	6	1993	99	5	80	4	3	77
R2INDX	ET140024	2	8	6	1993	99	6	80	4	3	5
R2INDX	ET140024	3	11	6	1993	99	5	80	3	5	3
R2INDX	ET140034	1	14	15	1999	99	7	80	4	1	4
R2INDX	ET140039	1	14	15	1999	99	5	80	4	2	77
R2INDX	ET140039	2	14	15	1998	99	5	4	4	4	77
R2INDX	ET140057	1	14	15	1998	99	5	80	4	2	77
R2INDX	ET140057	2	14	15	1998	99	6	5	4	4	77
R2INDX	ET140067	1	12	15	1998	99	7	0	4	2	4
R2INDX	ET140067	2	12	15	1998	99	7	5	3	4	2
R2INDX	ET140070	1	14	15	1997	99	6	7	4	4	1
R2INDX	ET140071	1	14	15	1998	99	7	80	5	2	1
R2INDX	ET140071	2	14	15	1998	99	6	5	4	2	4
R2INDX	ET140078	1	14	15	1999	99	7	5	4	2	1
R2INDX	ET140083	1	14	15	1999	99	6	16	3	3	77
R2INDX	ET140091	1	12	15	1994	99	7	5	4	4	77
R2INDX	ET150001	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150001	2	14	5	1993	1997	4	80	2	2	77
R2INDX	ET150002	1	14	15	1997	1998	5	80	1	2	77
R2INDX	ET150004	1	14	15	1997	99	5	80	1	2	77
R2INDX	ET150005	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150005	2	14	5	1993	1997	4	80	2	2	77
R2INDX	ET150006	1	3	5	1997	99	6	80	4	2	77
R2INDX	ET150010	1	14	15	1996	1996	4	80	2	2	77
R2INDX	ET150011	1	14	15	1993	1993	6	80	2	2	77
R2INDX	ET150014	1	14	15	1997	1998	5	7	1	1	2
R2INDX	ET150014	2	3	5	1998	99	5	1	1	7	2
R2INDX	ET150015	1	14	6	1996	99	5	0	2	2	77
R2INDX	ET150019	1	3	5	1997	99	6	80	2	7	2
R2INDX	ET150022	1	3	20	1997	99	4	1	2	2	77
R2INDX	ET150023	1	3	15	1998	1999	5	80	1	7	2
R2INDX	ET150024	1	9	6	1997	99	4	80	4	5	77
R2INDX	ET150026	1	3	5	1998	99	5	80	4	2	77
R2INDX	ET150026	2	14	15	1995	1996	5	80	3	2	77
R2INDX	ET150027	1	14	15	1993	1993	5	80	2	2	77
R2INDX	ET150027	2	9	6	1998	99	4	80	4	5	77
R2INDX	ET150028	1	3	5	1998	99	5	80	4	2	77
R2INDX	ET150028	2	14	15	1996	1996	4	80	2	2	77
R2INDX	ET150029	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150029	2	14	5	1993	1997	4	80	2	2	77
R2INDX	ET150029	3	14	6	1997	1997	4	80	2	1	77
R2INDX	ET150030	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150030	2	14	5	1993	1997	4	80	2	2	77
R2INDX	ET150032	1	14	15	1997	1997	4	80	2	2	77
R2INDX	ET150034	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150034	2	14	5	1993	1997	4	80	2	2	77
R2INDX	ET150035	1	14	15	1997	1998	5	80	1	2	77
R2INDX	ET150036	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150036	2	14	6	1993	-77	4	80	4	2	77
R2INDX	ET150038	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150038	2	14	6	1995	-77	4	80	4	1	77
R2INDX	ET150039	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150039	2	14	6	1999	99	4	80	2	1	77
R2INDX	ET150039	3	14	5	1997	1998	4	80	2	2	77
R2INDX	ET150039	4	3	5	1998	99	6	80	2	2	77
R2INDX	ET150041	1	14	15	1997	-77	5	80	1	2	77
R2INDX	ET150042	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150042	2	14	5	1993	1997	4	80	2	2	77
R2INDX	ET150044	1	3	5	1998	99	6	80	4	2	77
R2INDX	ET150045	1	14	15	1996	1996	5	80	1	2	77
R2INDX	ET150046	1	14	15	1997	1997	4	80	2	2	77
R2INDX	ET150050	1	14	6	1997	-77	4	80	2	2	77
R2INDX	ET150050	2	3	5	1997	99	6	80	4	2	77
R2INDX	ET150051	1	14	15	1997	1997	4	80	2	2	77
R2INDX	ET150052	1	3	5	1996	99	6	80	2	2	8
R2INDX	ET150052	2	14	15	1997	1997	4	80	2	2	77
R2INDX	ET150056	1	14	6	1997	1997	4	80	2	1	77
R2INDX	ET150056	2	3	5	1997	99	6	80	4	2	7
R2INDX	ET150059	1	14	15	1995	1996	4	80	2	2	77
R2INDX	ET150060	1	9	6	1997	99	4	80	4	5	77
R2INDX	ET150064	1	14	5	1998	-77	4	80	2	2	77
R2INDX	ET150065	1	14	5	1998	99	4	80	2	2	77
R2INDX	ET150066	1	3	5	1998	1999	4	1	1	7	2
R2INDX	ET150067	1	14	6	1996	1996	6	0	1	2	77
R2INDX	ET150068	1	14	15	1996	1997	4	80	2	2	77
R2INDX	ET150072	1	14	15	1993	1993	5	80	2	2	77
R2INDX	ET150072	2	3	5	1997	99	6	80	2	7	2
R2INDX	ET150074	1	3	5	1997	99	6	80	4	2	77
R2INDX	ET150075	1	1	5	1995	99	4	80	3	2	77
R2INDX	ET150075	2	11	6	1993	99	5	80	3	5	77
R2INDX	ET150075	3	7	6	1994	99	5	80	3	5	3
R2INDX	ET150075	4	8	6	1994	99	5	80	3	5	77
R2INDX	ET150079	1	14	6	1998	99	4	15	1	1	77
R2INDX	ET150079	2	3	5	1997	99	6	80	4	2	7
R2INDX	ET150080	1	9	6	1998	99	4	80	4	5	77
R2INDX	ET150080	2	4	15	1997	1997	6	80	4	2	77
R2INDX	ET150080	3	3	15	1997	99	6	80	4	2	77
R2INDX	ET150080	4	14	5	1993	1993	4	80	2	1	77
R2INDX	ET150081	1	3	5	1998	99	6	80	2	7	2
R2INDX	ET150083	1	3	5	1998	99	5	80	1	2	7
R2INDX	ET150086	1	3	5	1998	99	6	80	1	8	2
R2INDX	ET150086	2	14	15	1996	1997	5	80	2	2	77
R2INDX	ET150088	1	14	5	1998	1998	4	80	2	2	77
R2INDX	ET150090	1	14	77	1998	1999	1	80	2	2	77
R2INDX	ET150091	1	3	5	1997	99	6	80	2	2	77
R2INDX	ET150091	2	14	15	1996	1997	5	80	1	2	77
R2INDX	ET150091	3	14	6	1998	1998	6	0	3	1	77
R2INDX	ET150092	1	14	5	1998	1998	4	80	1	2	77
R2INDX	ET150094	1	3	5	1997	99	4	80	4	2	7
R2INDX	ET150095	1	14	15	1993	1993	4	80	2	2	77
R2INDX	ET150095	2	3	5	1997	99	6	80	4	2	77
R2INDX	ET150098	1	14	15	1996	1996	4	80	2	2	77
R2INDX	ET150100	1	3	5	1998	1998	4	1	1	7	2
R2INDX	ET160001	1	8	6	1997	99	5	2	4	3	5
R2INDX	ET160001	2	7	6	1998	99	6	80	5	3	5
R2INDX	ET160001	3	1	5	1996	99	6	1	4	2	1
R2INDX	ET160004	1	8	6	1999	99	5	2	5	1	8
R2INDX	ET160005	1	3	5	1998	99	4	80	2	1	2
R2INDX	ET160005	2	7	6	1995	99	6	80	5	3	77
R2INDX	ET160005	3	1	5	1997	99	6	1	4	1	77
R2INDX	ET160006	1	1	5	1998	99	4	1	4	1	2
R2INDX	ET160006	2	7	6	1996	99	6	80	5	5	3
R2INDX	ET160006	3	8	6	1997	99	6	2	4	5	77
R2INDX	ET160007	1	14	5	1999	1999	5	7	5	1	2
R2INDX	ET160008	1	5	13	1996	1997	4	3	2	7	77
R2INDX	ET160008	2	5	13	1997	1997	4	3	2	99	99
R2INDX	ET160008	3	14	11	1997	1997	4	80	2	2	77
R2INDX	ET160008	4	7	6	1997	99	4	80	4	3	77
R2INDX	ET160008	5	7	6	1998	99	4	80	4	3	77
R2INDX	ET160011	1	5	5	1998	1998	4	80	4	2	77
R2INDX	ET160011	2	8	6	1996	99	6	80	4	3	77
R2INDX	ET160011	3	15	77	1996	1997	4	80	4	1	77
R2INDX	ET160012	1	8	6	1994	1997	77	80	4	3	77
R2INDX	ET160012	2	5	5	1995	1996	77	80	4	2	77
R2INDX	ET160012	3	15	5	1996	1997	77	80	4	1	7
R2INDX	ET160013	1	3	5	1998	1998	6	80	1	1	2
R2INDX	ET160013	2	8	6	1996	99	6	80	4	5	3
R2INDX	ET160013	3	7	6	1995	99	6	80	4	3	5
R2INDX	ET160015	1	7	6	1996	99	6	80	5	3	5
R2INDX	ET160015	2	1	5	1998	99	6	1	4	1	2
R2INDX	ET160015	3	8	6	1996	99	5	2	4	5	3
R2INDX	ET160016	1	14	6	1998	1998	4	17	2	1	77
R2INDX	ET160016	2	7	6	1994	99	6	80	5	5	77
R2INDX	ET160016	3	1	5	1997	99	6	1	4	2	1
R2INDX	ET160020	1	4	22	1997	1997	5	1	1	4	3
R2INDX	ET160020	2	3	22	1997	1998	6	80	2	8	77
R2INDX	ET160023	1	3	5	1998	1999	6	80	2	2	77
R2INDX	ET160023	2	7	6	1996	99	6	80	5	5	6
R2INDX	ET160023	3	8	6	1996	99	5	80	4	3	5
R2INDX	ET160023	4	1	5	1997	99	6	80	4	1	3
R2INDX	ET160025	1	13	15	1998	1998	4	2	2	3	5
R2INDX	ET160025	2	3	15	1998	1998	4	2	4	2	1
R2INDX	ET160026	1	3	5	1998	99	1	80	4	2	1
R2INDX	ET160026	2	14	6	1998	99	4	1	2	1	5
R2INDX	ET160027	1	7	6	1995	99	6	80	5	5	3
R2INDX	ET160028	1	3	5	1998	99	4	80	1	1	2
R2INDX	ET160028	2	7	6	1996	99	6	80	5	3	77
R2INDX	ET160028	3	1	5	1997	99	5	2	4	1	2
R2INDX	ET160029	1	1	5	1995	1997	77	80	4	2	77
R2INDX	ET160029	2	4	5	1997	1998	77	80	4	2	77
R2INDX	ET160029	3	5	1	1995	1996	77	80	4	2	77
R2INDX	ET160029	4	8	6	1994	99	77	80	4	5	77
R2INDX	ET160031	1	1	5	1993	99	6	80	4	2	77
R2INDX	ET160031	2	4	5	1993	99	4	80	4	2	77
R2INDX	ET160031	3	5	5	1993	99	4	80	4	2	77
R2INDX	ET160031	4	8	6	1993	99	6	80	3	3	77
R2INDX	ET160031	5	9	6	1993	99	6	80	3	3	5
R2INDX	ET160032	1	14	77	1998	1999	77	80	3	2	77
R2INDX	ET160032	2	15	5	1997	1997	77	80	4	5	77
R2INDX	ET160032	3	8	15	1994	99	6	80	4	5	77
R2INDX	ET160033	1	7	9	1998	99	4	80	5	5	3
R2INDX	ET160039	1	3	77	1998	1998	4	80	1	2	1
R2INDX	ET160039	2	8	6	1995	99	6	2	4	3	5
R2INDX	ET160041	1	1	5	1993	99	6	80	3	2	77
R2INDX	ET160041	2	8	6	1993	99	6	80	3	9	77
R2INDX	ET160041	3	7	6	1993	99	77	80	3	9	77
R2INDX	ET160043	1	3	5	1997	99	1	80	4	1	77
R2INDX	ET160043	2	5	5	1998	99	6	80	4	1	4
R2INDX	ET160045	1	3	5	1997	1998	6	80	2	1	4
R2INDX	ET160045	2	14	28	1998	1998	5	16	1	5	2
R2INDX	ET160049	1	3	22	1998	99	6	1	2	2	1
R2INDX	ET160050	1	3	22	1997	1997	6	1	1	8	1
R2INDX	ET160051	1	5	5	1998	99	77	80	4	2	77
R2INDX	ET160052	1	4	77	1998	1999	5	2	2	7	8
R2INDX	ET160054	1	5	5	1994	99	77	80	4	2	77
R2INDX	ET160054	2	8	6	1994	99	77	80	4	5	77
R2INDX	ET160054	3	7	6	1994	99	77	80	4	3	77
R2INDX	ET160054	4	15	5	1997	1998	77	80	4	1	77
R2INDX	ET160055	1	8	6	-77	99	77	80	4	5	77
R2INDX	ET160055	2	1	5	-77	99	77	80	4	1	2
R2INDX	ET160055	3	7	6	-77	99	77	80	4	5	77
R2INDX	ET160055	4	5	5	1993	99	4	80	4	2	77
R2INDX	ET160062	1	7	9	1993	99	4	80	5	5	3
R2INDX	ET160063	1	4	1	1993	1993	4	80	2	4	8
R2INDX	ET160063	2	7	9	1993	99	4	80	5	5	3
R2INDX	ET160064	1	4	1	1993	1993	4	80	2	7	77
R2INDX	ET160065	1	4	5	1998	1998	6	3	3	1	2
R2INDX	ET160067	1	3	5	1995	1998	4	80	4	2	77
R2INDX	ET160067	2	5	5	1993	99	4	80	4	2	77
R2INDX	ET160069	1	3	22	1998	1998	6	80	2	2	77
R2INDX	ET160071	1	7	6	1994	99	5	80	4	5	77
R2INDX	ET160072	1	3	22	1998	1998	6	80	2	2	4
R2INDX	ET160073	1	1	5	1994	1994	4	80	2	7	77
R2INDX	ET160073	2	7	9	1993	99	4	80	5	5	3
R2INDX	ET160079	1	4	1	1996	1997	77	80	3	2	77
R2INDX	ET160079	2	5	1	1994	1997	77	80	4	2	77
R2INDX	ET160079	3	7	6	1993	99	6	80	4	3	77
R2INDX	ET160079	4	8	6	1993	99	6	80	4	3	77
R2INDX	ET160079	5	15	5	1996	1997	77	80	4	1	77
R2INDX	ET160080	1	4	10	1998	99	5	0	3	1	3
R2INDX	ET160083	1	11	30	1995	99	5	80	5	5	77
R2INDX	ET160083	2	8	6	1996	99	6	2	77	3	5
R2INDX	ET160083	3	1	5	1998	99	6	1	4	1	2
R2INDX	ET160085	1	8	6	1993	1997	77	80	4	5	77
R2INDX	ET160085	2	7	6	1993	1998	77	80	4	3	77
R2INDX	ET160085	3	1	5	1994	99	77	80	3	2	77
R2INDX	ET160089	1	15	6	1994	99	5	0	2	5	77
R2INDX	ET160089	2	15	6	1995	99	5	15	2	5	77
R2INDX	ET160089	3	15	6	1996	99	5	0	2	5	77
R2INDX	ET160089	4	15	6	1997	99	5	0	2	5	77
R2INDX	ET160089	5	15	6	1998	99	5	0	2	5	77
R2INDX	ET160092	1	5	5	1994	99	4	80	4	2	77
R2INDX	ET160093	1	14	77	1998	1998	77	80	2	2	77
R2INDX	ET160094	1	1	5	1993	99	77	80	4	2	77
R2INDX	ET160094	2	5	1	1993	99	4	80	5	2	77
R2INDX	ET160094	3	7	6	1996	1998	77	80	3	5	77
R2INDX	ET160094	4	8	6	1996	1998	77	80	3	3	77
R2INDX	ET160094	5	15	1	1995	1998	77	80	4	1	77
R2INDX	ET160095	1	3	22	1997	1998	6	2	2	7	77
R2INDX	ET160096	1	5	1	1998	1998	4	80	4	2	77
R2INDX	ET160100	1	3	22	1997	1997	6	1	1	2	8
R2INDX	ET170001	1	3	22	1997	99	6	2	3	1	7
R2INDX	ET170001	2	7	6	1993	99	4	2	4	3	77
R2INDX	ET170001	3	8	6	1993	99	5	2	4	3	5
R2INDX	ET170001	4	9	6	1993	99	5	80	4	3	5
R2INDX	ET170002	1	9	6	1997	99	5	80	4	5	77
R2INDX	ET170002	2	7	6	1997	99	5	80	4	3	77
R2INDX	ET170002	3	8	6	1996	99	4	80	4	3	77
R2INDX	ET170002	4	1	5	1993	99	4	80	4	2	3
R2INDX	ET170002	5	3	5	1998	99	4	80	4	2	3
R2INDX	ET170003	1	1	15	1993	99	6	1	4	2	77
R2INDX	ET170003	2	4	5	1993	99	6	1	4	2	77
R2INDX	ET170003	3	5	13	1993	99	1	1	4	2	77
R2INDX	ET170003	4	8	6	1993	99	6	2	4	5	77
R2INDX	ET170003	5	9	6	1993	99	6	80	4	5	77
R2INDX	ET170004	1	1	5	1993	99	6	80	4	1	2
R2INDX	ET170004	2	3	5	1997	99	6	80	4	1	2
R2INDX	ET170004	3	5	13	1997	99	6	80	3	1	3
R2INDX	ET170004	4	7	6	1993	99	6	80	4	5	77
R2INDX	ET170004	5	9	6	1993	99	6	80	4	5	77
R2INDX	ET170005	1	3	5	1997	99	6	80	5	1	2
R2INDX	ET170005	2	7	6	1994	99	6	80	5	1	2
R2INDX	ET170005	3	8	6	1994	99	6	80	5	3	5
R2INDX	ET170005	4	9	6	1993	99	6	80	4	3	5
R2INDX	ET170006	1	8	6	1993	99	6	80	4	3	5
R2INDX	ET170006	2	7	6	1994	99	6	80	4	3	5
R2INDX	ET170006	3	1	5	1996	99	2	80	4	1	2
R2INDX	ET170006	4	3	5	1997	99	6	80	5	1	2
R2INDX	ET170006	5	9	6	1993	99	6	80	5	3	5
R2INDX	ET170007	1	1	5	1993	99	6	80	5	1	2
R2INDX	ET170007	2	5	13	1993	99	6	80	5	1	2
R2INDX	ET170007	3	9	9	1993	99	6	80	5	5	77
R2INDX	ET170008	1	3	22	1997	99	6	80	4	8	1
R2INDX	ET170008	2	5	13	1995	99	2	80	3	2	4
R2INDX	ET170008	3	9	6	1993	99	6	80	3	3	5
R2INDX	ET170009	1	1	5	1993	99	6	80	4	1	2
R2INDX	ET170009	2	3	5	1997	99	6	80	4	1	2
R2INDX	ET170009	3	7	6	1993	99	6	80	4	5	77
R2INDX	ET170009	4	8	6	1993	99	6	80	4	5	77
R2INDX	ET170009	5	9	6	1993	99	6	80	4	5	77
R2INDX	ET170010	1	3	5	1997	99	4	80	4	1	2
R2INDX	ET170011	1	3	5	1997	99	4	80	4	1	2
R2INDX	ET170011	2	5	13	1997	99	4	80	4	1	2
R2INDX	ET170012	1	3	5	1997	99	4	80	4	1	2
R2INDX	ET170012	2	5	13	1997	99	4	80	4	1	2
R2INDX	ET170013	1	5	13	1993	99	4	80	4	1	2
R2INDX	ET170013	2	8	6	1994	99	6	80	4	3	5
R2INDX	ET170013	3	5	5	1997	99	6	80	5	1	2
R2INDX	ET170013	4	9	6	1993	99	6	80	4	3	5
R2INDX	ET170013	5	1	5	1995	99	6	80	4	1	2
R2INDX	ET170015	1	3	5	1997	99	4	80	4	1	2
R2INDX	ET170015	2	5	13	1997	99	4	80	4	1	2
R2INDX	ET170016	1	3	5	1997	99	4	80	4	1	2
R2INDX	ET170016	2	5	13	1997	99	4	80	4	1	2
R2INDX	ET170017	1	9	6	1997	99	5	80	4	3	77
R2INDX	ET170017	2	1	5	1993	99	6	80	4	2	3
R2INDX	ET170017	3	3	5	1998	99	4	80	4	2	3
R2INDX	ET170018	1	3	5	1997	99	4	80	4	1	2
R2INDX	ET170018	2	5	13	1997	99	4	80	4	1	2
R2INDX	ET170019	1	9	6	1997	99	4	80	4	3	77
R2INDX	ET170019	2	7	6	1997	99	4	80	4	3	77
R2INDX	ET170019	3	8	6	1996	99	4	80	4	3	77
R2INDX	ET170019	4	1	5	1993	99	5	80	4	2	3
R2INDX	ET170019	5	3	5	1998	99	4	80	4	2	3
R2INDX	ET170020	1	5	13	1996	99	4	80	4	1	2
R2INDX	ET170021	1	9	6	1997	99	5	80	4	3	77
R2INDX	ET170021	2	7	6	1997	99	5	80	4	3	77
R2INDX	ET170021	3	3	5	1998	99	4	80	4	2	3
R2INDX	ET170021	4	1	5	1993	99	5	80	4	2	3
R2INDX	ET170021	5	8	6	1997	99	4	80	4	3	77
R2INDX	ET170022	1	8	6	1993	99	6	80	4	3	5
R2INDX	ET170022	2	3	5	1997	99	6	80	5	1	2
R2INDX	ET170022	3	5	13	1997	99	2	80	4	1	2
R2INDX	ET170022	4	9	6	1993	99	6	80	4	3	5
R2INDX	ET170022	5	1	5	1994	99	2	80	4	1	2
R2INDX	ET170023	1	3	5	1997	99	4	80	4	1	2
R2INDX	ET170023	2	5	13	1997	99	4	80	4	1	2
R2INDX	ET170023	3	8	6	1995	99	6	2	4	5	77
R2INDX	ET170025	1	1	5	1993	99	6	3	5	1	2
R2INDX	ET170025	2	5	13	1993	99	6	3	5	1	2
R2INDX	ET170025	3	9	6	1993	99	6	3	5	5	77
R2INDX	ET170026	1	5	13	1993	99	4	80	4	1	2
R2INDX	ET170027	1	1	5	1993	99	6	80	5	1	2
R2INDX	ET170027	2	5	13	1993	99	6	80	5	1	2
R2INDX	ET170027	3	9	6	1993	99	6	80	5	5	77
R2INDX	ET170028	1	5	13	1994	99	4	80	4	1	2
R2INDX	ET170029	1	1	5	1993	99	6	80	4	1	2
R2INDX	ET170029	2	3	5	1997	99	6	80	4	1	2
R2INDX	ET170029	3	5	13	1997	99	6	80	4	1	2
