formno	childid	id	age	memsex	relate	livhse	grade	still	chgrade	chstill	whynot	agegrade	agestsch	hhschtyp	perf	schoolen	disab	act1	months1	days1	hours1	act2	months2	days2	hours2	act3	months3	days3	hours3	sleep	chcare	hhchore	npaywork	paywork	school	study	play	inegsday	inegwage	inegchld	inegvill	inegcomp
R28YRS	IN181031	4	15	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181031	5	13	2	7	1	 	 	3	0	21	9	5	 	 	 	0	5	4	6	8	1	4	5	6	15	12	6	2	9	0	2	4	7	0	0	2	 	 	 	 	 
R28YRS	IN181031	28	7	1	7	1	 	 	0	1	 	 	6	3	3	2	0	19	10	6	6	 	 	 	 	 	 	 	 	9	0	0	0	0	6	2	7	 	 	 	 	 
R28YRS	IN181032	0	12	1	0	1	 	 	4	0	20	12	7	 	 	 	0	4	10	7	8	 	 	 	 	 	 	 	 	10	0	0	8	0	0	0	6	 	 	 	 	 
R28YRS	IN181032	1	45	1	1	1	0	0	 	 	 	 	 	 	 	 	0	11	12	7	8	15	12	3	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181032	2	33	2	1	1	0	0	 	 	 	 	 	 	 	 	0	11	12	7	8	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181032	3	15	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181032	4	10	2	7	1	 	 	2	1	 	 	8	3	2	2	0	15	12	7	3	 	 	 	 	 	 	 	 	10	1	1	0	0	6	1	5	 	 	 	 	 
R28YRS	IN181032	28	7	2	7	1	 	 	0	1	 	 	7	3	2	2	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	7	 	 	 	 	 
R28YRS	IN181033	0	12	1	0	1	 	 	7	1	 	 	5	3	2	2	0	19	10	6	6	 	 	 	 	 	 	 	 	10	1	0	0	0	6	3	4	 	 	 	 	 
R28YRS	IN181033	1	40	1	1	1	0	0	 	 	 	 	 	 	 	 	0	9	5	6	7	5	3	6	6	15	10	7	1	 	 	 	 	 	 	 	 	0	 	0	0	0
R28YRS	IN181033	2	35	2	1	1	0	0	 	 	 	 	 	 	 	 	0	9	5	6	6	5	3	5	6	15	10	7	2	 	 	 	 	 	 	 	 	0	 	0	0	0
R28YRS	IN181033	3	16	2	7	1	 	 	5	0	19	12	6	 	 	 	0	9	3	6	6	5	1	4	6	15	10	7	2	8	1	2	0	6	0	0	7	 	 	 	 	 
R28YRS	IN181033	4	10	1	7	1	 	 	5	1	 	 	5	3	3	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	1	0	0	0	6	3	4	 	 	 	 	 
R28YRS	IN181033	5	1	2	15	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181033	28	7	1	7	1	 	 	0	1	 	 	7	3	2	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	0	0	0	0	6	2	6	 	 	 	 	 
R28YRS	IN181034	0	12	1	0	1	 	 	0	0	21	 	 	 	 	 	0	12	8	5	8	15	4	4	1	 	 	 	 	10	0	1	0	8	0	0	5	 	 	 	 	 
R28YRS	IN181034	1	59	1	6	1	0	0	 	 	 	 	 	 	 	 	0	1	4	5	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181034	2	49	2	6	1	0	0	 	 	 	 	 	 	 	 	0	5	4	5	8	1	2	6	6	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181034	3	34	1	13	1	0	0	 	 	 	 	 	 	 	 	0	12	6	6	8	1	2	6	8	 	 	 	 	 	 	 	 	 	 	 	 	4	80	1	1	0
R28YRS	IN181034	4	29	2	13	1	0	0	 	 	 	 	 	 	 	 	0	12	6	6	8	1	2	6	8	15	9	6	2	 	 	 	 	 	 	 	 	4	80	1	1	0
R28YRS	IN181034	5	24	1	13	1	0	0	 	 	 	 	 	 	 	 	0	12	6	6	8	1	2	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181034	6	21	2	13	1	3	0	 	 	 	 	 	 	 	 	0	12	6	6	8	1	2	6	8	15	10	5	1	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181034	7	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	6	6	8	1	2	6	8	15	10	5	1	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181034	28	6	2	14	1	 	 	0	1	 	 	6	3	3	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	7	 	 	 	 	 
R28YRS	IN181035	0	12	1	0	1	 	 	4	1	 	 	5	1	2	3	0	19	10	6	6	15	12	4	3	 	 	 	 	9	1	1	0	0	6	2	5	 	 	 	 	 
R28YRS	IN181035	1	64	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181035	2	28	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181035	3	26	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181035	4	9	1	15	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181035	5	36	1	1	1	5	0	 	 	 	 	 	 	 	 	0	12	10	6	8	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181035	6	33	2	1	1	0	0	 	 	 	 	 	 	 	 	0	9	11	6	10	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181035	7	7	1	7	1	 	 	0	1	 	 	5	1	2	3	0	19	10	6	6	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	7	 	 	 	 	 
R28YRS	IN181035	28	7	1	15	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181036	0	12	1	0	1	 	 	6	1	 	 	6	3	2	2	0	19	10	6	6	15	12	7	2	 	 	 	 	9	0	1	0	0	6	2	6	 	 	 	 	 
R28YRS	IN181036	1	54	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	8	6	8	1	4	6	4	15	12	4	1	 	 	 	 	 	 	 	 	5	80	0	1	0
R28YRS	IN181036	2	44	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	8	6	8	1	4	6	8	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181036	3	24	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181036	4	10	1	7	1	 	 	1	1	 	 	8	3	2	2	0	19	10	6	6	 	 	 	 	 	 	 	 	9	0	0	0	0	6	1	8	 	 	 	 	 
R28YRS	IN181037	0	12	2	0	1	 	 	4	1	 	 	5	3	2	2	0	19	10	6	6	15	12	7	3	 	 	 	 	10	0	3	0	0	6	1	4	 	 	 	 	 
R28YRS	IN181037	1	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	4	5	4	15	12	7	1	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181037	2	34	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	4	6	8	12	2	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181037	3	18	1	7	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	4	4	4	12	2	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181037	4	14	1	7	1	 	 	0	0	21	 	 	 	 	 	0	6	10	7	10	 	 	 	 	 	 	 	 	10	0	0	0	10	0	0	4	 	 	 	 	 
R28YRS	IN181038	0	12	2	0	1	 	 	5	0	19	11	5	 	 	 	0	4	5	5	4	5	1	6	6	15	10	7	2	9	1	2	4	0	0	0	8	 	 	 	 	 
R28YRS	IN181038	1	49	1	1	1	0	0	 	 	 	 	 	 	 	 	0	4	10	6	7	1	1	4	2	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181038	2	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	3	5	6	1	3	5	6	15	10	6	1	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181038	3	23	1	7	1	0	0	 	 	 	 	 	 	 	 	0	4	10	7	7	1	2	5	3	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181038	4	19	1	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181038	5	20	2	15	1	0	0	 	 	 	 	 	 	 	 	0	5	3	6	6	1	2	4	6	12	1	2	6	 	 	 	 	 	 	 	 	6	80	1	1	0
R28YRS	IN181038	6	1	1	15	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181039	0	12	1	0	1	 	 	6	1	 	 	5	3	2	2	0	19	10	6	6	15	10	6	2	 	 	 	 	8	0	2	0	0	6	3	5	 	 	 	 	 
R28YRS	IN181039	1	64	2	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181039	2	44	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	6	8	1	3	5	6	4	2	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181039	3	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	6	8	1	3	5	6	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181039	4	21	1	8	1	0	0	 	 	 	 	 	 	 	 	0	5	6	6	8	1	3	5	6	4	2	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181039	5	16	1	8	1	 	 	3	0	 	 	5	 	 	 	0	5	6	6	8	1	3	5	6	15	10	5	1	9	0	1	0	7	0	0	5	 	 	 	 	 
R28YRS	IN181039	6	19	2	16	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181039	7	8	2	7	1	 	 	3	1	 	 	5	3	2	2	0	19	10	6	6	15	8	4	1	 	 	 	 	9	0	1	0	0	6	3	5	 	 	 	 	 
R28YRS	IN181040	0	11	2	0	1	 	 	2	0	20	7	5	 	 	 	0	4	12	7	6	15	12	7	2	 	 	 	 	10	0	2	6	0	0	0	6	 	 	 	 	 
R28YRS	IN181040	1	49	1	1	1	0	0	 	 	 	 	 	 	 	 	0	4	12	7	7	1	4	5	4	15	12	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181040	2	44	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	4	6	8	12	1	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181040	3	17	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181040	4	14	2	7	1	 	 	2	0	20	7	5	 	 	 	0	5	6	5	8	1	3	5	8	15	12	7	2	10	0	2	0	8	0	0	4	 	 	 	 	 
R28YRS	IN181040	5	8	1	7	1	 	 	3	1	 	 	5	3	2	2	0	19	10	6	6	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	7	 	 	 	 	 
R28YRS	IN181041	0	12	2	0	1	 	 	6	1	 	 	5	3	2	2	0	19	10	6	6	15	12	6	1	 	 	 	 	10	0	1	0	0	6	1	6	 	 	 	 	 
R28YRS	IN181041	1	64	1	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181041	2	34	1	1	1	4	0	 	 	 	 	 	 	 	 	0	12	10	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181041	3	30	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	10	6	8	15	12	6	3	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181041	4	21	1	13	1	4	0	 	 	 	 	 	 	 	 	0	12	10	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181041	5	18	2	13	1	0	0	 	 	 	 	 	 	 	 	0	5	10	6	8	4	12	6	2	15	12	6	2	 	 	 	 	 	 	 	 	15	66	0	1	0
R28YRS	IN181041	6	14	1	7	1	 	 	8	1	 	 	5	3	3	2	0	19	10	6	6	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	7	 	 	 	 	 
R28YRS	IN181042	0	12	1	0	1	 	 	6	1	 	 	5	3	2	2	0	19	10	6	6	15	10	7	1	 	 	 	 	10	1	1	0	0	6	1	5	 	 	 	 	 
R28YRS	IN181042	1	59	1	5	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181042	2	52	2	5	1	0	0	 	 	 	 	 	 	 	 	0	15	10	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181042	3	34	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181042	4	30	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181042	5	40	1	1	1	0	0	 	 	 	 	 	 	 	 	0	13	10	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181042	6	28	2	1	1	8	0	 	 	 	 	 	 	 	 	0	5	5	5	6	1	2	4	6	12	1	3	6	 	 	 	 	 	 	 	 	10	80	1	1	0
R28YRS	IN181042	7	10	1	7	1	 	 	4	1	 	 	5	1	1	2	0	19	10	6	6	15	10	7	1	 	 	 	 	10	1	1	0	0	6	1	5	 	 	 	 	 
R28YRS	IN181042	8	5	2	7	1	 	 	0	 	 	 	 	 	 	 	0	19	10	6	6	 	 	 	 	 	 	 	 	11	0	0	0	0	5	1	7	 	 	 	 	 
R28YRS	IN181043	0	12	2	0	1	 	 	3	0	19	8	5	 	 	 	0	18	6	6	5	5	1	4	6	15	10	7	1	9	1	1	0	5	0	0	8	 	 	 	 	 
R28YRS	IN181043	1	44	1	1	1	7	0	 	 	 	 	 	 	 	 	0	18	5	4	5	15	10	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181043	2	34	2	1	1	0	0	 	 	 	 	 	 	 	 	0	18	7	6	6	5	2	6	6	15	10	7	1	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181043	3	19	2	7	1	0	0	 	 	 	 	 	 	 	 	0	18	7	6	6	5	2	5	6	15	12	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181043	4	17	1	7	1	 	 	5	0	21	11	6	 	 	 	0	10	10	6	6	15	10	7	1	 	 	 	 	8	1	1	0	6	0	0	8	 	 	 	 	 
R28YRS	IN181043	5	25	1	16	1	0	0	 	 	 	 	 	 	 	 	0	18	8	6	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181043	6	2	2	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	5	2	4	6	15	10	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181043	28	6	1	7	1	 	 	0	0	19	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	1	0	0	0	0	0	13	 	 	 	 	 
R28YRS	IN181044	0	12	2	0	1	 	 	4	1	 	 	6	3	2	2	0	19	10	6	6	15	12	6	3	 	 	 	 	10	1	3	0	0	5	1	4	 	 	 	 	 
R28YRS	IN181044	1	49	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	8	50	0	1	0
R28YRS	IN181044	2	39	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	10	6	8	15	12	6	2	 	 	 	 	 	 	 	 	 	 	 	 	6	50	0	1	0
R28YRS	IN181044	3	18	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181044	4	14	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181044	5	9	2	7	1	 	 	1	1	 	 	6	3	2	2	0	19	10	6	6	 	 	 	 	 	 	 	 	10	0	0	0	0	6	1	7	 	 	 	 	 
R28YRS	IN181044	29	6	1	7	1	 	 	 	 	 	 	 	 	 	 	0	19	10	6	6	 	 	 	 	 	 	 	 	11	0	0	0	0	5	0	8	 	 	 	 	 
R28YRS	IN181045	0	12	1	0	1	 	 	5	1	 	 	5	3	3	3	0	19	10	6	6	15	3	3	1	 	 	 	 	9	0	1	0	0	6	1	7	 	 	 	 	 
R28YRS	IN181045	1	52	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181045	2	48	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	6	6	8	15	12	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181045	3	21	1	7	1	0	0	 	 	 	 	 	 	 	 	0	12	7	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181045	4	17	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181045	5	74	2	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181045	28	8	2	7	1	 	 	2	0	19	8	5	 	 	 	0	15	10	7	2	 	 	 	 	 	 	 	 	10	2	2	0	0	 	 	10	 	 	 	 	 
R28YRS	IN181045	29	6	2	7	1	 	 	0	0	19	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	 	 	14	 	 	 	 	 
R28YRS	IN181046	0	11	1	0	1	 	 	5	1	 	 	6	3	2	3	0	19	10	6	5	15	12	6	2	 	 	 	 	9	0	2	0	0	5	3	5	 	 	 	 	 
R28YRS	IN181046	1	47	1	1	1	11	0	 	 	 	 	 	 	 	 	0	12	11	6	8	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181046	2	39	2	1	1	5	0	 	 	 	 	 	 	 	 	0	13	12	6	12	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181046	3	16	1	7	1	 	 	3	1	 	 	5	3	3	3	0	19	10	6	6	15	12	7	2	 	 	 	 	9	0	2	0	0	6	3	4	 	 	 	 	 
R28YRS	IN181046	4	10	2	7	1	 	 	9	1	 	 	5	3	2	2	0	19	10	6	5	15	12	6	2	 	 	 	 	9	0	2	0	0	5	2	6	 	 	 	 	 
R28YRS	IN181047	0	12	2	0	1	 	 	4	1	 	 	6	3	3	2	4	19	9	6	5	15	10	4	2	 	 	 	 	10	1	1	0	0	5	2	5	 	 	 	 	 
R28YRS	IN181047	1	65	1	5	1	5	0	 	 	 	 	 	 	 	 	2	1	8	4	6	15	10	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181047	2	58	2	5	1	0	0	 	 	 	 	 	 	 	 	2	12	1	1	8	15	12	6	2	 	 	 	 	 	 	 	 	 	 	 	 	2	80	0	1	1
R28YRS	IN181047	3	29	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181047	4	24	1	13	1	6	0	 	 	 	 	 	 	 	 	0	1	8	6	8	5	3	6	8	15	12	7	2	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181047	5	22	1	13	1	0	0	 	 	 	 	 	 	 	 	0	1	8	6	8	12	3	6	8	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181047	6	20	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181047	7	21	2	13	1	1	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181047	8	0	1	15	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181048	0	12	2	0	1	 	 	2	1	 	 	5	1	3	2	0	19	10	6	6	15	12	3	2	 	 	 	 	10	0	1	0	0	6	1	6	 	 	 	 	 
R28YRS	IN181048	1	46	1	1	1	3	0	 	 	 	 	 	 	 	 	0	1	10	6	8	12	6	4	8	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181048	2	40	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	10	6	8	15	12	6	3	 	 	 	 	 	 	 	 	 	 	 	 	5	90	0	1	0
R28YRS	IN181048	3	24	1	7	1	13	0	 	 	 	 	 	 	 	 	0	13	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181048	4	20	1	7	1	10	1	 	 	 	 	 	 	 	 	0	19	10	6	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181048	5	16	1	7	1	 	 	10	0	31	16	5	 	 	 	0	1	10	6	8	 	 	 	 	 	 	 	 	10	0	0	8	0	0	0	6	 	 	 	 	 
R28YRS	IN181049	0	12	2	0	1	 	 	4	1	 	 	7	3	2	2	0	19	10	6	6	15	12	6	1	 	 	 	 	10	0	1	0	0	6	1	6	 	 	 	 	 
R28YRS	IN181049	1	39	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	10	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN181049	2	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	2	4	8	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	2	 	0	1	0
R28YRS	IN181049	3	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181049	28	7	2	7	1	 	 	1	1	 	 	5	1	3	2	0	19	10	6	6	 	 	 	 	 	 	 	 	10	1	0	0	0	6	1	6	 	 	 	 	 
R28YRS	IN181050	0	12	1	0	1	 	 	5	1	 	 	5	3	2	3	0	19	10	6	5	15	12	6	2	 	 	 	 	10	0	1	0	0	5	1	7	 	 	 	 	 
R28YRS	IN181050	1	59	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181050	2	49	2	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181050	3	42	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181050	4	38	1	1	1	12	0	 	 	 	 	 	 	 	 	0	13	9	6	8	15	12	6	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181050	5	29	2	1	1	10	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181050	6	23	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN181050	7	14	2	7	1	 	 	8	1	 	 	5	3	2	3	0	19	10	6	6	15	12	6	1	 	 	 	 	10	0	2	0	0	6	1	5	 	 	 	 	 
R28YRS	IN181050	28	6	1	7	1	 	 	0	1	 	 	5	1	3	2	0	19	10	6	5	 	 	 	 	 	 	 	 	11	0	0	0	0	5	1	7	 	 	 	 	 
R28YRS	IN191001	0	12	2	0	1	 	 	5	1	 	 	7	3	2	2	0	19	10	6	6	15	12	4	2	 	 	 	 	10	0	2	0	0	6	2	4	 	 	 	 	 
R28YRS	IN191001	1	37	1	1	1	0	0	 	 	 	 	 	 	 	 	0	1	6	3	8	5	6	5	8	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN191001	2	32	2	1	1	5	0	 	 	 	 	 	 	 	 	0	13	12	6	5	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R28YRS	IN191001	3	9	2	7	1	 	 	2	1	 	 	6	3	2	3	0	19	10	6	5	 	 	 	 	 	 	 	 	10	0	0	0	0	5	1	8	 	 	 	 	 
R28YRS	IN191002	0	12	2	0	1	 	 	5	1	 	 	5	3	2	2	0	19	10	6	6	15	12	7	2	 	 	 	 	10	1	1	0	0	6	2	4	 	 	 	 	 
R28YRS	IN191002	1	40	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	4	6	8	4	12	7	2	 	 	 	 	 	 	 	 	24	70	0	1	0
R28YRS	IN191002	2	34	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	4	5	4	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN191002	3	18	2	7	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	4	5	8	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN191002	4	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R28YRS	IN191002	5	0	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
