FORMNO	CHILDID	ACTID	ACTYEST	ACTSUPER	ACTCARE	CHOICE
R28YRS	IN111043	3	5	1	0	1
R28YRS	IN111043	4	10	1	0	1
R28YRS	IN111043	5	17	1	0	1
R28YRS	IN111044	1	1	1	0	1
R28YRS	IN111044	2	2	1	0	1
R28YRS	IN111044	3	5	1	0	1
R28YRS	IN111044	4	10	0	0	1
R28YRS	IN111044	5	12	0	0	1
R28YRS	IN111045	1	1	0	0	1
R28YRS	IN111045	2	2	0	0	1
R28YRS	IN111045	3	10	0	0	1
R28YRS	IN111045	4	12	0	0	1
R28YRS	IN111046	1	1	1	0	1
R28YRS	IN111046	2	2	1	0	1
R28YRS	IN111046	3	12	0	0	1
R28YRS	IN111046	4	10	0	0	1
R28YRS	IN111047	1	1	1	0	2
R28YRS	IN111047	2	2	1	0	2
R28YRS	IN111047	3	6	0	0	1
R28YRS	IN111047	4	12	0	0	1
R28YRS	IN111047	5	10	0	0	1
R28YRS	IN111048	1	1	1	0	1
R28YRS	IN111048	2	2	1	0	1
R28YRS	IN111048	3	5	1	0	1
R28YRS	IN111048	4	10	1	0	1
R28YRS	IN111048	5	12	1	0	1
R28YRS	IN111048	6	17	1	0	1
R28YRS	IN111049	1	1	0	0	1
R28YRS	IN111049	2	2	0	0	1
R28YRS	IN111049	3	10	0	0	1
R28YRS	IN111049	4	12	0	0	1
R28YRS	IN111050	1	1	1	0	1
R28YRS	IN111050	2	2	0	0	2
R28YRS	IN111050	3	5	0	0	2
R28YRS	IN111050	4	6	0	0	2
R28YRS	IN111050	5	10	0	0	1
R28YRS	IN111050	6	12	0	0	1
R28YRS	IN111051	1	1	1	1	0
R28YRS	IN111051	2	2	1	1	0
R28YRS	IN111051	3	5	1	0	1
R28YRS	IN111051	4	10	0	0	1
R28YRS	IN111051	5	12	0	0	1
R28YRS	IN111051	6	17	0	0	1
R28YRS	IN111053	1	2	0	0	1
R28YRS	IN111053	2	1	0	0	1
R28YRS	IN111053	3	10	0	0	1
R28YRS	IN111053	4	12	0	0	1
R28YRS	IN111054	1	1	1	0	1
R28YRS	IN111054	2	2	0	0	1
R28YRS	IN111054	3	5	1	0	1
R28YRS	IN111054	4	10	0	0	1
R28YRS	IN111054	5	12	0	0	1
R28YRS	IN111055	1	1	1	0	1
R28YRS	IN111055	2	2	1	0	1
R28YRS	IN111055	3	10	0	0	1
R28YRS	IN111055	4	5	0	0	1
R28YRS	IN111056	1	1	1	1	1
R28YRS	IN111056	2	2	1	1	1
R28YRS	IN111056	3	3	1	0	1
R28YRS	IN111056	4	5	1	1	1
R28YRS	IN111056	5	10	1	0	1
R28YRS	IN111056	6	12	1	1	1
R28YRS	IN111056	7	17	1	1	1
R28YRS	IN111057	1	1	1	0	2
R28YRS	IN111057	2	2	1	0	2
R28YRS	IN111057	3	10	0	0	1
R28YRS	IN111057	4	12	0	0	1
R28YRS	IN111057	5	17	0	0	1
R28YRS	IN111057	6	6	0	0	1
R28YRS	IN121001	1	1	1	0	0
R28YRS	IN121001	2	2	1	1	0
R28YRS	IN121001	3	10	0	0	1
R28YRS	IN121001	4	17	0	0	1
R28YRS	IN121002	1	2	0	0	1
R28YRS	IN121002	2	1	0	0	1
R28YRS	IN121002	3	10	0	0	1
R28YRS	IN121003	1	1	1	0	1
R28YRS	IN121003	2	5	1	0	2
R28YRS	IN121003	3	10	0	0	1
R28YRS	IN121004	1	2	0	0	1
R28YRS	IN121004	2	1	0	0	1
R28YRS	IN121004	3	10	0	0	1
R28YRS	IN121005	1	1	0	0	1
R28YRS	IN121005	2	10	0	0	1
R28YRS	IN121005	3	12	0	0	1
R28YRS	IN121005	4	2	0	0	1
R28YRS	IN121006	1	1	1	0	1
R28YRS	IN121006	2	2	0	0	1
R28YRS	IN121006	3	5	1	0	1
R28YRS	IN121006	4	10	0	0	1
R28YRS	IN121007	1	1	1	0	1
R28YRS	IN121007	2	2	1	0	1
R28YRS	IN121007	3	9	0	0	1
R28YRS	IN121007	4	10	0	0	1
R28YRS	IN121007	5	12	0	0	1
R28YRS	IN121008	1	1	1	0	0
R28YRS	IN121008	2	2	1	0	0
R28YRS	IN121008	3	17	0	0	2
R28YRS	IN121008	4	10	0	0	2
R28YRS	IN121009	1	1	1	0	1
R28YRS	IN121009	2	2	1	1	1
R28YRS	IN121009	3	5	1	1	1
R28YRS	IN121009	4	9	1	1	1
R28YRS	IN121009	5	10	1	0	1
R28YRS	IN121009	6	12	1	1	1
R28YRS	IN121009	7	17	1	0	1
R28YRS	IN121010	1	1	0	0	1
R28YRS	IN121010	2	10	0	0	1
R28YRS	IN121010	3	12	0	0	1
R28YRS	IN121011	1	1	1	1	0
R28YRS	IN121011	2	2	1	1	0
R28YRS	IN121011	3	5	0	1	1
R28YRS	IN121011	4	10	0	1	1
R28YRS	IN121011	5	12	0	1	1
R28YRS	IN121012	1	1	1	0	0
R28YRS	IN121012	2	2	1	1	2
R28YRS	IN121012	3	10	0	0	2
R28YRS	IN121012	4	12	0	0	2
R28YRS	IN121013	1	1	1	0	0
R28YRS	IN121013	2	2	0	0	2
R28YRS	IN121013	3	12	0	0	1
R28YRS	IN121013	4	10	0	0	1
R28YRS	IN121013	5	5	0	0	2
R28YRS	IN121014	1	1	0	0	1
R28YRS	IN121014	2	2	0	0	1
R28YRS	IN121014	3	10	0	0	1
R28YRS	IN121014	4	12	0	0	1
R28YRS	IN121015	1	1	0	0	1
R28YRS	IN121015	2	2	0	0	1
R28YRS	IN121015	3	5	0	0	2
R28YRS	IN121015	4	10	0	0	1
R28YRS	IN121016	1	1	1	0	0
R28YRS	IN121016	2	2	1	0	0
R28YRS	IN121016	3	10	0	0	1
R28YRS	IN121016	4	17	0	0	1
R28YRS	IN121017	1	1	1	0	0
R28YRS	IN121017	2	2	1	0	1
R28YRS	IN121017	3	10	0	0	1
R28YRS	IN121017	4	12	1	0	1
R28YRS	IN121018	1	1	1	0	2
R28YRS	IN121018	2	2	1	0	2
R28YRS	IN121018	3	12	0	0	2
R28YRS	IN121018	4	5	1	0	2
R28YRS	IN121018	5	17	0	0	2
R28YRS	IN121019	1	1	1	77	2
R28YRS	IN121019	2	2	1	77	2
R28YRS	IN121019	3	12	0	77	2
R28YRS	IN121019	4	10	0	77	2
R28YRS	IN121020	1	1	1	0	1
R28YRS	IN121020	2	2	1	0	1
R28YRS	IN121020	3	4	1	0	1
R28YRS	IN121020	4	12	1	0	1
R28YRS	IN121020	5	10	1	0	1
R28YRS	IN121021	1	1	1	0	1
R28YRS	IN121021	2	2	0	0	1
R28YRS	IN121021	3	23	0	0	1
R28YRS	IN121021	4	10	0	0	1
R28YRS	IN121022	1	2	0	0	1
R28YRS	IN121022	2	1	0	0	1
R28YRS	IN121022	3	10	0	0	1
R28YRS	IN121022	4	12	0	0	1
R28YRS	IN121023	1	2	0	0	1
R28YRS	IN121023	2	1	0	0	1
R28YRS	IN121023	3	5	0	0	1
R28YRS	IN121023	4	10	0	0	1
R28YRS	IN121023	5	12	0	0	1
R28YRS	IN121024	1	1	1	0	0
R28YRS	IN121024	2	10	1	0	2
R28YRS	IN121024	3	2	1	0	0
R28YRS	IN121025	1	1	0	0	1
R28YRS	IN121025	2	2	0	1	1
R28YRS	IN121025	3	12	0	0	1
R28YRS	IN121026	1	2	1	1	1
R28YRS	IN121026	2	10	1	0	2
R28YRS	IN121027	1	1	0	0	1
R28YRS	IN121027	2	2	0	0	1
R28YRS	IN121027	3	5	0	0	1
R28YRS	IN121027	4	10	0	0	1
R28YRS	IN121027	5	12	0	0	1
R28YRS	IN121028	1	1	0	0	1
R28YRS	IN121028	2	2	0	0	1
R28YRS	IN121028	3	10	0	0	1
R28YRS	IN121028	4	11	0	0	1
R28YRS	IN121029	1	1	1	0	1
R28YRS	IN121029	2	23	0	0	1
R28YRS	IN121029	3	10	0	0	1
R28YRS	IN121030	1	1	1	0	2
R28YRS	IN121030	2	2	0	0	2
R28YRS	IN121030	3	10	0	0	1
R28YRS	IN121030	4	5	0	0	2
R28YRS	IN121030	5	6	0	0	2
R28YRS	IN121031	1	1	1	0	1
R28YRS	IN121031	2	5	1	0	1
R28YRS	IN121031	3	3	1	0	1
R28YRS	IN121031	4	6	1	0	1
R28YRS	IN121031	5	2	1	0	1
R28YRS	IN121031	6	17	1	0	1
R28YRS	IN121032	1	1	1	0	1
R28YRS	IN121032	2	2	1	0	1
R28YRS	IN121032	3	10	0	0	1
R28YRS	IN121032	4	16	1	0	1
R28YRS	IN121033	1	1	1	0	1
R28YRS	IN121033	2	2	1	0	1
R28YRS	IN121033	3	3	1	1	1
R28YRS	IN121033	4	5	1	0	1
R28YRS	IN121033	5	12	1	0	1
R28YRS	IN121034	1	2	0	0	1
R28YRS	IN121034	2	1	0	0	1
R28YRS	IN121034	3	10	0	0	1
R28YRS	IN121035	1	5	0	0	1
R28YRS	IN121035	2	1	0	0	1
R28YRS	IN121035	3	2	0	0	1
R28YRS	IN121035	4	10	0	0	1
R28YRS	IN121035	5	12	0	0	1
R28YRS	IN121036	1	1	1	0	0
R28YRS	IN121036	2	2	1	0	2
R28YRS	IN121036	3	12	0	0	2
R28YRS	IN121036	4	10	0	0	2
R28YRS	IN121036	5	17	0	0	2
R28YRS	IN121036	6	6	0	0	2
R28YRS	IN121037	1	2	0	0	1
R28YRS	IN121037	2	6	0	0	0
R28YRS	IN121037	3	1	0	0	1
R28YRS	IN121038	1	1	0	0	1
R28YRS	IN121038	2	2	0	0	1
R28YRS	IN121038	3	5	0	0	1
R28YRS	IN121038	4	10	0	0	1
R28YRS	IN121038	5	12	0	0	1
R28YRS	IN121039	1	23	0	0	1
R28YRS	IN121039	2	10	0	0	1
R28YRS	IN121039	3	6	0	0	1
R28YRS	IN121040	1	1	1	0	2
R28YRS	IN121040	2	1	0	0	1
R28YRS	IN121040	3	5	1	0	1
R28YRS	IN121040	4	6	0	0	1
R28YRS	IN121040	5	12	0	0	1
R28YRS	IN121040	6	10	0	0	1
R28YRS	IN121041	1	6	0	0	1
R28YRS	IN121041	2	10	0	0	1
R28YRS	IN121042	1	10	0	0	1
R28YRS	IN121042	2	18	0	0	1
R28YRS	IN121043	1	1	1	0	0
R28YRS	IN121043	2	2	0	1	1
R28YRS	IN121043	3	17	0	1	1
R28YRS	IN121044	1	2	0	1	1
R28YRS	IN121044	2	1	0	0	1
R28YRS	IN121044	3	17	0	1	1
R28YRS	IN121044	4	10	0	0	1
R28YRS	IN121044	5	6	0	0	0
R28YRS	IN121045	1	1	1	0	0
R28YRS	IN121045	2	2	1	0	0
R28YRS	IN121045	3	10	0	0	1
R28YRS	IN121045	4	12	1	0	1
R28YRS	IN121046	1	5	0	0	1
R28YRS	IN121046	2	14	1	0	1
R28YRS	IN121046	3	12	0	0	1
R28YRS	IN121046	4	17	1	0	1
R28YRS	IN121047	1	2	1	0	0
R28YRS	IN121047	2	1	1	0	0
R28YRS	IN121047	3	5	1	0	1
R28YRS	IN121047	4	10	0	0	1
R28YRS	IN121047	5	12	0	0	1
R28YRS	IN121048	1	5	1	0	1
R28YRS	IN121048	2	2	1	0	1
R28YRS	IN121048	3	1	1	0	0
R28YRS	IN121048	4	10	0	0	1
R28YRS	IN121048	5	12	0	0	1
R28YRS	IN121049	1	2	1	0	0
R28YRS	IN121049	2	1	1	0	0
R28YRS	IN121049	3	11	0	0	1
R28YRS	IN121049	4	4	1	0	1
R28YRS	IN121050	1	1	1	0	1
R28YRS	IN121050	2	6	1	0	0
R28YRS	IN121050	3	10	0	0	1
R28YRS	IN121050	4	2	1	0	1
R28YRS	IN121051	1	5	0	0	1
R28YRS	IN121051	2	6	0	0	1
R28YRS	IN121051	3	10	0	0	1
R28YRS	IN121051	4	12	0	0	1
R28YRS	IN131001	1	1	1	0	1
R28YRS	IN131001	2	2	1	1	1
R28YRS	IN131001	3	5	1	0	1
R28YRS	IN131001	4	10	0	0	1
R28YRS	IN131002	1	1	1	0	2
R28YRS	IN131002	2	2	0	0	1
R28YRS	IN131002	3	12	0	0	1
R28YRS	IN131002	4	10	0	0	1
R28YRS	IN131002	5	17	0	0	1
R28YRS	IN131003	1	1	1	0	2
R28YRS	IN131003	2	2	1	0	1
R28YRS	IN131003	3	10	0	0	1
R28YRS	IN131003	4	17	0	0	1
R28YRS	IN131003	5	12	0	0	1
R28YRS	IN131004	1	1	1	0	1
R28YRS	IN131004	2	2	0	0	1
R28YRS	IN131004	3	10	0	0	1
R28YRS	IN131004	4	12	0	0	1
R28YRS	IN131004	5	17	0	0	1
R28YRS	IN131004	6	18	0	0	1
R28YRS	IN131005	1	1	1	0	2
R28YRS	IN131005	2	2	0	0	1
R28YRS	IN131005	3	12	0	0	1
R28YRS	IN131005	4	10	0	0	1
R28YRS	IN131005	5	17	0	0	1
R28YRS	IN131005	6	18	0	0	1
R28YRS	IN131006	1	1	1	0	1
R28YRS	IN131006	2	2	0	1	1
R28YRS	IN131006	3	5	1	0	1
R28YRS	IN131006	4	10	0	0	1
R28YRS	IN131006	5	17	0	1	1
R28YRS	IN131007	1	1	1	0	1
R28YRS	IN131007	2	2	1	1	1
R28YRS	IN131007	3	5	1	0	1
R28YRS	IN131007	4	10	0	0	1
R28YRS	IN131007	5	12	0	0	1
R28YRS	IN131007	6	17	0	1	1
R28YRS	IN131008	1	1	1	0	1
R28YRS	IN131008	2	2	1	0	1
R28YRS	IN131008	3	5	0	0	1
R28YRS	IN131008	4	12	0	0	1
R28YRS	IN131008	5	10	0	0	1
R28YRS	IN131009	1	1	1	0	0
R28YRS	IN131009	2	2	1	0	0
R28YRS	IN131009	3	10	0	0	1
R28YRS	IN131009	4	17	0	0	1
R28YRS	IN131010	1	1	1	0	0
R28YRS	IN131010	2	2	1	1	0
R28YRS	IN131010	3	10	0	0	1
R28YRS	IN131010	4	12	0	0	1
R28YRS	IN131010	5	17	0	0	1
R28YRS	IN131011	1	1	1	0	2
R28YRS	IN131011	2	2	0	0	1
R28YRS	IN131011	3	12	0	0	1
R28YRS	IN131011	4	10	0	0	1
R28YRS	IN131011	5	17	0	0	1
R28YRS	IN131012	1	1	1	0	0
R28YRS	IN131012	2	2	1	1	0
R28YRS	IN131012	3	10	0	0	1
R28YRS	IN131012	4	12	0	0	1
R28YRS	IN131012	5	5	0	0	2
R28YRS	IN131013	1	1	1	0	2
R28YRS	IN131013	2	2	1	0	2
R28YRS	IN131013	3	10	0	0	1
R28YRS	IN131013	4	12	0	0	1
R28YRS	IN131014	1	1	1	0	2
R28YRS	IN131014	2	2	1	0	2
R28YRS	IN131014	3	12	0	0	2
R28YRS	IN131014	4	10	0	0	2
R28YRS	IN131015	1	1	1	0	0
R28YRS	IN131015	2	2	0	0	2
R28YRS	IN131015	3	10	0	0	1
R28YRS	IN131015	4	17	0	0	1
R28YRS	IN131016	1	1	1	0	0
R28YRS	IN131016	2	2	1	0	0
R28YRS	IN131016	3	10	0	0	1
R28YRS	IN131016	4	12	0	0	1
R28YRS	IN131016	5	5	0	0	1
R28YRS	IN131017	1	1	1	0	0
R28YRS	IN131017	2	2	0	0	0
R28YRS	IN131017	3	10	0	0	1
R28YRS	IN131017	4	5	0	0	2
R28YRS	IN131018	1	1	1	0	2
R28YRS	IN131018	2	2	1	0	2
R28YRS	IN131018	3	10	0	0	1
R28YRS	IN131018	4	12	0	0	1
R28YRS	IN131018	5	17	0	0	1
R28YRS	IN131018	6	6	0	0	1
R28YRS	IN131019	1	1	0	0	1
R28YRS	IN131019	2	2	0	0	1
R28YRS	IN131019	3	10	0	0	1
R28YRS	IN131019	4	12	0	0	1
R28YRS	IN131020	1	14	1	0	0
R28YRS	IN131021	1	1	1	0	1
R28YRS	IN131021	2	2	1	0	1
R28YRS	IN131021	3	5	1	0	1
R28YRS	IN131021	4	10	1	0	1
R28YRS	IN131021	5	17	1	0	1
R28YRS	IN131022	1	1	0	0	1
R28YRS	IN131022	2	2	0	0	1
R28YRS	IN131022	3	10	0	0	1
R28YRS	IN131022	4	12	0	0	1
R28YRS	IN131023	1	1	0	0	1
R28YRS	IN131023	2	2	0	0	1
R28YRS	IN131023	3	10	0	0	1
R28YRS	IN131023	4	12	0	0	1
R28YRS	IN131024	1	1	1	1	1
R28YRS	IN131024	2	2	1	1	1
R28YRS	IN131024	3	5	1	0	1
R28YRS	IN131024	4	10	1	0	1
R28YRS	IN131024	5	17	1	0	1
R28YRS	IN131025	1	1	0	0	1
R28YRS	IN131025	2	2	0	0	1
R28YRS	IN131025	3	10	0	0	1
R28YRS	IN131025	4	12	0	0	1
R28YRS	IN131026	1	1	1	0	1
R28YRS	IN131026	2	2	1	0	1
R28YRS	IN131026	3	10	1	0	1
R28YRS	IN131026	4	17	1	0	1
R28YRS	IN131027	1	1	1	0	0
R28YRS	IN131027	2	2	1	0	0
R28YRS	IN131027	3	10	0	0	1
R28YRS	IN131027	4	12	0	0	1
R28YRS	IN131028	1	1	1	0	1
R28YRS	IN131028	2	2	1	0	1
R28YRS	IN131028	3	6	1	0	1
R28YRS	IN131028	4	10	1	0	1
R28YRS	IN131028	5	12	1	0	1
R28YRS	IN131028	6	17	1	0	1
R28YRS	IN131029	1	7	0	0	1
R28YRS	IN131029	2	10	0	0	1
R28YRS	IN131029	3	12	0	0	1
R28YRS	IN131029	4	17	0	0	1
R28YRS	IN131030	1	1	0	0	1
R28YRS	IN131030	2	2	0	0	1
R28YRS	IN131030	3	10	0	0	1
R28YRS	IN131030	4	12	0	0	1
R28YRS	IN131031	1	1	1	1	1
R28YRS	IN131031	2	2	1	1	1
R28YRS	IN131031	3	10	1	1	1
R28YRS	IN131031	4	12	1	1	1
R28YRS	IN131031	5	17	1	1	1
R28YRS	IN131032	1	1	1	0	1
R28YRS	IN131032	2	2	1	1	1
R28YRS	IN131032	3	5	1	0	1
R28YRS	IN131032	4	10	1	0	1
R28YRS	IN131032	5	17	0	0	1
R28YRS	IN131033	1	1	1	0	1
R28YRS	IN131033	2	2	1	0	1
R28YRS	IN131033	3	5	1	0	1
R28YRS	IN131033	4	10	1	0	1
R28YRS	IN131033	5	17	1	0	1
R28YRS	IN131034	1	1	0	0	0
R28YRS	IN131034	2	2	0	0	0
R28YRS	IN131034	3	10	0	0	1
R28YRS	IN131034	4	12	0	0	1
R28YRS	IN131035	1	4	1	0	1
R28YRS	IN131035	2	7	1	0	1
R28YRS	IN131035	3	10	1	0	1
R28YRS	IN131035	4	17	1	0	1
R28YRS	IN131036	1	1	1	0	1
R28YRS	IN131036	2	2	1	1	1
R28YRS	IN131036	3	10	0	0	1
R28YRS	IN131036	4	12	0	1	1
R28YRS	IN131036	5	17	0	1	1
R28YRS	IN131036	6	5	1	0	1
R28YRS	IN131037	1	1	0	0	0
R28YRS	IN131037	2	2	0	0	0
R28YRS	IN131037	3	10	0	0	1
R28YRS	IN131037	4	12	0	0	1
R28YRS	IN131038	1	1	1	0	1
R28YRS	IN131038	2	2	1	1	1
R28YRS	IN131038	3	10	0	0	1
R28YRS	IN131038	4	17	0	1	1
R28YRS	IN131038	5	5	1	0	1
R28YRS	IN131039	1	1	1	0	0
R28YRS	IN131039	2	2	1	1	0
R28YRS	IN131039	3	10	0	1	1
R28YRS	IN131039	4	5	0	0	1
R28YRS	IN131040	1	1	1	1	1
R28YRS	IN131040	2	2	1	1	1
R28YRS	IN131040	3	10	1	0	1
R28YRS	IN131040	4	13	1	0	1
R28YRS	IN131041	1	1	0	0	0
R28YRS	IN131041	2	2	0	0	0
R28YRS	IN131041	3	10	0	0	1
R28YRS	IN131041	4	12	0	0	1
R28YRS	IN131042	1	1	1	1	1
R28YRS	IN131042	2	2	1	1	1
R28YRS	IN131042	3	3	1	1	1
R28YRS	IN131042	4	5	1	0	1
R28YRS	IN131042	5	10	1	0	1
R28YRS	IN131042	6	12	1	1	1
R28YRS	IN131042	7	17	1	1	1
R28YRS	IN131043	1	1	0	0	1
R28YRS	IN131043	2	2	0	0	1
R28YRS	IN131043	3	10	0	0	1
R28YRS	IN131043	4	12	0	0	1
R28YRS	IN131044	1	1	1	0	1
R28YRS	IN131044	2	2	1	0	1
R28YRS	IN131044	3	10	0	0	1
R28YRS	IN131044	4	11	1	0	1
R28YRS	IN131045	1	1	1	0	1
R28YRS	IN131045	2	2	1	0	1
R28YRS	IN131045	3	4	1	0	1
R28YRS	IN131045	4	5	1	0	1
R28YRS	IN131045	5	17	0	1	1
R28YRS	IN131046	1	1	0	0	1
R28YRS	IN131046	2	2	0	0	1
R28YRS	IN131046	3	10	0	0	1
R28YRS	IN131046	4	12	0	0	1
R28YRS	IN131047	1	1	1	0	0
R28YRS	IN131047	2	2	1	0	0
R28YRS	IN131047	3	10	0	0	1
R28YRS	IN131047	4	12	0	0	1
R28YRS	IN131048	1	1	1	1	1
R28YRS	IN131048	2	2	1	1	1
R28YRS	IN131048	3	3	1	0	1
R28YRS	IN131048	4	5	1	1	1
R28YRS	IN131048	5	10	1	0	1
R28YRS	IN131048	6	12	1	1	1
R28YRS	IN131048	7	17	1	1	1
R28YRS	IN131049	1	1	0	0	1
R28YRS	IN131049	2	2	0	0	1
R28YRS	IN131049	3	10	0	0	1
R28YRS	IN131049	4	12	0	0	1
R28YRS	IN131050	1	1	1	0	0
R28YRS	IN131050	2	2	1	0	0
R28YRS	IN131050	3	10	0	0	1
R28YRS	IN131050	4	5	0	0	1
R28YRS	IN141001	1	1	1	77	1
R28YRS	IN141001	2	2	1	77	1
R28YRS	IN141001	3	17	1	77	1
R28YRS	IN141002	1	1	1	0	1
R28YRS	IN141002	2	2	1	0	1
R28YRS	IN141002	3	5	0	0	1
R28YRS	IN141002	4	12	0	0	1
R28YRS	IN141003	1	1	1	77	1
R28YRS	IN141003	2	2	1	77	1
R28YRS	IN141003	3	17	1	77	1
R28YRS	IN141004	1	1	0	77	1
R28YRS	IN141004	2	2	1	77	1
R28YRS	IN141004	3	17	0	77	1
R28YRS	IN141005	1	1	1	0	2
R28YRS	IN141005	2	2	0	0	1
R28YRS	IN141005	3	10	0	0	1
R28YRS	IN141005	4	12	0	0	1
R28YRS	IN141006	1	1	1	0	1
R28YRS	IN141006	2	2	1	0	0
R28YRS	IN141006	3	23	1	0	0
R28YRS	IN141007	1	1	1	0	1
R28YRS	IN141007	2	2	1	0	1
R28YRS	IN141007	3	17	1	0	2
R28YRS	IN141007	4	5	1	0	2
R28YRS	IN141008	1	1	1	0	0
R28YRS	IN141008	2	2	1	0	0
R28YRS	IN141008	3	17	0	0	1
R28YRS	IN141009	1	1	1	0	0
R28YRS	IN141009	2	2	1	0	1
R28YRS	IN141009	3	17	1	0	1
R28YRS	IN141010	1	1	1	0	0
R28YRS	IN141010	2	2	1	0	0
R28YRS	IN141010	3	12	0	0	1
R28YRS	IN141011	1	5	1	0	1
R28YRS	IN141011	2	2	1	0	1
R28YRS	IN141011	3	17	1	0	1
R28YRS	IN141012	1	1	1	0	1
R28YRS	IN141012	2	2	1	0	1
R28YRS	IN141012	3	17	0	0	1
R28YRS	IN141013	1	1	1	0	1
R28YRS	IN141013	2	2	1	0	1
R28YRS	IN141013	3	10	1	0	1
R28YRS	IN141014	1	1	1	0	0
R28YRS	IN141014	2	2	1	0	0
R28YRS	IN141014	3	12	0	0	1
R28YRS	IN141014	4	17	0	0	1
R28YRS	IN141015	1	1	0	1	1
R28YRS	IN141015	2	2	0	1	1
R28YRS	IN141015	3	5	0	1	1
R28YRS	IN141015	4	17	0	1	1
R28YRS	IN141016	1	1	1	0	1
R28YRS	IN141016	2	2	0	0	1
R28YRS	IN141016	3	5	1	0	1
R28YRS	IN141016	4	12	1	0	1
R28YRS	IN141017	1	1	1	0	1
R28YRS	IN141017	2	2	1	0	1
R28YRS	IN141017	3	17	0	0	1
R28YRS	IN141018	1	1	0	0	1
R28YRS	IN141018	2	2	1	0	1
R28YRS	IN141018	3	3	1	0	1
R28YRS	IN141018	4	6	1	0	1
R28YRS	IN141018	5	17	1	1	1
R28YRS	IN141020	1	1	1	0	0
R28YRS	IN141020	2	2	1	0	0
R28YRS	IN141020	3	12	0	0	1
R28YRS	IN141021	1	1	1	0	0
R28YRS	IN141021	2	2	1	0	0
R28YRS	IN141021	3	12	0	0	1
R28YRS	IN141022	1	1	1	0	1
R28YRS	IN141022	2	2	1	0	1
R28YRS	IN141022	3	6	1	0	1
R28YRS	IN141023	1	1	1	0	0
R28YRS	IN141023	2	2	1	0	0
R28YRS	IN141023	3	12	0	0	1
R28YRS	IN141024	1	1	1	0	0
R28YRS	IN141024	2	2	0	0	0
R28YRS	IN141024	3	17	0	0	1
R28YRS	IN141025	1	1	1	0	1
R28YRS	IN141025	2	2	1	0	2
R28YRS	IN141025	3	17	0	0	1
R28YRS	IN141026	1	1	1	0	0
R28YRS	IN141026	2	2	1	0	0
R28YRS	IN141026	3	10	0	0	2
R28YRS	IN141026	4	12	0	0	2
R28YRS	IN141027	1	2	1	0	1
R28YRS	IN141027	2	1	1	0	1
R28YRS	IN141027	3	23	1	0	1
R28YRS	IN141027	4	10	1	0	1
R28YRS	IN141027	5	12	1	0	1
R28YRS	IN141028	1	2	0	1	1
R28YRS	IN141028	2	1	0	0	1
R28YRS	IN141028	3	17	0	0	1
R28YRS	IN141029	1	23	1	0	0
R28YRS	IN141029	2	23	1	0	0
R28YRS	IN141029	3	1	1	0	0
R28YRS	IN141029	4	2	1	0	0
R28YRS	IN141029	5	10	1	0	0
R28YRS	IN141029	6	23	1	0	0
R28YRS	IN141030	1	1	1	1	1
R28YRS	IN141030	2	2	1	1	1
R28YRS	IN141030	3	17	1	1	1
R28YRS	IN141031	1	1	1	0	0
R28YRS	IN141031	2	2	0	0	0
R28YRS	IN141031	3	12	0	0	1
R28YRS	IN141032	1	1	1	0	0
R28YRS	IN141032	2	2	0	0	0
R28YRS	IN141032	3	12	0	0	1
R28YRS	IN141033	1	1	0	1	1
R28YRS	IN141033	2	2	1	1	1
R28YRS	IN141033	3	5	1	0	1
R28YRS	IN141033	4	17	1	0	1
R28YRS	IN141034	1	1	1	0	0
R28YRS	IN141034	2	2	0	0	1
R28YRS	IN141034	3	12	0	0	1
R28YRS	IN141035	1	1	1	0	1
R28YRS	IN141035	2	2	1	0	1
R28YRS	IN141035	3	12	1	0	1
R28YRS	IN141035	4	17	0	0	1
R28YRS	IN141036	1	1	1	0	1
R28YRS	IN141036	2	2	1	0	1
R28YRS	IN141036	3	17	0	0	1
R28YRS	IN141037	1	1	1	0	1
R28YRS	IN141037	2	2	1	0	1
R28YRS	IN141037	3	10	1	0	1
R28YRS	IN141038	1	1	1	0	1
R28YRS	IN141038	2	2	1	1	1
R28YRS	IN141038	3	12	1	0	1
R28YRS	IN141039	1	1	1	0	1
R28YRS	IN141039	2	2	1	0	1
R28YRS	IN141039	3	23	1	0	1
R28YRS	IN141040	1	1	1	0	1
R28YRS	IN141040	2	2	1	0	1
R28YRS	IN141040	3	10	1	0	1
R28YRS	IN141040	4	12	1	0	1
R28YRS	IN141040	5	18	1	0	1
R28YRS	IN141040	6	21	1	0	1
R28YRS	IN141041	1	1	1	0	0
R28YRS	IN141041	2	2	1	0	0
R28YRS	IN141041	3	12	1	0	1
R28YRS	IN141041	4	18	0	0	1
R28YRS	IN141041	5	5	1	0	1
R28YRS	IN141042	1	1	1	0	0
R28YRS	IN141042	2	2	1	0	0
R28YRS	IN141042	3	10	0	0	1
R28YRS	IN141042	4	12	1	0	1
R28YRS	IN141042	5	5	1	0	0
R28YRS	IN141043	1	1	1	0	1
R28YRS	IN141043	2	2	1	0	1
R28YRS	IN141043	3	10	0	0	1
R28YRS	IN141043	4	12	0	0	1
R28YRS	IN141043	5	18	0	0	1
R28YRS	IN141044	1	1	1	1	0
R28YRS	IN141044	2	5	1	1	1
R28YRS	IN141044	3	12	1	1	1
R28YRS	IN141044	4	2	1	1	1
