FORMNO	CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R28YRS	IN101025	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN101026	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN101027	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101028	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101029	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101030	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN101031	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN101032	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101033	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN101034	1	.03	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R28YRS	IN101035	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN101036	1	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN101037	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101038	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN101039	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101040	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101041	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN101042	1	.03	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101043	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN101044	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101045	1	.02	1	1	1	1	1	 	 	 	53	88	88	88	1	4
R28YRS	IN101045	2	1	1	5	1	1	1	1	16000	80000	 	 	 	 	 	 
R28YRS	IN101046	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN101047	1	.03	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN101048	1	.02	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R28YRS	IN101049	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN101050	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	IN111001	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111001	2	3	1	5	1	1	1	1	5400	5500	32	37	88	88	0	88
R28YRS	IN111001	3	2	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111002	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111003	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111003	2	1.5	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111003	3	8	1	5	1	1	1	1	18500	14000	32	68	2	88	0	88
R28YRS	IN111004	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111004	2	3	1	5	1	1	2	1	1000	3000	68	88	88	88	0	88
R28YRS	IN111005	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN111005	2	2	1	5	1	1	1	1	8000	8000	65	88	88	88	0	88
R28YRS	IN111006	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111006	2	2	2	5	0	0	88	1	3000	2130	68	88	88	88	0	88
R28YRS	IN111007	1	.03	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN111007	2	5	1	5	1	1	1	1	15800	8500	32	30	88	88	0	88
R28YRS	IN111008	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111008	2	1	1	5	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111008	3	8	4	5	0	0	88	1	23000	17000	32	65	88	88	0	88
R28YRS	IN111009	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111009	2	3	1	5	1	1	1	1	9500	6350	32	37	2	88	0	88
R28YRS	IN111010	1	.03	1	1	1	1	6	 	 	 	 	 	 	 	 	 
R28YRS	IN111010	2	6	1	5	1	1	6	1	19800	15224	32	30	2	88	0	88
R28YRS	IN111011	1	.05	1	1	1	1	1	1	8500	5100	 	 	 	 	 	 
R28YRS	IN111011	2	3	1	5	1	1	1	 	 	 	32	30	88	88	0	88
R28YRS	IN111012	1	.03	1	1	1	1	1	0	-88	-88	 	 	 	 	 	 
R28YRS	IN111012	2	1	1	5	1	1	1	 	 	 	68	88	88	88	0	88
R28YRS	IN111013	1	.05	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111013	2	6	1	5	1	1	1	1	32000	9000	23	88	88	88	0	88
R28YRS	IN111013	3	4	4	5	0	0	88	1	5800	3000	37	88	88	88	0	88
R28YRS	IN111014	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111014	2	6	1	5	1	1	1	1	18000	7000	32	88	37	88	0	88
R28YRS	IN111014	3	10	2	5	0	0	88	1	21000	25000	32	88	37	88	0	88
R28YRS	IN111015	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111015	2	2	1	5	1	1	1	1	1200	1500	52	88	88	88	0	88
R28YRS	IN111016	1	.05	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R28YRS	IN111017	1	.02	1	1	3	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111017	2	1.5	1	9	1	1	1	1	2000	0	 	 	 	 	 	 
R28YRS	IN111017	3	2	1	9	3	0	88	1	4000	0	 	 	 	 	 	 
R28YRS	IN111018	1	.06	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111018	2	20	4	5	0	0	88	1	27650	30000	68	37	88	88	0	88
R28YRS	IN111018	3	15	1	5	1	1	2	1	72000	37500	23	88	88	88	0	88
R28YRS	IN111018	4	4	1	5	1	1	2	1	19200	11000	30	88	88	88	0	88
R28YRS	IN111018	5	1	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111019	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111019	2	6	1	5	1	1	1	1	38900	26560	32	30	68	53	1	2
R28YRS	IN111019	3	6	2	5	0	0	88	1	24900	17120	32	30	88	88	0	88
R28YRS	IN111020	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111020	2	2.5	1	5	1	1	1	1	1400	4000	32	88	88	88	0	88
R28YRS	IN111021	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111021	2	2	1	5	1	1	2	0	-88	2700	32	88	88	88	0	88
R28YRS	IN111022	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111022	2	3	1	5	1	1	2	1	18500	8200	32	30	88	88	0	88
R28YRS	IN111023	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111023	2	2	1	5	1	1	2	1	15000	4000	32	30	88	88	0	88
R28YRS	IN111024	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111024	2	3	1	5	1	1	1	1	8000	2600	32	30	88	88	0	88
R28YRS	IN111025	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111025	2	8	1	5	1	1	1	1	19600	14500	32	30	88	88	0	88
R28YRS	IN111025	3	1	4	5	0	0	88	1	5000	3000	53	88	88	88	1	4
R28YRS	IN111025	4	5	2	9	0	0	88	1	11900	10000	32	88	88	88	0	88
R28YRS	IN111026	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111026	2	5	1	5	1	1	2	1	20000	15000	32	30	88	88	0	88
R28YRS	IN111027	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111027	2	5	1	5	1	1	1	1	45900	15500	32	30	68	88	0	88
R28YRS	IN111028	1	.02	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN111029	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111029	2	4	1	5	1	1	1	1	28400	15700	32	88	88	88	0	88
R28YRS	IN111029	3	4	2	5	0	0	88	1	17750	14700	32	88	88	88	0	88
R28YRS	IN111030	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111030	2	1	1	5	1	1	1	1	4680	3520	32	88	88	88	0	88
R28YRS	IN111030	3	1.5	1	5	1	1	1	1	7020	5900	32	88	88	88	0	88
R28YRS	IN111031	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111031	2	2	1	5	1	1	1	1	12750	4950	32	30	88	88	0	88
R28YRS	IN111032	1	.02	1	1	1	1	1	1	2100	1600	 	 	 	 	 	 
R28YRS	IN111032	2	2	5	5	0	0	88	 	 	 	37	88	88	88	0	88
R28YRS	IN111033	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111033	2	4	1	5	1	1	1	1	12750	7400	32	30	88	88	0	88
R28YRS	IN111034	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111034	2	4	1	5	3	1	1	1	13500	9150	32	30	88	88	0	88
R28YRS	IN111035	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111035	2	1	1	5	1	1	1	1	8500	5100	32	30	88	88	0	88
R28YRS	IN111036	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN111036	2	2	1	5	1	1	1	1	8600	10000	32	37	88	88	0	88
R28YRS	IN111036	3	3	1	9	1	1	1	1	17000	15000	32	88	88	88	0	88
R28YRS	IN111037	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111037	2	12	1	5	1	1	2	1	39000	30000	32	88	88	88	0	88
R28YRS	IN111037	3	6	1	5	1	1	2	1	18000	16000	32	88	88	88	0	88
R28YRS	IN111037	4	2.5	1	5	1	1	2	1	7000	6000	88	88	52	88	1	4
R28YRS	IN111038	1	.01	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN111038	2	7	1	5	1	1	3	1	35200	20000	32	23	88	88	0	88
R28YRS	IN111039	1	.01	1	1	1	1	90	 	 	 	 	 	 	 	 	 
R28YRS	IN111039	2	5	2	5	0	0	88	1	14600	16000	32	88	37	88	0	88
R28YRS	IN111039	3	4	2	5	0	0	88	1	10000	12000	32	88	88	88	0	88
R28YRS	IN111039	4	6	1	5	1	1	1	1	30000	16500	32	65	88	88	0	88
R28YRS	IN111040	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111040	2	7	1	5	1	1	2	1	54000	25200	32	30	23	88	0	88
R28YRS	IN111041	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111041	2	1	1	5	1	1	1	1	4200	3000	32	88	88	88	0	88
R28YRS	IN111043	1	.03	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN111043	2	3	1	5	1	1	3	1	64000	15000	32	65	23	88	99	88
R28YRS	IN111044	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111044	2	4	1	5	1	1	1	1	13000	9000	32	37	88	88	0	88
R28YRS	IN111045	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111046	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111046	2	8	1	5	1	1	1	1	51280	36240	32	30	88	88	0	88
R28YRS	IN111046	3	5	1	5	1	1	1	1	31900	27620	32	30	88	88	0	88
R28YRS	IN111047	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111047	2	3	1	5	1	1	2	1	17200	10000	32	30	88	88	0	88
R28YRS	IN111047	3	3	1	5	1	1	1	1	17200	10000	32	30	88	88	0	88
R28YRS	IN111047	4	4	1	5	1	1	1	1	23500	10000	32	30	88	88	0	88
R28YRS	IN111048	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111048	2	10	1	5	1	1	2	1	67500	33440	32	30	88	88	0	88
R28YRS	IN111048	3	5	1	5	1	1	2	1	20750	17100	32	30	88	88	0	88
R28YRS	IN111049	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111049	2	1	31	5	0	0	88	1	3380	3650	32	30	88	88	0	88
R28YRS	IN111050	1	.02	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN111050	2	4	1	5	1	1	3	1	20250	13950	32	23	88	88	0	88
R28YRS	IN111050	3	3	2	5	0	0	88	1	13500	12675	23	88	88	88	0	88
R28YRS	IN111051	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN111051	2	1	1	1	1	1	2	1	10500	6500	32	88	88	88	0	88
R28YRS	IN111053	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111053	2	7	1	5	1	1	1	1	16800	6000	32	30	88	88	0	88
R28YRS	IN111053	3	9	1	5	1	1	1	1	7200	10000	68	88	88	88	0	88
R28YRS	IN111053	4	1.5	1	5	1	1	1	1	1200	1000	68	88	88	88	0	88
R28YRS	IN111054	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111054	2	2	1	5	1	1	1	1	6800	5140	32	30	88	88	0	88
R28YRS	IN111055	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN111055	2	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111056	1	.03	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN111057	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN111057	2	1	1	5	1	1	1	1	7800	7000	32	30	88	88	0	88
R28YRS	IN121001	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121001	2	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121001	3	1	1	5	1	1	1	1	1600	5000	32	88	88	88	0	88
R28YRS	IN121002	1	.03	1	1	1	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121002	2	4	1	5	1	1	1	1	8300	4500	32	30	88	88	1	4
R28YRS	IN121003	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121003	2	2	1	5	1	1	1	1	7500	5200	32	30	88	88	0	88
R28YRS	IN121003	3	2	2	5	0	0	88	1	11250	6200	32	30	88	88	0	88
R28YRS	IN121004	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121004	2	2.5	1	5	1	1	1	1	3760	7100	32	30	88	88	0	88
R28YRS	IN121005	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121005	2	4	4	5	0	0	88	1	2400	15000	32	88	88	88	0	88
R28YRS	IN121005	3	.5	4	5	0	0	88	1	2500	1500	88	88	46	88	1	4
R28YRS	IN121006	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121007	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121007	2	5	1	5	1	1	2	1	12750	11000	32	30	88	88	0	88
R28YRS	IN121008	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121009	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121009	2	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121010	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121010	2	2.6	1	5	1	1	1	1	9230	7120	32	30	88	88	0	88
R28YRS	IN121011	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121011	2	1	1	5	1	1	3	1	5500	2080	32	30	88	88	0	88
R28YRS	IN121012	1	.15	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121012	2	2.5	1	7	1	1	1	1	3000	11000	51	88	51	75	1	4
R28YRS	IN121012	3	2.5	1	5	1	1	1	1	10500	6000	32	88	88	88	0	88
R28YRS	IN121012	4	10	1	5	0	0	88	1	16000	17000	32	30	88	88	0	88
R28YRS	IN121013	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121014	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121014	2	5	1	5	1	1	2	1	13600	10000	32	30	88	88	0	88
R28YRS	IN121014	3	1	2	5	0	0	88	1	6000	3000	32	30	88	88	0	88
R28YRS	IN121015	1	.01	1	11	1	1	90	 	 	 	 	 	 	 	 	 
R28YRS	IN121015	2	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121015	3	1.5	1	5	1	1	1	1	5400	10000	32	88	88	88	0	88
R28YRS	IN121016	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121016	2	1	1	5	1	1	1	1	1600	7040	32	30	88	88	0	88
R28YRS	IN121017	1	.04	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN121017	2	5	1	5	1	1	3	1	16400	21000	32	30	88	88	1	4
R28YRS	IN121017	3	3	1	5	1	1	3	1	82000	50000	68	88	53	88	1	4
R28YRS	IN121018	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121018	2	2	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121019	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121020	1	.03	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121020	2	.04	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121020	3	1	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121021	1	.01	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121022	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121022	2	2	1	5	1	1	1	1	8700	10100	32	30	88	88	0	88
R28YRS	IN121023	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121023	2	3	1	5	1	1	2	1	5600	12000	32	30	88	88	0	88
R28YRS	IN121024	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121025	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121025	2	2	1	5	1	1	2	1	5000	3000	53	88	88	88	1	88
R28YRS	IN121025	3	1.5	1	5	1	1	2	1	3200	6000	32	88	88	88	1	88
R28YRS	IN121025	4	1	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121025	5	.5	1	5	1	1	2	1	6000	2900	68	88	88	88	1	88
R28YRS	IN121026	1	.02	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN121026	2	.3	1	11	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN121027	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121027	2	.01	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121027	3	.5	1	11	1	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121027	4	.5	1	11	88	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121027	5	2	1	11	88	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121027	6	2	1	5	1	1	1	1	10000	7100	32	30	88	88	0	88
R28YRS	IN121027	7	1	1	5	1	1	1	1	24400	10500	53	88	68	88	1	4
R28YRS	IN121028	1	.5	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121028	2	4	1	5	1	1	1	1	65000	26800	53	88	88	88	0	88
R28YRS	IN121028	3	1	1	5	1	1	1	1	8000	2400	53	88	88	88	1	4
R28YRS	IN121028	4	1	1	5	1	1	1	1	22600	22200	46	88	88	88	0	88
R28YRS	IN121029	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121029	2	1.15	1	5	1	1	2	1	16000	3500	53	88	68	88	1	4
R28YRS	IN121029	3	3.2	1	11	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN121029	4	1.7	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121030	1	.02	1	1	3	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121030	2	.8	1	5	1	1	1	1	12600	7500	32	30	53	68	1	1
R28YRS	IN121030	3	1.2	1	5	1	1	1	1	1680	4000	 	 	 	 	 	 
R28YRS	IN121030	4	2.3	1	5	3	1	1	1	1600	2000	 	 	 	 	 	 
R28YRS	IN121031	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121032	1	.01	1	1	1	1	90	 	 	 	 	 	 	 	 	 
R28YRS	IN121032	2	1	1	5	1	1	1	1	12000	5000	32	30	88	88	0	88
R28YRS	IN121033	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121033	2	1	6	11	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121034	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121034	2	.75	1	11	1	1	1	0	-88	47000	 	 	 	 	 	 
R28YRS	IN121035	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121035	2	.5	4	5	0	0	88	1	20000	10000	46	88	46	88	1	4
R28YRS	IN121036	1	.02	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN121036	2	8	1	5	1	1	3	 	 	 	 	 	 	 	 	 
R28YRS	IN121036	3	7	1	5	1	1	3	1	40000	38000	32	88	88	88	0	88
R28YRS	IN121036	4	1	1	5	1	1	3	1	41000	16000	46	53	53	46	1	1
R28YRS	IN121037	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121037	2	2	1	1	1	1	1	1	5600	6000	32	88	88	88	0	88
R28YRS	IN121038	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121038	2	2.5	1	5	1	1	1	1	3000	2000	32	88	88	88	1	4
R28YRS	IN121038	3	.5	1	5	1	1	1	1	12000	9000	46	88	46	88	1	4
R28YRS	IN121039	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121039	2	.75	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121040	1	.02	1	1	0	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121041	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121041	2	.8	1	11	0	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121042	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121042	2	2.5	1	11	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN121043	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121044	1	.01	1	1	0	1	90	 	 	 	 	 	 	 	 	 
R28YRS	IN121044	2	.5	1	11	0	1	90	 	 	 	 	 	 	 	 	 
R28YRS	IN121045	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121046	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121046	2	.75	1	5	1	1	1	1	27000	10250	53	46	46	88	1	1
R28YRS	IN121046	3	3.5	1	5	1	1	1	1	8000	6000	32	30	88	88	0	88
R28YRS	IN121047	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121047	2	2	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121048	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121048	2	.5	4	5	0	0	88	1	5000	3000	53	88	88	88	1	0
R28YRS	IN121048	3	3	4	5	0	0	88	1	5000	5400	32	88	88	88	0	88
R28YRS	IN121049	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN121050	1	.01	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN121050	2	.5	1	5	0	0	88	1	20000	13760	46	88	46	88	1	4
R28YRS	IN121050	3	4.5	1	5	0	0	88	1	10000	8000	32	30	88	88	0	88
R28YRS	IN121051	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131001	1	.01	1	1	3	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131001	2	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131001	3	1	1	10	1	1	1	1	2000	0	32	88	53	88	1	4
R28YRS	IN131001	4	.5	1	10	1	1	1	1	800	0	32	88	53	88	1	4
R28YRS	IN131002	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131002	2	1.25	1	5	1	1	1	1	2000	5000	32	88	88	88	0	88
R28YRS	IN131002	3	.25	1	5	1	1	1	1	15000	12000	46	88	88	88	1	4
R28YRS	IN131003	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN131004	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131005	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131005	2	1	1	5	1	1	1	1	1000	2700	32	88	88	88	0	88
R28YRS	IN131006	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131006	2	1	1	5	0	0	88	1	2500	4000	32	88	88	88	0	88
R28YRS	IN131007	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131007	2	1	1	5	1	1	1	1	1500	2290	32	57	88	88	0	88
R28YRS	IN131008	1	.02	1	1	0	0	88	 	 	 	 	 	 	 	 	 
R28YRS	IN131008	2	1.5	1	10	1	1	1	1	2900	3000	32	88	88	88	0	88
R28YRS	IN131009	1	.05	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131009	2	6	1	5	1	1	1	1	136760	67730	48	46	53	88	1	3
R28YRS	IN131009	3	3	1	5	1	1	1	1	8080	6000	32	88	88	88	0	88
R28YRS	IN131009	4	1	1	5	1	1	1	1	1010	1000	32	88	88	88	0	88
R28YRS	IN131010	1	.1	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131010	2	1	1	5	1	1	1	1	4000	4500	37	88	88	88	0	88
R28YRS	IN131010	3	2	1	5	1	1	1	1	12000	6000	57	88	88	88	0	88
R28YRS	IN131010	4	3	1	5	1	1	1	1	150000	50000	48	88	88	88	1	4
R28YRS	IN131010	5	2	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131010	6	1	1	5	1	1	1	1	3000	1000	37	88	88	88	0	88
R28YRS	IN131010	7	1	1	5	1	1	1	1	10000	5000	53	88	88	88	0	88
R28YRS	IN131011	1	.01	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R28YRS	IN131011	2	2.4	1	5	1	1	1	1	4200	6000	32	30	88	88	0	88
R28YRS	IN131012	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131012	2	6	1	11	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131013	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	IN131013	2	.03	1	1	1	1	3	 	 	 	 	 	 	 	 	 
