FORMNO	CHILDID	CDINT	EVERSCH	ENRSCH	SINGLSEX	SCTYPE	GRADNOW	TMSCHMIN	TRANSSCH	DANGSCH	SCHRISK1	SCHRISK2	SCHRISK3	MISSCH	WMISSC1	WMISSC2	WMISSC3	SEAMIS01	SEAMIS02	SEAMIS03	BESTSCH1	BESTSCH2	BESTSCH3	WORSTSC1	WORSTSC2	WORSTSC3	GRADCOMP	AGESTOP	XSINGLSX	XSCTYPE	XTMSCHMN	XTRNSSCH	XDANGSCH	XSCHRISK	SCHWHY1	SCHWHY2	SCHWHY3	CSLEEP	CCHCARE	CHHCHORE	CNPAYWRK	CPAYWORK	CSCHOOL	CSTUDY	CPLAY	CHLDWORK	PAYLIKE1	PAYLIKE2	PAYLIKE3	PYNOLIK1	PYNOLIK2	PYNOLIK3	SCHWRK	SCHMISS	WRKINJ	WRKINJ1	WRKINJ2	WRKINJ3	CHEALTHY	CFODFRQ1	CFODFRQ2	CFODFRQ3	CFODFRQ4	CFODFRQ5	CFODFRQ6	CFODFRQ7	CFOODTOT	CFDDIV01	CFDDIV02	CFDDIV03	CFDDIV04	CFDDIV05	CFDDIV06	CFDDIV07	CFDDIV08	CFDDIV09	CFDDIV10	CFDDIV11	CFDIVTOT	MENARCHE	VOICE	HAIRCHIN	CANYHELP	WHOHELP	CHELP01	CHELP02	CHELP03	CHELP04	CHELP05	CHELP06	FRIEND	LEAD	INCGAME	HARDTALK	HELPCHLD	UNDERFIF	WORKWITH	WOTALK	WOHELP	PAYTALK	GRPMEM01	GRPMEM02	GRPMEM03	GRPMEM04	GRPMEM05	GRPMEM06	GRPMEM07	GRPMEM08	GRPATT01	GRPATT02	GRPATT03	GRPATT04	GRPATT05	GRPATT06	GRPATT07	GRPATT08	CFAMSON	CLADDER	CFARLAD	CHLPMV1	CHLPMV2	CHLPMV3	CHLPDWN1	CHLPDWN2	CHLPDWN3	CFAMDTR	CSCUSEFL	CNSCUSE	CHFUTURE	CGRDLIKE	CEXPGRAD	CYDRPOT1	CYDRPOT2	CYDRPOT3	TR1	TR2	TR3	SV1	SV2	TR4	SV5	SV6	AG1	AG2	AG3	PS1	PS2	PS7	PS3	SD1	SD2	WHYBAD1	WHYBAD2	WHYBAD3	PS4	PS8	SD3	AG4	SD4	PS5	SD5	TEABAD1	TEABAD2	TEABAD3	PS6	AG5	PS9	INHEAR01	INHEAR02	INHEAR03	INFSRC01	INFSRC02	INFSRC03	OBEY	NOTALK	LOVED	NOSUPP	SPEAK	FAIRPUN	SISLESS	TIMATT	BROLESS	BROFREE	SISFREE	PARWOR	DECISION	PARDEC	WHATDEC	MINDS	AMBITION	CCIRCUM1	CCIRCUM2	CREAS1	CREAS2	CRELCIRC	PPVTLOW	PPVTHIGH	STRTHRPP	STRTMNPP	PPVT001	PPVT002	PPVT003	PPVT004	PPVT005	PPVT006	PPVT007	PPVT008	PPVT009	PPVT010	PPVT011	PPVT012	SET01ERR	PPVT013	PPVT014	PPVT015	PPVT016	PPVT017	PPVT018	PPVT019	PPVT020	PPVT021	PPVT022	PPVT023	PPVT024	SET02ERR	PPVT025	PPVT026	PPVT027	PPVT028	PPVT029	PPVT030	PPVT031	PPVT032	PPVT033	PPVT034	PPVT035	PPVT036	SET03ERR	PPVT037	PPVT038	PPVT039	PPVT040	PPVT041	PPVT042	PPVT043	PPVT044	PPVT045	PPVT046	PPVT047	PPVT048	SET04ERR	PPVT049	PPVT050	PPVT051	PPVT052	PPVT053	PPVT054	PPVT055	PPVT056	PPVT057	PPVT058	PPVT059	PPVT060	SET05ERR	PPVT061	PPVT062	PPVT063	PPVT064	PPVT065	PPVT066	PPVT067	PPVT068	PPVT069	PPVT070	PPVT071	PPVT072	SET06ERR	PPVT073	PPVT074	PPVT075	PPVT076	PPVT077	PPVT078	PPVT079	PPVT080	PPVT081	PPVT082	PPVT083	PPVT084	SET07ERR	PPVT085	PPVT086	PPVT087	PPVT088	PPVT089	PPVT090	PPVT091	PPVT092	PPVT093	PPVT094	PPVT095	PPVT096	SET08ERR	PPVT097	PPVT098	PPVT099	PPVT100	PPVT101	PPVT102	PPVT103	PPVT104	PPVT105	PPVT106	PPVT107	PPVT108	SET09ERR	PPVT109	PPVT110	PPVT111	PPVT112	PPVT113	PPVT114	PPVT115	PPVT116	PPVT117	PPVT118	PPVT119	PPVT120	SET10ERR	PPVT121	PPVT122	PPVT123	PPVT124	PPVT125	PPVT126	PPVT127	PPVT128	PPVT129	PPVT130	PPVT131	PPVT132	SET11ERR	PPVT133	PPVT134	PPVT135	PPVT136	PPVT137	PPVT138	PPVT139	PPVT140	PPVT141	PPVT142	PPVT143	PPVT144	SET12ERR	PPVT145	PPVT146	PPVT147	PPVT148	PPVT149	PPVT150	PPVT151	PPVT152	PPVT153	PPVT154	PPVT155	PPVT156	SET13ERR	PPVT157	PPVT158	PPVT159	PPVT160	PPVT161	PPVT162	PPVT163	PPVT164	PPVT165	PPVT166	PPVT167	PPVT168	SET14ERR	PPVT169	PPVT170	PPVT171	PPVT172	PPVT173	PPVT174	PPVT175	PPVT176	PPVT177	PPVT178	PPVT179	PPVT180	SET15ERR	PPVT181	PPVT182	PPVT183	PPVT184	PPVT185	PPVT186	PPVT187	PPVT188	PPVT189	PPVT190	PPVT191	PPVT192	SET16ERR	PPVT193	PPVT194	PPVT195	PPVT196	PPVT197	PPVT198	PPVT199	PPVT200	PPVT201	PPVT202	PPVT203	PPVT204	SET17ERR	FINHRPP	FINMNPP	CEILING	MINERR	language1	language2	source	score_ppvt	rscorelang_ppvt	CONDPP	YNOADQ01	YNOADQ02	PPFWLANG	PPCDLANG	STRTHRWM	STRTMRWM	LEVLREAD	LEVLWRIT	MATH01	MATH02	MATH03	MATH04	MATH05	MATH06	MATH07	MATH08	MATH09	MATH10	score_math	rscorelang_math	FINHRRWM	FINMNRWM	CONDRWAQ	YNORWM01	YNORWM02
R28YRS	IN081038	3/3/2007	1	1	0	3	7	10	1	0	88	88	88	0	88	88	88	88	88	88	1	9	3	24	16	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	0	0	7	1	5	0	88	88	88	88	88	88	1	0	0	88	88	88	1	1	1	0	1	0	0	0	3	1	1	1	1	0	0	0	1	1	0	1	7	88	0	0	1	1	1	1	1	88	1	1	10	3	1	3	2	88	88	88	88	88	77	77	77	77	77	77	77	0	88	88	88	88	88	88	88	88	2	5	5	88	88	88	88	88	88	2	1	88	28	13	1	88	88	88	1	2	3	1	1	1	2	1	1	2	1	1	4	88	1	1	4	88	88	88	4	4	1	1	4	2	4	88	88	88	88	88	88	77	77	77	88	88	88	1	4	1	4	1	1	4	1	4	4	4	4	0	88	88	88	28	3	3	88	88	4	109	204	16	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	1	1	4	2	1	2	4	3	0	3	4	3	2	3	1	2	1	4	3	4	3	2	3	2	3	4	2	3	4	4	2	3	2	4	4	4	2	2	4	1	4	2	2	2	2	1	4	5	2	2	2	4	1	1	2	1	4	2	3	3	4	4	2	1	2	3	1	4	3	3	3	4	3	7	3	2	3	4	2	3	2	3	1	2	1	2	6	3	4	3	1	3	4	3	1	1	4	3	4	6	16	25	204	34	1	1	3	108	330.112518310547	1	88	88	21	21	15	20	4	3	419	45	14	2	2	4	2	4	7	400	7	326.053466796875	15	55	1	88	88
R28YRS	IN081039	3/4/2007	1	1	0	3	7	60	1	1	1	88	88	0	88	88	88	88	88	88	14	1	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	0	0	7	1	2	0	88	88	88	88	88	88	1	0	0	88	88	88	1	1	1	0	1	0	1	0	4	1	0	1	1	0	0	0	1	1	0	1	6	0	88	88	1	2	1	1	1	1	1	1	4	3	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	77	77	88	88	88	88	88	88	2	1	88	5	14	1	88	88	88	1	1	1	77	77	77	2	77	1	1	1	1	4	88	1	77	4	88	88	88	4	4	1	1	4	2	4	88	88	88	88	88	88	0	0	0	88	88	88	1	1	1	1	1	2	4	1	4	1	2	4	0	88	88	88	37	5	5	88	88	7	1	180	8	6	4	3	1	1	4	1	1	3	4	4	2	3	2	2	1	3	1	3	2	1	2	3	4	2	1	2	1	3	4	4	3	3	2	2	2	1	4	3	3	2	4	3	1	2	1	1	2	4	3	3	1	3	3	3	1	1	3	3	1	4	2	3	3	4	4	4	1	2	3	4	4	2	1	4	2	3	1	1	2	4	3	3	1	3	2	3	3	4	3	4	3	2	1	1	4	4	1	4	1	3	2	2	4	5	4	1	4	3	2	1	1	4	1	1	1	3	5	4	2	3	2	4	1	4	4	2	2	4	4	5	3	3	4	3	2	1	2	1	3	4	4	3	7	3	2	1	4	3	3	4	3	2	3	2	4	4	4	2	2	4	2	4	2	3	2	2	1	4	6	2	2	3	3	1	4	2	4	2	2	3	3	6	2	2	1	4	3	3	4	4	4	2	1	2	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	9	0	180	62	1	1	3	88	289.305755615234	1	88	88	21	21	7	30	4	3	419	45	14	2	2	2	3	1	7	420	5	281.094390869141	7	45	1	88	88
R28YRS	IN081040	3/5/2007	1	1	0	1	7	15	6	0	88	88	88	0	88	88	88	88	88	88	1	5	3	17	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	0	0	0	8	1	1	0	88	88	88	88	88	88	1	0	0	88	88	88	3	1	1	0	1	0	1	0	4	1	1	0	1	0	88	88	1	1	1	0	6	88	0	0	1	1	1	1	1	1	1	1	4	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	4	12	1	16	88	88	88	2	1	88	42	10	1	88	88	88	1	1	2	1	1	1	77	1	1	1	1	1	4	4	1	1	4	88	88	88	2	4	1	1	4	1	4	88	88	88	88	88	88	1	1	0	1	1	88	1	4	1	4	1	1	77	1	4	4	77	4	0	88	88	88	28	5	5	88	88	6	73	204	8	37	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	3	2	1	2	4	3	4	0	2	3	1	4	4	1	4	1	3	3	3	1	4	2	1	4	2	2	4	2	4	1	2	1	3	5	4	2	3	4	2	1	4	3	1	2	4	4	4	1	4	3	2	2	1	2	1	4	3	4	3	3	3	2	3	4	1	1	1	4	2	1	2	3	3	4	1	2	4	1	3	2	2	2	2	1	4	4	2	2	1	4	4	1	2	1	3	2	3	3	4	3	2	1	2	3	3	3	1	1	4	4	3	7	4	2	3	4	4	3	1	1	2	3	4	2	5	1	4	3	4	3	4	3	4	1	2	2	4	8	9	0	204	47	1	1	3	103	318.075988769531	1	88	88	21	21	9	6	4	3	419	45	14	2	2	2	4	4	7	120	5	299.55126953125	9	12	1	88	88
R28YRS	IN081041	3/1/2007	1	1	0	1	7	45	5	0	88	88	88	0	88	88	88	88	88	88	1	3	9	17	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	1	0	0	8	2	1	0	88	88	88	88	88	88	1	0	0	88	88	88	1	1	1	0	1	1	1	0	5	1	0	1	1	0	0	0	1	1	1	0	6	88	11	0	1	1	1	1	1	1	1	1	20	1	1	3	1	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	1	5	6	16	15	88	88	88	88	1	1	88	40	14	1	88	88	88	1	1	2	77	1	1	77	1	1	4	1	1	4	4	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	0	1	0	88	3	88	1	4	1	4	1	1	77	1	4	4	77	4	0	88	88	88	11	3	2	41	88	4	13	204	10	16	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	2	4	0	1	3	4	4	4	2	3	2	2	1	4	3	1	1	4	3	1	2	4	3	4	1	2	3	1	3	3	2	2	2	1	1	1	4	2	3	3	4	4	4	1	2	3	1	3	2	1	4	2	3	1	1	2	4	1	4	1	3	3	3	2	4	3	2	5	4	1	1	4	2	1	4	1	3	4	3	4	6	4	2	4	4	2	4	3	3	1	2	2	4	7	4	2	3	1	1	1	4	2	3	2	4	4	3	1	4	3	4	2	1	2	1	4	3	1	3	5	3	2	1	4	3	3	4	4	2	1	2	3	3	4	1	2	1	2	3	2	2	1	2	1	3	7	2	3	4	4	4	1	4	1	3	2	3	3	4	2	2	4	1	2	3	3	2	2	1	4	3	8	3	2	3	4	1	3	2	4	3	2	1	2	4	1	2	3	3	2	3	3	4	4	4	2	1	8	10	58	204	68	1	1	3	83	280.792114257813	1	88	88	21	21	11	6	4	3	419	45	14	2	2	1	1	4	7	40	6	326.053466796875	11	18	1	88	88
R28YRS	IN081042	3/1/2007	1	1	0	3	6	25	5	0	88	88	88	0	88	88	88	88	88	88	1	3	9	17	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	1	1	-77	0	8	1	1	0	88	88	88	88	88	88	1	0	0	88	88	88	1	0	1	0	1	1	1	0	4	1	0	0	0	0	0	0	1	0	1	1	4	0	88	88	1	1	1	1	1	1	1	1	4	3	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	2	88	88	88	88	88	88	2	1	88	12	14	0	1	2	3	1	1	1	1	1	1	77	77	1	4	4	1	4	88	1	1	4	88	88	88	3	4	1	1	4	2	4	88	88	88	88	88	88	1	1	0	1	1	88	1	4	1	4	1	1	4	1	4	4	4	4	0	88	88	88	11	5	5	88	88	5	1	96	11	37	4	3	1	1	4	1	2	2	4	3	2	3	2	2	1	3	1	3	3	1	4	2	4	2	4	2	1	3	4	4	2	3	3	2	2	1	4	3	2	3	4	3	2	2	2	3	4	4	3	3	1	4	3	2	2	2	3	2	1	4	2	3	3	4	3	4	1	2	2	3	2	2	1	4	2	3	1	3	2	4	3	2	1	4	2	2	3	4	2	4	5	4	3	3	1	3	1	3	3	3	1	4	1	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	11	56	96	29	1	1	3	47	222.077362060547	1	88	88	21	21	12	2	4	3	419	45	14	2	2	1	2	1	7	40	7	326.053466796875	12	13	1	88	88
R28YRS	IN081043	2/28/2007	1	1	0	3	8	10	1	0	88	88	88	0	88	88	88	88	88	88	1	3	9	17	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	0	0	0	7	1	1	0	88	88	88	88	88	88	3	0	0	88	88	88	1	1	1	0	1	1	1	0	5	1	0	0	1	1	0	0	1	0	1	1	6	88	1	12	1	1	1	1	1	1	1	1	10	2	1	3	1	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	1	5	6	1	11	15	88	88	88	1	1	88	15	10	1	88	88	88	1	1	1	1	1	1	77	1	1	4	4	1	4	88	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	1	1	0	1	2	88	1	4	1	4	1	1	4	1	4	4	4	4	0	88	88	88	15	3	4	1	4	4	13	180	8	50	88	88	88	88	88	88	88	88	88	88	88	88	88	2	1	3	1	3	2	1	4	3	4	2	4	0	1	3	4	4	4	2	3	2	2	1	4	3	1	2	4	3	1	2	2	3	1	4	2	3	1	2	3	1	1	2	2	2	1	4	2	1	3	2	3	4	1	2	3	2	2	2	1	4	2	3	4	3	2	4	1	4	1	3	1	1	2	4	3	4	3	4	1	1	1	4	1	4	2	1	4	1	1	7	2	2	3	3	2	4	2	4	1	4	4	3	6	4	1	3	2	1	1	4	2	1	2	2	4	4	2	4	1	2	3	1	2	1	4	4	1	3	3	3	2	1	4	4	1	1	3	2	3	2	1	4	4	1	2	1	2	3	2	1	2	2	3	1	6	2	1	2	4	4	4	2	2	4	2	3	3	4	2	2	2	2	2	3	4	1	4	3	4	3	9	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	9	22	167	53	1	1	3	88	289.305755615234	1	88	88	21	21	9	25	4	3	419	55	14	2	2	1	1	1	7	77	5	281.094390869141	9	47	1	88	88
R28YRS	IN081044	2/27/2007	1	1	0	1	8	15	6	0	88	88	88	0	88	88	88	88	88	88	7	10	88	15	22	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	-77	0	9	1	3	0	88	88	88	88	88	88	1	0	0	88	88	88	1	1	1	0	1	1	1	0	5	1	0	1	1	77	77	77	1	1	0	1	6	0	88	88	1	1	1	1	1	88	1	1	13	1	1	3	1	88	88	88	88	88	77	77	77	77	77	77	77	0	77	77	77	77	77	77	77	88	2	5	5	88	88	88	88	88	88	2	1	88	37	14	1	88	88	88	1	1	77	1	1	1	77	77	1	3	1	1	4	88	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	77	77	77	88	88	88	1	4	1	4	1	1	4	1	4	4	4	4	0	88	88	88	37	3	3	88	88	4	97	204	14	35	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	2	4	3	4	1	3	4	1	2	1	3	0	4	2	3	3	1	1	4	2	3	2	2	3	2	2	3	3	2	3	1	2	1	1	1	1	3	3	3	2	3	4	1	1	4	3	2	2	2	3	3	4	3	2	2	2	3	2	1	2	2	1	1	4	2	4	3	3	1	4	1	1	3	2	1	3	7	4	2	1	1	3	3	3	2	3	3	4	1	4	4	2	3	4	3	3	2	3	3	4	1	2	5	1	4	1	1	1	4	3	1	1	2	3	2	4	14	45	204	29	1	1	3	109	332.754669189453	1	88	88	21	21	14	50	4	3	419	45	14	2	2	2	2	4	7	280	6	326.053466796875	14	55	1	88	88
R28YRS	IN081045	3/27/2007	1	1	0	1	7	15	1	0	88	88	88	0	88	88	88	88	88	88	1	3	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	1	0	0	8	2	1	0	88	88	88	88	88	88	1	0	0	88	88	88	2	1	1	0	1	1	1	0	5	1	1	0	1	0	1	0	1	1	1	1	8	12	88	88	1	2	1	1	1	1	1	1	2	1	1	3	1	88	88	88	88	88	0	1	0	0	0	0	0	0	88	2	88	88	88	88	88	88	2	3	5	15	8	4	88	88	88	2	1	88	40	14	1	88	88	88	1	1	1	1	1	1	77	77	1	1	1	1	4	4	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	88	88	88	0	0	0	88	88	88	1	4	1	4	1	1	77	1	4	4	77	4	0	88	88	88	11	2	3	31	88	4	85	204	11	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	1	4	3	1	4	2	3	2	3	1	0	2	4	4	3	4	4	4	4	1	2	1	1	4	4	2	3	3	1	1	4	4	2	2	4	4	3	2	4	3	2	3	1	2	1	4	1	4	3	0	3	2	1	4	1	1	4	4	2	3	2	3	0	4	3	2	3	1	4	1	2	2	2	1	4	3	2	1	4	3	4	4	2	1	2	2	3	3	2	4	2	1	3	4	2	4	2	1	3	4	1	1	4	1	3	4	1	3	2	2	2	3	1	2	1	4	2	3	1	1	4	3	1	4	2	3	2	0	11	40	204	14	1	1	3	120	376.790740966797	1	88	88	21	21	11	45	4	3	419	55	14	2	4	2	2	4	7	400	5	281.094390869141	12	2	1	88	88
R28YRS	IN081046	3/22/2007	1	1	0	3	7	8	1	0	88	88	88	0	88	88	88	88	88	88	1	3	9	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	1	0	0	8	1	1	0	88	88	88	88	88	88	1	0	0	88	88	88	1	1	1	0	1	0	1	0	4	1	0	0	1	0	0	0	1	0	0	1	4	0	88	88	1	1	1	1	1	1	1	1	4	3	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	2	88	88	88	88	88	88	2	1	88	40	14	1	88	88	88	1	1	1	1	1	1	77	1	1	4	1	1	4	88	1	1	4	88	88	88	2	4	1	1	4	1	4	88	88	88	88	88	88	0	0	0	88	88	88	1	4	1	4	1	1	77	1	77	77	77	4	0	88	88	88	37	5	5	88	88	6	25	204	10	58	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	1	3	4	4	1	2	3	2	2	1	4	3	0	1	4	3	1	2	4	1	2	1	2	3	1	5	3	2	1	2	3	2	1	4	2	3	3	4	2	4	1	2	3	3	3	2	1	4	2	3	1	1	2	4	3	1	1	3	2	1	1	4	2	2	3	4	3	1	4	3	1	1	3	3	3	3	1	5	2	2	4	3	4	4	3	4	1	2	1	3	1	4	1	3	3	4	1	4	2	1	2	4	4	3	3	4	3	2	2	1	2	1	4	1	4	3	2	3	2	1	4	1	1	4	3	2	1	2	3	2	4	2	2	3	2	3	2	1	2	4	1	1	5	2	3	4	4	4	1	1	1	2	2	3	3	4	1	2	2	4	3	3	4	2	1	3	4	3	7	4	2	3	4	1	3	2	3	2	3	1	2	2	3	1	3	4	4	1	3	4	1	4	3	1	9	11	32	204	51	1	1	3	102	316.020965576172	1	88	88	21	21	11	35	4	3	419	45	14	1	2	1	3	4	7	120	5	299.55126953125	11	43	1	88	88
R28YRS	IN081047	4/2/2007	1	1	1	3	7	30	1	0	88	88	88	0	88	88	88	88	88	88	1	3	9	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	1	1	0	0	8	1	1	0	88	88	88	88	88	88	1	0	0	88	88	88	1	1	1	0	1	1	1	0	5	1	0	1	1	0	0	0	0	0	1	0	4	0	88	88	1	1	1	1	1	1	1	1	4	3	1	3	1	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	77	88	88	88	88	88	88	2	1	88	35	14	0	1	2	3	1	1	1	1	77	1	77	77	1	4	1	4	4	88	1	1	4	88	88	88	3	4	1	1	4	2	4	88	88	88	88	88	88	1	0	0	2	88	88	1	4	1	4	1	1	4	1	77	77	4	4	0	88	88	88	35	5	5	88	88	6	73	204	14	14	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	3	2	1	2	4	3	4	0	2	3	1	4	1	2	4	2	3	3	3	1	4	4	2	4	3	4	3	4	4	2	2	1	3	4	2	2	3	4	4	4	4	2	1	2	4	4	5	2	4	4	3	1	1	2	1	4	1	4	3	3	3	1	3	4	1	3	1	4	2	2	1	4	7	4	4	2	3	2	1	1	2	2	2	1	1	6	2	1	4	4	1	4	1	1	2	2	3	3	5	1	2	4	1	2	3	3	2	1	3	4	3	6	4	2	3	4	4	1	1	2	4	3	1	2	6	1	3	3	3	1	3	1	1	1	2	3	4	7	14	29	204	53	1	1	3	99	309.855926513672	1	88	88	21	21	14	51	4	3	419	45	14	2	2	1	2	1	7	-88	7	326.053466796875	15	9	1	88	88
R28YRS	IN081048	3/18/2007	1	0	88	88	88	-88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	9	0	3	10	1	0	88	8	88	88	10	0	2	8	0	0	0	1	1	2	6	88	12	5	88	2	1	0	88	88	88	2	0	1	0	1	1	1	0	4	0	0	0	1	0	0	0	0	1	0	1	3	88	0	0	1	1	1	1	1	1	1	1	15	3	88	88	88	3	88	88	88	2	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	1	2	3	12	15	88	88	88	88	1	1	88	42	88	88	88	88	88	1	1	2	1	2	1	77	1	1	1	1	1	4	88	1	1	4	88	88	88	88	88	88	88	88	88	88	88	88	88	4	4	2	0	0	0	88	88	88	1	4	1	4	1	1	4	1	4	4	4	4	0	88	88	88	42	5	5	88	88	6	1	120	10	8	4	3	1	1	4	1	2	2	4	2	2	3	1	2	1	3	1	3	2	1	4	3	4	3	3	2	1	3	3	4	2	2	3	2	2	4	4	3	3	2	4	3	1	2	2	4	3	4	3	3	1	4	3	2	3	2	3	3	1	4	2	3	3	4	4	4	1	2	4	2	4	3	1	4	2	3	2	5	2	4	3	4	1	4	2	2	4	4	3	4	4	3	4	1	2	4	2	4	2	3	4	4	1	6	2	3	3	3	3	4	2	4	1	2	2	4	7	4	2	2	2	2	1	1	1	2	2	1	4	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	10	38	120	44	1	1	3	52	230.884567260742	1	88	88	21	21	10	42	79	79	-79	-79	-79	79	79	79	79	79	-79	-79	0	172.955963134766	10	49	1	88	88
