CHILDCODE	EDCHSTR5	GRDER5	CMPGRDR5	TYSCR5	SMESCHR5	PROVR5	DSSCR5	COD_MOD	ANEXO	NMSCSCR5	NIV_MOD	D_NIV_MOD	GESTION	D_GESTION	GES_DEP	D_GES_DEP	COD_ENAHO	TYSCR5_C	NMSCLSR5_C
148038	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148038	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148039	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148039	14	15	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148039	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148039	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148040	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148040	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148040	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148040	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148041	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148041	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148041	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148041	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148042	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148042	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148042	15	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148042	16	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148043	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148043	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148043	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148043	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148044	13	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148044	14	13	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
148044	15	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
148044	16	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
148046	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148046	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148046	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148046	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148047	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148047	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148047	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148047	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148048	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148048	14	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148048	15	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148048	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148049	13	9	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148049	14	10	3	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
148049	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148049	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148051	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
148051	14	15	 	4	3	 	 	 	 	 	 	 	 	 	 	 	 	4	 
148051	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
148051	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158001	13	10	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158001	14	11	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158001	15	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158001	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158002	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158002	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158002	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158002	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158003	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158003	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158003	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158003	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158005	13	11	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158005	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158005	15	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158005	16	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158006	13	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158006	14	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158006	15	15	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158006	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158007	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158007	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158007	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158007	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158008	13	11	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	9	 
158008	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158008	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158008	16	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158009	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158009	14	13	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158009	15	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158009	16	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158010	13	15	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158010	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158010	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158010	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158011	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158011	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158011	15	15	 	1	3	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158011	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158013	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158013	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158013	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158013	16	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158014	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158014	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158014	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158014	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158015	13	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158015	14	14	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158015	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158015	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158016	13	14	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158016	14	15	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158016	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158016	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158017	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158017	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158017	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158017	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158018	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158018	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158018	15	22	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158018	16	7	4	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158019	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158019	14	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158019	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158019	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158021	13	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158021	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158021	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158021	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158022	13	11	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158022	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158022	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158022	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158023	13	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158023	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158023	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158023	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158024	13	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158024	14	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158024	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158024	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158025	13	9	1	9	0	 	 	 	 	 	 	 	 	 	 	 	 	9	 
158025	14	10	2	9	1	 	 	 	 	 	 	 	 	 	 	 	 	9	 
158025	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158025	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158026	13	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158026	14	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158026	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158026	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158031	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158031	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158031	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158031	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158032	13	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158032	14	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158032	15	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158032	16	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158033	13	13	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158033	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158033	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158033	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158034	13	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158034	14	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158034	15	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158034	16	14	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158035	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158035	14	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158035	15	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158035	16	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158036	13	13	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158036	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158036	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158036	16	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158037	13	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158037	14	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158037	15	14	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158037	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158038	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158038	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158038	15	13	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158038	16	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158039	13	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158039	14	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158039	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158039	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158040	13	9	3	3	1	 	 	 	 	 	 	 	 	 	 	 	 	3	 
158040	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158040	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158040	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158041	13	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158041	14	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158041	15	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158041	16	14	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158042	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158042	14	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158042	15	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158042	16	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158043	13	13	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158043	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158043	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158043	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158044	13	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158044	14	14	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158044	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158044	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158045	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158045	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158045	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158045	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158046	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158046	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158046	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158046	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158047	13	15	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158047	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158047	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158047	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158048	13	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158048	14	14	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158048	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158048	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158050	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158050	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158050	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158050	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158051	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158051	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158051	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158051	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158052	13	0	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158052	14	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158052	15	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
158052	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158053	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158053	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158053	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158053	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158054	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158054	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158054	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158054	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158055	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158055	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158055	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158055	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158056	13	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158056	14	14	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
158056	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158056	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158057	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158057	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158057	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
158057	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168001	13	15	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168001	14	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168001	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168001	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168002	13	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168002	14	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168002	15	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168002	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168005	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168005	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168005	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168005	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168006	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168006	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168006	15	15	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168006	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168007	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168007	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168007	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168007	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168008	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168008	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168008	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168008	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168009	13	11	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168009	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168009	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168009	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168010	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168010	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168010	15	15	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168010	16	15	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168011	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168011	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168011	15	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
168011	16	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
168012	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168012	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168012	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168012	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168013	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168013	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168013	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168013	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168015	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168015	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168015	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168015	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168016	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168016	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168016	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168016	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168017	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168017	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168017	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168017	16	15	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168018	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168018	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168018	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168018	16	21	 	4	0	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168020	13	11	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168020	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168020	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168020	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168022	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168022	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168022	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168022	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168024	13	10	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168024	14	11	1	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
168024	15	13	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
168024	16	13	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
168025	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168025	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168025	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
168025	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178001	13	13	 	3	0	 	 	 	 	 	 	 	 	 	 	 	 	3	 
178001	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178001	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178001	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178002	13	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178002	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178002	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178002	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178003	13	15	 	1	0	 	 	 	 	 	 	 	 	 	 	 	 	1	 
178003	14	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
178003	15	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
178003	16	15	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
178004	13	14	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	1	 
178004	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178004	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178004	16	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178006	13	13	 	4	1	 	 	 	 	 	 	 	 	 	 	 	 	4	 
178006	14	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178006	15	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
