CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	DTHEXPR3	ADULTEDC	GRADE	HSSTRR3	STRAGER3	GRADER3	STILLR3	WHYNOTR3	AGEGRDR3	PERFR3	FEESR3	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3	SLEEPR3	CHCARER3	HHCHRER3	NPYWRKR3	PAYWRKR3	SCHOOLR3	STUDYR3	PLAYR3
VN051035	1	69	2	6	1	88	0	5	 	 	 	 	 	 	 	 	0	15	12	24	4	 	 	 	 	 	 	 	 
VN051035	2	38	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	2	12	26	3	 	 	 	 	 	 	 	 
VN051035	3	39	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	2	12	26	3	 	 	 	 	 	 	 	 
VN051035	4	20	1	7	1	88	1	14	 	 	 	 	 	 	 	 	0	15	12	16	1	 	 	 	 	 	 	 	 
VN051035	5	4	1	7	1	88	88	88	 	 	 	 	 	 	 	 	4	19	 	 	 	 	 	 	 	 	 	 	 
VN051036	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	945	0	19	 	 	 	8	0	2	0	0	7	2	5
VN051036	1	89	2	5	1	88	0	1	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN051036	2	48	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	13	10	25	8	 	 	 	 	 	 	 	 
VN051036	3	46	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	13	11	26	8	 	 	 	 	 	 	 	 
VN051037	0	15	2	0	1	88	88	88	1	6	8	1	88	88	2	45	0	15	12	17	2	5	0	2	0	0	8	6	3
VN051037	1	79	1	6	1	88	0	5	 	 	 	 	 	 	 	 	4	19	 	 	 	 	 	 	 	 	 	 	 
VN051037	2	43	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	12	24	5	 	 	 	 	 	 	 	 
VN051037	3	43	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	15	8	13	1	 	 	 	 	 	 	 	 
VN051037	4	22	1	7	1	88	0	9	 	 	 	 	 	 	 	 	0	13	12	24	8	 	 	 	 	 	 	 	 
VN051037	17	10	1	7	1	88	88	88	1	6	4	1	88	88	2	0	0	15	12	12	1	8	0	1	0	0	7	3	5
VN051038	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	1445	0	15	12	25	1	9	0	1	0	0	7	2	5
VN051038	1	42	1	1	1	88	1	30	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN051038	2	34	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	4	12	25	4	 	 	 	 	 	 	 	 
VN051039	1	45	1	1	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051039	2	45	2	1	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051039	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	400	0	19	 	 	 	12	0	0	0	0	5	2	5
VN051039	4	48	1	19	1	88	0	6	 	 	 	 	 	 	 	 	0	11	12	20	6	 	 	 	 	 	 	 	 
VN051039	5	51	2	19	1	88	0	6	 	 	 	 	 	 	 	 	0	5	12	20	4	 	 	 	 	 	 	 	 
VN051039	6	23	1	19	1	88	0	6	 	 	 	 	 	 	 	 	0	5	12	25	5	 	 	 	 	 	 	 	 
VN051039	7	26	2	19	1	88	1	30	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN051039	3	92	2	18	3	99	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051040	1	81	1	6	99	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051040	3	42	1	13	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051040	6	27	2	13	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051040	0	15	2	0	1	88	88	88	1	6	2	0	8	8	88	-88	0	5	12	15	3	11	0	2	0	3	0	0	8
VN051040	2	71	2	6	1	88	0	1	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN051040	4	38	1	1	1	88	0	0	 	 	 	 	 	 	 	 	0	11	12	15	3	 	 	 	 	 	 	 	 
VN051040	5	35	2	1	1	88	0	3	 	 	 	 	 	 	 	 	0	15	12	25	6	 	 	 	 	 	 	 	 
VN051040	7	12	2	7	1	88	88	88	1	6	5	1	88	88	3	45	0	19	 	 	 	10	0	0	0	0	5	3	6
VN051040	17	9	1	7	1	88	88	88	1	6	3	1	88	88	4	0	0	19	 	 	 	10	0	0	0	0	4	2	8
VN051041	0	15	2	0	1	88	88	88	1	6	8	1	88	88	2	45	0	15	12	25	3	8	1	3	0	0	5	2	6
VN051041	1	41	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	9	20	7	 	 	 	 	 	 	 	 
VN051041	2	40	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	1	9	15	7	 	 	 	 	 	 	 	 
VN051041	3	3	1	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN051042	0	15	1	0	1	88	88	88	1	6	9	1	88	88	4	220	0	15	12	26	2	8	0	2	0	0	5	1	8
VN051042	1	44	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	13	11	25	8	 	 	 	 	 	 	 	 
VN051042	2	38	2	1	1	88	0	2	 	 	 	 	 	 	 	 	0	9	12	27	8	 	 	 	 	 	 	 	 
VN051042	3	13	1	7	1	88	88	88	1	6	7	1	88	88	3	945	0	15	12	20	2	8	0	2	0	0	7	1	6
VN051043	0	15	1	0	1	88	88	88	1	6	8	1	88	88	2	45	0	15	12	16	2	7	0	2	0	0	7	3	5
VN051043	1	50	2	1	1	88	0	14	 	 	 	 	 	 	 	 	0	13	10	22	8	 	 	 	 	 	 	 	 
VN051043	2	48	1	1	1	88	0	14	 	 	 	 	 	 	 	 	0	13	10	22	8	 	 	 	 	 	 	 	 
VN051043	17	9	2	7	1	88	88	88	1	6	3	1	88	88	2	0	0	15	12	13	1	10	0	1	0	0	6	2	5
VN051044	4	30	2	7	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051044	7	21	2	7	2	88	0	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051044	0	15	2	0	1	88	88	88	1	7	8	0	31	15	88	-88	0	16	12	25	4	10	2	1	1	0	0	0	10
VN051044	1	91	2	6	1	88	0	0	 	 	 	 	 	 	 	 	5	19	88	88	88	 	 	 	 	 	 	 	 
VN051044	2	53	1	1	1	88	0	0	 	 	 	 	 	 	 	 	0	5	9	10	6	 	 	 	 	 	 	 	 
VN051044	3	52	2	1	1	88	0	0	 	 	 	 	 	 	 	 	0	16	12	25	6	 	 	 	 	 	 	 	 
VN051044	5	26	1	7	1	88	0	1	 	 	 	 	 	 	 	 	0	2	10	25	6	 	 	 	 	 	 	 	 
VN051044	6	23	2	7	1	88	0	6	 	 	 	 	 	 	 	 	0	2	10	25	6	 	 	 	 	 	 	 	 
VN051045	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	851	0	15	10	15	1	9	0	1	0	0	6	2	6
VN051045	1	38	1	1	1	88	1	30	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN051045	2	38	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	5	6	20	7	 	 	 	 	 	 	 	 
VN051045	17	10	2	7	1	88	88	88	1	6	4	1	88	88	2	880	0	15	10	15	1	9	0	1	0	0	4	3	7
VN051046	2	41	1	1	2	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051046	3	38	2	1	2	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051046	0	14	1	0	1	88	88	88	1	6	7	1	88	88	2	22	0	15	12	20	2	8	0	2	0	0	5	2	7
VN051046	1	70	2	6	1	88	0	0	 	 	 	 	 	 	 	 	3	15	12	15	3	 	 	 	 	 	 	 	 
VN051047	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	369	0	15	12	25	3	8	0	3	0	0	7	2	4
VN051047	1	46	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	10	7	20	9	 	 	 	 	 	 	 	 
VN051047	2	44	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	11	7	20	9	 	 	 	 	 	 	 	 
VN051047	3	17	1	7	1	88	88	88	1	6	11	1	88	88	3	1845	0	15	12	25	4	8	0	4	0	0	8	2	2
VN051048	3	25	2	7	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051048	4	23	1	7	2	88	1	14	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN051048	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	345	0	15	12	20	3	8	0	3	0	0	7	2	4
VN051048	1	44	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	4	8	26	8	 	 	 	 	 	 	 	 
VN051048	2	46	2	1	1	88	0	3	 	 	 	 	 	 	 	 	0	4	8	26	8	 	 	 	 	 	 	 	 
VN051049	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	45	0	15	12	20	1	10	0	1	0	0	5	3	5
VN051049	1	48	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	11	12	26	5	 	 	 	 	 	 	 	 
VN051049	2	46	1	1	1	88	0	3	 	 	 	 	 	 	 	 	0	11	10	26	8	 	 	 	 	 	 	 	 
VN051049	3	16	2	7	1	88	88	88	1	6	9	0	31	15	88	-88	0	15	12	25	2	13	0	2	0	0	0	0	9
VN051049	4	12	2	7	1	88	88	88	1	6	5	1	88	88	4	45	0	15	10	20	1	11	0	1	0	0	5	2	5
VN051050	0	14	1	0	1	88	88	88	1	6	8	1	88	88	2	45	0	15	12	15	1	9	0	1	0	0	5	2	7
VN051050	1	43	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	15	12	20	3	 	 	 	 	 	 	 	 
VN051050	2	42	1	1	1	88	0	3	 	 	 	 	 	 	 	 	0	12	12	26	8	 	 	 	 	 	 	 	 
VN051050	3	21	1	7	1	88	0	13	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN051057	1	43	1	1	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051057	0	15	1	0	1	88	88	88	1	7	8	1	88	88	3	45	0	15	12	30	1	9	0	1	0	0	5	1	8
VN051057	2	41	2	1	1	88	0	12	 	 	 	 	 	 	 	 	2	15	12	30	4	 	 	 	 	 	 	 	 
VN051057	3	21	1	7	1	88	0	6	 	 	 	 	 	 	 	 	0	12	3	28	8	 	 	 	 	 	 	 	 
VN051057	4	19	1	7	1	88	0	6	 	 	 	 	 	 	 	 	0	12	4	28	8	 	 	 	 	 	 	 	 
VN051070	1	80	2	5	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051070	2	54	1	1	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN051070	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	3681	0	19	 	 	 	9	0	0	0	0	6	5	4
VN051070	3	39	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 
VN061001	3	37	1	1	3	1	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061001	1	65	1	6	4	88	99	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061001	4	32	2	1	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061001	5	25	2	13	4	88	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061001	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	632	0	15	12	30	2	8	0	2	0	0	5	5	4
VN061001	2	65	2	6	1	88	0	1	 	 	 	 	 	 	 	 	1	5	12	30	5	 	 	 	 	 	 	 	 
VN061001	6	5	1	7	1	88	88	88	0	88	88	88	88	88	88	-88	4	19	 	 	 	10	0	0	0	0	4	0	10
VN061003	0	14	2	0	1	88	88	88	1	6	7	1	88	88	3	245	0	19	 	 	 	9	0	0	0	0	6	5	4
VN061003	1	47	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	11	12	30	8	 	 	 	 	 	 	 	 
VN061003	2	46	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	15	12	30	9	 	 	 	 	 	 	 	 
VN061003	3	25	1	7	1	88	0	30	 	 	 	 	 	 	 	 	0	11	12	26	8	 	 	 	 	 	 	 	 
VN061004	4	 	 	 	 	 	 	 	1	6	3	0	88	88	4	180	0	19	 	 	 	9	0	0	0	0	5	1	9
VN061004	3	19	2	7	2	88	0	4	 	 	 	 	 	 	 	 	0	20	12	30	9	 	 	 	 	 	 	 	 
VN061004	0	15	2	0	1	88	88	88	1	6	8	1	88	88	2	1920	0	15	12	5	2	9	1	2	0	0	5	2	5
VN061004	1	40	1	1	1	88	0	3	 	 	 	 	 	 	 	 	0	20	8	26	10	 	 	 	 	 	 	 	 
VN061004	2	38	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	20	5	30	9	 	 	 	 	 	 	 	 
VN061004	17	10	1	7	1	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061006	0	14	1	0	1	88	88	88	1	6	7	1	88	88	3	45	0	4	12	30	2	9	0	1	2	0	5	2	4
VN061006	1	41	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	10	12	20	6	 	 	 	 	 	 	 	 
VN061006	2	37	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	10	12	30	11	 	 	 	 	 	 	 	 
VN061008	0	14	2	0	1	88	88	88	1	6	8	1	88	88	2	945	0	15	12	30	3	9	0	3	0	0	5	5	2
VN061008	1	38	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	11	12	30	9	 	 	 	 	 	 	 	 
VN061008	2	35	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	10	12	30	9	 	 	 	 	 	 	 	 
VN061008	17	11	1	7	1	88	88	88	1	6	5	1	88	88	2	445	0	19	 	 	 	9	0	0	0	0	5	4	6
VN061009	0	14	2	0	1	88	88	88	1	7	8	1	88	88	2	2810	0	15	12	10	3	8	0	1	0	0	8	2	6
VN061009	1	40	1	1	1	88	0	12	 	 	 	 	 	 	 	 	0	3	12	30	10	 	 	 	 	 	 	 	 
VN061009	2	38	2	1	1	88	0	9	 	 	 	 	 	 	 	 	0	10	12	30	12	 	 	 	 	 	 	 	 
VN061009	3	12	2	7	1	88	88	88	1	7	6	1	88	88	2	1875	0	15	12	25	3	9	0	1	0	0	5	2	7
VN061011	0	14	1	0	1	88	88	88	1	6	4	0	24	9	88	-88	0	15	12	30	4	11	0	4	0	0	0	0	9
VN061011	1	43	1	1	1	88	0	2	 	 	 	 	 	 	 	 	0	11	10	26	8	 	 	 	 	 	 	 	 
VN061011	2	39	2	1	1	88	0	2	 	 	 	 	 	 	 	 	0	11	8	30	8	 	 	 	 	 	 	 	 
VN061011	17	10	1	7	1	88	88	88	1	6	4	1	88	88	4	0	0	19	 	 	 	11	0	0	0	0	5	2	6
VN061012	0	14	2	0	1	88	88	88	1	6	8	1	88	88	3	560	0	15	12	30	3	8	1	2	0	0	7	1	3
VN061012	1	41	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	20	12	15	8	 	 	 	 	 	 	 	 
VN061012	2	36	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	15	12	30	7	 	 	 	 	 	 	 	 
VN061012	3	18	2	7	1	88	0	10	 	 	 	 	 	 	 	 	5	15	12	30	6	 	 	 	 	 	 	 	 
VN061012	4	12	2	7	1	88	88	88	0	88	88	88	88	88	88	-88	5	19	 	 	 	9	0	0	0	0	0	0	15
VN061013	1	60	1	1	3	0	99	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061013	3	30	1	7	4	88	0	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061013	5	20	2	7	4	88	0	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061013	6	17	1	7	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061013	0	14	1	0	1	88	88	88	1	6	8	0	21	14	88	-88	0	13	7	25	10	8	0	0	0	10	0	0	6
VN061013	2	59	2	1	1	88	0	3	 	 	 	 	 	 	 	 	2	15	12	30	4	 	 	 	 	 	 	 	 
VN061013	4	21	1	7	1	88	0	0	 	 	 	 	 	 	 	 	4	19	 	 	 	 	 	 	 	 	 	 	 
VN061013	17	11	1	15	1	88	88	88	1	6	2	0	9	8	88	-88	0	4	12	30	5	9	0	0	5	0	0	0	10
VN061014	5	18	1	7	2	88	99	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061014	0	15	2	0	1	88	88	88	1	6	8	1	88	88	3	85	0	15	12	30	3	8	0	3	0	0	5	1	7
VN061014	1	77	2	6	1	88	0	1	 	 	 	 	 	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 
VN061014	2	52	1	1	1	88	0	2	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 
VN061014	3	52	2	1	1	88	0	2	 	 	 	 	 	 	 	 	0	1	6	15	24	 	 	 	 	 	 	 	 
VN061014	4	21	1	7	1	88	0	9	 	 	 	 	 	 	 	 	0	12	4	20	9	 	 	 	 	 	 	 	 
VN061014	6	17	1	7	1	88	88	88	1	6	2	0	8	7	88	-88	0	1	6	15	8	10	0	2	0	0	0	0	12
VN061015	0	15	2	0	1	88	88	88	1	6	8	0	21	14	88	-88	0	11	10	20	6	9	0	2	0	6	0	0	7
VN061015	1	39	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	11	10	20	5	 	 	 	 	 	 	 	 
VN061015	2	37	1	1	1	88	0	2	 	 	 	 	 	 	 	 	0	3	7	24	6	 	 	 	 	 	 	 	 
VN061015	17	7	1	7	1	88	88	88	1	6	1	1	88	88	2	0	0	15	10	15	1	11	0	1	0	0	4	2	6
VN061016	0	15	1	0	1	88	88	88	1	6	8	1	88	88	3	0	0	19	 	 	 	11	0	0	0	0	5	2	6
VN061016	1	79	1	6	1	88	0	7	 	 	 	 	 	 	 	 	3	19	 	 	 	 	 	 	 	 	 	 	 
VN061016	2	71	2	6	1	88	0	7	 	 	 	 	 	 	 	 	0	15	12	27	3	 	 	 	 	 	 	 	 
VN061016	3	40	1	1	1	88	0	0	 	 	 	 	 	 	 	 	0	3	7	30	6	 	 	 	 	 	 	 	 
VN061016	4	35	2	1	1	88	0	1	 	 	 	 	 	 	 	 	0	15	12	30	6	 	 	 	 	 	 	 	 
VN061016	5	13	1	7	1	88	88	88	1	6	7	0	8	13	88	-88	0	3	8	10	2	11	0	0	2	0	0	0	11
VN061017	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	1720	0	15	12	30	2	9	0	1	0	0	8	2	4
VN061017	1	38	1	1	1	88	0	2	 	 	 	 	 	 	 	 	0	1	6	20	7	 	 	 	 	 	 	 	 
VN061017	2	39	2	1	1	88	0	5	 	 	 	 	 	 	 	 	99	12	6	20	10	 	 	 	 	 	 	 	 
VN061017	3	6	1	7	1	88	88	88	1	6	4	1	88	88	3	360	0	19	 	 	 	10	0	0	0	0	6	1	7
VN061018	0	15	2	0	1	88	88	88	1	7	1	0	24	8	88	-88	0	15	12	20	2	8	0	2	0	0	0	0	14
VN061018	1	40	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	12	10	20	8	 	 	 	 	 	 	 	 
VN061018	2	36	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	12	5	22	8	 	 	 	 	 	 	 	 
VN061018	3	6	1	7	1	88	88	88	1	6	0	1	88	88	3	200	0	19	 	 	 	8	0	0	0	0	4	2	10
VN061019	4	19	2	7	2	88	0	14	 	 	 	 	 	 	 	 	0	20	 	 	 	 	 	 	 	 	 	 	 
VN061019	0	14	2	0	1	88	88	88	1	6	9	1	88	88	2	245	0	15	12	30	1	8	0	1	0	0	7	2	6
VN061019	1	46	1	1	1	88	0	7	 	 	 	 	 	 	 	 	0	3	8	30	10	 	 	 	 	 	 	 	 
VN061019	2	45	2	1	1	88	1	14	 	 	 	 	 	 	 	 	0	20	9	20	4	 	 	 	 	 	 	 	 
VN061019	3	25	2	7	1	88	1	14	 	 	 	 	 	 	 	 	0	20	9	20	5	 	 	 	 	 	 	 	 
VN061020	0	15	1	0	1	88	88	88	1	7	6	0	8	13	88	-88	0	15	6	12	4	9	4	0	0	0	0	0	11
VN061020	1	48	1	1	1	88	0	4	 	 	 	 	 	 	 	 	1	3	12	15	8	 	 	 	 	 	 	 	 
VN061020	2	48	2	1	1	88	0	2	 	 	 	 	 	 	 	 	1	5	8	30	4	 	 	 	 	 	 	 	 
VN061020	3	22	1	7	1	88	0	9	 	 	 	 	 	 	 	 	0	13	8	30	8	 	 	 	 	 	 	 	 
VN061020	4	19	1	7	1	88	0	7	 	 	 	 	 	 	 	 	0	13	6	26	8	 	 	 	 	 	 	 	 
VN061020	5	17	1	7	1	88	88	88	1	7	7	0	7	14	88	-88	0	12	4	26	9	8	0	0	0	9	0	0	8
VN061021	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	766	0	15	12	30	1	10	0	1	0	0	6	5	2
VN061021	1	37	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	3	12	30	8	 	 	 	 	 	 	 	 
VN061021	2	35	2	1	1	88	0	6	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 
VN061021	17	10	1	7	1	88	88	88	1	6	4	1	88	88	3	0	0	19	 	 	 	10	0	0	0	0	5	3	6
VN061023	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	500	0	15	12	30	2	10	0	1	0	0	5	1	7
VN061023	1	50	2	1	1	88	0	5	 	 	 	 	 	 	 	 	0	1	6	20	7	 	 	 	 	 	 	 	 
VN061023	2	47	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	1	6	20	8	 	 	 	 	 	 	 	 
VN061023	3	24	1	7	1	88	0	5	 	 	 	 	 	 	 	 	0	12	5	15	10	 	 	 	 	 	 	 	 
VN061023	4	21	1	7	1	88	0	6	 	 	 	 	 	 	 	 	0	12	4	15	10	 	 	 	 	 	 	 	 
VN061023	5	17	2	7	1	88	88	88	1	6	11	1	88	88	2	2485	0	15	12	30	3	8	0	2	0	0	8	3	3
VN061024	2	43	2	1	2	88	0	99	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN061024	3	18	1	7	2	88	0	7	 	 	 	 	 	 	 	 	0	20	5	30	8	10	0	0	0	12	0	0	2
VN061024	0	15	1	0	1	88	88	88	1	7	7	0	8	13	88	-88	0	20	5	30	10	12	0	0	0	10	0	0	2
VN061024	1	46	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	20	4	25	5	 	 	 	 	 	 	 	 
VN061024	4	13	2	7	1	88	88	88	1	7	3	0	8	9	88	-88	0	15	12	30	2	9	0	5	0	0	0	0	10
VN061025	0	15	1	0	1	88	88	88	1	6	9	1	88	88	3	351	0	15	12	30	2	10	0	2	0	0	5	3	4
VN061025	1	38	1	1	1	88	0	5	 	 	 	 	 	 	 	 	0	11	12	25	8	 	 	 	 	 	 	 	 
VN061025	2	37	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	11	12	30	8	 	 	 	 	 	 	 	 
VN061026	0	15	1	0	1	88	88	88	1	6	8	1	88	88	2	445	0	15	8	15	1	9	0	1	0	0	5	4	5
VN061026	1	37	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	9	12	16	4	 	 	 	 	 	 	 	 
VN061026	2	36	2	1	1	88	0	8	 	 	 	 	 	 	 	 	0	10	12	25	3	 	 	 	 	 	 	 	 
VN061026	3	6	2	7	1	88	88	88	1	6	0	1	88	88	2	0	0	19	88	88	88	11	0	0	0	0	4	2	7
VN061028	2	18	1	7	2	88	0	10	 	 	 	 	 	 	 	 	0	5	7	30	10	 	 	 	 	 	 	 	 
VN061028	0	15	2	0	1	88	88	88	1	6	7	0	21	13	88	-88	0	12	8	30	8	8	0	0	0	8	0	0	8
VN061028	1	44	2	1	1	88	0	4	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 
VN061028	17	11	1	7	1	88	88	88	1	6	4	1	88	88	2	60	0	19	 	 	 	10	0	0	0	0	4	1	9
VN061028	18	43	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	12	5	15	6	 	 	 	 	 	 	 	 
VN061029	0	15	1	0	1	88	88	88	1	6	9	1	88	88	2	381	0	19	 	 	 	10	0	0	0	0	5	5	4
VN061029	1	40	1	1	1	88	0	6	 	 	 	 	 	 	 	 	0	4	12	30	6	 	 	 	 	 	 	 	 
VN061029	2	39	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 
VN061030	0	15	2	0	1	88	88	88	1	6	9	1	88	88	3	1435	0	15	12	30	2	8	0	1	1	0	5	99	7
VN061030	1	39	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	4	12	30	9	 	 	 	 	 	 	 	 
VN061030	2	38	2	1	1	88	0	0	 	 	 	 	 	 	 	 	0	10	12	30	8	 	 	 	 	 	 	 	 
VN061030	3	18	1	7	1	88	1	11	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 
VN061030	4	12	2	7	1	88	88	88	1	6	6	1	88	88	3	75	0	15	12	30	2	9	0	1	1	0	4	1	8
VN061031	0	14	1	0	1	88	88	88	1	6	8	1	88	88	2	85	0	15	12	15	1	9	0	1	0	0	5	4	5
VN061031	1	42	1	1	1	88	0	3	 	 	 	 	 	 	 	 	0	12	12	15	7	 	 	 	 	 	 	 	 
VN061031	2	42	2	1	1	88	0	3	 	 	 	 	 	 	 	 	0	10	12	20	6	 	 	 	 	 	 	 	 
VN061031	3	19	1	7	1	88	0	6	 	 	 	 	 	 	 	 	0	14	 	 	 	 	 	 	 	 	 	 	 
VN061032	0	15	2	0	1	88	88	88	1	6	9	1	88	88	2	401	0	19	 	 	 	9	0	0	0	0	6	5	4
VN061032	1	39	1	1	1	88	0	9	 	 	 	 	 	 	 	 	0	3	6	30	8	 	 	 	 	 	 	 	 
VN061032	2	40	2	1	1	88	0	7	 	 	 	 	 	 	 	 	0	4	12	30	6	 	 	 	 	 	 	 	 
VN061032	17	10	2	7	1	88	88	88	1	6	4	1	88	88	2	0	0	19	 	 	 	10	0	0	0	0	5	3	6
VN061033	4	22	2	7	4	88	88	88	 	 	 	 	 	 	 	 	0	15	12	26	8	 	 	 	 	 	 	 	 
VN061033	0	15	2	0	1	88	88	88	1	6	8	0	8	13	88	-88	0	11	3	28	10	8	0	0	8	0	0	0	8
VN061033	1	42	1	1	1	88	0	4	 	 	 	 	 	 	 	 	0	11	11	28	10	 	 	 	 	 	 	 	 
VN061033	2	41	2	1	1	88	0	0	 	 	 	 	 	 	 	 	0	11	11	28	10	 	 	 	 	 	 	 	 
