CHILDCODE	MATHTEST	MATHDAY	MATHMTH	MATHYEAR	MTHITM01	MTHITM02	MTHITM03	MTHITM04	MTHITM05	MTHITM06	MTHITM07	MTHITM08	MTHITM09	MTHITM10	MTHITM11	MTHITM12	MTHITM13	MTHITM14	MTHITM15	MTHITM16	MTHITM17	MTHITM18	MTHITM19	MTHITM20	MTHITM21	MTHITM22	MTHITM23	MTHITM24	MTHITM25	MTHITM26	MTHITM27	MTHITM28	MTHITM29	MTHITM30	MTHITM31	MATHEND	READTEST	RDGCMP01	RDGCMP02	RDGCMP03	RDGCMP04	RDGCMP05	RDGCMP06	RDGCMP07	RDGCMP08	RDGCMP09	RDGCMP10	RDGCMP11	RDGCMP12	RDGCMP13	RDGCMP14	RDGCMP15	RDGCMP16	RDGCMP17	RDGCMP18	RDGCMP19	RDGCMP20	RDGCMP21	RDGCMP22	RDGCMP23	RDGCMP24	RDGCMP25	RDGCMP26	READEND	correct01maths	correct02maths	correct03maths	correct04maths	correct05maths	correct06maths	correct08maths	correct09maths	correct10maths	correct11maths	correct12maths	correct13maths	correct14maths	correct15maths	correct16maths	correct17maths	correct18maths	correct19maths	correct20maths	correct21maths	correct22maths	correct23maths	correct24maths	correct26maths	correct27maths	correct29maths	correct07maths	correct25maths	correct28maths	correct30maths	correct31maths	maths_raw	maths_perco	correct01read	correct02read	correct03read	correct04read	correct05read	correct06read	correct07read	correct08read	correct09read	correct10read	correct11read	correct12read	correct13read	correct14read	correct15read	correct16read	correct17read	correct18read	correct19read	correct20read	correct21read	correct22read	correct23read	correct24read	correct25read	correct26read	read_raw	read_perco
10047	1	14	11	2016	8	4	4	20	3	18.0300006866455	18/24	4	30	3	1	1	2	2	1	3	3	1	99	1	3	2	2	1	7	2	1	25	2	6	9000	 	1	4	3	1	4	3	4	3	3	3	2	4	1	2	4	2	1	3	1	1	2	3	3	3	4	1	4	 	0	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	1	 	0	1	1	1	1	1	0	0	1	0	0	0	0	17	54.8387107849121	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	21	80.7692337036133
10048	1	17	11	2016	60	4	2	20	6	101.080001831055	110/24	2	3	2	3	2	1	2	3	2	1	2	1	2	2	3	3	2	63	3	2	2.5	2	96	222599	 	1	4	3	3	2	1	4	3	1	1	3	2	4	3	2	3	1	1	3	2	4	3	1	2	2	3	1	 	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	19.3548393249512	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	6	23.0769233703613
10049	1	17	11	2016	60	5	2	-99	3	18.0300006866455	18/24	4	30	2	3	2	1	2	1	2	2	1	3	2	1	4	1	2	12	2	4	12000	3	3	5	 	1	4	3	1	4	2	2	4	4	2	2	4	2	3	2	1	3	4	2	3	4	2	1	3	2	3	2	 	1	0	1	 	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	12	38.7096786499023	1	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	10	38.461540222168
10050	1	26	11	2016	60	3	1	32	3	18.0300006866455	3/4	4	30	3	1	1	2	2	1	2	1	1	2	2	3	3	2	1	28	2	1	4920	3	16	40	 	1	4	3	1	1	3	2	2	1	4	1	2	3	2	1	3	2	4	1	3	3	4	1	2	3	2	3	 	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	21	67.7419357299805	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	23.0769233703613
10051	1	8	11	2016	60	3	2	22	3	18.0300006866455	3/4	4	12	3	1	1	2	2	1	2	2	1	1	2	1	4	2	1	7	2	1	1200	1	8	5	 	1	4	3	1	2	1	2	3	1	3	2	4	3	4	3	2	1	3	99	1	4	4	3	1	3	1	4	 	1	0	1	0	1	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	0	16	51.6129035949707	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	1	16	61.538459777832
10052	 	1	11	2016	60	5	2	20	3	18.0300006866455	3/4	4	30	2	1	1	2	2	1	2	3	1	2	2	4	2	2	1	14	2	4	12000	3	5	500	 	1	4	3	1	4	2	1	3	1	3	2	1	1	2	2	1	1	4	3	1	2	1	1	1	3	1	4	 	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	0	0	0	0	18	58.0645179748535	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	14	53.8461532592773
10053	1	11	11	2016	265	4	3	21	3	182	-99	99	-99	1	2	3	2	2	4	1	1	3	4	4	3	2	3	2	12	3	4	2.6	2	22500	9	 	1	4	3	4	4	1	1	3	3	4	3	1	4	2	1	4	1	4	1	1	2	3	2	2	3	1	1	 	0	1	0	0	1	0	 	 	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	 	0	0	0	0	8	25.8064517974854	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	9	34.6153831481934
10054	1	8	11	2016	260	5	4	43	3	-99	27-24	3	.600000023841858	2	3	2	1	3	4	2	2	1	4	2	3	1	3	4	13	3	4	25	1	18	22500	 	1	4	3	1	2	3	1	1	2	3	2	3	3	4	1	1	4	1	3	1	3	1	3	1	1	3	4	 	0	0	0	0	1	 	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	6	19.3548393249512	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	9	34.6153831481934
10055	1	1	11	2016	60	4	2	32	3	18.0300006866455	3/4	4	30	3	3	1	2	4	4	2	4	4	3	2	3	3	1	1	14	2	1	1920	2	3	25	 	1	4	3	1	4	3	2	4	4	1	2	4	1	3	1	2	3	3	1	2	2	2	3	3	4	1	1	 	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	0	18	58.0645179748535	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	1	0	18	69.2307662963867
10056	1	10	11	2016	60	3	1	32	3	18.0300006866455	0.75	4	30	3	1	1	2	4	1	2	3	2	3	2	3	2	1	1	18	2	4	120	3	3	2.5	 	1	4	3	4	4	3	2	3	1	2	2	3	1	3	2	2	1	1	4	1	2	2	1	3	4	1	4	 	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	20	64.5161285400391	1	1	0	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	20	76.9230804443359
10057	1	1	11	2016	215	5	2	33	3	182	3/4	3	-99	1	3	2	2	2	3	3	4	2	3	1	4	2	3	99	648	1	4	5/2	5	3	202500	 	1	4	3	1	1	3	2	2	1	4	1	2	3	2	1	3	2	4	1	3	2	3	1	2	3	2	3	 	0	0	1	0	1	0	0	 	0	0	0	1	0	0	1	0	0	0	0	0	1	0	 	0	1	0	1	0	0	0	0	7	22.5806446075439	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	26.9230766296387
10058	1	3	11	2016	30	2	4	20	3	18.0300006866455	15/3	3	5	4	3	2	3	2	2	1	2	1	1	3	1	2	2	3	50	4	2	1.5	3	6	15	 	1	3	2	1	2	2	2	3	2	4	1	2	4	4	3	4	1	4	1	1	2	1	3	3	1	1	4	 	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	7	22.5806446075439	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	0	1	1	10	38.461540222168
10059	1	10	11	2016	60	5	99	-99	3	18.0300006866455	18/24	4	30	3	1	1	2	2	1	2	2	2	1	2	3	2	2	1	0.46	2	4	1200	3	7	2500	 	1	4	3	1	1	3	4	3	4	3	4	1	3	1	2	2	1	4	1	4	2	3	3	3	3	1	4	 	1	0	 	 	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	19	61.2903213500977	1	1	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	13	50
10060	1	14	11	2016	48	4	2	22	3	18.0300006866455	3/4	4	30	3	1	1	3	2	1	3	1	1	2	2	3	2	2	1	7/900	2	4	120	3	1	40	 	1	4	3	4	4	3	2	1	1	3	2	4	1	3	4	3	1	3	1	1	2	3	3	2	4	1	4	 	0	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	23	74.1935501098633	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	20	76.9230804443359
10062	1	10	11	2016	70	2	4	21	3	18.0300006866455	0.75	2	30	4	2	1	2	2	4	2	1	2	1	2	3	1	4	2	2	2	1	4825	3	4	2250	 	1	4	3	1	1	1	2	3	2	4	4	1	1	4	4	3	2	3	4	4	2	1	2	3	3	2	4	 	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	0	0	13	41.9354820251465	1	1	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	13	50
10063	1	6	11	2016	60	4	1	32	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	3	1	2	2	3	2	2	1	20	2	4	4920	5	10	40	 	1	4	3	1	4	3	2	3	1	1	2	4	1	3	4	2	1	3	4	1	2	2	3	3	4	1	4	 	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1	23	74.1935501098633	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	25	96.1538467407227
10064	1	10	11	2016	30	5	4	-99	3	18.0300006866455	272/24	2	.200000002980232	3	2	1	2	2	3	1	2	3	1	3	2	4	1	2	1550	2	99	-99	3	2.25	2500	 	1	4	3	1	2	1	2	4	1	2	2	2	1	4	2	4	3	1	1	1	3	4	1	2	4	2	4	 	0	0	0	 	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	 	1	0	0	 	0	0	8	25.8064517974854	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	10	38.461540222168
10065	1	7	11	 	60	4	2	20	3	18.0300006866455	3/4	4	4	1	4	1	1	2	1	2	4	1	4	2	3	3	2	2	0.2	4	1	1920	2	16	7	 	1	4	1	1	4	3	4	4	1	1	2	1	3	1	3	4	1	1	1	4	1	3	1	3	4	1	4	 	1	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	12	38.7096786499023	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	11	42.3076934814453
10067	1	8	11	2016	6000	4	3	20	3	18.0300006866455	3/4	4	-99	2	3	1	4	2	1	4	4	2	1	3	2	3	4	2	10	2	1	500	5	90	2256	 	1	4	3	1	4	2	2	4	1	3	2	3	4	1	2	3	2	4	1	3	2	4	1	4	1	3	2	 	0	1	0	0	1	1	1	 	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	8	25.8064517974854	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	9	34.6153831481934
10068	1	24	11	2016	125	4	4	22	3	18.0100002288818	18/21	4	6	1	1	3	2	3	1	4	1	1	1	2	1	2	4	1	7KM15P	1	2	7.5	4	6	18	 	1	4	1	1	1	1	2	1	2	4	1	1	4	1	3	1	2	2	3	2	1	1	4	3	3	3	3	 	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	11	35.4838714599609	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	15.384614944458
10069	1	24	11	2016	40	2	1	42	3	18.0300006866455	0.75	2	30	1	3	1	2	2	1	2	3	2	2	2	3	2	2	1	0.45	2	4	120	3	6	400	 	1	4	3	1	4	2	4	4	1	3	2	4	1	3	2	4	1	3	4	1	1	3	3	3	4	1	4	 	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	15	48.3870964050293	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	1	1	1	19	73.0769195556641
10070	1	21	11	2016	60	4	2	32	3	18.0300006866455	3	4	30	3	1	1	2	2	1	3	4	1	3	2	3	3	2	1	2.14	2	4	-99	3	-99	400	 	1	4	3	4	4	2	3	2	1	1	2	4	1	3	2	4	1	3	4	1	2	2	2	2	4	1	4	 	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	1	1	1	1	0	0	 	 	0	21	67.7419357299805	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	18	69.2307662963867
10071	1	23	12	2016	60	4	2	-99	3	-99	3/4	4	30	3	1	1	2	2	1	3	1	1	3	2	3	2	2	1	-99	2	4	-99	3	-99	-99	 	1	4	3	1	1	3	2	4	1	3	2	4	1	4	1	4	1	1	2	1	2	3	1	3	4	4	4	 	1	1	1	 	1	 	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	 	 	 	 	22	70.9677429199219	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	1	1	0	0	1	1	0	1	16	61.538459777832
10072	1	18	11	2016	60	4	3	25	3	18.0300006866455	3/4	3	30	3	1	1	2	4	1	2	3	1	3	2	3	2	4	3	0.4	2	3	120	5	6	25	 	1	4	3	1	3	3	2	3	1	3	99	4	1	3	4	2	1	3	4	1	2	3	3	3	4	1	4	 	1	1	0	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	1	0	0	17	54.8387107849121	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	23	88.461540222168
10073	1	19	11	2016	112	4	2	43	35	18.2099990844727	27/16	4	30	4	3	1	3	4	1	2	1	2	3	2	1	99	2	1	5H10P	2	4	4.5%	3	3	21500	 	1	4	3	1	1	1	3	2	1	3	2	2	4	3	4	4	1	2	1	4	1	2	1	2	3	1	4	 	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	 	1	1	1	1	1	0	0	0	0	0	13	41.9354820251465	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	12	46.1538467407227
10074	1	20	11	2016	9.19999980926514	4	4	20	3	18.0300006866455	3/4	1	1.20000004768372	1	2	2	3	2	2	1	2	3	2	1	3	1	4	1	27	2	4	125	3	18	25	 	1	4	3	1	2	2	3	1	1	2	3	1	2	4	2	1	3	2	1	4	3	2	2	1	3	4	1	 	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	9	29.0322589874268	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	6	23.0769233703613
10075	1	19	11	2016	60	4	2	43	3	18.0300006866455	18/24	4	12	3	3	1	2	2	1	3	1	1	4	2	4	4	2	1	21	2	1	192	3	13H30P	25	 	1	4	3	1	2	2	2	4	2	2	4	2	4	4	4	3	1	3	3	4	2	1	2	1	3	3	99	 	1	1	1	0	1	1	1	0	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	0	0	0	0	18	58.0645179748535	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	9	34.6153831481934
10076	1	22	11	2016	16	4	2	24	3	18.0300006866455	3/4	4	30	3	2	1	3	4	1	2	1	1	3	2	4	1	2	1	4	3	4	1200	3	6	30	 	1	4	3	1	4	1	4	2	1	3	2	4	1	4	2	2	4	3	1	1	2	1	3	4	4	1	4	 	0	1	1	0	1	1	1	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	17	54.8387107849121	1	1	1	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	17	65.3846130371094
10077	1	27	12	2016	60	4	2	20	3	18.0300006866455	0.75	4	1.20000004768372	1	3	2	1	3	2	2	4	2	3	3	1	3	1	3	9	3	2	2	3	2	-99	 	1	4	3	1	2	3	2	4	1	1	2	4	1	4	3	3	1	4	3	1	3	2	1	4	4	1	4	 	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	 	8	25.8064517974854	1	1	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	15	57.6923065185547
10078	1	16	11	2016	60	4	1	32	3	18.0300006866455	3/4	4	30	3	1	1	2	2	1	3	1	1	2	2	3	2	2	1	0.45	2	4	120	3	6	400	 	1	4	3	1	4	2	4	4	1	3	2	4	1	3	2	4	1	3	4	1	2	3	3	3	4	1	4	 	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	0	24	77.4193572998047	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	20	76.9230804443359
10079	1	17	11	2016	60	4	2	22	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	4	1	2	2	3	2	3	1	10	2	4	120	3	6	1/40	 	1	4	1	1	4	3	2	3	1	3	4	3	1	3	2	4	1	1	4	1	2	1	3	2	4	1	4	 	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	0	23	74.1935501098633	1	0	1	1	1	1	1	1	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	18	69.2307662963867
10080	1	18	11	2016	60	1	2	43	3	18.0300006866455	3/2	4	3	2	3	3	1	1	1	1	3	1	1	3	2	2	3	1	16	4	4	8013	3	3	2500	 	1	4	4	4	4	1	1	3	2	1	2	1	4	1	1	2	1	1	4	3	4	2	1	3	99	1	1	 	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	0	11	35.4838714599609	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	10	38.461540222168
10081	1	20	11	2016	6000	5	2	45	3	18.0300006866455	18/27	3	5	1	4	3	2	4	4	1	4	2	3	4	3	4	4	2	30	4	2	0.5	3	1	23050	 	1	4	3	2	3	3	1	3	3	2	4	2	1	3	2	3	4	1	2	3	2	2	3	2	4	1	4	 	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	8	25.8064517974854	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	12	46.1538467407227
10082	1	20	11	2016	395	2	1	22	3	18.0300006866455	3/4	4	1.20000004768372	4	3	1	3	3	1	2	1	3	1	4	3	2	1	3	648	1	2	25	4	16	18	 	1	4	2	1	1	2	2	3	1	4	4	1	3	4	3	2	4	1	1	4	2	3	3	3	4	1	3	 	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	9	29.0322589874268	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	11	42.3076934814453
10083	1	18	11	2016	60	5	2	28	3	18.0300006866455	3	4	12	4	4	1	2	4	1	2	1	1	2	2	3	3	2	1	28	2	1	4920	3	16	40	 	1	4	3	1	2	3	2	2	1	4	1	2	3	2	1	3	2	4	1	3	2	4	1	2	3	2	3	 	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	1	0	0	1	18	58.0645179748535	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	26.9230766296387
10084	1	16	11	2016	60	4	1	32	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	1	1	2	2	3	2	2	1	28	3	4	4920	1	2	40	 	1	4	3	1	4	3	2	3	1	3	4	3	1	2	3	4	1	4	2	4	2	2	3	4	3	1	4	 	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	24	77.4193572998047	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1	16	61.538459777832
10086	1	20	11	2016	60	4	2	43	3	18.0300006866455	0.75	4	30	1	4	1	2	2	1	2	4	3	4	2	3	1	1	4	20	2	1	5040	3	2	1250	 	1	4	3	1	1	3	2	3	1	3	2	4	1	1	4	2	1	1	3	1	2	3	1	3	4	1	4	 	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	14	45.1612892150879	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	20	76.9230804443359
10087	1	21	11	2016	60	4	2	22	3	18.0300006866455	3/4	4	30	3	1	1	2	2	1	3	1	1	3	2	3	2	2	1	28.3	2	4	4923	2	80	9000	 	1	1	1	4	2	3	3	3	2	3	2	2	3	4	4	2	3	4	1	4	4	4	3	1	1	2	4	 	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	0	22	70.9677429199219	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	8	30.769229888916
10088	1	20	11	2016	60	3	1	32	3	18.0300006866455	3/4	4	30	3	1	1	2	2	1	2	1	1	2	2	3	3	2	1	28	2	1	4920	3	16	40	 	1	4	3	1	1	2	2	2	1	4	1	2	3	2	1	3	2	4	1	3	3	4	1	2	3	2	3	 	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	0	1	21	67.7419357299805	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19.230770111084
10089	0	18	11	2016	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	4	3	1	1	2	4	1	4	3	1	3	3	4	1	1	2	1	1	1	4	2	1	1	3	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	7	26.9230766296387
10091	1	22	11	2016	60	5	4	33	3	18.0300006866455	3/4	2	30	3	3	1	2	4	1	2	2	2	3	1	1	4	2	2	3	1	1	4500	1	12	2500	 	1	4	1	1	4	3	2	3	1	1	1	4	1	4	2	1	1	3	3	3	2	1	3	1	1	2	4	 	1	0	0	0	1	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	10	32.2580642700195	1	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	14	53.8461532592773
10092	1	 	 	2017	60	4	3	30	3	18.0300006866455	3/4	4	30	2	2	1	3	2	2	3	2	3	4	4	1	2	3	2	28	2	2	4920	3	11	40	 	1	4	3	1	1	2	2	1	4	2	4	3	3	2	4	2	1	2	3	4	4	3	2	1	2	2	2	 	1	1	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	15	48.3870964050293	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	8	30.769229888916
10093	1	25	12	2016	60	5	3	22	3	18.0300006866455	3/4	4	30	3	1	1	2	2	1	2	2	1	2	2	4	1	3	3	0.2	2	1	-99	2	1	2500	 	1	4	1	1	3	2	2	4	2	2	2	3	3	4	4	4	1	1	3	1	2	2	2	2	1	 	2	 	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	 	0	0	13	41.9354820251465	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	10	38.461540222168
10094	1	23	11	2016	60	4	2	32	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	1	1	1	2	2	3	2	1	28	2	4	120	3	11	40	 	1	4	3	1	4	3	2	3	1	2	2	3	1	3	4	4	1	3	1	1	2	3	3	3	2	1	4	 	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	28	90.3225784301758	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	20	76.9230804443359
10095	1	16	11	2016	60	4	2	19	3	18.0300006866455	3/4	4	30	3	1	1	2	4	1	3	1	1	1	2	2	2	2	1	28	2	3	120	3	3	25	 	1	4	3	1	4	2	2	2	1	1	2	4	1	4	3	4	1	3	4	1	2	2	1	3	4	1	4	 	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	25	80.6451644897461	1	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	1	1	19	73.0769195556641
10096	1	19	11	2016	10.3999996185303	5	2	22	3	18.0300006866455	0.75	2	30	3	3	1	2	2	3	3	4	4	2	2	3	3	4	2	10	2	1	1920	4	3	31	 	1	4	3	1	2	3	4	1	1	4	2	2	1	1	2	2	4	1	1	1	2	2	2	1	4	1	4	 	0	0	1	0	1	1	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	12	38.7096786499023	1	1	1	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	15	57.6923065185547
10097	1	23	11	2016	60	4	4	1	3	18.0300006866455	5.25	4	4	3	2	1	1	4	3	3	2	4	3	1	2	3	2	4	2	3	1	25	3	2	2500	 	1	4	1	1	1	2	2	4	1	2	2	4	1	4	1	1	1	4	1	3	2	1	1	3	4	2	4	 	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	11	35.4838714599609	1	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	1	0	1	12	46.1538467407227
