PLACEID	PRANIDR5	AVGPRCAN	MINPRCAN	MAXPRCAN
8637	1	-88	 	 
8637	2	800	 	 
8637	3	-88	 	 
8637	4	-88	 	 
8637	5	-88	 	 
8637	6	-88	 	 
8637	7	-88	 	 
8637	8	-88	 	 
8637	9	20	 	 
8637	10	-88	 	 
8637	11	15	 	 
8637	12	-88	 	 
8637	13	-88	 	 
8637	14	-88	 	 
8638	1	-88	 	 
8638	2	-88	 	 
8638	3	-88	 	 
8638	4	-88	 	 
8638	5	-88	 	 
8638	6	-88	 	 
8638	7	-88	 	 
8638	8	700	 	 
8638	9	-77	40	50
8638	10	-77	40	50
8638	11	-77	18	20
8638	12	-88	 	 
8638	13	-88	 	 
8638	14	-88	 	 
8640	1	2500	 	 
8640	2	1000	 	 
8640	3	4000	 	 
8640	4	-88	 	 
8640	5	-88	 	 
8640	6	100	 	 
8640	7	-88	 	 
8640	8	600	 	 
8640	9	30	 	 
8640	10	-88	 	 
8640	11	15	 	 
8640	12	-88	 	 
8640	13	2500	 	 
8640	14	-88	 	 
8642	1	-88	 	 
8642	2	-88	 	 
8642	3	-88	 	 
8642	4	-88	 	 
8642	5	-88	 	 
8642	6	-88	 	 
8642	7	-88	 	 
8642	8	-88	 	 
8642	9	-88	 	 
8642	10	-88	 	 
8642	11	-88	 	 
8642	12	-88	 	 
8642	13	-88	 	 
8642	14	-88	 	 
8644	1	-88	 	 
8644	2	-88	 	 
8644	3	-88	 	 
8644	4	-88	 	 
8644	5	-88	 	 
8644	6	-88	 	 
8644	7	-88	 	 
8644	8	-88	 	 
8644	9	-88	 	 
8644	10	-88	 	 
8644	11	-88	 	 
8644	12	-88	 	 
8644	13	-88	 	 
8644	14	-88	 	 
8645	1	-88	 	 
8645	2	-88	 	 
8645	3	-88	 	 
8645	4	-88	 	 
8645	5	-88	 	 
8645	6	-88	 	 
8645	7	-88	 	 
8645	8	-88	 	 
8645	9	-88	 	 
8645	10	-88	 	 
8645	11	-88	 	 
8645	12	-88	 	 
8645	13	-88	 	 
8645	14	-88	 	 
8646	1	-88	 	 
8646	2	-88	 	 
8646	3	-88	 	 
8646	4	-88	 	 
8646	5	-88	 	 
8646	6	-88	 	 
8646	7	-88	 	 
8646	8	-88	 	 
8646	9	-88	 	 
8646	10	-88	 	 
8646	11	-88	 	 
8646	12	-88	 	 
8646	13	-88	 	 
8646	14	-88	 	 
8647	1	-88	 	 
8647	2	-88	 	 
8647	3	-88	 	 
8647	4	-88	 	 
8647	5	-88	 	 
8647	6	-88	 	 
8647	7	-88	 	 
8647	8	-88	 	 
8647	9	-88	 	 
8647	10	-88	 	 
8647	11	-88	 	 
8647	12	-88	 	 
8647	13	-88	 	 
8647	14	-88	 	 
8648	1	-88	 	 
8648	2	-88	 	 
8648	3	-88	 	 
8648	4	-88	 	 
8648	5	-88	 	 
8648	6	-88	 	 
8648	7	-88	 	 
8648	8	-88	 	 
8648	9	15	 	 
8648	10	25	 	 
8648	11	-88	 	 
8648	12	-88	 	 
8648	13	-88	 	 
8648	14	-88	 	 
8649	1	-88	 	 
8649	2	-88	 	 
8649	3	-88	 	 
8649	4	-88	 	 
8649	5	-88	 	 
8649	6	-88	 	 
8649	7	-88	 	 
8649	8	-88	 	 
8649	9	-88	 	 
8649	10	-88	 	 
8649	11	-88	 	 
8649	12	-88	 	 
8649	13	-88	 	 
8649	14	-88	 	 
8650	1	-88	 	 
8650	2	-88	 	 
8650	3	-88	 	 
8650	4	-88	 	 
8650	5	-88	 	 
8650	6	-88	 	 
8650	7	-88	 	 
8650	8	-88	 	 
8650	9	-88	 	 
8650	10	-88	 	 
8650	11	-88	 	 
8650	12	-88	 	 
8650	13	-88	 	 
8650	14	-88	 	 
8651	1	-88	 	 
8651	2	-88	 	 
8651	3	-88	 	 
8651	4	-88	 	 
8651	5	-88	 	 
8651	6	-88	 	 
8651	7	-88	 	 
8651	8	-88	 	 
8651	9	-88	 	 
8651	10	-88	 	 
8651	11	-88	 	 
8651	12	-88	 	 
8651	13	-88	 	 
8651	14	-88	 	 
8652	1	-88	 	 
8652	2	-88	 	 
8652	3	-88	 	 
8652	4	-88	 	 
8652	5	-88	 	 
8652	6	-88	 	 
8652	7	-88	 	 
8652	8	-88	 	 
8652	9	-88	 	 
8652	10	-88	 	 
8652	11	-88	 	 
8652	12	-88	 	 
8652	13	-88	 	 
8652	14	-88	 	 
8653	1	-77	2500	4000
8653	2	2500	 	 
8653	3	-88	 	 
8653	4	800	 	 
8653	5	2000	 	 
8653	6	200	 	 
8653	7	-88	 	 
8653	8	1000	 	 
8653	9	350	 	 
8653	10	12	 	 
8653	11	20	 	 
8653	12	-88	 	 
8653	13	-88	 	 
8653	14	-88	 	 
8654	1	-88	 	 
8654	2	-88	 	 
8654	3	-88	 	 
8654	4	-88	 	 
8654	5	-88	 	 
8654	6	-88	 	 
8654	7	-88	 	 
8654	8	-88	 	 
8654	9	-88	 	 
8654	10	-88	 	 
8654	11	-88	 	 
8654	12	-88	 	 
8654	13	-88	 	 
8654	14	-88	 	 
8655	1	-88	 	 
8655	2	-88	 	 
8655	3	-88	 	 
8655	4	-88	 	 
8655	5	-88	 	 
8655	6	-88	 	 
8655	7	-88	 	 
8655	8	-88	 	 
8655	9	-88	 	 
8655	10	-8	 	 
8655	11	-88	 	 
8655	12	-8	 	 
8655	13	0	 	 
8655	14	-88	 	 
8656	1	-88	 	 
8656	2	-88	 	 
8656	3	-88	 	 
8656	4	-88	 	 
8656	5	-88	 	 
8656	6	-88	 	 
8656	7	-88	 	 
8656	8	-88	 	 
8656	9	-88	 	 
8656	10	-88	 	 
8656	11	-88	 	 
8656	12	-88	 	 
8656	13	-88	 	 
8656	14	-88	 	 
8657	1	-88	 	 
8657	2	-88	 	 
8657	3	-88	 	 
8657	4	-88	 	 
8657	5	-88	 	 
8657	6	-88	 	 
8657	7	-88	 	 
8657	8	-88	 	 
8657	9	15	 	 
8657	10	-88	 	 
8657	11	15	 	 
8657	12	-88	 	 
8657	13	-88	 	 
8657	14	-88	 	 
8658	1	4000	 	 
8658	2	1200	 	 
8658	3	5000	 	 
8658	4	-88	 	 
8658	5	-88	 	 
8658	6	120	 	 
8658	7	-88	 	 
8658	8	500	 	 
8658	9	30	 	 
8658	10	-88	 	 
8658	11	15	 	 
8658	12	-88	 	 
8658	13	2500	 	 
8658	14	-88	 	 
8659	1	2500	 	 
8659	2	1300	 	 
8659	3	3000	 	 
8659	4	-88	 	 
8659	5	-88	 	 
8659	6	120	 	 
8659	7	-88	 	 
8659	8	500	 	 
8659	9	30	 	 
8659	10	-88	 	 
8659	11	15	 	 
8659	12	-88	 	 
8659	13	2500	 	 
8659	14	-88	 	 
8660	1	-88	 	 
8660	2	-88	 	 
8660	3	-88	 	 
8660	4	-88	 	 
8660	5	-88	 	 
8660	6	-88	 	 
8660	7	-88	 	 
8660	8	500	 	 
8660	9	25	 	 
8660	10	-88	 	 
8660	11	20	 	 
8660	12	-88	 	 
8660	13	-88	 	 
8660	14	-88	 	 
8661	1	-88	 	 
8661	2	-88	 	 
8661	3	-88	 	 
8661	4	-88	 	 
8661	5	-88	 	 
8661	6	-88	 	 
8661	7	-88	 	 
8661	8	-88	 	 
8661	9	-88	 	 
8661	10	-88	 	 
8661	11	-88	 	 
8661	12	-88	 	 
8661	13	-88	 	 
8661	14	-88	 	 
8662	1	-88	 	 
8662	2	-88	 	 
8662	3	-88	 	 
8662	4	-88	 	 
8662	5	-88	 	 
8662	6	-88	 	 
8662	7	-88	 	 
8662	8	-88	 	 
8662	9	-88	 	 
8662	10	-88	 	 
8662	11	-88	 	 
8662	12	-88	 	 
8662	13	-88	 	 
8662	14	-88	 	 
8663	1	-88	 	 
8663	2	-77	1000	1500
8663	3	-77	1800	2000
8663	4	-77	1000	1200
8663	5	-88	 	 
8663	6	-88	 	 
8663	7	-88	 	 
8663	8	-77	500	700
8663	9	-88	 	 
8663	10	-88	 	 
8663	11	-88	 	 
8663	12	-88	 	 
8663	13	-88	 	 
8663	14	-88	 	 
8664	1	-88	 	 
8664	2	-88	 	 
8664	3	-88	 	 
8664	4	350	 	 
8664	5	900	 	 
8664	6	-88	 	 
8664	7	-88	 	 
8664	8	400	 	 
8664	9	40	 	 
8664	10	-88	 	 
8664	11	25	 	 
8664	12	-88	 	 
8664	13	-88	 	 
8664	14	-88	 	 
8665	1	-88	 	 
8665	2	-88	 	 
8665	3	-88	 	 
8665	4	-88	 	 
8665	5	-88	 	 
8665	6	-88	 	 
8665	7	-88	 	 
8665	8	-88	 	 
8665	9	30	 	 
8665	10	-88	 	 
8665	11	18	 	 
8665	12	-88	 	 
8665	13	-88	 	 
8665	14	-88	 	 
8666	1	-88	 	 
8666	2	-88	 	 
8666	3	-88	 	 
8666	4	-88	 	 
8666	5	-88	 	 
8666	6	-88	 	 
8666	7	-88	 	 
8666	8	-88	 	 
8666	9	-88	 	 
8666	10	-88	 	 
8666	11	-88	 	 
8666	12	-88	 	 
8666	13	-88	 	 
8666	14	-88	 	 
8701	1	-88	 	 
8701	2	-88	 	 
8701	3	-88	 	 
8701	4	-88	 	 
8701	5	-88	 	 
8701	6	-88	 	 
8701	7	-88	 	 
8701	8	-88	 	 
8701	9	-88	 	 
8701	10	-88	 	 
8701	11	25	 	 
8701	12	-88	 	 
8701	13	-88	 	 
8701	14	-88	 	 
8702	1	-88	 	 
8702	2	-88	 	 
8702	3	-88	 	 
8702	4	-88	 	 
8702	5	-88	 	 
8702	6	-88	 	 
8702	7	-88	 	 
8702	8	-88	 	 
8702	9	-88	 	 
8702	10	-88	 	 
8702	11	-88	 	 
8702	12	-88	 	 
8702	13	-88	 	 
8702	14	-88	 	 
8703	1	-88	 	 
8703	2	-88	 	 
8703	3	-88	 	 
8703	4	-88	 	 
8703	5	-88	 	 
8703	6	-88	 	 
8703	7	-88	 	 
8703	8	-88	 	 
8703	9	-88	 	 
8703	10	-88	 	 
8703	11	-88	 	 
8703	12	-88	 	 
8703	13	-88	 	 
8703	14	-88	 	 
8705	1	-88	 	 
8705	2	-88	 	 
8705	3	-88	 	 
8705	4	-88	 	 
8705	5	-88	 	 
8705	6	-88	 	 
8705	7	-88	 	 
8705	8	-88	 	 
8705	9	-88	 	 
8705	10	-88	 	 
8705	11	-88	 	 
8705	12	-88	 	 
8705	13	-88	 	 
8705	14	-88	 	 
8707	1	-88	 	 
8707	2	-88	 	 
8707	3	-88	 	 
8707	4	-88	 	 
8707	5	-88	 	 
8707	6	-88	 	 
8707	7	-88	 	 
8707	8	-88	 	 
8707	9	-88	 	 
8707	10	-88	 	 
8707	11	-88	 	 
8707	12	-88	 	 
8707	13	-88	 	 
8707	14	-88	 	 
8708	1	-88	 	 
8708	2	-88	 	 
8708	3	-88	 	 
8708	4	-88	 	 
8708	5	-88	 	 
8708	6	-88	 	 
8708	7	-88	 	 
8708	8	-88	 	 
8708	9	-88	 	 
8708	10	-88	 	 
8708	11	-88	 	 
8708	12	-88	 	 
8708	13	-88	 	 
8708	14	-88	 	 
8709	1	-88	 	 
8709	2	-88	 	 
8709	3	-88	 	 
8709	4	-88	 	 
8709	5	-88	 	 
8709	6	-88	 	 
8709	7	-88	 	 
8709	8	-88	 	 
8709	9	-88	 	 
8709	10	-88	 	 
8709	11	-88	 	 
8709	12	-88	 	 
8709	13	-88	 	 
8709	14	-88	 	 
8710	1	-88	 	 
8710	2	-88	 	 
8710	3	-88	 	 
8710	4	-88	 	 
8710	5	-88	 	 
8710	6	-88	 	 
8710	7	-88	 	 
8710	8	-88	 	 
8710	9	-88	 	 
8710	10	-88	 	 
8710	11	-88	 	 
8710	12	-88	 	 
8710	13	-88	 	 
8710	14	-88	 	 
8711	1	-88	 	 
8711	2	-88	 	 
8711	3	-88	 	 
8711	4	-88	 	 
8711	5	-88	 	 
8711	6	-88	 	 
8711	7	-88	 	 
8711	8	-88	 	 
8711	9	-88	 	 
8711	10	-88	 	 
8711	11	-88	 	 
8711	12	-88	 	 
8711	13	-88	 	 
8711	14	-88	 	 
8712	1	-88	 	 
8712	2	-88	 	 
8712	3	-88	 	 
8712	4	-88	 	 
8712	5	-88	 	 
8712	6	-88	 	 
8712	7	-88	 	 
8712	8	-88	 	 
8712	9	-88	 	 
8712	10	-88	 	 
8712	11	-88	 	 
8712	12	-88	 	 
8712	13	-88	 	 
8712	14	-88	 	 
8713	1	-88	 	 
8713	2	-88	 	 
8713	3	-88	 	 
8713	4	-88	 	 
8713	5	-88	 	 
8713	6	-88	 	 
8713	7	-88	 	 
8713	8	-88	 	 
8713	9	-88	 	 
8713	10	-88	 	 
8713	11	-88	 	 
8713	12	-88	 	 
8713	13	-88	 	 
8713	14	-88	 	 
8714	1	-88	 	 
8714	2	-88	 	 
8714	3	-88	 	 
8714	4	-88	 	 
8714	5	-88	 	 
8714	6	-88	 	 
8714	7	-88	 	 
8714	8	-88	 	 
8714	9	-88	 	 
8714	10	-88	 	 
8714	11	-88	 	 
8714	12	-88	 	 
8714	13	-88	 	 
8714	14	-88	 	 
8715	1	-88	 	 
8715	2	-88	 	 
8715	3	-88	 	 
8715	4	-88	 	 
8715	5	-88	 	 
8715	6	-88	 	 
8715	7	-88	 	 
8715	8	-88	 	 
8715	9	-88	 	 
8715	10	-88	 	 
8715	11	-88	 	 
8715	12	-88	 	 
8715	13	-88	 	 
8715	14	-88	 	 
8716	1	-88	 	 
8716	2	-88	 	 
8716	3	-88	 	 
8716	4	-88	 	 
8716	5	-88	 	 
8716	6	-88	 	 
8716	7	-88	 	 
8716	8	-88	 	 
8716	9	-88	 	 
8716	10	-88	 	 
8716	11	-88	 	 
8716	12	-88	 	 
8716	13	-88	 	 
8716	14	-88	 	 
8717	1	-88	 	 
8717	2	-88	 	 
8717	3	-88	 	 
8717	4	-88	 	 
8717	5	-88	 	 
8717	6	-88	 	 
8717	7	-88	 	 
8717	8	-88	 	 
8717	9	-88	 	 
8717	10	-88	 	 
8717	11	-88	 	 
8717	12	-88	 	 
8717	13	-88	 	 
8717	14	-88	 	 
8718	1	-88	 	 
8718	2	-88	 	 
8718	3	-88	 	 
8718	4	-88	 	 
8718	5	-88	 	 
8718	6	-88	 	 
8718	7	-88	 	 
8718	8	-88	 	 
8718	9	-88	 	 
8718	10	-88	 	 
8718	11	-88	 	 
8718	12	-88	 	 
8718	13	-88	 	 
8718	14	-88	 	 
8719	1	-88	 	 
8719	2	-88	 	 
8719	3	-88	 	 
8719	4	-88	 	 
8719	5	-88	 	 
8719	6	-88	 	 
8719	7	-88	 	 
8719	8	-88	 	 
8719	9	-88	 	 
8719	10	-88	 	 
8719	11	-88	 	 
8719	12	-88	 	 
8719	13	-88	 	 
8719	14	-88	 	 
8720	1	-88	 	 
8720	2	-88	 	 
8720	3	-88	 	 
8720	4	-88	 	 
8720	5	-88	 	 
8720	6	-88	 	 
8720	7	-88	 	 
8720	8	-88	 	 
8720	9	-88	 	 
8720	10	-88	 	 
8720	11	-88	 	 
8720	12	-88	 	 
8720	13	-88	 	 
8720	14	-88	 	 
8721	1	-88	 	 
8721	2	-88	 	 
8721	3	-88	 	 
8721	4	-88	 	 
8721	5	-88	 	 
8721	6	-88	 	 
8721	7	-88	 	 
8721	8	-88	 	 
8721	9	-88	 	 
8721	10	-88	 	 
8721	11	-88	 	 
8721	12	-88	 	 
8721	13	-88	 	 
8721	14	-88	 	 
8722	1	-88	 	 
8722	2	-88	 	 
8722	3	-88	 	 
8722	4	-88	 	 
8722	5	-88	 	 
8722	6	-88	 	 
8722	7	-88	 	 
8722	8	320	 	 
8722	9	20	 	 
8722	10	-88	 	 
8722	11	-88	 	 
8722	12	-88	 	 
8722	13	-88	 	 
8722	14	40	 	 
8723	1	-88	 	 
8723	2	-88	 	 
8723	3	-88	 	 
8723	4	-88	 	 
8723	5	-88	 	 
8723	6	-88	 	 
8723	7	-88	 	 
8723	8	-88	 	 
8723	9	20	 	 
8723	10	-88	 	 
8723	11	-88	 	 
8723	12	-88	 	 
8723	13	-88	 	 
8723	14	-88	 	 
8725	1	-88	 	 
8725	2	-88	 	 
8725	3	-88	 	 
8725	4	-88	 	 
8725	5	-88	 	 
8725	6	-88	 	 
8725	7	-88	 	 
8725	8	-88	 	 
8725	9	10	 	 
8725	10	-88	 	 
8725	11	10	 	 
8725	12	-88	 	 
8725	13	-88	 	 
8725	14	-88	 	 
8726	1	-88	 	 
8726	2	-88	 	 
8726	3	-88	 	 
8726	4	-88	 	 
8726	5	-88	 	 
8726	6	-88	 	 
8726	7	-88	 	 
8726	8	-88	 	 
8726	9	-88	 	 
8726	10	-88	 	 
8726	11	-88	 	 
8726	12	-88	 	 
8726	13	-88	 	 
8726	14	-88	 	 
8727	1	-88	 	 
8727	2	-88	 	 
8727	3	-88	 	 
8727	4	-88	 	 
8727	5	-8	 	 
8727	6	-88	 	 
8727	7	-88	 	 
8727	8	-88	 	 
8727	9	20	 	 
8727	10	-88	 	 
8727	11	20	 	 
8727	12	-88	 	 
8727	13	-88	 	 
8727	14	-88	 	 
8728	1	-88	 	 
8728	2	-88	 	 
8728	3	-88	 	 
8728	4	-88	 	 
8728	5	-88	 	 
8728	6	-88	 	 
8728	7	-88	 	 
8728	8	-88	 	 
8728	9	20	 	 
8728	10	-88	 	 
8728	11	25	 	 
8728	12	-88	 	 
8728	13	-88	 	 
8728	14	-88	 	 
8729	1	-88	 	 
8729	2	-88	 	 
8729	3	-88	 	 
8729	4	-88	 	 
8729	5	-88	 	 
8729	6	-88	 	 
8729	7	-88	 	 
8729	8	-88	 	 
8729	9	-88	 	 
8729	10	-88	 	 
8729	11	-88	 	 
8729	12	-88	 	 
8729	13	-88	 	 
8729	14	-88	 	 
8730	1	-88	 	 
8730	2	-88	 	 
8730	3	-88	 	 
8730	4	-88	 	 
8730	5	-88	 	 
8730	6	-88	 	 
8730	7	-88	 	 
8730	8	-88	 	 
8730	9	12	 	 
8730	10	-88	 	 
8730	11	-88	 	 
8730	12	-88	 	 
8730	13	-88	 	 
8730	14	-88	 	 
8731	1	-88	 	 
8731	2	-88	 	 
8731	3	-88	 	 
8731	4	-88	 	 
8731	5	-88	 	 
8731	6	-88	 	 
8731	7	-88	 	 
8731	8	-88	 	 
8731	9	-88	 	 
8731	10	-88	 	 
8731	11	-88	 	 
8731	12	-88	 	 
8731	13	-88	 	 
8731	14	-88	 	 
8732	1	-88	 	 
8732	2	-88	 	 
8732	3	-88	 	 
8732	4	-88	 	 
8732	5	-88	 	 
8732	6	-88	 	 
8732	7	-88	 	 
8732	8	-88	 	 
8732	9	-88	 	 
8732	10	-88	 	 
8732	11	-88	 	 
8732	12	-88	 	 
8732	13	-88	 	 
8732	14	-88	 	 
8733	1	-88	 	 
8733	2	-88	 	 
8733	3	-88	 	 
8733	4	-88	 	 
8733	5	-88	 	 
8733	6	-88	 	 
8733	7	-88	 	 
8733	8	-88	 	 
8733	9	-88	 	 
8733	10	-88	 	 
8733	11	-88	 	 
8733	12	-88	 	 
8733	13	-88	 	 
8733	14	-88	 	 
8734	1	-88	 	 
8734	2	-88	 	 
8734	3	-88	 	 
8734	4	-88	 	 
8734	5	-88	 	 
8734	6	-88	 	 
8734	7	-88	 	 
8734	8	-88	 	 
8734	9	-88	 	 
8734	10	-88	 	 
8734	11	-88	 	 
8734	12	-88	 	 
8734	13	-88	 	 
8734	14	-88	 	 
8735	1	-88	 	 
8735	2	-88	 	 
8735	3	-88	 	 
8735	4	-88	 	 
8735	5	-88	 	 
8735	6	-88	 	 
8735	7	-88	 	 
8735	8	-88	 	 
8735	9	-88	 	 
8735	10	-88	 	 
8735	11	-88	 	 
8735	12	-88	 	 
8735	13	-88	 	 
8735	14	-88	 	 
8736	1	-88	 	 
8736	2	-88	 	 
8736	3	-88	 	 
8736	4	-88	 	 
8736	5	-88	 	 
8736	6	-88	 	 
8736	7	-88	 	 
8736	8	-88	 	 
8736	9	-88	 	 
8736	10	-88	 	 
8736	11	-88	 	 
8736	12	-88	 	 
8736	13	-88	 	 
8736	14	-88	 	 
8737	1	-88	 	 
8737	2	-88	 	 
8737	3	-88	 	 
8737	4	-88	 	 
8737	5	-88	 	 
8737	6	-88	 	 
8737	7	-88	 	 
8737	8	-88	 	 
8737	9	-88	 	 
8737	10	-88	 	 
8737	11	-88	 	 
8737	12	-88	 	 
8737	13	-88	 	 
8737	14	-88	 	 
8738	1	-88	 	 
8738	2	-88	 	 
8738	3	-88	 	 
8738	4	-88	 	 
8738	5	-88	 	 
8738	6	-88	 	 
8738	7	-88	 	 
8738	8	-88	 	 
8738	9	-88	 	 
8738	10	-88	 	 
8738	11	-88	 	 
8738	12	-88	 	 
8738	13	-88	 	 
8738	14	-88	 	 
8739	1	-88	 	 
8739	2	-88	 	 
8739	3	-88	 	 
8739	4	-88	 	 
8739	5	-88	 	 
8739	6	-88	 	 
8739	7	-88	 	 
8739	8	-88	 	 
8739	9	-88	 	 
8739	10	-88	 	 
8739	11	-88	 	 
8739	12	-88	 	 
8739	13	-88	 	 
8739	14	-88	 	 
8740	1	-88	 	 
8740	2	-88	 	 
8740	3	-88	 	 
8740	4	-88	 	 
8740	5	-88	 	 
8740	6	-88	 	 
8740	7	-88	 	 
8740	8	-88	 	 
8740	9	-88	 	 
8740	10	-88	 	 
8740	11	-88	 	 
8740	12	-88	 	 
8740	13	-88	 	 
8740	14	-88	 	 
8741	1	-88	 	 
8741	2	-88	 	 
8741	3	-88	 	 
8741	4	-88	 	 
8741	5	-88	 	 
8741	6	-88	 	 
8741	7	-88	 	 
8741	8	-88	 	 
8741	9	-88	 	 
8741	10	-88	 	 
8741	11	-88	 	 
8741	12	-88	 	 
8741	13	-88	 	 
8741	14	-88	 	 
8742	1	6000	 	 
8742	2	2000	 	 
8742	3	-88	 	 
8742	4	-88	 	 
8742	5	-88	 	 
8742	6	-88	 	 
8742	7	-88	 	 
8742	8	-88	 	 
8742	9	-88	 	 
8742	10	-88	 	 
8742	11	-88	 	 
8742	12	-88	 	 
8742	13	-88	 	 
8742	14	-88	 	 
8743	1	-88	 	 
8743	2	-88	 	 
8743	3	-88	 	 
8743	4	-88	 	 
8743	5	-88	 	 
8743	6	-88	 	 
8743	7	-88	 	 
8743	8	-88	 	 
8743	9	-88	 	 
8743	10	-88	 	 
8743	11	-88	 	 
8743	12	-88	 	 
8743	13	-88	 	 
8743	14	-88	 	 
8744	1	-88	 	 
8744	2	-88	 	 
8744	3	-88	 	 
8744	4	-88	 	 
8744	5	-88	 	 
8744	6	-88	 	 
8744	7	-88	 	 
8744	8	-88	 	 
8744	9	30	 	 
8744	10	-88	 	 
8744	11	30	 	 
8744	12	-88	 	 
8744	13	-88	 	 
8744	14	-88	 	 
8745	1	-88	 	 
8745	2	-88	 	 
8745	3	-88	 	 
8745	4	-88	 	 
8745	5	-88	 	 
8745	6	-88	 	 
8745	7	-88	 	 
8745	8	-88	 	 
8745	9	-88	 	 
8745	10	-88	 	 
8745	11	-88	 	 
8745	12	-88	 	 
8745	13	-88	 	 
8745	14	-88	 	 
8746	1	-88	 	 
8746	2	-88	 	 
8746	3	-88	 	 
8746	4	-88	 	 
8746	5	-88	 	 
8746	6	-88	 	 
8746	7	-88	 	 
8746	8	-88	 	 
8746	9	-88	 	 
8746	10	-88	 	 
8746	11	-88	 	 
8746	12	-88	 	 
8746	13	-88	 	 
8746	14	-88	 	 
8747	1	-88	 	 
8747	2	-88	 	 
8747	3	-88	 	 
8747	4	-88	 	 
8747	5	-88	 	 
8747	6	-88	 	 
8747	7	-88	 	 
8747	8	-88	 	 
8747	9	-88	 	 
8747	10	-88	 	 
8747	11	-88	 	 
8747	12	-88	 	 
8747	13	-88	 	 
8747	14	-88	 	 
8748	1	-88	 	 
8748	2	800	 	 
8748	3	-88	 	 
8748	4	-88	 	 
8748	5	-88	 	 
8748	6	-88	 	 
8748	7	-88	 	 
8748	8	-88	 	 
8748	9	20	 	 
8748	10	-88	 	 
8748	11	25	 	 
8748	12	-88	 	 
8748	13	-88	 	 
8748	14	-88	 	 
8749	1	-88	 	 
8749	2	-77	1000	2000
8749	3	-88	 	 
8749	4	-88	 	 
8749	5	-88	 	 
8749	6	-88	 	 
8749	7	-88	 	 
8749	8	-77	200	450
8749	9	-77	20	30
8749	10	-77	20	35
8749	11	-77	15	25
8749	12	-88	 	 
8749	13	-77	1000	2000
8749	14	-88	 	 
8750	1	-88	 	 
8750	2	-88	 	 
8750	3	-88	 	 
8750	4	-88	 	 
8750	5	-88	 	 
8750	6	-88	 	 
8750	7	-88	 	 
8750	8	380	 	 
8750	9	-88	 	 
8750	10	-88	 	 
8750	11	20	 	 
8750	12	-88	 	 
8750	13	-88	 	 
8750	14	-88	 	 
8751	1	-88	 	 
8751	2	-88	 	 
8751	3	-88	 	 
8751	4	-88	 	 
8751	5	-88	 	 
8751	6	-88	 	 
8751	7	-88	 	 
8751	8	300	 	 
8751	9	25	 	 
8751	10	35	 	 
8751	11	18	 	 
8751	12	-88	 	 
8751	13	-88	 	 
8751	14	-88	 	 
8752	1	-88	 	 
8752	2	-88	 	 
8752	3	-88	 	 
8752	4	-88	 	 
8752	5	-88	 	 
8752	6	-88	 	 
8752	7	-88	 	 
8752	8	-88	 	 
8752	9	-88	 	 
8752	10	-88	 	 
8752	11	-88	 	 
8752	12	-88	 	 
8752	13	-88	 	 
8752	14	-88	 	 
8753	1	-88	 	 
8753	2	-88	 	 
8753	3	-88	 	 
8753	4	-88	 	 
8753	5	-88	 	 
8753	6	-88	 	 
8753	7	-88	 	 
8753	8	-88	 	 
8753	9	-88	 	 
8753	10	-88	 	 
8753	11	-88	 	 
8753	12	-88	 	 
8753	13	-88	 	 
8753	14	-88	 	 
8754	1	-88	 	 
8754	2	-88	 	 
8754	3	-88	 	 
8754	4	-88	 	 
8754	5	-88	 	 
8754	6	-88	 	 
8754	7	-88	 	 
8754	8	-88	 	 
8754	9	-88	 	 
8754	10	-88	 	 
8754	11	-88	 	 
8754	12	-88	 	 
8754	13	-88	 	 
8754	14	-88	 	 
8755	1	-88	 	 
8755	2	-88	 	 
8755	3	-88	 	 
8755	4	-88	 	 
8755	5	-88	 	 
8755	6	-88	 	 
8755	7	-88	 	 
8755	8	-88	 	 
8755	9	-88	 	 
8755	10	-88	 	 
8755	11	-88	 	 
8755	12	-88	 	 
8755	13	-88	 	 
8755	14	-88	 	 
8756	1	-88	 	 
8756	2	-88	 	 
8756	3	-88	 	 
8756	4	-88	 	 
8756	5	-88	 	 
8756	6	-88	 	 
8756	7	-88	 	 
8756	8	-88	 	 
8756	9	-88	 	 
8756	10	-88	 	 
8756	11	-88	 	 
8756	12	-88	 	 
8756	13	-88	 	 
8756	14	-88	 	 
8757	1	-88	 	 
8757	2	-88	 	 
8757	3	-88	 	 
8757	4	-88	 	 
8757	5	-88	 	 
8757	6	-88	 	 
8757	7	-88	 	 
8757	8	-88	 	 
8757	9	25	 	 
8757	10	-88	 	 
8757	11	20	 	 
8757	12	-88	 	 
8757	13	-88	 	 
8757	14	-88	 	 
8758	1	-88	 	 
8758	2	-88	 	 
8758	3	-88	 	 
8758	4	-88	 	 
8758	5	-88	 	 
8758	6	-88	 	 
8758	7	-88	 	 
8758	8	-88	 	 
8758	9	-88	 	 
8758	10	-88	 	 
8758	11	-88	 	 
8758	12	-88	 	 
8758	13	-88	 	 
8758	14	-88	 	 
8759	1	-88	 	 
8759	2	-88	 	 
8759	3	-88	 	 
8759	4	-88	 	 
8759	5	-88	 	 
8759	6	-88	 	 
8759	7	-88	 	 
8759	8	-88	 	 
8759	9	-88	 	 
8759	10	-88	 	 
8759	11	-88	 	 
8759	12	-88	 	 
8759	13	-88	 	 
8759	14	-88	 	 
8760	1	-88	 	 
8760	2	-88	 	 
8760	3	-88	 	 
8760	4	-88	 	 
8760	5	-88	 	 
