PLACEID	LCPRIDR5	ITEMPRC1	ITEMVND1	ITEMINF1
8656	25	1.20000004768372	1	6
8656	27	6.5	1	8
8656	28	12	1	8
8656	29	7	1	9
8656	30	1.79999995231628	1	6
8656	32	12	1	6
8656	33	6.5	1	6
8656	34	1.20000004768372	1	6
8656	35	2.5	1	6
8656	36	4.5	1	6
8656	37	1.10000002384186	1	8
8656	38	1.10000002384186	1	6
8656	39	.5	1	6
8656	40	1	1	8
8656	41	1.5	1	8
8656	42	5	1	6
8656	43	1.79999995231628	1	6
8656	44	2.90000009536743	1	6
8656	45	0	16	6
8656	46	35	1	7
8656	61	5.5	1	6
8656	70	6	1	6
8657	1	1.5	1	2
8657	2	40	1	4
8657	3	25	1	4
8657	4	25	1	4
8657	5	35	1	4
8657	6	35	1	4
8657	7	0	16	3
8657	8	0	16	3
8657	9	0	16	3
8657	10	0	16	3
8657	11	2.79999995231628	1	2
8657	12	3	1	2
8657	13	2.79999995231628	1	2
8657	15	1	1	2
8657	16	3.29999995231628	1	2
8657	17	2.70000004768372	1	2
8657	18	0	16	2
8657	19	1.20000004768372	1	2
8657	20	6	1	2
8657	21	1.5	1	2
8657	23	.300000011920929	1	2
8657	24	4.5	1	2
8657	25	1	1	2
8657	27	7.5	1	2
8657	28	16.5	1	2
8657	29	7	1	2
8657	30	4.5	1	2
8657	32	14	1	2
8657	33	7	1	2
8657	34	1.5	1	2
8657	35	2	1	2
8657	36	4.5	1	2
8657	37	1.5	1	2
8657	38	0	16	2
8657	39	.5	1	2
8657	40	1.20000004768372	1	2
8657	41	1	1	2
8657	42	2	1	2
8657	43	1	1	2
8657	44	3	1	2
8657	45	6	1	2
8657	46	32.5	1	2
8657	61	4.80000019073486	1	2
8657	70	7	1	2
8658	1	1.79999995231628	1	4
8658	2	40	1	4
8658	3	20	1	4
8658	4	20	1	4
8658	5	28	1	4
8658	6	35	1	4
8658	7	.0500000007450581	10	3
8658	8	.0299999993294477	10	3
8658	9	.150000005960464	10	3
8658	10	.0799999982118607	10	3
8658	11	2	1	4
8658	12	3	1	4
8658	13	4	1	4
8658	15	1.5	1	4
8658	16	3	1	4
8658	17	2.59999990463257	1	4
8658	18	0	16	4
8658	19	1.29999995231628	1	4
8658	20	15	1	4
8658	21	1	1	4
8658	23	.300000011920929	1	4
8658	24	2.5	1	4
8658	25	1.5	1	4
8658	27	8.5	1	4
8658	28	8	1	4
8658	29	5	1	4
8658	30	1.5	1	4
8658	32	15	1	4
8658	33	6	1	4
8658	34	1	1	4
8658	35	2	1	4
8658	36	5	1	4
8658	37	1	1	4
8658	38	1	1	4
8658	39	.5	1	4
8658	40	1	1	4
8658	41	1	1	4
8658	42	2.5	1	4
8658	43	3	1	4
8658	44	3	1	4
8658	45	5	1	4
8658	46	34	1	4
8658	61	5	1	4
8658	70	5	1	4
8659	1	0	16	5
8659	2	50	17	5
8659	3	25	17	5
8659	4	25	17	5
8659	5	35	17	5
8659	6	35	17	5
8659	7	.300000011920929	10	3
8659	8	.0299999993294477	10	3
8659	9	.150000005960464	10	3
8659	10	.0799999982118607	10	3
8659	11	1.79999995231628	1	4
8659	12	3	1	4
8659	13	3.59999990463257	1	4
8659	15	1	1	4
8659	16	3.59999990463257	1	4
8659	17	4	1	4
8659	18	0	16	4
8659	19	1.20000004768372	1	4
8659	20	15	1	4
8659	21	1	1	4
8659	23	.300000011920929	1	4
8659	24	2	1	4
8659	25	1	1	4
8659	27	8.39999961853027	1	4
8659	28	12	1	4
8659	29	9	1	4
8659	30	2.5	1	4
8659	32	14	1	4
8659	33	7	1	4
8659	34	1	1	4
8659	35	2.5	1	4
8659	36	5	1	4
8659	37	1	1	4
8659	38	0	16	4
8659	39	.5	1	4
8659	40	2	1	4
8659	41	2	1	4
8659	42	3	1	4
8659	43	2.20000004768372	1	4
8659	44	1.5	1	4
8659	45	5	1	4
8659	46	34	1	4
8659	61	5	1	4
8659	70	6	1	4
8660	1	1.5	1	9
8660	2	45	17	6
8660	3	30	17	6
8660	4	30	17	6
8660	5	40	17	6
8660	6	40	17	6
8660	7	.5	10	4
8660	8	.0299999993294477	10	4
8660	9	.119999997317791	10	4
8660	10	.0799999982118607	10	4
8660	11	2	14	8
8660	12	3	1	5
8660	13	0	1	5
8660	15	1.20000004768372	1	3
8660	16	3	14	5
8660	17	3	14	5
8660	18	0	16	5
8660	19	1	14	5
8660	20	14	1	9
8660	21	1.20000004768372	1	9
8660	23	.300000011920929	1	9
8660	24	5	1	5
8660	25	1.20000004768372	1	5
8660	27	10	14	7
8660	28	12	14	7
8660	29	8	14	7
8660	30	2.5	14	7
8660	32	14	14	5
8660	33	7	14	5
8660	34	1	1	9
8660	35	2	1	9
8660	36	4.5	1	9
8660	37	1.20000004768372	1	9
8660	38	1.20000004768372	1	9
8660	39	.5	1	9
8660	40	2	14	8
8660	41	2	14	8
8660	42	5	14	8
8660	43	2	14	10
8660	44	2.5	14	10
8660	45	5	5	10
8660	46	33	1	9
8660	61	6	14	5
8660	70	4	14	5
8661	1	.800000011920929	8	2
8661	2	40	8	2
8661	3	35	8	2
8661	4	43	8	2
8661	5	25	8	2
8661	6	38	8	2
8661	7	.200000002980232	9	6
8661	8	.200000002980232	9	6
8661	9	.400000005960464	9	6
8661	10	.300000011920929	9	6
8661	11	2.5	7	3
8661	12	2.79999995231628	7	3
8661	13	2.79999995231628	7	3
8661	15	1	7	3
8661	16	2.79999995231628	7	3
8661	17	10	7	3
8661	18	3	7	3
8661	19	1	1	3
8661	20	10	7	3
8661	21	1	7	3
8661	23	.200000002980232	8	3
8661	24	5	7	3
8661	25	4	7	3
8661	27	6.5	7	3
8661	28	8	7	3
8661	29	10	7	3
8661	30	2.5	7	3
8661	32	4	7	3
8661	33	0	16	3
8661	34	1	7	3
8661	35	2	7	3
8661	36	4.5	7	3
8661	37	1	7	3
8661	38	0	16	3
8661	39	.400000005960464	7	3
8661	40	2	7	3
8661	41	1.79999995231628	7	3
8661	42	4	7	3
8661	43	3.5	7	3
8661	44	2	7	3
8661	45	7	6	3
8661	46	32	8	3
8661	61	4	7	3
8661	70	4	7	3
8662	1	2	1	1
8662	2	0	16	1
8662	3	0	16	1
8662	4	0	16	1
8662	5	0	16	1
8662	6	0	16	1
8662	7	.5	10	1
8662	8	.0299999993294477	10	1
8662	9	.119999997317791	10	1
8662	10	.0799999982118607	10	1
8662	11	1.5	14	1
8662	12	2.5	1	1
8662	13	2.79999995231628	1	1
8662	15	1.20000004768372	1	1
8662	16	3	1	1
8662	17	3	1	1
8662	18	0	16	1
8662	19	1	1	1
8662	20	8	1	1
8662	21	1	1	1
8662	23	.200000002980232	1	1
8662	24	4.5	1	1
8662	25	1	1	1
8662	27	10	1	1
8662	28	12	1	1
8662	29	7	14	1
8662	30	2	1	1
8662	32	12	14	1
8662	33	5.5	1	1
8662	34	1.5	1	1
8662	35	2	1	1
8662	36	4	1	1
8662	37	.600000023841858	1	1
8662	38	0	16	1
8662	39	.5	1	1
8662	40	1.79999995231628	14	1
8662	41	2	14	1
8662	42	3.5	14	1
8662	43	2.5	1	1
8662	44	2.5	1	1
8662	45	3	14	1
8662	46	35	1	1
8662	61	5.5	1	1
8662	70	4	1	1
8663	1	1.5	1	4
8663	2	45	1	4
8663	3	28	1	4
8663	4	30	1	4
8663	5	40	1	4
8663	6	45	1	4
8663	7	0	16	2
8663	8	.100000001490116	10	2
8663	9	.100000001490116	10	2
8663	10	0	16	2
8663	11	2	1	5
8663	12	2.5	1	4
8663	13	3.79999995231628	1	4
8663	15	1.5	1	4
8663	16	4	1	4
8663	17	3.79999995231628	1	4
8663	18	0	16	4
8663	19	1.5	1	4
8663	20	12	1	4
8663	21	1.5	1	4
8663	23	.400000005960464	1	4
8663	24	4.5	1	5
8663	25	1.5	1	4
8663	27	10	1	4
8663	28	14	1	4
8663	29	8	1	5
8663	30	3.5	1	4
8663	32	16	1	5
8663	33	0	16	4
8663	34	1.20000004768372	1	4
8663	35	2.5	1	4
8663	36	7	1	4
8663	37	0	16	4
8663	38	0	16	4
8663	39	.5	1	4
8663	40	1.79999995231628	1	4
8663	41	1.79999995231628	1	4
8663	42	2.5	1	4
8663	43	.800000011920929	1	5
8663	44	.600000023841858	1	5
8663	45	6	1	4
8663	46	42	1	4
8663	61	5.5	1	4
8663	70	7	1	4
8664	1	4	1	2
8664	2	62	1	2
8664	3	22	1	2
8664	4	23	1	2
8664	5	17	1	2
8664	6	20	1	2
8664	7	.5	9	2
8664	8	.129999995231628	9	2
8664	9	.00999999977648258	9	2
8664	10	.100000001490116	9	2
8664	11	2.5	1	2
8664	12	3.5	1	2
8664	13	0	16	2
8664	15	1.5	1	2
8664	16	3.5	1	2
8664	17	3	1	2
8664	18	0	16	2
8664	19	1.5	1	2
8664	20	10	1	2
8664	21	1.20000004768372	1	2
8664	23	.300000011920929	1	2
8664	24	4	1	2
8664	25	1.60000002384186	1	2
8664	27	12	1	2
8664	28	14	1	2
8664	29	13	1	2
8664	30	4	1	2
8664	32	0	16	2
8664	33	8	1	2
8664	34	1.5	1	2
8664	35	2.5	1	2
8664	36	7	1	2
8664	37	1.5	1	2
8664	38	0	16	2
8664	39	.5	1	2
8664	40	3	1	2
8664	41	3	1	2
8664	42	2	1	2
8664	43	1	1	2
8664	44	2	1	2
8664	45	6	1	2
8664	46	38	1	2
8664	61	5	1	2
8664	70	6	1	2
8665	1	2	1	2
8665	2	45	1	2
8665	3	20	1	2
8665	4	23	1	2
8665	5	45	1	2
8665	6	30	1	2
8665	7	.300000011920929	10	3
8665	8	.300000011920929	10	3
8665	9	.100000001490116	10	3
8665	10	.0700000002980232	10	3
8665	11	2.5	1	2
8665	12	3	1	2
8665	13	3	1	2
8665	15	1.20000004768372	1	2
8665	16	3.29999995231628	1	2
8665	17	3	1	2
8665	18	0	16	2
8665	19	1.20000004768372	1	2
8665	20	13	1	2
8665	21	1	1	2
8665	23	.200000002980232	1	2
8665	24	7	1	2
8665	25	1	1	2
8665	27	7.5	1	2
8665	28	12	1	2
8665	29	4	1	2
8665	30	2	1	2
8665	32	12	1	2
8665	33	7	1	2
8665	34	1	1	2
8665	35	2	1	2
8665	36	4	1	2
8665	37	1	1	2
8665	38	0	16	2
8665	39	.5	1	2
8665	40	1.5	1	2
8665	41	1.5	1	2
8665	42	4	1	2
8665	43	6	1	2
8665	44	3.5	1	2
8665	45	6	1	2
8665	46	35	1	2
8665	61	6	1	2
8665	70	5	1	2
8666	1	1	1	1
8666	2	30	1	1
8666	3	30	1	1
8666	4	25	1	1
8666	5	35	1	1
8666	6	30	1	1
8666	7	.300000011920929	9	2
8666	8	.300000011920929	9	2
8666	9	.100000001490116	9	2
8666	10	.0700000002980232	9	2
8666	11	1.5	1	1
8666	12	3	1	1
8666	13	4	1	1
8666	15	1.20000004768372	1	1
8666	16	3.20000004768372	1	1
8666	17	2.79999995231628	1	1
8666	18	6	1	1
8666	19	1	1	1
8666	20	2	1	3
8666	21	1	1	3
8666	23	.200000002980232	1	3
8666	24	7	1	1
8666	25	1	1	1
8666	27	9	1	1
8666	28	10	1	1
8666	29	3	1	1
8666	30	1.79999995231628	1	1
8666	32	12	1	1
8666	33	5.80000019073486	1	1
8666	34	2	1	1
8666	35	2	1	1
8666	36	4	1	1
8666	37	1	1	1
8666	38	1	1	1
8666	39	.5	1	1
8666	40	2	1	1
8666	41	1.79999995231628	1	1
8666	42	1.79999995231628	1	1
8666	43	3	1	1
8666	44	3	1	1
8666	45	4	1	3
8666	46	35	1	3
8666	61	7	1	1
8666	70	3	1	1
8701	1	2.5	1	6
8701	2	45	1	6
8701	3	15	1	6
8701	4	17	1	6
8701	5	16	1	6
8701	6	23	1	6
8701	7	.300000011920929	10	5
8701	8	.300000011920929	10	5
8701	9	.200000002980232	10	5
8701	10	.600000023841858	10	5
8701	11	1.60000002384186	1	6
8701	12	3.5	1	6
8701	13	16	1	6
8701	15	1.20000004768372	1	6
8701	16	3	1	6
8701	17	2.79999995231628	1	6
8701	18	0	16	6
8701	19	1.20000004768372	1	6
8701	20	7	1	6
8701	21	1.20000004768372	1	6
8701	23	.300000011920929	1	6
8701	24	16	1	6
8701	25	1	1	6
8701	27	8	1	6
8701	28	16	1	6
8701	29	5	1	6
8701	30	2.5	1	6
8701	32	18	1	6
8701	33	6.80000019073486	1	6
8701	34	1.20000004768372	1	6
8701	35	2.20000004768372	1	6
8701	36	4.19999980926514	1	6
8701	37	1	1	6
8701	38	0	16	6
8701	39	.5	1	6
8701	40	2.40000009536743	1	6
8701	41	2	1	6
8701	42	2.5	1	6
8701	43	1.5	1	6
8701	44	16	1	6
8701	45	6	1	6
8701	46	28	1	6
8701	61	6	1	6
8701	70	16	1	6
8702	1	1	14	2
8702	2	0	16	88
8702	3	0	16	88
8702	4	0	16	88
8702	5	0	16	88
8702	6	0	16	88
8702	7	.800000011920929	10	3
8702	8	.600000023841858	10	3
8702	9	.100000001490116	10	3
8702	10	.100000001490116	10	3
8702	11	1	14	2
8702	12	2.5	14	2
8702	13	2.79999995231628	14	2
8702	15	1	14	2
8702	16	3	14	2
8702	17	2.70000004768372	14	2
8702	18	6	14	2
8702	19	1	14	2
8702	20	0	16	88
8702	21	1	16	88
8702	23	.300000011920929	14	88
8702	24	4.5	14	2
8702	25	1	14	2
8702	27	9	14	2
8702	28	15	14	2
8702	29	9	14	2
8702	30	2	14	2
8702	32	13	14	2
8702	33	5	14	2
8702	34	1	14	2
8702	35	3	14	2
8702	36	0	16	88
8702	37	1	14	2
8702	38	1	14	2
8702	39	.5	14	2
8702	40	2	14	2
8702	41	1.5	14	2
8702	42	3	14	2
8702	43	2	14	2
8702	44	3	14	2
8702	45	6	14	2
8702	46	35	14	2
8702	61	6	14	2
8702	70	6	14	2
8703	1	1	1	2
8703	2	0	16	88
8703	3	0	16	88
8703	4	0	16	88
8703	5	0	16	88
8703	6	0	16	88
8703	7	0	16	88
8703	8	0	16	88
8703	9	0	16	88
8703	10	0	16	88
8703	11	0	16	88
8703	12	2.79999995231628	1	2
8703	13	0	16	88
8703	15	1.20000004768372	1	2
8703	16	3	1	88
8703	17	2.59999990463257	1	2
8703	18	0	16	88
8703	19	1	1	2
8703	20	12	1	2
8703	21	1	1	2
8703	23	.300000011920929	1	2
8703	24	0	16	88
8703	25	1	1	2
8703	27	7.5	1	2
8703	28	0	16	88
8703	29	0	16	88
8703	30	2.59999990463257	1	2
8703	32	0	16	88
8703	33	6.80000019073486	1	2
8703	34	1	1	2
8703	35	2	1	2
8703	36	4.5	1	2
8703	37	0	16	88
8703	38	1	1	2
8703	39	.5	1	2
8703	40	0	16	88
8703	41	0	16	88
8703	42	0	16	88
8703	43	3	1	2
8703	44	0	16	88
8703	45	0	16	88
8703	46	35	1	2
8703	61	6	1	2
8703	70	8	1	2
8705	1	2	2	2
8705	2	0	16	2
8705	3	0	16	2
8705	4	0	16	2
8705	5	0	16	2
8705	6	0	16	2
8705	7	.300000011920929	9	1
8705	8	.0299999993294477	9	1
8705	9	.150000005960464	9	1
8705	10	.0799999982118607	9	1
8705	11	1.5	1	2
8705	12	3	1	2
8705	13	2.40000009536743	1	2
8705	15	1.20000004768372	1	2
8705	16	3	1	2
8705	17	3	1	2
8705	18	0	16	2
8705	19	1.20000004768372	1	2
8705	20	12	1	2
8705	21	1	1	2
8705	23	.200000002980232	1	2
8705	24	5	1	2
8705	25	1	1	2
8705	27	6.5	1	2
8705	28	12	1	2
8705	29	10	1	2
8705	30	2.5	1	2
8705	32	16	1	2
8705	33	8	1	2
8705	34	1	1	2
8705	35	2	1	2
8705	36	4.5	1	2
8705	37	0	16	2
8705	38	1	1	2
8705	39	.5	1	2
8705	40	1.5	1	2
8705	41	1.5	1	2
8705	42	3.5	1	2
8705	43	1.5	1	2
8705	44	3	1	2
8705	45	7.5	1	2
8705	46	42	1	2
8705	61	6	1	2
8705	70	5.5	1	2
8707	1	1.5	1	3
8707	2	60	1	3
8707	3	33	1	88
8707	4	33	1	3
8707	5	40	1	3
8707	6	40	1	3
8707	7	.5	10	2
8707	8	.0199999995529652	10	2
8707	9	.150000005960464	10	2
8707	10	.119999997317791	10	2
8707	11	1.20000004768372	14	3
8707	12	3	1	3
8707	13	8.80000019073486	1	3
8707	15	1	14	3
8707	16	3.20000004768372	14	3
8707	17	2.79999995231628	1	3
8707	18	0	16	3
8707	19	1.20000004768372	14	3
8707	20	12	14	3
8707	21	1.20000004768372	14	3
8707	23	.300000011920929	14	3
8707	24	6	1	3
8707	25	1	1	3
8707	27	6	1	3
8707	28	18	1	3
8707	29	9	1	3
8707	30	3	14	3
8707	32	14	1	3
8707	33	6	14	3
8707	34	1.20000004768372	14	3
8707	35	2.5	14	3
8707	36	4.5	1	3
8707	37	0	16	3
8707	38	1	14	3
8707	39	.5	14	3
8707	40	3	14	3
8707	41	3	14	3
8707	42	6.5	14	3
8707	43	2.29999995231628	14	3
8707	44	1.79999995231628	14	3
8707	45	8	14	3
8707	46	34	14	3
8707	61	6.5	14	3
8707	70	6	1	3
8708	1	1.5	1	1
8708	2	30	1	1
8708	3	40	1	1
8708	4	40	1	1
8708	5	40	1	1
8708	6	40	1	1
8708	7	.5	10	3
8708	8	.0199999995529652	10	3
8708	9	.0199999995529652	10	3
8708	10	.0799999982118607	10	3
8708	11	1.20000004768372	1	1
8708	12	3	1	1
8708	13	8.80000019073486	1	1
8708	15	1	1	1
8708	16	3.20000004768372	1	1
8708	17	2.79999995231628	1	1
8708	18	0	16	1
8708	19	1.20000004768372	1	1
8708	20	12	1	1
8708	21	1.20000004768372	1	1
8708	23	.300000011920929	1	1
8708	24	6	1	1
8708	25	1	1	1
8708	27	6	1	1
8708	28	18	1	1
8708	29	9	1	1
8708	30	3	1	1
8708	32	14	1	1
8708	33	6	1	1
8708	34	1.20000004768372	1	1
8708	35	2.5	1	1
8708	36	4.5	1	1
8708	37	0	16	1
8708	38	1	1	1
8708	39	.5	1	1
8708	40	3	1	1
8708	41	3	1	1
8708	42	6.5	1	1
8708	43	2.29999995231628	1	1
8708	44	1.79999995231628	1	1
8708	45	8	1	1
8708	46	34	1	1
8708	61	6.5	1	1
8708	70	6	1	1
8709	1	2	1	9
8709	2	60	1	5
8709	3	50	1	5
8709	4	50	1	5
8709	5	70	1	5
8709	6	60	1	5
8709	7	.5	10	7
8709	8	.300000011920929	10	7
8709	9	.119999997317791	10	7
8709	10	.0799999982118607	10	7
8709	11	1	1	9
8709	12	3	1	9
8709	13	4.5	1	9
8709	15	1.20000004768372	1	9
8709	16	3	1	9
8709	17	2.5	1	9
8709	18	0	16	9
8709	19	1	1	9
8709	20	15	1	9
8709	21	1.5	1	9
8709	23	.300000011920929	1	9
8709	24	2.5	1	9
8709	25	1.5	1	9
8709	27	9	14	6
8709	28	16	14	6
8709	29	4	14	6
8709	30	1.79999995231628	1	9
8709	32	17	1	9
8709	33	6	1	9
8709	34	1.5	1	9
8709	35	2.5	1	9
8709	36	6	1	9
8709	37	0	16	9
8709	38	.200000002980232	1	9
8709	39	.5	1	9
8709	40	1.79999995231628	14	3
8709	41	2.5	14	3
8709	42	4.5	14	3
8709	43	2	14	3
8709	44	4	14	3
8709	45	7	14	3
8709	46	39	1	9
8709	61	6.30000019073486	1	9
8709	70	4	1	9
8710	1	1.5	1	3
8710	2	0	16	3
8710	3	0	16	3
8710	4	0	16	3
8710	5	0	16	3
8710	6	0	16	3
8710	7	0	16	3
8710	8	1	1	3
8710	9	.5	1	3
8710	10	0	16	3
8710	11	0	16	3
8710	12	3	1	3
8710	13	4	1	3
8710	15	1	1	3
8710	16	3	1	3
8710	17	3.59999990463257	1	3
8710	18	0	16	3
8710	19	0	16	3
8710	20	0	16	3
8710	21	2	1	3
8710	23	.300000011920929	1	3
8710	24	0	16	3
8710	25	1.5	1	3
8710	27	0	16	3
8710	28	0	16	3
8710	29	0	16	3
8710	30	1.70000004768372	1	3
8710	32	3	1	3
8710	33	8	1	3
8710	34	2	1	3
8710	35	2.5	1	3
8710	36	4.19999980926514	1	3
8710	37	0	16	3
8710	38	1.20000004768372	1	3
8710	39	.5	1	3
8710	40	0	16	3
8710	41	0	16	3
8710	42	0	16	3
8710	43	2	1	3
8710	44	5	1	3
8710	45	0	16	3
8710	46	0	16	3
8710	61	6	1	3
8710	70	0	16	3
8711	1	1.5	1	5
8711	2	60	17	3
8711	3	20	17	3
8711	4	20	17	3
8711	5	48	17	3
8711	6	48	17	3
8711	7	.5	10	4
8711	8	.0299999993294477	10	4
8711	9	.119999997317791	10	4
8711	10	.0799999982118607	9	4
8711	11	1.39999997615814	1	5
8711	12	2.59999990463257	1	5
8711	13	2.79999995231628	1	5
8711	15	1.10000002384186	1	5
8711	16	3.20000004768372	1	5
8711	17	2.70000004768372	1	5
8711	18	0	16	5
8711	19	1.20000004768372	1	5
8711	20	12	1	5
8711	21	1.20000004768372	1	5
8711	23	.200000002980232	1	5
8711	24	4.19999980926514	1	5
8711	25	1.20000004768372	1	5
8711	27	7.5	1	5
8711	28	0	16	5
8711	29	0	16	5
8711	30	2.79999995231628	1	5
8711	32	15	1	5
8711	33	7	1	5
8711	34	1.20000004768372	1	5
8711	35	2.09999990463257	1	5
8711	36	5	1	5
8711	37	-88	1	5
8711	38	1.10000002384186	1	5
8711	39	.5	1	5
8711	40	1.39999997615814	1	5
8711	41	2	1	5
8711	42	4.5	1	5
8711	43	2	1	5
8711	44	2	1	5
8711	45	0	16	5
8711	46	34	1	6
8711	61	6	1	5
8711	70	6.5	1	5
8712	1	1	17	4
8712	2	35	17	4
8712	3	15	17	4
8712	4	15	17	4
8712	5	25	17	4
8712	6	20	17	4
8712	7	0	16	5
8712	8	0	16	5
8712	9	0	16	5
8712	10	0	16	5
8712	11	1.5	1	6
8712	12	2.79999995231628	1	6
8712	13	0	16	6
8712	15	1.20000004768372	1	6
8712	16	3	1	6
8712	17	2.70000004768372	1	6
8712	18	0	16	6
8712	19	1.20000004768372	1	6
8712	20	12	1	6
8712	21	1	1	6
8712	23	.200000002980232	1	6
8712	24	4	1	6
8712	25	1	1	6
8712	27	9	1	6
8712	28	14	1	6
8712	29	7	1	6
8712	30	3	1	6
8712	32	14	1	6
8712	33	7	1	6
8712	34	1	1	6
8712	35	2	1	6
8712	36	4.19999980926514	1	6
8712	37	0	16	6
8712	38	1	1	6
8712	39	.5	1	6
8712	40	1.5	1	6
8712	41	1	1	6
8712	42	3	1	6
8712	43	3	1	6
8712	44	3	1	6
8712	45	7	1	6
8712	46	28	1	6
8712	61	5.80000019073486	1	6
8712	70	7	1	6
8713	1	1	1	6
8713	2	40	17	6
8713	3	25	17	6
8713	4	25	17	6
8713	5	35	17	6
8713	6	35	17	6
8713	7	.5	10	3
8713	8	.0299999993294477	10	3
8713	9	.150000005960464	10	3
8713	10	.0799999982118607	10	3
8713	11	1.5	14	6
8713	12	2.79999995231628	1	4
8713	13	2.5	1	4
8713	15	1.20000004768372	1	4
8713	16	2.79999995231628	1	4
8713	17	2.59999990463257	1	4
8713	18	0	16	4
8713	19	1.20000004768372	1	4
8713	20	12	1	4
8713	21	1.20000004768372	1	4
8713	23	.200000002980232	1	4
8713	24	5	1	4
8713	25	1	1	4
8713	27	5.80000019073486	14	6
8713	28	15	14	6
8713	29	5	14	6
8713	30	3	1	4
8713	32	16	1	4
8713	33	4.5	1	4
8713	34	1	1	4
8713	35	2	1	4
8713	36	4.5	1	4
8713	37	0	16	4
8713	38	1.10000002384186	1	4
8713	39	.5	1	4
8713	40	1.20000004768372	14	6
8713	41	1.5	14	6
8713	42	4	14	6
8713	43	2.20000004768372	14	6
8713	44	2	14	6
8713	45	6.5	14	6
8713	46	35	1	4
8713	61	5.59999990463257	1	4
8713	70	6.5	1	4
8714	1	1.29999995231628	1	4
8714	2	55	1	4
8714	3	25	1	4
8714	4	25	1	4
8714	5	45	1	4
8714	6	45	1	4
8714	7	1.5	9	7
8714	8	.5	9	7
8714	9	.800000011920929	9	7
8714	10	.5	9	7
8714	11	1.39999997615814	1	6
8714	12	2.79999995231628	1	6
8714	13	2.90000009536743	1	6
8714	15	1	1	7
8714	16	2.90000009536743	1	6
8714	17	2.70000004768372	1	6
8714	18	0	16	6
8714	19	1.20000004768372	1	6
8714	20	12	1	7
8714	21	1.10000002384186	1	7
8714	23	.200000002980232	1	7
8714	24	4.69999980926514	1	6
8714	25	1.10000002384186	1	6
8714	27	7.5	1	5
8714	28	16	1	5
8714	29	8	1	5
8714	30	2.79999995231628	1	5
8714	32	15	1	6
8714	33	5.80000019073486	1	6
8714	34	1.20000004768372	1	7
8714	35	2.5	1	7
8714	36	4.5	1	7
8714	37	0	16	7
8714	38	1.20000004768372	1	7
8714	39	.400000005960464	1	7
8714	40	1.5	1	7
8714	41	1.79999995231628	1	7
8714	42	4	1	7
8714	43	-99	1	7
8714	44	-99	1	7
8714	45	7	1	7
8714	46	40	1	7
8714	61	6.40000009536743	1	6
8714	70	6.19999980926514	1	6
8715	1	0	16	2
8715	2	60	7	2
8715	3	25	7	2
8715	4	25	7	2
8715	5	50	7	2
8715	6	50	7	2
8715	7	0	16	2
8715	8	0	16	2
8715	9	0	16	2
8715	10	0	16	2
8715	11	1.60000002384186	7	3
8715	12	3	7	2
8715	13	3	7	2
8715	15	1	7	2
8715	16	3.20000004768372	7	3
8715	17	2.90000009536743	7	3
8715	18	0	7	3
8715	19	1.20000004768372	7	3
8715	20	12	7	2
8715	21	1.20000004768372	7	2
8715	23	.300000011920929	7	2
8715	24	5	7	2
8715	25	1.20000004768372	7	2
8715	27	6.80000019073486	7	3
8715	28	17	7	3
8715	29	0	16	3
8715	30	3	7	3
8715	32	16	7	3
8715	33	6	7	3
8715	34	1.20000004768372	7	2
8715	35	2.5	7	2
8715	36	5	7	2
8715	37	0	16	2
8715	38	1.20000004768372	7	2
8715	39	.5	7	2
8715	40	1.5	7	2
8715	41	3	7	2
8715	42	6	7	2
8715	43	2.79999995231628	7	2
8715	44	3.90000009536743	7	2
8715	45	0	16	2
8715	46	36	1	2
8715	61	6	7	3
8715	70	6.80000019073486	7	2
8716	1	1.5	1	3
8716	2	45	1	3
8716	3	38	1	3
8716	4	38	1	3
8716	5	38	1	3
8716	6	35	1	3
8716	7	0	16	1
8716	8	0	16	1
8716	9	0	16	1
8716	10	0	16	1
8716	11	1.5	1	3
8716	12	3	1	3
8716	13	0	16	3
8716	15	1.20000004768372	1	3
8716	16	3.5	1	3
8716	17	2.59999990463257	1	3
8716	18	0	16	3
8716	19	1.20000004768372	1	3
8716	20	12	1	3
8716	21	1.20000004768372	1	3
8716	23	.200000002980232	1	3
8716	24	5	1	3
8716	25	1.5	1	3
8716	27	8	1	3
8716	28	14	1	3
8716	29	7	1	3
8716	30	3.5	1	3
8716	32	15	1	3
8716	33	5.69999980926514	1	3
8716	34	1	1	3
8716	35	2.5	1	3
8716	36	5	1	3
8716	37	0	16	3
8716	38	1	1	3
8716	39	.5	1	3
8716	40	1.79999995231628	1	3
8716	41	1.5	1	3
8716	42	5	1	3
8716	43	3.5	1	3
8716	44	3	1	3
8716	45	8	1	3
8716	46	35	1	3
8716	61	6	1	3
8716	70	7	1	3
8717	1	1.5	1	5
8717	2	50	1	3
8717	3	20	1	3
8717	4	20	1	3
8717	5	35	1	3
8717	6	35	1	3
8717	7	1	9	6
8717	8	.150000005960464	9	5
8717	9	.300000011920929	9	6
8717	10	.300000011920929	9	6
8717	11	1.20000004768372	14	7
8717	12	2.70000004768372	14	5
8717	13	2.70000004768372	14	5
8717	15	1.10000002384186	1	8
8717	16	3	14	5
8717	17	2.70000004768372	14	5
8717	18	0	16	5
8717	19	1.20000004768372	14	5
8717	20	11	1	8
8717	21	1.20000004768372	1	8
8717	23	.200000002980232	1	8
8717	24	4.80000019073486	14	5
