PLACEID	PLCCODE	PROVID	DEPARTID	CLUSTID	STRTDINT	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	PRICCROP	MINCROP	MAXCROP
8327	PE83MC27	1	20	83	04/10/2016	1000	1	5	5	5	5	5	5	5	3	2	5	1	130000	15	5	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	-88	 	 
8328	PE83MC28	3	21	83	23/07/2016	945	1	5	5	2	3	5	5	5	5	4	5	1	-77	30	1	88	 	1	1	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	-77	3	5
8332	PE83MC32	12	21	83	21/08/2016	1100	1	5	5	2	4	4	4	5	4	4	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	-88	 	 
8333	PE83MC33	2	22	83	27/11/2016	600	5	5	2	1	4	4	5	5	5	3	5	1	-77	240	6	88	 	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	20	 	 
8334	PE83MC34	2	22	83	24/11/2016	200	5	5	3	1	2	5	5	5	5	4	5	1	-77	240	6	5	88	0	0	1	1	0	0	3	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	15	 	 
8340	PE83MC40	1	22	83	10/11/2016	200	1	5	5	5	5	5	5	5	5	2	5	1	-77	5	5	88	 	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	-88	 	 
8345	PE83MC45	8	22	83	06/11/2016	105	5	5	2	1	5	4	5	5	5	5	5	1	-77	20	5	88	 	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8348	PE83MC48	9	22	83	18/11/2016	3500	2	5	4	1	3	5	5	4	5	4	5	0	 	-88	88	 	 	1	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	2.5	 	 
8349	PE83MC49	9	22	83	20/11/2016	1800	5	5	3	1	2	4	5	5	5	4	5	1	-77	10	5	88	 	0	0	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	3	 	 
8350	PE83MC50	9	22	83	22/11/2016	6000	1	5	5	5	5	5	5	5	5	2	5	1	-77	3	5	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	-88	 	 
8353	PE83MC53	1	23	83	11/09/2016	2500	1	5	5	5	5	5	5	5	3	2	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8354	PE83MC54	1	23	83	10/09/2016	3200	1	5	5	5	5	5	5	5	5	4	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8357	PE83MC57	1	24	83	13/08/2016	1700	5	5	2	1	4	5	5	5	5	3	5	1	4000	15	7	88	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	60	 	 
8358	PE83MC58	3	24	83	20/08/2016	200	5	5	1	2	3	5	5	5	5	4	5	1	500	5	5	88	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	5	 	 
8361	PE83MC61	3	25	83	06/11/2016	1500	5	1	5	5	3	5	5	5	5	2	5	1	10000	-88	88	 	 	0	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-88	 	 
8363	PE83MC63	1	15	83	23/07/3016	-77	1	5	5	5	5	5	5	3	3	2	5	1	-77	45	7	6	88	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8364	PE83MC64	1	15	83	22/07/2016	576	1	5	5	5	5	5	5	5	5	2	5	1	-77	45	7	88	 	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8369	PE83MC69	1	15	83	16/07/2016	5000	1	5	5	5	5	5	5	5	5	2	5	1	-77	20	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8370	PE83MC70	1	15	83	20/07/2016	77300	1	5	5	5	5	5	5	5	5	5	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	-88	 	 
8371	PE83MC71	1	15	83	23/07/2016	-77	1	5	5	5	5	5	5	5	2	3	5	0	 	-88	88	 	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8372	PE83MC72	1	15	83	11/07/2016	1800	1	5	5	5	5	5	4	5	3	2	5	1	-77	20	6	88	 	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8374	PE83MC74	1	15	83	22/07/2016	500	5	1	5	5	5	5	5	5	5	1	5	1	-77	30	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8377	PE83MC77	1	15	83	19/07/2016	1283	1	5	5	5	5	5	5	5	5	4	5	1	-77	30	6	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8379	PE83MC79	1	15	83	07/0772016	1290	1	5	5	5	5	5	5	4	4	4	5	1	-77	20	7	88	 	1	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	-88	 	 
8380	PE83MC80	8	15	83	23/07/2016	7400	1	5	77	1	2	5	5	5	5	5	5	1	32747	15	5	88	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	 	 
8381	PE83MC81	8	15	83	22/07/2016	3500	4	4	1	1	2	4	5	5	5	3	5	1	100000	80	6	7	9	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	-88	 	 
8383	PE83MC83	1	15	83	22/07/2016	360	1	5	5	5	5	5	5	5	5	2	5	1	-77	30	6	88	 	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8384	PE83MC84	1	15	83	20/07/2016	1200	1	5	5	5	5	5	5	5	5	2	5	1	-77	20	7	5	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8386	PE83MC86	1	15	83	22/07/2016	7500	1	5	5	5	5	5	5	5	5	2	5	1	1	304200	7	88	 	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-88	 	 
8389	PE83MC89	1	15	83	26/07/2016	3000	1	2	5	5	5	5	5	5	5	3	5	1	-77	45	6	7	88	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8390	PE83MC90	1	15	83	16/07/16	1200	1	5	5	5	5	5	5	5	3	2	5	1	165000	5	7	8	5	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8393	PE83MC93	1	15	83	18/07/2016	250	5	1	5	5	5	5	5	5	5	5	5	1	-77	30	7	88	 	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	-88	 	 
8394	PE83MC94	1	15	83	26/07/2016	11000	1	5	5	5	5	5	5	5	3	2	5	1	300000	25	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8395	PE83MC95	1	15	83	27/07/2016	897	1	5	5	4	5	5	5	5	3	2	5	1	280000	15	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8396	PE83MC96	1	15	83	13/07/16	620	1	4	4	4	4	4	4	2	3	3	5	1	-77	120	7	6	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8399	PE83MC99	1	15	83	22/07/2016	180	5	1	5	5	5	5	5	5	5	4	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8402	PE84MC02	1	20	84	09/09/2016	12000	1	5	5	2	4	5	5	4	4	3	5	0	 	-88	88	 	 	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	 	 
8403	PE84MC03	4	20	84	05/10/2016	15	5	5	3	1	2	5	5	5	5	4	5	1	-77	40	5	88	 	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8404	PE84MC04	2	20	84	01/10/2016	150	5	5	2	1	5	5	5	5	5	3	5	1	-77	180	1	88	 	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	 	 
8405	PE84MC05	5	20	84	06/10/2016	3200	1	5	5	5	5	5	5	5	3	2	5	1	110000	10	5	88	 	1	0	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	-88	 	 
8406	PE84MC06	8	20	84	08/09/2016	1600	1	5	5	5	5	5	5	5	3	2	5	1	15000	15	5	88	 	0	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	-88	 	 
8407	PE84MC07	3	20	84	06/10/2016	120	3	5	5	1	2	5	5	5	5	5	5	1	8600	18	1	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	5	 	 
8408	PE84MC08	1	20	84	03/10/2016	30000	1	5	5	5	5	5	5	5	5	2	5	1	130000	5	5	88	 	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8409	PE84MC09	4	20	84	05/10/2016	9000	5	5	3	1	2	5	5	5	5	4	5	0	 	-88	88	 	 	1	1	1	1	0	0	2	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	7.5	 	 
8410	PE84MC10	1	20	84	06/10/2016	20000	1	5	5	5	5	5	5	5	5	2	5	1	126000	5	8	88	 	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8411	PE84MC11	1	14	84	10/10/2016	1200	1	5	5	5	5	5	5	5	5	2	5	1	-77	20	7	88	 	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8412	PE84MC12	1	14	84	10/10/2016	8000	1	5	5	5	5	5	5	5	3	2	5	1	180000	15	1	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8413	PE84MC13	1	14	84	08/10/2016	1600	1	5	5	5	5	5	5	5	3	2	5	1	-77	10	1	88	 	0	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-88	 	 
8415	PE84MC15	1	1	84	24/10/2016	25	1	5	5	5	5	3	5	5	5	2	5	1	-77	30	1	88	 	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-88	 	 
8418	PE84MC18	6	1	84	22/10/2016	200	5	5	3	1	2	5	5	5	5	5	5	1	-77	60	1	88	 	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	 	 
8419	PE84MC19	6	1	84	22/10/2016	300	5	5	3	1	2	5	5	5	5	4	5	1	2000	2	1	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	1	 	 
8420	PE84MC20	6	1	84	23/10/2016	800	5	5	1	2	3	4	5	5	5	4	5	1	-77	8	6	88	 	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	-77	3	5
8421	PE84MC21	5	1	84	27/10/2016	1700	3	5	5	1	2	5	5	5	5	4	5	0	 	-88	88	 	 	0	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	1	1	0	0	1	1	0	3	 	 
8422	PE84MC22	1	22	84	08/11/2016	120	5	5	2	1	3	4	5	5	5	5	5	1	4100	60	6	5	88	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	 	 
8424	PE84MC24	1	22	84	21/11/2016	35000	1	5	5	5	5	5	5	4	3	2	5	0	 	-88	88	 	 	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	-88	 	 
8426	PE84MC26	3	22	84	24/11/2016	11800	1	5	5	3	4	5	5	5	5	2	5	0	 	-88	88	 	 	1	1	1	1	0	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	5	 	 
8427	PE84MC27	5	22	84	23/11/2016	1000	5	5	2	1	5	5	5	5	4	3	5	1	2500	5	5	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	1	1	0	5	 	 
8429	PE84MC29	2	22	84	23/11/2016	50	5	5	3	1	2	5	5	5	5	5	5	1	-77	90	6	88	 	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	 	 
8431	PE84MC31	3	24	84	18/08/2016	3500	1	2	5	5	5	5	5	5	5	3	5	1	16000	10	7	88	 	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8433	PE84MC33	1	20	84	05/10/2016	800	5	5	2	1	5	5	5	5	5	3	5	1	1500	10	8	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2.5	 	 
8434	PE84MC34	1	15	84	20/07/2016	480	1	5	5	5	5	5	5	5	5	2	5	1	800000	45	7	8	88	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8435	PE84MC35	1	15	84	27/07/2016	2000	1	5	5	5	5	5	5	5	5	2	5	1	800000	25	8	7	88	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8436	PE84MC36	1	15	84	22/07/2016	-77	1	5	5	5	5	5	5	5	4	1	5	1	-77	40	7	8	6	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8440	PE84MC40	1	15	84	11/07/2016	400	1	5	5	4	5	5	5	5	4	4	5	1	-77	10	5	88	 	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	 	 
8441	PE84MC41	1	15	84	16/07/2016	300	5	1	5	5	5	5	5	5	5	4	5	1	-77	15	7	88	 	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	 	 
8442	PE84MC42	1	15	84	27/07/2016	300	1	5	5	5	5	5	5	5	3	2	5	1	250000	10	7	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	 	 
8443	PE84MC43	1	15	84	26/07/2016	8000	1	5	5	5	5	5	5	5	5	2	5	1	-77	10	7	88	 	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-88	 	 
