PLACEID	SERVIDR4	AVLOC	SRVRT
522	10	0	 
522	11	1	3
522	12	1	3
522	13	1	3
522	14	1	3
522	15	1	3
522	16	1	3
522	17	0	 
522	18	0	 
522	19	1	3
522	20	1	3
522	21	0	 
522	22	1	3
522	23	1	3
522	24	1	3
522	25	1	3
522	26	0	 
522	27	1	3
522	28	1	3
522	29	1	3
523	1	0	 
523	2	1	3
523	3	0	 
523	4	1	3
523	5	1	2
523	6	0	 
523	7	0	 
523	8	0	 
523	9	0	 
523	10	0	 
523	11	1	2
523	12	0	 
523	13	1	3
523	14	0	 
523	15	0	 
523	16	0	 
523	17	0	 
523	18	0	 
523	19	0	 
523	20	0	 
523	21	0	 
523	22	0	 
523	23	0	 
523	24	0	 
523	25	0	 
523	26	0	 
523	27	0	 
523	28	1	2
523	29	0	 
524	1	0	 
524	2	1	3
524	3	0	 
524	4	0	 
524	5	1	2
524	6	0	 
524	7	0	 
524	8	0	 
524	9	0	 
524	10	0	 
524	11	1	2
524	12	0	 
524	13	1	2
524	14	0	 
524	15	0	 
524	16	0	 
524	17	0	 
524	18	0	 
524	19	0	 
524	20	0	 
524	21	0	 
524	22	0	 
524	23	0	 
524	24	0	 
524	25	0	 
524	26	0	 
524	27	0	 
524	28	1	2
524	29	0	 
525	1	0	 
525	2	1	3
525	3	0	 
525	4	1	2
525	5	1	2
525	6	0	 
525	7	0	 
525	8	1	2
525	9	0	 
525	10	0	 
525	11	0	 
525	12	0	 
525	13	1	3
525	14	0	 
525	15	0	 
525	16	0	 
525	17	0	 
525	18	0	 
525	19	0	 
525	20	0	 
525	21	0	 
525	22	0	 
525	23	0	 
525	24	0	 
525	25	0	 
525	26	0	 
525	27	0	 
525	28	0	 
525	29	0	 
526	1	1	2
526	2	1	3
526	3	0	 
526	4	1	3
526	5	1	2
526	6	0	 
526	7	0	 
526	8	0	 
526	9	0	 
526	10	0	 
526	11	1	3
526	12	1	3
526	13	1	3
526	14	1	3
526	15	1	3
526	16	1	3
526	17	0	 
526	18	0	 
526	19	0	 
526	20	0	 
526	21	0	 
526	22	0	 
526	23	0	 
526	24	0	 
526	25	1	2
526	26	0	 
526	27	1	3
526	28	1	3
526	29	1	3
527	1	0	 
527	2	1	2
527	3	0	 
527	4	1	2
527	5	1	2
527	6	0	 
527	7	0	 
527	8	0	 
527	9	0	 
527	10	0	 
527	11	0	 
527	12	0	 
527	13	0	 
527	14	0	 
527	15	0	 
527	16	0	 
527	17	0	 
527	18	0	 
527	19	0	 
527	20	0	 
527	21	0	 
527	22	0	 
527	23	0	 
527	24	0	 
527	25	0	 
527	26	0	 
527	27	0	 
527	28	0	 
527	29	0	 
528	1	0	 
528	2	1	3
528	3	0	 
528	4	1	3
528	5	1	2
528	6	0	 
528	7	0	 
528	8	0	 
528	9	0	 
528	10	0	 
528	11	1	2
528	12	0	 
528	13	1	3
528	14	0	 
528	15	0	 
528	16	0	 
528	17	0	 
528	18	0	 
528	19	0	 
528	20	0	 
528	21	0	 
528	22	0	 
528	23	0	 
528	24	0	 
528	25	0	 
528	26	0	 
528	27	0	 
528	28	1	2
528	29	0	 
529	1	1	2
529	2	1	2
529	3	1	2
529	4	1	2
529	5	1	2
529	6	1	2
529	7	1	3
529	8	0	 
529	9	0	 
529	10	0	 
529	11	1	2
529	12	1	2
529	13	1	2
529	14	0	 
529	15	0	 
529	16	0	 
529	17	1	2
529	18	0	 
529	19	0	 
529	20	0	 
529	21	0	 
529	22	0	 
529	23	0	 
529	24	1	2
529	25	0	 
529	26	1	3
529	27	1	3
529	28	1	2
529	29	1	2
530	1	0	 
530	2	1	2
530	3	0	 
530	4	1	2
530	5	1	2
530	6	0	 
530	7	1	2
530	8	0	 
530	9	0	 
530	10	0	 
530	11	0	 
530	12	0	 
530	13	1	2
530	14	0	 
530	15	0	 
530	16	0	 
530	17	0	 
530	18	0	 
530	19	0	 
530	20	0	 
530	21	0	 
530	22	0	 
530	23	0	 
530	24	0	 
530	25	0	 
530	26	0	 
530	27	0	 
530	28	0	 
530	29	0	 
531	1	0	 
531	2	1	2
531	3	0	 
531	4	1	2
531	5	1	2
531	6	0	 
531	7	0	 
531	8	0	 
531	9	0	 
531	10	0	 
531	11	0	 
531	12	1	2
531	13	1	2
531	14	0	 
531	15	0	 
531	16	0	 
531	17	0	 
531	18	0	 
531	19	0	 
531	20	0	 
531	21	0	 
531	22	0	 
531	23	1	2
531	24	0	 
531	25	1	3
531	26	0	 
531	27	0	 
531	28	0	 
531	29	0	 
532	1	1	2
532	2	1	2
532	3	1	3
532	4	1	3
532	5	1	3
532	6	1	1
532	7	1	3
532	8	0	 
532	9	1	3
532	10	0	 
532	11	1	3
532	12	0	 
532	13	1	3
532	14	0	 
532	15	1	3
532	16	1	3
532	17	1	3
532	18	1	3
532	19	1	3
532	20	1	3
532	21	1	3
532	22	0	 
532	23	1	3
532	24	1	3
532	25	1	3
532	26	0	 
532	27	1	2
532	28	1	2
532	29	1	2
533	1	1	2
533	2	1	2
533	3	1	2
533	4	1	3
533	5	1	2
533	6	0	 
533	7	1	2
533	8	1	3
533	9	1	2
533	10	0	 
533	11	0	 
533	12	1	3
533	13	1	2
533	14	1	2
533	15	1	2
533	16	1	2
533	17	0	 
533	18	0	 
533	19	1	2
533	20	0	 
533	21	0	 
533	22	0	 
533	23	1	2
533	24	1	2
533	25	1	2
533	26	1	2
533	27	1	2
533	28	1	2
533	29	1	2
534	1	1	2
534	2	1	3
534	3	0	 
534	4	1	3
534	5	1	3
534	6	1	1
534	7	1	2
534	8	0	 
534	9	1	2
534	10	0	 
534	11	1	2
534	12	1	2
534	13	1	1
534	14	1	2
534	15	1	3
534	16	1	2
534	17	1	2
534	18	0	 
534	19	0	 
534	20	0	 
534	21	0	 
534	22	0	 
534	23	0	 
534	24	1	2
534	25	0	 
534	26	0	 
534	27	1	1
534	28	1	1
534	29	1	2
535	1	1	2
535	2	1	3
535	3	0	 
535	4	1	3
535	5	1	3
535	6	0	 
535	7	1	3
535	8	0	 
535	9	0	 
535	10	0	 
535	11	1	3
535	12	0	 
535	13	1	3
535	14	0	 
535	15	1	3
535	16	0	 
535	17	0	 
535	18	0	 
535	19	0	 
535	20	0	 
535	21	0	 
535	22	0	 
535	23	0	 
535	24	0	 
535	25	1	3
535	26	0	 
535	27	0	 
535	28	1	2
535	29	0	 
536	1	0	 
536	2	1	2
536	3	0	 
536	4	1	3
536	5	1	3
536	6	0	 
536	7	0	 
536	8	0	 
536	9	0	 
536	10	0	 
536	11	0	 
536	12	0	 
536	13	1	2
536	14	0	 
536	15	0	 
536	16	0	 
536	17	0	 
536	18	0	 
536	19	0	 
536	20	0	 
536	21	0	 
536	22	0	 
536	23	0	 
536	24	0	 
536	25	0	 
536	26	0	 
536	27	0	 
536	28	0	 
536	29	0	 
537	1	0	 
537	2	1	2
537	3	0	 
537	4	1	2
537	5	1	2
537	6	0	 
537	7	1	2
537	8	0	 
537	9	0	 
537	10	0	 
537	11	0	 
537	12	0	 
537	13	1	2
537	14	0	 
537	15	0	 
537	16	0	 
537	17	0	 
537	18	0	 
537	19	0	 
537	20	0	 
537	21	0	 
537	22	0	 
537	23	1	2
537	24	1	2
537	25	1	2
537	26	0	 
537	27	1	2
537	28	0	 
537	29	1	2
538	1	0	 
538	2	1	2
538	3	0	 
538	4	1	2
538	5	1	2
538	6	0	 
538	7	0	 
538	8	0	 
538	9	0	 
538	10	0	 
538	11	0	 
538	12	0	 
538	13	0	 
538	14	0	 
538	15	0	 
538	16	0	 
538	17	0	 
538	18	0	 
538	19	0	 
538	20	0	 
538	21	0	 
538	22	0	 
538	23	0	 
538	24	0	 
538	25	0	 
538	26	0	 
538	27	0	 
538	28	0	 
538	29	0	 
539	1	1	3
539	2	1	3
539	3	1	3
539	4	1	3
539	5	1	3
539	6	1	3
539	7	0	 
539	8	0	 
539	9	0	 
539	10	0	 
539	11	1	3
539	12	0	 
539	13	0	 
539	14	0	 
539	15	1	3
539	16	0	 
539	17	0	 
539	18	0	 
539	19	0	 
539	20	0	 
539	21	0	 
539	22	0	 
539	23	0	 
539	24	0	 
539	25	0	 
539	26	0	 
539	27	0	 
539	28	1	3
539	29	0	 
540	1	0	 
540	2	1	3
540	3	0	 
540	4	1	3
540	5	1	3
540	6	1	2
540	7	0	 
540	8	0	 
540	9	0	 
540	10	0	 
540	11	1	2
540	12	0	 
540	13	1	3
540	14	0	 
540	15	0	 
540	16	0	 
540	17	0	 
540	18	0	 
540	19	0	 
540	20	0	 
540	21	0	 
540	22	0	 
540	23	0	 
540	24	0	 
540	25	0	 
540	26	0	 
540	27	0	 
540	28	0	 
540	29	0	 
541	1	1	2
541	2	1	3
541	3	0	 
541	4	1	3
541	5	1	3
541	6	0	 
541	7	1	2
541	8	0	 
541	9	0	 
541	10	0	 
541	11	0	 
541	12	0	 
541	13	1	2
541	14	1	3
541	15	1	2
541	16	1	3
541	17	0	 
541	18	0	 
541	19	0	 
541	20	0	 
541	21	0	 
541	22	0	 
541	23	0	 
541	24	0	 
541	25	0	 
541	26	0	 
541	27	0	 
541	28	0	 
541	29	0	 
542	1	0	 
542	2	1	2
542	3	0	 
542	4	1	2
542	5	1	2
542	6	0	 
542	7	0	 
542	8	0	 
542	9	0	 
542	10	0	 
542	11	0	 
542	12	0	 
542	13	1	2
542	14	1	2
542	15	0	 
542	16	0	 
542	17	0	 
542	18	0	 
542	19	0	 
542	20	0	 
542	21	0	 
542	22	0	 
542	23	0	 
542	24	0	 
542	25	1	2
542	26	0	 
542	27	0	 
542	28	0	 
542	29	0	 
601	1	0	 
601	2	1	3
601	3	1	3
601	4	1	1
601	5	1	2
601	6	1	1
601	7	1	2
601	8	0	 
601	9	0	 
601	10	1	2
601	11	1	2
601	12	1	3
601	13	1	3
601	14	1	3
601	15	1	3
601	16	1	3
601	17	1	3
601	18	1	3
601	19	1	2
601	20	1	2
601	21	1	3
601	22	1	3
601	23	1	2
601	24	1	3
601	25	1	2
601	26	0	 
601	27	1	2
601	28	1	2
601	29	1	3
602	1	0	 
602	2	1	3
602	3	1	2
602	4	1	3
602	5	1	1
602	6	1	1
602	7	1	2
602	8	1	2
602	9	0	 
602	10	0	 
602	11	1	2
602	12	1	2
602	13	1	3
602	14	1	2
602	15	1	3
602	16	1	3
602	17	1	2
602	18	1	3
602	19	1	2
602	20	1	2
602	21	1	3
602	22	1	2
602	23	1	2
602	24	1	3
602	25	1	2
602	26	1	3
602	27	1	2
602	28	1	2
602	29	1	2
603	1	0	 
603	2	1	3
603	3	1	2
603	4	1	2
603	5	1	2
603	6	0	 
603	7	1	3
603	8	1	3
603	9	1	2
603	10	0	 
603	11	1	2
603	12	1	2
603	13	1	2
603	14	1	2
603	15	1	3
603	16	1	3
603	17	1	3
603	18	1	3
603	19	1	3
603	20	1	3
603	21	1	3
603	22	1	3
603	23	1	3
603	24	1	3
603	25	1	3
603	26	1	3
603	27	1	2
603	28	1	3
603	29	1	2
604	1	0	 
604	2	1	3
604	3	1	3
604	4	1	3
604	5	1	3
604	6	1	1
604	7	1	3
604	8	1	3
604	9	1	3
604	10	0	 
604	11	1	3
604	12	1	3
604	13	1	3
604	14	1	3
604	15	1	3
604	16	1	3
604	17	1	3
604	18	1	3
604	19	1	3
604	20	1	3
604	21	1	3
604	22	1	3
604	23	1	3
604	24	1	3
604	25	1	3
604	26	1	3
604	27	1	3
604	28	1	3
604	29	1	3
605	1	1	3
605	2	1	3
605	3	1	3
605	4	1	3
605	5	1	1
605	6	1	1
605	7	1	3
605	8	1	3
605	9	1	3
605	10	1	2
605	11	1	3
605	12	1	2
605	13	1	3
605	14	1	3
605	15	1	3
605	16	1	3
605	17	1	3
605	18	1	3
605	19	1	3
605	20	1	3
605	21	1	3
605	22	1	3
605	23	1	3
605	24	1	3
605	25	1	3
605	26	1	3
605	27	1	3
605	28	1	3
605	29	1	3
606	1	0	 
606	2	1	3
606	3	1	2
606	4	1	2
606	5	1	2
606	6	1	3
606	7	1	3
606	8	0	 
606	9	1	2
606	10	0	 
606	11	1	3
606	12	1	3
606	13	1	3
606	14	1	3
606	15	1	3
606	16	1	3
606	17	1	2
606	18	1	3
606	19	1	3
606	20	1	3
606	21	1	3
606	22	1	3
606	23	1	2
606	24	1	3
606	25	1	2
606	26	1	3
606	27	1	3
606	28	1	2
606	29	1	3
607	1	0	 
607	2	1	3
607	3	1	3
607	4	1	3
607	5	1	3
607	6	1	2
607	7	1	3
607	8	1	2
607	9	1	2
607	10	1	2
607	11	1	3
607	12	1	3
607	13	1	3
607	14	1	3
607	15	1	3
607	16	1	3
607	17	1	3
607	18	1	3
607	19	1	3
607	20	1	3
607	21	1	3
607	22	1	3
607	23	1	3
607	24	1	2
607	25	1	3
607	26	1	2
607	27	1	3
607	28	1	2
607	29	1	3
608	1	0	 
608	2	1	3
608	3	1	2
608	4	1	3
608	5	1	3
608	6	1	1
608	7	1	3
608	8	0	 
608	9	1	3
608	10	1	2
608	11	1	2
608	12	1	3
608	13	1	1
608	14	1	1
608	15	1	3
608	16	1	3
608	17	1	3
608	18	1	3
608	19	1	2
608	20	1	3
608	21	1	3
608	22	1	3
608	23	1	2
608	24	1	3
608	25	1	2
608	26	1	2
608	27	1	3
608	28	1	2
608	29	1	3
609	1	1	3
609	2	1	3
609	3	1	2
609	4	1	3
609	5	1	2
609	6	1	1
609	7	1	3
609	8	0	 
609	9	1	2
609	10	0	 
609	11	1	1
609	12	1	2
609	13	1	3
609	14	1	3
609	15	1	3
609	16	1	2
609	17	1	2
609	18	1	3
609	19	1	2
609	20	1	2
609	21	1	3
609	22	1	2
609	23	1	1
609	24	1	2
609	25	1	2
609	26	1	3
609	27	1	3
609	28	1	2
609	29	1	3
610	1	0	 
610	2	1	3
610	3	1	3
610	4	1	2
610	5	1	3
610	6	1	1
610	7	1	3
610	8	1	3
610	9	1	2
610	10	1	2
610	11	1	2
610	12	1	77
610	13	1	3
610	14	1	3
610	15	1	3
610	16	1	3
610	17	1	3
610	18	1	3
610	19	1	3
610	20	1	3
610	21	1	3
610	22	1	3
610	23	1	3
610	24	1	3
610	25	1	3
610	26	1	2
610	27	1	3
610	28	1	2
610	29	1	3
611	1	1	3
611	2	1	3
611	3	1	3
611	4	1	3
611	5	1	3
611	6	1	1
611	7	1	3
611	8	1	2
611	9	1	2
611	10	1	2
611	11	1	2
611	12	1	3
611	13	1	3
611	14	1	3
611	15	1	3
611	16	1	3
611	17	1	3
611	18	1	3
611	19	1	3
611	20	1	3
611	21	1	3
611	22	1	3
611	23	1	3
611	24	1	3
611	25	1	3
611	26	1	3
611	27	1	3
611	28	1	2
611	29	1	3
612	1	0	 
612	2	1	2
612	3	1	3
612	4	1	2
612	5	1	2
612	6	1	2
612	7	1	3
612	8	0	 
612	9	0	 
612	10	1	2
612	11	1	2
612	12	1	3
612	13	1	3
612	14	1	3
612	15	1	3
612	16	1	3
612	17	1	3
612	18	1	3
612	19	1	3
612	20	1	3
612	21	1	3
612	22	1	3
612	23	1	2
612	24	1	3
612	25	1	2
612	26	1	2
612	27	1	3
612	28	1	2
612	29	1	3
613	1	0	 
613	2	1	3
613	3	1	3
613	4	1	3
613	5	1	2
613	6	1	2
613	7	1	3
613	8	0	 
613	9	1	3
613	10	0	 
613	11	1	3
613	12	1	3
613	13	1	3
613	14	1	3
613	15	1	3
613	16	1	3
613	17	1	3
613	18	1	3
613	19	1	3
613	20	1	3
613	21	1	3
613	22	1	3
613	23	1	3
613	24	1	3
613	25	1	3
613	26	0	 
613	27	1	3
613	28	0	 
613	29	1	3
614	1	0	 
614	2	1	3
614	3	1	3
614	4	1	3
614	5	1	2
614	6	1	1
614	7	1	3
614	8	0	 
614	9	1	3
614	10	0	 
614	11	1	2
614	12	1	3
614	13	1	2
614	14	1	2
614	15	1	3
614	16	1	3
614	17	1	2
614	18	1	1
614	19	1	2
614	20	1	3
614	21	1	3
614	22	1	2
614	23	1	1
614	24	1	3
614	25	1	1
614	26	1	3
614	27	1	2
614	28	1	2
614	29	1	3
615	1	0	 
615	2	1	3
615	3	1	3
615	4	1	2
615	5	1	3
615	6	1	2
615	7	1	3
615	8	1	3
615	9	1	3
615	10	0	 
615	11	0	 
615	12	1	3
615	13	1	3
615	14	1	3
615	15	1	3
615	16	1	3
615	17	1	3
615	18	1	3
615	19	1	3
615	20	1	3
615	21	1	3
615	22	1	3
615	23	1	3
615	24	1	3
615	25	1	3
615	26	1	3
615	27	1	3
615	28	1	3
615	29	1	3
616	1	0	 
616	2	1	3
616	3	0	 
616	4	1	3
616	5	1	2
616	6	0	 
616	7	1	3
616	8	0	 
616	9	1	2
616	10	0	 
616	11	1	2
616	12	1	3
616	13	1	2
616	14	1	2
616	15	1	1
616	16	1	1
616	17	1	3
616	18	1	2
616	19	1	3
616	20	1	2
616	21	1	2
616	22	1	2
616	23	1	2
616	24	1	1
616	25	1	2
616	26	1	1
616	27	1	2
616	28	1	2
616	29	1	1
617	1	0	 
617	2	1	3
617	3	1	3
617	4	1	3
617	5	1	3
617	6	0	 
617	7	1	3
617	8	1	3
617	9	1	3
617	10	0	 
617	11	1	3
617	12	1	3
617	13	1	3
617	14	1	3
617	15	1	3
617	16	1	3
617	17	1	3
617	18	1	3
617	19	1	3
617	20	1	3
617	21	1	3
617	22	1	3
617	23	1	3
617	24	1	3
617	25	1	3
617	26	1	3
617	27	1	3
617	28	0	 
617	29	1	3
618	1	0	 
618	2	1	3
618	3	1	3
618	4	1	2
618	5	1	3
618	6	1	3
618	7	1	3
618	8	1	3
618	9	1	3
618	10	0	 
618	11	1	3
618	12	1	3
618	13	1	2
618	14	1	3
618	15	1	2
618	16	1	3
618	17	1	3
618	18	1	3
618	19	1	3
618	20	1	3
618	21	1	3
618	22	1	3
618	23	1	3
618	24	1	3
618	25	1	3
618	26	1	3
618	27	1	3
618	28	0	 
618	29	1	3
619	1	1	2
619	2	1	3
619	3	1	2
619	4	1	3
619	5	1	1
619	6	1	1
619	7	1	3
619	8	1	2
619	9	0	 
619	10	0	 
619	11	1	2
619	12	1	3
619	13	1	3
619	14	1	3
619	15	1	2
619	16	1	3
619	17	1	2
619	18	0	 
619	19	1	3
619	20	1	2
619	21	1	3
619	22	0	 
619	23	1	1
619	24	1	3
619	25	1	1
619	26	0	 
619	27	1	2
619	28	1	1
619	29	1	3
620	1	1	3
620	2	1	3
620	3	1	2
620	4	1	3
620	5	1	2
620	6	1	3
620	7	1	2
620	8	1	2
620	9	1	3
620	10	1	2
620	11	1	2
620	12	1	3
620	13	1	2
620	14	1	2
620	15	1	3
620	16	1	3
620	17	1	2
620	18	1	2
620	19	1	3
620	20	1	3
620	21	1	3
620	22	1	3
620	23	1	1
620	24	1	3
620	25	1	2
620	26	0	 
620	27	1	2
620	28	1	2
620	29	1	3
621	1	0	 
621	2	1	3
621	3	1	3
621	4	1	2
621	5	1	2
621	6	1	2
621	7	1	3
621	8	1	3
621	9	1	3
621	10	0	 
621	11	1	3
621	12	0	 
621	13	1	2
621	14	1	3
621	15	1	3
621	16	1	3
621	17	1	3
621	18	1	3
621	19	1	3
621	20	1	3
621	21	1	3
621	22	1	3
621	23	1	3
621	24	1	3
621	25	1	3
621	26	0	 
621	27	1	3
621	28	0	 
621	29	1	3
622	1	0	 
622	2	1	3
622	3	1	3
622	4	1	2
622	5	1	2
622	6	1	2
622	7	1	2
622	8	1	3
622	9	1	3
622	10	0	 
622	11	1	3
622	12	1	2
622	13	1	3
622	14	1	3
622	15	1	3
622	16	1	3
622	17	1	3
622	18	1	3
622	19	1	3
622	20	1	3
622	21	1	3
622	22	1	3
622	23	1	3
622	24	1	3
622	25	1	3
622	26	1	3
622	27	1	3
622	28	1	3
622	29	1	3
623	1	0	 
623	2	1	2
623	3	0	 
623	4	1	2
623	5	1	3
623	6	0	 
623	7	1	2
623	8	1	2
623	9	1	3
623	10	0	 
623	11	0	 
623	12	1	3
623	13	1	2
623	14	1	2
623	15	1	3
623	16	1	3
623	17	1	2
623	18	1	2
623	19	1	2
623	20	1	3
623	21	1	3
623	22	1	2
623	23	1	2
623	24	1	3
623	25	1	2
623	26	1	3
623	27	1	2
623	28	1	2
623	29	1	3
624	1	0	 
624	2	1	3
624	3	1	3
624	4	1	3
624	5	1	3
624	6	1	2
624	7	1	3
624	8	1	3
624	9	1	3
624	10	0	 
624	11	1	3
624	12	0	 
624	13	1	3
624	14	1	3
624	15	1	3
624	16	1	3
624	17	1	3
624	18	1	3
624	19	1	3
624	20	1	3
624	21	1	3
624	22	1	3
624	23	1	3
624	24	1	3
624	25	1	3
624	26	1	3
624	27	1	3
624	28	0	 
624	29	1	3
625	1	0	 
625	2	1	3
625	3	1	3
625	4	1	2
625	5	1	2
625	6	1	2
625	7	1	3
625	8	1	3
625	9	1	3
625	10	0	 
625	11	1	2
625	12	0	 
625	13	1	3
625	14	1	3
625	15	1	3
625	16	1	3
625	17	1	3
625	18	1	3
625	19	1	3
625	20	1	3
625	21	1	3
625	22	1	3
625	23	1	3
625	24	1	3
625	25	1	3
625	26	1	3
625	27	1	3
625	28	0	 
625	29	1	3
626	1	0	 
626	2	1	2
626	3	1	3
626	4	1	3
626	5	1	2
626	6	1	2
626	7	1	3
626	8	1	2
626	9	1	2
626	10	1	2
626	11	1	2
626	12	0	 
626	13	1	3
626	14	1	3
626	15	1	3
626	16	1	3
626	17	1	3
626	18	1	3
626	19	1	3
626	20	1	3
626	21	1	3
626	22	1	3
626	23	1	3
626	24	1	3
626	25	1	3
626	26	1	3
626	27	1	3
626	28	1	3
626	29	1	3
628	1	0	 
628	2	1	3
628	3	1	3
628	4	1	3
628	5	1	3
628	6	1	2
628	7	1	3
628	8	1	3
628	9	1	3
628	10	1	3
628	11	1	3
628	12	0	 
628	13	1	2
628	14	1	3
628	15	1	3
628	16	1	3
628	17	1	3
628	18	1	3
628	19	1	3
628	20	1	3
628	21	1	3
628	22	1	3
628	23	1	3
628	24	1	3
628	25	1	3
628	26	1	3
628	27	1	3
628	28	1	3
628	29	1	3
629	1	1	3
629	2	1	2
629	3	1	3
629	4	1	3
629	5	1	3
629	6	1	2
629	7	1	1
629	8	1	1
629	9	1	3
629	10	0	 
629	11	1	2
629	12	1	3
629	13	1	3
629	14	1	2
629	15	1	3
629	16	1	3
629	17	1	2
629	18	1	1
629	19	1	2
629	20	1	3
629	21	1	2
629	22	1	3
629	23	1	3
629	24	1	3
629	25	1	2
629	26	1	3
629	27	1	3
629	28	1	2
629	29	1	3
630	1	0	 
630	2	1	2
630	3	1	3
630	4	1	2
630	5	1	3
630	6	1	3
630	7	1	3
630	8	1	3
630	9	1	3
630	10	0	 
630	11	1	3
630	12	0	 
630	13	1	3
630	14	1	3
630	15	1	3
630	16	1	3
630	17	1	3
630	18	1	3
630	19	1	3
630	20	1	3
630	21	1	3
630	22	1	3
630	23	1	3
630	24	1	3
630	25	1	3
630	26	1	3
630	27	1	3
630	28	1	3
630	29	1	3
631	1	1	3
631	2	1	2
631	3	1	3
631	4	1	2
631	5	1	3
631	6	1	2
631	7	1	3
631	8	1	2
631	9	1	1
631	10	1	3
631	11	1	2
631	12	1	3
631	13	1	1
631	14	1	2
631	15	1	3
631	16	1	2
631	17	1	3
631	18	1	2
631	19	1	3
631	20	1	2
631	21	1	3
631	22	1	2
631	23	1	1
631	24	1	3
631	25	1	1
631	26	1	3
631	27	1	2
631	28	1	2
631	29	1	3
632	1	1	1
632	2	1	2
632	3	1	3
632	4	1	3
632	5	1	2
632	6	1	3
632	7	1	2
632	8	1	3
632	9	0	 
632	10	1	3
632	11	1	2
632	12	1	3
632	13	1	3
632	14	1	3
632	15	1	3
632	16	1	2
632	17	1	2
632	18	1	1
632	19	1	2
632	20	1	3
632	21	1	3
632	22	1	2
632	23	1	2
632	24	1	3
632	25	1	2
632	26	1	3
632	27	1	3
632	28	1	3
632	29	1	3
633	1	1	2
633	2	1	3
633	3	1	2
633	4	1	3
633	5	1	3
633	6	0	 
633	7	1	3
633	8	1	2
633	9	1	2
633	10	1	3
633	11	1	3
633	12	1	2
633	13	1	2
633	14	1	2
633	15	1	3
633	16	1	1
633	17	1	3
633	18	1	3
633	19	1	3
633	20	1	3
633	21	1	2
633	22	1	3
633	23	1	2
633	24	1	3
633	25	1	1
633	26	1	3
633	27	1	2
633	28	1	2
633	29	1	3
634	1	1	2
634	2	1	3
634	3	1	3
634	4	1	3
634	5	1	2
634	6	1	1
634	7	1	2
634	8	0	 
634	9	1	2
634	10	0	 
634	11	1	3
634	12	1	2
634	13	1	3
634	14	1	2
634	15	1	3
634	16	1	3
634	17	1	3
634	18	0	 
634	19	1	2
634	20	1	3
634	21	1	3
634	22	1	2
634	23	1	2
634	24	1	2
634	25	1	1
634	26	1	2
634	27	1	3
634	28	1	2
634	29	1	2
635	1	1	2
635	2	1	3
635	3	1	3
635	4	1	2
635	5	1	3
635	6	1	1
635	7	1	3
635	8	1	2
635	9	0	 
635	10	1	2
635	11	1	3
635	12	1	3
635	13	1	2
635	14	1	3
635	15	1	3
635	16	1	3
635	17	1	2
635	18	1	2
635	19	1	3
635	20	1	3
635	21	1	3
635	22	1	1
635	23	1	2
635	24	1	3
635	25	1	1
635	26	1	1
635	27	1	3
635	28	1	1
635	29	1	3
636	1	1	1
636	2	1	2
636	3	1	3
636	4	1	2
636	5	1	1
636	6	1	1
636	7	1	1
636	8	1	2
636	9	1	3
636	10	0	 
636	11	0	 
636	12	1	3
636	13	1	2
636	14	1	2
636	15	1	3
636	16	1	3
636	17	1	2
636	18	1	2
636	19	1	2
636	20	1	3
636	21	1	3
636	22	1	2
636	23	1	2
636	24	1	3
636	25	1	2
636	26	1	3
636	27	1	2
636	28	1	2
636	29	1	2
637	1	1	3
637	2	1	3
637	3	1	3
637	4	1	2
637	5	1	2
637	6	1	2
637	7	1	3
637	8	1	2
637	9	1	2
637	10	0	 
637	11	0	 
637	12	1	3
637	13	1	2
637	14	1	2
637	15	1	3
637	16	1	3
637	17	1	2
637	18	1	2
637	19	1	2
637	20	1	3
637	21	1	2
637	22	1	2
637	23	1	2
637	24	1	3
637	25	1	2
637	26	1	2
637	27	1	3
637	28	0	 
637	29	1	3
638	1	1	3
638	2	1	3
638	3	1	3
638	4	1	3
638	5	1	2
638	6	1	2
638	7	1	3
638	8	1	3
638	9	1	3
638	10	1	2
638	11	1	1
638	12	1	3
638	13	1	2
638	14	1	2
638	15	1	3
638	16	1	3
638	17	1	3
638	18	1	3
638	19	1	2
638	20	1	3
638	21	1	3
638	22	1	2
638	23	1	2
638	24	1	3
638	25	1	2
638	26	1	3
638	27	1	3
638	28	1	2
638	29	1	3
639	1	1	2
639	2	1	3
639	3	1	3
639	4	1	3
639	5	1	3
639	6	1	3
639	7	1	3
639	8	1	3
639	9	1	3
639	10	1	3
639	11	1	3
639	12	1	3
639	13	1	3
639	14	1	3
639	15	1	3
639	16	1	3
639	17	1	3
639	18	1	3
639	19	1	3
639	20	1	3
639	21	1	3
639	22	1	3
639	23	1	3
639	24	1	3
639	25	1	3
639	26	1	3
639	27	1	3
639	28	1	3
639	29	1	3
640	1	1	3
640	2	1	3
640	3	1	3
640	4	1	3
640	5	1	2
640	6	1	3
640	7	1	3
640	8	1	2
640	9	1	3
640	10	0	 
640	11	1	2
640	12	1	3
640	13	1	2
640	14	1	2
640	15	1	3
640	16	1	3
640	17	1	2
640	18	1	3
640	19	1	3
640	20	1	3
640	21	1	3
640	22	1	3
640	23	1	2
640	24	1	3
640	25	1	2
640	26	1	3
640	27	1	3
640	28	1	3
640	29	1	3
641	1	1	3
641	2	1	3
641	3	1	3
641	4	1	3
641	5	1	2
641	6	1	3
641	7	1	3
641	8	1	2
641	9	1	3
641	10	1	3
641	11	1	3
641	12	1	1
641	13	1	2
641	14	1	3
641	15	1	3
