PLACEID	LCPRIDR4	LOCLUNI	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
309	49	KG	200	1	4	200	1	5	200
309	50	GRAMS	50	1	4	50	1	5	50
309	51	KG	150	1	4	150	1	5	150
309	52	KG	180	1	4	160	2	5	170
309	53	DOZEN	40	5	10	40	5	11	40
309	54	PER ONE PIECE	20	5	10	18	5	11	19
309	55	KG	60	5	10	60	5	11	60
309	56	200 ML	12	1	4	12	1	5	12
309	57	LITRE	650	1	10	650	1	11	650
309	58	KG	24	1	4	20	5	10	22
309	59	00	0	88	 	0	88	 	0
310	1	One	10	1	4	10	1	5	10
310	2	One pair	180	1	8	180	1	9	180
310	3	One shirt	150	1	8	150	1	9	150
310	4	One blouse	120	1	8	120	1	9	120
310	5	One pant	150	1	8	150	1	9	150
310	6	One skirt	100	1	8	100	1	9	100
310	7	One sachet	25	9	6	25	9	7	25
310	8	One tablet	1	9	6	1	9	7	1
310	9	One capsule	3	9	6	3	9	7	3
310	10	One tablet	14	9	6	14	9	7	14
310	11	pack of 10	40	1	4	40	1	5	40
310	12	125 gms	10	1	4	10	1	5	10
310	13	1 Litre	40	1	4	40	1	5	40
310	14	1 Kg	45	1	4	45	1	5	45
310	15	1 Kg	32	1	4	32	1	5	32
310	16	1 Kg	30	1	4	30	1	5	30
310	17	1 Kg	20	1	4	20	1	5	20
310	18	1 Kg	22	1	4	22	1	5	22
310	19	1 Kg	75	1	4	75	1	5	75
310	20	1 Kg	68	1	4	68	1	5	68
310	21	1 Kg	100	1	4	100	1	5	100
310	22	1 Kg	40	1	4	40	1	5	40
310	23	1 piece(100gr)	15	1	4	15	1	5	15
310	24	1 Kg	42	1	4	42	1	5	42
310	25	1 litre	35	1	4	35	1	4	35
310	26	1 Kg	150	1	4	150	1	5	150
310	27	1 Kg	400	1	4	400	1	5	400
310	28	1 Kg	160	1	4	160	1	5	160
310	29	1 litre	50	1	4	50	1	5	50
310	30	1 piece	4	1	4	4	1	5	4
310	31	1 Kg	150	1	4	150	1	5	150
310	32	1 Kg	130	1	12	130	1	13	130
310	33	1 Kg	400	1	12	400	1	13	400
310	34	1 Kg	130	1	12	130	1	13	130
310	35	1 Kg	360	1	12	360	1	13	360
310	36	1 Kg	120	1	12	120	1	13	120
310	37	1 Kg	350	1	12	350	1	13	350
310	40	1 Kg	30	1	10	30	1	11	30
310	41	1 Kg	15	1	10	15	1	11	15
310	42	1 Kg	70	1	10	70	1	11	70
310	43	1 Kg	50	1	10	50	1	11	50
310	44	1 Kg	350	1	4	350	1	5	350
310	45	1 Kg	1200	1	4	1200	1	5	1200
310	46	1 Kg	40	1	4	40	1	5	40
310	47	1 litre	80	1	4	80	1	5	80
310	48	1 Kg	18	1	4	18	1	5	18
310	49	1 Kg	300	1	4	300	1	5	300
310	50	100 grams	40	1	4	40	1	5	40
310	51	1 Kg	160	1	4	160	1	5	160
310	52	1 Kg	170	1	4	170	1	5	170
310	53	per 12 pieces	30	1	10	30	1	11	30
310	54	per piece	20	1	10	20	1	11	20
310	55	1 Kg	50	1	10	40	1	11	45
310	56	200 ml	12	1	4	12	1	5	12
310	57	1 litre	650	1	4	650	1	5	650
310	58	1 Kg	25	1	10	25	1	11	25
310	59	00	0	88	 	0	88	 	0
311	1	100 PAGES	12	1	4	12	1	5	12
311	2	SHOES ONE PAIR	150	1	6	150	1	7	150
311	3	BOY'S SHIRT ONE	130	1	6	130	1	7	130
311	4	GIRL'S BLOUSE 1	120	1	6	120	1	7	120
311	5	BOY'S PANTS/TROUSERS 1	160	1	6	160	1	7	160
311	6	GRIL'S SKIRT 1	120	1	6	120	1	7	120
311	7	ORAL REHYDRATION SALTS ONE PACKET	25	9	8	25	9	9	25
311	8	PARACETAMOL ONE TABLET	1	9	8	1	9	9	1
311	9	AMOXICILLIN 250 MG	2	9	8	2	9	9	2
311	10	MEBENDAZOL 500MG	5	9	8	5	9	9	5
311	11	CIGARETTES PACK OF 10	40	1	4	40	1	5	40
311	12	DETERGENT(OMO) ONE PIECE	10	1	4	10	1	5	10
311	13	KEROSENE 1LETRE	35	1	4	35	1	5	35
311	14	RICE 1KG	35	1	4	35	1	5	35
311	15	WHEAT FLOUR 1KG	30	1	4	30	1	5	30
311	16	BARLEY 1KG	35	1	4	35	1	5	35
311	17	SORGHUM 1KG	20	1	4	20	1	5	20
311	18	MAIZE 1KG	25	1	4	25	1	5	25
311	19	REDGRAM 1KG	70	1	4	70	1	5	70
311	20	BLACKGRAM 1KG	68	1	4	68	1	5	68
311	21	GREENGRAM 1KG	100	1	4	100	1	5	100
311	22	HORSEGRAM 1KG	40	1	4	40	1	5	40
311	23	BREAD 1 PIECE	12	1	4	12	1	5	12
311	24	WHEAT FLOUR 1KG	42	1	4	42	1	5	42
311	25	MILK 1LITRE	40	1	4	40	1	5	40
311	26	POWDERED/FORMULA MILK 1KG	130	1	4	130	1	5	130
311	27	BUTTER 1KG	300	1	4	350	1	5	325
311	28	CHEESE 1KG	150	1	4	150	1	5	150
311	29	YOGHURT 1KG	60	1	4	60	1	5	60
311	30	EGGS 1 PIECE	4	1	4	4	1	5	4
311	31	CREAM 1KG	150	1	4	150	1	5	150
311	32	BEEF 1KG	120	6	12	120	6	13	120
311	33	MUTTON 1KG	400	6	12	400	6	13	400
311	34	CHICKEN 1KG	120	6	12	120	6	13	120
311	35	GOAT MEAT 1KG	370	6	12	370	6	13	370
311	36	FRESH FISH 1KG	110	1	12	110	1	13	110
311	37	PROCESSED FISH 1KG	250	1	12	250	1	13	250
311	40	ROOT CROPS 1KG	30	5	10	30	5	11	30
311	41	CUCUMBER 1KG	15	5	10	15	5	11	15
311	42	ONIONS 1KG	60	5	10	60	5	11	60
311	43	TOMATO 1KG	50	5	10	50	5	11	50
311	44	COFFEE/TEA 1KG	350	1	4	350	1	5	350
311	45	NESCAFE 1KG	1300	1	4	1250	1	5	1275
311	46	SUGAR 1KG	40	1	4	40	1	5	40
311	47	COOKING OIL 1KG	80	1	4	75	1	5	77.5
311	48	SALT 1KG	16	1	4	18	1	5	17
311	49	HONEY 1LITRE	350	1	4	350	1	5	350
311	50	SPICES 1KG	40	1	4	40	1	5	40
311	51	BISCUITS 1KG	160	1	4	160	1	5	160
311	52	CAKES 1KG	170	1	4	170	1	5	170
311	53	BANANA PER 12 PIECE	30	5	10	30	5	11	30
311	54	APPLE PER PIECE	20	5	10	20	5	11	20
311	55	GRAPES 1KG	50	5	10	40	5	11	45
311	56	SOFT DRINKS 200ML	12	1	4	12	1	5	12
311	57	ALCOHOL 1LITRE	700	1	4	700	1	5	700
311	58	POTATOES 1KG	20	5	10	20	5	11	20
311	59	00	0	88	 	0	88	 	0
312	1	100 PAGES	12	1	4	12	1	5	12
312	2	SHOES ONE PAIR	150	1	6	150	1	7	150
312	3	BOY'S SHIRT 1	130	1	6	130	1	7	130
312	4	GIRL'S BLOUSE 1	120	1	6	120	1	7	120
312	5	BOY'S PANTS 1	160	1	6	160	1	7	160
312	6	GIRL'S SKIRT 1	120	1	6	120	1	7	120
312	7	ORAL REHYDRATION SALTS  27.5mg packet	25	9	8	25	9	9	25
312	8	PARACETAMOL 500ml one tablet	1	9	8	1	9	9	1
312	9	AMOXICILLIN 250mg tablet	2	9	8	2	9	9	2
312	10	MEBENDAZOL 500mg tablet	4	9	8	4	9	9	4
312	11	CIGARETTES pack of 10	40	1	4	40	1	5	40
312	12	DETERGENT one piece	10	1	4	10	1	5	10
312	13	KEROSENE 1litre	35	1	4	35	1	5	35
312	14	RICE1KG	35	1	4	35	1	5	35
312	15	WHEAT FLOUR 1KG	30	1	4	30	1	5	30
312	16	BARLY 1KG	35	1	4	35	1	5	35
312	17	SORGHUM 1KG	20	1	4	20	1	5	20
312	18	MAIZE 1KG	25	1	4	25	1	5	25
312	19	REDGRAM 1KG	70	1	4	70	1	5	70
312	20	BLACKGRAM 1KG	68	1	4	68	1	5	68
312	21	GREENGRAM 1KG	100	1	4	100	1	5	100
312	22	HORSEGRAM 1KG	40	1	4	40	1	5	40
312	23	BRED 1PIECE 100G	12	1	4	12	1	5	12
312	24	WHEAT FLOUR 1KG	42	1	4	42	1	5	42
312	25	MILK 1LITRE	40	1	4	40	1	5	40
312	26	POWDERED/FORMULA MILK 1KG	130	1	4	130	1	5	130
312	27	BUTTER 1KG	300	1	4	350	1	5	325
312	28	CHEESE 1KG	150	1	4	150	1	5	150
312	29	YOGHURT 1KG	60	1	4	60	1	5	60
312	30	EGGS 1PIECE	4	1	4	4	1	5	4
312	31	CREAM 1KG	150	1	4	150	1	5	150
312	32	BEEF 1KG	120	6	12	120	6	13	120
312	33	MUTTON 1KG	400	6	12	400	6	13	400
312	34	CHICKEN 1KG	120	6	12	120	6	13	120
312	35	GOAT MEAT 1KG	370	6	12	370	6	13	370
312	36	FRESH FISH 1KG	110	1	12	110	1	13	110
312	37	PROCESSED FISH 1KG	250	1	12	250	1	13	250
312	40	ROOT CROPS 1KG	30	5	10	30	5	11	30
312	41	CUCUMBER 1KG	15	5	10	15	5	11	15
312	42	ONIONS 1KG	60	5	10	60	5	11	60
312	43	TAMATO 1KG	50	5	10	50	5	11	50
312	44	COFFEE/TEA 1KG	350	1	4	350	1	5	350
312	45	NESCAFE 1KG	1300	1	4	1250	1	5	1275
312	46	SUGAR 1KG	40	1	4	40	1	5	40
312	47	COOKING OIL 1KG	80	1	4	80	1	5	80
312	48	SALT 1KG	16	1	4	18	1	5	17
312	49	HONEY 1KG	350	1	4	350	1	5	350
312	50	SPICES 100G	40	1	4	40	1	5	40
312	51	BISCUITS 1KG	160	1	4	160	1	5	160
312	52	CAKES 1KG	170	1	4	170	1	5	170
312	53	BANANA per12 pieces	30	5	10	30	5	11	30
312	54	APPLE per piece	20	5	10	20	5	11	20
312	55	GRAPES 1kg	50	5	10	40	5	11	45
312	56	SOFT DRINKS 200ml	12	1	4	12	1	5	12
312	57	ALCOHOL 1litre	700	1	4	700	1	5	700
312	58	POTATOES 1KG	20	5	10	20	5	11	20
312	59	00	0	88	 	0	88	 	0
313	1	note book one book	10	1	4	10	1	5	10
313	2	shoes one pair	250	1	8	300	1	9	275
313	3	boys shirts oneshirt	250	1	8	250	1	9	250
313	4	girls blouses one blouse	200	1	8	250	1	9	225
313	5	boy s pants one pant	300	1	8	300	1	9	300
313	6	girls skirt	250	1	8	250	1	9	250
313	7	oiral rehydracation one sachet	14	9	6	14	9	7	14
313	8	paractamol one tablet	1	9	6	1	9	7	1
313	9	amoxlcillin one capsule	3	9	6	3	9	7	3
313	10	mebendazol one tablet	9	9	6	9	9	7	9
313	11	cigarettes pack of 10	30	7	4	30	7	5	30
313	12	detergfent 125 pack	10	7	4	10	7	5	10
313	13	kerosene 1litre	35	7	4	35	7	5	35
313	14	rice1kg	35	7	4	32	7	5	33.5
313	15	wheat flour 1kg	35	7	4	32	7	5	33.5
313	16	barly 1kg	60	7	4	60	7	5	60
313	17	sorhgam 1 kg	25	7	4	25	7	5	25
313	18	mnaize 1kg	30	7	4	30	7	5	30
313	19	redgram1kg	80	7	4	80	7	5	80
313	20	blacjkgrams 1kg	60	7	4	60	7	5	60
313	21	greengram1kg	90	7	4	95	7	5	92.5
313	22	horsegram 1kg	32	7	4	34	7	5	33
313	23	bread 1piece	15	7	4	10	7	5	12.5
313	24	wheat flour 1 kg	40	7	4	42	7	5	41
313	25	milk 1 litre	40	7	4	40	7	5	40
313	26	milk powder 1kg	150	7	4	150	7	5	150
313	27	butter 1kg	300	7	4	300	7	5	300
313	28	cheese 1kg	180	7	4	180	7	5	180
313	29	yoghurt   1kg	35	7	4	35	7	5	35
313	30	eggs	4	7	4	4	7	5	4
313	31	cream 1kg	150	7	4	150	7	5	150
313	32	beef 1kg	120	6	12	120	6	13	120
313	33	goat meat 1kg	400	6	12	400	6	13	400
313	34	chicken 1kg	120	6	12	120	6	13	120
313	35	goat meat 1kg	350	6	12	350	6	13	350
313	36	fish1kg	100	6	12	100	6	13	100
313	37	processed fish 1kg	250	6	12	250	6	13	250
313	40	ROOT CROPS `1KG	29	5	10	30	5	11	29.5
313	41	CUCUMBER 1KG	20	5	10	20	5	11	20
313	42	ONIONS 1KG	50	5	10	50	5	11	50
313	43	TOMATO 1KG	30	5	10	30	5	11	30
313	44	COFFEE/TEA 1KG	400	7	4	404	7	5	402
313	45	NES  CAFE 1KG	1200	7	4	1200	7	5	1200
313	46	SUGER 1KG	40	7	4	40	7	5	40
313	47	COOKING OIL 1KG	75	7	4	70	7	5	72.5
313	48	SALT 1KG	18	7	4	18	7	5	18
313	49	HONEY1KG	350	7	4	350	7	5	350
313	50	SPICES 100 GRMS	60	7	4	60	7	5	60
313	51	BISCUITS 1KG	150	7	4	150	7	5	150
313	52	CAKES 1KG	150	7	4	160	7	5	155
313	53	BANANA PER12 PIECES	30	1	10	30	1	11	30
313	54	APPL E PER PIECES	20	1	10	20	1	11	20
313	55	GRAPES	30	1	10	30	1	11	30
313	56	SOFT DRINKS 200ML	12	1	10	12	1	11	12
313	57	ALCOHOL 1LITRE	650	1	10	650	1	11	650
313	58	potatos 1kg	23	5	10	24	5	11	23.5
313	59	00	0	88	 	0	88	 	0
314	1	note book 1ne book	9	1	4	9	1	5	9
314	2	shoes one pair	200	1	8	200	1	9	200
314	3	boys shirts one shirt	200	1	8	250	1	9	225
314	4	boys pants one blouse	150	1	8	200	1	9	175
314	5	boys pants trouses	250	1	8	250	1	9	250
314	6	girls skirt one skirt	300	1	9	300	1	9	300
314	7	oral rehydration one sacet	15	9	6	15	9	7	15
314	8	paracetamol one tablet	1	9	6	1	9	7	1
314	9	amoxicillin one capsule	3	9	6	3	9	7	3
314	10	mebendazol	10	9	6	10	9	7	10
314	11	PACK OF 10	35	1	4	35	1	5	35
314	12	125 GRMS	10	1	4	10	1	5	10
314	13	1 L;ITRE	30	1	4	30	1	5	30
314	14	RICE `1KG	35	1	4	35	1	5	35
314	15	1KG	35	1	4	35	1	5	35
314	16	1KG	65	1	4	65	1	5	65
314	17	1KG	15	1	4	15	1	5	15
314	18	1 KG	20	1	4	20	1	5	20
314	19	1 KG	85	1	4	85	1	5	85
314	20	1KG	60	1	4	60	1	5	60
314	21	1KG	95	1	4	95	1	5	95
314	22	1KG	45	1	4	45	1	5	45
314	23	1 PIECES	15	1	4	15	1	5	15
314	24	1KG	40	1	4	40	1	5	40
314	25	1 LITRE	40	1	4	40	1	5	40
314	26	1KG	250	1	4	250	1	5	250
314	27	1KG	350	1	4	350	1	5	350
314	28	CHEESE  1KG	190	1	4	190	1	5	190
314	29	YOGHURT 1KG	35	1	4	35	1	5	35
314	30	0NE PIECE	5	1	4	5	1	5	5
314	31	CREAM 1KG	170	1	4	170	1	5	170
314	32	BEEF 1KG	140	1	12	135	1	13	137.5
314	33	MUTTEN 1KG	400	1	12	400	1	13	400
314	34	CHICKEN 1KG	100	1	12	100	1	13	100
314	35	GOAT MEAT 1KG	350	1	12	360	1	13	355
314	36	FRESH FISH 1KG	100	1	12	100	1	13	100
314	37	PROCESSEDFRESH FISH 1KG	300	1	12	300	1	13	300
314	40	ROOT CROPES	30	5	10	30	5	11	30
314	41	CUCUMBER 1KG	23	5	10	24	5	11	23.5
314	42	ONIONS 1KG	60	5	10	60	5	11	60
314	43	TAMOTO 1KG	34	5	10	33	5	11	33.5
314	44	COFFEE TEA 1KG	300	1	4	300	1	5	300
314	45	NESCAFE1KG	1250	1	4	1250	1	5	1250
314	46	SUGER1KG	40	1	4	40	1	5	40
314	47	COOKING OIL 1KG	75	1	4	75	1	5	75
314	48	SALT 1KG	18	1	4	18	1	5	18
314	49	HONEY 100GRMS	340	1	4	340	1	5	340
314	50	SPICES 1KG	60	1	4	60	1	5	60
314	51	BISCUITS 1KG	175	1	4	175	1	5	175
314	52	CAKES 11KG	150	1	4	150	1	5	150
314	53	BANANA PER 12 PIECES	35	1	10	35	1	11	35
314	54	APPLE	25	1	10	25	1	11	25
314	55	GRAPES 1KG	45	1	10	45	1	11	45
314	56	SOFT DRINKS 200ML	12	1	10	12	1	11	12
314	57	ALCOHOL	650	1	10	650	1	11	650
314	58	POTATOES 1KG	25	5	10	25	5	11	25
314	59	00	0	88	 	0	88	 	0
315	1	100pages notebook	12	1	4	12	1	5	12
315	2	1 paire	200	1	8	250	1	9	225
315	3	boy 1 white shirt	250	1	8	300	1	9	275
315	4	white blouse	150	1	8	175	1	9	162.5
315	5	boy's pant	300	1	8	350	1	9	325
315	6	girl's skirt	350	1	8	350	1	9	350
315	7	27.5g sachet	25	9	6	25	9	7	25
315	8	500mg paracetamol	1	9	6	1	9	7	1
315	9	250g amoxiclilin	3	9	6	3	9	7	3
315	10	500mg mebendazol	5	9	6	5	9	7	5
315	11	cigarettes paket 1	24	1	4	24	1	5	24
315	12	detergent 1cake 125gms	10	1	4	10	1	5	10
315	13	kirosine 1ltr	40	1	4	40	1	5	40
315	14	rice 1 kg	30	1	4	35	1	5	32.5
315	15	1kg wheet flour	30	1	4	35	1	5	32.5
315	16	barley 1kg	40	1	4	40	1	5	40
315	17	sorghum 1kg	20	1	4	20	1	5	20
315	18	maize 1kg	30	1	4	30	1	5	30
315	19	redgram 1kg	80	1	4	75	1	5	77.5
315	20	blaclgram 1kg	85	1	4	80	1	5	82.5
315	21	GREENGRAM 1KG	100	1	4	95	1	5	97.5
315	22	HORSEGRAM 1KG	40	1	4	35	1	5	37.5
315	23	100GMS BREAD	10	1	4	10	1	5	10
315	24	WHEAT FIOUR 1KG	42	1	4	40	1	5	41
315	25	1 LITRE	40	1	5	45	1	4	42.5
315	26	1KG	300	8	4	250	1	5	275
315	27	1KG	400	1	4	450	1	5	425
315	28	1KG	200	1	4	200	1	5	200
315	29	1LITRE	50	1	4	60	1	5	55
315	30	1 PIECE	4	1	4	4	1	5	4
315	31	1KG	250	1	4	250	1	5	250
315	32	1KG	140	6	12	140	6	13	140
315	33	1KG	400	6	12	450	6	13	425
315	34	1KG	140	6	12	140	6	13	140
315	35	1KG	380	6	12	380	6	13	380
315	36	1KG	100	6	12	120	6	13	110
315	37	1KG	350	6	12	350	6	13	350
315	40	1KG	45	5	10	40	5	11	42.5
315	41	1KG	25	5	10	20	5	11	22.5
315	42	1KG	55	5	10	50	5	11	52.5
315	43	1KG	40	5	10	45	5	11	42.5
315	44	1KTG	450	1	4	450	1	5	450
315	45	1KG	1250	1	4	1200	1	5	1225
315	46	1KG	40	1	4	40	1	5	40
315	47	1 LITRE	75	1	4	70	1	5	72.5
315	48	1KG	16	1	4	16	1	5	16
315	49	1KG	400	1	4	400	1	5	400
315	50	100G	50	1	4	50	1	5	50
315	51	1KG	150	1	4	150	1	5	150
315	52	1KG	250	1	4	250	1	5	250
315	53	12 PIECES	40	1	10	40	1	11	40
315	54	1 PIECE	25	1	10	25	1	11	25
315	55	1KG	60	1	10	60	1	11	60
315	56	200ML	12	1	10	12	1	11	12
315	57	1 LITRE	650	1	10	650	1	11	650
315	58	1KG	20	5	10	18	5	11	19
315	59	00	0	88	 	0	88	 	0
316	1	One	10	15	4	12	15	5	11
316	2	One pair	150	1	8	160	1	9	155
316	3	One shirt	150	1	8	175	1	9	165
316	4	One blouse	140	1	8	150	1	9	145
316	5	One pant	200	1	8	180	1	9	190
316	6	One skirt	160	1	8	180	1	9	170
316	7	One sachet	16	9	6	18	9	7	17
316	8	One tablet	1	9	6	1	9	7	1
316	9	One capsule	3	9	6	3	9	7	3
316	10	One tablet	5	9	6	5	9	7	5
316	11	pack of 10	30	1	4	30	1	5	30
316	12	125 gms	10	1	4	10	1	5	10
316	13	1 litre	40	1	4	50	1	5	45
316	14	1 Kg	35	1	4	40	1	5	37.5
316	15	1 Kg	42	1	4	38	1	5	40
316	16	1 Kg	40	1	4	35	1	5	37.5
316	17	1 Kg	25	1	4	30	1	5	27.5
316	18	1 Kg	20	1	4	25	1	5	22.5
316	19	1 Kg	70	1	4	80	1	5	75
316	20	1 Kg	60	1	4	55	1	5	57.5
316	21	1 Kg	80	1	4	90	1	5	85
316	22	1 Kg	35	1	4	38	1	5	36.5
316	23	1 piece(100gr)	10	1	4	10	1	5	10
316	24	1 Kg	45	1	4	40	1	5	42.5
316	25	1 litre	40	1	4	40	1	5	40
316	26	1 Kg	160	1	4	180	1	5	170
316	27	1 Kg	300	1	4	350	1	5	325
316	28	1 Kg	200	1	4	180	1	5	190
316	29	1 litre	50	1	4	50	1	5	50
316	30	1 piece	5	1	4	5	1	5	5
316	31	1 Kg	180	1	4	160	1	5	170
316	32	1 Kg	130	6	12	140	6	13	135
316	33	1 Kg	420	6	12	400	6	13	410
316	34	1 Kg	100	6	12	100	6	13	100
316	35	1 Kg	350	6	12	350	6	13	350
316	36	1 Kg	120	6	12	100	6	13	110
316	37	1 Kg	150	6	12	150	6	13	150
316	40	1 Kg	30	5	10	30	5	11	30
316	41	1 Kg	20	5	10	25	5	11	22.5
316	42	1 Kg	40	5	10	40	5	11	40
316	43	1 Kg	40	5	10	40	5	11	40
316	44	1 Kg	250	1	4	280	1	5	265
316	45	1 Kg	1100	1	4	1100	1	5	1100
316	46	1 Kg	42	1	4	40	1	5	41
316	47	1 litre	70	1	4	80	1	5	75
316	48	1 Kg	16	1	4	18	1	5	17
316	49	1 Kg	300	1	4	270	1	5	285
316	50	100 grams	50	1	4	50	1	5	50
316	51	1 Kg	180	1	4	180	1	5	180
316	52	1 Kg	200	1	4	200	1	5	200
316	53	per 12 piece	40	5	10	50	5	11	45
316	54	per piece	20	5	10	15	5	11	17.5
316	55	1 Kg	80	5	10	70	5	11	75
316	56	200 ml	12	1	10	12	1	11	12
316	57	1 litre	700	1	10	680	1	11	690
316	58	1 Kg	35	5	10	40	5	11	37.5
316	59	00	0	88	 	0	88	 	0
317	1	ONE	12	1	4	10	1	5	11
317	2	ONE PAIR	250	1	8	225	1	9	237.5
317	3	ONE SHIRT	200	1	8	150	1	9	175
317	4	ONE BLOUSE	250	1	8	250	1	9	250
317	5	0NEPANT	300	1	8	275	1	9	287.5
317	6	ONE SKIRT	150	1	8	250	1	9	200
317	7	ONE SACHET	25	9	6	25	9	7	25
317	8	ONE TABLET	2	9	6	2	9	7	2
317	9	ONE TABLET	3	9	6	3	9	7	3
317	10	ONE TABLET	5	9	6	5	9	7	5
317	11	PACK OF 10	35	1	4	40	1	5	37.5
317	12	125GRMS	10	1	4	10	1	5	10
317	13	1 ltr	40	1	4	38	1	5	39
317	14	1 kg	38	1	4	40	1	5	39
317	15	1kg	35	1	4	38	1	5	36.5
317	16	1kg	45	1	4	50	1	5	47.5
317	17	1kg	24	1	4	25	1	5	24.5
317	18	1kg	35	1	4	35	1	5	35
317	19	1kg	68	1	4	70	1	5	69
317	20	1kg	75	1	4	75	1	5	75
317	21	1kg	85	1	4	85	1	5	85
317	22	1kg	40	1	4	38	1	5	39
317	23	one piece	15	1	4	15	1	5	15
317	24	1kg	42	1	4	40	1	5	41
317	25	1ltr	40	1	4	40	1	5	40
317	26	1kg	180	1	4	175	1	5	177.5
317	27	1kg	300	1	4	300	1	5	300
317	28	1kg	200	1	4	200	1	5	200
317	29	1kg	45	1	4	45	1	5	45
317	30	1 piece	4.5	1	4	4.5	1	5	4.5
317	31	1kg	200	1	4	200	1	5	200
317	32	1kg	130	1	12	130	1	13	130
317	33	1kg	450	1	12	480	1	13	465
317	34	1kg	110	1	12	110	1	13	110
317	35	1kg	350	1	12	350	1	13	350
317	36	1kg	120	1	12	140	1	13	130
317	37	1kg	300	1	12	300	1	13	300
317	40	1kg	35	1	10	35	1	11	35
317	41	1kg	20	1	10	25	1	11	22.5
317	42	1kg	45	1	10	45	1	11	45
317	43	1kg	30	1	10	30	1	11	30
317	44	1kg	350	1	4	380	1	5	365
317	45	1kg	1300	1	4	1300	1	5	1300
317	46	1kg	40	1	4	40	1	5	40
317	47	1kg	75	1	4	80	1	5	77.5
317	48	1kg	18	1	4	19	1	5	18.5
317	49	1kg	380	1	4	360	1	5	370
317	50	100grms	65	1	4	60	1	5	62.5
317	51	1kg	150	1	4	150	1	5	150
317	52	1kg	200	1	4	250	1	5	225
317	53	1kg	40	1	10	40	1	11	45
317	54	1piece	30	1	10	30	1	11	30
317	55	1kg	50	1	10	50	1	11	50
317	56	200ml	12	1	4	12	1	5	12
317	57	1ltr	600	1	4	650	1	5	625
317	58	1kg	25	1	10	25	1	11	25
317	59	00	0	88	 	0	88	 	0
318	1	ONE	10	1	4	10	1	5	10
318	2	ONE PAIR	140	1	8	150	1	9	145
318	3	ONE SHIRT	150	1	8	150	1	9	150
318	4	ONE BLOUSE	100	1	8	100	1	9	100
318	5	ONE PANT	170	1	8	160	1	9	165
318	6	ONE SKIRT	140	1	8	150	1	9	145
318	7	ONE SACHET	20	9	6	18	9	7	19
318	8	ONE TABLET	1	9	6	1	9	7	1
318	9	ONE CAPSULE	3	9	7	3	9	7	3
318	10	ONE TABLET	5	9	5	5	9	7	5
318	11	PACK OF 10	35	1	4	30	1	5	32.5
318	12	125 Gms	10	1	4	10	1	5	10
318	13	1 LITRE	50	1	4	40	1	5	45
318	14	1 KG	35	1	4	40	1	5	37.5
318	15	1 KG	30	1	4	35	1	5	32.5
318	16	1 KG	30	1	4	30	1	5	30
318	17	1 KG	23	1	4	20	1	5	21.5
318	18	1 KG	20	1	4	20	1	5	20
318	19	1 KG	72	1	4	70	1	5	71
318	20	1 KG	65	1	4	62	1	5	63.5
318	21	1 KG	100	1	4	90	1	5	95
318	22	1 KG	30	1	4	35	1	5	32.5
318	23	1 PIECE	10	1	4	15	1	5	12.5
318	24	1 KG	45	1	4	40	1	5	42.5
318	25	1 LITRE	50	1	4	45	1	5	47.5
318	26	1 KG	160	1	4	170	1	5	165
318	27	1 KG	300	1	4	320	1	5	310
318	28	1 KG	200	1	4	220	1	5	210
318	29	1 LITRE	60	1	4	50	1	5	55
318	30	1 PIECE	4	1	4	4	1	5	4
318	31	1 KG	160	1	4	170	1	5	165
318	32	1 KG	150	6	12	130	6	13	140
318	33	1 KG	450	6	12	400	6	13	425
318	34	1 KG	120	6	12	100	6	13	110
318	35	1 KG	350	6	12	370	6	13	360
318	36	1 KG	120	6	12	120	6	13	120
318	37	1 KG	230	6	12	230	6	13	230
318	40	1 KG	30	5	10	30	5	11	30
318	41	1 KG	20	5	10	25	5	11	22.5
318	42	1 KG	60	5	10	65	5	11	62.5
318	43	1 KG	30	5	10	30	5	11	30
318	44	1 KG	250	1	4	300	1	5	275
318	45	1 KG	1200	1	4	1250	1	5	1225
318	46	1 KG	42	1	4	45	1	5	43.5
318	47	1 LITRE	75	1	4	85	1	5	80
318	48	1 KG	16	1	4	18	1	5	17
318	49	1 KG	250	1	4	300	1	5	275
318	50	100 GRAMS	50	1	4	50	1	5	50
318	51	1 KG	150	1	4	160	1	5	155
318	52	1 KG	180	1	4	170	1	5	175
318	53	PER 12 PIECES	40	5	10	45	5	11	42.5
318	54	PER PIECE	20	5	10	20	5	11	20
318	55	1 KG	50	5	10	50	5	11	50
318	56	200ML	12	1	10	12	1	11	12
318	57	1 LITER	700	1	10	680	1	11	690
318	58	1 KG	40	5	10	40	5	11	40
318	59	00	0	88	 	0	88	 	0
319	1	One	10	1	4	10	1	5	10
319	2	One pair	250	1	8	250	1	9	250
319	3	One shirt	300	1	8	300	1	9	300
319	4	One blouse	250	1	8	250	1	9	250
319	5	One pant	300	1	8	350	1	9	325
319	6	One skirt	350	1	8	350	1	9	350
319	7	One sachet	14	9	6	14	9	7	14
319	8	One tablet	1	9	6	1	9	7	1
319	9	One capsule	3	9	6	3	9	7	3
319	10	One tablet	9	9	6	9	9	7	9
319	11	pack of 10	30	1	4	30	1	5	30
319	12	125 gms	10	1	4	10	1	5	10
319	13	1 litre	30	1	4	30	1	5	30
