childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE011042	3	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE011042	4	0	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011043	0	8	2	0	1	 	 	 	 	 	0	11	0	0	0	0	7	1	5
PE011043	1	39	1	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011043	2	35	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011043	15	10	2	7	1	5	1	4	5	 	0	11	0	0	0	0	7	2	3
PE011043	16	3	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE011044	0	7	1	0	1	 	 	 	 	 	0	11	0	1	0	0	7	3	1
PE011044	1	42	1	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011044	2	36	2	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011044	3	15	1	7	1	10	1	4	6	 	0	9	1	1	0	0	7	3	1
PE011044	4	12	1	7	1	7	1	4	6	 	0	9	1	1	0	0	7	2	1
PE011044	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011044	6	4	2	7	1	0	1	4	 	 	0	9	0	0	0	0	6	2	4
PE011045	0	8	2	0	1	 	 	 	 	 	0	9	0	1	0	0	7	3	4
PE011045	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011045	2	24	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011045	3	45	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011045	4	16	1	13	1	 	 	 	 	 	0	10	0	2	0	2	7	1	2
PE011045	5	14	1	13	1	 	 	 	 	 	0	10	0	1	1	2	7	1	3
PE011046	0	8	1	0	1	 	 	 	 	 	0	9	1	1	0	0	5	3	3
PE011046	1	39	1	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011046	2	35	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011046	3	11	1	7	1	6	1	4	6	 	0	9	2	1	0	0	5	3	3
PE011046	4	2	2	7	1	20	1	4	 	 	0	 	 	 	 	 	 	 	 
PE011047	0	7	2	0	1	 	 	 	 	 	0	8	2	1	0	0	6	3	3
PE011047	1	42	1	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011047	2	34	2	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011047	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011047	4	6	2	7	1	1	1	4	6	 	0	9	0	0	0	0	6	3	4
PE011048	0	7	2	0	1	 	 	 	 	 	0	10	0	0	0	0	7	2	6
PE011048	1	36	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011048	2	14	2	9	1	9	1	4	6	 	0	10	2	2	0	0	7	3	1
PE011048	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011048	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011048	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011048	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011048	7	56	1	2	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011049	0	7	1	0	1	 	 	 	 	 	0	12	0	1	0	0	6	2	3
PE011049	1	48	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011049	2	38	2	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011049	3	15	2	7	1	10	1	4	5	 	0	10	3	2	0	0	6	2	2
PE011049	4	13	2	7	1	8	1	4	5	 	0	10	2	2	0	0	6	1	3
PE011050	0	8	2	0	1	 	 	 	 	 	0	10	0	1	0	0	6	3	3
PE011050	1	38	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011050	2	39	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011050	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011051	0	7	2	0	1	 	 	 	 	 	0	9	0	0	2	0	6	1	5
PE011051	1	51	1	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011051	2	48	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011051	3	25	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011051	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011051	5	17	2	7	1	11	1	4	7	 	0	8	0	1	0	5	7	3	0
PE011051	6	15	2	7	1	8	1	4	6	 	0	10	0	3	2	0	7	1	1
PE011051	7	12	1	7	1	6	1	4	6	 	0	9	0	1	2	0	6	2	4
PE011052	0	8	1	0	1	 	 	 	 	 	0	8	0	1	0	0	7	2	4
PE011052	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011052	2	43	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011052	3	21	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011052	4	18	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011052	5	13	1	7	1	8	1	1	6	 	0	8	1	1	0	0	7	2	3
PE011052	6	70	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011052	7	80	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011052	8	50	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011052	9	46	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011053	0	8	2	0	1	 	 	 	 	 	0	10	0	0	0	0	6	1	7
PE011053	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011053	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011053	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011053	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011053	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011053	15	12	2	7	1	5	1	4	6	 	0	10	0	0	0	0	5	1	6
PE011053	16	44	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011053	17	24	2	2	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011053	18	3	2	10	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011054	0	7	1	0	1	 	 	 	 	 	0	10	2	2	0	0	7	2	2
PE011054	1	47	1	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011054	2	33	2	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011054	3	6	1	7	1	1	1	4	6	 	0	10	0	0	0	0	7	4	5
PE011054	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011054	5	43	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011054	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011055	0	8	2	0	1	 	 	 	 	 	0	10	0	0	0	0	6	3	5
PE011055	1	39	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011055	2	34	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011055	3	14	1	7	1	8	1	4	6	 	0	 	 	 	 	 	 	 	 
PE011056	0	7	2	0	1	 	 	 	 	 	0	10	0	0	0	0	7	2	5
PE011056	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011056	2	27	2	1	1	15	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011056	3	5	2	7	1	20	1	1	 	 	0	10	0	0	0	0	6	2	5
PE011056	4	53	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011056	5	51	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011056	6	21	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011056	7	18	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011057	0	7	1	0	1	 	 	 	 	 	0	11	2	0	0	0	7	1	2
PE011057	1	42	1	1	1	11	0	4	 	 	2	 	 	 	 	 	 	 	 
PE011057	2	39	2	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011057	3	20	2	7	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011057	4	16	2	7	1	11	1	4	6	 	0	11	4	1	0	0	7	1	1
PE011057	5	13	1	7	1	9	1	4	6	 	0	11	0	0	0	0	7	1	4
PE011059	0	8	2	0	1	 	 	 	 	 	0	10	0	0	0	0	6	3	3
PE011059	1	35	1	1	1	14	1	1	 	 	0	 	 	 	 	 	 	 	 
PE011059	2	31	2	1	1	14	1	1	 	 	0	 	 	 	 	 	 	 	 
PE011059	3	27	2	21	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011059	4	4	1	21	1	 	 	 	 	 	0	11	0	0	0	0	5	2	5
PE011060	0	8	2	0	1	 	 	 	 	 	0	8	0	1	0	0	7	3	3
PE011060	1	35	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011060	2	29	2	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011061	0	8	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	5
PE011061	1	32	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011061	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011061	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011061	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011061	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011061	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011061	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011061	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011061	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011061	18	5	1	7	1	20	1	4	 	 	0	10	0	0	0	0	5	2	6
PE011061	19	27	1	2	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011061	20	0	1	9	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE011062	0	7	2	0	1	 	 	 	 	 	0	10	0	0	0	0	5	2	7
PE011062	1	28	2	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011062	2	63	1	5	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011062	3	56	2	5	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011062	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011062	5	13	1	14	1	8	1	4	6	 	0	8	0	0	0	0	6	2	9
PE011063	0	7	2	0	1	 	 	 	 	 	0	10	0	1	0	0	6	3	5
PE011063	1	31	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011063	2	24	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011063	3	4	1	7	1	20	1	4	 	 	0	12	0	0	0	0	4	2	6
PE011064	0	7	2	0	1	 	 	 	 	 	0	11	0	0	0	0	7	2	2
PE011064	1	36	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011064	2	28	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011064	15	10	1	7	1	4	1	4	6	 	0	10	1	0	0	0	7	2	3
PE011065	0	8	1	0	1	 	 	 	 	 	0	9	0	0	0	0	6	3	5
PE011065	1	39	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011065	2	38	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011065	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011065	4	12	1	7	1	7	1	4	6	 	0	9	0	0	0	0	7	4	4
PE011066	0	8	2	0	1	 	 	 	 	 	0	10	2	2	0	0	7	1	3
PE011066	1	24	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011066	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	16	5	1	9	1	0	1	4	4	 	0	10	0	0	0	0	4	1	11
PE011066	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	18	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011066	19	28	1	2	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011066	20	2	1	8	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011067	0	8	1	0	1	 	 	 	 	 	0	8	0	0	0	0	6	2	8
PE011067	1	30	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011067	2	27	2	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011067	3	4	2	7	1	20	1	4	 	 	0	8	0	0	0	0	4	2	10
PE011068	0	7	2	0	1	 	 	 	 	 	0	10	0	0	0	0	6	3	2
PE011068	1	34	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011068	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011068	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011068	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011068	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011068	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011068	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011068	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011068	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011068	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011069	0	7	1	0	1	 	 	 	 	 	0	9	0	1	0	0	7	2	5
PE011069	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011069	2	44	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011069	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011069	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011069	5	12	2	7	1	7	1	1	5	 	0	9	0	1	0	0	9	1	4
PE011069	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011069	7	23	2	9	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011069	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011069	9	6	1	15	1	 	 	 	 	 	0	9	0	1	0	0	7	3	4
PE011069	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011070	0	8	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	3	2
PE011070	1	35	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011070	2	35	2	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE011070	15	10	1	7	1	5	1	1	6	 	0	10	0	1	0	0	6	3	2
PE011070	16	62	1	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011070	17	58	2	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011071	0	7	1	0	1	 	 	 	 	 	0	12	0	1	0	0	6	2	3
PE011071	1	30	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011071	2	27	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011071	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011071	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011071	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011071	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011071	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011071	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011071	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011071	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011072	0	8	1	0	1	 	 	 	 	 	0	10	0	0	0	0	5	3	6
PE011072	1	36	1	1	1	15	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011072	2	27	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011072	3	3	1	7	1	0	1	4	 	 	0	 	 	 	 	 	 	 	 
PE011073	0	7	1	0	1	 	 	 	 	 	0	9	0	1	0	0	7	2	3
PE011073	1	37	1	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011073	2	28	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011074	0	7	1	0	1	 	 	 	 	 	1	9	0	0	0	0	8	2	4
PE011074	1	47	1	1	1	14	2	1	 	 	0	 	 	 	 	 	 	 	 
PE011074	2	42	2	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011074	3	18	1	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE011074	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011074	5	4	1	7	1	0	1	4	 	 	0	11	0	0	0	0	5	1	6
PE011075	0	8	1	0	1	 	 	 	 	 	0	10	0	0	0	0	6	1	6
PE011075	1	54	1	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011075	2	50	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011075	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011075	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011075	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011075	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011075	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011075	15	9	2	7	1	5	1	4	6	 	0	10	1	1	0	0	6	2	4
PE011075	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011075	17	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	0	8	2	0	1	 	 	 	 	 	0	9	0	0	0	0	5	1	8
PE011076	1	39	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011076	2	26	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011076	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	8	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	9	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	10	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	16	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011076	17	52	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011076	18	19	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011076	19	16	1	13	1	 	 	 	 	 	0	12	1	1	0	0	5	0	4
PE011076	20	28	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011076	21	3	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011076	22	0	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE011077	0	7	2	0	1	 	 	 	 	 	0	10	1	1	0	0	6	2	4
PE011077	1	39	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011077	2	34	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011077	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011077	4	2	1	7	1	20	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011078	0	7	2	0	1	 	 	 	 	 	0	10	0	1	0	0	5	2	3
PE011078	1	33	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011078	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011078	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011078	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011078	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011078	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011079	0	8	2	0	1	 	 	 	 	 	0	9	2	0	0	0	6	1	6
PE011079	1	33	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011079	2	33	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011079	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011079	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011079	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011079	6	4	1	7	1	20	1	4	 	 	0	10	0	0	0	0	4	1	9
PE011080	0	8	1	0	1	 	 	 	 	 	0	9	1	2	0	0	6	3	2
PE011080	1	40	1	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011080	2	40	2	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011080	3	6	1	7	1	1	1	4	6	 	0	9	1	1	0	0	6	3	3
PE011080	4	4	2	7	1	0	3	 	 	 	0	11	0	0	0	0	0	0	11
PE011081	0	7	2	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	5
PE011081	1	52	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011081	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011081	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011081	16	9	1	7	1	1	1	4	7	 	0	10	0	1	0	0	6	3	5
PE011081	17	49	2	5	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011082	0	7	2	0	1	 	 	 	 	 	0	11	0	0	0	0	7	2	3
PE011082	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011082	2	47	2	5	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011082	3	20	2	13	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011082	4	16	2	13	1	6	0	4	8	 	0	 	 	 	 	 	 	 	 
PE011082	15	9	2	13	1	2	1	4	7	 	0	 	 	 	 	 	 	 	 
PE011082	16	24	1	13	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011082	17	19	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011082	18	24	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011082	19	2	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011082	20	3	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011082	21	0	1	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011083	0	8	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	4
PE011083	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011083	2	31	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011083	3	12	2	7	1	7	1	4	6	 	0	9	1	2	0	0	5	2	4
PE011083	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011083	5	2	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE011083	6	54	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011084	0	7	1	0	1	 	 	 	 	 	0	9	2	1	0	0	6	4	2
PE011084	1	33	1	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011084	2	32	2	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011084	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011084	4	1	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011084	5	57	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011084	6	26	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011084	7	23	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011085	0	7	1	0	1	 	 	 	 	 	0	9	0	1	0	0	6	2	5
PE011085	1	50	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011085	2	42	2	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011085	3	18	2	7	1	13	1	4	 	 	0	 	 	 	 	 	 	 	 
PE011085	4	15	2	7	1	9	1	4	6	 	0	9	3	2	0	0	6	2	3
PE011085	5	14	2	7	1	5	1	4	6	 	0	9	3	1	0	0	6	1	4
PE011086	0	8	2	0	1	 	 	 	 	 	0	9	0	0	0	0	7	3	5
PE011086	1	39	1	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011086	2	34	2	1	1	13	0	4	 	 	0	 	 	 	 	 	 	 	 
PE011086	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011086	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011086	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011086	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011086	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011086	15	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE011086	16	4	2	7	1	0	1	1	1	 	0	9	0	1	0	0	7	2	3
PE011086	17	2	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE011086	18	64	1	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011086	19	63	2	6	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011086	20	41	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011086	21	38	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE011087	0	8	1	0	1	 	 	 	 	 	0	8	0	0	0	0	5	3	5
PE011087	1	50	1	1	1	15	0	4	 	 	0	 	 	 	 	 	 	 	 
