childid	cdintday	cdintmth	cdintyr	cdint	cpda	sibling	enrschr3	misschr3	tmabstr3	scwhyr31	scwhyr32	scwhyr33	bstschr3	wrstscr3	cmpothr3	dngschr3	scriskr3	tcphothr3	tcphyur3	chwrkr3	mnpdacr3	mstlkr3	lstlkr3	stnprsr3	ctrustr3	cgovrgr3	csfeowr3	csrvcmr3	cfrnstr3	cleadr3	ctryhdr3	cashshr3	cpldecr3	cftrwrr3	ccltrgr3	cashclr3	cembbkr3	cwrunir3	cbrjobr3	cashwkr3	cnochcr3	numthgr3	ppltrtr3	aresfer3	anyhlpr3	nmfrndr3	leaderr3	incgmer3	hrdtlkr3	hlpchlr3	ftrwrkr3	wusinr31	wusinr32	wusinr33	tmoninr3	hvpetr3	pettypr3	petnmer3	rsppetr3	riskavr3	riskar32	sasday	sasmnt	sasyear	vsimpr3	ppvtlow	ppvthigh	strthrpp	strtmnpp	ppvt001	ppvt002	ppvt003	ppvt004	ppvt005	ppvt006	ppvt007	ppvt008	ppvt009	ppvt010	ppvt011	ppvt012	ppvt013	ppvt014	ppvt015	ppvt016	ppvt017	ppvt018	ppvt019	ppvt020	ppvt021	ppvt022	ppvt023	ppvt024	ppvt025	ppvt026	ppvt027	ppvt028	ppvt029	ppvt030	ppvt031	ppvt032	ppvt033	ppvt034	ppvt035	ppvt036	ppvt037	ppvt038	ppvt039	ppvt040	ppvt041	ppvt042	ppvt043	ppvt044	ppvt045	ppvt046	ppvt047	ppvt048	ppvt049	ppvt050	ppvt051	ppvt052	ppvt053	ppvt054	ppvt055	ppvt056	ppvt057	ppvt058	ppvt059	ppvt060	ppvt061	ppvt062	ppvt063	ppvt064	ppvt065	ppvt066	ppvt067	ppvt068	ppvt069	ppvt070	ppvt071	ppvt072	ppvt073	ppvt074	ppvt075	ppvt076	ppvt077	ppvt078	ppvt079	ppvt080	ppvt081	ppvt082	ppvt083	ppvt084	ppvt085	ppvt086	ppvt087	ppvt088	ppvt089	ppvt090	ppvt091	ppvt092	ppvt093	ppvt094	ppvt095	ppvt096	ppvt097	ppvt098	ppvt099	ppvt100	ppvt101	ppvt102	ppvt103	ppvt104	ppvt105	ppvt106	ppvt107	ppvt108	ppvt109	ppvt110	ppvt111	ppvt112	ppvt113	ppvt114	ppvt115	ppvt116	ppvt117	ppvt118	ppvt119	ppvt120	ppvt121	ppvt122	ppvt123	ppvt124	ppvt125	finhrpp	finmnpp	ceiling	minerr	rawscre	stdscre	ppfwlang	ppcdlang	testlang	sasdate	vrbsthr	vrbstmn	vrbitm01	vrbitm02	vrbenhr	vrbenmn	egrasthr	egrastmn	wridonex	wridread	wridincr	wridcrct	wridsecs	canread	chrdread	chrdincr	chrdcrct	chrdsecs	readps01	readps02	readps03	readps04	readps05	readps06	readps07	readps08	lsntcm01	lsntcm02	lsntcm03	lsntcm04	lsntcm05	lsntcm06	egraenhr	egraenmn	salngad	salngch	salngts	sblngad	sblngch	sblngts	sclngad	sclngch	sclngts	cndsthr	cndstmn	mthitm01	mthitm02	mthitm03	mthitm04	mthitm05	mthitm06	mthitm07	mthitm08	mthitm09	cndenhr	cndenmn	cmpsthr	cmpstmn	mthitm10	mthitm11	mthitm12	mthitm13	mthitm14	mthitm15	mthitm16	mthitm17	mthitm18	mthitm19	mthitm20	mthitm21	mthitm22	mthitm23	mthitm24	mthitm25	mthitm26	mthitm27	mthitm28	mthitm29	mthlst5	mthlst10	cmpenhr	cmpenmn	mthlngad	mthlngch	mthlngts	pr2lngad	pr2lngch	pr2lngts	sibid	sibday	sibmnt	sibyear	sbvsimr3	sppvtlow	sppvthgh	strthrsb	strtmnsb	stvip001	stvip002	stvip003	stvip004	stvip005	stvip006	stvip007	stvip008	stvip009	stvip010	stvip011	stvip012	stvip013	stvip014	stvip015	stvip016	stvip017	stvip018	stvip019	stvip020	stvip021	stvip022	stvip023	stvip024	stvip025	stvip026	stvip027	stvip028	stvip029	stvip030	stvip031	stvip032	stvip033	stvip034	stvip035	stvip036	stvip037	stvip038	stvip039	stvip040	stvip041	stvip042	stvip043	stvip044	stvip045	stvip046	stvip047	stvip048	stvip049	stvip050	stvip051	stvip052	stvip053	stvip054	stvip055	stvip056	stvip057	stvip058	stvip059	stvip060	stvip061	stvip062	stvip063	stvip064	stvip065	stvip066	stvip067	stvip068	stvip069	stvip070	stvip071	stvip072	stvip073	stvip074	stvip075	stvip076	stvip077	stvip078	stvip079	stvip080	stvip081	stvip082	stvip083	stvip084	stvip085	stvip086	stvip087	stvip088	stvip089	stvip090	stvip091	stvip092	stvip093	stvip094	stvip095	stvip096	stvip097	stvip098	stvip099	stvip100	stvip101	stvip102	stvip103	stvip104	stvip105	stvip106	stvip107	stvip108	stvip109	stvip110	stvip111	stvip112	stvip113	stvip114	stvip115	stvip116	stvip117	stvip118	stvip119	stvip120	stvip121	stvip122	stvip123	stvip124	stvip125	finhrsb	finmnsb	sceiling	sminerr	srawscre	sstdscre	sppfwlng	sppcdlng	stestlng	chlang_gr	chsex	ppvtlang2	egralang2	mathlang2	bppvtlang2	wordrec	readflu	egra	math	ppvt	sppvt	egra_co	math_co	rppvt_co	rsppvt_co	regra_co	rmath_co	gegra	gegra_co	rgegra_co	readci	writeci	numerci	bmi	zwfa	zhfa	zbfa	fwfa	fhfa	fbfa
PE111087	10	11	2009	11/10/2009	0	0	1	0	 	 	 	 	19	14	3	0	 	0	0	1	 	 	 	9	5	2	5	4	5	5	5	5	5	5	4	5	5	5	5	5	5	2	1	1	1	8	1	1	2	2	37	1	 	 	 	1	1	1	1	6	1	10	11	2009	0	38	94	14	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	3	3	3	2	1	2	1	4	2	2	4	3	4	2	3	3	4	4	1	3	1	1	4	1	4	2	3	3	1	1	2	2	2	1	4	1	2	2	2	3	3	4	1	3	2	2	2	2	2	2	2	3	2	2	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	46	94	15	79	120	31	31	31	11/10/2009	14	47	4	3	14	49	14	49	1	47	0	47	 	1	59	0	59	 	1	1	1	2	1	2	1	1	1	1	1	2	1	3	15	0	31	31	31	31	31	31	31	31	31	15	0	1	1	1	1	1	1	1	1	1	15	3	15	6	5	5	79	15	67	165	3	21	875	779	614	55	 	 	 	 	 	 	 	 	17	21	15	14	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	1	1	1	 	47	59	10	18	79	 	10	18	316.76220703125	 	305.057281494141	308.799865722656	302.928314208984	302.928314208984	302.34375	4	3	1	15.7353830337524	-.349999994039536	-.589999973773956	.0199999995529652	0	0	0
PE111089	12	11	2009	11/12/2009	0	0	1	0	 	 	 	 	10	18	2	0	 	2	1	1	 	 	 	9	5	3	2	4	1	2	5	4	3	3	4	5	3	5	5	5	3	2	1	1	1	6	0	1	3	2	14	1	 	 	 	1	1	1	1	6	2	12	11	2009	0	4	38	11	27	 	 	 	2	1	4	1	1	4	2	3	4	2	3	2	4	1	4	4	3	4	2	1	4	2	1	2	4	4	4	4	4	4	4	4	4	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	36	23	8	15	55	31	31	31	11/12/2009	11	37	2	2	11	39	11	40	1	3	2	1	 	2	4	3	1	 	 	 	 	 	 	 	 	 	1	1	2	2	3	3	11	51	31	31	31	31	31	31	31	31	31	11	52	1	1	2	1	2	2	2	2	2	11	54	11	57	5	6	80	15	67	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	14	12	5	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	1	0	2	6	15	 	2	6	275.037139892578	 	266.739837646484	279.877349853516	265.437377929688	265.437377929688	265.174255371094	2	2	0	19.8746395111084	-.629999995231628	-3.4300000667572	1.79999995231628	0	0	0
PE111090	10	11	2009	11/10/2009	1	0	1	0	 	 	 	 	19	14	3	0	 	1	0	1	 	 	 	3	5	5	5	5	5	4	4	4	4	4	4	4	4	5	4	4	4	2	1	1	1	9	1	2	2	2	32	1	 	 	 	1	10	1	1	6	1	10	11	2009	0	41	84	16	20	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	1	2	1	4	2	2	3	4	4	2	3	3	4	4	1	1	1	1	3	1	1	2	3	3	4	3	4	2	3	2	4	2	1	2	2	3	3	4	3	4	4	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	16	35	84	16	68	102	31	31	31	11/10/2009	16	35	4	3	16	38	16	38	1	33	1	32	 	1	51	2	49	 	1	2	2	1	1	1	1	1	1	1	1	2	1	1	16	51	31	31	31	31	31	31	31	31	31	16	52	1	1	1	1	1	2	1	1	1	16	56	16	59	5	5	79	15	67	165	3	21	875	767	624	45	 	 	 	 	 	 	 	 	18	21	17	7	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	1	1	1	 	32	49	11	20	68	 	11	20	309.5390625	 	310.198608398438	314.155883789063	298.458038330078	298.458038330078	297.871185302734	4	3	1	15.5692300796509	.189999997615814	.479999989271164	-.129999995231628	0	0	0
PE111091	10	11	2009	11/10/2009	0	1	1	1	60	16	 	 	4	30	2	0	 	1	0	1	 	 	 	8	5	5	3	4	5	5	5	5	4	3	5	5	5	5	1	5	1	3	1	1	1	3	1	1	3	1	15	1	 	 	 	1	1	1	1	1	1	10	11	2009	0	1	40	12	39	2	2	1	2	1	4	4	1	4	2	3	4	3	3	2	2	3	4	2	3	4	3	2	1	3	3	4	4	2	3	1	2	1	4	4	4	4	3	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	47	40	16	24	55	31	31	31	11/10/2009	12	48	 	1	12	51	12	52	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	2	2	1	3	12	55	31	31	31	31	31	31	31	31	31	12	56	2	2	2	2	2	2	2	2	 	12	59	13	4	9	5	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	12	13	12	31	31	31	31	31	31	5	11	11	2009	0	1	25	7	25	3	1	1	2	2	4	1	3	4	3	4	1	3	3	2	3	1	2	1	2	4	2	4	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	7	31	25	14	11	68	31	31	31	1	1	1	1	1	1	0	 	2	1	24	24	2	1	279.57080078125	268.659301757813	273.627288818359	258.921936035156	 	 	 	 	1	 	16.2156639099121	-1.37000000476837	-2.34999990463257	.319999992847443	0	0	0
PE111092	10	11	2009	11/10/2009	1	1	1	0	 	 	 	 	5	30	2	0	 	1	1	1	 	 	 	5	3	4	5	4	4	3	4	4	4	4	4	4	4	4	5	4	3	3	1	1	1	5	0	1	2	2	37	1	 	 	 	1	1	1	1	2	2	10	11	2009	0	8	67	16	17	 	 	 	 	 	 	 	1	4	2	3	3	3	3	2	4	1	2	2	3	4	3	2	4	3	4	3	4	2	1	3	2	3	4	 	4	 	3	3	3	4	2	1	3	1	4	2	2	2	1	4	2	2	3	2	1	1	3	1	3	3	2	2	1	3	3	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	16	36	67	22	45	75	31	31	31	11/10/2009	16	37	4	2	16	40	16	41	1	17	0	17	 	1	22	0	22	 	 	 	1	2	 	 	1	2	1	1	2	2	1	1	17	3	31	31	31	31	31	31	31	31	31	17	4	1	1	1	1	 	2	1	 	1	17	7	17	11	5	5	 	6	67	15	15	 	15	 	 	 	 	 	 	 	 	 	 	 	15	18	17	19	31	31	31	31	31	31	17	10	11	2009	0	1	16	17	25	 	4	1	2	2	4	1	1	1	2	4	1	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	29	16	8	8	64	31	31	31	1	1	1	1	1	1	17	22	6	9	45	45	6	9	292.78759765625	267.199310302734	288.17822265625	288.380035400391	280.781768798828	280.781768798828	281.087707519531	4	2	1	17.1675796508789	-1.52999997138977	-3.07999992370605	.819999992847443	0	0	0
PE111093	10	11	2009	11/10/2009	0	1	1	0	 	 	 	 	10	30	2	0	 	1	1	1	 	 	 	6	4	3	4	3	2	4	3	4	3	3	4	3	3	4	3	4	3	3	1	1	1	6	2	1	2	1	32	1	 	 	 	1	2	1	1	6	1	10	11	2009	0	4	38	10	18	 	 	 	2	1	4	1	1	4	2	3	4	3	4	2	3	1	4	2	3	2	4	2	1	1	3	3	4	2	4	1	2	1	2	1	2	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	25	25	9	16	55	31	31	31	11/10/2009	10	26	2	1	10	31	10	34	1	2	2	0	 	1	3	3	0	 	 	 	 	 	 	 	 	 	1	1	2	2	3	3	10	44	31	31	31	31	31	31	31	31	31	10	46	1	2	1	1	2	2	1	2	2	10	48	10	50	5	11	12	11	13	27	12	 	 	 	 	 	 	 	 	 	 	 	 	 	12	16	10	58	31	31	31	31	31	31	8	10	11	2009	0	1	40	17	37	4	1	1	2	1	4	4	1	4	2	1	3	3	3	2	1	2	2	2	3	4	3	2	1	2	2	2	3	2	4	3	2	2	4	2	2	1	1	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	45	40	19	21	75	31	31	31	1	0	1	1	1	1	0	0	2	5	16	16	2	5	275.498199462891	276.420288085938	266.739837646484	276.797637939453	265.155578613281	265.155578613281	264.890014648438	2	1	0	14.1647453308105	-2.00999999046326	-2.14000010490417	-.899999976158142	0	0	0
PE111094	10	11	2009	11/10/2009	1	1	1	0	 	 	 	 	5	30	2	0	 	0	0	1	 	 	 	8	4	4	2	4	4	4	4	2	4	4	4	4	4	2	4	4	4	1	1	1	1	2	1	1	1	3	15	1	 	 	 	1	11	1	1	6	2	10	11	2009	0	1	62	10	35	1	2	1	2	2	4	1	3	4	2	3	4	3	3	2	2	1	1	4	3	4	3	2	4	3	3	4	4	2	4	3	2	1	4	3	4	1	2	4	3	3	1	3	2	3	2	2	2	1	4	4	2	2	3	1	4	4	1	1	2	3	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	50	62	23	39	67	31	31	31	11/10/2009	10	50	4	2	10	52	10	52	1	49	3	46	 	1	58	0	58	 	1	 	1	2	 	 	1	1	1	2	 	2	3	3	11	7	31	31	31	31	31	31	31	31	31	11	7	1	1	1	1	2	2	2	2	1	11	10	11	13	6	5	76	15	67	7	21	875	833	624	55	100	12	 	 	 	 	 	 	 	17	23	11	21	31	31	31	31	31	31	16	10	11	2009	0	1	38	17	34	3	2	1	2	3	4	4	4	4	3	3	4	3	3	2	2	2	4	4	3	4	3	4	4	4	4	2	4	2	4	2	2	1	4	2	2	4	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	42	38	21	17	68	31	31	31	1	0	1	1	1	1	46	58	5	8	39	39	5	8	289.329711914063	272.270843505859	284.297973632813	285.568145751953	294.149322509766	294.149322509766	294.954132080078	4	2	1	15.2656221389771	-1.38999998569489	-1.96000003814697	-.259999990463257	0	0	0
PE111095	10	9	2009	9/10/2009	0	1	1	0	 	 	 	 	11	10	1	1	3	2	1	1	2	11	7	9	4	4	4	5	5	2	4	4	4	4	4	4	4	4	5	4	3	2	1	1	1	3	0	2	3	3	15	1	 	 	 	1	2	1	1	1	1	10	11	2009	0	1	40	9	38	4	2	1	2	2	3	2	1	4	2	3	1	3	3	2	1	1	4	1	2	3	1	2	4	4	3	3	4	1	1	3	2	1	4	4	2	1	3	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	50	40	20	20	55	31	31	31	11/10/2009	9	50	2	2	9	53	9	54	1	6	4	2	 	2	8	2	6	 	 	 	 	 	 	 	 	 	1	1	2	1	3	 	10	5	31	31	31	31	31	31	31	31	31	10	6	1	1	1	1	1	2	1	2	2	10	9	10	10	5	5	74	15	68	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	14	10	18	31	31	31	31	31	31	17	10	11	2009	0	1	26	11	49	4	3	1	2	1	4	1	4	4	1	4	2	3	1	2	1	1	4	3	3	1	2	2	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	54	55	31	24	55	31	31	31	1	0	1	1	1	1	2	0	3	9	20	20	3	9	275.344512939453	266.968780517578	273.724273681641	288.112243652344	267.380493164063	267.380493164063	267.784484863281	2	2	0	17.7935924530029	-.589999973773956	-2.32999992370605	1.04999995231628	0	0	0
PE111096	12	11	2009	11/12/2009	1	0	1	0	 	 	 	 	19	30	1	0	 	2	1	1	 	 	 	5	4	4	4	4	4	4	4	4	4	4	4	4	2	4	4	4	4	2	1	1	1	6	1	1	2	2	27	1	 	 	 	1	2	1	1	6	1	12	11	2009	0	25	60	17	48	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	3	3	4	2	4	3	2	3	4	1	4	1	2	3	4	3	1	4	2	1	4	2	2	1	2	2	2	2	3	3	2	1	2	2	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	18	2	60	12	48	86	31	31	31	11/12/2009	18	3	2	1	18	7	18	8	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	2	2	3	2	18	12	31	 	31	 	 	31	31	31	31	18	13	2	2	1	1	2	2	1	2	 	18	18	18	23	5	4	79	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	11	12	18	31	31	31	31	31	31	31	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	1	1	1	 	0	 	3	5	48	 	3	5	296.091766357422	 	285.656036376953	277.065460205078	 	 	 	2	1	 	19.8508815765381	.759999990463257	-1.42999994754791	2.15000009536743	0	0	0
PE111097	12	11	2009	11/12/2009	0	1	1	0	 	 	 	 	19	30	2	0	 	1	1	1	 	 	 	9	4	3	4	4	4	2	4	4	4	4	4	4	4	4	4	5	3	1	1	1	1	9	0	1	3	2	13	1	 	 	 	0	 	 	 	6	1	12	11	2009	0	31	46	14	48	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	2	4	4	1	4	1	2	4	3	2	1	3	2	2	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	51	46	6	40	75	31	31	31	11/12/2009	14	52	4	2	14	57	14	58	1	5	2	3	 	1	9	3	6	 	 	 	 	 	 	 	 	 	1	1	1	1	1	1	15	8	31	31	31	31	31	31	31	31	31	15	9	1	1	1	1	2	2	1	2	2	15	12	15	17	4	5	89	34	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	14	15	25	31	31	31	31	31	31	16	12	11	2009	0	1	40	15	36	2	2	1	2	1	2	1	1	4	2	3	4	3	3	3	1	1	2	2	2	1	4	2	4	4	4	4	4	2	3	2	2	2	4	3	1	1	3	2	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	44	40	19	21	88	31	31	31	1	1	1	1	1	1	3	6	6	6	40	40	6	6	292.633911132813	276.420288085938	288.17822265625	280.212127685547	273.789123535156	273.789123535156	274.034698486328	4	2	0	16.3896579742432	-1.04999995231628	-2.07999992370605	.479999989271164	0	0	0
PE111098	12	11	2009	11/12/2009	1	1	1	0	 	 	 	 	5	30	3	0	 	0	0	1	 	 	 	7	2	3	4	4	2	4	4	4	2	4	4	4	4	4	4	4	4	2	1	1	1	5	1	3	3	3	15	1	 	 	 	1	1	1	1	6	1	12	11	2009	0	4	38	12	30	 	 	 	2	1	4	1	1	4	2	3	2	3	3	2	2	2	2	2	2	2	4	2	2	2	3	3	2	2	2	2	2	2	4	2	2	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	37	37	14	23	55	31	31	31	11/12/2009	12	37	2	2	12	40	12	40	1	8	3	5	 	2	11	7	4	 	 	 	 	 	 	 	 	 	1	1	2	2	3	3	12	47	31	31	31	31	31	31	31	31	31	12	48	1	2	2	1	2	2	1	2	2	12	50	12	54	5	11	15	6	67	118	14	 	 	 	 	 	 	 	 	 	 	 	 	 	13	16	13	2	31	31	31	31	31	31	16	12	11	2009	0	1	21	12	15	1	2	1	2	2	4	4	1	1	1	3	4	3	3	4	3	2	1	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	20	21	13	8	68	31	31	31	1	1	1	1	1	1	5	0	2	5	23	23	2	5	278.418182373047	264.663513183594	266.351806640625	277.065460205078	266.564544677734	266.564544677734	266.182067871094	2	2	0	17.0235748291016	-1.42999994754791	-2.96000003814697	.850000023841858	0	0	0
