childid	actid	actyest	actsuper	actcare	choice
PE208040	3	34	0	1	1
PE208040	4	1	1	0	1
PE208040	5	12	0	1	1
PE208041	1	5	0	0	0
PE208041	2	2	0	0	1
PE208041	3	1	0	0	1
PE208041	4	12	0	1	1
PE208042	1	1	0	0	1
PE208042	2	2	0	0	1
PE208042	3	35	1	1	1
PE208042	4	12	0	1	1
PE208042	5	20	1	0	1
PE208043	1	1	1	0	1
PE208043	2	2	1	0	1
PE208043	3	34	1	1	1
PE208043	4	20	1	0	1
PE208044	1	1	0	0	1
PE208044	2	2	0	0	1
PE208044	3	5	0	0	1
PE208046	1	1	0	0	1
PE208046	2	2	0	0	1
PE208046	3	12	0	0	1
PE208046	4	23	0	0	1
PE208046	5	22	0	0	1
PE208046	6	35	0	0	1
PE208047	1	1	1	0	1
PE208047	2	12	1	0	1
PE208047	3	2	1	0	1
PE208047	4	4	0	0	1
PE208047	5	34	1	0	1
PE208048	1	1	0	0	1
PE208048	2	2	0	0	1
PE208048	3	15	1	0	1
PE208049	1	1	1	0	1
PE208049	2	12	0	1	1
PE208049	3	5	1	1	1
PE208049	4	2	1	1	1
PE208050	1	1	0	0	1
PE208050	2	34	0	1	1
PE208050	3	12	1	0	1
PE208050	4	2	1	0	1
PE208050	5	23	0	0	1
PE208051	1	5	0	0	1
PE208051	2	2	0	0	1
PE208051	3	1	0	0	0
PE208051	4	12	0	0	1
