PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PRCESTND
507	10	18	9	8	18
507	12	13	1	5	13
507	14	350	1	9	350
507	15	140	1	9	140
507	16	110	1	9	110
507	17	18	1	9	18
507	18	42	1	9	42
507	19	3	1	9	3
507	20	20	1	9	20
507	21	40	1	9	40
507	22	23	1	9	22.5
507	23	130	1	3	130
507	24	6	5	4	12
507	25	15	5	4	15
507	26	20	5	4	20
507	27	15	5	4	15
507	28	26	1	5	26
507	29	4	1	9	4
507	30	8.5	1	5	8.5
507	31	6	1	10	6
507	32	19	1	5	19
507	33	43	1	5	43
507	34	54	1	5	54
507	35	24	1	5	24
507	36	110	5	7	110
507	37	170	5	7	170
507	38	100	5	7	100
507	39	120	5	7	120
507	40	50	5	6	50
507	41	70	5	6	70
507	42	160	5	6	160
507	43	25	5	4	25
507	44	14	5	4	14
507	45	55	1	5	55
507	46	10	5	5	10
507	47	25	1	10	25
507	48	20	1	10	20
507	49	30	5	4	30
507	50	35	5	4	35
507	51	18	5	4	18
507	52	2.5	1	9	2.5
507	53	27	1	9	6.75
507	54	19	1	9	19
507	55	22	1	9	5.5
507	56	24	1	9	24
507	57	7.5	1	9	7.5
507	58	8	1	9	8
507	59	9	1	9	9
503	1	5	1	10	5
503	2	130	5	7	130
503	3	85	5	7	85
503	4	85	5	7	85
503	5	90	7	7	90
503	6	80	5	7	80
503	7	4.5	9	3	4.5
503	8	2.5	9	3	2.5
503	9	3.5	9	3	3.5
503	10	20	9	3	20
503	12	13	5	11	13
503	14	280	1	10	280
503	15	140	1	10	140
503	16	110	1	10	110
503	17	18	1	10	18
503	18	42	1	10	42
503	19	2.5	1	10	2.5
503	20	21	1	10	21
503	21	38.5	1	10	38.5
503	22	22.5	1	10	22.5
503	23	135	1	11	135
503	24	12	5	11	12
503	25	14	5	11	14
503	26	25	5	11	25
503	27	15	5	11	15
503	28	26	1	11	26
503	29	4	1	10	4
503	30	8	1	11	8
503	31	2	1	6	6
503	32	19	1	10	19
503	33	40	1	11	40
503	34	55	1	11	55
503	35	22	1	11	22
503	36	105	5	5	100
503	37	180	5	5	180
503	38	110	5	5	110
503	39	120	5	5	120
503	40	60	5	6	60
503	41	70	5	6	70
503	42	150	5	6	150
503	43	25	5	8	25
503	44	13	5	8	13
503	45	55	1	4	55
503	46	10	5	8	10
503	47	18	1	9	18
503	48	20	1	9	20
503	49	35	5	8	35
503	50	25	5	8	25
503	51	16	5	8	16
503	52	2.5	1	10	2.5
503	53	27	1	10	6.75
503	54	18	1	10	18
503	55	21	1	10	5.25
503	56	25	1	10	25
503	57	8	1	10	8
503	58	7.5	1	10	7.5
503	59	8.5	1	10	8.5
519	1	6.5	8	2	6.5
519	2	120	7	2	120
519	3	80	5	2	80
519	4	85	5	2	8.5
519	5	85	5	2	85
519	6	80	5	2	80
519	7	2	9	3	2
519	8	2	9	3	2
519	9	3	9	3	3
519	10	18	9	3	18
519	12	11	5	2	11
519	14	110	5	2	110
519	15	135	8	2	135
519	16	110	8	2	110
519	17	16	5	2	16
519	18	37	5	2	37
519	19	2	5	2	10
519	20	20	8	2	20
519	21	115	5	2	65
519	22	22	1	2	22
519	23	130	8	2	130
519	24	10	7	2	10
519	25	15	5	2	15
519	26	20	5	2	20
519	27	15	5	2	15
519	28	24	5	2	24
519	29	3.5	5	2	3.5
519	30	25	5	2	25
519	31	5	4	2	5
519	32	18	5	2	18
519	33	35	5	2	35
519	34	43	5	2	43
519	35	22	5	2	22
519	36	95	5	2	95
519	37	195	5	2	195
519	38	80	5	2	80
519	39	90	5	2	90
519	40	55	5	2	55
519	41	60	5	2	60
519	42	100	5	2	100
519	43	30	5	2	30
519	44	15	5	2	15
519	45	26	5	2	26
519	46	8	5	2	8
519	47	17	4	2	17
519	48	15	4	2	15
519	49	40	5	2	40
519	50	25	5	2	25
519	51	15	5	2	15
519	52	2.5	5	2	2.5
519	53	20	8	2	5
519	54	16	8	2	16
519	55	20	8	2	5
519	56	24	8	2	24
519	57	8	8	2	8
519	58	9	8	2	9
519	59	11	8	2	11
520	1	6.5	8	2	6.5
520	2	60	8	3	60
520	3	80	8	2	80
520	4	75	8	3	75
520	5	70	8	2	70
520	6	75	8	2	75
520	7	4	9	3	4
520	8	2	9	3	2
520	9	3	9	3	3
520	10	15	9	3	15
520	12	11	1	2	11
520	14	110	8	2	110
520	15	125	8	2	125
520	16	110	8	3	110
520	17	17	5	2	17
520	18	28	5	2	28
520	19	2	5	2	10
520	20	20	8	2	20
520	21	120	8	2	80
520	22	22	1	2	22
520	23	130	8	2	130
520	24	10	5	2	10
520	25	15	5	3	15
520	26	20	5	3	20
520	27	15	5	3	15
520	28	22	1	2	22
520	29	3.79999995231628	8	3	3.79999995231628
520	30	25	5	3	25
520	31	7	4	2	7
520	32	18	5	3	18
520	33	35	5	3	35
520	34	43	5	3	43
520	35	22	5	3	22
520	36	90	5	3	90
520	37	210	5	3	210
520	38	80	5	3	80
520	39	140	5	3	140
520	40	55	5	2	55
520	41	60	5	2	60
520	42	120	5	3	120
520	43	25	5	2	25
520	44	15	5	2	15
520	45	25	5	2	25
520	46	8	5	2	8
520	47	18	4	2	18
520	48	15	4	2	15
520	49	40	5	2	40
520	50	25	5	2	25
520	51	16	5	2	16
520	52	33	5	2	2.5
520	53	26	8	2	6
520	54	16	8	2	16
520	55	20	8	3	5
520	56	23	8	2	23
520	57	8	8	2	8
520	58	9	8	2	9
520	59	11	8	2	11
530	1	5	1	9	5
530	2	70	1	6	70
530	3	75	1	6	75
530	4	75	1	6	75
530	5	120	1	6	120
530	6	85	1	6	85
530	7	3.5	9	12	3.5
530	8	2	9	12	2
530	9	3	9	12	3
530	10	14	9	12	14
530	12	14	1	4	14
530	14	360	1	11	360
530	15	140	1	11	140
530	16	100	1	11	100
530	17	18	1	11	18
530	18	42	1	11	42
530	19	2.5	1	11	2.5
530	20	20	1	11	20
530	21	30	1	11	40
530	22	22.5	1	12	22.5
530	23	130	1	9	130
530	24	13	5	10	13
530	25	12	5	10	12
530	26	15	5	10	15
530	27	14	5	10	14
530	28	27	1	4	27
530	29	3.5	1	7	3.5
530	30	9	1	4	9
530	31	6	4	8	6
530	32	19	1	7	19
530	33	37	1	7	37
530	34	53	1	7	53
530	35	26	1	4	26
530	36	110	5	3	110
530	37	175	7	3	170
530	38	105	5	3	105
530	39	70	5	3	70
530	40	57	5	5	57
530	41	70	5	6	70
530	42	125	5	5	125
530	43	30	5	10	30
530	44	14	5	10	14
530	45	55	5	4	55
530	46	12	5	10	12
530	47	20	4	8	20
530	48	20	1	8	20
530	49	30	5	10	30
530	50	40	5	10	35
530	51	17	5	10	17
530	52	2.5	1	11	2.5
530	53	6	1	11	6
530	54	18	1	11	18
530	55	5.5	1	11	5.5
530	56	22	1	11	22
530	57	8	1	11	8
530	58	8	1	11	8
530	59	9.5	1	11	9.5
531	1	5	1	3	5
531	2	100	1	7	100
531	3	80	1	7	80
531	4	75	1	7	75
531	5	95	1	7	95
531	6	80	1	7	80
531	7	5	1	3	5
531	8	1.5	1	2	1.5
531	9	2	1	2	2
531	10	19	1	2	19
531	12	12	1	3	12
531	14	200	1	3	200
531	15	135	1	3	135
531	16	110	1	3	110
531	17	17	1	3	17
531	18	120	1	3	120
531	19	3	1	3	3
531	20	22	1	3	22
531	21	39	1	3	39
531	22	23	1	3	22.5
531	23	135	1	3	135
531	24	10	5	6	10
531	25	14	5	6	14
531	26	20	5	6	20
531	27	15	5	6	15
531	28	26	1	3	26
531	29	4	1	3	4
531	30	7.5	1	3	7.5
531	31	2.5	1	8	2.5
531	32	19	1	3	19
531	33	40	1	3	40
531	34	50	1	3	50
531	35	25	1	3	25
531	36	100	5	4	100
531	37	170	5	4	170
531	38	85	5	4	85
531	39	110	5	4	110
531	40	50	5	5	50
531	41	65	5	5	65
531	42	135	5	5	135
531	43	25	5	6	25
531	44	9	5	6	9
531	45	50	1	3	50
531	46	8	5	6	8
531	47	20	1	8	20
531	48	15	1	8	15
531	49	25	5	9	25
531	50	25	5	9	25
531	51	14	5	9	14
531	52	3.59999990463257	1	3	3.59999990463257
531	53	27	1	3	6.75
531	54	18	1	3	18
531	55	22	1	3	5.5
531	56	25	1	3	25
531	57	8	1	3	8
531	58	7.5	1	3	7.5
531	59	8	1	3	8
528	1	5.5	1	6	5.5
528	2	120	1	3	120
528	3	85	1	3	85
528	4	80	1	3	80
528	5	85	1	3	85
528	6	75	1	3	75
528	7	5	9	2	5
528	8	2.5	9	2	2.5
528	9	3.5	10	2	3.5
528	10	20	9	2	20
528	12	12	1	10	12
528	14	280	5	10	280
528	15	140	1	3	140
528	16	100	1	3	100
528	17	18	5	10	18
528	18	40	5	10	40
528	19	3	5	10	3
528	20	20	1	3	20
528	21	38	1	3	38
528	22	24	1	3	24
528	23	130	1	6	130
528	24	10	5	8	10
528	25	12	5	8	12
528	26	17	5	8	17
528	27	16	5	8	16
528	28	26	5	10	26
528	29	3.59999990463257	1	3	3.59999990463257
528	30	8	5	10	8
528	31	2.5	1	9	6
528	32	19	5	10	19
528	33	28	5	10	28
528	34	50	5	10	50
528	35	25	7	10	25
528	36	110	5	4	110
528	37	170	5	4	170
528	38	90	5	4	90
528	39	60	5	5	60
528	40	50	5	7	50
528	41	75	5	7	75
528	42	130	5	7	130
528	43	25	5	8	25
528	44	8	5	8	8
528	45	48	5	10	48
528	46	8	5	10	8
528	47	20	4	9	20
528	48	15	4	9	15
528	49	35	5	8	35
528	50	25	5	8	25
528	51	16	5	8	16
528	52	3.59999990463257	1	3	3.59999990463257
528	53	6.5	1	3	6
528	54	18	1	3	18
528	55	5.5	1	3	5.5
528	56	23	1	3	22
528	57	8.5	1	3	8.5
528	58	9	1	3	9
528	59	10	1	3	10
529	1	6	8	3	6
529	2	60	8	3	60
529	3	70	8	3	70
529	4	75	8	3	75
529	5	80	8	3	80
529	6	70	8	3	70
529	7	3	9	3	3
529	8	2	9	3	2
529	9	3	9	3	3
529	10	15	9	3	15
529	12	10	5	2	10
529	14	90	5	2	90
529	15	135	5	2	135
529	16	110	8	3	110
529	17	15	5	2	15
529	18	28	5	2	28
529	19	10	5	2	10
529	20	20	8	3	20
529	21	70	8	3	70
529	22	22	8	3	22
529	23	135	8	3	135
529	24	9	5	2	9
529	25	15	5	2	15
529	26	20	5	2	20
529	27	15	5	2	15
529	28	22	5	2	22
529	29	3.5	8	3	3.5
529	30	23	5	2	23
529	31	5	4	3	5
529	32	17	5	2	17
529	33	35	5	2	35
529	34	43	5	2	43
529	35	20	5	2	20
529	36	90	5	2	90
529	37	190	5	2	190
529	38	80	5	2	80
529	39	110	5	2	110
529	40	50	5	2	50
529	41	55	5	2	55
529	42	110	5	2	110
529	43	30	5	2	30
529	44	15	5	2	15
529	45	25	5	2	25
529	46	10	5	2	10
529	47	15	4	3	15
529	48	15	4	3	15
529	49	25	5	2	25
529	50	25	5	2	25
529	51	15	5	2	15
529	52	2.5	5	2	2.5
529	53	5	8	3	5
529	54	16	8	3	16
529	55	5	8	3	5
529	56	22	8	3	22
529	57	8	8	3	8
529	58	9	8	3	9
529	59	11	8	3	11
501	1	5.5	1	11	5.5
501	2	95	5	4	95
501	3	90	5	4	90
501	4	90	5	4	90
501	5	85	5	4	85
501	6	75	5	4	75
501	7	4.5	1	5	4.5
501	8	2.29999995231628	1	5	2.29999995231628
501	9	3.59999990463257	1	5	3.59999990463257
501	10	20	1	5	20
501	12	14	5	10	14
501	14	360	1	3	360
501	15	136	1	3	136
501	16	100	1	3	100
501	17	18	1	3	18
501	18	40	1	3	40
501	19	2.5	1	3	2.5
501	20	20	1	3	20
501	21	36	1	3	36
501	22	23	1	3	22.2999992370605
501	23	135	1	11	135
501	24	13	5	8	13
501	25	12	5	8	12
501	26	18	5	8	18
501	27	16	5	8	16
501	28	27	5	10	27
501	29	3.5	5	10	3.5
501	30	8	5	10	8
501	31	2	1	6	4
501	32	20	5	10	20
501	33	28	5	10	28
501	34	55	5	10	55
501	35	25	5	10	25
501	36	110	5	9	110
501	37	170	5	9	170
501	38	100	5	9	100
501	39	65	5	9	65
501	40	55	5	7	55
501	41	75	5	9	75
501	42	120	5	9	120
501	43	24	5	8	24
501	44	14	5	8	14
501	45	50	5	10	50
501	46	11	5	8	11
501	47	18	1	6	18
501	48	20	1	6	20
501	49	35	5	8	35
501	50	35	5	8	35
501	51	17	5	8	17
501	52	2.29999995231628	1	3	2.29999995231628
501	53	6.5	1	3	6.5
501	54	18	1	3	18
501	55	5.5	1	3	5.5
501	56	22	1	3	22
501	57	8	1	3	8
501	58	8	1	3	8
501	59	9	1	3	9
525	1	5	1	3	5
525	2	160	1	9	160
525	3	85	1	9	85
525	4	85	1	9	85
525	5	110	1	9	110
525	6	75	1	9	75
525	7	5.5	1	8	5.5
525	8	1.5	1	8	1.5
525	9	2.5	1	8	2.5
525	10	20	1	8	20
525	12	13	1	3	13
525	14	280	1	3	280
525	15	143	1	3	143
525	16	110	1	3	110
525	17	18	1	3	18
525	18	42	1	3	42
525	19	3	1	3	3
525	20	21	1	3	21
525	21	39	1	3	39
525	22	23	1	3	22.5
525	23	130	1	3	130
525	24	12	1	7	12
525	25	15	1	7	15
525	26	22	1	7	22
525	27	15	1	7	15
525	28	26	1	3	26
525	29	4	1	3	4
525	30	8	1	3	8
525	31	2.5	1	5	2.5
525	32	19	1	3	19
525	33	40	1	3	40
525	34	55	1	3	55
525	35	23	1	3	23
525	36	105	5	6	105
525	37	170	5	6	170
525	38	95	5	6	95
525	39	120	5	6	120
525	40	60	5	10	60
525	41	70	5	10	70
525	42	150	5	10	150
525	43	25	5	7	25
525	44	14	5	5	14
525	45	55	1	3	55
525	46	10	5	5	10
525	47	20	1	5	20
525	48	20	1	5	20
525	49	35	1	4	35
525	50	25	1	4	25
525	51	16	1	4	16
525	52	2.5	1	3	2.5
525	53	27	1	3	6.75
525	54	18	1	3	18
525	55	22	1	3	22
525	56	25	1	3	25
525	57	8	1	3	8
525	58	7.5	1	3	7.5
525	59	8.5	1	3	8.5
526	1	6.5	8	3	6.5
526	2	120	8	3	120
526	3	90	8	3	90
526	4	90	8	3	90
526	5	80	8	3	80
526	6	70	8	3	70
526	7	3	9	2	3
526	8	1	9	2	1
526	9	2	9	2	2
526	10	19	9	2	19
526	12	11	8	3	11
526	14	110	5	3	110
526	15	130	8	3	130
526	16	98	8	3	98
526	17	20	8	3	20
526	18	28	8	3	28
526	19	10	8	3	10
526	20	20	8	3	20
526	21	45	5	3	45
526	22	22	8	3	22
526	23	130	8	3	130
526	24	10	5	3	10
526	25	15	5	3	15
526	26	20	5	3	20
526	27	15	5	3	15
526	28	26	5	3	26
526	29	3.5	5	3	3.5
526	30	25	5	3	25
526	31	5	4	3	5
526	32	18	5	3	18
526	33	35	5	3	35
526	34	44	5	3	44
526	35	25	5	3	25
526	36	100	5	3	100
526	37	210	5	3	210
526	38	80	5	3	80
526	39	130	5	3	130
526	40	50	5	3	50
526	41	60	5	3	60
526	42	120	5	3	120
526	43	35	5	3	35
526	44	17	5	3	17
526	45	25	5	3	25
526	46	10	5	3	10
526	47	20	4	3	20
526	48	15	4	3	15
526	49	25	5	3	25
526	50	28	5	3	28
526	51	15	5	3	15
526	52	2.5	5	3	2.5
526	53	5	8	3	5
526	54	18	8	3	18
526	55	5	8	3	5
526	56	22	8	3	22
526	57	8	8	3	8
526	58	9	8	3	9
526	59	11	8	3	11
602	1	12	7	2	12
602	2	120	8	5	120
602	3	45	1	5	45
602	4	50	1	5	50
602	5	60	1	5	60
602	6	110	1	5	110
602	7	3	10	3	3
602	8	11	10	3	11
602	9	2	10	3	2
602	10	6	10	3	6
602	12	12	5	4	12
602	14	70	7	2	70
602	15	42	7	2	42
602	16	84	7	2	84
602	17	15	7	2	15
602	18	37	7	2	37
602	19	6	7	2	6
602	20	19	8	5	19
602	21	43	7	2	43
602	22	26	11	1	26
602	23	135	1	5	135
602	24	5	5	4	5
602	25	4	5	4	4
602	26	6	5	4	6
602	27	8	5	4	8
602	28	19	5	4	19
602	29	4	7	2	4
602	30	6	5	4	6
602	31	5	7	5	5
602	32	27	5	4	27
602	33	28	7	5	28
602	34	25	5	4	25
602	35	18	7	2	18
602	36	100	5	4	100
602	37	210	5	4	210
602	38	130	5	4	130
602	39	90	5	4	90
602	40	60	5	4	60
602	41	35	5	4	35
602	42	150	5	4	150
602	43	20	5	4	20
602	44	16	5	4	16
602	45	37	5	4	37
602	46	7	5	4	7
602	47	18	4	2	18
602	48	15	4	2	15
602	49	28	5	4	28
602	50	32	5	4	32
602	51	17	5	4	17
602	52	3	5	4	3
602	53	26	7	2	26
602	54	21	7	2	21
602	55	20	7	2	20
602	56	45	7	2	45
602	57	8	8	5	8
602	58	8	8	5	8
602	59	8	8	5	8
101	1	5	1	3	5
101	2	50	1	4	50
101	3	55	1	4	55
101	4	55	1	4	55
101	5	65	1	4	65
101	6	65	1	4	65
101	7	3	9	5	3
101	8	5	9	5	.5
101	9	10	9	5	1
101	10	6	9	5	6
101	12	10	1	3	10
101	14	10	1	3	100
101	15	42	1	3	120
101	16	117	1	3	117
101	17	18	1	3	18
101	18	27	1	3	27
101	19	3	1	3	6
101	20	10	1	3	10
101	21	33	1	3	41
101	22	20	16	3	20
101	23	130	1	3	130
101	24	5	5	6	10
101	25	15	5	6	15
101	26	20	5	6	20
101	27	-77	5	6	-77
101	28	17	1	3	17
101	29	4	1	3	4
101	30	85	1	3	85
101	31	6	1	3	6
101	32	15	1	3	15
101	33	37	1	3	37
101	34	23	1	3	23
101	35	16	1	3	26
101	36	9	5	6	90
101	37	26	5	6	260
101	38	70	5	6	70
101	39	100	5	6	100
101	40	40	5	6	40
101	41	60	5	6	60
101	42	10	5	6	10
101	43	20	5	6	20
101	44	12	5	6	12
101	45	5	1	3	50
101	46	-77	16	6	-77
101	47	20	4	7	20
101	48	20	4	7	20
101	49	25	1	3	25
101	50	27	1	3	27
101	51	4	5	6	10
101	52	2.5	1	3	2.5
101	53	7	1	3	7
101	54	17	1	3	17
101	55	5	1	3	5
101	56	25	1	3	25
101	57	6	1	3	6
101	58	7	1	3	7
101	59	10	1	3	10
106	1	4	1	2	4
106	2	45	16	4	45
106	3	60	16	4	60
106	4	60	16	4	60
106	5	60	16	4	60
106	6	60	16	4	60
106	7	2.5	10	3	2.5
106	8	3	10	3	.300000011920929
106	9	3	10	3	.300000011920929
106	10	5	10	3	5
106	12	8	1	2	8
106	14	10	1	2	100
106	15	-77	16	5	-77
106	16	-77	1	2	-77
106	17	15	1	2	15
106	18	37	1	2	37
106	19	3	1	2	6
106	20	9	1	2	9
106	21	37	1	2	40
106	22	30	1	2	30
106	23	140	16	2	140
106	24	1.5	3	5	5
106	25	15	3	5	15
106	26	2	3	5	10
106	27	-77	16	5	-77
106	28	15	1	2	15
106	29	4	3	5	4
106	30	80	1	2	80
106	31	5	1	2	5
106	32	18	1	2	18
106	33	38	3	5	38
106	34	30	3	5	30
106	35	-77	16	5	-77
106	36	90	3	5	90
106	37	250	16	5	250
106	38	50	16	5	50
106	39	100	1	2	100
106	40	60	16	5	60
106	41	60	16	5	60
106	42	10	16	5	100
106	43	13	3	5	13
106	44	8	3	5	8
106	45	10	3	5	40
106	46	5	16	4	5
106	47	20	1	2	20
106	48	30	16	2	30
106	49	20	3	5	20
106	50	25	3	5	25
106	51	3.5	3	5	7
106	52	3	3	5	3
106	53	7	1	2	7
106	54	17	1	2	17
106	55	5	16	5	5
106	56	-77	16	2	-77
106	57	10	1	2	10
106	58	10	1	2	10
106	59	10	1	2	10
107	1	5	1	4	5
107	2	35	16	4	35
107	3	50	16	4	50
107	4	50	16	4	50
107	5	65	16	4	65
107	6	60	16	4	60
107	7	2.5	10	3	14
107	8	3	10	3	.300000011920929
107	9	3	10	3	.300000011920929
107	10	5	10	3	5
107	12	10	1	6	10
107	14	8	1	6	80
107	15	43	1	6	120
107	16	-77	16	6	-77
107	17	16	1	6	16
107	18	24	1	6	24
107	19	5	1	6	5
107	20	9	1	6	9
107	21	34	1	6	40
107	22	30	1	6	30
107	23	150	16	4	150
107	24	2	3	5	10
107	25	15	3	5	15
107	26	12	3	5	12
107	27	-77	16	5	-77
107	28	16	1	6	16
107	29	3.5	1	6	3.5
107	30	70	1	6	70
107	31	5	1	6	5
107	32	18	1	6	18
107	33	38	1	6	38
107	34	21	1	6	21
107	35	-77	16	6	-77
107	36	80	3	5	80
107	37	220	3	5	220
107	38	60	3	5	60
107	39	100	3	5	100
107	40	60	3	5	60
107	41	70	3	5	70
107	42	11	3	5	110
107	43	14	3	5	14
107	44	7	3	5	7
107	45	10	3	5	40
107	46	-77	16	5	-77
107	47	10	3	6	10
107	48	-77	16	6	-77
107	49	20	3	6	20
107	50	25	3	6	25
107	51	7	3	6	7
107	52	2.5	1	6	2.5
107	53	7	1	6	7
107	54	17	1	6	17
107	55	5	1	6	5
107	56	-77	16	6	-77
107	57	7	1	6	7
107	58	7	1	6	7
107	59	10	1	6	10
108	1	 	 	 	 
108	2	 	 	 	 
108	3	 	 	 	 
108	4	 	 	 	 
108	5	 	 	 	 
108	6	 	 	 	 
108	7	 	 	 	 
108	8	 	 	 	 
108	9	 	 	 	 
108	10	 	 	 	 
108	12	 	 	 	 
108	14	 	 	 	 
108	15	 	 	 	 
108	16	 	 	 	 
108	17	 	 	 	 
108	18	 	 	 	 
108	19	 	 	 	 
108	20	10	1	6	10
108	21	33	1	6	40
108	22	27	1	6	27
108	23	 	 	 	 
108	24	 	 	 	 
108	25	 	 	 	 
108	26	 	 	 	 
108	27	 	 	 	 
108	28	 	 	 	 
108	29	 	 	 	 
108	30	 	 	 	 
108	31	 	 	 	 
108	32	 	 	 	 
108	33	 	 	 	 
108	34	 	 	 	 
108	35	 	 	 	 
108	36	 	 	 	 
108	37	 	 	 	 
108	38	 	 	 	 
108	39	 	 	 	 
108	40	 	 	 	 
108	41	 	 	 	 
108	42	 	 	 	 
108	43	 	 	 	 
108	44	 	 	 	 
108	45	 	 	 	 
108	46	 	 	 	 
108	47	 	 	 	 
108	48	 	 	 	 
108	49	 	 	 	 
108	50	 	 	 	 
108	51	 	 	 	 
108	52	 	 	 	 
108	53	 	 	 	 
108	54	 	 	 	 
108	55	 	 	 	 
108	56	 	 	 	 
108	57	 	 	 	 
108	58	 	 	 	 
108	59	10	1	6	10
109	1	5	1	4	5
109	2	40	1	4	40
109	3	60	1	4	60
109	4	60	1	4	60
109	5	70	1	4	70
109	6	60	1	4	60
109	7	3	9	5	3
109	8	.5	9	5	.5
109	9	.5	9	5	.5
109	10	5	9	5	5
109	12	10	5	3	10
109	14	10	1	4	100
109	15	43	1	4	120
109	16	-77	16	4	-77
109	17	18	1	4	18
109	18	35	1	4	35
109	19	5	1	4	5
109	20	10	1	4	10
109	21	34	1	4	40
109	22	26	16	4	26
109	23	160	1	4	160
109	24	2	5	3	10
109	25	18	5	3	18
109	26	11	5	3	11
109	27	-77	16	3	-77
109	28	15	5	3	15
109	29	4	1	4	4
109	30	60	1	4	60
109	31	5	1	4	5
109	32	18	1	4	18
109	33	38	1	4	38
109	34	22	1	4	22
109	35	-77	1	4	-77
109	36	80	5	3	80
109	37	200	5	3	200
109	38	70	5	3	70
109	39	110	5	3	110
109	40	30	5	3	30
109	41	50	5	3	50
109	42	15	5	3	150
109	43	16	5	3	16
109	44	10	5	3	10
109	45	50	5	3	50
109	46	-77	16	3	-77
109	47	15	1	3	15
109	48	30	16	3	30
109	49	25	5	3	25
109	50	25	5	3	25
109	51	15	5	3	15
109	52	2.5	1	4	2.5
109	53	7	1	4	7
109	54	16	1	4	16
109	55	5	1	4	5
109	56	-77	1	4	-77
109	57	1	1	4	7
109	58	7	1	4	7
109	59	10	1	4	10
110	1	5	1	3	3
110	2	40	1	3	40
110	3	50	16	3	50
110	4	50	16	3	50
110	5	60	16	3	60
110	6	60	16	3	60
110	7	2.5	10	2	14
110	8	3	10	2	.300000011920929
110	9	3	10	2	.300000011920929
110	10	5	10	2	5
110	12	9.5	1	3	9.5
110	14	8	1	3	80
110	15	43	1	3	120
110	16	-77	16	3	-77
110	17	15	1	3	15
110	18	32	1	3	32
110	19	3	1	3	6
110	20	10	1	3	10
110	21	34	1	3	40
110	22	27	1	3	27
110	23	160	16	3	160
110	24	2	3	4	10
110	25	15	3	4	15
110	26	12	3	4	12
110	27	-77	16	4	-77
110	28	15	1	3	15
110	29	4	1	3	4
110	30	-77	16	3	-77
110	31	5	1	3	5
110	32	18	1	3	18
110	33	37	1	3	37
110	34	28	1	3	28
110	35	-77	1	3	-77
110	36	80	3	4	80
110	37	23	3	4	230
110	38	70	3	4	70
110	39	110	3	4	110
110	40	55	3	4	55
110	41	60	3	4	60
110	42	10	3	4	100
110	43	14	3	4	14
110	44	7	3	4	7
110	45	40	3	4	40
110	46	-77	3	4	-77
110	47	15	3	4	15
110	48	15	3	4	15
110	49	20	3	4	20
110	50	20	4	4	20
110	51	7	3	4	14
110	52	2.5	1	3	2.5
110	53	7	1	3	7
110	54	16	1	3	16
110	55	5	1	3	5
110	56	-77	16	3	-77
110	57	7	1	3	7
110	58	7	1	3	7
110	59	10	1	3	10
622	1	7	1	1	7
622	2	100	1	1	100
622	3	60	1	1	60
622	4	60	1	1	60
622	5	80	1	1	80
622	6	70	1	1	70
622	7	5	9	3	5
622	8	7	9	3	7
622	9	7	9	3	7
622	10	15	9	3	15
622	12	13	5	1	13
622	14	15	1	1	15
622	15	44	1	1	120
622	16	113	1	1	113
622	17	22	1	1	22
622	18	40	1	1	40
622	19	5	1	1	10
622	20	20	1	1	20
622	21	35	1	1	40
622	22	20	1	1	20
622	23	190	1	1	190
622	24	5	5	1	10
622	25	10	5	1	10
622	26	4	5	1	15
622	27	8	5	1	8
622	28	28	5	1	28
622	29	3.5	1	1	3.5
622	30	-77	16	1	-77
622	31	8	1	1	8
622	32	20	1	1	20
622	33	38	5	1	38
622	34	30	5	1	30
622	35	33	5	1	33
622	36	8	5	1	80
622	37	25	5	1	250
622	38	80	5	1	80
622	39	120	4	1	120
622	40	60	5	1	60
622	41	60	5	1	60
622	42	15	5	1	150
622	43	30	5	1	30
622	44	15	5	1	15
622	45	10	5	1	50
622	46	15	5	1	15
622	47	20	4	1	20
622	48	25	4	1	25
622	49	25	1	1	25
622	50	25	1	1	25
622	51	8	1	1	16
622	52	2	5	1	2
622	53	28	1	1	7
622	54	18	1	1	18
622	55	20	1	1	5
622	56	30	1	1	30
622	57	10	1	1	10
622	58	7	1	1	7
622	59	10	1	1	10
625	1	6	1	2	6
625	2	60	1	2	60
625	3	80	1	2	80
625	4	80	1	2	80
625	5	100	1	2	100
625	6	60	1	2	68
625	7	4	9	3	4
625	8	.5	9	3	.5
625	9	.5	9	3	.5
625	10	6	9	3	6
625	12	11	1	2	11
625	14	10	1	2	10
625	15	2.5	1	2	120
625	16	110	1	2	110
625	17	20	1	2	20
625	18	37	1	2	37
625	19	3	1	2	6
625	20	13	1	2	13
625	21	35	1	2	40
625	22	28	1	2	28
625	23	170	16	2	170
625	24	3	5	2	12
625	25	10	5	2	10
625	26	4	5	2	10
625	27	7	5	2	7
625	28	27	1	2	27
625	29	4	1	2	4
625	30	8	1	2	8
625	31	7	1	2	7
625	32	18	1	2	18
625	33	32	1	2	32
625	34	27	1	2	27
625	35	38	16	2	30
625	36	8.5	5	2	85
625	37	25	5	2	250
625	38	80	5	2	80
625	39	110	5	2	110
625	40	75	5	2	75
625	41	80	5	2	80
625	42	12	5	2	120
625	43	17	5	2	17
625	44	10	5	2	10
625	45	3.5	1	2	35
625	46	-77	16	2	77
625	47	20	4	2	20
625	48	25	4	2	25
625	49	17	1	2	17
625	50	20	1	2	20
625	51	12	1	2	12
625	52	3	1	2	3
625	53	7	1	2	7
