CHILDCODE	IMEVIDR5	RKEVR5	LOSS06R5	LOSS07R5	LOSS08R5	LOSS09R5	RESEVR51	RESEVR52	RESEVR53
161038	3	88	 	 	 	 	 	 	 
161039	1	38	 	 	4	 	20	19	2
161039	2	39	 	 	4	 	20	19	2
161039	3	14	 	4	 	 	7	 	 
161041	1	14	 	 	2	 	7	 	 
161041	2	29	 	 	2	 	20	7	 
161041	3	38	 	 	2	 	20	16	7
161042	1	36	 	 	3	 	20	22	7
161042	2	88	 	 	 	 	 	 	 
161042	3	88	 	 	 	 	 	 	 
161043	1	38	 	3	3	3	16	12	7
161043	2	14	 	 	4	 	7	 	 
161043	3	88	 	 	 	 	 	 	 
161044	1	38	 	 	3	 	20	16	7
161044	2	14	 	3	2	 	16	7	 
161044	3	88	 	 	 	 	 	 	 
161045	1	24	2	2	2	 	2	7	 
161045	2	47	 	2	2	 	2	16	7
161045	3	88	 	 	 	 	 	 	 
161046	1	38	4	 	 	 	20	19	88
161046	2	25	 	 	4	 	1	2	10
161046	3	14	 	3	 	 	8	9	88
161047	1	14	 	 	4	 	9	16	7
161047	2	38	 	2	 	 	16	10	7
161047	3	29	 	 	2	 	20	7	 
161048	1	12	4	4	4	 	20	88	 
161048	2	38	 	 	4	 	16	20	88
161048	3	39	 	2	3	 	16	20	88
161049	1	38	4	4	 	 	20	19	2
161049	2	39	 	 	4	 	20	19	2
161049	3	14	 	 	 	4	7	 	 
161050	1	14	 	 	2	 	7	 	 
161050	2	36	 	2	 	 	20	17	7
161050	3	29	 	 	2	 	17	7	 
171001	1	 	 	 	 	 	 	 	 
171001	2	 	 	 	 	 	 	 	 
171001	3	 	 	 	 	 	 	 	 
171002	1	14	 	 	3	 	8	9	88
171002	2	24	 	 	2	 	9	8	88
171002	3	88	 	 	 	 	 	 	 
171003	1	12	 	 	2	2	2	9	88
171003	2	88	 	 	 	 	 	 	 
171003	3	88	 	 	 	 	 	 	 
171005	1	 	 	 	 	 	 	 	 
171005	2	 	 	 	 	 	 	 	 
171005	3	 	 	 	 	 	 	 	 
171006	1	 	 	 	 	 	 	 	 
171006	2	 	 	 	 	 	 	 	 
171006	3	 	 	 	 	 	 	 	 
171007	1	 	 	 	 	 	 	 	 
171007	2	 	 	 	 	 	 	 	 
171007	3	 	 	 	 	 	 	 	 
171008	1	24	 	4	 	 	10	18	88
171008	2	88	 	 	 	 	 	 	 
171008	3	88	 	 	 	 	 	 	 
171009	1	16	 	4	4	 	16	88	 
171009	2	47	 	3	3	 	16	18	88
171009	3	88	 	 	 	 	 	 	 
171010	1	24	 	3	 	 	7	 	 
171010	2	88	 	 	 	 	 	 	 
171010	3	88	 	 	 	 	 	 	 
171012	1	24	 	4	 	 	19	6	20
171012	2	88	 	 	 	 	 	 	 
171012	3	88	 	 	 	 	 	 	 
171013	1	 	 	 	 	 	 	 	 
171013	2	 	 	 	 	 	 	 	 
171013	3	 	 	 	 	 	 	 	 
171014	1	16	 	4	3	 	9	88	 
171014	2	88	 	 	 	 	 	 	 
171014	3	88	 	 	 	 	 	 	 
171016	1	24	 	2	 	 	7	 	 
171016	2	39	 	 	 	2	9	88	 
171016	3	88	 	 	 	 	 	 	 
171017	1	 	 	 	 	 	 	 	 
171017	2	 	 	 	 	 	 	 	 
171017	3	 	 	 	 	 	 	 	 
171019	1	24	 	 	3	 	18	88	 
171019	2	88	 	 	 	 	 	 	 
171019	3	88	 	 	 	 	 	 	 
171020	1	 	 	 	 	 	 	 	 
171020	2	 	 	 	 	 	 	 	 
171020	3	 	 	 	 	 	 	 	 
171021	1	24	 	 	4	 	20	17	18
171021	2	88	 	 	 	 	 	 	 
171021	3	88	 	 	 	 	 	 	 
171022	1	24	 	4	 	 	18	20	26
171022	2	47	 	3	3	 	17	20	12
171022	3	88	 	 	 	 	 	 	 
171023	1	 	 	 	 	 	 	 	 
171023	2	 	 	 	 	 	 	 	 
171023	3	 	 	 	 	 	 	 	 
171025	1	24	 	 	4	 	10	88	 
171025	2	88	 	 	 	 	 	 	 
171025	3	88	 	 	 	 	 	 	 
171026	1	24	 	 	4	 	20	17	88
171026	2	88	 	 	 	 	 	 	 
171026	3	88	 	 	 	 	 	 	 
171028	1	 	 	 	 	 	 	 	 
171028	2	 	 	 	 	 	 	 	 
171028	3	 	 	 	 	 	 	 	 
171029	1	24	 	 	4	 	17	10	18
171029	2	88	 	 	 	 	 	 	 
171029	3	88	 	 	 	 	 	 	 
171030	1	24	 	4	 	 	10	88	 
171030	2	14	 	 	4	 	7	 	 
171030	3	88	 	 	 	 	 	 	 
171031	1	 	 	 	 	 	 	 	 
171031	2	 	 	 	 	 	 	 	 
171031	3	 	 	 	 	 	 	 	 
171032	1	24	 	4	 	 	10	22	88
171032	2	47	3	3	 	 	18	10	88
171032	3	88	 	 	 	 	 	 	 
171033	1	24	 	 	4	 	18	88	 
171033	2	88	 	 	 	 	 	 	 
171033	3	88	 	 	 	 	 	 	 
171034	1	24	 	 	4	 	18	88	 
171034	2	88	 	 	 	 	 	 	 
171034	3	88	 	 	 	 	 	 	 
171035	1	 	 	 	 	 	 	 	 
171035	2	 	 	 	 	 	 	 	 
171035	3	 	 	 	 	 	 	 	 
171038	1	24	 	 	4	 	6	88	 
171038	2	88	 	 	 	 	 	 	 
171038	3	88	 	 	 	 	 	 	 
171039	1	 	 	 	 	 	 	 	 
171039	2	 	 	 	 	 	 	 	 
171039	3	 	 	 	 	 	 	 	 
171040	1	24	 	 	4	 	18	17	88
171040	2	88	 	 	 	 	 	 	 
171040	3	88	 	 	 	 	 	 	 
171042	1	 	 	 	 	 	 	 	 
171042	2	 	 	 	 	 	 	 	 
171042	3	 	 	 	 	 	 	 	 
171043	1	 	 	 	 	 	 	 	 
171043	2	 	 	 	 	 	 	 	 
171043	3	 	 	 	 	 	 	 	 
171044	1	24	 	4	 	 	10	88	 
171044	2	14	 	 	4	 	7	 	 
171044	3	88	 	 	 	 	 	 	 
171045	1	 	 	 	 	 	 	 	 
171045	2	 	 	 	 	 	 	 	 
171045	3	 	 	 	 	 	 	 	 
171046	1	24	 	 	4	 	17	10	88
171046	2	88	 	 	 	 	 	 	 
171046	3	88	 	 	 	 	 	 	 
171047	1	 	 	 	 	 	 	 	 
171047	2	 	 	 	 	 	 	 	 
171047	3	 	 	 	 	 	 	 	 
171048	1	12	 	3	3	 	20	88	 
171048	2	88	 	 	 	 	 	 	 
171048	3	88	 	 	 	 	 	 	 
171049	1	 	 	 	 	 	 	 	 
171049	2	 	 	 	 	 	 	 	 
171049	3	 	 	 	 	 	 	 	 
171050	1	24	 	 	4	 	18	88	 
171050	2	88	 	 	 	 	 	 	 
171050	3	88	 	 	 	 	 	 	 
181001	1	24	 	 	3	 	1	20	88
181001	2	47	 	 	3	 	10	1	88
181001	3	29	 	 	3	 	1	88	 
181002	1	29	 	 	4	 	10	2	88
181002	2	24	 	 	3	 	16	88	 
181002	3	47	 	 	3	3	1	2	88
181003	1	 	 	 	 	 	 	 	 
181003	2	 	 	 	 	 	 	 	 
181003	3	 	 	 	 	 	 	 	 
181004	1	12	 	3	3	 	20	16	88
181004	2	88	 	 	 	 	 	 	 
181004	3	88	 	 	 	 	 	 	 
181005	1	 	 	 	 	 	 	 	 
181005	2	 	 	 	 	 	 	 	 
181005	3	 	 	 	 	 	 	 	 
181006	1	 	 	 	 	 	 	 	 
181006	2	 	 	 	 	 	 	 	 
181006	3	 	 	 	 	 	 	 	 
181007	1	 	 	 	 	 	 	 	 
181007	2	 	 	 	 	 	 	 	 
181007	3	 	 	 	 	 	 	 	 
181008	1	 	 	 	 	 	 	 	 
181008	2	 	 	 	 	 	 	 	 
181008	3	 	 	 	 	 	 	 	 
181009	1	24	 	 	4	 	1	9	88
181009	2	14	 	3	 	 	16	88	 
181009	3	29	 	 	3	 	2	2	88
181010	1	38	 	 	4	 	2	20	88
181010	2	29	 	3	 	 	10	1	88
181010	3	24	 	3	 	 	16	88	 
181012	1	61	 	 	4	4	20	16	88
181012	2	88	 	 	 	 	 	 	 
181012	3	88	 	 	 	 	 	 	 
181013	1	14	 	 	 	4	18	88	 
181013	2	88	 	 	 	 	 	 	 
181013	3	88	 	 	 	 	 	 	 
181014	1	 	 	 	 	 	 	 	 
181014	2	 	 	 	 	 	 	 	 
181014	3	 	 	 	 	 	 	 	 
181016	1	29	 	 	4	 	10	1	88
181016	2	24	 	 	4	 	10	1	2
181016	3	12	 	 	4	 	16	20	88
181017	1	12	 	 	3	 	16	88	 
181017	2	38	 	 	4	3	9	1	88
181017	3	24	 	 	3	 	16	10	88
181018	1	14	 	4	4	 	7	 	 
181018	2	88	 	 	 	 	 	 	 
181018	3	88	 	 	 	 	 	 	 
181019	1	 	 	 	 	 	 	 	 
181019	2	 	 	 	 	 	 	 	 
181019	3	 	 	 	 	 	 	 	 
181020	1	38	 	 	4	 	27	88	 
181020	2	14	 	 	3	 	10	18	88
181020	3	88	 	 	 	 	 	 	 
181021	1	14	 	 	4	 	16	1	88
181021	2	27	 	2	 	 	20	88	 
181021	3	37	 	 	2	 	1	20	16
181022	1	29	 	 	4	 	10	9	88
181022	2	39	 	 	3	 	9	88	 
181022	3	47	 	 	3	 	2	9	1
181023	1	24	 	 	3	 	16	1	88
181023	2	29	 	 	3	 	10	2	88
181023	3	12	 	 	3	 	2	88	 
181024	1	 	 	 	 	 	 	 	 
181024	2	 	 	 	 	 	 	 	 
181024	3	 	 	 	 	 	 	 	 
181025	1	24	 	 	4	 	1	20	88
181025	2	28	 	 	2	 	1	20	88
181025	3	14	 	 	3	 	7	 	 
181026	1	14	 	3	 	 	1	20	88
181026	2	24	 	3	 	 	10	88	 
181026	3	12	2	2	2	 	20	88	 
181027	1	29	 	 	4	 	1	20	88
181027	2	14	 	 	3	 	1	88	 
181027	3	12	 	 	3	 	16	2	88
181028	1	 	 	 	 	 	 	 	 
181028	2	 	 	 	 	 	 	 	 
181028	3	 	 	 	 	 	 	 	 
181029	1	 	 	 	 	 	 	 	 
181029	2	 	 	 	 	 	 	 	 
181029	3	 	 	 	 	 	 	 	 
181031	1	39	4	4	4	4	20	1	88
181031	2	24	 	 	2	 	1	20	88
181031	3	29	2	2	2	 	1	20	88
181032	1	 	 	 	 	 	 	 	 
181032	2	 	 	 	 	 	 	 	 
181032	3	 	 	 	 	 	 	 	 
181033	1	24	 	3	3	 	2	18	88
181033	2	88	 	 	 	 	 	 	 
181033	3	88	 	 	 	 	 	 	 
181034	1	12	4	4	4	 	20	1	88
181034	2	38	 	 	3	 	20	88	 
181034	3	24	 	 	2	 	1	20	16
181036	1	 	 	 	 	 	 	 	 
181036	2	 	 	 	 	 	 	 	 
181036	3	 	 	 	 	 	 	 	 
181037	1	29	 	 	3	 	1	10	88
181037	2	12	 	 	3	 	20	1	88
181037	3	88	 	 	 	 	 	 	 
181038	1	 	 	 	 	 	 	 	 
181038	2	 	 	 	 	 	 	 	 
181038	3	 	 	 	 	 	 	 	 
181039	1	38	 	4	3	 	27	19	88
181039	2	88	 	 	 	 	 	 	 
181039	3	88	 	 	 	 	 	 	 
181040	1	24	 	 	2	 	6	20	88
181040	2	29	 	 	3	 	10	16	88
181040	3	14	 	 	3	 	7	 	 
181041	1	14	 	 	4	 	16	20	88
181041	2	12	4	4	4	 	16	88	 
181041	3	24	4	4	4	 	20	88	 
181043	1	16	 	 	3	 	6	88	 
181043	2	88	 	 	 	 	 	 	 
181043	3	88	 	 	 	 	 	 	 
181045	1	 	 	 	 	 	 	 	 
181045	2	 	 	 	 	 	 	 	 
181045	3	 	 	 	 	 	 	 	 
181046	1	24	 	 	3	 	18	20	88
181046	2	47	 	 	3	 	2	20	88
181046	3	29	 	 	3	 	1	88	 
181047	1	29	 	 	2	 	1	88	 
181047	2	88	 	 	 	 	 	 	 
181047	3	88	 	 	 	 	 	 	 
181048	1	37	 	 	4	 	16	20	88
181048	2	24	 	 	3	 	20	88	 
181048	3	14	 	3	 	 	1	88	 
181049	1	 	 	 	 	 	 	 	 
181049	2	 	 	 	 	 	 	 	 
181049	3	 	 	 	 	 	 	 	 
181050	1	 	 	 	 	 	 	 	 
181050	2	 	 	 	 	 	 	 	 
181050	3	 	 	 	 	 	 	 	 
191001	1	 	 	 	 	 	 	 	 
191001	2	 	 	 	 	 	 	 	 
191001	3	 	 	 	 	 	 	 	 
191002	1	35	 	 	4	 	17	88	 
191002	2	16	3	3	3	 	1	88	 
191002	3	88	 	 	 	 	 	 	 
191003	1	37	 	4	4	 	7	 	 
191003	2	88	 	 	 	 	 	 	 
191003	3	88	 	 	 	 	 	 	 
191004	1	16	 	 	4	 	17	16	88
191004	2	88	 	 	 	 	 	 	 
191004	3	88	 	 	 	 	 	 	 
191005	1	38	4	4	4	4	16	88	 
191005	2	88	 	 	 	 	 	 	 
191005	3	88	 	 	 	 	 	 	 
191006	1	47	 	 	4	 	10	88	 
191006	2	88	 	 	 	 	 	 	 
191006	3	88	 	 	 	 	 	 	 
191007	1	 	 	 	 	 	 	 	 
191007	2	 	 	 	 	 	 	 	 
191007	3	 	 	 	 	 	 	 	 
191009	1	 	 	 	 	 	 	 	 
191009	2	 	 	 	 	 	 	 	 
191009	3	 	 	 	 	 	 	 	 
191010	1	34	 	 	2	2	16	88	 
191010	2	88	 	 	 	 	 	 	 
191010	3	88	 	 	 	 	 	 	 
191011	1	47	4	4	4	4	16	88	 
191011	2	38	2	2	2	2	7	 	 
191011	3	88	 	 	 	 	 	 	 
191012	1	16	 	 	3	3	9	88	 
191012	2	47	 	 	3	 	2	1	88
191012	3	29	 	 	3	 	10	1	88
191013	1	16	4	4	4	4	1	88	 
191013	2	47	 	 	4	4	1	88	 
191013	3	88	 	 	 	 	 	 	 
191014	1	29	 	 	3	 	16	2	88
191014	2	12	 	 	3	 	18	88	 
191014	3	47	 	3	 	 	18	16	88
191015	1	38	 	 	 	3	27	88	 
191015	2	16	 	 	4	3	22	88	 
191015	3	47	 	 	3	3	16	18	10
191016	1	14	 	3	 	 	7	 	 
191016	2	88	 	 	 	 	 	 	 
191016	3	88	 	 	 	 	 	 	 
191017	1	38	 	 	3	 	20	88	 
191017	2	12	 	 	2	 	18	88	 
191017	3	16	4	4	4	4	10	2	88
191018	1	 	 	 	 	 	 	 	 
191018	2	 	 	 	 	 	 	 	 
191018	3	 	 	 	 	 	 	 	 
191021	1	 	 	 	 	 	 	 	 
191021	2	 	 	 	 	 	 	 	 
191021	3	 	 	 	 	 	 	 	 
191022	1	 	 	 	 	 	 	 	 
191022	2	 	 	 	 	 	 	 	 
191022	3	 	 	 	 	 	 	 	 
191023	1	36	 	 	 	4	2	88	 
191023	2	16	 	 	 	3	7	 	 
191023	3	88	 	 	 	 	 	 	 
191024	1	24	 	 	4	4	18	16	88
191024	2	29	 	 	3	3	10	88	 
191024	3	88	 	 	 	 	 	 	 
191025	1	14	3	 	 	 	7	 	 
191025	2	88	 	 	 	 	 	 	 
191025	3	88	 	 	 	 	 	 	 
191026	1	47	 	 	3	 	2	10	88
191026	2	16	 	 	3	 	10	88	 
191026	3	88	 	 	 	 	 	 	 
191027	1	 	 	 	 	 	 	 	 
191027	2	 	 	 	 	 	 	 	 
191027	3	 	 	 	 	 	 	 	 
191029	1	23	 	 	 	2	2	10	88
191029	2	29	 	 	3	 	1	2	88
191029	3	14	 	2	 	 	2	88	 
191030	1	29	 	 	3	 	16	88	 
191030	2	12	3	3	2	2	16	18	88
191030	3	88	 	 	 	 	 	 	 
191031	1	 	 	 	 	 	 	 	 
191031	2	 	 	 	 	 	 	 	 
191031	3	 	 	 	 	 	 	 	 
191032	1	29	 	 	4	 	10	2	88
191032	2	16	 	 	3	 	2	88	 
191032	3	88	 	 	 	 	 	 	 
191033	1	14	 	 	 	3	7	 	 
191033	2	88	 	 	 	 	 	 	 
191033	3	88	 	 	 	 	 	 	 
191034	1	16	 	 	4	4	17	23	88
191034	2	88	 	 	 	 	 	 	 
191034	3	88	 	 	 	 	 	 	 
191036	1	47	 	 	3	3	10	9	88
191036	2	38	 	3	3	 	8	88	 
191036	3	16	 	 	3	3	2	88	 
191037	1	 	 	 	 	 	 	 	 
191037	2	 	 	 	 	 	 	 	 
191037	3	 	 	 	 	 	 	 	 
191038	1	16	 	 	4	4	2	9	88
191038	2	88	 	 	 	 	 	 	 
191038	3	88	 	 	 	 	 	 	 
191039	1	 	 	 	 	 	 	 	 
191039	2	 	 	 	 	 	 	 	 
191039	3	 	 	 	 	 	 	 	 
191040	1	 	 	 	 	 	 	 	 
191040	2	 	 	 	 	 	 	 	 
191040	3	 	 	 	 	 	 	 	 
191042	1	38	 	 	4	 	27	88	 
191042	2	24	 	3	 	 	10	88	 
191042	3	88	 	 	 	 	 	 	 
191043	1	 	 	 	 	 	 	 	 
191043	2	 	 	 	 	 	 	 	 
191043	3	 	 	 	 	 	 	 	 
191044	1	39	 	 	4	4	23	16	88
191044	2	16	 	 	3	3	16	17	88
191044	3	88	 	 	 	 	 	 	 
191045	1	38	 	4	4	 	16	27	88
191045	2	88	 	 	 	 	 	 	 
191045	3	88	 	 	 	 	 	 	 
191046	1	16	4	 	4	 	16	1	88
191046	2	47	 	2	2	 	1	16	88
191046	3	88	 	 	 	 	 	 	 
191047	1	 	 	 	 	 	 	 	 
191047	2	 	 	 	 	 	 	 	 
191047	3	 	 	 	 	 	 	 	 
191048	1	47	 	 	3	3	7	 	 
191048	2	88	 	 	 	 	 	 	 
191048	3	88	 	 	 	 	 	 	 
191049	1	 	 	 	 	 	 	 	 
191049	2	 	 	 	 	 	 	 	 
191049	3	 	 	 	 	 	 	 	 
191050	1	 	 	 	 	 	 	 	 
191050	2	 	 	 	 	 	 	 	 
191050	3	 	 	 	 	 	 	 	 
191051	1	 	 	 	 	 	 	 	 
191051	2	 	 	 	 	 	 	 	 
191051	3	 	 	 	 	 	 	 	 
201001	1	 	 	 	 	 	 	 	 
201001	2	 	 	 	 	 	 	 	 
201001	3	 	 	 	 	 	 	 	 
201003	1	 	 	 	 	 	 	 	 
201003	2	 	 	 	 	 	 	 	 
201003	3	 	 	 	 	 	 	 	 
201005	1	 	 	 	 	 	 	 	 
201005	2	 	 	 	 	 	 	 	 
201005	3	 	 	 	 	 	 	 	 
201006	1	39	 	 	3	 	20	27	88
201006	2	24	 	 	3	 	2	88	 
201006	3	14	 	2	 	 	7	 	 
201009	1	 	 	 	 	 	 	 	 
201009	2	 	 	 	 	 	 	 	 
201009	3	 	 	 	 	 	 	 	 
201010	1	16	 	4	 	 	6	88	 
201010	2	88	 	 	 	 	 	 	 
201010	3	88	 	 	 	 	 	 	 
201011	1	24	 	 	3	 	10	88	 
201011	2	88	 	 	 	 	 	 	 
201011	3	88	 	 	 	 	 	 	 
201012	1	24	 	 	3	 	10	18	88
201012	2	14	3	 	 	 	7	 	 
201012	3	88	 	 	 	 	 	 	 
201013	1	39	 	 	4	 	27	9	88
201013	2	88	 	 	 	 	 	 	 
201013	3	88	 	 	 	 	 	 	 
201015	1	 	 	 	 	 	 	 	 
201015	2	 	 	 	 	 	 	 	 
201015	3	 	 	 	 	 	 	 	 
201017	1	 	 	 	 	 	 	 	 
201017	2	 	 	 	 	 	 	 	 
201017	3	 	 	 	 	 	 	 	 
201018	1	 	 	 	 	 	 	 	 
201018	2	 	 	 	 	 	 	 	 
201018	3	 	 	 	 	 	 	 	 
201019	1	 	 	 	 	 	 	 	 
201019	2	 	 	 	 	 	 	 	 
201019	3	 	 	 	 	 	 	 	 
201020	1	 	 	 	 	 	 	 	 
201020	2	 	 	 	 	 	 	 	 
201020	3	 	 	 	 	 	 	 	 
201021	1	 	 	 	 	 	 	 	 
201021	2	 	 	 	 	 	 	 	 
201021	3	 	 	 	 	 	 	 	 
201022	1	45	 	 	4	 	9	16	88
201022	2	88	 	 	 	 	 	 	 
201022	3	88	 	 	 	 	 	 	 
201023	1	 	 	 	 	 	 	 	 
201023	2	 	 	 	 	 	 	 	 
201023	3	 	 	 	 	 	 	 	 
201025	1	 	 	 	 	 	 	 	 
201025	2	 	 	 	 	 	 	 	 
201025	3	 	 	 	 	 	 	 	 
201027	1	 	 	 	 	 	 	 	 
201027	2	 	 	 	 	 	 	 	 
201027	3	 	 	 	 	 	 	 	 
201028	1	 	 	 	 	 	 	 	 
201028	2	 	 	 	 	 	 	 	 
201028	3	 	 	 	 	 	 	 	 
201029	1	 	 	 	 	 	 	 	 
201029	2	 	 	 	 	 	 	 	 
201029	3	 	 	 	 	 	 	 	 
201030	1	 	 	 	 	 	 	 	 
201030	2	 	 	 	 	 	 	 	 
201030	3	 	 	 	 	 	 	 	 
201031	1	 	 	 	 	 	 	 	 
201031	2	 	 	 	 	 	 	 	 
201031	3	 	 	 	 	 	 	 	 
201032	1	 	 	 	 	 	 	 	 
201032	2	 	 	 	 	 	 	 	 
201032	3	 	 	 	 	 	 	 	 
201035	1	 	 	 	 	 	 	 	 
201035	2	 	 	 	 	 	 	 	 
201035	3	 	 	 	 	 	 	 	 
201036	1	 	 	 	 	 	 	 	 
201036	2	 	 	 	 	 	 	 	 
201036	3	 	 	 	 	 	 	 	 
201037	1	 	 	 	 	 	 	 	 
201037	2	 	 	 	 	 	 	 	 
201037	3	 	 	 	 	 	 	 	 
201038	1	 	 	 	 	 	 	 	 
201038	2	 	 	 	 	 	 	 	 
201038	3	 	 	 	 	 	 	 	 
201039	1	 	 	 	 	 	 	 	 
201039	2	 	 	 	 	 	 	 	 
201039	3	 	 	 	 	 	 	 	 
201040	1	 	 	 	 	 	 	 	 
201040	2	 	 	 	 	 	 	 	 
201040	3	 	 	 	 	 	 	 	 
201042	1	 	 	 	 	 	 	 	 
201042	2	 	 	 	 	 	 	 	 
201042	3	 	 	 	 	 	 	 	 
201044	1	 	 	 	 	 	 	 	 
201044	2	 	 	 	 	 	 	 	 
201044	3	 	 	 	 	 	 	 	 
201046	1	24	 	3	 	 	9	88	 
201046	2	88	 	 	 	 	 	 	 
201046	3	88	 	 	 	 	 	 	 
201047	1	39	 	 	2	2	20	88	 
201047	2	88	 	 	 	 	 	 	 
201047	3	88	 	 	 	 	 	 	 
201048	1	 	 	 	 	 	 	 	 
201048	2	 	 	 	 	 	 	 	 
201048	3	 	 	 	 	 	 	 	 
201049	1	 	 	 	 	 	 	 	 
201049	2	 	 	 	 	 	 	 	 
201049	3	 	 	 	 	 	 	 	 
201050	1	24	 	4	 	 	10	7	 
201050	2	88	 	 	 	 	 	 	 
201050	3	88	 	 	 	 	 	 	 
