FORMNO	CHILDID	PREID	AGEPRESC	PRESCDUR	PRESCTYP	PAYPRESC	PRESCCRE	DAYSPRES	HRSPRESC	PRESCVIS
R2INDX	IN110088	1	37	4	3	0	3	6	6	1
R2INDX	IN110089	1	38	3	3	0	2	6	4	1
R2INDX	IN110090	1	38	4	3	0	2	6	5	1
R2INDX	IN110091	1	37	1	3	0	2	3	4	0
R2INDX	IN110092	1	37	3	3	0	3	6	4	1
R2INDX	IN110092	2	60	4	1	1	2	6	8	1
R2INDX	IN110093	1	36	4	3	0	3	5	6	0
R2INDX	IN110094	1	36	3	3	0	3	6	6	0
R2INDX	IN110095	1	60	4	1	1	2	6	7	1
R2INDX	IN110097	1	37	4	3	0	3	6	4	1
R2INDX	IN110098	1	48	4	1	1	2	6	7	1
R2INDX	IN110099	1	61	4	3	0	3	6	5	1
R2INDX	IN110103	1	36	3	3	0	2	6	3	1
R2INDX	IN120001	1	51	4	3	0	3	6	7	0
R2INDX	IN120002	1	36	4	3	0	2	6	6	1
R2INDX	IN120003	1	48	3	3	0	3	6	6	77
R2INDX	IN120004	1	36	4	3	0	3	5	6	1
R2INDX	IN120005	1	36	3	3	1	2	6	6	0
R2INDX	IN120006	1	49	3	3	0	3	6	5	1
R2INDX	IN120008	1	48	3	3	0	3	7	7	1
R2INDX	IN120009	1	36	3	3	0	3	6	5	1
R2INDX	IN120009	2	60	4	1	1	2	6	6	0
R2INDX	IN120010	1	36	2	3	0	3	6	6	0
R2INDX	IN120010	2	48	4	1	1	2	6	6	0
R2INDX	IN120011	1	36	3	1	1	1	6	6	0
R2INDX	IN120012	1	37	3	3	0	2	6	2	1
R2INDX	IN120012	2	50	4	1	1	2	6	7	1
R2INDX	IN120013	1	46	4	1	1	2	6	6	1
R2INDX	IN120014	1	36	2	1	1	2	6	6	0
R2INDX	IN120014	2	48	2	1	1	2	6	6	0
R2INDX	IN120014	3	60	4	1	1	2	6	6	0
R2INDX	IN120015	1	37	3	3	0	3	6	3	1
R2INDX	IN120015	2	50	4	1	1	2	6	7	1
R2INDX	IN120016	1	36	3	3	0	2	6	6	1
R2INDX	IN120017	1	36	3	3	0	2	6	6	1
R2INDX	IN120017	2	56	4	1	1	2	6	6	1
R2INDX	IN120018	1	36	3	3	0	3	6	3	1
R2INDX	IN120018	2	60	4	1	1	2	6	8	1
R2INDX	IN120019	1	36	3	3	0	2	6	6	0
R2INDX	IN120020	1	36	2	3	0	3	6	3	1
R2INDX	IN120020	2	49	2	1	1	2	6	7	1
R2INDX	IN120020	3	58	2	1	1	1	6	7	1
R2INDX	IN120021	1	36	3	3	0	2	6	3	1
R2INDX	IN120021	2	50	4	1	1	2	6	6	1
R2INDX	IN120022	1	37	1	1	1	2	6	8	1
R2INDX	IN120022	2	49	4	1	1	2	6	8	1
R2INDX	IN120023	1	36	3	3	0	2	6	6	0
R2INDX	IN120023	2	56	4	1	1	2	6	6	0
R2INDX	IN120024	1	36	3	3	0	2	4	3	1
R2INDX	IN120024	2	49	4	1	1	2	6	6	1
R2INDX	IN120025	1	36	3	3	0	3	6	3	1
R2INDX	IN120025	2	50	4	1	1	2	6	6	1
R2INDX	IN120026	1	36	4	1	1	2	6	6	1
R2INDX	IN120027	1	36	3	3	0	2	6	6	1
R2INDX	IN120028	1	36	1	3	0	3	2	6	1
R2INDX	IN120028	2	40	4	1	1	2	6	6	1
R2INDX	IN120029	1	36	3	2	0	1	6	6	1
R2INDX	IN120029	2	46	4	1	1	2	6	6	1
R2INDX	IN120030	1	36	2	3	0	3	6	5	1
R2INDX	IN120030	2	48	4	1	1	2	6	8	0
R2INDX	IN120031	1	38	3	1	1	3	6	7	1
R2INDX	IN120031	2	61	4	1	1	2	6	7	1
R2INDX	IN120032	1	36	3	3	0	2	6	3	0
R2INDX	IN120032	2	53	4	1	1	1	6	7	1
R2INDX	IN120033	1	36	3	3	0	3	6	5	0
R2INDX	IN120033	2	60	4	1	1	2	6	6	1
R2INDX	IN120034	1	36	4	3	0	2	6	6	0
R2INDX	IN120035	1	36	3	3	0	3	6	3	1
R2INDX	IN120035	2	48	4	1	1	2	6	6	1
R2INDX	IN120036	1	36	3	3	0	3	6	3	1
R2INDX	IN120036	2	48	4	1	1	2	6	6	1
R2INDX	IN120037	1	36	3	3	0	3	6	5	1
R2INDX	IN120038	1	40	3	3	0	3	6	3	1
R2INDX	IN120039	1	38	1	3	0	3	4	4	1
R2INDX	IN120039	2	45	1	1	1	2	6	7	0
R2INDX	IN120039	3	55	4	1	1	2	6	7	0
R2INDX	IN120040	1	36	3	3	0	2	6	4	1
R2INDX	IN120041	1	36	3	3	0	3	6	5	0
R2INDX	IN120042	1	37	3	3	0	3	6	5	77
R2INDX	IN120043	1	36	3	3	0	3	6	3	0
R2INDX	IN120044	1	36	3	3	0	2	6	3	1
R2INDX	IN120044	2	46	4	1	1	2	6	6	1
R2INDX	IN120045	1	36	3	3	0	3	6	3	0
R2INDX	IN120046	1	36	3	3	0	2	3	6	1
R2INDX	IN120048	1	36	3	3	0	2	6	6	1
R2INDX	IN120050	1	36	3	3	0	2	6	6	1
R2INDX	IN120051	1	36	2	3	0	2	6	6	1
R2INDX	IN120052	1	36	3	3	0	3	6	6	1
R2INDX	IN120054	1	36	3	3	0	2	7	6	0
R2INDX	IN120055	1	36	3	3	0	2	6	6	1
R2INDX	IN120060	1	36	3	3	0	2	6	6	0
R2INDX	IN120061	1	36	3	3	0	2	6	6	0
R2INDX	IN120063	1	36	2	3	0	2	3	6	1
R2INDX	IN120065	1	60	3	1	1	2	6	8	1
R2INDX	IN120070	1	52	1	1	1	2	6	8	0
R2INDX	IN120072	1	36	4	3	0	2	6	6	0
R2INDX	IN120073	1	36	3	3	0	2	6	3	0
R2INDX	IN120074	1	36	3	3	0	3	6	3	77
R2INDX	IN120075	1	37	4	3	0	2	6	1	1
R2INDX	IN120076	1	37	3	3	0	2	6	2	1
R2INDX	IN120077	1	37	4	3	0	2	6	6	1
R2INDX	IN120078	1	39	4	3	0	2	6	6	1
R2INDX	IN120079	1	37	3	3	0	3	6	3	1
R2INDX	IN120082	1	37	3	3	0	3	6	3	1
R2INDX	IN120082	2	51	4	3	0	3	6	4	0
R2INDX	IN120083	1	40	3	3	0	3	6	2	0
R2INDX	IN120084	1	37	4	3	1	2	6	6	0
R2INDX	IN120085	1	37	3	3	0	2	5	2	1
R2INDX	IN120086	1	4	4	3	0	2	6	5	1
R2INDX	IN120087	1	37	3	3	0	3	5	6	1
R2INDX	IN120088	1	36	3	3	0	2	6	1	1
R2INDX	IN120089	1	37	4	3	0	2	6	4	1
R2INDX	IN120090	1	37	3	3	0	3	5	3	1
R2INDX	IN120091	1	37	4	3	0	2	6	5	1
R2INDX	IN120092	1	54	2	3	0	3	7	4	1
R2INDX	IN120093	1	37	3	3	0	2	6	4	1
R2INDX	IN120093	2	55	1	3	0	2	6	5	1
R2INDX	IN120094	1	36	4	3	0	3	6	6	1
R2INDX	IN120095	1	36	3	3	0	2	6	2	1
R2INDX	IN120096	1	36	4	3	0	2	6	6	1
R2INDX	IN120097	1	37	3	3	0	3	6	2	1
R2INDX	IN120098	1	36	4	3	0	3	6	3	1
R2INDX	IN120099	1	36	3	3	0	3	6	3	1
R2INDX	IN120100	1	37	2	3	0	2	3	1	1
R2INDX	IN120102	1	53	1	1	1	2	6	7	1
R2INDX	IN130002	1	36	3	3	0	3	6	5	1
R2INDX	IN130002	2	49	4	1	1	2	6	7	1
R2INDX	IN130003	1	36	4	3	0	3	6	4	0
R2INDX	IN130004	1	38	3	3	0	3	6	5	1
R2INDX	IN130005	1	37	3	3	0	3	6	4	1
R2INDX	IN130006	1	38	4	3	0	2	6	6	0
R2INDX	IN130007	1	37	4	3	0	2	6	5	1
R2INDX	IN130008	1	37	3	3	0	2	6	3	1
R2INDX	IN130009	1	39	4	1	1	1	6	6	1
R2INDX	IN130010	1	38	3	3	0	2	6	6	1
R2INDX	IN130011	1	37	4	3	0	3	6	5	1
R2INDX	IN130012	1	38	1	3	0	2	6	6	1
R2INDX	IN130012	2	42	4	1	1	2	6	6	1
R2INDX	IN130013	1	48	4	1	1	2	6	7	1
R2INDX	IN130015	1	37	3	3	0	2	6	5	1
R2INDX	IN130016	1	37	3	3	0	3	6	4	1
R2INDX	IN130017	1	36	2	3	0	2	2	2	0
R2INDX	IN130018	1	36	4	3	0	3	6	6	0
R2INDX	IN130019	1	36	4	3	0	2	6	5	1
R2INDX	IN130020	1	36	4	3	0	2	6	6	0
R2INDX	IN130021	1	37	3	3	0	3	6	4	1
R2INDX	IN130022	1	36	2	3	0	2	6	6	0
R2INDX	IN130022	2	47	4	1	1	2	6	6	0
R2INDX	IN130023	1	38	3	3	0	3	6	5	1
R2INDX	IN130023	2	48	4	1	1	2	6	6	1
R2INDX	IN130024	1	36	3	3	0	2	6	6	0
R2INDX	IN130025	1	36	1	3	0	2	6	3	0
R2INDX	IN130025	2	38	4	1	1	1	6	6	0
R2INDX	IN130026	1	36	2	3	0	3	6	6	0
R2INDX	IN130026	2	48	4	1	1	2	6	6	0
R2INDX	IN130027	1	38	3	3	0	3	6	5	1
R2INDX	IN130027	2	50	4	1	1	2	6	6	1
R2INDX	IN130028	1	36	4	3	0	2	6	6	0
R2INDX	IN130029	1	37	3	3	0	3	6	4	1
R2INDX	IN130030	1	36	3	3	0	3	6	5	1
R2INDX	IN130031	1	36	3	1	1	2	6	6	1
R2INDX	IN130032	1	37	3	3	0	3	6	4	1
R2INDX	IN130032	2	55	4	1	1	2	6	7	1
R2INDX	IN130033	1	48	4	1	1	2	6	6	0
R2INDX	IN130034	1	37	3	3	0	3	6	4	1
R2INDX	IN130035	1	36	2	3	0	3	6	3	1
R2INDX	IN130036	1	37	3	3	0	2	6	4	1
R2INDX	IN130037	1	36	3	3	0	3	6	6	0
R2INDX	IN130039	1	36	4	3	0	2	6	3	1
R2INDX	IN130040	1	36	4	3	0	2	6	6	0
R2INDX	IN130042	1	37	4	3	0	3	6	5	1
R2INDX	IN130043	1	37	3	3	0	3	6	4	1
R2INDX	IN130044	1	36	4	3	0	2	6	4	1
R2INDX	IN130045	1	36	4	3	0	3	6	5	1
R2INDX	IN130046	1	38	3	3	0	3	6	5	1
R2INDX	IN130047	1	37	4	3	0	2	6	5	1
R2INDX	IN130048	1	37	4	3	0	2	6	5	1
R2INDX	IN130049	1	37	3	3	0	3	6	3	1
R2INDX	IN130050	1	37	3	3	0	2	6	6	1
R2INDX	IN130051	1	37	3	3	0	2	6	6	1
R2INDX	IN130052	1	37	4	3	0	2	6	6	1
R2INDX	IN130053	1	37	4	3	0	3	6	5	1
R2INDX	IN130054	1	37	4	3	0	2	6	6	0
R2INDX	IN130055	1	37	3	3	0	3	6	3	1
R2INDX	IN130056	1	37	3	3	0	2	6	6	0
R2INDX	IN130057	1	36	4	3	0	2	6	4	1
R2INDX	IN130060	1	38	4	3	0	3	6	5	1
R2INDX	IN130061	1	37	4	3	0	2	6	5	1
R2INDX	IN130062	1	37	4	3	0	3	6	3	1
R2INDX	IN130063	1	48	4	1	1	2	6	6	0
R2INDX	IN130065	1	36	3	3	0	3	6	6	0
R2INDX	IN130066	1	37	3	3	0	2	4	5	1
R2INDX	IN130067	1	37	3	3	0	3	6	5	1
R2INDX	IN130068	1	37	3	3	0	3	6	4	1
R2INDX	IN130068	2	50	4	1	1	2	6	7	1
R2INDX	IN130069	1	36	4	3	0	2	6	6	0
R2INDX	IN130070	1	37	4	3	0	2	6	6	1
R2INDX	IN130071	1	36	3	3	0	2	6	6	1
R2INDX	IN130072	1	37	3	3	0	3	6	4	1
R2INDX	IN130073	1	36	3	3	0	3	6	6	0
R2INDX	IN130074	1	36	3	3	0	2	6	6	0
R2INDX	IN130075	1	37	4	3	0	3	6	5	1
R2INDX	IN130076	1	37	3	3	0	3	6	5	1
R2INDX	IN130077	1	36	3	3	0	2	6	5	1
R2INDX	IN130077	2	50	4	1	1	2	6	7	1
R2INDX	IN130078	1	38	4	3	0	3	6	5	1
R2INDX	IN130079	1	37	3	3	0	3	6	5	1
R2INDX	IN130080	1	38	3	3	0	2	6	4	1
R2INDX	IN130081	1	36	4	3	0	2	6	4	0
R2INDX	IN130082	1	36	3	3	0	3	6	6	0
R2INDX	IN130083	1	37	4	3	0	3	6	5	1
R2INDX	IN130084	1	36	3	3	0	2	0	6	1
R2INDX	IN130085	1	37	2	3	0	3	6	4	1
R2INDX	IN130085	2	48	4	1	1	2	6	7	1
R2INDX	IN130086	1	36	3	3	0	2	5	6	1
R2INDX	IN130087	1	36	2	3	0	2	6	6	0
R2INDX	IN130087	2	48	4	1	1	2	6	6	0
R2INDX	IN130088	1	38	4	3	0	3	6	5	1
R2INDX	IN130089	1	37	3	3	0	2	6	5	1
R2INDX	IN130090	1	36	4	3	0	2	6	6	0
R2INDX	IN130091	1	38	3	3	0	2	6	5	1
R2INDX	IN130092	1	37	4	3	0	2	6	6	0
R2INDX	IN130093	1	37	4	3	0	3	6	5	1
R2INDX	IN130095	1	36	3	1	1	2	6	7	1
R2INDX	IN130095	2	59	4	1	1	2	6	7	1
R2INDX	IN130096	1	36	2	3	0	3	6	6	0
R2INDX	IN130096	2	48	4	1	1	2	6	6	0
R2INDX	IN130097	1	36	4	3	0	2	6	6	0
R2INDX	IN130098	1	37	4	3	0	2	6	5	1
R2INDX	IN130099	1	37	3	3	0	3	6	4	1
R2INDX	IN130100	1	37	3	3	0	3	6	5	1
R2INDX	IN130101	1	48	4	1	1	2	6	7	1
R2INDX	IN140001	1	38	3	1	1	1	6	8	1
R2INDX	IN140002	1	36	4	1	1	2	6	8	1
R2INDX	IN140004	1	38	1	3	0	3	6	6	0
R2INDX	IN140004	2	40	4	1	1	2	6	7	1
R2INDX	IN140005	1	48	4	1	0	3	6	6	0
R2INDX	IN140006	1	39	4	3	0	4	4	4	0
R2INDX	IN140007	1	38	3	3	0	2	6	4	1
R2INDX	IN140007	2	50	4	1	1	2	6	8	1
R2INDX	IN140008	1	43	4	1	1	2	6	7	1
R2INDX	IN140009	1	36	3	1	1	2	6	7	1
R2INDX	IN140010	1	42	4	1	1	2	6	7	1
R2INDX	IN140011	1	38	3	1	1	2	6	7	1
R2INDX	IN140012	1	45	1	1	1	3	6	6	1
R2INDX	IN140013	1	36	3	3	0	3	3	3	1
R2INDX	IN140014	1	44	4	1	1	3	6	8	1
R2INDX	IN140016	1	38	4	1	1	1	6	8	1
R2INDX	IN140017	1	48	4	1	1	2	6	8	1
R2INDX	IN140018	1	38	4	1	1	2	6	8	1
R2INDX	IN140019	1	38	4	1	1	2	6	7	1
R2INDX	IN140020	1	54	3	3	0	4	4	7	1
R2INDX	IN140021	1	37	3	1	1	3	6	7	1
R2INDX	IN140022	1	56	4	1	0	2	6	8	1
R2INDX	IN140024	1	50	1	3	0	3	5	4	1
R2INDX	IN140025	1	36	4	1	1	3	6	7	1
R2INDX	IN140026	1	38	3	1	1	3	6	8	1
R2INDX	IN140027	1	46	2	3	0	3	6	5	1
R2INDX	IN140027	2	60	4	1	1	1	6	7	1
R2INDX	IN140029	1	45	4	1	1	4	6	7	1
R2INDX	IN140030	1	36	3	1	1	3	5	4	1
R2INDX	IN140031	1	37	4	1	1	4	5	8	1
R2INDX	IN140032	1	48	4	1	1	2	6	6	1
R2INDX	IN140033	1	42	4	1	1	2	6	7	1
R2INDX	IN140035	1	38	4	3	0	3	6	8	1
R2INDX	IN140036	1	38	4	1	1	1	6	8	1
R2INDX	IN140037	1	38	4	1	1	2	6	7	1
R2INDX	IN140038	1	60	4	1	1	1	6	8	1
R2INDX	IN140040	1	48	4	1	1	3	6	8	1
R2INDX	IN140041	1	36	3	3	0	3	3	4	1
R2INDX	IN140042	1	38	1	1	1	4	4	7	1
R2INDX	IN140043	1	36	4	1	1	3	4	7	0
R2INDX	IN140044	1	42	4	1	1	3	6	7	1
R2INDX	IN140045	1	38	3	1	1	2	6	7	1
R2INDX	IN140046	1	40	4	1	0	2	6	7	0
R2INDX	IN140048	1	41	4	1	0	3	6	7	1
R2INDX	IN140049	1	54	4	1	1	2	6	8	1
R2INDX	IN140050	1	38	4	1	1	3	6	7	0
R2INDX	IN140051	1	48	4	1	1	2	6	8	1
R2INDX	IN140052	1	40	4	1	1	3	6	7	1
R2INDX	IN140053	1	38	4	1	1	2	6	8	1
R2INDX	IN140054	1	48	3	1	1	3	5	6	0
R2INDX	IN140055	1	36	4	3	0	3	4	6	1
R2INDX	IN140056	1	37	2	1	1	2	6	8	1
R2INDX	IN140057	1	38	4	1	1	2	6	8	1
R2INDX	IN140058	1	42	4	1	1	2	6	8	1
R2INDX	IN140059	1	44	4	1	1	2	6	8	1
R2INDX	IN140060	1	38	4	1	1	2	6	7	1
R2INDX	IN140061	1	42	4	1	1	2	6	7	1
R2INDX	IN140062	1	38	3	1	1	3	6	6	1
R2INDX	IN140063	1	48	4	1	0	2	6	7	1
R2INDX	IN140064	1	36	4	1	1	3	6	7	1
R2INDX	IN140065	1	42	4	1	1	2	6	7	1
R2INDX	IN140066	1	48	4	1	1	3	6	7	1
R2INDX	IN140067	1	36	4	1	1	3	6	7	1
R2INDX	IN140068	1	42	4	1	1	2	6	7	1
R2INDX	IN140069	1	37	4	1	1	2	6	8	1
R2INDX	IN140070	1	39	4	1	1	1	6	7	1
R2INDX	IN140071	1	44	4	2	0	3	5	2	0
R2INDX	IN140072	1	48	4	1	1	2	6	7	1
R2INDX	IN140073	1	48	4	1	1	1	6	7	1
R2INDX	IN140074	1	38	4	1	1	2	6	8	1
R2INDX	IN140075	1	38	2	1	1	3	6	8	1
R2INDX	IN140076	1	38	4	1	1	2	6	8	1
R2INDX	IN140078	1	38	4	1	1	1	6	7	1
R2INDX	IN140079	1	36	4	1	1	3	6	7	1
R2INDX	IN140080	1	36	4	1	1	3	6	7	1
R2INDX	IN140081	1	37	4	1	1	1	6	8	1
R2INDX	IN140082	1	37	2	3	0	3	6	7	1
R2INDX	IN140082	2	48	4	1	1	3	6	7	1
R2INDX	IN140083	1	37	4	1	1	2	6	7	1
R2INDX	IN140084	1	36	4	1	1	2	6	8	1
R2INDX	IN140086	1	48	3	1	1	3	6	7	1
R2INDX	IN140087	1	40	4	1	1	3	6	7	1
R2INDX	IN140088	1	49	4	1	1	2	6	7	1
R2INDX	IN140089	1	48	3	3	0	3	6	8	1
R2INDX	IN140090	1	42	1	1	1	3	6	7	1
R2INDX	IN140091	1	48	4	1	1	2	6	7	1
R2INDX	IN140092	1	37	4	1	1	1	6	8	1
R2INDX	IN140093	1	48	4	1	1	2	6	7	1
R2INDX	IN140094	1	46	2	1	1	1	6	4	1
R2INDX	IN140095	1	37	4	1	1	3	6	7	1
R2INDX	IN140096	1	42	4	1	1	2	6	7	1
R2INDX	IN140097	1	48	4	1	1	2	6	7	1
R2INDX	IN140098	1	38	4	1	1	1	6	7	1
R2INDX	IN140099	1	48	4	1	1	3	6	7	1
R2INDX	IN140100	1	42	4	1	1	3	6	7	1
R2INDX	IN150004	1	38	3	1	1	3	6	8	1
R2INDX	IN150005	1	42	2	3	0	4	6	2	1
R2INDX	IN150006	1	48	2	3	0	3	5	6	0
R2INDX	IN150007	1	60	1	3	0	3	6	7	0
R2INDX	IN150008	1	48	2	3	1	3	6	6	0
R2INDX	IN150009	1	38	2	3	0	2	5	6	1
R2INDX	IN150011	1	60	1	3	0	2	6	6	0
R2INDX	IN150012	1	60	1	3	0	3	6	7	1
R2INDX	IN150013	1	45	4	1	1	2	6	6	1
R2INDX	IN150014	1	48	4	3	0	3	6	8	1
R2INDX	IN150015	1	36	4	3	0	3	6	5	1
R2INDX	IN150016	1	77	4	3	0	3	6	6	0
R2INDX	IN150017	1	40	2	3	0	3	5	6	0
R2INDX	IN150018	1	48	2	1	1	2	6	8	1
R2INDX	IN150019	1	39	2	3	0	3	5	5	1
R2INDX	IN150020	1	48	3	1	1	3	6	7	1
R2INDX	IN150021	1	32	1	3	0	2	6	3	1
R2INDX	IN150022	1	36	3	3	0	3	6	4	1
R2INDX	IN150023	1	36	4	3	0	3	6	6	1
R2INDX	IN150024	1	39	4	3	0	3	6	4	0
R2INDX	IN150025	1	60	4	3	0	4	6	6	1
R2INDX	IN150026	1	36	4	3	0	3	6	6	1
R2INDX	IN150027	1	37	4	3	0	2	6	4	0
R2INDX	IN150028	1	38	4	3	0	4	6	4	1
R2INDX	IN150029	1	60	4	3	0	3	6	6	1
R2INDX	IN150030	1	37	3	3	0	3	6	4	0
R2INDX	IN150030	2	48	4	1	1	3	6	7	0
R2INDX	IN150031	1	42	2	3	0	2	6	6	1
R2INDX	IN150032	1	44	4	1	1	2	6	6	1
R2INDX	IN150033	1	37	4	3	0	4	5	4	1
R2INDX	IN150034	1	38	4	3	0	3	5	5	1
R2INDX	IN150035	1	37	4	3	0	4	5	5	0
R2INDX	IN150036	1	40	2	3	0	3	6	3	1
R2INDX	IN150037	1	60	2	1	1	1	6	8	1
R2INDX	IN150038	1	48	2	3	0	2	5	3	1
R2INDX	IN150038	2	60	4	1	1	1	6	8	1
R2INDX	IN150039	1	38	2	3	0	3	6	4	0
R2INDX	IN150039	2	42	4	1	1	2	6	8	0
R2INDX	IN150040	1	38	3	3	0	5	5	4	1
R2INDX	IN150041	1	48	2	3	0	2	6	4	1
R2INDX	IN150042	1	38	4	3	0	3	4	4	0
R2INDX	IN150043	1	40	4	3	0	3	6	5	1
R2INDX	IN150044	1	40	2	3	0	3	5	5	0
R2INDX	IN150045	1	36	3	3	0	3	4	6	0
R2INDX	IN150046	1	36	3	3	0	3	77	6	1
R2INDX	IN150047	1	38	4	3	0	4	5	4	1
R2INDX	IN150048	1	40	2	1	1	1	6	7	1
R2INDX	IN150049	1	48	2	3	0	3	6	8	1
R2INDX	IN150053	1	36	4	3	0	3	5	4	1
R2INDX	IN150054	1	39	2	3	0	5	5	5	0
R2INDX	IN150055	1	39	4	1	1	3	6	7	1
R2INDX	IN150056	1	40	4	3	0	3	6	6	1
R2INDX	IN150057	1	36	3	3	0	3	3	4	1
R2INDX	IN150058	1	36	3	3	0	3	3	4	1
R2INDX	IN150059	1	38	4	3	0	4	5	4	0
R2INDX	IN150062	1	49	4	1	1	5	6	7	1
R2INDX	IN150063	1	39	4	3	0	4	5	5	0
R2INDX	IN150064	1	48	3	3	0	3	4	7	0
R2INDX	IN150065	1	38	2	3	0	3	6	6	1
R2INDX	IN150066	1	38	3	3	0	3	6	4	0
R2INDX	IN150067	1	40	4	3	0	2	5	4	1
R2INDX	IN150068	1	36	2	3	0	3	6	5	1
R2INDX	IN150069	1	39	3	3	0	3	6	4	0
R2INDX	IN150070	1	51	4	3	0	3	6	6	0
R2INDX	IN150072	1	38	2	3	0	3	6	4	0
R2INDX	IN150074	1	36	4	3	0	3	5	6	1
R2INDX	IN150075	1	39	3	3	0	3	6	6	0
R2INDX	IN150076	1	60	4	3	0	4	6	8	1
R2INDX	IN150078	1	38	4	3	0	2	5	5	1
R2INDX	IN150079	1	38	3	3	0	3	5	5	0
R2INDX	IN150080	1	38	4	3	0	3	3	6	1
R2INDX	IN150081	1	38	4	1	1	2	6	8	1
R2INDX	IN150082	1	38	2	3	0	3	6	4	0
R2INDX	IN150083	1	36	3	3	0	3	4	4	1
R2INDX	IN150084	1	38	3	3	0	2	6	4	1
R2INDX	IN150085	1	42	1	3	0	4	3	4	1
R2INDX	IN150085	2	46	4	1	1	2	6	8	1
R2INDX	IN150086	1	38	4	3	0	2	6	4	1
R2INDX	IN150087	1	42	4	3	0	4	4	5	1
R2INDX	IN150088	1	38	2	3	0	3	4	6	0
R2INDX	IN150089	1	44	4	3	0	5	5	5	0
R2INDX	IN150090	1	38	4	3	0	3	6	6	1
R2INDX	IN150091	1	38	4	3	0	3	6	6	1
R2INDX	IN150092	1	48	3	3	0	4	3	4	1
R2INDX	IN150093	1	38	4	3	0	77	6	6	1
R2INDX	IN150094	1	37	3	3	0	3	3	4	1
R2INDX	IN150095	1	60	4	1	1	3	6	7	1
R2INDX	IN150096	1	48	1	3	0	3	2	4	1
R2INDX	IN150096	2	60	1	1	1	2	6	7	1
R2INDX	IN150097	1	38	3	3	0	2	7	6	1
R2INDX	IN150097	2	50	4	1	1	2	7	8	1
R2INDX	IN150098	1	39	2	3	0	3	6	6	0
R2INDX	IN150099	1	42	1	3	0	3	4	5	0
R2INDX	IN150100	1	38	2	3	0	3	6	4	0
R2INDX	IN160001	1	48	2	1	1	3	6	7	1
R2INDX	IN160002	1	41	2	3	0	3	5	5	0
R2INDX	IN160004	1	48	3	3	0	2	6	7	1
R2INDX	IN160005	1	55	4	1	1	2	6	7	1
R2INDX	IN160007	1	38	3	3	0	3	5	4	1
R2INDX	IN160008	1	48	1	3	0	3	6	4	1
R2INDX	IN160009	1	48	3	1	1	3	5	6	1
R2INDX	IN160010	1	40	1	3	0	3	5	4	1
R2INDX	IN160011	1	42	1	1	0	2	6	3	1
R2INDX	IN160012	1	52	1	1	0	4	5	6	1
R2INDX	IN160013	1	48	1	3	0	2	4	4	0
R2INDX	IN160014	1	38	2	3	0	2	6	8	0
R2INDX	IN160015	1	42	3	3	0	4	3	3	1
R2INDX	IN160016	1	38	1	3	0	3	6	4	0
R2INDX	IN160018	1	50	1	3	0	4	6	4	1
R2INDX	IN160019	1	36	3	3	0	3	6	4	1
R2INDX	IN160021	1	48	2	3	0	5	6	4	1
R2INDX	IN160022	1	48	4	3	0	4	6	3	1
R2INDX	IN160023	1	36	3	3	0	4	3	3	1
R2INDX	IN160024	1	48	4	3	0	3	6	4	1
R2INDX	IN160025	1	48	4	1	1	2	6	7	1
R2INDX	IN160026	1	39	3	3	0	4	4	5	0
R2INDX	IN160027	1	36	3	3	0	4	5	3	1
R2INDX	IN160028	1	50	1	3	0	2	6	8	1
R2INDX	IN160029	1	48	3	3	0	4	6	3	1
R2INDX	IN160030	1	48	4	3	0	4	6	4	0
R2INDX	IN160032	1	48	3	3	0	2	5	2	1
R2INDX	IN160034	1	49	4	1	1	2	6	7	1
R2INDX	IN160035	1	39	4	1	1	2	6	7	1
R2INDX	IN160036	1	54	1	1	1	3	6	7	1
R2INDX	IN160037	1	39	2	3	0	3	6	2	0
R2INDX	IN160037	2	52	4	1	1	3	6	7	1
R2INDX	IN160038	1	48	3	3	0	4	3	4	1
R2INDX	IN160040	1	48	4	3	0	3	6	4	1
R2INDX	IN160041	1	42	1	3	0	3	5	4	1
R2INDX	IN160041	2	48	4	1	1	3	6	8	0
R2INDX	IN160042	1	48	4	1	1	4	6	4	0
R2INDX	IN160043	1	50	4	3	0	3	6	4	0
R2INDX	IN160044	1	39	4	3	0	3	5	4	0
R2INDX	IN160045	1	50	4	1	1	3	5	5	1
R2INDX	IN160047	1	48	3	3	0	3	3	3	1
R2INDX	IN160048	1	49	3	3	0	3	6	4	1
R2INDX	IN160049	1	48	1	3	0	3	6	4	0
R2INDX	IN160050	1	59	4	1	0	3	6	7	1
R2INDX	IN160052	1	38	3	3	0	4	6	4	1
R2INDX	IN160053	1	48	2	3	0	4	3	1	1
R2INDX	IN160054	1	52	1	1	0	3	4	5	1
R2INDX	IN160055	1	48	2	3	0	3	6	4	1
R2INDX	IN160056	1	42	2	3	0	4	5	4	1
R2INDX	IN160059	1	55	1	3	0	4	5	4	1
R2INDX	IN160060	1	38	1	3	0	3	4	4	0
R2INDX	IN160062	1	48	3	3	0	4	4	6	1
R2INDX	IN160063	1	38	3	3	0	3	5	5	0
R2INDX	IN160064	1	39	2	3	0	2	5	4	0
R2INDX	IN160065	1	38	2	3	0	2	5	4	0
R2INDX	IN160066	1	38	3	3	0	2	6	4	1
R2INDX	IN160067	1	50	4	3	0	3	6	7	1
R2INDX	IN160068	1	48	2	3	0	4	5	5	1
R2INDX	IN160069	1	48	3	3	0	2	5	4	0
