formno	childid	id	age	memsex	relate	livhse	grade	still	chgrade	chstill	whynot	agegrade	agestsch	hhschtyp	perf	schoolen	disab	act1	months1	days1	hours1	act2	months2	days2	hours2	act3	months3	days3	hours3	sleep	chcare	hhchore	npaywork	paywork	school	study	play	inegsday	inegwage	inegchld	inegvill	inegcomp
R2INDX	IN190058	2	59	2	6	1	0	0	 	 	 	 	 	 	 	 	0	1	3	5	5	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190058	3	30	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190058	4	19	1	13	1	0	0	 	 	 	 	 	 	 	 	0	5	7	5	8	1	4	6	4	4	12	7	2	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190059	0	5	1	0	1	 	 	0	1	 	 	5	3	3	3	0	19	10	6	6	 	 	 	 	 	 	 	 	11	0	0	0	0	6	0	7	 	 	 	 	 
R2INDX	IN190059	1	54	1	6	1	0	0	 	 	 	 	 	 	 	 	0	13	12	7	10	15	6	4	1	 	 	 	 	 	 	 	 	 	 	 	 	20	80	0	1	0
R2INDX	IN190059	2	49	2	6	1	0	0	 	 	 	 	 	 	 	 	0	5	6	5	8	1	4	6	8	15	11	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190059	3	37	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	4	8	1	4	5	4	4	6	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190059	4	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	5	6	8	1	4	6	8	15	11	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190059	5	29	1	13	1	9	0	 	 	 	 	 	 	 	 	0	5	6	4	8	1	4	4	4	4	6	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190059	6	18	2	13	1	0	0	 	 	 	 	 	 	 	 	0	3	6	4	8	1	4	6	8	15	6	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190059	7	7	2	7	1	 	 	0	1	 	 	7	3	3	3	0	19	10	6	8	1	4	6	8	 	 	 	 	10	0	0	0	0	6	1	7	 	 	 	 	 
R2INDX	IN190059	8	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190059	9	0	1	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190060	0	5	1	0	1	 	 	0	1	 	 	5	3	3	3	0	19	10	6	6	 	 	 	 	 	 	 	 	12	0	0	0	0	5	1	6	 	 	 	 	 
R2INDX	IN190060	1	64	1	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190060	2	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190060	3	29	1	1	1	10	0	 	 	 	 	 	 	 	 	0	1	4	6	4	4	12	7	2	15	12	7	2	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190060	4	26	2	1	1	7	0	 	 	 	 	 	 	 	 	0	1	4	6	8	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190060	5	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	0	5	2	0	1	 	 	0	1	 	 	5	 	 	 	0	19	 	 	 	 	 	 	 	 	 	 	 	12	0	0	0	0	6	2	4	 	 	 	 	 
R2INDX	IN190061	1	64	1	6	1	0	0	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	2	59	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	3	34	1	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	7	7	15	9	4	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	4	29	1	13	1	6	0	 	 	 	 	 	 	 	 	0	5	6	4	8	1	4	5	8	15	6	4	2	 	 	 	 	 	 	 	 	10	80	0	1	0
R2INDX	IN190061	5	23	2	1	1	0	0	 	 	 	 	 	 	 	 	0	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	6	22	2	13	1	0	0	 	 	 	 	 	 	 	 	0	1	4	6	8	15	12	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	7	22	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	8	20	1	13	1	0	0	 	 	 	 	 	 	 	 	0	5	5	5	8	1	4	6	4	4	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	9	19	1	13	1	0	0	 	 	 	 	 	 	 	 	0	11	12	7	9	1	4	4	1	15	8	5	1	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	10	19	1	13	1	9	0	 	 	 	 	 	 	 	 	0	5	5	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	11	18	2	13	1	0	0	 	 	 	 	 	 	 	 	2	1	4	5	8	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	12	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	19	10	6	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	13	6	1	14	1	 	 	0	1	 	 	5	 	 	 	0	19	10	6	6	 	 	 	 	 	 	 	 	11	0	0	0	0	6	2	5	 	 	 	 	 
R2INDX	IN190061	14	2	2	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190061	15	0	2	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190062	0	5	2	0	1	 	 	0	1	 	 	 	 	 	 	0	19	10	6	5	15	9	6	2	 	 	 	 	12	2	0	0	0	5	0	5	 	 	 	 	 
R2INDX	IN190062	1	59	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190062	2	54	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190062	3	31	1	1	1	0	0	 	 	 	 	 	 	 	 	0	12	11	6	8	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190062	4	24	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	11	6	8	15	12	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190062	5	12	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190062	6	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190063	0	5	1	0	1	 	 	0	1	 	 	5	3	3	2	0	19	12	5	5	 	 	 	 	 	 	 	 	10	0	0	0	0	5	0	9	 	 	 	 	 
R2INDX	IN190063	1	64	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190063	2	56	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	9	6	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190063	3	39	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190063	4	34	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190063	5	32	1	1	1	12	0	 	 	 	 	 	 	 	 	0	1	6	4	7	4	6	6	4	5	2	2	8	 	 	 	 	 	 	 	 	5	65	0	1	0
R2INDX	IN190063	6	26	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	6	5	8	4	6	6	2	5	2	3	8	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190063	7	20	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190063	8	18	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190063	9	7	1	7	1	 	 	0	1	 	 	 	 	 	 	0	19	10	6	5	 	 	 	 	 	 	 	 	9	0	0	0	0	5	0	10	 	 	 	 	 
R2INDX	IN190064	0	5	1	0	1	 	 	0	1	 	 	5	3	2	2	0	19	10	6	5	 	 	 	 	 	 	 	 	9	1	1	0	0	5	0	8	 	 	 	 	 
R2INDX	IN190064	1	46	2	6	1	0	0	 	 	 	 	 	 	 	 	0	5	6	6	8	12	4	6	8	1	2	6	8	 	 	 	 	 	 	 	 	16	30	0	1	0
R2INDX	IN190064	2	30	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	6	8	12	4	6	8	1	2	5	8	 	 	 	 	 	 	 	 	30	50	0	1	0
R2INDX	IN190064	3	24	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	6	8	12	4	6	8	1	2	5	8	 	 	 	 	 	 	 	 	16	30	0	1	0
R2INDX	IN190064	4	20	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190064	5	18	2	13	1	0	0	 	 	 	 	 	 	 	 	0	5	6	6	8	12	4	6	8	1	2	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190064	6	11	2	13	1	 	 	3	0	19	9	5	 	 	 	0	15	12	7	9	 	 	 	 	 	 	 	 	9	4	5	0	0	0	0	6	 	 	 	 	 
R2INDX	IN190064	7	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190065	0	5	1	0	1	 	 	0	1	 	 	5	3	4	2	0	19	10	6	5	 	 	 	 	 	 	 	 	9	0	0	0	0	5	0	10	 	 	 	 	 
R2INDX	IN190065	1	60	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190065	2	50	2	6	1	0	0	 	 	 	 	 	 	 	 	0	1	7	6	8	15	12	7	7	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190065	3	35	1	1	1	3	0	 	 	 	 	 	 	 	 	0	1	7	6	8	5	4	6	8	15	12	7	3	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190065	4	30	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	7	6	8	5	4	6	8	15	12	7	3	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190065	5	28	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190065	6	24	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190065	7	20	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190065	8	7	1	7	1	 	 	1	1	 	 	6	3	3	2	0	19	10	6	5	 	 	 	 	 	 	 	 	9	0	1	0	0	5	1	8	 	 	 	 	 
R2INDX	IN190066	0	5	1	0	1	 	 	0	1	 	 	 	 	 	 	0	19	12	6	5	 	 	 	 	 	 	 	 	9	0	0	0	0	5	0	10	 	 	 	 	 
R2INDX	IN190066	1	34	1	1	1	4	0	 	 	 	 	 	 	 	 	0	1	6	6	8	12	3	6	8	5	2	6	8	 	 	 	 	 	 	 	 	13	45	0	1	0
R2INDX	IN190066	2	29	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	6	6	8	12	3	6	8	5	2	6	8	 	 	 	 	 	 	 	 	13	45	0	1	0
R2INDX	IN190066	3	11	2	7	1	 	 	4	1	 	 	7	3	2	2	0	19	10	6	5	15	12	7	2	 	 	 	 	9	1	2	0	0	5	2	5	 	 	 	 	 
R2INDX	IN190066	4	9	2	7	1	 	 	2	1	 	 	7	3	3	2	0	19	10	6	5	15	12	7	2	 	 	 	 	9	1	2	0	0	5	2	5	 	 	 	 	 
R2INDX	IN190066	5	7	2	7	1	 	 	0	1	 	 	 	 	 	 	0	19	12	6	5	 	 	 	 	 	 	 	 	9	1	0	0	0	5	0	9	 	 	 	 	 
R2INDX	IN190066	6	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190067	0	5	1	0	1	 	 	 	 	 	 	 	 	 	 	0	19	12	4	4	 	 	 	 	 	 	 	 	11	1	0	0	0	5	0	7	 	 	 	 	 
R2INDX	IN190067	1	39	1	1	1	0	0	 	 	 	 	 	 	 	 	3	1	2	6	4	12	2	4	8	 	 	 	 	 	 	 	 	 	 	 	 	30	34	0	1	0
R2INDX	IN190067	2	33	2	1	1	0	0	 	 	 	 	 	 	 	 	0	12	6	6	8	1	2	6	4	15	10	7	3	 	 	 	 	 	 	 	 	30	34	0	1	0
R2INDX	IN190067	3	16	1	7	1	 	 	0	0	8	 	 	 	 	 	0	12	6	6	8	1	3	6	8	5	2	6	8	8	1	1	0	8	0	0	6	30	34	0	1	0
R2INDX	IN190067	4	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190068	0	5	2	0	1	 	 	0	 	 	 	 	 	 	 	0	19	10	6	5	 	 	 	 	 	 	 	 	10	0	0	0	0	5	0	9	 	 	 	 	 
R2INDX	IN190068	1	66	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190068	2	39	1	1	1	11	0	 	 	 	 	 	 	 	 	0	1	8	6	8	4	12	7	3	15	10	7	2	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190068	3	33	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	8	6	8	15	12	7	0	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190068	4	11	2	7	1	 	 	6	1	 	 	5	3	2	2	0	19	10	6	6	15	10	6	2	 	 	 	 	10	0	2	0	0	6	2	4	 	 	 	 	 
R2INDX	IN190068	5	9	2	7	1	 	 	2	1	 	 	7	3	2	2	0	19	10	6	5	15	10	6	2	 	 	 	 	10	0	2	0	0	5	2	5	 	 	 	 	 
R2INDX	IN190068	6	7	2	7	1	 	 	2	1	 	 	5	3	3	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	0	0	0	0	5	2	7	 	 	 	 	 
R2INDX	IN190069	0	5	2	0	1	 	 	0	1	 	 	5	3	2	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	1	0	0	0	5	1	7	 	 	 	 	 
R2INDX	IN190069	1	32	1	1	1	14	0	 	 	 	 	 	 	 	 	0	1	6	6	6	15	12	1	6	15	10	4	1	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190069	2	26	2	1	1	7	0	 	 	 	 	 	 	 	 	0	15	12	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190069	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	0	4	2	0	1	 	 	 	 	 	 	 	 	 	 	0	19	12	3	4	 	 	 	 	 	 	 	 	10	0	0	0	0	4	0	10	 	 	 	 	 
R2INDX	IN190070	1	64	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	2	44	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	3	39	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	4	34	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	5	32	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	6	29	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	4	8	4	6	7	8	1	2	2	7	 	 	 	 	 	 	 	 	40	60	0	1	0
R2INDX	IN190070	7	24	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	6	4	8	1	2	3	8	15	12	7	4	 	 	 	 	 	 	 	 	40	60	0	1	0
R2INDX	IN190070	8	16	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	9	14	2	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	10	11	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	11	10	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190070	12	7	2	7	1	 	 	0	0	19	 	 	 	 	 	0	15	12	7	6	15	12	6	2	 	 	 	 	9	6	2	0	0	0	0	7	 	 	 	 	 
R2INDX	IN190070	13	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190071	0	5	2	0	1	 	 	 	 	 	 	 	 	 	 	0	19	10	6	5	 	 	 	 	 	 	 	 	10	1	0	0	0	5	0	8	 	 	 	 	 
R2INDX	IN190071	1	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	15	10	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190071	2	30	1	1	1	0	0	 	 	 	 	 	 	 	 	0	5	5	6	6	12	3	5	6	15	10	4	1	 	 	 	 	 	 	 	 	3	80	0	1	0
R2INDX	IN190071	3	24	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	5	6	6	12	2	5	6	15	12	7	2	 	 	 	 	 	 	 	 	3	80	0	1	0
R2INDX	IN190071	4	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	0	5	2	0	1	 	 	0	1	 	 	 	 	 	 	0	19	10	6	5	 	 	 	 	 	 	 	 	10	1	0	0	0	5	0	8	 	 	 	 	 
R2INDX	IN190072	1	69	1	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	2	59	2	6	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	3	39	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	4	34	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	5	33	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	6	28	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	7	28	1	1	1	0	0	 	 	 	 	 	 	 	 	0	1	4	6	6	5	2	5	6	12	2	6	6	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190072	8	22	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	3	6	6	5	2	5	6	12	1	5	6	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190072	9	15	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	10	12	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	11	9	1	14	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190072	12	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190073	0	5	1	0	1	 	 	0	1	 	 	5	3	2	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	1	0	0	0	5	1	7	 	 	 	 	 
R2INDX	IN190073	1	54	1	6	1	0	0	 	 	 	 	 	 	 	 	0	1	4	5	5	5	3	4	6	4	10	4	1	 	 	 	 	 	 	 	 	5	80	0	1	0
R2INDX	IN190073	2	48	2	6	1	0	0	 	 	 	 	 	 	 	 	0	1	3	6	6	5	3	5	6	15	10	7	2	 	 	 	 	 	 	 	 	5	80	0	1	0
R2INDX	IN190073	3	32	1	1	1	7	0	 	 	 	 	 	 	 	 	0	5	4	6	6	12	3	5	6	1	3	5	6	 	 	 	 	 	 	 	 	10	80	0	1	0
R2INDX	IN190073	4	27	2	1	1	0	0	 	 	 	 	 	 	 	 	0	5	3	6	6	12	2	4	6	1	2	6	6	 	 	 	 	 	 	 	 	10	80	0	1	0
R2INDX	IN190073	5	28	1	13	1	12	0	 	 	 	 	 	 	 	 	0	1	4	6	6	5	3	5	6	4	10	3	1	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190073	6	24	2	13	1	10	0	 	 	 	 	 	 	 	 	0	1	4	6	6	15	10	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190073	7	22	2	13	1	12	0	 	 	 	 	 	 	 	 	0	10	10	7	6	1	2	4	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190073	8	18	1	13	1	11	1	 	 	 	 	 	 	 	 	0	19	10	6	6	15	10	7	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190073	9	16	2	13	1	 	 	9	1	 	 	7	3	3	2	0	19	10	6	6	10	10	7	2	15	10	7	2	9	1	1	0	0	6	2	5	 	 	 	 	 
R2INDX	IN190073	10	14	1	13	1	 	 	9	1	 	 	6	3	2	2	0	19	10	6	6	15	10	4	1	 	 	 	 	9	1	1	0	0	6	2	5	 	 	 	 	 
R2INDX	IN190073	11	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190073	12	1	2	14	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190074	0	5	2	0	1	 	 	0	1	 	 	5	3	3	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	1	0	0	0	5	1	7	 	 	 	 	 
R2INDX	IN190074	1	64	1	6	1	0	0	 	 	 	 	 	 	 	 	0	1	6	6	6	4	10	7	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190074	2	54	2	6	1	0	0	 	 	 	 	 	 	 	 	0	1	5	6	6	15	10	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190074	3	34	1	1	1	5	0	 	 	 	 	 	 	 	 	0	1	6	6	6	12	1	4	6	4	10	7	4	 	 	 	 	 	 	 	 	12	80	0	1	0
R2INDX	IN190074	4	32	2	1	1	0	0	 	 	 	 	 	 	 	 	0	1	2	5	6	15	10	7	2	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0
R2INDX	IN190074	5	9	2	7	1	 	 	2	1	 	 	6	3	2	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	1	0	0	0	5	1	7	 	 	 	 	 
R2INDX	IN190074	6	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190074	7	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190075	0	5	1	0	1	 	 	0	1	 	 	5	3	2	2	0	19	10	6	5	 	 	 	 	 	 	 	 	10	0	0	0	0	5	0	9	 	 	 	 	 
R2INDX	IN190075	1	79	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
R2INDX	IN190075	2	64	2	6	1	0	0	 	 	 	 	 	 	 	 	4	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
