FORMNO	CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R2INDX	IN060078	2	.5	1	5	0	1	80	1	5000	2000	 	 	 	 	 	 
R2INDX	IN060078	3	.5	1	5	0	0	88	0	-88	500	48	88	88	88	0	88
R2INDX	IN060079	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN060079	2	.5	1	5	1	1	1	1	6370	2500	53	88	88	88	1	0
R2INDX	IN060079	3	.5	1	5	0	0	88	1	6370	2500	53	88	88	88	1	0
R2INDX	IN060080	1	.01	1	1	1	1	2	0	-88	4000	 	 	 	 	 	 
R2INDX	IN060080	2	.01	5	4	2	0	88	1	0	500	 	 	 	 	 	 
R2INDX	IN060081	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN060081	2	.7	1	5	1	1	1	1	3180	2000	53	88	88	88	1	0
R2INDX	IN060081	3	.8	1	5	1	1	1	1	5600	3000	32	88	88	88	1	0
R2INDX	IN060082	1	.02	1	1	1	1	1	0	-88	2000	53	88	88	88	1	0
R2INDX	IN060082	2	.2	1	5	1	1	1	1	1000	500	53	88	88	88	1	1
R2INDX	IN060082	3	.5	1	5	1	1	1	1	2000	1000	53	88	88	88	1	0
R2INDX	IN060082	4	.3	1	5	1	1	1	1	1000	500	 	 	 	 	 	 
R2INDX	IN060082	5	.5	1	5	1	1	1	1	2000	1000	53	88	88	88	1	0
R2INDX	IN060083	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN060084	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN060085	1	.01	2	1	0	0	88	0	-88	3600	 	 	 	 	 	 
R2INDX	IN060086	1	.02	1	1	1	1	80	0	-88	1000	 	 	 	 	 	 
R2INDX	IN060087	1	.02	1	1	0	1	80	0	-88	700	 	 	 	 	 	 
R2INDX	IN060089	1	.02	1	1	1	1	4	0	-88	35000	 	 	 	 	 	 
R2INDX	IN060090	1	.01	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN060091	1	.02	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN060092	1	.03	1	1	1	1	3	0	-88	100000	 	 	 	 	 	 
R2INDX	IN060093	1	.02	1	1	1	1	3	1	0	25000	 	 	 	 	 	 
R2INDX	IN060093	2	.5	1	5	1	1	3	1	0	4000	30	88	88	88	0	88
R2INDX	IN060094	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN060096	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN060097	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN060098	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN060099	1	.01	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN060100	1	.01	1	1	1	1	80	0	-88	1000	 	 	 	 	 	 
R2INDX	IN070001	1	.04	1	1	1	1	80	0	-88	1000	 	 	 	 	 	 
R2INDX	IN070001	2	5	1	5	1	1	80	1	50000	15000	53	88	88	88	1	0
R2INDX	IN070001	3	3	1	7	1	1	80	0	-88	2000	45	88	88	88	0	88
R2INDX	IN070001	4	3	1	7	1	1	80	0	-88	3000	48	88	88	88	0	88
R2INDX	IN070002	1	.01	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN070003	1	.03	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070003	2	1	1	5	1	1	80	1	7200	5000	53	88	88	88	0	88
R2INDX	IN070003	3	1	1	5	1	1	80	1	7200	5000	53	88	88	88	0	88
R2INDX	IN070004	1	.05	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070004	2	1	1	5	1	1	80	1	9600	3000	53	88	88	88	1	0
R2INDX	IN070005	1	.01	2	1	1	0	88	0	-88	3000	 	 	 	 	 	 
R2INDX	IN070005	2	.5	1	5	1	1	80	1	3500	3000	53	88	88	88	1	0
R2INDX	IN070005	3	1	1	5	1	1	80	1	2000	1000	48	88	88	88	1	0
R2INDX	IN070006	1	.01	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN070006	2	.01	2	1	0	0	88	0	-88	200	53	88	88	88	1	0
R2INDX	IN070006	3	.2	1	5	1	1	2	1	1920	1500	 	 	 	 	 	 
R2INDX	IN070007	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070007	2	1	1	5	1	1	1	1	4000	2000	77	88	88	88	1	0
R2INDX	IN070008	1	.03	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN070008	2	1.5	1	10	1	1	3	1	5760	0	 	 	 	 	 	 
R2INDX	IN070009	1	.01	2	1	0	0	88	0	-88	3000	 	 	 	 	 	 
R2INDX	IN070010	1	.03	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070011	1	.04	1	1	1	1	80	0	-88	500	 	 	 	 	 	 
R2INDX	IN070011	2	1	1	1	1	1	80	0	-88	9000	53	88	88	88	0	88
R2INDX	IN070011	3	3	1	1	1	1	80	1	3000	6000	48	88	88	88	0	88
R2INDX	IN070012	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070013	1	.01	1	1	1	1	2	0	-88	900	 	 	 	 	 	 
R2INDX	IN070013	2	.7	1	5	1	1	1	1	7000	4000	53	88	88	88	0	88
R2INDX	IN070014	1	.01	2	1	0	0	88	0	-88	120	 	 	 	 	 	 
R2INDX	IN070014	2	.01	1	1	1	1	80	0	-88	15000	 	 	 	 	 	 
R2INDX	IN070015	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070015	2	.5	1	5	1	1	1	1	1800	1200	53	88	88	88	1	0
R2INDX	IN070015	3	.25	1	5	1	1	1	1	2000	1500	53	88	88	88	1	0
R2INDX	IN070015	4	.25	1	5	1	1	1	1	2000	1000	53	88	88	88	1	0
R2INDX	IN070015	5	1	1	5	1	1	1	1	8400	5000	53	88	88	88	1	0
R2INDX	IN070016	1	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN070016	2	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070017	1	.01	1	1	1	1	1	0	-88	5000	 	 	 	 	 	 
R2INDX	IN070017	2	.25	1	5	1	1	1	1	2400	1500	53	88	88	88	0	88
R2INDX	IN070017	3	.25	1	5	1	1	1	1	2400	1500	53	88	88	88	0	88
R2INDX	IN070017	4	.25	1	5	1	1	1	1	2400	1500	53	88	88	88	0	88
R2INDX	IN070017	5	.25	1	5	1	1	1	1	2400	1500	53	88	88	88	0	88
R2INDX	IN070017	6	1	2	5	0	0	88	1	10200	6000	53	88	88	88	1	0
R2INDX	IN070018	1	.02	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN070019	1	.01	1	1	1	1	4	0	-88	200	 	 	 	 	 	 
R2INDX	IN070019	2	.1	1	7	1	1	4	1	1000	100	41	88	88	88	0	88
R2INDX	IN070020	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070020	2	.2	1	5	1	1	1	1	2400	1500	53	88	88	88	0	88
R2INDX	IN070020	3	.15	1	7	1	1	1	1	1200	400	41	88	88	88	0	88
R2INDX	IN070021	1	.01	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN070022	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070022	2	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070022	3	.3	1	7	1	1	80	1	3000	1800	41	88	41	88	1	4
R2INDX	IN070022	4	.2	1	7	1	1	80	1	1000	400	25	88	88	88	1	4
R2INDX	IN070022	5	.1	1	7	1	1	80	1	3000	1500	77	88	88	88	1	4
R2INDX	IN070023	1	.01	5	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN070023	2	.3	5	7	1	1	3	1	3000	1300	41	88	30	88	1	4
R2INDX	IN070024	1	.01	1	1	1	1	1	0	-88	40000	 	 	 	 	 	 
R2INDX	IN070024	2	.4	1	5	1	1	1	1	1800	2500	53	88	88	88	1	0
R2INDX	IN070025	1	.02	1	1	1	1	1	0	-88	220000	 	 	 	 	 	 
R2INDX	IN070025	2	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070025	3	.3	1	7	1	1	1	1	3000	2000	41	88	88	88	0	0
R2INDX	IN070025	4	.2	1	5	1	1	1	1	0	500	52	88	88	88	1	0
R2INDX	IN070026	1	.01	1	1	1	1	1	0	-88	5000	53	88	30	88	1	0
R2INDX	IN070026	2	.8	1	5	1	1	1	1	8000	3000	 	 	 	 	 	 
R2INDX	IN070027	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070028	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070028	2	.5	1	1	1	1	80	1	3840	1500	53	88	88	88	1	0
R2INDX	IN070029	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070029	2	.5	1	5	1	1	80	1	3840	1800	53	88	68	88	1	4
R2INDX	IN070030	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070030	2	.5	1	5	1	1	1	1	3600	5000	53	88	88	88	1	0
R2INDX	IN070031	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070032	1	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN070032	2	.01	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN070033	1	.02	1	1	1	1	2	1	2000	3000	 	 	 	 	 	 
R2INDX	IN070033	2	.5	1	5	1	1	2	1	2500	4500	53	88	88	88	1	0
R2INDX	IN070034	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070035	1	.01	1	1	1	1	8	0	-88	0	 	 	 	 	 	 
R2INDX	IN070036	1	.01	1	1	1	1	1	0	-88	4000	 	 	 	 	 	 
R2INDX	IN070038	1	.01	1	1	1	1	1	0	-88	15000	 	 	 	 	 	 
R2INDX	IN070039	1	.01	2	1	0	0	88	0	-88	1200	 	 	 	 	 	 
R2INDX	IN070039	2	.02	1	1	1	1	3	1	1000	5000	 	 	 	 	 	 
R2INDX	IN070040	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070041	1	.01	2	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN070041	2	.01	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070042	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070042	2	.5	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070043	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070045	1	.01	1	1	1	1	1	0	-88	1500	 	 	 	 	 	 
R2INDX	IN070046	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070046	2	.5	1	5	1	1	80	1	6360	3300	53	88	30	88	1	4
R2INDX	IN070047	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070047	2	.01	2	1	1	0	88	0	-88	7000	 	 	 	 	 	 
R2INDX	IN070048	1	.02	1	1	1	1	80	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070049	1	.03	1	1	1	1	1	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070050	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070050	2	.5	1	5	1	1	1	1	2100	3000	53	88	88	88	1	0
R2INDX	IN070051	1	.01	1	1	1	1	3	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070051	2	1	1	5	1	1	3	1	8000	4000	53	88	88	88	1	0
R2INDX	IN070051	3	1	1	5	1	1	3	1	7200	4800	53	88	88	88	1	0
R2INDX	IN070051	4	.5	1	11	1	1	3	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070052	1	.01	1	1	1	1	2	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070052	2	.3	1	5	1	1	2	1	3600	1500	53	88	88	88	1	0
R2INDX	IN070053	1	.03	1	1	1	1	1	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070054	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070055	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070055	2	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070055	3	.3	1	5	1	1	1	1	3300	2566	53	88	88	88	1	0
R2INDX	IN070055	4	.4	1	5	1	1	1	1	3300	3200	53	88	88	88	1	0
R2INDX	IN070055	5	.3	1	5	1	1	1	1	3300	2566	53	88	88	88	1	0
R2INDX	IN070056	1	.01	1	1	1	1	80	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070056	2	.4	1	1	1	1	80	1	4800	1500	53	88	88	88	1	0
R2INDX	IN070057	1	.01	1	1	1	1	1	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070057	2	.5	1	5	1	1	1	1	5850	3500	53	88	88	88	1	0
R2INDX	IN070058	1	.01	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN070058	2	.5	1	5	1	1	3	1	4320	3300	53	88	30	88	1	4
R2INDX	IN070058	3	.5	4	5	0	0	88	1	4320	3000	53	88	88	88	1	0
R2INDX	IN070058	4	.3	4	5	0	0	88	1	1920	1000	53	88	88	88	1	0
R2INDX	IN070059	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070059	2	.01	2	1	0	0	88	0	-88	6600	 	 	 	 	 	 
R2INDX	IN070059	3	.25	1	5	1	1	1	1	1000	0	 	 	 	 	 	 
R2INDX	IN070059	4	.25	1	5	1	1	1	1	1000	0	 	 	 	 	 	 
R2INDX	IN070059	5	.25	1	5	1	1	1	1	1000	0	 	 	 	 	 	 
R2INDX	IN070059	6	.25	1	5	1	1	1	1	1000	0	 	 	 	 	 	 
R2INDX	IN070060	1	.01	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN070060	2	1	1	10	1	1	4	1	6700	5500	53	88	88	88	1	0
R2INDX	IN070061	1	.03	1	1	1	1	80	0	-88	200	 	 	 	 	 	 
R2INDX	IN070061	2	1	1	5	1	1	80	1	7200	1500	53	88	88	88	0	88
R2INDX	IN070062	1	.01	5	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN070063	1	.01	1	1	1	1	80	0	-88	0	53	88	88	88	1	0
R2INDX	IN070063	2	.7	1	5	1	1	80	1	8640	3400	53	88	88	88	1	0
R2INDX	IN070063	3	.3	1	5	1	1	80	1	3890	1600	 	 	 	 	 	 
R2INDX	IN070064	1	.04	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070064	2	1.5	1	5	1	1	1	1	12960	9000	53	88	88	88	1	0
R2INDX	IN070064	3	1	1	5	1	1	1	1	9600	7000	53	88	88	88	1	0
R2INDX	IN070064	4	1	1	5	1	1	1	1	9600	7000	53	88	88	88	1	0
R2INDX	IN070064	5	5	1	5	1	1	1	1	48000	35000	53	88	88	88	1	0
R2INDX	IN070064	6	11	1	5	1	1	1	1	105600	77000	53	88	88	88	1	0
R2INDX	IN070064	7	3.5	1	5	1	1	1	1	28800	21000	53	88	88	88	1	0
R2INDX	IN070064	8	.01	1	16	1	1	1	0	-88	2000	53	88	88	88	1	0
R2INDX	IN070065	1	.04	1	1	1	1	80	0	-88	300	53	88	88	88	1	0
R2INDX	IN070065	2	6	1	5	1	1	80	1	43200	24000	53	88	30	88	1	4
R2INDX	IN070065	3	5	1	5	1	1	80	1	38500	20625	53	88	60	88	1	4
R2INDX	IN070065	4	5	1	5	1	1	80	1	43500	22000	53	88	60	88	1	4
R2INDX	IN070065	5	4	1	5	1	1	80	1	36300	18000	 	 	 	 	 	 
R2INDX	IN070066	1	.05	1	1	1	1	2	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070066	2	4	1	5	1	1	2	1	20000	30000	53	88	88	88	1	0
R2INDX	IN070067	1	.01	1	1	1	1	1	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070067	2	.3	1	5	1	1	1	1	2400	1000	53	88	88	88	1	0
R2INDX	IN070068	1	.01	1	1	1	1	4	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070068	2	.01	1	1	1	1	4	1	-88	20000	53	88	88	88	1	0
R2INDX	IN070068	3	.4	1	5	1	1	4	1	3000	2500	53	88	88	88	1	0
R2INDX	IN070068	4	.2	1	5	0	0	88	1	2000	2000	53	88	88	88	1	0
R2INDX	IN070068	5	.2	4	11	0	0	88	1	3750	3000	53	88	88	88	1	0
R2INDX	IN070068	6	.5	4	5	0	0	88	1	3750	3000	53	88	88	88	1	0
R2INDX	IN070068	7	.5	4	5	0	0	88	1	1500	1000	53	88	88	88	1	0
R2INDX	IN070068	8	.2	4	5	0	0	88	1	-88	-88	 	 	 	 	 	 
R2INDX	IN070069	1	.05	1	1	1	1	2	0	-88	-88	 	 	 	 	 	 
R2INDX	IN070069	2	.5	1	5	1	1	2	1	5040	3000	53	88	88	88	1	0
R2INDX	IN070069	3	.5	1	5	1	1	2	1	5040	3000	53	88	88	88	1	0
R2INDX	IN070070	1	.01	1	1	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN070071	1	.02	1	1	1	1	2	0	-88	2000	 	 	 	 	 	 
R2INDX	IN070072	1	.03	5	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070072	2	1	5	5	1	1	80	1	8100	4000	53	88	60	88	1	4
R2INDX	IN070072	3	1	5	5	1	1	80	1	7200	3000	53	88	88	88	1	0
R2INDX	IN070074	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070075	1	.02	5	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN070075	2	1.5	5	10	1	1	1	1	5280	400	53	88	88	88	1	0
R2INDX	IN070075	3	.3	5	10	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070076	1	.01	6	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN070077	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070078	1	.01	1	1	1	1	1	0	-88	200	 	 	 	 	 	 
R2INDX	IN070079	1	.02	2	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070080	1	.1	1	1	1	1	80	0	-88	1000	 	 	 	 	 	 
R2INDX	IN070080	2	1	1	10	1	1	80	1	4000	400	 	 	 	 	 	 
R2INDX	IN070080	3	1	1	10	1	1	80	1	4000	400	 	 	 	 	 	 
R2INDX	IN070080	4	1	1	10	1	1	80	1	4000	400	 	 	 	 	 	 
R2INDX	IN070081	1	.03	1	1	1	1	3	0	-88	67000	 	 	 	 	 	 
R2INDX	IN070082	1	.04	1	1	1	1	1	0	-88	15000	 	 	 	 	 	 
R2INDX	IN070082	2	.02	1	1	1	1	1	0	-88	35000	 	 	 	 	 	 
R2INDX	IN070082	3	6	1	10	1	1	1	1	30000	12000	 	 	 	 	 	 
R2INDX	IN070082	4	2	1	10	1	1	1	1	10000	4000	 	 	 	 	 	 
R2INDX	IN070082	5	1	1	10	1	1	1	1	4500	2000	 	 	 	 	 	 
R2INDX	IN070082	6	3	1	10	1	1	1	1	16000	4900	 	 	 	 	 	 
R2INDX	IN070083	1	.01	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070084	1	.01	1	1	1	1	1	0	-88	2000	 	 	 	 	 	 
R2INDX	IN070084	2	1	1	10	1	1	1	1	6000	1500	 	 	 	 	 	 
R2INDX	IN070085	1	.03	2	1	0	0	88	0	-88	1800	 	 	 	 	 	 
R2INDX	IN070086	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070086	2	.15	1	5	1	1	80	1	1500	500	53	88	88	88	0	88
R2INDX	IN070087	1	.02	1	1	1	1	80	0	-88	50000	 	 	 	 	 	 
R2INDX	IN070087	2	.7	1	1	1	1	80	1	4800	2000	53	88	88	88	1	0
R2INDX	IN070088	1	.05	1	1	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN070089	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070090	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070090	2	.5	1	10	1	1	1	1	3000	1000	 	 	 	 	 	 
R2INDX	IN070091	1	.01	1	1	2	0	88	0	-88	250	 	 	 	 	 	 
R2INDX	IN070092	1	.02	1	1	1	1	80	0	-88	0	 	 	 	 	 	 
R2INDX	IN070092	2	.3	1	5	1	1	80	1	3360	1500	53	88	88	88	1	0
R2INDX	IN070093	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN070093	2	.2	1	5	1	1	2	1	2000	3000	53	88	88	88	1	0
R2INDX	IN070094	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070094	2	1	2	5	0	0	88	1	4900	2000	53	88	88	88	1	0
R2INDX	IN070095	1	.03	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN070095	2	1	1	1	1	1	2	1	12600	5000	53	88	88	88	1	0
R2INDX	IN070096	1	.05	1	1	1	1	1	1	0	2000	 	 	 	 	 	 
R2INDX	IN070096	2	2	1	5	1	1	1	1	21000	10300	53	88	68	88	1	1
R2INDX	IN070096	3	1	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070096	4	1	1	11	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070097	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN070098	1	.01	2	1	0	1	2	0	-88	6000	 	 	 	 	 	 
R2INDX	IN070099	1	.01	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN070100	1	.01	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN080001	1	.04	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080002	1	.05	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN080002	2	4	1	5	1	1	1	1	20000	1000	88	88	53	88	1	2
R2INDX	IN080003	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080004	1	.07	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN080004	2	3	1	5	1	1	3	1	60000	25000	53	88	88	88	1	3
R2INDX	IN080005	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080006	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN080006	2	6	1	5	1	1	1	1	80000	36000	53	88	88	88	1	1
R2INDX	IN080007	1	.03	1	4	1	1	3	0	-88	0	 	 	 	 	 	 
R2INDX	IN080008	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080008	2	2	1	5	1	1	1	1	97500	50000	74	53	74	88	1	3
R2INDX	IN080009	1	.04	1	1	1	1	80	 	 	 	 	 	 	 	 	 
R2INDX	IN080010	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN080011	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN080012	1	.02	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN080013	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080014	1	.03	1	1	1	1	1	 	 	 	53	88	88	88	1	4
R2INDX	IN080014	2	.5	1	5	1	1	1	1	9000	3000	 	 	 	 	 	 
R2INDX	IN080015	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080016	1	.02	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN080016	2	2	1	5	1	1	2	1	35000	16000	88	88	53	88	1	4
R2INDX	IN080017	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN080018	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080019	1	.04	1	1	1	1	4	0	-88	0	 	 	 	 	 	 
R2INDX	IN080019	2	5	1	5	1	1	4	1	100000	20000	88	88	53	88	1	4
R2INDX	IN080020	1	.01	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080020	2	.3	1	1	1	1	1	1	12000	5000	88	88	53	88	1	3
R2INDX	IN080021	1	.4	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN080022	1	.03	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080023	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN080023	2	.5	1	5	1	1	1	1	10000	5000	88	88	53	88	1	4
R2INDX	IN080024	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN080025	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080026	1	.02	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN080027	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN080028	1	.03	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN080028	2	.6	1	5	1	1	2	1	4000	5000	53	88	88	88	1	3
R2INDX	IN080029	1	.2	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN080030	1	.05	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080030	2	1	2	5	0	0	88	1	13500	5000	53	88	88	88	1	1
R2INDX	IN080031	1	.3	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN080031	2	1	1	5	1	1	2	1	15000	5000	88	88	53	88	1	4
R2INDX	IN080032	1	.02	2	1	0	0	88	 	 	 	 	 	 	 	 	 
R2INDX	IN080033	1	.02	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R2INDX	IN080033	2	.5	1	5	1	1	1	1	10000	4000	53	88	88	88	1	4
R2INDX	IN080034	1	.02	2	2	0	0	88	0	-88	0	 	 	 	 	 	 
R2INDX	IN080035	1	.06	1	1	1	1	2	 	 	 	 	 	 	 	 	 
R2INDX	IN080035	2	3	1	5	1	1	2	1	4800	24000	53	88	88	88	1	3
R2INDX	IN080036	1	.02	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN080036	2	5	1	5	1	1	2	1	75000	40000	53	88	53	88	1	3
R2INDX	IN080036	3	3	1	5	1	1	2	1	25000	15000	53	88	53	88	1	4
R2INDX	IN080037	1	.05	1	1	0	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN080037	2	.05	1	11	0	1	1	0	-88	0	 	 	 	 	 	 
R2INDX	IN080038	1	.3	1	1	1	1	2	0	-88	0	 	 	 	 	 	 
R2INDX	IN080039	1	.06	1	1	1	1	3	 	 	 	 	 	 	 	 	 
R2INDX	IN080039	2	1	2	5	0	0	88	1	16000	7000	53	88	88	88	1	3
R2INDX	IN080040	1	.04	1	1	1	1	5	0	-88	0	 	 	 	 	 	 
R2INDX	IN080040	2	.8	1	5	1	1	5	1	2000	5000	53	88	88	88	1	2
R2INDX	IN080041	1	.03	1	1	1	1	1	0	-88	0	 	 	 	 	 	 
