FORMNO	CHILDID	PASSID	PASSET	NUMPASS	VALPASS	DECPASS
R2INDX	IN130009	1	88	88	-88	88
R2INDX	IN130009	2	88	88	-88	88
R2INDX	IN130009	3	88	88	-88	88
R2INDX	IN130010	1	1	4	200	1
R2INDX	IN130010	2	3	1	1000	1
R2INDX	IN130010	3	5	1	30000	1
R2INDX	IN130011	1	1	11	400	1
R2INDX	IN130011	2	4	1	300	1
R2INDX	IN130011	3	8	80	300	1
R2INDX	IN130012	1	1	8	430	2
R2INDX	IN130012	2	88	88	-88	88
R2INDX	IN130012	3	88	88	-88	88
R2INDX	IN130013	1	1	6	335	2
R2INDX	IN130013	2	4	3	3000	2
R2INDX	IN130013	3	8	4	600	2
R2INDX	IN130015	1	2	1	12000	1
R2INDX	IN130015	2	8	2	1500	1
R2INDX	IN130015	3	4	1	500	1
R2INDX	IN130015	4	1	15	700	1
R2INDX	IN130016	1	1	25	930	1
R2INDX	IN130016	2	4	2	200	1
R2INDX	IN130016	3	2	1	15000	1
R2INDX	IN130017	1	88	88	-88	88
R2INDX	IN130017	2	88	88	-88	88
R2INDX	IN130017	3	88	88	-88	88
R2INDX	IN130018	1	1	5	400	1
R2INDX	IN130018	2	4	2	1000	1
R2INDX	IN130018	3	8	6	300	1
R2INDX	IN130019	1	13	4	150	1
R2INDX	IN130019	2	88	88	-88	88
R2INDX	IN130019	3	88	88	-88	88
R2INDX	IN130020	1	1	4	270	1
R2INDX	IN130020	2	4	1	100	1
R2INDX	IN130020	3	8	2	40	1
R2INDX	IN130021	1	1	2	50	3
R2INDX	IN130021	2	88	88	-88	88
R2INDX	IN130021	3	88	88	-88	88
R2INDX	IN130022	1	1	5	350	1
R2INDX	IN130022	2	4	1	200	1
R2INDX	IN130022	3	8	3	60	1
R2INDX	IN130023	1	30	2	30000	3
R2INDX	IN130023	2	88	88	-88	88
R2INDX	IN130023	3	88	88	-88	88
R2INDX	IN130024	1	1	3	150	2
R2INDX	IN130024	2	8	3	60	2
R2INDX	IN130024	3	88	88	-88	88
R2INDX	IN130025	1	23	15	6750	1
R2INDX	IN130025	2	30	3	12000	1
R2INDX	IN130025	3	88	88	-88	88
R2INDX	IN130026	1	1	4	300	1
R2INDX	IN130026	2	4	2	500	1
R2INDX	IN130026	3	1	5	200	1
R2INDX	IN130026	4	5	1	40000	1
R2INDX	IN130026	8	5	1	40000	1
R2INDX	IN130027	1	88	88	-88	88
R2INDX	IN130027	2	88	88	-88	88
R2INDX	IN130027	3	88	88	-88	88
R2INDX	IN130028	1	1	2	60	1
R2INDX	IN130028	2	88	88	-88	88
R2INDX	IN130028	3	88	88	-88	88
R2INDX	IN130029	1	88	88	-88	88
R2INDX	IN130029	2	88	88	-88	88
R2INDX	IN130029	3	88	88	-88	88
R2INDX	IN130030	1	88	88	-88	88
R2INDX	IN130030	2	88	88	-88	88
R2INDX	IN130030	3	88	88	-88	88
R2INDX	IN130031	1	88	88	-88	88
R2INDX	IN130031	2	88	88	-88	88
R2INDX	IN130031	3	88	88	-88	88
R2INDX	IN130032	1	88	88	-88	88
R2INDX	IN130032	2	88	88	-88	88
R2INDX	IN130032	3	88	88	-88	88
R2INDX	IN130033	1	1	4	300	2
R2INDX	IN130033	2	8	5	200	2
R2INDX	IN130033	3	88	88	-88	88
R2INDX	IN130034	1	1	3	50	3
R2INDX	IN130034	2	88	88	-88	88
R2INDX	IN130034	3	88	88	-88	88
R2INDX	IN130035	1	88	88	-88	88
R2INDX	IN130035	2	88	88	-88	88
R2INDX	IN130035	3	88	88	-88	88
R2INDX	IN130036	1	88	88	-88	88
R2INDX	IN130036	2	88	88	-88	88
R2INDX	IN130036	3	88	88	-88	88
R2INDX	IN130037	1	88	88	-88	88
R2INDX	IN130037	2	88	88	-88	88
R2INDX	IN130037	3	88	88	-88	88
R2INDX	IN130038	1	88	88	-88	88
R2INDX	IN130038	2	88	88	-88	88
R2INDX	IN130038	3	88	88	-88	88
R2INDX	IN130039	1	2	2	3000	1
R2INDX	IN130039	2	23	2	1000	1
R2INDX	IN130039	3	88	88	-88	88
R2INDX	IN130040	1	30	6	700	2
R2INDX	IN130040	2	88	88	-88	88
R2INDX	IN130040	3	88	88	-88	88
R2INDX	IN130041	1	88	88	-88	88
R2INDX	IN130041	2	88	88	-88	88
R2INDX	IN130041	3	88	88	-88	88
R2INDX	IN130042	1	88	88	-88	88
R2INDX	IN130042	2	88	88	-88	88
R2INDX	IN130042	3	88	88	-88	88
R2INDX	IN130043	1	1	0	-88	88
R2INDX	IN130043	2	88	88	-88	88
R2INDX	IN130043	3	88	88	-88	88
R2INDX	IN130044	1	88	88	-88	88
R2INDX	IN130044	2	88	88	-88	88
R2INDX	IN130044	3	88	88	-88	88
R2INDX	IN130045	1	23	5	1500	5
R2INDX	IN130045	2	30	1	3000	5
R2INDX	IN130045	3	88	88	-88	88
R2INDX	IN130046	1	1	8	280	1
R2INDX	IN130046	2	88	88	-88	88
R2INDX	IN130046	3	88	88	-88	88
R2INDX	IN130047	1	88	88	-88	88
R2INDX	IN130047	2	88	88	-88	88
R2INDX	IN130047	3	88	88	-88	88
R2INDX	IN130048	1	88	88	-88	88
R2INDX	IN130048	2	88	88	-88	88
R2INDX	IN130048	3	88	88	-88	88
R2INDX	IN130049	1	88	88	-88	88
R2INDX	IN130049	2	88	88	-88	88
R2INDX	IN130049	3	88	88	-88	88
R2INDX	IN130050	1	88	88	-88	88
R2INDX	IN130050	2	88	88	-88	88
R2INDX	IN130050	3	88	88	-88	88
R2INDX	IN130051	1	88	88	-88	88
R2INDX	IN130051	2	88	88	-88	88
R2INDX	IN130051	3	88	88	-88	88
R2INDX	IN130052	1	88	88	-88	88
R2INDX	IN130052	2	88	88	-88	88
R2INDX	IN130052	3	88	88	-88	88
R2INDX	IN130053	1	88	88	-88	88
R2INDX	IN130053	2	88	88	-88	88
R2INDX	IN130053	3	88	88	-88	88
R2INDX	IN130054	1	1	3	300	1
R2INDX	IN130054	2	8	4	200	1
R2INDX	IN130054	3	88	88	-88	88
R2INDX	IN130055	1	30	4	35	1
R2INDX	IN130055	2	88	88	-88	88
R2INDX	IN130055	3	88	88	-88	88
R2INDX	IN130056	1	1	2	100	3
R2INDX	IN130056	2	8	3	200	3
R2INDX	IN130056	3	88	88	-88	88
R2INDX	IN130057	1	1	4	200	1
R2INDX	IN130057	2	8	2	60	1
R2INDX	IN130057	3	88	88	-88	88
R2INDX	IN130058	1	88	88	-88	88
R2INDX	IN130058	2	88	88	-88	88
R2INDX	IN130058	3	88	88	-88	88
R2INDX	IN130059	1	88	88	-88	88
R2INDX	IN130059	2	88	88	-88	88
R2INDX	IN130059	3	88	88	-88	88
R2INDX	IN130060	1	88	88	-88	88
R2INDX	IN130060	2	88	88	-88	88
R2INDX	IN130060	3	88	88	-88	88
R2INDX	IN130061	1	88	88	-88	88
R2INDX	IN130061	2	88	88	-88	88
R2INDX	IN130061	3	88	88	-88	88
R2INDX	IN130062	1	1	3	300	1
R2INDX	IN130062	2	4	1	1500	1
R2INDX	IN130062	3	88	88	-88	88
R2INDX	IN130063	1	1	6	1000	3
R2INDX	IN130063	2	2	1	15000	3
R2INDX	IN130063	3	3	1	1000	3
R2INDX	IN130063	4	4	1	500	3
R2INDX	IN130063	5	5	1	50000	3
R2INDX	IN130063	6	8	11	400	3
R2INDX	IN130064	1	88	88	-88	88
R2INDX	IN130064	2	88	88	-88	88
R2INDX	IN130064	3	88	88	-88	88
R2INDX	IN130065	1	5	1	10000	2
R2INDX	IN130065	2	4	1	500	2
R2INDX	IN130065	3	2	1	10000	2
R2INDX	IN130065	5	1	9	1000	2
R2INDX	IN130065	6	8	8	300	2
R2INDX	IN130066	1	1	3	130	3
R2INDX	IN130066	2	1	2	60	3
R2INDX	IN130066	3	88	88	-88	88
R2INDX	IN130067	1	5	1	50	1
R2INDX	IN130067	2	88	88	-88	88
R2INDX	IN130067	3	88	88	-88	88
R2INDX	IN130068	1	1	18	600	1
R2INDX	IN130068	2	4	2	200	1
R2INDX	IN130068	3	88	88	-88	88
R2INDX	IN130069	1	88	88	-88	88
R2INDX	IN130069	2	88	88	-88	88
R2INDX	IN130069	3	88	88	-88	88
R2INDX	IN130070	1	1	3	120	2
R2INDX	IN130070	2	8	3	60	2
R2INDX	IN130070	3	88	88	-88	88
R2INDX	IN130071	1	1	4	400	3
R2INDX	IN130071	2	8	7	200	3
R2INDX	IN130071	3	88	88	-88	88
R2INDX	IN130072	1	1	35	2000	1
R2INDX	IN130072	2	2	1	7000	1
R2INDX	IN130072	3	5	2	7000	1
R2INDX	IN130073	1	13	10	500	1
R2INDX	IN130073	2	88	88	-88	88
R2INDX	IN130073	3	88	88	-88	88
R2INDX	IN130074	1	88	88	-88	88
R2INDX	IN130074	2	88	88	-88	88
R2INDX	IN130074	3	88	88	-88	88
R2INDX	IN130075	1	88	88	-88	88
R2INDX	IN130075	2	88	88	-88	88
R2INDX	IN130075	3	88	88	-88	88
R2INDX	IN130076	1	8	9	270	1
R2INDX	IN130076	2	88	88	-88	88
R2INDX	IN130076	3	88	88	-88	88
R2INDX	IN130077	1	88	88	-88	88
R2INDX	IN130077	2	88	88	-88	88
R2INDX	IN130077	3	88	88	-88	88
R2INDX	IN130078	1	1	5	250	3
R2INDX	IN130078	2	88	88	-88	88
R2INDX	IN130078	3	88	88	-88	88
R2INDX	IN130079	1	1	3	250	1
R2INDX	IN130079	2	4	1	1500	1
R2INDX	IN130079	3	8	2	200	1
R2INDX	IN130080	1	8	2	130	1
R2INDX	IN130080	2	88	88	-88	88
R2INDX	IN130080	3	88	88	-88	88
R2INDX	IN130081	1	8	3	100	2
R2INDX	IN130081	2	88	88	-88	88
R2INDX	IN130081	3	88	88	-88	88
R2INDX	IN130082	1	1	5	400	3
R2INDX	IN130082	2	2	1	7000	3
R2INDX	IN130082	3	4	1	500	3
R2INDX	IN130083	1	1	6	150	3
R2INDX	IN130083	2	13	4	80	5
R2INDX	IN130083	3	88	88	-88	88
R2INDX	IN130084	1	1	4	250	2
R2INDX	IN130084	2	8	2	40	2
R2INDX	IN130084	3	88	88	-88	88
R2INDX	IN130085	1	30	2	200	2
R2INDX	IN130085	2	88	88	-88	88
R2INDX	IN130085	3	88	88	-88	88
R2INDX	IN130086	1	1	2	120	1
R2INDX	IN130086	2	8	3	45	1
R2INDX	IN130086	3	88	88	-88	88
R2INDX	IN130087	1	88	88	-88	88
R2INDX	IN130087	2	88	88	-88	88
R2INDX	IN130087	3	88	88	-88	88
R2INDX	IN130088	1	8	4	150	1
R2INDX	IN130088	2	88	88	-88	88
R2INDX	IN130088	3	88	88	-88	88
R2INDX	IN130089	1	88	88	-88	88
R2INDX	IN130089	2	88	88	-88	88
R2INDX	IN130089	3	88	88	-88	88
R2INDX	IN130090	1	1	5	300	1
R2INDX	IN130090	2	8	8	300	1
R2INDX	IN130090	3	88	88	-88	88
R2INDX	IN130091	1	30	29	19000	1
R2INDX	IN130091	2	88	88	-88	88
R2INDX	IN130091	3	88	88	-88	88
R2INDX	IN130092	1	1	5	200	3
R2INDX	IN130092	2	4	1	500	3
R2INDX	IN130092	3	8	3	150	3
R2INDX	IN130093	1	1	4	120	2
R2INDX	IN130093	2	88	88	-88	88
R2INDX	IN130093	3	88	88	-88	88
R2INDX	IN130094	1	1	3	150	5
R2INDX	IN130094	2	8	2	60	5
R2INDX	IN130094	3	88	88	-88	88
R2INDX	IN130095	1	3	1	150	1
R2INDX	IN130095	2	88	88	-88	88
R2INDX	IN130095	3	88	88	-88	88
R2INDX	IN130096	1	1	3	300	2
R2INDX	IN130096	2	4	1	400	2
R2INDX	IN130096	3	8	5	200	2
R2INDX	IN130097	1	88	88	-88	88
R2INDX	IN130097	2	88	88	-88	88
R2INDX	IN130097	3	88	88	-88	88
R2INDX	IN130098	1	88	88	-88	88
R2INDX	IN130098	2	88	88	-88	88
R2INDX	IN130098	3	88	88	-88	88
R2INDX	IN130099	1	1	10	120	1
R2INDX	IN130099	2	88	88	-88	88
R2INDX	IN130099	3	88	88	-88	88
R2INDX	IN130100	1	8	5	150	2
R2INDX	IN130100	2	88	88	-88	88
R2INDX	IN130100	3	88	88	-88	88
R2INDX	IN130101	1	23	3	1500	1
R2INDX	IN130101	2	88	88	-88	88
R2INDX	IN130101	3	88	88	-88	88
R2INDX	IN140001	1	88	88	-88	88
R2INDX	IN140001	2	88	88	-88	88
R2INDX	IN140001	3	88	88	-88	88
R2INDX	IN140002	1	88	88	-88	88
R2INDX	IN140002	2	88	88	-88	88
R2INDX	IN140002	3	88	88	-88	88
R2INDX	IN140004	1	30	3	400	1
R2INDX	IN140004	2	88	88	-88	88
R2INDX	IN140004	3	88	88	-88	88
R2INDX	IN140005	1	25	2	-88	90
R2INDX	IN140005	2	88	88	-88	88
R2INDX	IN140005	3	88	88	-88	88
R2INDX	IN140006	1	30	6	400	1
R2INDX	IN140006	2	88	88	-88	88
R2INDX	IN140006	3	88	88	-88	88
R2INDX	IN140007	1	88	88	-88	88
R2INDX	IN140007	2	88	88	-88	88
R2INDX	IN140007	3	88	88	-88	88
R2INDX	IN140008	1	25	1	150000	1
R2INDX	IN140008	2	88	88	-88	88
R2INDX	IN140008	3	88	88	-88	88
R2INDX	IN140009	1	25	1	120000	4
R2INDX	IN140009	2	88	88	-88	88
R2INDX	IN140009	3	88	88	-88	88
R2INDX	IN140010	1	13	6	350	2
R2INDX	IN140010	2	88	88	-88	88
R2INDX	IN140010	3	88	88	-88	88
R2INDX	IN140011	1	9	8	7000	1
R2INDX	IN140011	2	88	88	-88	88
R2INDX	IN140011	3	88	88	-88	88
R2INDX	IN140012	1	8	1	25	2
R2INDX	IN140012	2	88	88	-88	88
R2INDX	IN140012	3	88	88	-88	88
R2INDX	IN140013	1	30	4	450	1
R2INDX	IN140013	2	88	88	-88	88
R2INDX	IN140013	3	88	88	-88	88
R2INDX	IN140014	1	88	88	-88	88
R2INDX	IN140014	2	88	88	-88	88
R2INDX	IN140014	3	88	88	-88	88
R2INDX	IN140016	1	88	88	-88	88
R2INDX	IN140016	2	88	88	-88	88
R2INDX	IN140016	3	88	88	-88	88
R2INDX	IN140017	1	88	88	-88	88
R2INDX	IN140017	2	88	88	-88	88
R2INDX	IN140017	3	88	88	-88	88
R2INDX	IN140018	1	88	88	-88	88
R2INDX	IN140018	2	88	88	-88	88
R2INDX	IN140018	3	88	88	-88	88
R2INDX	IN140019	1	88	88	-88	88
R2INDX	IN140019	2	88	88	-88	88
R2INDX	IN140019	3	88	88	-88	88
R2INDX	IN140020	1	88	88	-88	88
R2INDX	IN140020	2	88	88	-88	88
R2INDX	IN140020	3	88	88	-88	88
R2INDX	IN140021	1	88	88	-88	88
R2INDX	IN140021	2	88	88	-88	88
R2INDX	IN140021	3	88	88	-88	88
R2INDX	IN140022	1	88	88	-88	88
R2INDX	IN140022	2	88	88	-88	88
R2INDX	IN140022	3	88	88	-88	88
R2INDX	IN140023	1	88	88	-88	88
R2INDX	IN140023	2	88	88	-88	88
R2INDX	IN140023	3	88	88	-88	88
R2INDX	IN140024	1	13	8	300	3
R2INDX	IN140024	2	88	88	-88	88
R2INDX	IN140024	3	88	88	-88	88
R2INDX	IN140025	1	88	88	-88	88
R2INDX	IN140025	2	88	88	-88	88
R2INDX	IN140025	3	88	88	-88	88
R2INDX	IN140026	1	17	20	8000	1
R2INDX	IN140026	2	88	88	-88	88
R2INDX	IN140026	3	88	88	-88	88
R2INDX	IN140027	1	13	10	600	80
R2INDX	IN140027	2	88	88	-88	88
R2INDX	IN140027	3	88	88	-88	88
R2INDX	IN140028	1	23	10	3000	1
R2INDX	IN140028	2	88	88	-88	88
R2INDX	IN140028	3	88	88	-88	88
R2INDX	IN140029	1	30	30	4000	2
R2INDX	IN140029	2	88	88	-88	88
R2INDX	IN140029	3	88	88	-88	88
R2INDX	IN140030	1	25	1	10000	80
R2INDX	IN140030	2	88	88	-88	88
R2INDX	IN140030	3	88	88	-88	88
R2INDX	IN140031	1	88	88	-88	88
R2INDX	IN140031	2	88	88	-88	88
R2INDX	IN140031	3	88	88	-88	88
R2INDX	IN140032	1	88	88	-88	88
R2INDX	IN140032	2	88	88	-88	88
R2INDX	IN140032	3	88	88	-88	88
R2INDX	IN140033	1	30	3	1500	1
R2INDX	IN140033	2	88	88	-88	88
R2INDX	IN140033	3	88	88	-88	88
R2INDX	IN140034	1	88	88	-88	88
R2INDX	IN140034	2	88	88	-88	88
R2INDX	IN140034	3	88	88	-88	88
R2INDX	IN140035	1	25	1	10000	1
R2INDX	IN140035	2	88	88	-88	88
R2INDX	IN140035	3	88	88	-88	88
R2INDX	IN140036	1	88	88	-88	88
R2INDX	IN140036	2	88	88	-88	88
R2INDX	IN140036	3	88	88	-88	88
R2INDX	IN140037	1	17	15	10000	1
R2INDX	IN140037	2	88	88	-88	88
R2INDX	IN140037	3	88	88	-88	88
R2INDX	IN140038	1	13	77	500	80
R2INDX	IN140038	2	88	88	-88	88
R2INDX	IN140038	3	88	88	-88	88
R2INDX	IN140040	1	88	88	-88	88
R2INDX	IN140040	2	88	88	-88	88
R2INDX	IN140040	3	88	88	-88	88
R2INDX	IN140041	1	1	3	150	1
R2INDX	IN140041	2	88	88	-88	88
R2INDX	IN140041	3	88	88	-88	88
R2INDX	IN140042	1	88	88	-88	88
R2INDX	IN140042	2	88	88	-88	88
R2INDX	IN140042	3	88	88	-88	88
R2INDX	IN140043	1	88	88	-88	88
R2INDX	IN140043	2	88	88	-88	88
R2INDX	IN140043	3	88	88	-88	88
R2INDX	IN140044	1	88	88	-88	88
R2INDX	IN140044	2	88	88	-88	88
R2INDX	IN140044	3	88	88	-88	88
R2INDX	IN140045	1	30	3	500	3
R2INDX	IN140045	2	88	88	-88	88
R2INDX	IN140045	3	88	88	-88	88
R2INDX	IN140046	1	30	3	18000	3
R2INDX	IN140046	2	15	2	3000	3
R2INDX	IN140046	3	30	1	3000	3
R2INDX	IN140047	1	88	88	-88	88
R2INDX	IN140047	2	88	88	-88	88
R2INDX	IN140047	3	88	88	-88	88
R2INDX	IN140048	1	13	5	2000	90
R2INDX	IN140048	2	88	88	-88	88
R2INDX	IN140048	3	88	88	-88	88
R2INDX	IN140049	1	88	88	-88	88
R2INDX	IN140049	2	88	88	-88	88
R2INDX	IN140049	3	88	88	-88	88
R2INDX	IN140050	1	88	88	-88	88
R2INDX	IN140050	2	88	88	-88	88
R2INDX	IN140050	3	88	88	-88	88
R2INDX	IN140051	1	30	10	10000	3
R2INDX	IN140051	2	88	88	-88	88
R2INDX	IN140051	3	88	88	-88	88
R2INDX	IN140052	1	88	88	-88	88
R2INDX	IN140052	2	88	88	-88	88
R2INDX	IN140052	3	88	88	-88	88
R2INDX	IN140053	1	88	88	-88	88
R2INDX	IN140053	2	88	88	-88	88
R2INDX	IN140053	3	88	88	-88	88
R2INDX	IN140054	1	1	2	170	1
R2INDX	IN140054	2	1	2	150	1
R2INDX	IN140054	3	88	88	-88	88
R2INDX	IN140055	1	88	88	-88	88
R2INDX	IN140055	2	88	88	-88	88
R2INDX	IN140055	3	88	88	-88	88
R2INDX	IN140056	1	88	88	-88	88
R2INDX	IN140056	2	88	88	-88	88
R2INDX	IN140056	3	88	88	-88	88
R2INDX	IN140057	1	30	-77	200000	80
R2INDX	IN140057	2	88	88	-88	88
R2INDX	IN140057	3	88	88	-88	88
R2INDX	IN140058	1	88	88	-88	88
R2INDX	IN140058	2	88	88	-88	88
R2INDX	IN140058	3	88	88	-88	88
R2INDX	IN140059	1	15	10	25000	1
R2INDX	IN140059	2	30	77	100000	1
R2INDX	IN140059	3	88	88	-88	88
R2INDX	IN140060	1	88	88	-88	88
R2INDX	IN140060	2	88	88	-88	88
R2INDX	IN140060	3	88	88	-88	88
R2INDX	IN140061	1	30	3	20000	3
R2INDX	IN140061	2	88	88	-88	88
R2INDX	IN140061	3	88	88	-88	88
R2INDX	IN140062	1	1	1	15000	1
R2INDX	IN140062	2	88	88	-88	88
R2INDX	IN140062	3	88	88	-88	88
R2INDX	IN140063	1	88	88	-88	88
R2INDX	IN140063	2	88	88	-88	88
R2INDX	IN140063	3	88	88	-88	88
R2INDX	IN140064	1	88	88	-88	88
R2INDX	IN140064	2	88	88	-88	88
R2INDX	IN140064	3	88	88	-88	88
R2INDX	IN140065	1	88	88	-88	88
R2INDX	IN140065	2	88	88	-88	88
R2INDX	IN140065	3	88	88	-88	88
R2INDX	IN140066	1	88	88	-88	88
R2INDX	IN140066	2	88	88	-88	88
R2INDX	IN140066	3	88	88	-88	88
R2INDX	IN140067	1	88	88	-88	88
R2INDX	IN140067	2	88	88	-88	88
R2INDX	IN140067	3	88	88	-88	88
R2INDX	IN140068	1	88	88	-88	88
R2INDX	IN140068	2	88	88	-88	88
R2INDX	IN140068	3	88	88	-88	88
R2INDX	IN140069	1	88	88	-88	88
R2INDX	IN140069	2	88	88	-88	88
R2INDX	IN140069	3	88	88	-88	88
R2INDX	IN140070	1	88	88	-88	88
R2INDX	IN140070	2	88	88	-88	88
R2INDX	IN140070	3	88	88	-88	88
R2INDX	IN140071	1	88	88	-88	88
R2INDX	IN140071	2	88	88	-88	88
R2INDX	IN140071	3	88	88	-88	88
R2INDX	IN140072	1	88	88	-88	88
R2INDX	IN140072	2	88	88	-88	88
R2INDX	IN140072	3	88	88	-88	88
R2INDX	IN140073	1	88	88	-88	88
R2INDX	IN140073	2	88	88	-88	88
R2INDX	IN140073	3	88	88	-88	88
R2INDX	IN140074	1	88	88	-88	88
R2INDX	IN140074	2	88	88	-88	88
R2INDX	IN140074	3	88	88	-88	88
R2INDX	IN140075	1	88	88	-88	88
R2INDX	IN140075	2	88	88	-88	88
R2INDX	IN140075	3	88	88	-88	88
R2INDX	IN140076	1	21	4	4000	2
R2INDX	IN140076	2	30	10	3000	2
R2INDX	IN140076	3	88	88	-88	88
R2INDX	IN140078	1	88	88	-88	88
R2INDX	IN140078	2	88	88	-88	88
R2INDX	IN140078	3	88	88	-88	88
R2INDX	IN140079	1	88	88	-88	88
R2INDX	IN140079	2	88	88	-88	88
R2INDX	IN140079	3	88	88	-88	88
R2INDX	IN140080	1	88	88	-88	88
R2INDX	IN140080	2	88	88	-88	88
R2INDX	IN140080	3	88	88	-88	88
R2INDX	IN140081	1	88	88	-88	88
R2INDX	IN140081	2	88	88	-88	88
R2INDX	IN140081	3	88	88	-88	88
R2INDX	IN140082	1	88	88	-88	88
R2INDX	IN140082	2	88	88	-88	88
R2INDX	IN140082	3	88	88	-88	88
R2INDX	IN140083	1	88	88	-88	88
R2INDX	IN140083	2	88	88	-88	88
R2INDX	IN140083	3	88	88	-88	88
R2INDX	IN140084	1	88	88	-88	88
R2INDX	IN140084	2	88	88	-88	88
R2INDX	IN140084	3	88	88	-88	88
R2INDX	IN140085	1	88	88	-88	88
R2INDX	IN140085	2	88	88	-88	88
R2INDX	IN140085	3	88	88	-88	88
R2INDX	IN140086	1	88	88	-88	88
R2INDX	IN140086	2	88	88	-88	88
R2INDX	IN140086	3	88	88	-88	88
R2INDX	IN140087	1	88	88	-88	88
R2INDX	IN140087	2	88	88	-88	88
R2INDX	IN140087	3	88	88	-88	88
R2INDX	IN140088	1	88	88	-88	88
R2INDX	IN140088	2	88	88	-88	88
R2INDX	IN140088	3	88	88	-88	88
R2INDX	IN140089	1	8	3	100	80
R2INDX	IN140089	2	88	88	-88	88
R2INDX	IN140089	3	88	88	-88	88
R2INDX	IN140090	1	88	88	-88	88
R2INDX	IN140090	2	88	88	-88	88
R2INDX	IN140090	3	88	88	-88	88
R2INDX	IN140091	1	88	88	-88	88
R2INDX	IN140091	2	88	88	-88	88
R2INDX	IN140091	3	88	88	-88	88
R2INDX	IN140092	1	88	88	-88	88
R2INDX	IN140092	2	88	88	-88	88
R2INDX	IN140092	3	88	88	-88	88
R2INDX	IN140093	1	88	88	-88	88
R2INDX	IN140093	2	88	88	-88	88
R2INDX	IN140093	3	88	88	-88	88
R2INDX	IN140094	1	21	1	1000	1
R2INDX	IN140094	2	88	88	-88	88
R2INDX	IN140094	3	88	88	-88	88
R2INDX	IN140095	1	17	10	-77	3
R2INDX	IN140095	2	88	88	-88	88
R2INDX	IN140095	3	88	88	-88	88
R2INDX	IN140096	1	88	88	-88	88
R2INDX	IN140096	2	88	88	-88	88
R2INDX	IN140096	3	88	88	-88	88
R2INDX	IN140097	1	21	3	10000	80
R2INDX	IN140097	2	88	88	-88	88
R2INDX	IN140097	3	88	88	-88	88
R2INDX	IN140098	1	88	88	-88	88
R2INDX	IN140098	2	88	88	-88	88
R2INDX	IN140098	3	88	88	-88	88
R2INDX	IN140099	1	25	20	4000	1
R2INDX	IN140099	2	88	88	-88	88
R2INDX	IN140099	3	88	88	-88	88
R2INDX	IN140100	1	88	88	-88	88
R2INDX	IN140100	2	88	88	-88	88
R2INDX	IN140100	3	88	88	-88	88
R2INDX	IN150001	1	1	3	300	1
R2INDX	IN150001	2	2	1	7000	1
R2INDX	IN150001	3	4	1	200	1
R2INDX	IN150002	1	1	1	150	1
R2INDX	IN150002	2	2	1	2000	1
R2INDX	IN150002	3	4	1	100	1
R2INDX	IN150003	1	1	8	1000	3
R2INDX	IN150003	2	2	1	4000	3
R2INDX	IN150003	3	3	1	1500	3
R2INDX	IN150004	1	8	5	200	80
R2INDX	IN150004	2	88	88	-88	88
R2INDX	IN150004	3	88	88	-88	88
R2INDX	IN150005	1	1	3	100	80
R2INDX	IN150005	2	88	88	-88	88
R2INDX	IN150005	3	88	88	-88	88
R2INDX	IN150006	1	88	88	-88	88
R2INDX	IN150006	2	88	88	-88	88
R2INDX	IN150006	3	88	88	-88	88
R2INDX	IN150007	1	1	6	150	1
R2INDX	IN150007	2	88	88	-88	88
R2INDX	IN150007	3	88	88	-88	88
R2INDX	IN150008	1	4	1	100	3
R2INDX	IN150008	2	1	6	500	3
R2INDX	IN150008	3	3	1	500	3
R2INDX	IN150009	1	3	1	600	1
R2INDX	IN150009	2	2	1	6000	1
R2INDX	IN150009	3	4	2	700	1
R2INDX	IN150010	1	2	1	6000	1
R2INDX	IN150010	2	3	2	1200	1
R2INDX	IN150010	3	4	1	200	1
R2INDX	IN150011	1	1	6	150	1
R2INDX	IN150011	2	88	88	-88	88
R2INDX	IN150011	3	88	88	-88	88
R2INDX	IN150012	1	1	3	300	1
R2INDX	IN150012	2	2	1	5000	1
R2INDX	IN150012	3	8	2	200	1
R2INDX	IN150013	1	1	1	90	1
R2INDX	IN150013	2	1	1	60	1
R2INDX	IN150013	3	1	2	60	1
R2INDX	IN150014	1	1	4	500	1
R2INDX	IN150014	2	8	1	20	1
R2INDX	IN150014	3	88	88	-88	88
R2INDX	IN150015	1	30	1	4000	1
R2INDX	IN150015	2	30	1	100	1
R2INDX	IN150015	3	88	88	-88	88
R2INDX	IN150016	1	1	3	200	3
R2INDX	IN150016	2	4	1	200	3
R2INDX	IN150016	3	8	2	150	3
R2INDX	IN150017	1	88	88	-88	88
R2INDX	IN150017	2	88	88	-88	88
R2INDX	IN150017	3	88	88	-88	88
R2INDX	IN150018	1	25	1	-77	90
R2INDX	IN150018	2	88	88	-88	88
R2INDX	IN150018	3	88	88	-88	88
R2INDX	IN150019	1	88	88	-88	88
R2INDX	IN150019	2	88	88	-88	88
R2INDX	IN150019	3	88	88	-88	88
R2INDX	IN150020	1	25	1	-77	90
R2INDX	IN150020	2	88	88	-88	88
R2INDX	IN150020	3	88	88	-88	88
R2INDX	IN150021	1	88	88	-88	88
R2INDX	IN150022	1	25	1	-88	90
R2INDX	IN150022	2	88	88	-88	88
R2INDX	IN150022	3	88	88	-88	88
R2INDX	IN150023	1	4	1	200	2
R2INDX	IN150023	2	1	3	200	2
R2INDX	IN150023	3	8	1	200	2
R2INDX	IN150024	1	1	4	100	2
