childid	linecode	id	paymt	months	days	importa	actcode
PE121037	3	1	2	1	2	3	45
PE121037	4	2	2	12	1	1	52
PE121038	1	1	2	12	1	1	52
PE121038	2	2	1	2	3	1	50
PE121038	3	4	1	2	1	1	60
PE121039	1	1	2	12	2	1	51
PE121039	2	2	2	12	2	1	51
PE121040	1	1	2	12	2	1	60
PE121040	2	2	2	6	3	1	52
PE121040	3	2	1	1	2	2	55
PE121041	1	1	1	4	1	1	22
PE121041	2	1	2	7	2	2	45
PE121041	3	3	1	5	1	1	 
PE121041	4	3	1	6	1	2	 
PE121041	5	4	1	12	1	1	95
PE121042	1	1	1	12	1	1	18
PE121042	2	3	2	12	1	1	60
PE121042	3	4	2	12	1	1	52
PE121042	4	5	2	12	1	1	28
PE121042	5	6	1	12	1	1	52
PE121043	1	1	2	12	1	1	36
PE121043	2	2	2	10	1	3	52
PE121043	3	2	2	4	3	2	52
PE121043	4	2	2	5	1	1	52
PE121044	1	1	2	4	2	2	52
PE121044	2	1	2	4	2	1	52
PE121044	3	1	2	4	1	3	71
PE121044	4	2	2	12	1	1	52
PE121045	1	1	2	12	1	1	52
PE121045	2	2	1	2	1	1	93
PE121046	1	1	1	12	1	1	85
PE121047	1	2	2	9	1	1	52
PE121047	2	2	2	4	1	2	52
PE121047	3	3	2	9	1	2	52
PE121047	4	3	2	4	1	1	52
PE121047	5	4	1	3	1	2	36
PE121047	6	4	1	9	1	1	25
PE121047	7	5	1	5	1	1	25
PE121047	8	5	2	1	1	2	52
PE121047	9	6	1	7	1	1	95
PE121047	10	7	1	6	1	1	36
PE121048	1	1	1	3	1	1	60
PE121048	2	1	2	9	1	2	60
PE121048	3	1	1	1	2	3	36
PE121048	4	2	1	5	2	1	80
PE121048	5	3	1	4	2	1	74
PE121048	6	3	2	8	1	2	60
PE121048	7	4	1	12	2	1	80
PE121048	8	2	1	1	3	2	80
PE121049	1	1	2	7	1	1	60
PE121049	2	1	1	5	1	2	 
PE121050	1	1	2	6	1	1	52
PE121050	2	1	2	6	2	2	60
PE121051	1	1	2	12	1	1	60
PE121051	2	2	1	1	2	1	80
PE121052	1	1	1	12	2	1	80
PE121052	2	5	1	5	1	1	60
PE121052	3	7	1	5	2	1	80
PE121052	4	7	1	7	1	2	25
PE121052	5	5	1	7	1	2	74
PE121053	1	1	2	12	1	1	52
PE121053	2	2	2	4	1	1	52
PE121054	1	1	1	12	1	1	60
PE121054	2	4	2	12	1	1	36
PE121055	1	1	2	6	1	1	55
PE121055	2	1	1	3	1	2	55
PE121055	3	2	2	12	1	1	50
PE121055	4	4	2	12	1	1	55
PE121055	5	5	1	3	1	1	55
PE121056	1	1	1	12	1	1	52
PE121056	2	2	2	12	1	1	52
PE121057	1	1	1	4	1	1	95
PE121057	2	2	1	12	1	1	55
PE121057	3	4	1	12	1	1	55
PE121057	4	5	1	1	1	1	52
PE121058	1	1	2	9	1	1	63
PE121058	2	1	1	2	1	2	60
PE121059	1	1	2	1	1	1	60
PE121059	2	1	2	11	1	2	50
PE121059	3	2	2	11	1	1	52
PE121059	4	5	2	12	1	1	45
PE121059	5	6	1	12	1	1	45
PE121059	6	7	1	12	1	1	45
PE121060	1	2	1	12	1	1	19
PE121060	2	4	2	12	1	1	52
PE121060	3	6	2	12	1	1	19
PE121060	4	8	1	7	1	2	60
PE121060	5	8	1	4	1	1	19
PE121061	1	1	1	12	1	1	60
PE121062	1	1	2	12	1	1	18
PE121062	2	1	1	2	1	2	18
PE121062	3	3	1	8	1	1	52
PE121062	4	4	1	12	1	1	95
PE121062	5	5	1	12	1	1	95
PE121062	6	6	1	3	1	1	95
PE121063	1	1	2	12	2	1	60
PE121063	2	2	2	2	1	1	52
PE121064	1	1	2	9	1	1	19
PE121064	2	1	2	9	3	2	52
PE121065	1	1	2	12	1	1	52
PE121065	2	3	2	12	1	1	52
PE121065	3	5	1	12	1	1	36
PE121066	1	1	2	12	1	1	52
PE121066	2	2	2	5	2	1	52
PE121067	1	2	2	12	1	1	52
PE121067	2	4	2	12	2	1	27
PE121067	3	5	1	12	1	1	27
PE121068	1	1	1	8	1	2	74
PE121068	2	1	1	5	2	1	80
PE121068	3	2	1	12	2	1	80
PE121069	1	1	1	7	1	1	18
PE121069	2	1	2	6	2	2	52
PE121069	3	1	1	6	2	3	 
PE121069	4	2	2	11	1	1	52
PE121070	1	1	2	12	1	1	19
PE121070	2	2	2	6	1	1	93
PE121070	3	3	2	12	2	1	19
PE121070	4	4	2	2	2	1	19
PE121070	5	4	1	3	2	2	19
PE121071	1	1	2	9	2	1	91
PE121071	2	3	2	12	1	1	52
PE121071	3	4	2	12	1	1	52
PE121071	4	5	2	2	1	1	52
PE121072	1	1	2	12	1	1	18
PE121072	2	2	2	12	1	1	52
PE121072	3	4	2	5	3	2	52
PE121072	4	4	1	8	1	1	52
PE121072	5	6	1	4	1	1	18
PE121073	1	1	1	12	1	1	60
PE121073	2	3	2	6	3	1	52
PE121074	1	1	1	12	1	1	18
PE121075	1	1	2	12	1	1	52
PE121075	2	2	2	6	2	1	52
PE121076	1	1	2	12	1	1	45
PE121076	2	4	2	12	2	1	52
PE121076	3	4	2	12	3	2	92
PE121077	1	1	1	12	1	1	51
PE121077	2	3	2	12	2	1	95
PE121078	1	1	1	5	1	2	52
PE121078	2	1	1	8	1	1	51
PE121079	1	1	1	12	2	1	 
PE121079	2	2	2	3	3	1	52
PE121079	3	4	2	2	1	1	52
PE121079	4	5	1	3	1	1	95
PE121080	1	1	1	12	1	1	64
PE121080	2	2	1	1	1	2	52
PE121080	3	2	1	1	1	1	92
PE121080	4	3	2	12	1	1	45
PE121080	5	4	2	2	1	1	52
PE121080	6	5	2	12	1	1	45
PE121081	1	1	1	7	1	1	75
PE121081	2	2	1	4	2	1	80
PE121081	3	3	1	4	1	1	95
PE121081	4	4	1	12	1	1	52
PE121081	5	7	2	6	2	1	52
PE121082	1	1	1	5	1	2	52
PE121082	2	1	1	8	1	1	22
PE121083	1	1	1	8	1	1	50
PE121083	2	1	2	3	2	2	52
PE121083	3	2	2	1	1	1	52
PE121084	1	3	2	12	2	1	45
PE121084	2	4	1	12	1	1	52
PE121084	3	5	2	10	2	1	45
PE121084	4	5	1	2	2	2	92
PE121084	5	6	1	12	2	1	45
PE121085	1	1	1	12	1	1	24
PE121085	2	1	2	12	3	2	52
PE121085	3	2	2	12	3	1	52
PE121086	1	1	2	12	1	1	19
PE121087	1	1	1	7	1	1	18
PE121087	2	1	1	5	1	2	60
PE121088	1	1	2	12	2	1	52
PE121088	2	2	2	12	2	1	52
PE121089	1	1	2	12	1	1	45
PE121090	1	1	2	12	2	1	52
PE121090	2	2	2	12	3	1	52
PE121091	1	1	1	4	2	1	55
PE121091	2	1	2	1	3	2	52
PE121091	3	1	2	3	3	3	52
PE121092	1	1	2	12	1	1	52
PE121093	1	1	2	12	1	1	85
PE121093	2	2	2	12	3	1	52
PE121094	1	1	2	12	1	1	19
PE121095	1	1	2	12	1	1	45
PE121096	1	1	1	5	1	1	52
PE121096	2	1	2	1	1	2	52
PE121096	3	2	2	12	1	1	18
PE121096	4	6	2	12	1	1	18
PE121096	5	7	1	5	1	1	18
PE121097	1	1	1	5	1	1	18
PE121097	2	3	2	12	3	1	45
PE121098	1	1	2	9	2	1	52
PE121098	2	1	1	3	1	2	45
PE121099	1	2	1	1	1	1	52
PE121099	2	2	1	6	3	2	60
PE121101	1	1	1	1	1	1	 
PE121101	2	1	1	11	1	2	 
PE121101	3	2	2	5	2	1	 
PE121101	4	3	2	3	1	1	52
PE121101	5	4	1	11	1	1	18
PE121101	6	5	2	3	2	1	 
PE131001	1	1	1	11	2	1	60
PE131001	2	3	2	5	1	1	36
PE131001	3	3	2	12	1	2	60
PE131002	1	1	2	12	1	1	52
PE131002	2	2	2	12	1	1	52
PE131003	1	1	2	12	1	1	60
PE131004	1	1	1	12	1	1	17
PE131005	1	1	1	12	1	1	45
PE131005	2	2	2	12	2	1	95
PE131006	1	1	1	12	3	1	60
PE131007	1	2	2	12	3	1	95
PE131007	2	2	1	12	3	2	55
PE131007	3	1	1	9	3	1	55
PE131008	1	2	1	5	1	1	52
PE131009	1	1	1	12	1	1	36
PE131009	2	2	1	7	2	1	55
PE131010	1	1	1	3	1	1	45
PE131010	2	2	1	12	2	1	55
PE131011	1	1	1	12	1	1	60
PE131011	2	3	2	11	1	1	45
PE131011	3	4	2	12	1	1	52
PE131012	1	1	1	12	1	1	85
PE131013	1	1	1	12	2	1	75
PE131013	2	2	1	3	2	1	52
PE131013	3	3	2	12	1	1	45
PE131013	4	5	2	12	1	1	45
PE131014	1	1	1	12	1	1	25
PE131014	2	2	2	12	1	1	52
PE131015	1	1	2	10	1	1	52
PE131015	2	2	1	12	1	1	74
PE131016	1	1	2	4	2	1	52
PE131016	2	2	2	12	1	1	52
PE131016	3	3	2	9	1	1	52
PE131016	4	4	2	12	1	1	52
PE131016	5	5	2	1	2	1	60
PE131017	1	2	2	12	2	1	52
PE131017	2	5	1	1	1	1	52
PE131018	1	1	1	2	1	1	93
PE131018	2	5	2	12	1	1	52
PE131018	3	4	2	12	1	1	52
PE131018	4	6	2	12	1	1	52
PE131019	1	1	2	12	1	1	26
PE131019	2	2	1	2	1	1	52
PE131019	3	3	2	12	2	1	52
PE131019	4	4	1	2	1	1	45
PE131019	5	3	2	12	3	2	95
PE131020	1	1	2	1	1	2	45
PE131020	2	1	1	1	2	1	26
PE131020	3	3	1	2	2	1	75
PE131020	4	3	1	9	3	2	55
PE131021	1	1	2	12	1	1	45
PE131022	1	1	2	12	2	1	80
PE131022	2	1	2	3	2	2	17
PE131022	3	2	2	12	2	1	17
PE131023	1	1	2	12	1	1	52
PE131023	2	2	1	12	1	1	75
PE131024	1	1	1	2	3	1	55
PE131024	2	2	1	12	1	1	19
PE131024	3	3	2	12	1	1	52
PE131024	4	4	1	2	3	1	55
PE131025	1	1	1	12	1	1	28
PE131025	2	2	1	2	1	1	52
PE131026	1	1	1	12	1	1	51
PE131027	1	1	1	12	2	1	45
PE131027	2	4	2	1	1	1	45
PE131028	1	1	1	2	2	1	95
PE131028	2	2	2	12	1	1	45
PE131028	3	3	2	9	3	1	95
PE131029	1	2	2	12	3	1	60
PE131029	2	4	1	12	1	1	50
PE131029	3	5	1	12	1	1	50
PE131029	4	6	1	12	1	1	50
PE131029	5	7	1	12	1	1	50
PE131029	6	10	1	12	1	1	85
PE131030	1	2	2	12	1	1	60
PE131030	2	3	2	12	1	1	52
PE131030	3	4	1	6	1	1	17
PE131031	1	2	1	12	1	1	60
PE131032	1	1	1	5	1	1	60
PE131032	2	1	1	1	1	2	1
PE131033	1	1	2	6	3	3	37
PE131033	2	1	1	12	2	1	45
PE131033	3	1	1	12	2	2	15
PE131033	4	4	1	12	1	1	60
PE131034	1	1	1	12	1	1	22
PE131034	2	2	2	12	1	1	52
PE131034	3	3	2	12	1	1	52
PE131034	4	8	1	12	1	1	60
PE131034	5	9	2	12	1	1	52
PE131035	1	1	1	3	1	1	95
PE131035	2	3	1	5	1	2	52
PE131035	3	3	1	1	3	1	52
PE131035	4	4	1	3	1	1	18
PE131035	5	4	1	6	1	2	95
PE131035	6	6	1	4	1	1	18
PE131035	7	7	1	2	1	1	18
PE131036	1	1	2	12	1	1	45
PE131036	2	1	2	1	3	2	52
PE131037	1	1	1	12	1	1	15
PE131037	2	1	1	12	3	2	60
PE131037	3	1	1	4	2	3	60
PE131037	4	1	1	12	1	4	15
PE131037	5	2	1	4	2	1	80
PE131038	1	1	1	12	1	1	50
PE131039	1	1	2	12	1	1	27
PE131039	2	3	2	12	1	1	95
PE131039	3	5	1	12	1	1	93
PE131039	4	3	2	2	1	2	1
PE131040	1	1	2	12	1	1	60
PE131041	1	1	2	3	2	1	95
PE131041	2	2	1	12	1	1	52
PE131041	3	3	1	2	1	1	55
PE131042	1	1	1	2	1	1	95
PE131042	2	2	2	12	2	1	45
PE131042	3	3	1	4	3	1	95
PE131042	4	4	1	1	2	1	95
PE131043	1	1	2	12	1	1	50
PE131043	2	2	2	12	2	1	18
PE131043	3	4	1	12	1	1	92
PE131044	1	1	1	12	2	1	64
PE131044	2	2	2	8	1	1	52
PE131045	1	1	2	12	2	1	36
PE131045	2	2	1	6	2	1	85
PE131045	3	4	1	12	2	1	85
PE131046	1	2	1	12	1	1	15
PE131047	1	1	1	12	1	1	50
PE131048	1	2	1	12	1	1	19
PE131049	1	2	2	12	1	1	52
PE131050	1	1	2	12	1	1	60
PE131050	2	2	2	2	1	2	50
PE131051	1	1	2	12	1	1	60
PE131052	1	1	2	5	3	1	95
PE131052	2	2	1	12	2	1	60
PE131052	3	3	1	5	2	1	18
PE131053	1	2	1	12	1	1	15
PE131053	2	3	1	4	1	1	52
PE131054	1	1	2	12	1	1	19
PE131054	2	2	2	12	1	1	19
PE131055	1	1	1	12	1	1	75
PE131056	1	3	1	8	1	1	31
PE131056	2	5	1	1	3	1	52
PE131057	1	1	2	12	2	1	52
PE131057	2	2	2	12	1	1	52
PE131057	3	3	2	12	1	1	52
PE131058	1	1	2	12	1	1	60
PE131059	1	1	2	5	2	1	50
PE131060	1	1	2	12	1	1	50
PE131060	2	1	2	12	1	2	50
PE131060	3	2	2	3	2	1	52
PE131061	1	1	1	9	1	1	45
PE131061	2	2	2	3	2	2	52
PE131061	3	2	2	1	3	1	95
PE131062	1	1	1	12	3	1	74
PE131062	2	1	2	12	2	2	52
PE131062	3	4	2	12	1	1	18
PE131063	1	1	2	12	1	1	50
PE131064	1	2	2	12	1	1	45
PE131064	2	3	1	12	3	1	95
PE131064	3	4	1	12	1	1	45
PE131064	4	4	1	12	1	2	 
PE131064	5	6	2	12	1	1	45
PE131064	6	7	1	1	1	1	51
PE131065	1	2	2	12	1	1	45
PE131066	1	1	1	12	1	1	50
PE131067	1	3	1	2	2	1	75
PE131067	2	5	2	12	1	1	60
PE131067	3	6	1	8	1	1	52
PE131068	1	1	2	12	1	1	45
PE131069	1	2	2	12	1	1	50
PE131070	1	2	2	12	1	1	60
PE131070	2	3	1	12	2	1	 
PE131070	3	4	1	12	2	1	 
PE131070	4	6	2	1	2	1	52
PE131071	1	1	2	12	1	1	52
PE131071	2	2	1	3	1	1	93
PE131071	3	5	2	12	1	1	52
PE131072	1	1	1	12	1	1	45
PE131072	2	2	2	6	2	1	52
PE131072	3	2	1	6	2	2	55
PE131073	1	1	1	9	1	1	93
PE131074	1	1	1	9	2	1	80
PE131074	2	2	1	12	1	1	52
PE131075	1	1	1	12	1	1	60
PE131075	2	1	1	12	2	2	52
PE131075	3	4	2	12	1	1	52
PE131076	1	1	2	4	1	1	52
PE131076	2	2	1	12	1	1	18
PE131076	3	3	2	12	1	1	52
PE131076	4	4	1	12	1	1	24
PE131076	5	5	1	4	2	1	52
PE131077	1	1	1	4	2	1	75
PE131078	1	1	2	12	1	1	60
PE131078	2	2	2	1	1	1	52
PE131079	1	1	1	12	1	1	29
PE131080	1	1	1	12	2	1	26
PE131080	2	2	2	11	3	1	60
PE131080	3	3	1	12	1	1	45
PE131081	1	1	2	12	2	2	45
PE131081	2	1	1	12	3	1	60
PE131081	3	2	1	1	1	1	52
PE131082	1	1	1	12	1	1	75
PE131082	2	3	1	12	1	1	95
PE131082	3	5	1	12	1	1	75
PE131083	1	1	2	12	1	1	51
PE131083	2	2	2	1	1	1	52
PE131084	1	3	1	4	1	1	52
PE131084	2	3	1	5	1	2	52
PE131084	3	4	2	4	1	1	52
PE131084	4	4	1	8	1	2	52
PE131085	1	1	1	6	1	1	55
PE131086	1	1	1	1	1	1	75
PE131086	2	1	1	1	1	2	75
PE131086	3	2	1	12	3	2	 
PE131086	4	2	2	7	3	1	52
PE131087	1	1	2	6	3	2	93
PE131087	2	1	2	12	2	3	52
PE131087	3	1	2	12	3	1	15
PE131087	4	4	1	12	1	1	15
PE131088	1	1	2	3	1	1	60
PE131088	2	1	2	9	1	2	60
PE131088	3	3	2	12	1	1	52
PE131088	4	4	2	12	1	1	52
PE131088	5	2	2	12	2	1	52
PE131089	1	1	1	1	1	1	60
PE131089	2	1	1	10	2	1	60
PE131089	3	2	2	12	2	1	52
PE131090	1	1	2	12	1	1	60
PE131090	2	2	1	2	1	1	95
PE131091	1	1	2	12	2	1	45
PE131091	2	3	1	12	1	1	75
PE131091	3	2	1	2	1	2	95
PE131091	4	3	2	2	3	2	52
PE131091	5	2	2	2	3	1	52
PE131092	1	1	1	12	1	1	26
PE131093	1	1	1	6	1	1	19
PE131094	1	1	1	12	2	1	60
PE131095	1	1	2	12	1	1	93
PE131096	1	1	1	6	1	1	19
PE131096	2	4	1	12	2	1	60
PE131096	3	3	1	12	1	1	85
PE131097	1	2	1	12	1	1	52
PE131098	1	1	1	12	2	1	60
PE131098	2	5	2	12	2	1	60
PE131099	1	1	2	12	1	1	45
PE131099	2	2	2	11	3	1	95
PE131100	1	3	2	6	1	1	52
PE131100	2	2	2	6	1	1	52
PE131101	1	1	1	12	1	1	60
PE131101	2	3	2	12	1	1	52
PE131101	3	4	2	12	1	1	52
PE131101	4	1	2	12	3	2	92
PE131101	5	5	2	12	1	1	52
PE131101	6	5	2	1	1	1	52
PE131101	7	6	1	12	2	1	60
PE131102	1	1	1	12	1	1	80
PE131102	2	1	1	12	2	2	80
PE131102	3	2	1	12	2	1	80
PE131102	4	2	2	12	1	2	52
PE131102	5	5	2	12	1	1	52
PE141001	1	1	2	12	1	1	60
PE141001	2	1	2	12	2	2	50
PE141001	3	2	2	12	2	1	95
PE141002	1	1	1	12	1	1	45
PE141003	1	1	1	8	1	1	45
PE141003	2	1	2	4	1	2	45
PE141005	1	1	2	12	1	1	60
PE141005	2	4	2	12	1	1	60
PE141005	3	2	2	12	2	1	93
PE141005	4	5	2	3	2	1	19
PE141005	5	6	1	12	1	1	52
PE141006	1	1	1	10	1	1	18
PE141007	1	1	1	10	1	2	51
PE141007	2	1	1	1	1	1	51
PE141007	3	1	1	1	3	2	60
PE141007	4	4	1	12	1	1	50
PE141007	5	5	1	12	1	1	52
PE141007	6	8	1	12	2	1	25
PE141008	1	4	2	12	1	1	52
PE141008	2	4	2	12	1	2	52
PE141008	3	5	2	12	1	1	52
PE141008	4	6	2	12	1	1	52
PE141008	5	1	2	12	3	1	52
PE141009	1	1	2	1	3	1	95
PE141009	2	2	1	12	1	1	28
PE141009	3	3	2	12	1	1	52
PE141009	4	4	2	1	1	1	51
PE141010	1	2	1	12	1	1	60
PE141011	1	1	2	12	2	1	52
PE141011	2	1	1	2	2	2	45
PE141011	3	1	1	2	3	3	15
PE141012	1	1	1	12	2	1	75
PE141012	2	1	1	12	2	2	52
PE141013	1	1	1	12	1	1	36
PE141014	1	2	1	12	1	1	 
PE141014	2	2	2	2	3	2	17
PE141015	1	1	2	6	2	1	64
PE141015	2	2	1	12	1	1	95
PE141015	3	3	1	6	3	1	95
PE141016	1	1	1	12	1	1	60
PE141016	2	2	2	5	3	1	52
PE141017	1	1	1	12	1	1	 
PE141017	2	3	2	12	1	1	52
PE141017	3	4	1	12	1	1	18
PE141017	4	5	1	12	1	1	18
PE141017	5	6	2	3	1	1	45
PE141017	6	6	2	1	2	2	45
PE141018	1	1	1	1	1	1	75
PE141018	2	1	2	1	3	2	19
PE141018	3	1	2	12	2	3	45
PE141018	4	2	1	2	1	1	52
PE141018	5	2	1	2	1	2	19
PE141018	6	2	1	4	1	3	52
PE141019	1	1	1	4	1	1	95
PE141019	2	1	1	12	1	2	52
PE141020	1	1	1	6	1	1	45
PE141020	2	1	1	4	3	2	20
PE141020	3	2	2	4	1	1	52
PE141020	4	8	1	12	1	1	20
PE141021	1	1	1	12	1	1	36
PE141021	2	3	2	12	1	1	45
PE141021	3	4	2	8	1	1	52
PE141021	4	5	1	12	1	1	19
PE141022	1	1	1	12	2	1	74
PE141023	1	1	1	12	1	1	22
PE141023	2	2	2	12	2	1	93
PE141023	3	5	1	12	1	1	36
PE141024	1	1	1	12	1	1	52
PE141025	1	1	2	12	1	1	52
PE141025	2	1	2	1	2	2	45
PE141025	3	2	2	12	1	1	52
PE141026	1	1	1	5	3	1	52
PE141026	2	1	1	12	2	2	91
PE141027	1	1	2	12	1	1	52
PE141027	2	2	1	12	3	1	52
PE141027	3	2	2	4	3	2	52
PE141028	1	1	1	8	1	1	50
PE141028	2	1	2	4	1	2	50
PE141029	1	1	1	12	1	1	60
PE141029	2	1	1	12	1	1	60
PE141029	3	3	1	12	2	1	45
PE141029	4	4	1	3	3	1	95
PE141030	1	1	2	12	1	1	45
PE141030	2	1	2	12	1	2	45
PE141030	3	1	2	12	1	3	45
PE141030	4	2	2	12	3	1	95
PE141030	5	2	2	12	1	2	52
PE141030	6	2	2	12	2	3	95
PE141030	7	3	1	8	1	1	92
PE141030	8	3	1	12	1	2	45
PE141030	9	3	1	12	1	3	95
PE141031	1	2	1	4	2	1	95
PE141031	2	2	2	1	2	2	52
PE141031	3	3	1	2	1	1	95
PE141032	1	1	2	12	1	1	52
PE141033	1	2	1	12	2	1	95
PE141033	2	3	2	12	2	1	52
PE141033	3	4	1	3	1	1	74
PE141034	1	1	2	4	1	1	52
PE141034	2	2	2	12	1	1	45
PE141034	3	3	2	12	1	1	52
PE141034	4	4	1	12	2	1	80
PE141034	5	4	1	12	2	2	92
PE141035	1	1	2	12	1	1	45
PE141035	2	2	2	12	1	1	52
PE141036	1	1	2	2	1	1	52
PE141037	1	1	1	12	1	1	74
PE141037	2	2	2	12	3	1	95
PE141038	1	1	1	12	1	1	28
PE141038	2	1	1	12	1	2	64
PE141038	3	3	1	6	3	1	60
PE141038	4	4	2	12	1	1	52
PE141039	1	1	2	12	1	1	52
PE141040	1	1	2	8	3	1	52
PE141040	2	1	1	1	3	2	95
PE141040	3	2	1	12	3	1	45
PE141040	4	3	2	12	3	1	52
PE141040	5	4	1	1	1	1	74
PE141041	1	1	1	6	1	1	26
PE141041	2	1	2	12	3	2	52
PE141041	3	2	2	12	1	1	52
PE141041	4	2	2	12	1	2	52
PE141041	5	3	2	12	1	1	52
PE141041	6	4	2	12	2	1	18
PE141041	7	5	2	12	1	1	52
PE141041	8	6	1	12	1	1	52
PE141041	9	7	2	12	2	1	18
PE141042	1	1	2	12	1	1	 
PE141042	2	3	1	12	1	1	22
PE141042	3	5	2	12	2	1	74
PE141043	1	1	2	6	1	1	45
PE141043	2	2	2	12	2	1	95
PE141044	1	1	1	11	1	1	60
PE141045	1	1	1	12	2	1	80
PE141045	2	1	1	12	3	2	92
PE141045	3	1	2	12	3	3	52
PE141045	4	2	2	11	1	1	52
PE141046	1	1	1	2	1	1	15
PE141046	2	1	1	12	1	2	17
PE141046	3	2	1	1	2	1	 
PE141046	4	2	1	12	2	2	18
PE141047	1	1	1	12	1	1	24
PE141047	2	1	2	3	3	2	18
PE141047	3	2	2	3	3	2	18
PE141048	1	1	1	12	1	1	60
PE141048	2	1	1	12	3	2	74
PE141049	1	1	2	12	2	1	60
PE141050	1	1	2	8	1	1	26
PE141050	2	1	1	4	1	2	50
PE141050	3	2	2	8	1	1	26
PE141050	4	2	2	4	1	2	52
PE141051	1	1	1	12	1	1	60
PE141052	1	1	1	12	2	1	 
PE141052	2	1	2	12	3	2	60
PE141052	3	2	1	12	2	1	 
PE141052	4	3	2	12	3	1	52
PE141053	1	1	1	12	3	1	75
PE141053	2	1	2	12	2	2	60
PE141053	3	2	2	12	2	3	52
PE141054	1	1	1	12	1	1	60
PE141054	2	2	1	12	1	1	52
PE141054	3	4	1	7	2	1	95
PE141055	1	1	1	12	1	1	15
PE141055	2	2	2	12	3	1	95
PE141056	1	1	1	12	1	1	15
PE141056	2	1	1	6	1	2	95
PE141057	1	1	1	12	1	1	30
PE141057	2	2	1	8	2	1	80
PE141058	1	1	1	10	1	1	52
PE141058	2	5	1	12	2	1	80
PE141058	3	5	1	2	2	2	80
PE141058	4	6	1	12	2	1	80
PE141058	5	7	1	12	1	1	93
PE141059	1	1	2	6	1	1	60
PE141059	2	1	1	6	1	2	15
PE141060	1	1	1	1	2	1	74
PE141061	1	1	2	2	1	1	36
PE141061	2	4	2	12	1	1	60
PE141061	3	4	2	12	1	2	60
PE141061	4	5	2	12	1	1	60
PE141062	1	1	2	1	1	1	60
PE141062	2	1	2	6	2	2	19
PE141062	3	2	2	7	3	1	52
PE141062	4	2	2	2	2	2	52
PE141062	5	3	2	12	1	1	45
PE141062	6	5	1	12	1	1	80
PE141062	7	7	1	1	1	1	95
PE141063	1	1	1	12	2	1	80
PE141063	2	1	2	12	3	2	74
PE141063	3	2	1	12	2	1	80
PE141063	4	2	2	4	3	2	80
PE141064	1	1	1	12	2	1	80
PE141064	2	2	2	11	1	1	93
PE141065	1	1	1	6	2	1	60
PE141065	2	1	1	3	3	2	52
PE141065	3	1	1	4	3	3	15
PE141066	1	1	2	9	1	1	60
PE141066	2	1	2	3	2	2	50
PE141067	1	1	2	12	1	1	55
PE141067	2	2	2	8	1	1	52
PE141068	1	1	2	12	1	1	37
PE141068	2	1	2	12	1	2	52
PE141069	1	1	2	6	1	1	45
PE141069	2	2	2	12	2	1	74
PE141070	1	1	1	12	2	1	60
PE141070	2	1	1	12	1	2	45
PE141070	3	2	2	12	3	1	95
PE141071	1	1	1	12	2	1	52
PE141071	2	3	1	12	1	1	60
PE141072	1	1	1	12	2	1	18
PE141072	2	3	2	12	1	1	52
PE141072	3	4	2	12	1	1	50
PE141073	1	1	2	8	1	1	45
PE141073	2	1	2	3	2	2	28
PE141073	3	2	2	8	1	1	52
PE141074	1	1	1	5	2	1	80
PE141074	2	1	2	12	3	2	60
PE141074	3	2	1	12	2	1	80
PE141074	4	4	1	12	1	1	52
PE141075	1	1	2	12	3	1	95
PE141075	2	2	1	12	3	1	52
PE141075	3	3	2	12	1	1	37
PE141075	4	4	2	12	1	1	45
PE141075	5	5	1	12	1	1	85
PE141076	1	1	1	12	2	1	45
PE141077	1	1	1	12	1	1	50
PE141077	2	1	2	2	3	2	50
PE141078	1	1	1	12	2	1	74
PE141078	2	1	2	12	3	2	51
PE141078	3	2	2	12	2	1	52
PE141078	4	5	1	12	2	1	80
PE141078	5	8	2	2	1	1	45
PE141079	1	1	1	11	1	1	75
PE141079	2	3	1	12	1	1	52
PE141079	3	3	2	12	3	2	52
PE141080	1	1	1	12	2	1	95
PE141081	1	1	1	6	1	1	45
PE141081	2	1	2	1	3	2	45
PE141081	3	2	1	1	2	1	55
PE141082	1	1	1	12	1	1	45
PE141082	2	6	1	4	1	1	45
PE141083	1	1	1	12	1	1	60
PE141084	1	1	1	12	1	1	36
PE141085	1	1	1	12	1	1	18
PE141085	2	2	1	1	2	2	85
PE141085	3	2	2	12	3	3	52
PE141085	4	2	1	10	3	1	85
PE141086	1	1	1	12	1	1	45
PE141086	2	1	2	12	1	2	52
PE141086	3	2	2	12	1	1	52
PE141087	1	1	1	1	1	1	52
PE141087	2	1	1	3	1	2	45
PE141087	3	1	2	1	1	3	45
PE141087	4	3	1	12	2	1	80
PE141087	5	4	1	12	1	1	 
PE141088	1	1	1	12	1	1	60
PE141089	1	1	1	12	1	1	36
PE141090	1	1	1	9	1	1	 
PE141090	2	2	1	8	1	1	93
PE141090	3	2	2	8	1	2	52
PE141091	1	1	1	8	3	1	60
PE141091	2	3	2	4	1	1	52
PE141092	1	1	2	6	1	1	18
PE141092	2	1	2	12	1	2	52
PE141092	3	2	1	12	1	1	18
PE141092	4	3	1	12	1	1	18
PE141093	1	1	2	12	1	1	34
PE141093	2	2	1	2	2	1	80
PE141093	3	3	1	12	1	1	45
PE141093	4	4	2	12	1	1	52
PE141094	1	1	1	12	1	1	36
PE141094	2	4	1	4	2	1	95
PE141094	3	5	1	12	1	1	36
PE141095	1	1	1	12	2	1	52
PE141095	2	2	1	12	2	1	52
