CHILDID	PLOTID	LAREA	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CROP1	CROP2	CROP3	IRRIGAT	PERIRRIG
VN020098	1	21	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN020098	2	750	1	8	1	0	88	0	-88	0	 	 	 	 	 
VN020099	1	30	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN020099	2	500	1	1	0	0	88	 	 	 	1	25	88	0	88
VN020100	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN020100	2	2500	1	1	0	0	88	 	 	 	1	88	88	0	88
VN020100	3	2500	2	11	0	0	88	1	12000	20000	 	 	 	 	 
VN020105	1	240	1	4	1	1	1	0	-88	28000	 	 	 	 	 
VN020106	1	84	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN020106	2	1500	1	1	0	0	88	 	 	 	1	15	88	1	1
VN020108	1	80	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN020110	1	30	1	4	1	1	4	0	-88	3000	 	 	 	 	 
VN020110	2	5000	1	3	0	0	88	 	 	 	114	88	88	0	88
VN020110	3	1500	1	1	0	0	88	 	 	 	1	88	88	0	88
VN020112	1	50	1	4	1	1	4	0	-88	0	 	 	 	 	 
VN020112	2	3000	6	1	0	0	88	 	 	 	80	88	88	0	88
VN020112	3	2000	1	1	0	0	88	 	 	 	1	88	88	0	88
VN020113	1	200	1	4	1	0	88	0	-88	0	 	 	 	 	 
VN020113	2	3000	1	1	0	0	88	 	 	 	1	88	88	1	4
VN020114	1	200	1	4	1	0	88	0	-88	0	 	 	 	 	 
VN020117	1	220	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN020118	1	50	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN020118	2	3000	2	1	0	0	88	 	 	 	1	88	88	0	88
VN020118	3	2000	1	1	1	0	88	 	 	 	80	88	88	0	88
VN020118	4	1000	1	1	1	0	88	 	 	 	1	88	88	0	88
VN020119	1	200	1	4	0	0	88	0	-88	0	 	 	 	 	 
VN020119	2	4000	3	1	0	0	88	 	 	 	18	88	88	1	4
VN020119	3	1000	1	1	0	0	88	 	 	 	1	88	88	1	2
VN020122	1	19.6	1	4	0	0	88	0	-88	0	 	 	 	 	 
VN020123	1	38	1	4	0	0	88	0	-88	0	 	 	 	 	 
VN020125	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN020125	2	1000	1	6	0	0	88	1	200	0	 	 	 	 	 
VN020129	1	300	1	4	0	1	80	0	-88	3000	 	 	 	 	 
VN020129	2	1500	1	1	0	0	88	 	 	 	1	88	88	1	4
VN020131	1	42	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN020131	2	3000	1	1	1	0	88	 	 	 	1	88	88	1	3
VN020131	3	1500	1	3	1	1	1	 	 	 	25	88	88	0	88
VN020133	1	12	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN020133	2	300	1	8	1	1	2	0	-88	0	 	 	 	 	 
VN020133	3	200	1	8	1	1	2	0	-88	0	 	 	 	 	 
VN020135	1	125	1	4	1	1	1	0	-88	8000	 	 	 	 	 
VN020136	1	36	1	4	1	1	1	0	-88	5000	 	 	 	 	 
VN020136	2	3000	1	1	0	0	88	 	 	 	1	88	88	1	4
VN020136	3	512	1	3	1	1	1	 	 	 	114	88	88	0	88
VN030001	1	100	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030001	2	35000	5	1	0	0	88	 	 	 	80	88	88	0	88
VN030001	3	15000	5	1	0	0	88	 	 	 	44	88	88	0	88
VN030001	4	10000	5	1	0	0	88	 	 	 	15	88	88	0	88
VN030001	5	900	1	1	1	1	80	 	 	 	4	93	88	0	88
VN030002	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030002	2	5000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030002	3	5000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030002	4	3000	1	1	3	0	88	 	 	 	1	88	88	0	88
VN030002	5	800	1	3	1	1	1	 	 	 	4	69	88	0	88
VN030003	1	150	1	4	1	1	80	0	-88	8000	 	 	 	 	 
VN030003	2	10000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030003	3	6000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030003	4	4000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030003	5	4000	1	1	3	0	88	 	 	 	1	88	88	0	88
VN030003	6	700	1	3	1	1	80	 	 	 	31	69	88	0	88
VN030004	1	100	1	4	1	1	80	0	-88	15	 	 	 	 	 
VN030004	2	50000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030004	3	120	1	1	1	1	80	 	 	 	31	51	88	1	3
VN030005	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030005	2	35000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030006	1	80	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030006	2	20000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030006	3	10000	1	1	0	0	88	 	 	 	15	88	88	0	88
VN030006	4	10000	1	8	0	0	88	 	 	 	 	 	 	 	 
VN030006	5	4800	1	1	1	1	80	 	 	 	15	45	25	0	88
VN030008	1	100	1	4	1	1	80	0	-88	3000	 	 	 	 	 
VN030008	2	4000	1	1	0	0	88	 	 	 	15	88	88	0	88
VN030008	3	4000	1	1	0	0	88	 	 	 	85	88	88	0	88
VN030008	4	1400	1	1	1	1	80	 	 	 	25	4	88	0	88
VN030009	1	80	1	4	1	1	80	0	-88	20000	 	 	 	 	 
VN030009	2	20000	5	1	0	0	88	 	 	 	80	88	88	0	88
VN030009	3	900	1	1	1	1	80	 	 	 	45	51	88	1	1
VN030010	1	120	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030010	2	10000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030010	3	5000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030010	4	5000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030010	5	2000	1	1	1	1	80	 	 	 	45	25	88	0	88
VN030011	1	300	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030011	2	15000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030011	3	10000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030011	4	2000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030011	5	700	1	3	1	1	80	 	 	 	69	93	88	0	88
VN030012	1	300	1	4	1	1	1	0	-88	18000	 	 	 	 	 
VN030012	2	10000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030012	3	7000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030012	4	1000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030012	5	500	1	3	1	1	1	 	 	 	45	69	88	0	88
VN030013	1	100	1	4	1	1	80	0	-88	11000	 	 	 	 	 
VN030013	2	10000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030013	3	4000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030013	4	1000	1	1	3	0	88	 	 	 	85	69	88	0	88
VN030014	1	350	1	4	1	1	80	0	-88	11000	 	 	 	 	 
VN030014	2	5000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030014	3	2000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030014	4	1000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030014	5	1000	1	3	1	1	80	 	 	 	45	69	88	0	88
VN030015	1	100	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030015	2	10000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030015	3	3000	5	1	0	0	88	 	 	 	85	88	88	0	88
VN030015	4	2000	1	1	0	0	88	 	 	 	15	88	88	0	88
VN030015	5	400	1	1	1	1	80	 	 	 	15	88	88	1	1
VN030016	1	100	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN030016	2	20000	31	1	0	0	88	 	 	 	85	80	15	0	88
VN030017	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030017	2	10000	31	1	0	0	88	 	 	 	80	85	88	0	88
VN030018	1	300	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030018	2	5000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030018	3	3000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030018	4	2000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030018	5	1200	1	3	1	1	80	 	 	 	45	69	88	0	88
VN030019	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030019	2	28000	31	1	0	0	88	 	 	 	85	80	44	0	88
VN030020	1	200	1	4	1	1	80	0	-88	180	 	 	 	 	 
VN030020	2	10500	5	1	0	0	88	 	 	 	80	88	88	0	88
VN030020	3	100	1	1	1	1	80	 	 	 	25	88	88	1	1
VN030021	1	200	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030021	2	45000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030021	3	5000	5	1	0	0	88	 	 	 	85	88	88	0	88
VN030021	4	300	1	3	1	1	80	 	 	 	45	51	88	1	4
VN030022	1	70	1	4	2	1	80	0	-88	30	 	 	 	 	 
VN030022	2	30000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030022	3	87	1	4	2	1	80	0	-88	20035	 	 	 	 	 
VN030023	1	60	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030023	2	10000	1	1	0	0	88	 	 	 	15	88	88	0	88
VN030023	3	10000	5	1	0	0	88	 	 	 	85	88	88	0	88
VN030023	4	900	1	1	1	1	80	 	 	 	4	93	88	0	88
VN030024	1	14	1	4	0	0	88	0	-88	0	 	 	 	 	 
VN030024	2	30000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030024	3	3000	1	1	0	0	88	 	 	 	1	88	88	0	88
VN030025	1	1000	1	4	1	1	1	0	-88	100000	 	 	 	 	 
VN030025	2	20000	5	1	3	0	88	 	 	 	80	88	88	0	88
VN030025	3	3000	1	3	1	1	1	 	 	 	45	69	88	0	88
VN030026	1	200	1	4	1	1	80	99	-99	-99	 	 	 	 	 
VN030026	2	10000	5	1	0	0	88	 	 	 	80	88	88	0	88
VN030026	3	400	1	1	1	1	80	 	 	 	31	88	88	1	4
VN030027	1	400	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030027	2	20000	5	1	3	0	88	 	 	 	80	88	88	0	88
VN030027	3	5000	1	1	3	0	88	 	 	 	60	88	88	0	88
VN030027	4	4000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030027	5	1000	1	3	1	1	80	 	 	 	45	69	88	0	88
VN030028	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030028	2	7000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030028	3	500	1	3	1	1	1	 	 	 	44	69	88	0	88
VN030029	1	300	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030029	2	50000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030029	3	5000	5	1	3	0	88	 	 	 	1	88	88	0	88
VN030029	4	450	1	3	1	1	80	 	 	 	45	69	88	0	88
VN030030	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030030	2	160	1	3	1	1	1	 	 	 	31	45	88	0	88
VN030030	3	25000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030031	1	200	1	4	2	0	88	0	-88	0	 	 	 	 	 
VN030031	2	10000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030031	3	1000	5	1	0	0	88	 	 	 	1	88	88	0	88
VN030031	4	10000	5	1	0	0	88	 	 	 	15	88	88	0	88
VN030031	5	800	1	1	2	0	88	 	 	 	116	88	88	1	1
VN030032	1	300	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030032	2	13000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030032	3	1000	1	3	1	1	80	 	 	 	44	88	88	0	88
VN030033	1	1000	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030033	2	5000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030034	1	500	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030034	2	1500	1	1	1	1	1	 	 	 	80	88	88	0	88
VN030034	3	1000	1	1	1	1	1	 	 	 	80	88	88	0	88
VN030034	4	50000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030035	1	200	1	4	1	1	1	99	-99	0	 	 	 	 	 
VN030035	2	30000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030035	3	10000	1	1	0	0	88	 	 	 	15	88	88	0	88
VN030035	4	10000	1	1	0	0	88	 	 	 	31	88	88	0	88
VN030036	1	100	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN030037	1	500	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030037	2	40000	31	1	0	0	88	 	 	 	80	85	15	0	88
VN030038	1	100	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030038	2	20000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030038	3	1000	5	1	0	0	88	 	 	 	1	88	88	0	88
VN030038	4	300	1	1	1	1	80	 	 	 	93	88	88	0	88
VN030039	1	1000	1	4	1	1	3	0	-88	0	 	 	 	 	 
VN030039	2	15000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030040	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030040	2	20000	1	1	0	0	88	 	 	 	80	88	88	0	88
VN030040	3	10000	1	1	0	0	88	 	 	 	1	44	88	0	88
VN030040	4	300	1	1	1	1	1	 	 	 	4	51	88	0	88
VN030041	1	24	1	4	1	1	2	0	-88	30	 	 	 	 	 
VN030041	2	3000	1	1	1	1	2	 	 	 	15	60	1	0	88
VN030041	3	100	6	1	0	0	88	 	 	 	31	25	45	0	88
VN030042	1	130	1	4	1	1	2	0	-88	3035	 	 	 	 	 
VN030042	2	22000	1	1	1	1	2	 	 	 	80	88	88	0	88
VN030042	3	130	1	1	1	1	3	 	 	 	4	45	25	0	88
VN030043	1	40	3	4	0	0	88	0	-88	2000	 	 	 	 	 
VN030043	2	5000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030044	1	42	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN030044	2	6000	5	1	3	0	88	 	 	 	80	88	88	0	88
VN030046	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030046	2	10000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030046	3	3000	31	1	3	0	88	 	 	 	15	88	88	0	88
VN030046	4	2000	1	1	3	0	88	 	 	 	1	88	88	0	88
VN030046	5	800	1	3	1	1	1	 	 	 	45	88	88	0	88
VN030047	1	1000	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030047	2	6000	31	1	0	0	88	 	 	 	80	15	88	0	88
VN030048	1	300	1	4	1	1	1	0	-88	8000	 	 	 	 	 
VN030048	2	3000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030048	3	2000	1	1	3	0	88	 	 	 	44	88	88	0	88
VN030048	4	2000	1	1	3	0	88	 	 	 	1	88	88	0	88
VN030048	5	800	1	3	1	1	1	 	 	 	4	45	88	0	88
VN030049	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030049	2	20000	31	1	0	0	88	 	 	 	15	1	88	0	88
VN030050	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030050	2	3000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030050	3	2000	1	1	3	0	88	 	 	 	1	88	88	0	88
VN030050	4	1000	1	3	1	1	1	 	 	 	45	69	88	0	88
VN030051	1	100	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030051	2	9000	5	1	0	99	99	 	 	 	80	88	88	0	88
VN030051	3	6000	5	1	0	99	99	 	 	 	15	88	88	0	88
VN030051	4	400	1	1	1	1	1	 	 	 	45	25	88	1	1
VN030052	1	180	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030052	2	20000	3	1	0	0	88	 	 	 	80	88	88	0	88
VN030052	3	650	1	3	1	1	1	 	 	 	93	45	88	0	88
VN030053	1	500	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN030053	2	2000	31	1	0	0	88	 	 	 	15	88	88	0	88
VN030055	1	300	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030055	2	10000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030055	3	10000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030055	4	5000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030055	5	300	1	3	1	1	1	 	 	 	4	45	69	0	88
VN030056	1	250	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN030056	2	20000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030056	3	10000	4	1	0	0	88	 	 	 	15	88	88	0	88
VN030056	4	2000	1	1	3	0	88	 	 	 	85	88	88	0	88
VN030056	5	400	1	3	1	1	2	 	 	 	45	69	88	0	88
VN030057	1	90	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030057	2	6000	1	1	1	0	88	 	 	 	15	88	88	0	88
VN030057	3	2000	1	1	1	0	88	 	 	 	1	88	88	0	88
VN030057	4	410	1	1	1	1	80	 	 	 	45	16	88	1	1
VN030058	1	80	3	4	1	1	80	0	-88	0	 	 	 	 	 
VN030058	2	9000	1	1	1	1	80	 	 	 	15	88	88	0	88
VN030059	1	300	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN030059	2	3000	31	1	0	0	88	 	 	 	1	15	88	0	88
VN030061	1	200	1	4	1	1	3	0	-88	1000	 	 	 	 	 
VN030061	2	9800	31	1	0	0	88	 	 	 	85	88	88	0	88
VN030062	1	130	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030062	2	10000	1	1	1	0	88	 	 	 	80	88	88	0	88
VN030062	3	870	1	1	1	1	80	 	 	 	45	93	4	1	1
VN030063	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030063	2	10000	1	1	1	0	88	 	 	 	80	88	88	0	88
VN030063	3	10000	1	1	1	0	88	 	 	 	15	88	88	0	88
VN030063	4	10000	1	10	1	0	88	 	 	 	 	 	 	 	 
VN030063	5	5000	1	1	1	0	88	 	 	 	44	88	88	0	88
VN030063	6	5000	1	1	1	0	88	 	 	 	1	88	88	0	88
VN030063	7	1300	1	8	1	1	1	 	 	 	 	 	 	 	 
VN030064	1	70	1	4	2	1	80	0	-88	0	 	 	 	 	 
VN030064	2	10000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030064	3	430	1	8	2	1	80	 	 	 	 	 	 	 	 
VN030065	1	200	1	4	1	1	16	0	-88	0	 	 	 	 	 
VN030065	2	20000	1	1	1	0	88	 	 	 	80	88	88	0	88
VN030065	3	8000	1	1	1	0	88	 	 	 	15	88	88	0	88
VN030065	4	5000	1	1	1	0	88	 	 	 	1	88	88	0	88
VN030065	5	2000	1	8	1	0	88	0	-88	0	 	 	 	 	 
VN030065	6	300	1	8	1	1	16	0	-88	0	 	 	 	 	 
VN030066	1	500	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030066	2	10000	31	1	0	0	88	 	 	 	80	15	60	0	88
VN030067	1	100	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030067	2	17000	1	1	1	0	88	 	 	 	15	88	88	0	88
VN030067	3	3000	1	1	1	0	88	 	 	 	44	88	88	0	88
VN030067	4	100	1	1	1	1	80	 	 	 	45	88	88	1	1
VN030069	1	180	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030069	2	19000	5	1	3	0	88	 	 	 	15	88	88	0	88
VN030069	3	2400	5	1	3	0	88	 	 	 	80	88	88	0	88
VN030069	4	1000	5	1	3	0	88	 	 	 	1	88	88	0	88
VN030069	5	300	1	3	1	1	1	 	 	 	45	69	126	0	88
VN030070	1	450	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030070	2	8000	31	1	0	0	88	 	 	 	15	85	88	0	88
VN030071	1	180	1	4	1	1	1	0	-88	35	 	 	 	 	 
VN030071	2	18000	5	1	0	0	88	 	 	 	15	88	88	0	88
VN030071	3	3000	5	1	0	0	88	 	 	 	80	88	88	0	88
VN030071	4	288	1	4	1	1	1	0	-88	76000	 	 	 	 	 
VN030071	5	220	1	1	1	1	1	 	 	 	25	88	88	0	88
VN030072	1	160	1	4	1	1	1	0	-88	6000	 	 	 	 	 
VN030072	2	30000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030073	1	350	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030073	2	20000	5	1	3	0	88	 	 	 	80	88	88	0	88
VN030073	3	15000	5	1	3	0	88	 	 	 	15	88	88	0	88
VN030073	4	1000	5	1	3	0	88	 	 	 	85	88	88	0	88
VN030073	5	650	1	3	1	1	1	 	 	 	45	93	69	0	88
VN030074	1	200	1	4	1	1	2	1	500	0	 	 	 	 	 
VN030074	2	10000	31	1	0	0	88	 	 	 	15	88	88	0	88
VN030074	3	400	1	3	1	1	2	 	 	 	65	88	88	0	88
VN030075	1	250	1	4	1	1	80	0	-88	38	 	 	 	 	 
VN030075	2	12000	5	1	0	0	88	 	 	 	44	88	88	0	88
VN030075	3	3000	5	1	0	0	88	 	 	 	1	88	88	0	88
VN030075	4	3000	5	1	0	0	88	 	 	 	15	88	88	0	88
VN030075	5	150	1	1	1	1	80	 	 	 	31	116	88	0	88
VN030077	1	100	1	4	1	1	5	0	-88	38	 	 	 	 	 
VN030077	2	10000	5	1	0	0	88	 	 	 	15	88	88	0	88
VN030077	3	2900	1	1	1	1	5	 	 	 	15	45	25	0	88
VN030078	1	200	1	4	1	1	1	0	-88	19000	 	 	 	 	 
VN030078	2	15000	5	1	3	0	88	 	 	 	15	88	88	0	88
VN030078	3	5000	5	1	3	0	88	 	 	 	85	88	88	0	88
VN030078	4	230	1	3	1	1	1	 	 	 	15	88	88	0	88
VN030079	1	350	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030079	2	23000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030079	3	10000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030079	4	800	1	3	1	1	1	 	 	 	93	45	88	0	88
VN030081	1	60	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN030081	2	3000	1	1	1	1	2	 	 	 	15	88	88	0	88
VN030081	3	1940	1	1	1	1	2	 	 	 	1	88	88	0	88
VN030082	1	80	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030082	2	20000	5	1	0	0	88	 	 	 	15	88	88	0	88
VN030082	3	920	1	1	1	1	80	 	 	 	44	88	88	0	88
VN030083	1	350	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030083	2	20000	5	1	3	0	88	 	 	 	80	88	88	0	88
VN030083	3	5000	5	1	3	0	88	 	 	 	15	88	88	0	88
VN030083	4	5000	5	1	3	0	88	 	 	 	1	88	88	0	88
VN030083	5	850	1	3	1	1	1	 	 	 	93	4	69	0	88
VN030084	1	420	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030086	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030086	2	5000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030087	1	210	1	4	1	1	2	0	-88	0	 	 	 	 	 
VN030087	2	10000	31	1	3	0	88	 	 	 	85	88	88	0	88
VN030087	3	3500	4	1	3	0	88	 	 	 	1	88	88	0	88
VN030087	4	280	1	3	1	1	2	 	 	 	69	126	4	0	88
VN030088	1	150	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030088	2	10000	1	1	3	0	88	 	 	 	15	88	88	0	88
VN030088	3	10000	1	1	3	0	88	 	 	 	44	88	88	0	88
VN030088	4	7000	1	1	3	0	88	 	 	 	1	88	88	0	88
VN030088	5	300	1	3	1	1	1	 	 	 	45	69	88	0	88
VN030089	1	160	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030089	2	20000	2	1	0	0	88	 	 	 	15	88	88	0	88
VN030089	3	6000	1	1	3	0	88	 	 	 	80	88	88	0	88
VN030089	4	1200	1	3	1	1	1	 	 	 	31	69	88	0	88
VN030090	1	80	1	4	1	1	80	0	-88	360	 	 	 	 	 
VN030090	2	360	1	1	1	1	80	 	 	 	45	25	88	1	3
VN030092	1	100	1	4	1	1	1	0	-88	10000	 	 	 	 	 
VN030092	2	5000	5	1	3	0	88	 	 	 	44	88	88	0	88
VN030092	3	3000	5	1	3	0	88	 	 	 	1	88	88	0	88
VN030092	4	2000	5	1	3	0	88	 	 	 	15	88	88	0	88
VN030092	5	250	1	3	1	1	1	 	 	 	45	93	88	0	88
VN030093	1	250	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030093	2	5000	31	1	0	0	88	 	 	 	15	60	80	0	88
VN030094	1	200	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030094	2	10000	5	1	3	0	88	 	 	 	80	88	88	0	88
VN030094	3	10000	5	1	3	0	88	 	 	 	15	88	88	0	88
VN030094	4	400	1	3	1	1	1	 	 	 	45	69	88	0	88
VN030095	1	80	1	4	1	1	1	0	-88	30000	 	 	 	 	 
VN030095	2	8000	1	1	3	1	1	 	 	 	80	88	88	0	88
VN030095	3	6000	1	1	3	1	1	 	 	 	15	60	88	0	88
VN030095	4	4000	1	1	3	1	1	 	 	 	85	88	88	0	88
VN030095	5	2000	1	1	3	1	1	 	 	 	1	60	88	0	88
VN030095	6	210	1	8	1	1	1	 	 	 	 	 	 	 	 
VN030096	1	24	1	4	1	1	2	0	-88	20	 	 	 	 	 
VN030096	2	10000	5	1	0	0	88	 	 	 	80	88	88	0	88
VN030096	3	144	1	8	1	1	2	0	-88	0	 	 	 	 	 
VN030096	4	4	31	4	0	0	88	0	-88	400	 	 	 	 	 
VN030097	1	100	1	4	1	1	1	0	-88	30	 	 	 	 	 
VN030097	2	2000	1	1	3	1	1	 	 	 	15	44	88	0	88
VN030097	3	226	1	1	1	1	1	 	 	 	15	44	4	0	88
VN030098	1	560	1	4	1	1	1	0	-88	3000	 	 	 	 	 
VN030098	2	1300	31	1	0	0	88	 	 	 	1	15	88	0	88
VN030098	3	5000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030099	1	240	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030099	2	27000	31	1	0	0	88	 	 	 	80	31	88	0	88
VN030100	1	200	1	1	1	1	1	 	 	 	 	 	 	 	 
VN030100	2	20000	31	1	0	0	88	 	 	 	 	 	 	 	 
VN030120	1	110	1	4	1	1	80	0	-88	390	 	 	 	 	 
VN030120	2	15000	1	1	1	0	88	 	 	 	80	88	88	0	88
VN030120	3	220	1	1	1	1	80	 	 	 	93	45	88	0	88
VN030127	1	350	1	4	1	1	1	1	3600	1800	 	 	 	 	 
VN030129	1	64	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030130	1	65	3	4	0	0	88	0	-88	0	 	 	 	 	 
VN030130	2	10000	5	1	3	0	88	 	 	 	80	88	88	0	88
VN030130	3	4000	5	1	3	0	88	 	 	 	15	88	88	0	88
VN030130	4	2000	5	1	3	0	88	 	 	 	32	88	88	0	88
VN030131	1	1000	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030131	2	2000	31	1	0	0	88	 	 	 	1	88	88	0	88
VN030131	3	10000	31	1	0	0	88	 	 	 	80	88	88	0	88
VN030132	1	450	1	4	1	1	1	0	-88	0	 	 	 	 	 
VN030132	2	30000	31	1	0	0	88	 	 	 	15	44	88	0	88
VN030132	3	500	1	11	1	1	1	0	-88	0	 	 	 	 	 
VN030132	4	2000	1	1	1	1	3	 	 	 	1	88	88	0	88
VN030138	1	100	1	4	1	1	80	0	-88	0	 	 	 	 	 
VN030138	2	500	1	1	1	1	80	 	 	 	45	25	88	0	88
VN030139	1	24	1	4	1	1	1	0	-88	25000	 	 	 	 	 
VN040001	1	120	1	4	1	1	1	0	-88	27000	 	 	 	 	 
