CHILDID	GRPID	GROUP	IDGRP	YEARMEM	BENGRP1	BENGRP2	FRQATTEN	LEADMEM	YEARLEAD	PAREPOST	WHYJOIN	INFLNCE
VN140102	2	24	1	1996	4	88	4	0	-88	88	88	88
VN140103	1	23	4	1998	3	4	4	0	-88	88	88	88
VN140103	2	24	3	2003	3	4	4	0	-88	88	88	88
VN150001	1	23	2	1993	4	3	3	0	-88	88	88	88
VN150002	1	28	1	1990	7	8	3	0	-88	88	88	88
VN150002	2	23	2	1985	7	8	5	0	-88	88	88	88
VN150005	1	23	4	2001	7	88	4	0	-88	88	88	88
VN150005	2	24	3	2000	7	88	4	0	-88	88	88	88
VN150008	1	23	1	1995	5	88	2	0	-88	88	88	88
VN150008	2	24	2	2004	5	4	2	0	-88	88	88	88
VN150009	1	23	18	1986	7	8	6	0	-88	88	88	88
VN150009	2	28	17	1995	7	8	5	0	-88	88	88	88
VN150011	1	24	1	1998	7	8	5	0	-88	88	88	88
VN150011	2	28	1	2005	7	8	5	0	-88	88	88	88
VN150011	3	23	2	1990	7	8	5	0	-88	88	88	88
VN150012	1	23	2	2001	6	88	4	0	-88	88	88	88
VN150013	1	28	1	2004	7	8	5	0	-88	88	88	88
VN150013	2	23	2	1999	7	8	5	0	-88	88	88	88
VN150014	1	23	1	2001	6	88	4	0	-88	88	88	88
VN150014	2	16	2	1994	5	88	3	0	-88	88	88	88
VN150015	1	22	2	2003	5	6	4	0	-88	88	88	88
VN150016	1	23	2	1998	7	8	5	0	-88	88	88	88
VN150017	1	23	2	2004	5	4	4	0	-88	88	88	88
VN150017	2	28	1	2006	5	4	4	0	-88	88	88	88
VN150018	1	23	4	1996	7	8	6	0	-88	88	88	88
VN150018	2	28	2	1990	7	8	6	0	-88	88	88	88
VN150020	1	23	2	1982	4	6	4	0	-88	88	88	88
VN150020	2	24	1	1994	4	88	4	0	-88	88	88	88
VN150020	3	8	1	1995	6	88	4	0	-88	88	88	88
VN150021	1	24	2	2001	6	99	5	0	-88	88	88	88
VN150021	2	28	1	2000	11	99	5	0	-88	88	88	88
VN150023	1	23	2	2003	7	88	5	0	-88	88	88	88
VN150029	1	24	2	1997	4	7	5	0	-88	88	88	88
VN150029	2	23	1	1991	4	11	4	0	-88	88	88	88
VN150030	1	23	3	1998	5	4	4	0	-88	88	88	88
VN150030	2	24	2	1998	5	88	4	0	-88	88	88	88
VN150030	3	28	3	2000	5	4	5	0	-88	88	88	88
VN150031	1	23	2	1993	7	88	5	0	-88	88	88	88
VN150031	2	28	1	2001	7	88	5	0	-88	88	88	88
VN150033	1	28	1	2003	7	8	5	0	-88	88	88	88
VN150033	2	23	2	1984	7	8	5	0	-88	88	88	88
VN150039	1	28	5	1998	5	8	5	0	-88	88	88	88
VN150039	2	28	5	2005	5	8	3	1	2005	0	10	3
VN150042	1	23	1	1998	7	8	5	0	-88	88	88	88
VN150043	1	23	2	1997	7	8	5	0	-88	88	88	88
VN150051	1	23	2	1997	6	88	4	0	-88	88	88	88
VN150051	2	24	1	2000	6	88	4	0	-88	88	88	88
VN150053	1	28	1	2000	9	88	3	0	-88	88	88	88
VN150053	2	23	2	1996	5	88	4	0	-88	88	88	88
VN150054	1	23	2	1998	6	88	4	0	-88	88	88	88
VN150054	2	24	1	2003	6	88	4	0	-88	88	88	88
VN150056	1	28	1	1998	6	7	4	0	-88	88	88	88
VN150056	2	23	3	2001	6	5	4	0	-88	88	88	88
VN150057	1	23	2	1995	6	88	4	0	-88	88	88	88
VN150057	2	24	1	1995	6	5	4	0	-88	88	88	88
VN150058	1	24	2	1990	5	6	4	0	-88	88	88	88
VN150060	1	28	3	2003	6	7	4	0	-88	88	88	88
VN150060	2	28	4	2002	6	7	4	0	-88	88	88	88
VN150061	1	23	2	2000	7	8	5	0	-88	88	88	88
VN150062	1	23	2	1996	5	88	5	0	-88	88	88	88
VN150062	2	24	2	1998	6	88	4	0	-88	88	88	88
VN150063	1	22	4	1998	3	5	3	0	-88	88	88	88
VN150064	1	24	16	1995	5	88	5	0	-88	88	88	88
VN150064	2	25	16	1995	1	88	5	0	-88	88	88	88
VN150064	3	23	17	1990	5	88	4	0	-88	88	88	88
VN150065	1	23	2	1990	7	8	5	0	-88	88	88	88
VN150066	1	21	4	1996	6	88	4	0	-88	88	88	88
VN150066	2	21	5	1996	6	88	4	0	-88	88	88	88
VN150067	1	21	4	2004	6	7	4	0	-88	88	88	88
VN150067	2	21	5	2004	5	8	4	0	-88	88	88	88
VN150068	1	23	2	1994	6	5	4	0	-88	88	88	88
VN150068	2	24	1	2001	6	7	4	0	-88	88	88	88
VN150070	1	23	2	2000	4	6	5	0	-88	88	88	88
VN150070	2	28	1	2004	4	7	5	0	-88	88	88	88
VN150071	1	23	2	1996	5	7	5	0	-88	88	88	88
VN150071	2	28	4	1990	5	7	5	0	-88	88	88	88
VN150072	1	23	5	2001	7	8	5	0	-88	88	88	88
VN150072	2	28	4	1998	7	8	5	0	-88	88	88	88
VN150073	1	23	2	1998	6	4	4	0	-88	88	88	88
VN150073	2	24	1	2001	6	5	5	0	-88	88	88	88
VN150074	1	23	4	1999	6	5	4	0	-88	88	88	88
VN150075	1	24	1	2003	6	88	5	0	-88	88	88	88
VN150075	2	23	2	2000	5	88	3	0	-88	88	88	88
VN150077	1	21	1	-77	6	99	3	0	-88	88	88	88
VN150078	1	23	2	1995	7	8	5	0	-88	88	88	88
VN150078	2	24	1	2002	3	4	4	0	-88	88	88	88
VN150079	1	23	2	1996	7	88	5	0	-88	88	88	88
VN150081	1	23	2	1993	7	8	5	0	-88	88	88	88
VN150083	1	28	1	1984	6	7	4	0	-88	88	88	88
VN150083	2	24	2	2003	6	2	4	0	-88	88	88	88
VN150083	3	23	3	2001	6	7	4	0	-88	88	88	88
VN150086	1	23	4	1990	5	88	4	0	-88	88	88	88
VN150087	1	24	1	2005	3	88	5	0	-88	88	88	88
VN150087	2	23	2	2000	7	8	5	0	-88	88	88	88
VN150087	3	24	4	2003	7	8	5	0	-88	88	88	88
VN150089	1	23	2	1990	7	8	5	0	-88	88	88	88
VN150090	1	23	2	2001	6	7	4	0	-88	88	88	88
VN150090	2	24	1	2001	6	5	4	0	-88	88	88	88
VN150091	1	23	4	2001	7	6	4	0	-88	88	88	88
VN150092	1	23	1	1993	7	8	5	0	-88	88	88	88
VN150094	1	24	1	2000	6	88	4	0	-88	88	88	88
VN150094	2	23	2	1995	5	88	4	0	-88	88	88	88
VN150095	1	24	3	2002	6	88	5	0	-88	88	88	88
VN150095	2	23	4	1997	5	88	4	0	-88	88	88	88
VN150095	3	24	4	2000	2	88	5	0	-88	88	88	88
VN150096	1	24	2	1995	6	88	4	0	-88	88	88	88
VN150097	1	28	5	1996	4	2	5	0	-88	88	88	88
VN150098	1	23	2	1986	6	5	4	0	-88	88	88	88
VN150099	1	23	2	2001	7	8	5	0	-88	88	88	88
VN150104	1	23	2	2003	6	88	4	0	-88	88	88	88
VN150105	1	23	2	2005	5	6	5	0	-88	88	88	88
VN150107	1	28	1	1991	6	11	3	1	2003	0	16	3
VN150107	2	28	1	2006	7	8	5	0	-88	88	88	88
VN150126	1	23	3	2005	6	88	4	0	-88	88	88	88
VN150126	2	24	3	1996	5	88	4	0	-88	88	88	88
VN150128	1	28	3	2000	6	5	4	0	-88	88	88	88
VN150128	2	23	4	1981	6	88	4	0	-88	88	88	88
VN150129	1	23	2	1998	5	88	4	0	-88	88	88	88
VN150130	1	23	2	1992	6	7	4	0	-88	88	88	88
VN150130	2	28	1	2003	6	5	4	0	-88	88	88	88
VN150133	1	23	2	1998	5	88	4	0	-88	88	88	88
VN150134	1	24	16	2003	6	7	4	0	-88	88	88	88
VN150136	1	24	2	1996	5	88	4	0	-88	88	88	88
VN150136	2	15	1	2000	1	88	3	0	-88	88	88	88
VN150137	1	23	2	2005	6	88	4	0	-88	88	88	88
VN150138	1	23	2	1993	3	8	5	0	-88	88	88	88
VN150138	2	24	2	2003	3	8	5	0	-88	88	88	88
VN150139	1	28	1	2000	9	88	3	0	-88	88	88	88
VN150139	2	23	2	1996	5	88	4	0	-88	88	88	88
VN150140	1	23	4	2001	7	8	5	0	-88	88	88	88
VN150140	2	28	2	2002	7	8	5	0	-88	88	88	88
VN150141	1	28	2	1990	6	7	5	0	-88	88	88	88
VN150141	2	28	1	1987	6	7	5	0	-88	88	88	88
VN150142	1	23	2	2001	7	8	5	0	-88	88	88	88
VN160001	1	28	2	1997	7	8	4	0	-88	88	88	88
VN160002	1	21	2	1990	5	7	3	0	-88	88	88	88
VN160002	2	24	1	2000	6	7	3	0	-88	88	88	88
VN160002	3	23	2	1996	3	5	4	0	-88	88	88	88
VN160003	1	24	1	2000	6	4	4	0	-88	88	88	88
VN160003	2	23	2	1999	3	2	4	0	-88	88	88	88
VN160004	1	23	2	2000	7	6	4	0	-88	88	88	88
VN160004	2	28	1	1990	7	88	4	0	-88	88	88	88
VN160005	1	23	2	2000	7	8	5	0	-88	88	88	88
VN160005	2	28	1	1990	7	8	4	0	-88	88	88	88
VN160005	3	28	1	2004	7	8	5	0	-88	88	88	88
VN160006	1	23	2	2001	3	5	3	0	-88	88	88	88
VN160008	1	23	4	1998	6	8	6	0	-88	88	88	88
VN160009	1	23	4	2004	6	7	4	0	-88	88	88	88
VN160010	1	23	3	2000	7	8	5	0	-88	88	88	88
VN160010	2	28	4	1996	11	8	4	1	2003	0	15	2
VN160010	3	28	4	2003	8	88	4	1	2003	0	15	2
VN160011	1	28	1	2003	6	88	4	0	-88	88	88	88
VN160011	2	28	2	1997	7	88	5	0	-88	88	88	88
VN160012	1	23	2	2000	5	6	4	0	-88	88	88	88
VN160013	1	24	3	2000	5	88	3	1	2006	0	5	3
VN160013	2	21	3	1995	5	88	4	1	2000	0	6	3
VN160013	3	21	4	2001	6	88	4	1	2000	0	12	3
VN160013	4	23	4	1999	5	88	4	1	2003	0	14	3
VN160014	1	24	1	2006	5	6	4	0	-88	88	88	88
VN160014	2	23	2	1992	5	7	4	0	-88	88	88	88
VN160015	1	28	3	2001	6	7	4	0	-88	88	88	88
VN160015	2	23	4	1998	6	7	4	0	-88	88	88	88
VN160017	1	23	4	2001	7	8	5	0	-88	88	88	88
VN160018	1	23	2	2004	3	4	5	0	-88	88	88	88
VN160018	2	28	1	2004	7	8	5	0	-88	88	88	88
VN160018	3	28	1	1997	7	8	3	0	-88	88	88	88
VN160019	1	23	3	1993	6	4	3	0	-88	88	88	88
VN160019	2	24	3	2006	6	4	4	0	-88	88	88	88
VN160019	3	28	1	1976	6	88	3	0	-88	88	88	88
VN160019	4	28	1	1982	6	88	4	0	-88	88	88	88
VN160020	1	23	2	2001	5	6	3	0	-88	88	88	88
VN160021	1	23	2	1991	7	3	3	0	-88	88	88	88
VN160022	1	24	2	2006	6	88	4	0	-88	88	88	88
VN160022	2	28	2	1995	7	88	3	0	-88	88	88	88
VN160022	3	28	2	2003	7	88	4	0	-88	88	88	88
VN160024	1	23	2	2006	6	88	4	0	-88	88	88	88
VN160024	2	28	1	2001	7	88	5	0	-88	88	88	88
VN160025	1	23	2	1999	6	7	4	0	-88	88	88	88
VN160025	2	24	2	2006	6	7	4	0	-88	88	88	88
VN160026	1	23	2	1999	6	7	4	0	-88	88	88	88
VN160029	1	23	2	1996	6	7	4	0	-88	88	88	88
VN160032	1	23	2	1998	5	4	2	0	-88	88	88	88
VN160033	1	23	2	2003	3	4	5	0	-88	88	88	88
VN160034	1	23	2	2005	6	7	4	0	-88	88	88	88
VN160037	1	23	2	2000	6	7	4	0	-88	88	88	88
VN160037	2	24	2	1997	7	88	4	0	-88	88	88	88
VN160038	1	23	16	2003	7	8	5	0	-88	88	88	88
VN160039	1	23	2	2000	6	7	4	0	-88	88	88	88
VN160042	1	21	2	1990	6	7	3	1	1998	0	2	3
VN160042	2	28	1	2000	6	8	3	0	-88	88	88	88
VN160043	1	24	1	2000	5	2	4	0	-88	88	88	88
VN160043	2	23	2	1998	5	88	4	0	-88	88	88	88
VN160045	1	23	2	2006	6	7	4	0	-88	88	88	88
VN160046	1	23	4	1992	3	4	4	0	-88	88	88	88
VN160046	2	28	5	1990	8	6	4	0	-88	88	88	88
VN160046	3	16	6	1998	8	6	3	0	-88	88	88	88
VN160047	1	23	2	2002	5	6	4	0	-88	88	88	88
VN160048	1	22	2	1999	5	6	3	0	-88	88	88	88
VN160048	2	28	2	1996	5	6	3	1	1999	0	13	3
VN160049	1	23	17	1985	3	5	5	0	-88	88	88	88
VN160049	2	28	16	1990	7	8	5	0	-88	88	88	88
VN160050	1	23	2	2003	6	7	4	0	-88	88	88	88
VN160050	2	28	1	2002	7	88	4	0	-88	88	88	88
VN160051	1	23	2	2000	5	6	4	0	-88	88	88	88
VN160051	2	14	1	2005	4	88	4	0	-88	88	88	88
VN160052	1	23	4	2001	5	7	5	0	-88	88	88	88
VN160052	2	28	2	1998	7	8	4	0	-88	88	88	88
VN160053	1	28	1	2006	7	8	5	0	-88	88	88	88
VN160053	2	28	2	2006	7	8	5	0	-88	88	88	88
VN160054	1	21	2	2004	5	6	4	0	-88	88	88	88
VN160054	2	23	3	2000	5	4	4	0	-88	88	88	88
VN160055	1	23	1	2000	6	7	4	0	-88	88	88	88
VN160055	2	28	1	2003	6	7	4	0	-88	88	88	88
VN160056	1	23	3	2001	3	8	5	0	-88	88	88	88
VN160056	2	24	2	2006	3	8	5	0	-88	88	88	88
VN160057	1	23	2	-77	6	7	4	0	-88	88	88	88
VN160058	1	28	1	1992	7	8	1	0	-88	88	88	88
VN160058	2	28	1	1996	7	8	1	0	-88	88	88	88
VN160059	1	23	3	2001	6	7	4	0	-88	88	88	88
VN160060	1	24	1	2006	2	6	4	0	-88	88	88	88
VN160060	2	23	2	1998	5	9	4	0	-88	88	88	88
VN160062	1	24	3	2006	4	2	4	0	-88	88	88	88
VN160062	2	23	4	1995	5	7	4	0	-88	88	88	88
VN160063	1	23	2	2004	7	88	4	0	-88	88	88	88
VN160066	1	5	3	2000	5	6	4	0	-88	88	88	88
VN160066	2	21	3	2001	7	5	5	0	-88	88	88	88
VN160066	3	24	3	2002	5	6	4	0	-88	88	88	88
VN160066	4	21	4	2001	8	5	5	0	-88	88	88	88
VN160066	5	23	4	1993	5	6	4	0	-88	88	88	88
VN160068	1	24	3	2001	5	2	4	0	-88	88	88	88
VN160068	2	23	3	1995	6	3	4	0	-88	88	88	88
VN160070	1	24	1	2000	5	6	3	0	-88	88	88	88
VN160070	2	23	2	2001	7	5	4	0	-88	88	88	88
VN160070	3	14	2	2003	4	2	3	0	-88	88	88	88
VN160071	1	22	1	2001	6	3	3	0	-88	88	88	88
VN160071	2	23	2	1995	5	6	4	0	-88	88	88	88
VN160071	3	25	1	2003	10	2	3	0	-88	88	88	88
VN160072	1	23	2	1999	6	7	4	0	-88	88	88	88
VN160073	1	23	2	1995	3	8	5	0	-88	88	88	88
VN160073	2	28	2	2002	7	8	3	0	-88	88	88	88
VN160073	3	24	2	2002	7	8	4	0	-88	88	88	88
VN160073	4	28	1	2002	7	8	3	0	-88	88	88	88
VN160074	1	25	1	2005	2	4	3	0	-88	88	88	88
VN160074	2	23	2	2004	3	6	4	0	-88	88	88	88
VN160075	1	23	2	2000	7	8	5	0	-88	88	88	88
VN160075	2	28	1	2004	7	8	5	0	-88	88	88	88
VN160076	1	24	17	2002	7	88	4	0	-88	88	88	88
VN160076	2	28	16	1996	7	88	4	0	-88	88	88	88
VN160077	1	23	2	2004	3	4	5	0	-88	88	88	88
VN160077	2	24	2	2002	3	4	5	0	-88	88	88	88
VN160078	1	23	2	2000	3	6	5	0	-88	88	88	88
VN160078	2	28	1	2004	7	8	5	0	-88	88	88	88
VN160080	1	24	1	2000	6	7	4	0	-88	88	88	88
VN160080	2	23	2	2000	7	6	4	0	-88	88	88	88
VN160081	1	23	2	1992	6	7	4	0	-88	88	88	88
VN160081	2	24	1	2002	6	7	5	0	-88	88	88	88
VN160081	3	28	1	2006	7	88	5	0	-88	88	88	88
VN160082	1	24	1	2003	1	4	5	0	-88	88	88	88
VN160082	2	28	1	2005	7	8	5	0	-88	88	88	88
VN160082	3	28	1	2001	7	8	5	0	-88	88	88	88
VN160083	1	24	1	2001	2	3	4	0	-88	88	88	88
VN160083	2	23	2	2000	5	6	4	0	-88	88	88	88
VN160084	1	24	1	2003	2	7	4	0	-88	88	88	88
VN160084	2	22	1	2006	3	5	4	0	-88	88	88	88
VN160084	3	23	2	1995	5	6	4	0	-88	88	88	88
VN160085	1	23	2	1997	7	8	5	0	-88	88	88	88
VN160086	1	23	3	2005	6	7	4	0	-88	88	88	88
VN160089	1	10	1	2000	2	6	3	0	-88	88	88	88
VN160089	2	22	1	2002	6	8	4	0	-88	88	88	88
VN160089	3	24	2	1999	5	3	4	0	-88	88	88	88
VN160090	1	23	2	2000	6	7	4	0	-88	88	88	88
VN160090	2	24	1	2005	7	88	4	0	-88	88	88	88
VN160092	1	23	3	2001	3	7	5	0	-88	88	88	88
VN160093	1	24	1	2004	3	6	4	0	-88	88	88	88
VN160093	2	23	2	1995	5	6	4	0	-88	88	88	88
VN160094	1	23	2	2003	7	8	5	0	-88	88	88	88
VN160094	2	24	1	2001	7	8	5	0	-88	88	88	88
VN160095	1	23	4	2003	3	4	5	0	-88	88	88	88
VN160095	2	24	3	2003	3	4	3	0	-88	88	88	88
VN160095	3	16	6	2005	8	4	3	1	2005	0	15	2
VN160096	1	23	2	2002	7	8	5	0	-88	88	88	88
VN160097	1	23	2	1998	7	3	4	0	-88	88	88	88
VN160098	1	23	4	2001	3	4	4	0	-88	88	88	88
VN160098	2	24	3	1999	7	8	5	0	-88	88	88	88
VN160099	1	23	3	2001	6	7	4	0	-88	88	88	88
VN160099	2	24	1	1995	7	88	5	0	-88	88	88	88
VN160099	3	28	1	1995	7	88	5	0	-88	88	88	88
VN160104	1	23	2	1997	7	8	4	0	-88	88	88	88
VN160104	2	16	1	1993	7	8	3	0	-88	88	88	88
VN160104	3	28	1	2002	7	8	4	0	-88	88	88	88
VN160107	1	23	2	2000	6	3	4	0	-88	88	88	88
VN160114	1	23	2	1995	6	7	4	0	-88	88	88	88
VN170008	1	23	4	2005	6	2	4	0	-88	88	88	88
VN170011	1	23	2	2006	2	8	3	1	2006	0	16	3
VN170013	1	23	3	2002	2	3	2	0	-88	88	88	88
VN170020	1	23	7	2003	2	8	3	0	-88	88	88	88
VN170022	1	23	2	2005	2	6	3	0	-88	88	88	88
VN170028	1	23	2	2005	2	8	3	0	-88	88	88	88
VN170041	1	28	2	1999	7	6	2	0	-88	88	88	88
VN170050	1	23	2	2000	4	88	4	0	-88	88	88	88
VN170056	1	23	2	1996	4	88	3	0	-88	88	88	88
VN170057	1	18	80	1990	8	88	3	0	-88	88	88	88
VN170064	1	18	80	1998	8	88	4	0	-88	88	88	88
VN170070	1	22	1	1997	2	6	2	0	-88	88	88	88
VN170071	1	18	2	1994	8	88	3	0	-88	88	88	88
VN170076	1	23	3	2004	8	3	3	0	-88	88	88	88
VN170080	1	23	5	2004	8	6	3	0	-88	88	88	88
VN170083	1	23	2	2006	88	88	4	0	-88	88	88	88
VN170087	1	23	2	-77	8	6	3	0	-88	88	88	88
VN170089	1	23	1	1995	8	2	3	0	-88	88	88	88
VN170094	1	28	4	2005	7	8	3	0	-88	88	88	88
VN170097	1	23	3	1996	88	88	5	0	-88	88	88	88
VN170112	1	28	2	2001	4	6	2	0	-88	88	88	88
VN170114	1	23	2	1999	8	88	4	0	-88	88	88	88
VN170118	1	22	4	2002	6	8	3	0	-88	88	88	88
VN180001	1	28	2	2004	6	99	2	0	-88	88	88	88
VN180001	2	28	2	1993	6	99	2	1	1998	0	15	3
VN180002	1	28	3	2002	6	8	3	0	-88	88	88	88
VN180004	1	23	1	1976	4	5	3	0	-88	88	88	88
VN180016	1	23	1	2005	4	5	3	1	2005	0	3	2
VN180018	1	22	3	1988	4	5	3	1	2000	0	13	2
VN180019	1	22	1	1982	4	4	4	0	-88	88	88	88
VN180019	2	23	2	2006	4	5	4	0	-88	88	88	88
VN180020	1	23	3	2000	4	5	3	0	-88	88	88	88
VN180021	1	23	2	1976	7	4	3	0	-88	88	88	88
VN180021	2	22	3	1995	4	5	3	0	-88	88	88	88
VN180021	3	22	4	1999	4	5	3	0	-88	88	88	88
VN180023	1	23	4	2005	4	5	4	0	-88	88	88	88
VN180025	1	23	3	1985	5	4	3	0	-88	88	88	88
VN180027	1	22	1	1997	2	6	3	0	-88	88	88	88
VN180027	2	22	2	1997	2	6	3	1	1998	0	16	2
VN180028	1	23	4	2000	4	88	4	0	-88	88	88	88
VN180029	1	22	1	1992	4	5	3	0	-88	88	88	88
VN180029	2	22	2	1997	4	5	3	0	-88	88	88	88
VN180030	1	28	3	1976	1	4	2	1	1976	0	15	2
VN180030	2	23	4	1976	4	5	3	0	-88	88	88	88
VN180032	1	22	1	1990	4	5	3	0	-88	88	88	88
VN180032	2	22	2	1992	4	5	3	0	-88	88	88	88
VN180032	3	23	2	1990	4	5	4	0	-88	88	88	88
VN180036	1	23	2	1976	8	99	3	1	1976	0	7	2
VN180037	1	23	3	2001	8	2	5	0	-88	88	88	88
VN180042	1	23	6	2005	7	11	2	0	-88	88	88	88
VN180043	1	23	1	1976	4	5	3	0	-88	88	88	88
VN180044	1	23	5	2000	8	11	3	0	-88	88	88	88
VN180044	2	23	4	1980	11	88	3	0	-88	88	88	88
VN180047	1	22	6	1998	4	5	3	0	-88	88	88	88
VN180047	2	22	8	2001	4	5	3	0	-88	88	88	88
VN180048	1	22	80	2004	11	4	4	0	-88	88	88	88
VN180054	1	23	1	1964	6	4	3	0	-88	88	88	88
VN180054	2	22	80	1998	4	5	3	0	-88	88	88	88
VN180056	1	23	3	1990	11	88	3	0	-88	88	88	88
VN180056	2	28	2	2003	6	88	3	1	2004	0	16	2
VN180057	1	28	1	1996	8	6	3	0	-88	88	88	88
VN180057	2	28	2	1996	8	6	3	0	-88	88	88	88
VN180057	3	23	4	2000	2	5	4	0	-88	88	88	88
VN180058	1	22	2	1992	99	99	4	1	2006	0	16	3
VN180058	2	22	1	1998	99	99	4	0	-88	88	88	88
VN180066	1	28	1	1982	11	88	4	0	-88	88	88	88
VN180068	1	22	80	1996	7	11	3	0	-88	88	88	88
VN180069	1	28	8	2001	7	99	3	0	-88	88	88	88
VN180069	2	23	4	2002	5	4	3	0	-88	88	88	88
VN180069	3	22	4	1998	4	99	3	0	-88	88	88	88
VN180073	1	23	3	2003	4	88	4	0	-88	88	88	88
VN180074	1	23	8	2004	4	5	4	0	-88	88	88	88
VN180074	2	23	5	1960	4	5	4	0	-88	88	88	88
VN180074	3	28	4	1945	4	5	3	1	1945	0	10	2
VN180075	1	20	1	2000	6	4	4	0	-88	88	88	88
VN180075	2	28	1	2000	4	6	4	0	-88	88	88	88
VN180075	3	16	3	1990	5	2	3	0	-88	88	88	88
VN180075	4	23	4	1995	2	4	4	0	-88	88	88	88
VN180076	1	23	2	1976	4	5	5	0	-88	88	88	88
VN180076	2	23	4	1980	4	5	4	0	-88	88	88	88
VN180076	3	23	5	1982	4	4	4	0	-88	88	88	88
VN180077	1	22	2	2006	8	88	3	1	2006	0	16	3
VN180077	2	16	1	1998	8	88	2	0	-88	88	88	88
VN180078	1	22	1	1997	5	6	4	0	-88	88	88	88
VN180078	2	22	2	1997	5	6	4	0	-88	88	88	88
VN180079	1	22	80	1997	4	5	3	0	-88	88	88	88
VN180080	1	23	2	1999	4	5	4	0	-88	88	88	88
VN180080	2	22	2	1998	5	4	5	0	-88	88	88	88
VN180080	3	22	1	1996	4	5	4	0	-88	88	88	88
VN180080	4	16	1	1996	4	8	3	1	2002	0	16	2
VN180081	1	23	5	1995	4	5	3	0	-88	88	88	88
VN180084	1	23	2	1975	99	99	3	0	-88	88	88	88
VN180084	2	23	4	2000	99	99	3	0	-88	88	88	88
VN180085	1	23	4	2005	4	5	4	0	-88	88	88	88
VN180087	1	23	2	2006	4	5	4	0	-88	88	88	88
VN180089	1	23	1	2003	99	99	3	0	-88	88	88	88
VN180090	1	22	1	1987	4	5	3	0	-88	88	88	88
VN180090	2	23	2	1990	4	5	5	0	-88	88	88	88
VN180091	1	16	3	2006	5	6	4	1	2006	0	16	2
VN180095	1	22	4	1994	4	5	2	1	2006	0	16	77
VN180095	2	22	5	1992	4	5	3	0	-88	88	88	88
VN180095	3	23	5	2000	4	5	3	0	-88	88	88	88
VN180096	1	23	2	2003	99	99	4	0	-88	88	88	88
VN180098	1	22	1	1997	4	5	3	1	2005	0	11	2
VN180098	2	22	2	1994	4	5	3	0	-88	88	88	88
VN180098	3	23	2	1994	4	5	4	0	-88	88	88	88
VN180099	1	22	3	1995	4	5	3	0	-88	88	88	88
VN180105	1	23	2	2004	4	88	4	0	-88	88	88	88
VN180107	1	22	1	1995	4	99	3	0	-88	88	88	88
VN180107	2	22	2	1986	5	4	3	0	-88	88	88	88
VN180110	1	22	2	2003	4	5	3	0	-88	88	88	88
VN180110	2	22	3	1997	4	5	3	0	-88	88	88	88
VN180110	3	23	3	2002	4	5	4	0	-88	88	88	88
VN180113	1	5	5	1989	4	5	3	0	-88	88	88	88
VN180121	1	22	1	2006	4	5	3	0	-88	88	88	88
VN180121	2	23	2	2002	4	5	4	0	-88	88	88	88
VN190001	1	24	1	1996	11	4	4	0	-88	88	88	88
VN190001	2	23	2	1996	4	5	3	0	-88	88	88	88
VN190002	1	23	2	2000	4	6	3	0	-88	88	88	88
VN190003	1	23	4	2004	4	5	3	0	-88	88	88	88
VN190005	1	23	2	1995	4	5	4	0	-88	88	88	88
VN190006	1	23	2	1995	4	5	3	0	-88	88	88	88
VN190006	2	22	1	1985	4	5	3	0	-88	88	88	88
VN190007	1	23	2	1994	3	4	4	0	-88	88	88	88
VN190008	1	23	4	1999	99	99	3	0	-88	88	88	88
VN190010	1	23	2	2000	4	7	3	1	2004	0	11	2
VN190010	2	22	1	1996	4	99	3	0	-88	88	88	88
VN190011	1	23	1	2002	4	5	3	0	-88	88	88	88
VN190012	1	23	6	2002	4	5	4	0	-88	88	88	88
VN190013	1	23	2	2002	4	6	3	0	-88	88	88	88
VN190014	1	23	2	1993	4	5	3	0	-88	88	88	88
VN190015	1	23	2	1995	3	5	3	0	-88	88	88	88
VN190018	1	22	1	1984	5	99	3	0	-88	88	88	88
VN190018	2	21	2	1994	4	5	3	0	-88	88	88	88
VN190019	1	23	2	2002	4	5	3	0	-88	88	88	88
VN190021	1	23	2	1970	4	5	3	0	-88	88	88	88
VN190021	2	23	4	2001	4	88	6	0	-88	88	88	88
VN190022	1	24	1	1994	5	99	3	0	-88	88	88	88
VN190022	2	23	2	1995	4	5	3	0	-88	88	88	88
VN190022	3	28	4	1978	7	5	4	0	-88	88	88	88
VN190026	1	23	3	2002	4	5	3	0	-88	88	88	88
VN190027	1	22	2	2003	4	6	3	0	-88	88	88	88
VN190027	2	22	1	1988	4	6	3	0	-88	88	88	88
VN190027	3	23	2	2001	5	4	5	0	-88	88	88	88
VN190027	4	24	1	2001	5	4	5	0	-88	88	88	88
VN190028	1	23	2	1996	4	5	3	0	-88	88	88	88
VN190029	1	22	2	2006	4	5	3	0	-88	88	88	88
VN190029	2	22	1	1996	4	5	3	0	-88	88	88	88
VN190029	3	28	1	1986	4	5	4	0	-88	88	88	88
VN190030	1	23	2	2001	4	6	3	0	-88	88	88	88
VN190030	2	16	1	1999	2	6	3	0	-88	88	88	88
VN190031	1	22	1	2002	11	88	3	0	-88	88	88	88
VN190031	2	28	1	1998	11	88	3	0	-88	88	88	88
VN190031	3	23	2	1997	11	88	3	0	-88	88	88	88
VN190033	1	23	6	2003	4	6	3	0	-88	88	88	88
VN190034	1	23	4	2003	4	5	3	0	-88	88	88	88
