CHILDID	PROJID	PRJPRTLV	PRJMANDV	PRJPROC	PRJOPMNT	COMPRJLV	COMPRJDV	COMPRJPC	COMPRJMT	PRJAGREE	IMPINCOM	IMPHEAL	IMPKIDS	IMPSAFE
VN090090	2	5	5	5	5	4	4	4	4	2	3	3	2	2
VN090093	2	4	4	4	2	2	77	3	3	1	1	1	1	3
VN090094	8	2	5	5	2	3	4	4	4	1	3	3	3	3
VN090094	9	2	5	5	2	3	4	4	4	1	3	3	3	3
VN090097	2	4	5	5	5	3	4	4	4	2	3	1	1	1
VN090101	1	3	5	5	5	3	3	4	4	3	3	2	2	2
VN090101	3	4	5	5	5	3	4	4	4	3	2	3	3	3
VN090101	9	4	5	5	5	3	4	4	4	3	3	2	2	3
VN090102	1	4	4	4	4	3	3	3	4	1	1	1	1	3
VN090102	4	5	5	5	5	3	4	4	4	2	3	3	1	3
VN090102	8	4	5	5	5	4	4	4	4	3	2	3	3	3
VN090102	9	4	5	5	5	4	4	4	4	1	3	3	3	3
VN100002	4	4	5	5	5	3	4	4	4	1	3	3	3	3
VN100002	9	4	5	5	5	3	4	4	4	1	3	3	3	3
VN100003	9	5	5	5	5	3	3	3	3	2	3	2	3	3
VN100004	4	4	5	5	5	3	4	4	4	1	3	1	2	1
VN100004	9	4	5	5	5	3	4	4	4	1	3	1	2	1
VN100007	4	5	5	5	5	4	4	4	4	1	3	3	1	1
VN100007	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN100011	3	5	5	5	5	3	3	3	3	2	3	3	1	1
VN100012	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN100015	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN100015	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN100015	8	4	5	5	2	3	4	4	4	1	3	3	3	3
VN100015	9	3	5	5	2	3	4	4	4	1	3	3	3	3
VN100017	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN100017	5	5	5	5	5	4	4	4	4	1	3	3	2	2
VN100017	9	5	5	5	3	4	4	4	3	1	1	3	2	2
VN100020	3	4	5	5	5	3	4	4	4	1	3	3	1	1
VN100020	4	4	5	5	5	3	4	4	4	1	3	3	1	3
VN100020	5	4	5	5	5	3	4	4	4	1	3	3	1	3
VN100022	3	2	4	5	4	2	3	4	4	1	2	1	1	1
VN100022	4	2	4	5	4	3	3	4	4	1	2	1	1	1
VN100022	5	2	4	5	4	3	3	4	4	1	2	1	1	2
VN100022	12	2	4	5	4	2	3	4	4	1	2	2	3	4
VN100025	9	4	4	4	4	4	3	4	3	3	3	3	3	3
VN100029	3	5	5	5	5	3	3	3	3	2	3	2	2	2
VN100032	7	4	5	5	5	2	3	3	3	1	3	1	1	3
VN100032	12	4	5	5	5	2	3	3	3	1	2	3	3	3
VN100036	3	5	5	5	5	4	4	4	4	1	1	3	1	1
VN100036	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN100036	8	5	5	5	3	4	4	4	4	1	3	3	3	3
VN100050	9	3	5	5	2	3	2	4	4	1	3	3	3	3
VN100052	9	4	5	5	2	3	4	4	2	1	3	1	2	3
VN100054	3	5	5	5	5	4	4	4	4	1	3	3	1	2
VN100059	4	4	5	5	5	3	4	4	4	1	2	3	1	1
VN100060	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN100060	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN100061	8	4	5	5	2	3	99	99	2	1	1	3	3	3
VN100061	9	4	5	5	2	4	99	99	2	1	3	1	1	3
VN100064	8	5	5	5	2	4	4	4	4	1	1	3	3	3
VN100067	4	5	5	5	5	4	4	4	4	1	3	3	1	1
VN100067	8	4	5	5	4	4	4	4	4	1	3	3	3	3
VN100068	4	5	5	5	5	4	4	4	4	1	3	3	1	1
VN100071	4	5	5	5	5	4	4	4	4	1	3	3	1	1
VN100071	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN100072	12	4	5	5	5	4	4	4	4	1	3	3	2	3
VN100076	1	5	5	5	4	4	4	4	4	1	3	2	3	3
VN100076	2	5	5	5	4	4	4	4	4	1	3	3	3	3
VN100076	3	5	5	5	5	4	4	4	4	1	1	1	1	1
VN100076	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN100076	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN100077	4	4	5	5	5	3	4	4	4	1	4	1	1	1
VN100077	9	4	5	5	2	3	4	4	3	1	4	1	1	3
VN100079	3	4	5	5	2	4	4	4	2	1	3	1	1	1
VN100083	4	4	5	5	5	3	4	4	4	1	3	3	3	3
VN100084	2	4	4	4	2	4	4	4	2	1	3	3	3	3
VN100085	8	4	3	4	2	4	3	4	2	1	2	3	3	3
VN100086	2	5	5	5	5	4	3	3	3	2	3	3	2	1
VN100089	2	5	4	5	5	3	3	4	3	2	3	2	2	1
VN100091	2	5	5	5	5	4	3	4	3	2	3	2	1	1
VN100092	1	4	5	5	2	3	4	4	3	1	3	1	1	2
VN100092	9	4	5	5	2	3	4	4	3	1	3	1	1	1
VN100093	2	4	5	5	3	4	99	99	2	1	1	1	2	4
VN100093	4	4	5	5	4	4	99	99	4	1	3	3	3	3
VN100093	5	4	5	5	4	4	99	99	4	1	3	3	3	3
VN100093	9	4	2	2	3	4	2	2	2	1	3	1	1	3
VN100095	3	4	5	5	5	4	3	4	3	2	3	2	1	2
VN100095	4	4	5	5	5	4	3	4	3	2	3	2	1	2
VN100095	9	5	5	5	4	4	3	4	3	2	3	1	1	1
VN100103	3	4	5	5	5	3	4	4	4	1	3	3	1	3
VN100103	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN100106	3	5	5	5	5	3	3	3	3	2	3	1	1	1
VN100107	1	5	5	5	2	4	4	4	4	1	3	3	3	3
VN100107	2	5	5	5	2	4	4	4	4	1	3	3	3	3
VN100109	9	5	5	5	5	3	3	3	3	2	3	3	3	3
VN100113	8	4	5	5	2	4	4	4	2	1	1	2	3	3
VN100113	9	4	5	5	5	4	4	4	3	1	3	3	3	3
VN100118	1	4	5	5	5	3	4	4	4	1	3	3	2	3
VN110001	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110001	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110002	3	5	5	5	5	3	3	3	3	3	3	3	3	3
VN110002	4	5	5	5	5	3	3	3	3	3	3	3	3	3
VN110002	5	5	5	5	5	3	3	3	3	3	3	3	3	3
VN110003	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110005	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110005	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN110005	5	5	5	5	5	4	4	4	4	1	3	3	2	3
VN110005	7	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110010	3	4	5	5	5	3	77	77	77	1	3	3	3	3
VN110010	4	4	5	5	5	3	77	77	77	1	3	3	3	3
VN110012	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110012	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110012	5	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110013	2	5	5	5	5	77	4	4	4	1	3	3	3	3
VN110013	8	5	5	5	5	77	4	4	4	1	3	3	3	3
VN110015	1	4	5	5	5	4	4	4	4	1	1	2	1	1
VN110015	2	4	5	5	5	4	4	4	4	1	1	2	1	1
VN110015	3	4	5	5	5	4	4	4	4	1	3	1	1	1
VN110015	4	4	5	5	5	4	4	4	4	1	3	1	1	1
VN110017	1	5	5	5	4	3	4	4	4	1	1	1	1	2
VN110017	2	5	5	5	4	3	4	4	4	1	1	1	1	2
VN110017	3	5	5	5	4	3	4	4	4	1	3	3	1	2
VN110017	4	5	5	5	4	3	4	4	4	1	3	3	1	2
VN110017	5	5	5	5	4	3	4	4	4	1	3	3	1	2
VN110017	7	5	5	5	4	3	4	4	4	1	1	1	1	1
VN110017	8	5	5	5	4	3	4	4	4	1	3	1	1	1
VN110017	9	5	5	5	4	3	4	4	4	1	3	1	1	1
VN110021	1	4	5	5	5	4	4	4	4	1	3	3	3	3
VN110021	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110021	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110021	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110024	1	5	5	5	5	2	2	3	3	2	3	3	3	3
VN110024	4	5	5	5	5	2	2	3	3	2	3	3	3	3
VN110024	5	5	5	5	5	2	2	3	3	2	3	3	3	3
VN110024	7	5	5	5	5	2	2	3	3	2	3	3	3	3
VN110026	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110026	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110028	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110029	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110029	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110029	3	5	5	5	5	4	4	4	4	1	3	3	2	3
VN110029	4	5	5	5	5	4	4	4	4	1	3	3	2	3
VN110029	5	5	5	5	5	4	4	4	4	1	3	3	2	3
VN110029	7	5	5	5	5	4	4	4	4	1	3	1	1	2
VN110030	3	4	5	5	5	4	4	4	4	2	3	3	1	3
VN110030	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110030	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110031	2	4	5	5	4	4	4	4	3	1	2	2	2	1
VN110040	3	5	5	5	5	4	4	77	77	2	3	3	3	3
VN110040	4	5	5	5	5	4	4	77	77	2	3	3	3	3
VN110040	5	5	5	5	5	4	4	77	77	2	3	3	3	3
VN110041	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110041	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110041	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110041	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110041	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110042	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110047	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110047	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110047	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110050	9	5	5	5	5	4	4	4	4	3	3	3	3	3
VN110057	2	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110057	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110057	8	5	5	5	5	4	4	4	4	1	1	3	3	3
VN110057	9	5	5	5	5	4	4	4	4	1	3	1	1	3
VN110060	12	5	5	5	5	77	77	77	77	2	3	3	3	3
VN110061	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110061	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110061	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110062	12	5	5	5	5	4	4	4	4	3	3	3	3	3
VN110063	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110066	2	5	5	5	5	4	4	4	4	2	3	3	1	3
VN110066	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110072	1	4	5	5	5	3	4	4	4	1	1	1	1	1
VN110072	2	4	5	5	5	3	4	4	4	1	1	1	1	1
VN110072	3	4	5	5	5	3	4	4	4	1	3	3	1	1
VN110072	4	4	5	5	5	3	4	4	4	1	3	3	1	1
VN110072	5	4	5	5	5	3	4	4	4	1	3	3	3	3
VN110072	7	4	5	5	5	3	4	4	4	1	3	1	1	1
VN110072	8	4	5	5	5	99	99	99	99	99	99	99	99	99
VN110075	1	4	5	5	4	3	3	4	4	1	3	3	3	3
VN110075	2	4	5	5	4	3	3	4	4	1	3	3	3	3
VN110075	3	4	5	5	4	3	3	4	4	1	3	3	3	3
VN110075	4	4	5	5	4	3	3	4	4	1	3	3	3	3
VN110075	5	4	5	5	4	3	3	4	4	1	3	3	3	3
VN110076	2	5	5	5	5	4	4	4	4	1	2	3	3	3
VN110076	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110076	8	5	5	5	5	4	4	4	4	1	1	3	3	3
VN110077	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110077	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110077	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110077	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110078	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110078	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110078	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110078	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110078	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110079	6	5	5	5	5	4	4	4	4	3	3	3	3	3
VN110082	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110082	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110082	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN110082	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110082	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110082	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110082	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110085	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110085	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110086	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110086	6	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110086	8	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110086	9	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110089	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110089	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110089	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110089	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110090	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110090	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110090	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110093	12	5	5	5	5	77	77	77	77	3	3	3	3	3
VN110095	2	4	5	5	5	3	4	4	4	2	4	3	3	3
VN110095	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110095	8	5	5	5	5	4	4	4	4	2	3	3	3	3
VN110097	2	5	5	5	5	2	4	4	4	1	3	3	3	3
VN110097	5	5	5	5	5	2	4	4	4	1	3	3	3	3
VN110097	8	5	5	5	5	2	4	4	4	1	3	3	3	3
VN110099	9	4	4	4	4	3	3	3	3	1	3	1	1	1
VN110100	4	5	5	5	5	77	77	3	77	1	3	3	3	3
VN110101	3	4	4	4	4	4	4	3	3	2	3	3	2	3
VN110101	4	4	4	4	4	4	4	3	3	2	3	3	2	3
VN110101	5	4	5	5	5	4	4	3	3	2	3	3	2	3
VN110104	4	5	5	5	5	77	77	77	77	2	3	3	3	3
VN110104	5	5	5	5	5	77	77	77	77	2	3	3	3	3
VN110108	4	4	5	5	5	4	4	77	77	1	3	3	2	3
VN110108	5	5	5	5	5	4	4	77	77	1	3	3	2	2
VN110115	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN110119	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110123	2	5	5	5	5	4	4	4	4	3	3	3	3	3
VN110123	3	5	5	5	5	4	4	4	4	3	3	3	2	3
VN110123	4	5	5	5	5	4	4	4	4	3	3	3	3	3
VN110123	5	5	5	5	5	4	4	4	4	3	3	3	3	3
VN110125	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN110125	4	5	5	5	4	4	4	4	4	1	3	3	3	3
VN110125	5	5	5	5	4	4	4	4	4	1	3	3	3	3
VN120001	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN120001	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120004	2	5	5	5	5	4	4	4	4	2	2	3	2	2
VN120004	3	5	5	5	5	4	4	4	4	2	2	3	2	3
VN120004	4	5	5	5	5	4	4	4	4	2	2	3	2	3
VN120004	5	5	5	5	5	4	4	4	4	2	2	3	2	3
VN120004	12	5	5	5	5	4	4	4	4	2	2	3	3	3
VN120006	2	4	5	5	5	3	4	4	4	1	2	3	3	3
VN120006	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120007	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120007	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120007	8	5	5	5	5	4	4	4	4	1	1	3	3	3
VN120009	8	5	5	5	5	3	3	3	3	1	3	3	3	3
VN120010	2	2	5	5	5	3	3	3	3	1	3	3	3	3
VN120010	3	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120010	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120010	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120010	8	2	5	5	5	3	3	3	3	1	3	3	3	3
VN120010	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120013	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120013	8	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120013	12	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120014	2	4	4	4	4	4	4	4	4	1	4	3	3	3
VN120014	8	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120014	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120015	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120023	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120032	12	4	5	5	5	3	4	4	4	1	3	3	1	3
VN120035	2	3	5	5	5	3	77	77	77	1	3	3	3	3
VN120035	4	5	5	5	5	3	77	77	77	1	3	3	3	3
VN120035	5	5	5	5	5	3	77	77	77	1	3	3	3	3
VN120035	8	3	5	5	5	3	77	77	77	1	3	3	3	3
VN120035	9	3	5	5	5	3	77	77	77	1	3	3	3	3
VN120036	8	5	5	5	5	3	77	77	77	1	3	3	3	3
VN120036	9	5	5	5	5	3	77	77	77	1	3	3	3	3
VN120037	4	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120037	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120037	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120037	8	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120037	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120038	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120038	7	5	5	5	5	4	4	4	4	2	3	1	3	3
VN120039	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120040	3	5	5	5	5	4	4	4	4	1	2	3	1	2
VN120040	7	5	5	5	5	4	4	4	4	1	2	1	1	2
VN120042	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120042	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120042	7	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120042	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120045	12	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120046	2	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120046	5	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120046	7	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120046	9	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120050	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120053	2	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120053	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120053	5	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120053	7	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120053	8	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120053	9	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120054	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120054	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120054	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN120054	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120054	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120054	7	5	5	5	5	4	4	4	4	1	3	1	3	3
VN120054	10	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120058	2	4	4	4	4	4	4	4	4	1	2	2	2	2
VN120058	3	4	4	4	4	4	4	4	4	1	2	2	2	2
VN120058	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120058	5	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120058	7	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120058	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120058	9	5	5	5	5	3	3	4	4	1	3	1	1	1
VN120063	3	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120063	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120063	8	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120064	3	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120066	1	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120066	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120066	3	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120066	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120066	7	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120066	8	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120067	3	5	5	5	5	77	77	77	77	1	1	1	1	1
VN120067	4	5	5	5	5	77	77	77	77	1	1	1	1	1
VN120067	5	5	5	5	5	77	77	77	77	1	2	2	2	2
VN120067	7	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120067	8	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120068	3	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120068	4	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120068	5	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120068	7	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120068	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120069	2	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120069	7	4	5	5	5	4	4	4	4	2	3	2	3	3
VN120070	3	5	5	5	5	4	4	4	4	1	3	3	1	3
VN120071	2	2	2	2	5	4	4	4	4	1	1	1	1	1
VN120071	3	3	3	3	5	3	3	3	3	1	1	1	1	1
VN120071	4	3	2	3	5	3	3	3	3	1	1	1	1	1
VN120071	5	3	2	3	5	4	4	4	4	1	1	1	1	1
VN120071	7	2	2	3	5	4	4	4	4	1	1	1	1	1
VN120071	8	2	2	2	5	3	3	3	3	1	2	2	2	2
VN120071	9	2	2	2	5	3	3	3	3	1	2	1	1	1
VN120076	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120076	8	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120077	2	4	4	4	4	4	4	4	4	1	3	3	3	3
VN120078	1	5	5	5	5	77	77	77	77	1	1	1	1	4
VN120078	2	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120078	4	5	5	5	5	4	4	4	4	1	4	4	4	4
VN120078	5	5	5	5	5	4	4	4	4	1	4	4	4	4
VN120078	7	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120078	9	5	5	5	5	4	4	4	4	1	4	4	4	4
VN120080	1	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120083	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120083	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120083	7	5	5	5	5	4	4	4	4	2	3	1	3	3
VN120084	2	4	5	5	5	4	4	4	4	1	2	2	2	2
VN120084	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120084	5	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120084	7	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120084	8	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120085	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120085	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120085	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120086	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120086	5	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120086	7	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120086	8	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120087	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120088	2	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120088	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120088	5	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120088	7	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120088	8	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120090	2	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120090	3	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120090	4	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120090	5	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120090	7	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120090	8	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120093	1	4	5	5	5	4	77	77	77	2	3	3	3	3
VN120093	2	4	5	5	5	4	77	77	77	2	3	3	3	3
VN120093	3	5	5	5	5	4	77	77	77	2	3	3	3	3
VN120093	4	5	5	5	5	4	77	77	77	2	3	3	3	3
VN120093	5	5	5	5	5	4	77	77	77	2	3	3	3	3
VN120093	7	4	5	5	5	4	77	77	77	2	3	1	3	3
VN120098	1	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120098	2	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120098	3	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120098	5	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120098	7	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120115	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120124	9	5	5	5	5	77	77	77	77	1	3	3	3	3
VN120125	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120125	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120133	2	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120133	7	5	5	5	5	4	4	4	4	2	3	2	3	3
VN120133	8	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120134	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120134	5	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120134	7	5	5	5	5	4	4	4	4	2	3	1	1	3
VN120134	8	4	5	5	5	4	4	4	4	2	3	3	3	3
VN120135	4	5	5	5	5	4	4	4	4	2	3	3	3	3
VN120139	2	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120139	3	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120139	4	5	5	5	5	4	4	4	4	1	3	3	1	3
VN120139	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120140	9	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120141	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120141	8	5	5	5	5	4	4	4	4	1	3	3	3	3
VN120146	1	4	5	5	5	3	4	4	4	1	1	1	1	1
VN120146	2	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120146	3	5	5	5	5	4	4	4	4	1	1	1	1	1
VN120146	4	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120146	5	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120146	7	5	5	5	5	4	4	4	4	1	2	2	2	2
VN120146	8	4	5	5	5	4	4	4	4	1	1	2	2	2
VN120146	9	3	5	5	1	3	3	4	4	1	3	1	2	2
VN130001	2	5	5	5	5	4	4	4	4	1	3	1	1	1
VN130001	3	5	5	5	5	4	4	4	4	1	1	3	1	1
VN130001	4	5	5	5	5	4	4	4	4	1	3	3	3	3
VN130001	5	5	5	5	5	4	4	4	4	1	3	3	3	3
VN130001	8	5	5	5	5	4	4	4	4	1	1	3	3	3
VN130001	12	5	5	5	5	4	4	4	4	1	3	3	3	3
