CHILDID	ID	AGE	MEMSEX	RELATE	LIVHSE	GRADE	STILL	CHGRADE	CHSTILL	WHYNOT	AGEGRADE	AGESTSCH	HHSCHTYP	PERF	SCHOOLEN	DISAB	ACT1	MONTHS1	DAYS1	HOURS1	ACT2	MONTHS2	DAYS2	HOURS2	ACT3	MONTHS3	DAYS3	HOURS3	SLEEP	CHCARE	HHCHORE	NPAYWORK	PAYWORK	SCHOOL	STUDY	PLAY
VN010038	2	27	2	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	25	8	1	6	20	2	15	12	30	5	 	 	 	 	 	 	 	 
VN010039	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN010039	1	27	1	1	1	7	0	 	 	 	 	 	 	 	 	0	12	12	24	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010039	2	27	2	1	1	7	0	 	 	 	 	 	 	 	 	0	1	6	15	5	15	12	30	5	4	8	25	2	 	 	 	 	 	 	 	 
VN010040	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN010040	1	52	1	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010040	2	49	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010040	3	30	1	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	24	8	1	4	7	1	15	5	4	1	 	 	 	 	 	 	 	 
VN010040	4	29	2	1	1	9	0	 	 	 	 	 	 	 	 	0	13	12	24	8	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010040	5	27	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010040	6	25	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010040	7	20	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010040	8	18	2	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010040	9	29	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010041	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN010041	1	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	8	4	4	12	28	6	15	8	10	1	 	 	 	 	 	 	 	 
VN010041	2	30	2	1	1	6	0	 	 	 	 	 	 	 	 	0	1	6	6	5	4	12	28	4	15	12	30	4	 	 	 	 	 	 	 	 
VN010041	3	9	2	7	1	 	 	3	1	88	88	6	3	2	2	0	16	4	10	2	17	88	88	88	88	88	88	88	9	2	0	0	0	4	3	6
VN010041	15	8	2	7	1	 	 	2	1	88	88	6	3	2	2	0	16	3	10	2	17	88	88	88	88	88	88	88	10	2	0	0	0	4	2	6
VN010042	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	2	7
VN010042	1	40	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	8	20	8	1	4	7	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010042	2	35	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	4	20	8	1	6	10	3	15	12	30	1	 	 	 	 	 	 	 	 
VN010042	3	13	1	7	1	 	 	6	1	88	88	6	3	2	2	0	15	5	15	2	17	88	88	88	88	88	88	88	8	1	2	0	0	4	6	3
VN010042	4	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010043	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	16	3	10	1	17	88	88	88	88	88	88	88	12	1	0	0	0	4	2	5
VN010043	1	27	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	5	30	10	9	4	30	10	1	3	20	6	 	 	 	 	 	 	 	 
VN010043	2	26	2	1	1	7	0	 	 	 	 	 	 	 	 	0	1	6	20	5	15	12	30	4	4	12	30	1	 	 	 	 	 	 	 	 
VN010043	3	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010044	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN010044	1	71	2	6	1	6	0	 	 	 	 	 	 	 	 	0	17	88	88	88	15	5	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010044	2	43	2	13	1	13	0	 	 	 	 	 	 	 	 	0	13	12	22	8	1	4	5	1	15	10	3	2	 	 	 	 	 	 	 	 
VN010044	3	33	1	1	1	13	0	 	 	 	 	 	 	 	 	0	13	12	22	8	15	5	4	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010044	4	31	2	1	1	14	0	 	 	 	 	 	 	 	 	0	13	12	22	8	1	5	7	3	15	12	20	3	 	 	 	 	 	 	 	 
VN010045	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	5	0	10
VN010045	1	31	1	1	1	8	0	 	 	 	 	 	 	 	 	0	12	12	30	8	15	5	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010045	2	29	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	12	30	8	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN010045	15	8	2	7	1	 	 	1	1	88	88	7	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	5	3	6
VN010046	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	1	8
VN010046	1	57	1	5	1	3	0	 	 	 	 	 	 	 	 	0	2	12	20	8	4	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010046	2	55	2	5	1	3	0	 	 	 	 	 	 	 	 	0	1	6	20	5	15	11	30	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010046	3	29	2	1	1	5	0	 	 	 	 	 	 	 	 	0	1	6	22	7	15	12	30	4	88	88	88	88	 	 	 	 	 	 	 	 
VN010046	4	29	1	1	1	10	0	 	 	 	 	 	 	 	 	0	12	6	30	8	1	6	20	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010046	5	28	1	13	1	11	0	 	 	 	 	 	 	 	 	0	1	6	25	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010046	6	25	2	13	1	9	0	 	 	 	 	 	 	 	 	0	1	6	20	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010046	7	19	2	13	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010046	8	15	2	13	1	 	 	7	0	31	77	77	 	 	 	0	16	6	21	8	88	88	88	88	88	88	88	88	8	0	5	4	0	0	0	7
VN010046	9	15	2	13	1	 	 	7	0	31	77	77	 	 	 	0	16	6	22	8	88	88	88	88	88	88	88	88	8	0	5	4	0	0	0	7
VN010047	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	9	0	6
VN010047	1	41	1	1	1	9	0	 	 	 	 	 	 	 	 	0	4	12	30	10	15	12	10	1	88	88	88	88	 	 	 	 	 	 	 	 
VN010047	2	41	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	28	6	15	12	29	3	88	88	88	88	 	 	 	 	 	 	 	 
VN010047	3	11	1	7	1	 	 	5	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	5	2	9
VN010048	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	0	10
VN010048	1	32	1	1	1	9	0	 	 	 	 	 	 	 	 	0	10	6	8	12	1	6	20	5	4	12	30	1	 	 	 	 	 	 	 	 
VN010048	2	31	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	12	30	10	15	12	30	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010048	3	10	2	7	1	 	 	4	1	88	88	6	3	2	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	8	2	5
VN010049	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	5	0	11
VN010049	1	36	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	6	30	8	1	6	25	10	88	88	88	88	 	 	 	 	 	 	 	 
VN010049	2	32	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	25	8	15	12	30	5	4	12	30	2	 	 	 	 	 	 	 	 
VN010049	3	13	1	7	1	 	 	7	1	88	88	6	3	2	2	0	15	7	20	4	16	3	15	3	17	88	88	88	8	0	4	3	0	5	2	2
VN010049	4	10	1	7	1	 	 	4	1	88	88	6	3	2	2	0	15	3	15	1	17	88	88	88	88	88	88	88	8	0	1	0	0	5	2	8
VN010050	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	1	0	0	0	4	3	6
VN010050	1	36	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	8	19	8	4	12	20	2	1	4	6	3	 	 	 	 	 	 	 	 
VN010050	2	36	2	1	1	12	0	 	 	 	 	 	 	 	 	0	4	12	20	2	1	4	10	3	15	12	30	2	 	 	 	 	 	 	 	 
VN010050	3	10	2	7	1	 	 	4	1	88	88	6	3	2	2	0	15	5	10	2	17	88	88	88	88	88	88	88	8	2	2	0	0	4	6	2
VN010050	4	0	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010051	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	6	0	7
VN010051	1	65	2	6	1	2	0	 	 	 	 	 	 	 	 	0	15	12	30	6	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010051	2	45	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	12	16	8	11	12	10	8	88	88	88	88	 	 	 	 	 	 	 	 
VN010051	3	40	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	4	25	6	1	6	15	4	15	12	30	2	 	 	 	 	 	 	 	 
VN010051	4	13	2	7	1	 	 	7	1	88	88	6	3	2	2	0	16	4	20	4	17	88	88	88	88	88	88	88	8	2	2	0	0	4	2	4
VN010051	5	11	2	7	1	 	 	5	1	88	88	6	3	2	2	0	15	3	15	1	17	88	88	88	88	88	88	88	9	0	1	0	0	4	2	8
VN010052	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN010052	1	36	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	12	20	8	1	2	10	5	15	4	10	1	 	 	 	 	 	 	 	 
VN010052	2	34	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	8	24	8	1	4	10	3	15	12	30	2	 	 	 	 	 	 	 	 
VN010052	3	12	2	7	1	 	 	6	1	88	88	6	3	2	1	0	15	6	9	2	17	88	88	88	88	88	88	88	8	1	4	0	0	5	5	1
VN010053	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN010053	1	32	2	1	1	6	0	 	 	 	 	 	 	 	 	0	5	4	10	8	1	3	8	8	15	12	30	2	 	 	 	 	 	 	 	 
VN010053	2	11	2	7	1	 	 	5	1	88	88	6	3	3	2	0	15	5	12	2	17	88	88	88	88	88	88	88	9	3	1	0	0	4	1	6
VN010053	3	9	2	7	1	 	 	3	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	1	10
VN010054	0	5	2	0	1	 	 	0	4	29	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	4	1	7
VN010054	1	40	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010054	2	30	2	1	1	5	0	 	 	 	 	 	 	 	 	0	1	8	8	8	5	2	10	6	15	12	30	3	 	 	 	 	 	 	 	 
VN010055	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN010055	1	88	2	18	1	0	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010055	2	55	1	6	1	3	0	 	 	 	 	 	 	 	 	0	1	6	15	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010055	3	28	1	1	1	7	0	 	 	 	 	 	 	 	 	0	11	12	30	6	1	6	15	2	4	7	30	2	 	 	 	 	 	 	 	 
VN010055	4	27	2	1	1	5	0	 	 	 	 	 	 	 	 	0	10	12	30	10	1	6	15	2	15	12	30	1	 	 	 	 	 	 	 	 
VN010055	5	26	2	13	1	7	0	 	 	 	 	 	 	 	 	0	10	12	30	7	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN010055	15	8	1	7	1	 	 	2	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN010056	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	13	0	0	0	0	4	2	5
VN010056	1	35	1	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	30	10	1	7	11	4	88	88	88	88	 	 	 	 	 	 	 	 
VN010056	2	28	2	1	1	8	0	 	 	 	 	 	 	 	 	0	10	12	30	8	15	12	30	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010056	3	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010057	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	1	9
VN010057	1	30	1	1	1	11	0	 	 	 	 	 	 	 	 	0	12	6	20	8	1	6	20	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010057	2	29	2	1	1	7	0	 	 	 	 	 	 	 	 	0	1	6	20	3	15	12	30	8	88	88	88	88	 	 	 	 	 	 	 	 
VN010057	3	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010058	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	17	88	88	88	88	88	88	88	9	0	0	0	0	4	3	8
VN010058	1	31	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	20	8	1	3	5	4	15	5	4	2	 	 	 	 	 	 	 	 
VN010058	2	30	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	8	24	8	1	6	10	3	15	12	30	2	 	 	 	 	 	 	 	 
VN010059	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	15	5	4	1	17	88	88	88	88	88	88	88	8	0	1	0	0	4	3	8
VN010059	1	39	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	8	25	8	1	3	4	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010059	2	37	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	24	8	1	4	8	5	15	12	30	2	 	 	 	 	 	 	 	 
VN010059	3	10	1	7	1	 	 	4	1	88	88	6	3	1	2	0	15	6	9	2	17	88	88	88	88	88	88	88	8	3	2	0	0	4	4	3
VN010060	0	5	2	0	1	 	 	0	99	99	99	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	4	1	7
VN010060	1	39	1	1	1	14	1	 	 	 	 	 	 	 	 	0	13	9	26	5	1	4	3	4	88	88	88	88	 	 	 	 	 	 	 	 
VN010060	2	33	2	1	1	9	2	 	 	 	 	 	 	 	 	0	1	6	12	9	5	4	3	9	15	12	30	3	 	 	 	 	 	 	 	 
VN010060	3	11	2	7	1	 	 	5	1	88	88	6	3	2	2	0	15	6	14	2	17	88	88	88	88	88	88	88	9	2	1	0	0	4	3	5
VN010061	0	5	1	0	1	 	 	0	4	24	99	6	 	 	 	5	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	0	0	15
VN010061	1	42	2	1	1	6	0	 	 	 	 	 	 	 	 	0	1	6	12	8	12	6	20	7	15	12	30	3	 	 	 	 	 	 	 	 
VN010061	2	38	1	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN010061	3	14	1	7	1	 	 	8	1	88	88	6	3	3	2	0	15	6	15	2	17	88	88	88	88	88	88	88	9	2	1	0	0	4	2	6
VN010061	4	13	1	7	1	 	 	7	1	88	88	6	3	3	2	0	15	5	12	2	17	88	88	88	88	88	88	88	8	1	1	0	0	4	2	8
VN010062	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	15	5	6	2	17	88	88	88	88	88	88	88	9	4	0	0	0	4	0	7
VN010062	1	87	2	6	1	5	0	 	 	 	 	 	 	 	 	0	15	12	20	3	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010062	2	32	1	1	1	6	0	 	 	 	 	 	 	 	 	0	12	8	20	10	4	3	12	3	1	2	3	4	 	 	 	 	 	 	 	 
VN010062	3	27	2	1	1	7	0	 	 	 	 	 	 	 	 	0	4	12	30	6	1	7	8	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010062	15	6	2	7	1	 	 	0	1	88	88	6	3	2	2	0	15	6	7	2	17	88	88	88	88	88	88	88	8	4	0	0	0	4	2	6
VN010062	16	4	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010062	17	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010063	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	3	7
VN010063	1	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	12	7	20	8	4	4	10	3	15	4	10	1	 	 	 	 	 	 	 	 
VN010063	2	25	2	1	1	9	0	 	 	 	 	 	 	 	 	0	4	7	20	3	1	5	20	5	15	12	30	2	 	 	 	 	 	 	 	 
VN010063	3	3	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010064	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	5	0	6
VN010064	1	39	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	6	20	8	1	3	15	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010064	2	38	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	3	15	5	15	9	30	10	88	88	88	88	 	 	 	 	 	 	 	 
VN010064	3	17	1	7	1	 	 	11	1	88	88	6	3	3	3	0	15	10	15	2	17	88	88	88	88	88	88	88	7	4	1	0	0	5	4	3
VN010064	4	13	1	7	1	 	 	7	1	88	88	6	3	2	2	0	15	8	12	2	17	88	88	88	88	88	88	88	8	3	0	0	0	5	2	6
VN010065	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN010065	1	32	1	1	1	10	0	 	 	 	 	 	 	 	 	0	11	12	30	9	1	5	8	4	15	10	15	2	 	 	 	 	 	 	 	 
VN010065	2	28	2	1	1	9	0	 	 	 	 	 	 	 	 	0	12	10	20	8	12	6	20	8	15	12	23	3	 	 	 	 	 	 	 	 
VN010065	15	6	2	7	1	 	 	0	1	88	88	6	3	2	2	0	15	4	10	2	17	88	88	88	88	88	88	88	9	3	0	0	0	4	4	4
VN010067	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	1	10
VN010067	1	33	1	1	1	7	0	 	 	 	 	 	 	 	 	0	12	11	13	8	1	6	5	7	4	4	30	2	 	 	 	 	 	 	 	 
VN010067	2	32	2	1	1	7	0	 	 	 	 	 	 	 	 	0	1	6	12	8	15	12	30	4	4	7	25	2	 	 	 	 	 	 	 	 
VN010067	3	10	2	7	1	 	 	4	1	88	88	6	3	2	2	0	16	5	20	1	17	88	88	88	88	88	88	88	8	1	1	0	0	4	2	8
VN010067	4	0	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010068	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	4	2	8
VN010068	1	34	1	1	1	7	0	 	 	 	 	 	 	 	 	0	11	10	20	10	4	12	25	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010068	2	32	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	7	20	8	6	3	20	8	15	12	30	4	 	 	 	 	 	 	 	 
VN010068	3	13	2	7	1	 	 	6	1	88	88	6	3	2	2	0	15	7	15	2	17	88	88	88	88	88	88	88	11	2	2	0	0	4	2	3
VN010069	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	16	3	10	1	17	88	88	88	88	88	88	88	11	1	0	0	0	4	1	7
VN010069	1	29	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	5	6	4	12	28	2	15	12	22	1	 	 	 	 	 	 	 	 
VN010069	2	27	2	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	7	6	4	12	27	3	15	12	28	3	 	 	 	 	 	 	 	 
VN010069	3	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010070	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	4	2	6
VN010070	1	34	1	1	1	9	0	 	 	 	 	 	 	 	 	0	4	12	20	5	1	4	10	2	88	88	88	88	 	 	 	 	 	 	 	 
VN010070	2	32	2	1	1	9	0	 	 	 	 	 	 	 	 	0	10	10	20	4	4	6	12	3	15	12	30	1	 	 	 	 	 	 	 	 
VN010070	3	11	1	7	1	 	 	4	1	88	88	6	3	2	2	0	15	8	15	2	17	88	88	88	88	88	88	88	10	1	1	0	0	4	4	4
VN010071	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	12	0	0	0	0	5	2	5
VN010071	1	28	1	1	1	6	0	 	 	 	 	 	 	 	 	0	12	6	20	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010071	2	28	2	1	1	7	0	 	 	 	 	 	 	 	 	0	10	6	20	8	15	12	30	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010071	15	8	1	7	1	 	 	2	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	8	3	3
VN010072	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	9	0	0	0	0	4	0	11
VN010072	1	33	1	1	1	12	0	 	 	 	 	 	 	 	 	0	12	8	20	10	1	4	20	5	88	88	88	88	 	 	 	 	 	 	 	 
VN010072	2	32	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	3	24	8	1	6	5	3	88	88	88	88	 	 	 	 	 	 	 	 
VN010072	3	3	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	15	12	30	3	 	 	 	 	 	 	 	 
VN010073	0	4	1	0	1	 	 	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	0	0	13
VN010073	1	45	1	1	1	5	0	 	 	 	 	 	 	 	 	0	4	12	20	8	1	6	10	5	15	2	4	1	 	 	 	 	 	 	 	 
VN010073	2	45	2	1	1	7	0	 	 	 	 	 	 	 	 	0	1	6	18	7	15	12	30	3	88	88	88	88	 	 	 	 	 	 	 	 
VN010074	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	2	7
VN010074	1	81	2	6	1	3	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010074	2	47	2	13	1	5	0	 	 	 	 	 	 	 	 	0	1	6	6	5	12	3	15	8	15	6	30	2	 	 	 	 	 	 	 	 
VN010074	3	41	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	8	4	10	10	28	2	15	12	28	3	 	 	 	 	 	 	 	 
VN010074	4	38	2	1	1	12	0	 	 	 	 	 	 	 	 	0	10	12	28	8	1	2	4	7	15	12	26	2	 	 	 	 	 	 	 	 
VN010074	5	14	1	7	1	 	 	8	1	88	88	6	3	2	2	0	16	5	20	4	17	88	88	88	88	88	88	88	8	2	2	0	0	4	4	4
VN010074	6	12	1	7	1	 	 	6	1	88	88	6	3	3	2	0	16	3	20	3	17	88	88	88	88	88	88	88	8	2	1	0	0	4	3	6
VN010075	0	5	1	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	10	0	0	0	0	3	2	9
VN010075	1	38	1	1	1	7	0	 	 	 	 	 	 	 	 	0	1	4	6	4	12	10	15	8	88	88	88	88	 	 	 	 	 	 	 	 
VN010075	2	34	2	1	1	2	0	 	 	 	 	 	 	 	 	0	1	6	12	4	4	12	20	5	15	12	30	3	 	 	 	 	 	 	 	 
VN010075	3	16	1	7	1	 	 	10	1	88	88	6	1	3	2	0	16	6	15	3	17	88	88	88	88	88	88	88	7	1	2	0	0	4	3	7
VN010075	15	8	1	7	1	 	 	2	1	88	88	6	3	3	2	0	17	88	88	88	88	88	88	88	88	88	88	88	8	0	0	0	0	4	4	8
VN010075	16	83	2	6	1	2	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010076	0	5	2	0	1	 	 	0	4	30	88	88	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	11	0	0	0	0	4	1	8
VN010076	1	88	2	6	1	28	0	 	 	 	 	 	 	 	 	0	17	88	88	88	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010076	2	39	1	1	1	9	0	 	 	 	 	 	 	 	 	0	1	6	25	8	88	88	88	88	88	88	88	88	 	 	 	 	 	 	 	 
VN010076	3	38	2	1	1	12	0	 	 	 	 	 	 	 	 	0	13	12	20	8	15	12	30	5	88	88	88	88	 	 	 	 	 	 	 	 
