PLACEID	LCPRIDR5	LCLUNIT	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
57	35	420	430	6	21	430	6	22	410
57	36	150	155	6	22	160	6	21	140
57	37	250	260	6	21	260	6	22	250
57	39	20	25	1	14	28	1	16	20
57	40	40	45	1	16	45	1	14	40
57	41	40	42	1	14	45	1	16	38
57	42	10	13	1	14	15	1	16	10
57	43	10	12	1	16	13	1	14	10
57	44	180	190	1	14	190	1	16	180
57	45	660	670	1	14	670	1	16	650
57	46	34	38	1	14	38	1	16	34
57	47	75	80	1	14	80	1	16	70
57	48	10	12	1	16	12	1	16	10
57	49	450	460	3	14	470	1	16	440
57	50	35	40	1	14	42	3	16	35
57	51	220	230	1	16	235	1	14	215
57	52	400	410	1	16	420	1	14	400
57	53	35	40	1	14	42	1	16	35
57	54	200	230	1	16	235	1	14	200
57	55	120	125	1	14	130	1	16	120
57	56	15	18	1	16	20	1	14	15
57	57	800	850	1	14	860	1	16	800
57	59	400	420	1	16	425	1	14	400
58	1	15	18	3	14	18	3	16	15
58	2	220	240	17	18	250	17	19	220
58	3	190	200	4	14	210	17	15	190
58	4	320	340	4	14	330	17	15	320
58	5	340	360	4	14	350	17	15	340
58	6	360	390	4	14	380	17	15	360
58	7	8	10	1	2	11	1	13	8
58	8	2	3	1	2	4	1	13	2
58	9	2	3	1	2	4	1	13	2
58	10	1	2	1	13	3	1	2	1
58	11	60	65	1	2	66	1	13	60
58	12	10	12	1	13	14	1	2	10
58	13	30	40	1	13	42	1	2	30
58	14	42	48	1	2	50	1	13	42
58	15	25	28	1	2	28	1	13	25
58	16	150	160	1	13	165	1	2	150
58	17	40	45	1	2	46	1	13	40
58	18	55	65	1	2	70	1	13	55
58	19	140	150	1	2	160	1	13	140
58	20	200	210	1	2	215	1	13	200
58	21	110	120	1	2	125	1	13	110
58	22	90	100	1	2	105	1	13	90
58	23	24	28	1	2	30	1	13	24
58	24	40	45	1	2	48	1	13	40
58	25	50	52	1	2	52	1	13	50
58	26	280	290	1	2	295	1	13	280
58	27	260	280	1	2	285	1	13	260
58	28	380	390	1	2	400	1	13	380
58	29	52	55	1	13	56	1	2	52
58	30	4.5	5	1	2	5.5	1	13	4.5
58	31	400	410	1	13	415	1	2	400
58	32	120	135	6	16	140	6	17	120
58	33	350	360	6	17	370	6	16	350
58	34	120	130	6	16	140	6	17	120
58	35	380	390	6	16	400	6	17	380
58	36	140	150	6	16	155	6	17	140
58	37	280	290	6	16	295	6	17	280
58	39	20	25	1	13	28	1	2	20
58	40	40	45	1	13	48	1	2	40
58	41	28	32	1	2	35	1	13	28
58	42	15	18	1	2	20	1	13	15
58	43	25	30	1	2	32	1	13	25
58	44	240	250	1	2	255	1	13	240
58	45	590	600	1	2	610	1	13	590
58	46	32	35	1	2	38	1	13	32
58	47	65	70	1	2	72	1	13	65
58	48	10	12	1	13	13	1	2	10
58	49	280	300	1	2	310	1	13	280
58	50	35	38	1	13	40	1	2	35
58	51	140	145	1	2	150	1	13	140
58	52	400	410	1	2	420	1	13	400
58	53	35	40	1	13	42	1	2	35
58	54	20	25	1	2	28	1	13	20
58	55	120	130	1	2	135	1	13	120
58	56	12	15	1	2	18	1	13	12
58	57	650	680	1	13	690	1	2	650
58	59	1 BOTTLE	25	1	2	26	1	13	20
61	1	100 pages	8	1	12	8	1	13	8
61	2	1 pair	250	1	8	260	1	9	250
61	3	1piece	240	1	8	250	1	9	250
61	4	1 piece	180	1	8	200	1	9	200
61	5	1piece	280	1	8	290	1	9	280
61	6	1 piece	120	1	8	130	1	9	120
61	7	27.5g	19	9	10	19	9	11	19
61	8	10 tablets	10	9	10	10	9	11	10
61	9	10 tablets	30	9	10	33	9	11	32
61	10	10 tablets	10	9	10	10	9	11	10
61	11	1 packet	55	1	12	55	1	13	55
61	12	150gramaxxx	10	1	12	10	1	13	10
61	13	1 liter	15	8	2	15	8	2	15
61	14	1kg	36	1	12	35	1	13	36
61	15	1kg	32	1	12	32	1	13	32
61	16	1kg	66	1	12	68	1	13	68
61	17	1kg	32	1	12	32	1	13	30
61	18	1kg	12	1	12	12	1	13	12
61	19	1kg	160	1	12	160	1	13	160
61	20	1kg	200	1	12	200	1	13	200
61	21	1kg	130	1	12	125	1	13	125
61	22	1kg	42	1	12	42	1	13	42
61	23	100grams	12	1	12	12	1	13	12
61	24	1kg	44	1	12	44	1	13	44
61	25	1liter	46	2	2	46	2	13	46
61	26	1kg	300	1	12	290	1	13	280
61	27	1kg	320	1	12	320	1	13	320
61	28	1kg	120	1	12	120	1	13	120
61	29	1kg	80	1	12	80	1	13	80
61	30	1piece	5	1	12	5	1	13	5
61	31	1kg	340	1	12	320	1	13	320
61	32	1kg	240	6	16	250	6	17	250
61	33	1kg	360	6	16	360	6	17	360
61	34	1kg	125	6	16	125	6	17	125
61	35	1kg	360	6	16	360	6	17	360
61	36	1kg	100	6	16	100	6	17	100
61	37	1kg	200	6	16	190	6	17	200
61	39	1kg	30	5	14	30	5	15	30
61	40	1kg	56	5	14	56	5	15	56
61	41	1kg	18	5	14	16	5	15	16
61	42	1kg	12	5	15	12	5	15	12
61	43	1kg	4	5	15	5	5	15	5
61	44	1kg	320	1	12	320	1	13	320
61	45	1kg	440	1	12	440	1	13	440
61	46	1kg	42	1	12	41	1	13	40
61	47	1liter	80	1	12	80	1	13	80
61	48	1kg	8	1	12	9	1	13	8
61	49	1kg	400	1	12	400	1	13	400
61	50	100grams	42	1	12	40	1	13	40
61	51	1kg	150	1	12	150	1	13	150
61	52	1kg	300	1	12	300	1	13	300
61	53	1dozen	50	5	14	50	5	15	50
61	54	1piece	25	5	14	25	5	15	25
61	55	1kg	100	5	14	100	5	15	100
61	56	200ml	10	1	12	10	1	13	10
61	57	1liter	460	1	12	460	1	13	460
61	59	1kg	86	1	12	84	1	13	86
62	1	100 pages	8	1	4	9	1	10	8
62	2	pair	250	1	17	240	1	19	240
62	3	1 shirt	200	1	17	200	1	19	200
62	4	1 piece	180	1	17	150	1	19	160
62	5	1 piece	250	1	17	260	1	19	260
62	6	1 piece	120	1	17	100	1	19	110
62	7	27.5g	19.2000007629395	9	8	19	9	9	19
62	8	10 tablets	10	9	8	10	9	9	10
62	9	10 tablets	30	9	8	30	9	9	30
62	10	10 tablets	10	9	8	10	9	9	10
62	11	1 packet	55	1	17	58	1	19	56
62	12	125grams	8	1	17	8	1	19	8
62	13	1 liter	15	8	1	15	8	1	15
62	14	1kg	30	1	17	32	1	19	30
62	15	1 kg	30	1	17	30	1	19	30
62	16	1kg	40	1	17	40	1	19	40
62	17	1 kg	30	1	17	32	1	19	31
62	18	1 kg	12	1	17	13	1	19	13
62	19	1 kg	150	1	17	160	1	19	150
62	20	1 kg	190	1	17	190	1	19	190
62	21	1 kg	110	1	17	120	1	19	115
62	22	1 kg	40	1	17	45	1	19	45
62	23	100 grams	12	1	17	10	1	19	10
62	24	1kg	40	1	17	42	1	19	40
62	25	1 liter	45	2	2	45	2	2	45
62	26	1 kg	260	1	17	280	1	19	260
62	27	1 kg	380	1	17	380	1	19	380
62	28	1kg	120	1	17	120	1	19	120
62	29	1 kg	80	1	17	80	1	19	80
62	30	1 piece	4.5	1	17	5	1	19	4.5
62	31	1 kg	350	1	17	360	1	19	350
62	32	1kg	240	6	14	250	6	15	250
62	33	1kg	360	6	14	350	6	15	350
62	34	1kg	120	6	14	120	6	15	120
62	35	1kg	360	6	14	360	6	15	30
62	36	1kg	120	3	14	125	3	15	120
62	37	1kg	180	3	14	190	3	15	180
62	39	kg	30	5	12	30	5	13	30
62	40	1kg	60	5	12	55	5	13	55
62	41	1kg	20	5	12	20	5	13	20
62	42	1kg	15	5	12	16	5	13	15
62	43	1kg	5	5	12	5	5	13	5
62	44	1kg	340	1	17	350	1	19	340
62	45	1kg	450	1	17	460	1	19	460
62	46	1kg	40	1	17	40	1	19	40
62	47	1liter	80	1	17	82	1	19	80
62	48	1kg	10	1	17	10	1	19	10
62	49	1liter	400	1	17	420	1	19	400
62	50	100grams	40	1	17	40	1	19	40
62	51	1kg	60	1	17	60	1	19	60
62	52	1kg	260	1	17	280	1	19	260
62	53	1 dozen	45	5	12	45	5	13	45
62	54	1piece	20	5	12	23	5	13	20
62	55	1kg	100	5	12	90	5	13	90
62	56	200ml	10	1	17	10	1	19	10
62	57	1liter	450	1	4	450	1	4	450
62	59	1kg	80	1	17	80	1	19	80
63	1	100pages	7	1	14	8	1	15	8
63	2	1pair	260	1	10	260	1	11	250
63	3	1piece	220	1	10	220	1	11	220
63	4	1piece	160	1	10	160	1	11	160
63	5	1piece	280	1	10	280	1	11	280
63	6	1piece	200	1	10	200	1	11	200
63	7	27.5g	20	9	12	19	9	13	19
63	8	10tablets	10	9	12	10	9	13	10
63	9	10tablets	30	9	12	30	9	13	30
63	10	10 tablets	10	9	12	10	9	13	10
63	11	1packet	55	1	14	55	1	15	55
63	12	150g xxx shop	10	1	14	10	1	15	10
63	13	1 liter	15	8	1	15	8	1	15
63	14	1kg	36	1	14	36	1	15	36
63	15	1 kg	30	1	14	30	1	15	30
63	16	1 kg	60	1	14	60	1	15	60
63	17	1 kg	30	1	14	30	1	15	30
63	18	1 kg	12	1	14	12	1	15	12
63	19	1 kg	160	1	14	165	1	16	160
63	20	1 kg	180	1	14	180	1	15	180
63	21	1 kg	124	1	14	124	1	15	124
63	22	1 kg	46	1	14	46	1	15	46
63	23	100 grams	12	1	14	12	1	15	12
63	24	1 kg	42	1	14	42	1	15	40
63	25	1 liter	44	2	3	44	2	3	44
63	26	1 kg	280	1	14	290	1	15	290
63	27	1 kg	280	1	14	280	1	15	280
63	28	1 kg	124	1	14	124	1	15	124
63	29	1 kg	80	1	14	80	1	15	80
63	30	1 piece	5	1	14	5	1	15	5
63	31	1 kg	360	1	14	360	1	15	360
63	32	1 kg	240	6	18	240	6	19	240
63	33	1 kg	370	6	18	370	6	19	370
63	34	1 kg	120	6	18	120	6	19	120
63	35	1 kg	370	6	18	370	6	19	370
63	36	1 kg	110	6	18	115	6	19	115
63	37	1 kg	200	6	18	200	6	19	200
63	39	1 kg	26	5	16	26	5	17	26
63	40	1 kg	48	5	16	48	5	17	48
63	41	1 kg	18	5	16	20	5	17	18
63	42	1 kg	12	5	16	12	5	17	12
63	43	1 kg	5	5	16	5	5	17	5
63	44	1 kg	240	1	14	240	1	15	240
63	45	1kg	420	1	14	420	1	15	420
63	46	1kg	40	1	14	40	1	15	40
63	47	1 kg	80	1	14	80	1	15	80
63	48	1 kg	14	1	14	14	1	15	14
63	49	1 kg	390	1	14	390	1	15	380
63	50	100 grms	40	1	14	40	1	15	40
63	51	1 kg	150	1	14	140	1	15	140
63	52	1 kg	280	1	14	300	1	15	300
63	53	1 dozen	45	5	16	45	5	17	45
63	54	1 piece	20	5	16	20	5	17	20
63	55	1 kg	100	5	16	100	5	17	100
63	56	200 ml	10	1	14	10	1	15	10
63	57	1 liter	460	1	14	450	1	15	450
63	59	1 kg	80	1	14	80	1	15	80
64	1	100 pages	7	1	4	8	1	5	8
64	2	1 pair	260	1	17	260	1	18	260
64	3	1 piece	250	1	17	240	1	18	240
64	4	1 piece	190	1	17	180	1	18	190
64	5	1 piece	280	1	17	270	1	18	280
64	6	1 piece	130	1	17	140	1	18	140
64	7	27.5 g	19.2000007629395	9	13	19	9	14	19
64	8	10 tablets	10	9	13	10	9	14	10
64	9	10 tablets	30	9	13	30	9	14	30
64	10	10 tablets	10	9	13	10	9	14	10
64	11	BRISTAL PACKET	57	1	4	57	1	5	57
64	12	XCEL 250G	10	1	4	9	1	5	9
64	13	LITRE	15	8	1	15	8	1	15
64	14	1KG	35	1	4	35	1	5	35
64	15	1KG	28	1	4	28	1	5	28
64	16	1 kg	60	1	4	65	1	5	64
64	17	1 KG	30	1	4	30	1	5	30
64	18	1 KG	12	1	4	12	1	5	12
64	19	1 KG	120	1	4	120	1	5	120
64	20	1 KG	180	1	4	180	1	5	180
64	21	1 KG	90	1	4	90	1	5	90
64	22	1 kg	42	1	4	40	1	5	42
64	23	100 grams	12	1	4	12	1	5	12
64	24	KG	40	1	4	40	1	5	40
64	25	LITRE	45	2	6	45	2	6	45
64	26	1kg	280	1	4	280	1	5	280
64	27	1 kg	320	1	4	320	1	5	320
64	28	1kg	120	1	4	130	1	5	124
64	29	1 kg	80	1	4	80	1	5	80
64	30	1 piece	4.5	1	4	5	1	5	4.5
64	31	1kg	320	1	4	320	1	5	320
64	32	1 kg	250	6	19	240	6	20	240
64	33	1kg	360	6	19	360	6	20	360
64	34	1kg	120	6	19	120	6	20	120
64	35	1kg	350	6	19	360	6	20	360
64	36	1kg	100	6	19	105	6	20	100
64	37	1kg	180	6	19	185	6	20	180
64	39	1KG	30	1	15	30	1	16	30
64	40	KG	45	1	15	45	1	16	45
64	41	KG	20	1	15	20	1	16	20
64	42	KG	12	1	15	12	1	16	12
64	43	KG	5	1	15	5	1	16	5
64	44	KG	280	1	4	280	1	6	280
64	45	1 kg	440	1	4	440	1	5	440
64	46	KG	40	1	4	40	1	6	40
64	47	KG	80	1	4	80	1	6	80
64	48	KG	6	1	4	6	1	6	6
64	49	1kg	320	1	4	320	1	5	320
64	50	100G	40	1	4	40	1	5	40
64	51	1kg	145	1	4	150	1	5	150
64	52	1kg	280	1	4	300	1	5	280
64	53	1 dozen	40	5	15	40	5	16	40
64	54	1 piece	20	5	15	20	5	16	20
64	55	1kg	100	5	15	100	5	16	100
64	56	200ml	10	1	4	11	1	5	11
64	57	1 liter	450	1	4	450	1	6	450
64	59	1 kg	80	1	4	80	1	5	80
65	1	100 pages	8	1	13	8	1	14	8
65	2	1pair	280	1	9	280	1	10	280
65	3	1piece	220	1	9	240	1	10	230
65	4	1piece	200	1	9	190	1	10	200
65	5	1piece	280	1	9	300	1	10	280
65	6	1piece	130	1	9	140	1	14	130
65	7	27.5g	1920	9	11	19	9	12	19
65	8	10 tablets	10	9	11	10	9	12	10
65	9	10 tablets	30	9	11	30	9	12	30
65	10	10tablets	10	9	11	10	9	12	10
65	11	1packet	56	1	13	56	1	14	55
65	12	125g	8	1	13	8	1	14	8
65	13	1liter	15	8	2	15	8	2	15
65	14	KG	35	1	13	35	1	14	35
65	15	1kg	30	1	13	32	1	14	30
65	16	1kg	60	1	13	60	1	14	60
65	17	1kg	32	1	13	34	1	14	32
65	18	1kg	12	1	13	14	1	14	13
65	19	1kg	160	1	13	155	1	14	155
65	20	1kg	190	1	13	200	1	14	190
65	21	1kg	110	1	13	110	1	14	110
65	22	1kg	40	1	13	40	1	14	40
65	23	100grams	10	1	13	10	1	14	10
65	24	1kg	42	1	13	42	1	14	42
65	25	1liter	44	2	2	44	2	2	44
65	26	1kg	280	1	13	280	1	14	280
65	27	1kg	320	1	13	320	1	14	320
65	28	1kg	120	1	13	130	1	14	130
65	29	1kg	120	1	13	120	1	14	120
65	30	1piece	5	1	13	5	1	14	5
65	31	1kg	350	1	13	360	1	14	360
65	32	1kg	240	6	17	250	6	18	240
65	33	1kg	360	6	17	360	6	18	360
65	34	1kg	120	6	17	125	6	18	120
65	35	1kg	360	6	17	360	6	18	360
65	36	1kg	130	6	17	130	6	18	130
65	37	1kg	200	6	17	200	6	18	200
65	39	1kg	26	5	15	26	5	16	26
65	40	1kg	55	5	15	55	5	16	55
65	41	1kg	20	5	15	20	5	16	20
65	42	1kg	16	5	15	16	5	16	16
65	43	1kg	5	5	15	5	5	16	5
65	44	1kg	340	1	13	340	1	14	340
65	45	1kg	420	1	13	420	1	14	420
65	46	1kg	40	1	13	40	1	14	40
65	47	1liter	80	1	13	80	1	14	80
65	48	1kg	10	1	13	10	1	14	10
65	49	1kg	400	1	13	410	1	14	400
65	50	100grams	40	1	13	40	1	14	40
65	51	1kg	140	1	13	140	1	14	140
65	52	1kg	280	1	13	290	1	14	280
65	53	1 dozen	45	5	15	45	5	16	45
65	54	1piece	20	5	15	20	5	16	20
65	55	1kg	100	5	15	100	5	16	100
65	56	200ml	10	1	13	10	1	14	10
65	57	1liter	450	1	13	450	1	14	450
65	59	1kg	80	1	13	86	1	14	82
66	1	100 PAGES	6	1	14	6	1	15	6
66	2	1 PAIR	250	1	14	250	1	15	250
66	3	1 PIECE	200	1	10	250	1	11	225
66	4	1 PIECE	150	1	10	150	1	11	150
66	5	1 PIECE	260	1	10	260	1	11	260
66	6	1 PIECE	120	1	10	120	1	11	120
66	7	27.5 G	16	9	16	17	9	17	17
66	8	250 MG 10 TABLETS	15	9	16	15	9	17	15
66	9	250 MG	25	9	16	25	9	17	25
66	10	500 MG	10.5	9	16	10.5	9	17	10.5
66	11	1 PACKET	55	1	14	55	1	15	55
66	12	XXX 150 MG	10	1	14	10	1	15	10
66	13	LITRE	15	1	14	15	1	15	15
66	14	KG	30	1	14	30	1	15	30
66	15	KG	28	1	14	28	1	15	28
66	16	KG	80	1	14	80	1	15	80
66	17	KG	44	1	14	44	1	15	44
66	18	KG	15	1	14	14	1	15	14
66	19	KG	120	1	14	120	1	15	120
66	20	KG	150	1	14	150	1	15	150
66	21	KG	100	1	14	100	1	15	100
66	22	KG	40	1	14	40	1	15	40
66	23	KG	150	1	14	160	1	15	150
66	24	KG	40	1	14	40	1	15	40
66	25	KG	44	1	14	44	1	15	44
66	26	KG	240	1	14	240	1	15	240
66	27	KG	80	1	14	80	1	15	80
66	28	KG	280	1	14	280	1	15	280
66	29	KG	120	1	14	120	1	15	120
66	30	1 EGG	4.5	1	14	4.5	1	15	4.5
66	31	KG	300	1	14	300	1	15	300
66	32	KG	250	6	12	260	6	13	250
66	33	KG	400	6	12	400	6	13	400
66	34	KG	160	6	12	160	6	13	160
66	35	KG	400	6	12	400	7	13	400
66	36	KG	140	6	12	130	6	13	130
66	37	KG	180	6	12	180	6	13	180
66	39	KG	35	5	18	35	5	19	35
66	40	KG	40	5	18	40	5	19	40
66	41	KG	25	5	18	25	5	19	25
66	42	KG	12	5	18	14	5	19	12
66	43	KG	15	5	18	16	5	19	15
66	44	KG	260	1	14	260	1	15	260
66	45	KG	400	1	14	410	1	15	400
66	46	KG	40	1	14	40	1	15	40
66	47	KG	85	1	14	80	1	15	80
66	48	KG	10	1	14	10	1	15	10
66	49	KG	390	1	14	390	1	15	390
66	50	100 G	50	1	14	50	1	15	50
66	51	KG	200	1	14	200	1	15	200
66	52	KG	280	1	14	280	1	15	280
66	53	12	40	5	18	40	5	19	40
66	54	1 PIECE	14	5	18	15	5	19	14
66	55	KG	80	5	18	85	5	19	80
66	56	200 ML	13	1	14	13	1	15	13
66	57	LITRE	460	1	14	460	1	15	460
66	59	KG	88	1	14	88	1	15	88
67	1	NOTE BOOK(100 PAGES)	6	1	10	6	1	11	6
67	2	1 PAIR	250	1	10	250	1	11	250
67	3	1 PIECE	200	1	12	250	1	13	225
67	4	1 PIECE	150	1	12	150	1	13	150
67	5	1 PIECE	260	1	12	260	1	13	260
67	6	1 PIECE	120	1	12	120	1	13	120
67	7	27.9 G	16	9	16	17	9	17	17
67	8	250 MG	15	9	14	15	9	15	15
67	9	250 MG	25	9	14	25	9	15	25
67	10	500 MG	10.5	9	14	11	9	15	10.5
67	11	1 PACKET	55	1	10	65	1	11	55
67	12	XXX 100 MG	10	1	10	10	1	11	10
67	13	1 LITRE	15	1	10	15	1	11	15
67	14	1 KG	30	1	10	30	1	11	30
67	15	1 KG	28	1	10	28	1	11	28
67	16	1 KG	30	1	10	30	1	11	30
67	17	1 KG	44	1	10	42	1	11	42
67	18	1 KG	14	1	10	14	1	11	14
67	19	1 KG	120	1	10	120	1	11	120
67	20	1 KG	150	1	10	150	1	11	150
67	21	1 KG	100	1	10	100	1	11	100
67	22	1  KG	40	1	10	40	1	11	40
67	23	1 KG	150	1	10	160	1	11	155
67	24	1 KG	40	1	10	40	1	11	40
67	25	1 litre	44	1	10	44	1	11	44
67	26	1 KG	240	1	10	240	1	11	240
67	27	1 KG	80	1	11	80	1	11	80
67	28	1 KG	280	1	10	275	1	11	275
67	29	1 KG	120	2	10	120	1	11	120
67	30	1 PIECE	4.5	1	10	4.5	1	11	4.5
67	31	1 KG	300	1	10	300	1	11	300
67	32	1 KG	250	6	18	260	6	19	250
67	33	1 KG	400	6	18	400	6	19	400
67	34	1 KG	160	6	18	160	6	19	160
67	35	1 KG	400	6	18	400	6	19	400
67	36	1 KG	140	6	18	140	6	19	140
67	37	1 KG	180	6	18	180	6	19	19
67	39	1 KG	35	5	16	35	5	17	35
67	40	1 KG	40	5	16	40	5	17	40
67	41	1 KG	25	5	16	25	5	17	25
67	42	1 KG	12	5	16	14	5	17	12
67	43	1 KG	15	5	16	16	5	17	15
67	44	1 KG	260	1	10	260	1	11	260
67	45	1 KG	400	1	10	410	1	11	400
67	46	1 KG	40	1	10	40	1	11	40
67	47	1 KG	80	1	11	80	1	11	80
67	48	1 KG	10	1	10	10	1	11	10
67	49	1 LITRE	390	1	10	390	1	11	390
67	50	1 KG	50	1	10	50	1	11	50
67	51	1 KG	200	1	10	200	1	11	200
67	52	1 KG	280	1	10	280	1	11	280
67	53	1 DOZEN	40	5	16	40	5	16	40
67	54	1 PIECE	14	5	16	16	5	17	14
67	55	1 KG	80	5	16	80	5	17	80
67	56	200 ML	13	1	10	12	1	11	12
67	57	1 LITRE	460	1	10	450	1	11	450
67	59	1 KG	88	1	10	90	1	11	90
68	1	100 pages	10	1	15	10	1	16	10
68	2	1 pair	250	1	13	250	1	14	250
68	3	1 piece	200	1	13	230	1	14	220
68	4	1 piece	150	1	13	150	1	14	150
68	5	1 piece	280	1	13	300	1	14	300
68	6	1 piece	120	1	13	130	1	14	120
68	7	27.5 sachet	16	9	9	17	9	10	17
68	8	500 mg,10 tablets	15	9	9	15	9	10	15
68	9	250 mg, 10 tablets	25	9	9	25	9	10	25
68	10	500mg,10 tablets	10	9	9	10	9	10	10
68	11	10 cigarates	53	1	15	53	1	16	53
68	12	150 grams	10	1	15	10	1	16	10
68	13	1 liter	15	8	4	15	8	4	15
68	14	1 kg	40	1	15	38	1	16	40
68	15	1 kg	28	1	15	30	1	16	28
68	16	1 kg	60	1	15	60	1	16	60
68	17	1kg	30	1	15	32	1	16	30
68	18	1kg	12	1	15	13	1	16	12
68	19	1kg	120	1	15	116	1	16	120
68	20	1kg	160	1	15	164	1	16	160
68	21	1kg	100	1	15	100	1	16	100
68	22	1kg	42	1	15	42	1	16	42
68	23	1kg	150	1	15	160	1	16	155
68	24	1kg	40	1	15	38	1	16	40
68	25	1 liter	44	2	4	44	2	4	44
68	26	1kg	240	1	15	260	1	16	250
68	27	1kg	280	1	15	300	1	16	300
68	28	1kg	120	1	15	126	1	16	124
68	29	1kg	80	1	15	80	1	16	80
68	30	1piece	4	1	15	4.5	1	16	4
68	31	1kg	300	1	15	300	1	16	300
68	32	1kg	250	6	17	260	6	18	250
68	33	1kg	400	6	17	400	1	18	400
68	34	1kg	160	6	17	160	6	18	160
68	35	1kg	400	6	17	400	6	18	400
68	36	1kg	120	6	17	125	6	18	120
68	37	1kg	180	6	17	180	6	18	180
68	39	1kg	40	5	11	42	5	12	40
68	40	1kg	60	5	11	60	5	12	60
68	41	1kg	25	5	11	25	5	12	25
68	42	1kg	10	5	11	10	5	12	10
68	43	1kg	10	5	11	10	5	12	10
68	44	1kg	240	1	15	260	1	16	240
68	45	1kg	400	1	15	410	1	16	400
68	46	1kg	40	1	15	40	1	16	40
68	47	1 liter	88	1	15	90	1	16	88
68	48	1kg	15	1	15	15	1	16	15
68	49	1kg	390	1	15	390	1	16	390
68	50	100 grams	50	1	15	50	1	16	50
68	51	1kg	200	1	15	200	1	16	200
68	52	1kg	280	1	15	270	1	16	270
68	53	1 dozen	40	5	11	40	5	12	40
68	54	1 piece	14	5	11	16	5	12	14
68	55	1kg	80	5	11	80	5	12	80
68	56	200ml	11	1	15	10	1	16	10
68	57	1 liter	460	1	15	450	1	16	450
68	59	1kg	88	1	15	88	1	16	88
69	1	100PAGES	10	1	15	11	1	16	10
69	2	1 PAIR	250	1	13	250	1	16	250
69	3	1 PIECE	240	1	12	250	1	13	250
69	4	1 PIECE	150	1	12	160	1	13	150
69	5	1 PIECE	220	1	12	230	1	13	240
69	6	1 PIECE	180	1	12	190	1	13	180
69	7	27.5grams	16	9	14	17	9	15	16
69	8	500MG 10 TABLETS	15	9	14	15	9	15	15
69	9	250MG	25	9	14	25	9	15	25
69	10	500MG	10.5	9	14	10.5	9	15	10.5
69	11	10 pieces	53	1	10	53	9	11	53
69	12	150 grams	10	1	10	10	1	11	10
69	13	1 LITRE	15	8	10	15	8	11	15
69	14	1 KG	38	1	10	39	1	11	38
69	15	1KG	28	1	10	30	1	11	28
69	16	1 KG	30	8	10	30	8	11	30
69	17	1 KG	44	8	10	42	8	11	42
69	18	1 KG	12	1	10	12	1	11	12
69	19	1 KG	120	1	10	112	1	11	112
69	20	1 KG	160	1	10	164	1	11	160
69	21	1 KG	100	1	10	100	1	11	100
69	22	1 KG	40	1	10	40	1	11	40
69	23	1 KG	150	1	10	160	2	11	150
69	24	1 KG	40	1	10	38	1	11	38
69	25	1 LITRE	44	8	10	44	8	11	44
69	26	1 KG	240	1	10	240	1	11	240
69	27	250 G	80	1	10	250	1	11	250
69	28	1 KG	280	1	10	275	1	11	275
69	29	1 KG	120	1	10	120	1	11	120
69	30	1 PIECE	4.5	1	10	6	1	11	4.5
69	31	1 KG	300	1	10	300	1	11	300
69	32	1 KG	250	6	18	260	6	19	250
69	33	1 KG	400	6	18	400	6	19	400
69	34	1 KG	160	6	18	160	6	19	160
69	35	1 KG	400	6	18	400	6	19	400
69	36	1 KG	120	6	18	125	6	19	120
69	37	1 KG	180	6	18	180	6	19	180
69	39	1 KG	40	5	16	45	5	17	40
69	40	1 KG	60	5	16	58	5	17	60
69	41	1 KG	25	5	16	25	5	17	25
69	42	1 KG	10	5	16	10	5	17	10
69	43	1 KG	10	5	16	10	5	17	10
69	44	1 KG	240	1	10	250	1	11	240
69	45	1 KG	400	1	10	410	1	11	400
69	46	1 KG	40	1	10	40	1	11	40
69	47	1 liter	88	1	10	88	1	11	88
69	48	1 KG	15	1	10	15	1	11	15
69	49	1 LITRE	390	1	10	390	1	11	390
69	50	100 G	50	2	10	50	2	11	50
69	51	1 KG	200	1	10	200	1	11	200
69	52	1 KG	280	1	10	280	1	11	280
69	53	DOZEN	40	5	16	40	5	17	40
69	54	1 PIECE	16	5	16	16	5	17	17
69	55	1 KG	80	5	16	85	5	17	80
69	56	200 ML	10	1	10	10	1	11	10
69	57	1 LITRE	460	1	10	460	1	11	460
69	59	1 KG	88	1	10	88	1	11	88
70	1	100 PAGES	6	1	10	7	1	11	6
70	2	1 PAIR	250	1	10	250	1	11	250
70	3	1 PIECE	200	1	10	250	1	11	225
70	4	1 PIECE	200	1	10	150	1	11	150
70	5	1 PIECE	260	1	10	260	1	11	260
70	6	1 PIECE	180	1	10	200	1	11	200
70	7	27.9 GRAMS	16	9	12	17	9	13	17
70	8	250 MG 10 TABLETS	15	9	16	15	9	17	15
70	9	250 MG	25	9	16	25	9	17	25
70	10	500 MG	10.5	9	16	10.5	9	17	10.5
70	11	1 PACKET	55	1	14	55	1	15	55
70	12	150 GRAMS	10	1	14	10	1	15	10
70	13	1 LITRE	15	1	14	15	1	15	15
70	14	1 KG	30	1	14	30	1	15	30
70	15	1 KG	28	1	14	28	1	15	28
70	16	1 KG	30	1	14	30	1	15	30
70	17	1 KG	44	1	14	42	1	15	42
70	18	1 KG	14	1	14	14	1	15	14
70	19	1 KG	120	1	14	120	1	15	120
70	20	1 KG	150	1	14	150	1	15	150
70	21	1 KG	100	1	14	100	1	15	100
70	22	1 KG	40	1	14	40	1	15	40
70	23	1 KG	150	1	14	150	1	15	150
70	24	1 KG	40	1	14	40	1	15	40
