FORMNO	CHILDID	PLOTID	LAREA	LUNIT	LOWN	LUSE	TRANS	COLLAT	TRANSID	PLINCOME	PLVALUE	PLCOST	CRPRAIN1	CRPRAIN2	CROPDRY1	CROPDRY2	IRRIGAT	PERIRRIG
R28YRS	ET081021	1	600	17	1	2	1	1	1	0	-88	0	44	88	88	88	0	88
R28YRS	ET081021	2	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081021	3	.5	5	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET081021	4	.5	5	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET081021	5	.5	5	4	5	0	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET081021	6	.5	5	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET081022	1	.75	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081022	2	2	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081022	3	1	5	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET081022	4	2	5	4	5	0	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET081023	1	.5	5	1	2	1	1	1	0	-88	100	44	88	88	88	0	88
R28YRS	ET081023	2	1.5	5	1	5	1	1	1	 	 	 	44	8	88	88	0	88
R28YRS	ET081023	3	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081024	1	25	17	1	1	1	1	1	0	-88	6860	 	 	 	 	 	 
R28YRS	ET081024	2	2	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081025	1	2.5	5	1	5	2	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET081025	2	2	5	1	5	2	1	80	 	 	 	10	50	50	10	1	4
R28YRS	ET081025	3	2	5	1	9	2	1	80	1	600	0	 	 	 	 	 	 
R28YRS	ET081025	4	4	5	1	5	2	1	80	 	 	 	75	50	50	88	1	4
R28YRS	ET081025	5	1	5	1	9	2	1	80	1	300	0	 	 	 	 	 	 
R28YRS	ET081025	6	4	5	1	9	2	1	80	1	1200	0	 	 	 	 	 	 
R28YRS	ET081025	7	1	5	2	5	0	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET081026	1	.5	5	1	2	1	1	1	0	-88	300	44	88	88	88	0	88
R28YRS	ET081026	2	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081026	3	2	5	4	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081027	1	.25	5	1	2	1	1	1	 	 	 	50	44	88	88	0	88
R28YRS	ET081027	2	1.5	5	1	5	1	1	1	 	 	 	44	79	88	88	0	88
R28YRS	ET081028	1	225	17	3	1	0	0	88	0	-88	70	 	 	 	 	 	 
R28YRS	ET081028	2	1	5	2	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081028	3	1	5	3	5	0	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET081029	1	2000	17	1	2	2	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081029	2	2	5	1	10	2	0	88	1	480	290	 	 	 	 	 	 
R28YRS	ET081029	3	2	5	1	10	2	0	88	1	360	320	 	 	 	 	 	 
R28YRS	ET081029	4	2	5	1	10	2	0	88	1	150	93	 	 	 	 	 	 
R28YRS	ET081029	5	3	5	1	9	2	0	88	1	990	0	 	 	 	 	 	 
R28YRS	ET081029	6	3	1	5	13	0	0	88	 	 	 	31	88	88	88	0	88
R28YRS	ET081030	1	.5	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081030	2	2	5	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET081030	3	1.5	5	1	5	1	1	1	 	 	 	44	5	88	88	0	88
R28YRS	ET081031	1	1000	17	1	2	1	1	1	1	340	1350	44	76	88	88	0	88
R28YRS	ET081031	2	2	5	1	5	1	1	1	 	 	 	44	35	88	88	0	88
R28YRS	ET081031	3	1	5	1	9	1	1	1	1	330	0	 	 	 	 	 	 
R28YRS	ET081032	1	1	5	1	2	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081032	2	2	5	1	5	2	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET081032	3	1	5	1	5	2	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET081032	4	2	5	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET081032	5	.5	5	1	5	2	0	88	 	 	 	79	88	88	88	0	88
R28YRS	ET081032	6	.5	5	1	5	2	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET081032	7	1.5	5	1	5	2	0	88	 	 	 	23	88	88	88	0	88
R28YRS	ET081032	8	.5	5	1	5	2	0	88	 	 	 	 	 	 	 	 	 
R28YRS	ET081033	1	1	5	1	2	1	1	2	 	 	 	44	88	88	88	0	88
R28YRS	ET081033	2	3	5	1	5	1	1	2	 	 	 	44	88	88	88	0	88
R28YRS	ET081033	3	2	5	1	5	1	1	2	 	 	 	44	88	88	88	0	88
R28YRS	ET081033	4	1	5	1	5	1	1	2	 	 	 	88	88	10	50	1	4
R28YRS	ET081033	5	4	5	1	9	1	1	2	1	750	5	 	 	 	 	 	 
R28YRS	ET081034	1	1	5	1	2	1	1	1	0	-88	200	44	88	88	88	0	88
R28YRS	ET081034	2	2	5	1	10	1	1	1	1	300	15	 	 	 	 	 	 
R28YRS	ET081035	1	.5	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081035	2	4	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081036	1	2	5	1	2	2	1	80	 	 	 	75	88	50	10	1	4
R28YRS	ET081036	2	1	5	1	5	2	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET081036	3	1	5	1	5	2	1	80	 	 	 	44	88	50	88	1	4
R28YRS	ET081036	4	1	5	1	9	2	1	80	1	300	0	 	 	 	 	 	 
R28YRS	ET081037	1	1	5	1	2	2	1	80	0	-88	500	75	88	50	88	1	3
R28YRS	ET081037	2	1	5	1	5	2	1	80	 	 	 	44	88	50	88	1	4
R28YRS	ET081037	3	1	5	1	9	2	1	80	1	300	0	44	88	50	10	1	4
R28YRS	ET081038	1	.5	5	1	2	1	1	1	0	-88	500	44	88	88	88	0	88
R28YRS	ET081039	1	.5	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081040	1	.25	5	1	2	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET081040	2	1	5	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET081040	3	1	5	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R28YRS	ET081040	4	.25	5	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET081040	5	.25	5	2	5	0	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET081041	1	160	17	1	2	2	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET081041	2	2	5	1	9	2	1	80	1	600	0	 	 	 	 	 	 
R28YRS	ET081041	3	1.5	5	1	5	2	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET081041	4	1	5	1	5	2	1	80	 	 	 	44	35	88	88	0	88
R28YRS	ET081041	5	.75	5	1	5	2	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET081041	6	1	5	4	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081041	7	2	5	2	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081042	1	.5	5	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET081042	2	1.5	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081042	3	1	5	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET081042	4	1	5	1	5	1	1	1	 	 	 	5	35	88	88	0	88
R28YRS	ET081043	1	1600	17	1	2	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081043	2	2	5	1	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081043	3	2	5	1	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET081043	4	1	5	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET081043	5	1	5	1	5	0	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET081044	1	.5	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081044	2	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081044	3	1	5	1	10	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET081044	4	2	5	1	9	1	1	1	1	400	0	 	 	 	 	 	 
R28YRS	ET081045	1	.25	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081045	2	2	5	1	5	1	1	1	 	 	 	44	76	88	88	0	88
R28YRS	ET081045	3	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081046	1	25	18	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081046	2	.5	5	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET081046	3	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081046	4	1	5	4	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET081047	1	.5	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081047	2	3	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081047	3	1	5	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET081048	1	1	5	1	2	2	0	88	0	-88	1400	44	88	88	88	0	88
R28YRS	ET081048	2	2	5	1	5	2	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET081048	3	2	5	1	5	2	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET081048	4	1	5	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET081048	5	1.5	5	4	5	0	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET081048	6	2	2	5	13	0	0	88	 	 	 	31	88	88	88	0	88
R28YRS	ET081048	7	.25	5	5	11	0	0	88	 	 	 	21	88	21	88	0	88
R28YRS	ET081049	1	1	5	1	2	1	1	1	 	 	 	50	88	88	88	0	88
R28YRS	ET081049	2	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET081049	3	1	5	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET081049	4	1.25	5	4	5	0	0	88	 	 	 	50	88	88	88	0	88
R28YRS	ET081050	1	6	18	1	2	1	1	80	0	-88	88	44	88	88	88	0	88
R28YRS	ET081050	2	3	5	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET081050	3	1	5	1	5	1	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET091001	1	5	17	1	2	1	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	ET091001	2	4	5	2	5	1	1	1	 	 	 	76	5	88	88	0	88
R28YRS	ET091001	3	4	5	2	5	1	1	1	 	 	 	75	44	88	88	0	88
R28YRS	ET091001	4	4	5	2	5	1	1	1	 	 	 	35	88	88	88	0	88
R28YRS	ET091002	1	.5	5	1	1	1	1	1	0	-88	0	88	88	88	88	0	88
R28YRS	ET091002	2	2	5	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091002	3	1	5	1	5	1	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET091002	4	1	5	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET091002	5	1	5	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET091002	6	2	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091003	1	1.75	5	1	5	1	1	2	 	 	 	75	88	88	88	0	88
R28YRS	ET091003	2	.25	5	1	5	1	1	2	 	 	 	35	88	88	88	0	88
R28YRS	ET091003	3	2	18	1	1	1	1	2	0	-88	0	88	88	88	88	0	88
R28YRS	ET091004	1	2	5	1	2	1	0	88	0	-88	0	44	88	88	88	0	88
R28YRS	ET091004	2	2	5	1	5	1	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET091004	3	3	5	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091004	4	1	5	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091004	5	2	5	1	5	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091004	6	1	5	1	5	1	0	88	 	 	 	79	88	88	88	0	88
R28YRS	ET091004	7	2	5	1	5	1	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091005	1	1	5	1	1	1	1	80	0	-88	0	88	88	88	88	0	88
R28YRS	ET091005	2	2	4	1	5	1	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET091005	3	.5	4	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R28YRS	ET091005	4	.25	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R28YRS	ET091005	5	.5	4	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET091005	6	1	5	4	5	0	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091005	7	1	4	1	5	1	1	80	 	 	 	35	88	88	88	0	88
R28YRS	ET091006	1	2	5	1	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET091006	2	2	5	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091006	3	1	5	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET091006	4	1	5	1	5	1	1	1	 	 	 	35	88	88	88	0	88
R28YRS	ET091006	5	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091006	6	.5	5	1	2	0	0	88	0	-88	0	44	88	88	88	0	88
R28YRS	ET091007	1	.5	5	1	2	1	1	1	0	-88	0	5	88	88	88	0	88
R28YRS	ET091007	2	2	5	1	5	1	1	1	 	 	 	75	44	88	88	0	88
R28YRS	ET091007	3	2	5	1	5	1	1	1	 	 	 	8	79	88	88	0	88
R28YRS	ET091007	4	2	5	1	5	1	1	1	 	 	 	5	75	88	88	0	88
R28YRS	ET091007	5	2.5	5	1	5	1	1	1	 	 	 	35	44	88	88	0	88
R28YRS	ET091008	1	1	5	1	2	2	1	80	0	-88	0	44	88	88	88	0	88
R28YRS	ET091008	2	2	5	1	5	2	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET091008	3	3	5	1	5	2	1	80	 	 	 	75	88	88	88	0	88
R28YRS	ET091008	4	1	5	1	5	2	1	80	 	 	 	5	88	88	88	0	88
R28YRS	ET091008	5	2	5	1	5	2	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET091009	1	4	5	1	5	2	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091009	2	2	5	1	5	2	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET091009	3	2	5	1	5	2	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091009	4	2	5	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091009	5	2	5	4	5	0	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET091009	6	.5	5	1	2	2	1	1	0	-88	0	 	 	 	 	 	 
R28YRS	ET091010	1	.5	5	1	2	1	1	80	0	-88	0	88	88	88	88	0	88
R28YRS	ET091010	2	2	5	1	5	1	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET091010	3	3	5	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R28YRS	ET091010	4	2.5	5	1	5	1	1	80	 	 	 	35	88	88	88	0	88
R28YRS	ET091010	5	3	5	2	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091011	1	.5	5	1	1	1	1	80	0	-88	74	88	88	88	88	0	88
R28YRS	ET091011	2	2	5	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R28YRS	ET091011	3	1	5	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R28YRS	ET091011	4	2	5	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET091011	5	1	5	1	5	1	1	80	 	 	 	35	88	88	88	0	88
R28YRS	ET091011	6	2	5	1	5	1	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET091012	1	1	5	1	2	1	0	88	0	-88	-77	44	88	88	88	0	88
R28YRS	ET091012	2	2	5	1	5	1	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET091012	3	3	5	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091012	4	1	5	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091012	5	2	5	1	5	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091012	6	2	5	1	5	1	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091013	1	.25	5	1	1	1	1	80	 	 	 	88	88	88	88	0	88
R28YRS	ET091013	2	2	5	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R28YRS	ET091013	3	1	5	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET091013	4	1	5	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R28YRS	ET091014	1	2	4	1	2	1	1	80	1	805	670	75	88	88	88	0	88
R28YRS	ET091014	2	1	4	1	5	1	1	80	 	 	 	35	88	88	88	0	88
R28YRS	ET091014	3	2	4	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091014	4	1	4	2	5	0	0	88	 	 	 	8	88	88	88	0	88
R28YRS	ET091015	1	.25	4	1	1	2	0	88	0	-88	700	 	 	 	 	 	 
R28YRS	ET091015	2	2	18	1	5	2	0	88	 	 	 	71	88	88	88	0	88
R28YRS	ET091015	3	2	4	1	5	2	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091015	4	2	4	1	5	2	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091015	5	1	5	1	5	2	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091015	6	2	4	1	10	2	0	88	1	375	300	 	 	 	 	 	 
R28YRS	ET091015	7	1	4	1	10	2	0	88	1	120	136	 	 	 	 	 	 
R28YRS	ET091015	8	5	4	1	9	2	0	88	1	250	0	 	 	 	 	 	 
R28YRS	ET091015	9	1	4	1	9	2	0	88	1	60	0	 	 	 	 	 	 
R28YRS	ET091015	10	1	5	1	13	2	0	88	1	30	0	 	 	 	 	 	 
R28YRS	ET091016	1	1	5	1	1	0	0	88	 	 	 	88	88	88	88	0	88
R28YRS	ET091016	2	3	5	2	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091016	3	1	5	2	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET091016	4	1	5	2	5	0	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091016	5	2	5	2	5	0	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091016	6	2	5	2	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091017	1	.5	5	1	1	1	1	1	 	 	 	 	 	 	 	 	 
R28YRS	ET091017	2	2.5	5	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET091017	3	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091017	4	1	5	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET091017	5	2	5	1	5	1	1	1	 	 	 	35	88	88	88	0	88
R28YRS	ET091017	6	1	5	1	5	1	1	1	 	 	 	64	88	88	88	0	88
R28YRS	ET091017	7	2.5	5	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091018	1	.5	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091018	2	3	5	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET091018	3	4	5	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET091018	4	2	5	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091018	5	2	5	1	5	1	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET091018	6	1	5	1	5	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091018	7	1	5	1	5	1	1	1	 	 	 	35	88	88	88	0	88
R28YRS	ET091018	8	1	5	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET091019	1	.5	5	1	1	1	1	1	 	 	 	88	88	88	88	0	88
R28YRS	ET091019	2	3	5	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091019	3	1	5	1	5	1	1	1	 	 	 	8	88	88	88	0	88
R28YRS	ET091019	4	1	5	1	5	1	1	1	 	 	 	35	88	88	88	0	88
R28YRS	ET091020	1	.5	5	3	1	0	0	88	 	 	 	88	88	88	88	0	88
R28YRS	ET091020	2	3	5	4	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET091020	3	1	5	4	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091020	4	1	5	4	5	0	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091020	5	1	5	4	5	0	0	88	 	 	 	79	88	88	88	0	88
R28YRS	ET091020	6	4	5	4	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091020	7	12	5	1	10	1	1	1	1	3000	0	77	88	88	88	0	88
R28YRS	ET091021	1	600	17	1	1	1	0	88	 	 	 	88	88	88	88	0	88
R28YRS	ET091021	2	.25	4	1	5	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091021	3	2	18	1	5	1	0	88	 	 	 	7	88	88	88	0	88
R28YRS	ET091021	4	2	5	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091021	5	1	5	1	5	1	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET091021	6	1	5	2	5	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091021	7	4	5	1	9	1	0	88	1	1500	0	 	 	 	 	 	 
R28YRS	ET091022	1	.25	5	1	5	2	1	1	 	 	 	88	88	88	88	0	88
R28YRS	ET091022	2	4	5	1	5	2	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091022	3	2	5	1	5	2	1	1	 	 	 	35	88	88	88	0	88
R28YRS	ET091022	4	1	5	1	5	2	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091022	5	1	5	1	1	2	1	1	 	 	 	5	88	88	88	0	88
R28YRS	ET091023	1	2	5	1	5	1	1	2	 	 	 	75	88	88	88	0	88
R28YRS	ET091023	2	.5	5	1	5	1	1	2	 	 	 	44	88	88	88	0	88
R28YRS	ET091023	3	.5	5	1	5	1	1	2	 	 	 	64	88	88	88	0	88
R28YRS	ET091023	4	2	5	1	9	1	1	2	 	 	 	5	88	88	88	0	88
R28YRS	ET091023	5	.25	5	1	1	1	1	2	 	 	 	88	88	88	88	0	88
R28YRS	ET091024	1	.5	5	1	2	1	0	88	0	-88	0	44	88	88	88	0	88
R28YRS	ET091024	2	2	5	1	5	1	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091024	3	1	5	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091024	4	1	5	1	5	1	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091024	5	1	5	1	5	1	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091025	1	.25	5	1	2	1	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091025	2	1.5	5	1	5	1	1	1	 	 	 	35	88	88	88	0	88
R28YRS	ET091025	3	1.5	5	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET091025	4	1.25	5	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091025	5	1	5	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091025	6	1.25	5	4	5	0	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091026	1	.5	5	1	2	0	0	88	0	-88	0	44	88	88	88	0	88
R28YRS	ET091026	2	2.5	5	1	5	0	0	88	 	 	 	35	76	88	88	0	88
R28YRS	ET091026	3	4	5	1	5	0	0	88	 	 	 	75	50	88	88	0	88
R28YRS	ET091026	4	.5	5	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091026	5	200	17	1	1	0	0	88	0	-88	3800	88	88	88	88	0	88
R28YRS	ET091027	1	1	5	1	2	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET091027	2	2	5	1	5	1	1	80	 	 	 	76	88	88	88	0	88
R28YRS	ET091027	3	1	5	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R28YRS	ET091027	4	2	5	1	5	1	1	80	 	 	 	35	88	88	88	0	88
R28YRS	ET091027	5	2	5	1	5	1	1	80	 	 	 	8	88	88	88	0	88
R28YRS	ET091027	6	2	5	1	5	1	1	80	 	 	 	44	88	88	88	0	88
R28YRS	ET091028	1	1	5	1	2	0	1	1	0	-88	0	88	88	88	88	0	88
R28YRS	ET091028	2	1	5	1	5	0	1	1	 	 	 	44	88	88	88	0	88
R28YRS	ET091028	3	3	5	1	5	0	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091028	4	3	5	1	5	0	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET091028	5	2	5	1	5	0	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET091028	6	1	5	1	5	0	1	1	 	 	 	79	88	88	88	0	88
R28YRS	ET091029	1	1000	17	1	2	1	1	1	0	-88	200	44	88	88	88	0	88
R28YRS	ET091029	2	2	4	1	5	1	1	1	 	 	 	75	88	88	88	0	88
R28YRS	ET091029	3	1	4	1	5	1	1	1	 	 	 	76	88	88	88	0	88
R28YRS	ET091029	4	2	4	3	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091029	5	2	4	3	5	0	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091029	6	2	4	4	5	0	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091029	7	1	4	4	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091029	8	1	4	1	5	1	1	1	 	 	 	50	88	88	88	0	88
R28YRS	ET091030	1	1	5	1	2	1	0	88	0	-88	0	44	88	88	88	0	88
R28YRS	ET091030	2	4	5	1	5	1	0	88	 	 	 	75	58	88	88	0	88
R28YRS	ET091030	3	2	5	1	5	1	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091031	1	.25	5	1	2	0	0	88	0	-88	0	44	88	88	88	0	88
R28YRS	ET091031	2	3	5	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091031	3	1	5	1	5	0	0	88	 	 	 	76	88	88	88	0	88
R28YRS	ET091031	4	1	5	1	5	0	0	88	 	 	 	44	88	88	88	0	88
R28YRS	ET091031	5	1	5	1	5	0	0	88	 	 	 	50	88	88	88	0	88
R28YRS	ET091031	6	2	5	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091031	7	2	5	1	5	0	0	88	 	 	 	75	88	88	88	0	88
R28YRS	ET091031	8	1	5	1	5	0	0	88	 	 	 	5	88	88	88	0	88
R28YRS	ET091031	9	2	5	1	5	0	0	88	 	 	 	35	88	88	88	0	88
R28YRS	ET091031	10	2	5	1	9	0	0	88	1	640	0	 	 	 	 	 	 
R28YRS	ET091032	1	.25	4	1	2	1	1	80	1	0	0	44	88	88	88	0	88
R28YRS	ET091032	2	1	2	1	5	1	1	80	 	 	 	75	88	88	88	0	88
R28YRS	ET091032	3	1.25	4	1	5	1	1	80	 	 	 	8	88	88	88	0	88
R28YRS	ET091032	4	1.25	4	1	5	1	1	80	 	 	 	5	88	88	88	0	88
R28YRS	ET091032	5	1	4	1	5	1	1	80	 	 	 	35	88	88	88	0	88
R28YRS	ET091033	1	4	18	1	1	1	1	1	 	 	 	88	88	88	88	0	88
