FORMNO	CHILDID	CDINT	EVERSCH	ENRSCH	SINGLSEX	SCTYPE	GRADNOW	TMSCHMIN	TRANSSCH	DANGSCH	SCHRISK1	SCHRISK2	SCHRISK3	MISSCH	WMISSC1	WMISSC2	WMISSC3	SEAMIS01	SEAMIS02	SEAMIS03	DAYMISS	BESTSCH1	BESTSCH2	BESTSCH3	WORSTSC1	WORSTSC2	WORSTSC3	GRADCOMP	AGESTOP	XSINGLSX	XSCTYPE	XTMSCHMN	XTRNSSCH	XDANGSCH	XSCHRISK	SCHWHY1	SCHWHY2	SCHWHY3	CSLEEP	CCHCARE	CHHCHORE	CNPAYWRK	CPAYWORK	CSCHOOL	CSTUDY	CPLAY	CHLDWORK	PAYLIKE1	PAYLIKE2	PAYLIKE3	PYNOLIK1	PYNOLIK2	PYNOLIK3	SCHWRK	SCHMISS	WRKINJ	WRKINJ1	WRKINJ2	WRKINJ3	PPVTLOW	PPVTHIGH	STRTHRPP	STRTMNPP	PPVT001	PPVT002	PPVT003	PPVT004	PPVT005	PPVT006	PPVT007	PPVT008	PPVT009	PPVT010	PPVT011	PPVT012	SET01ERR	PPVT013	PPVT014	PPVT015	PPVT016	PPVT017	PPVT018	PPVT019	PPVT020	PPVT021	PPVT022	PPVT023	PPVT024	SET02ERR	PPVT025	PPVT026	PPVT027	PPVT028	PPVT029	PPVT030	PPVT031	PPVT032	PPVT033	PPVT034	PPVT035	PPVT036	SET03ERR	PPVT037	PPVT038	PPVT039	PPVT040	PPVT041	PPVT042	PPVT043	PPVT044	PPVT045	PPVT046	PPVT047	PPVT048	SET04ERR	PPVT049	PPVT050	PPVT051	PPVT052	PPVT053	PPVT054	PPVT055	PPVT056	PPVT057	PPVT058	PPVT059	PPVT060	SET05ERR	PPVT061	PPVT062	PPVT063	PPVT064	PPVT065	PPVT066	PPVT067	PPVT068	PPVT069	PPVT070	PPVT071	PPVT072	SET06ERR	PPVT073	PPVT074	PPVT075	PPVT076	PPVT077	PPVT078	PPVT079	PPVT080	PPVT081	PPVT082	PPVT083	PPVT084	SET07ERR	PPVT085	PPVT086	PPVT087	PPVT088	PPVT089	PPVT090	PPVT091	PPVT092	PPVT093	PPVT094	PPVT095	PPVT096	SET08ERR	PPVT097	PPVT098	PPVT099	PPVT100	PPVT101	PPVT102	PPVT103	PPVT104	PPVT105	PPVT106	PPVT107	PPVT108	SET09ERR	PPVT109	PPVT110	PPVT111	PPVT112	PPVT113	PPVT114	PPVT115	PPVT116	PPVT117	PPVT118	PPVT119	PPVT120	SET10ERR	PPVT121	PPVT122	PPVT123	PPVT124	PPVT125	PPVT126	PPVT127	PPVT128	PPVT129	PPVT130	PPVT131	PPVT132	SET11ERR	PPVT133	PPVT134	PPVT135	PPVT136	PPVT137	PPVT138	PPVT139	PPVT140	PPVT141	PPVT142	PPVT143	PPVT144	SET12ERR	PPVT145	PPVT146	PPVT147	PPVT148	PPVT149	PPVT150	PPVT151	PPVT152	PPVT153	PPVT154	PPVT155	PPVT156	SET13ERR	PPVT157	PPVT158	PPVT159	PPVT160	PPVT161	PPVT162	PPVT163	PPVT164	PPVT165	PPVT166	PPVT167	PPVT168	SET14ERR	PPVT169	PPVT170	PPVT171	PPVT172	PPVT173	PPVT174	PPVT175	PPVT176	PPVT177	PPVT178	PPVT179	PPVT180	SET15ERR	PPVT181	PPVT182	PPVT183	PPVT184	PPVT185	PPVT186	PPVT187	PPVT188	PPVT189	PPVT190	PPVT191	PPVT192	SET16ERR	PPVT193	PPVT194	PPVT195	PPVT196	PPVT197	PPVT198	PPVT199	PPVT200	PPVT201	PPVT202	PPVT203	PPVT204	SET17ERR	FINHRPP	FINMNPP	CEILING	MINERR	language1	language2	source	score_ppvt	rscorelang_ppvt	CONDPP	YNOADQ01	YNOADQ02	PPFWLANG	PPCDLANG	STRTHRWM	STRTMRWM	LEVLREAD	LEVLWRIT	MATH01	MATH02	MATH03	MATH04	MATH05	MATH06	MATH07	MATH08	MATH09	MATH10	FINHRRWM	FINMNRWM	score_math	rscorelang_math	CONDRWAQ	YNORWM01	YNORWM02	CHEALTHY	CFODFRQ1	CFODFRQ2	CFODFRQ3	CFODFRQ4	CFODFRQ5	CFODFRQ6	CFODFRQ7	CFOODTOT	CFDDIV00	CFDDIV01	CFDDIV02	CFDDIV03	CFDDIV04	CFDDIV05	CFDDIV06	CFDDIV07	CFDDIV08	CFDDIV09	CFDDIV10	CFDDIV11	CFDDIV12	CFDDIV13	CFDIVTOT	MENARCHE	VOICE	HAIRCHIN	CANYHELP	WHOHELP	CHELP01	CHELP02	CHELP03	CHELP04	CHELP05	CHELP06	FRIEND	LEAD	INCGAME	HARDTALK	HELPCHLD	UNDERFIF	WORKWITH	WOTALK	WOHELP	PAYTALK	GRPMEM01	GRPMEM02	GRPMEM03	GRPMEM04	GRPMEM05	GRPMEM06	GRPMEM07	GRPMEM08	GRPATT01	GRPATT02	GRPATT03	GRPATT04	GRPATT05	GRPATT06	GRPATT07	GRPATT08	CFAMSON	CLADDER	CFARLAD	CHLPMV1	CHLPMV2	CHLPMV3	CHLPDWN1	CHLPDWN2	CHLPDWN3	CFAMDTR	CSCUSEFL	CNSCUSE	CHFUTURE	CGRDLIKE	CEXPGRAD	CYDRPOT1	CYDRPOT2	CYDRPOT3	TR1	TR2	TR3	SV1	SV2	TR4	SV5	SV6	AG1	AG2	AG3	PS1	PS2	PS7	PS3	SD1	SD2	WHYBAD1	WHYBAD2	WHYBAD3	PS4	PS8	SD3	AG4	SD4	PS5	SD5	TEABAD1	TEABAD2	TEABAD3	PS6	AG5	PS9	OBEY	NOTALK	LOVED	NOSUPP	SPEAK	FAIRPUN	SISLESS	TIMATT	BROLESS	BROFREE	SISFREE	PARWOR	DECISION	PARDEC	WHATDEC	MINDS	AMBITION	CCIRCUM1	CCIRCUM2	CREAS1	CREAS2	CRELCIRC	ETTMSTUD	ETYNOTIM	ETWISH	ETHMCNST
R28YRS	ET011012	1/21/2007	1	1	0	4	6	30	1	0	88	88	88	0	88	88	88	88	88	88	3	12	16	10	16	1	88	88	88	88	88	-88	88	88	88	88	88	88	9	1	1	0	0	9	2	2	0	88	88	88	88	88	88	3	0	0	88	88	88	109	204	5	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	1	1	4	2	1	2	4	2	1	2	4	3	3	3	1	2	1	1	1	4	3	2	3	2	1	4	1	1	4	4	2	3	2	4	1	4	3	2	3	1	3	2	1	3	3	1	4	3	2	1	4	3	4	2	4	1	4	2	3	3	2	4	2	1	3	3	1	3	2	2	3	4	2	4	3	1	3	4	2	3	1	2	1	3	1	2	5	4	2	3	1	2	2	4	3	2	2	3	2	5	5	30	204	23	1	1	3	110	350.366638183594	1	88	88	2	2	7	15	4	3	419	45	8	2	2	2	2	4	7	20	8	0	7	326.094543457031	1	88	88	1	0	1	0	1	1	1	0	4	0	1	1	1	0	0	1	0	1	1	1	1	0	1	9	0	88	88	1	1	1	1	1	0	0	1	3	3	1	2	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	6	1	15	88	8	1	88	2	1	88	11	14	1	88	88	88	1	3	1	4	3	4	4	3	1	3	2	2	4	4	1	2	4	88	88	88	4	3	2	1	4	2	4	88	88	88	4	3	1	1	4	2	3	2	1	3	1	4	3	4	3	0	88	88	88	11	3	3	88	88	4	1	88	88	1
R28YRS	ET011013	1/25/2007	1	1	0	4	6	45	1	0	88	88	88	0	88	88	88	88	88	88	3	6	5	88	99	99	99	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	1	1	8	1	2	1	1	2	88	11	88	88	1	0	0	88	88	88	85	168	4	55	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	4	4	3	1	4	2	3	2	3	1	1	2	2	3	3	4	1	3	3	1	2	1	3	2	4	2	3	3	2	1	4	2	2	2	4	3	2	2	3	3	1	2	1	2	1	4	1	1	3	4	3	2	3	2	1	1	4	4	2	2	2	4	3	4	3	2	3	1	2	4	2	2	3	1	4	3	2	3	2	1	1	1	3	2	1	4	2	4	10	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	5	21	168	25	1	1	3	81	300.863983154297	1	88	88	2	2	5	3	4	3	419	45	8	2	2	1	2	4	8	46	5	21	8	363.300170898438	1	88	88	1	0	1	0	0	1	1	0	3	0	1	0	1	0	0	0	0	1	1	0	1	0	0	5	88	0	0	1	1	1	1	0	1	1	1	5	3	1	2	2	3	88	88	88	1	1	0	0	0	0	0	0	0	3	88	88	88	88	88	88	88	2	3	6	1	88	88	16	88	88	2	1	88	4	14	1	88	88	88	2	1	2	3	1	2	2	2	1	2	1	2	3	3	1	3	4	88	88	88	1	4	1	1	4	1	4	88	88	88	3	2	2	1	2	1	2	3	3	3	2	3	1	4	4	0	88	88	88	4	5	5	88	88	6	1	88	88	0
R28YRS	ET011014	5/1/2007	1	1	0	4	6	45	1	0	88	88	88	0	88	88	88	88	88	88	3	5	9	88	28	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	0	0	7	3	4	0	88	88	88	88	88	88	1	0	0	88	88	88	109	204	3	20	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	2	3	3	1	1	4	2	1	2	4	3	0	2	4	3	2	2	4	2	1	3	1	4	3	3	3	2	3	1	1	1	4	4	2	1	2	3	3	4	3	2	3	1	3	4	2	2	4	1	4	2	2	2	4	3	1	1	2	1	1	2	3	4	4	4	2	2	4	77	2	3	3	4	3	77	2	7	4	1	3	4	77	3	2	1	1	3	1	2	3	3	1	3	1	1	4	3	1	1	3	3	2	4	4	0	204	26	1	1	3	110	350.366638183594	1	88	88	2	2	4	10	2	3	419	55	8	2	2	1	2	4	9	46	4	32	7	326.094543457031	1	88	88	2	0	1	0	1	1	1	0	4	1	0	0	0	1	0	0	0	0	0	0	1	0	0	3	88	77	77	1	3	1	0	1	0	1	1	3	77	2	2	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	7	18	2	88	15	88	88	2	1	88	40	14	1	88	88	88	2	2	1	1	2	1	1	1	1	2	2	1	4	4	1	1	3	88	88	88	4	3	2	1	4	2	2	13	88	88	4	3	1	1	2	1	1	3	2	4	4	3	4	3	4	0	88	88	88	27	2	3	6	88	4	1	88	88	1
R28YRS	ET011015	1/27/2007	1	1	1	1	3	10	1	0	88	88	88	1	16	88	88	3	88	88	1	11	5	88	16	15	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	0	0	7	2	5	0	88	88	88	88	88	88	1	0	1	4	88	88	73	204	10	15	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	3	2	1	3	4	3	4	1	2	4	4	4	3	1	3	2	3	2	3	1	2	2	2	4	3	4	2	3	4	1	2	1	2	2	4	1	3	3	2	1	4	2	2	2	4	3	3	2	4	1	3	1	1	2	1	4	1	4	3	3	3	2	1	4	1	2	4	4	2	2	2	3	2	2	2	2	3	1	2	4	1	2	3	1	4	4	2	1	4	2	4	1	2	1	3	2	1	4	4	3	2	1	3	4	2	3	1	1	3	3	1	3	4	1	3	3	1	3	1	4	2	2	1	2	3	4	3	3	4	4	3	3	4	4	3	3	2	6	10	50	204	34	1	1	3	111	352.401000976563	1	88	88	2	2	4	0	1	3	419	45	-77	77	2	1	2	4	6	-77	11	10	6	304.540954589844	1	88	88	1	0	1	0	1	1	1	0	4	0	1	0	1	0	0	0	0	1	1	1	1	0	0	6	88	0	0	1	7	1	1	1	1	0	1	5	1	1	3	2	88	88	88	88	88	0	0	0	1	0	0	0	0	88	88	88	2	88	88	88	88	2	8	9	18	15	88	14	15	88	2	1	88	38	12	1	88	88	88	3	4	1	1	1	3	1	77	1	2	1	4	2	2	2	2	3	88	88	88	3	2	2	1	4	1	4	88	88	88	4	3	1	1	2	1	4	1	2	88	2	2	3	88	4	77	88	88	88	38	4	4	88	88	5	1	88	88	1
R28YRS	ET011016	1/13/2007	1	1	0	4	3	30	1	0	88	88	88	0	88	88	88	88	88	88	0	6	10	9	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	4	0	0	9	1	2	0	88	88	88	88	88	88	3	0	0	88	88	88	85	192	6	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	1	4	3	1	4	2	3	2	3	4	1	4	2	4	3	4	1	3	4	1	3	1	3	2	4	1	3	3	3	1	4	2	77	2	4	2	4	2	4	1	77	3	1	2	1	1	1	4	3	3	2	2	1	4	1	1	4	3	2	4	2	3	3	4	1	2	4	1	3	4	2	3	4	1	4	5	2	3	2	3	4	1	2	1	4	2	3	3	2	4	3	1	4	3	2	3	1	2	3	4	1	5	2	3	2	4	1	2	3	3	3	3	1	3	8	88	88	88	88	88	88	88	88	88	88	88	88	88	6	45	192	33	1	1	3	96	325.050201416016	1	88	88	2	2	8	10	4	3	419	45	8	2	2	1	2	3	7	26	8	40	7	326.094543457031	1	88	88	1	0	1	0	1	0	1	0	3	0	1	0	1	0	0	1	0	0	1	0	1	0	0	5	0	88	88	1	1	1	1	1	0	0	1	2	2	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	3	5	15	6	18	5	11	14	2	1	88	11	14	1	88	88	88	1	1	1	1	2	1	1	3	1	4	1	1	4	4	2	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	4	3	2	1	1	4	2	2	2	4	2	4	4	4	4	0	88	88	88	11	4	4	88	88	6	1	88	88	1
R28YRS	ET011017	1/15/2007	1	1	0	4	6	30	1	0	88	88	88	0	88	88	88	88	88	88	2	10	88	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	2	0	0	8	2	3	0	88	88	88	88	88	88	1	0	0	88	88	88	73	120	10	50	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	3	2	1	1	4	3	4	1	4	2	3	1	4	1	3	2	3	3	3	1	7	2	1	3	3	4	4	2	1	1	2	1	3	5	4	1	1	2	4	1	1	2	2	3	4	1	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	11	15	120	21	1	1	3	57	254.299865722656	1	88	88	2	2	11	15	4	3	419	45	8	2	2	1	2	4	7	400	11	30	9	412.565551757813	1	88	88	1	0	1	0	1	1	1	0	4	0	1	1	1	0	0	0	0	1	1	0	1	0	0	6	88	0	0	1	6	1	1	1	1	0	1	7	2	2	2	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	4	9	7	1	15	8	9	88	2	1	88	14	14	1	88	88	88	1	1	4	4	2	1	1	2	1	4	1	1	4	4	1	4	4	88	88	88	4	4	2	1	2	1	4	88	88	88	4	1	1	1	1	1	4	2	1	4	1	4	4	1	2	1	1	1	0	14	2	5	9	88	4	1	88	88	1
R28YRS	ET011018	1/14/2007	1	1	0	4	6	15	1	0	88	88	88	0	88	88	88	88	88	88	3	6	88	88	16	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	1	0	0	7.30000019073486	1	4	0	88	88	88	88	88	88	1	0	0	88	88	88	109	180	3	25	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	4	3	3	3	1	1	4	2	1	2	4	3	1	2	4	3	3	3	1	2	4	4	1	1	3	3	4	2	1	3	1	2	4	4	2	3	2	3	3	4	3	2	3	1	4	4	1	2	1	1	4	2	2	2	2	3	1	1	2	1	4	2	3	1	4	3	1	1	3	2	1	2	1	2	3	4	2	8	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	3	35	180	21	1	1	3	92	318.721099853516	1	88	88	2	2	3	55	4	3	419	45	8	4	2	1	2	1	3	46	4	5	6	304.540954589844	1	88	88	2	0	1	0	1	1	1	0	4	0	1	0	1	0	0	1	0	1	1	0	1	0	0	6	88	0	0	1	1	1	1	1	1	0	1	3	2	1	3	2	88	88	88	88	88	0	1	0	0	0	0	0	0	88	2	88	88	88	88	88	88	2	9	9	88	88	88	7	17	88	2	1	88	7	14	1	88	88	88	1	4	1	2	1	3	1	4	1	1	1	2	4	4	1	1	4	88	88	88	4	4	1	1	2	1	4	88	88	88	4	4	1	1	1	1	4	1	2	4	1	4	4	4	4	0	88	88	88	7	3	4	9	88	4	1	88	88	0
R28YRS	ET011019	1/12/2007	1	1	0	1	5	10	1	1	1	88	88	0	88	88	88	88	88	88	0	1	10	11	16	88	88	88	88	88	88	-88	88	88	88	88	88	88	9	0	1	0	0	8	2	4	0	88	88	88	88	88	88	3	0	0	88	88	88	85	204	7	45	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	1	4	3	1	4	2	3	2	3	2	1	1	1	4	3	4	1	3	4	1	2	1	3	2	4	4	3	3	3	1	4	2	1	2	4	3	2	2	4	4	3	3	4	2	1	4	1	4	3	3	3	2	1	4	1	2	4	4	3	1	3	3	4	4	2	2	3	2	2	4	2	1	2	1	4	5	2	2	4	2	3	1	4	2	2	2	3	3	6	4	2	2	3	3	1	3	1	2	3	3	2	7	2	1	3	4	3	4	2	2	3	3	1	2	5	4	2	4	1	2	2	4	1	4	3	3	1	6	8	30	204	41	1	1	3	101	334.769927978516	1	88	88	2	2	8	35	4	3	419	45	8	2	2	1	2	4	7	400	9	0	9	412.565551757813	1	88	88	1	0	1	0	1	1	1	0	4	0	1	0	0	0	0	1	0	1	1	1	1	0	1	7	0	88	88	1	1	1	1	1	0	0	1	3	3	2	2	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	6	17	1	88	1	16	8	2	1	88	27	14	1	88	88	88	1	2	2	4	3	3	4	3	1	4	2	1	4	4	1	2	4	88	88	88	4	3	1	2	4	2	3	88	88	88	4	3	1	1	4	1	2	1	2	4	1	4	3	4	4	0	88	88	88	27	3	2	9	8	4	1	88	88	1
R28YRS	ET011020	1/23/2007	1	1	0	1	4	20	1	1	1	88	88	0	88	88	88	88	88	88	0	1	10	12	16	25	88	88	88	88	88	-88	88	88	88	88	88	88	9	1	1	0	0	8	2	3	0	88	88	88	88	88	88	3	0	0	88	88	88	73	204	8	2	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	4	3	1	1	4	2	1	2	4	3	4	1	2	4	1	2	3	1	4	2	3	3	3	1	2	3	1	4	3	4	1	4	2	1	2	1	3	4	4	4	3	3	3	2	3	2	2	3	4	3	6	2	4	1	2	4	2	2	1	4	2	4	3	4	3	2	1	3	1	2	3	4	2	3	2	3	3	4	3	1	3	2	4	4	2	1	2	1	3	6	2	2	3	4	4	1	2	1	3	2	4	2	6	4	4	1	2	3	1	3	2	3	3	3	2	7	4	2	3	3	2	3	1	3	2	1	1	3	7	4	3	4	1	2	4	3	2	4	3	2	1	7	8	42	204	53	1	1	3	93	320.303405761719	1	88	88	2	2	8	50	4	3	3119	43	8	1	2	4	2	4	7	406	9	30	4	272.723724365234	1	88	88	1	0	1	0	1	1	1	0	4	0	1	1	0	0	0	0	0	1	1	0	0	0	0	4	0	88	88	1	19	1	1	1	0	0	1	4	2	1	3	1	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	5	7	1	15	88	8	1	88	2	1	88	11	14	1	88	88	88	4	2	1	4	3	3	4	4	1	4	1	1	4	4	1	1	4	88	88	88	4	4	2	2	4	2	3	88	88	88	4	3	2	1	4	1	3	1	2	4	1	3	4	4	3	0	88	88	88	11	3	4	9	30	4	1	88	88	1
R28YRS	ET011021	2/5/2007	1	1	0	2	6	10	1	0	88	88	88	0	88	88	88	88	88	88	3	5	88	88	29	88	88	88	88	88	88	-88	88	88	88	88	88	88	8	0	3	0	0	8	1	4	0	88	88	88	88	88	88	1	0	0	88	88	88	97	204	9	0	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	2	4	3	4	1	3	4	1	2	2	3	1	4	4	3	3	2	1	4	2	1	2	4	4	3	2	4	1	3	1	2	2	1	4	1	1	1	6	3	2	2	4	3	4	4	4	2	1	2	2	5	4	1	2	3	1	2	4	2	2	3	1	1	5	2	4	2	3	1	1	2	1	2	2	2	3	5	4	2	1	1	3	4	3	2	4	3	3	1	5	2	2	4	4	4	3	2	2	2	4	1	2	6	4	3	4	1	4	4	3	1	4	3	1	2	5	9	20	204	41	1	1	3	99	329.797058105469	1	88	88	2	2	9	23	4	3	419	55	6	1	2	1	4	1	7	46	9	30	3	257.071716308594	1	88	88	1	0	1	0	1	1	1	0	4	0	1	1	1	0	0	0	0	1	1	0	0	0	0	5	0	88	88	1	19	1	1	1	1	0	1	12	3	1	3	2	88	88	88	88	88	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	5	6	7	8	9	8	5	2	1	88	11	14	1	88	88	88	1	1	4	1	1	2	1	3	1	4	1	1	4	4	1	1	4	88	88	88	4	4	1	1	4	1	4	88	88	88	4	1	1	1	4	1	4	1	4	4	1	4	4	4	4	0	88	88	88	11	3	3	88	88	4	1	88	88	1
R28YRS	ET011022	1/27/2007	1	1	0	4	6	60	1	0	88	88	88	0	88	88	88	88	88	88	2	5	88	88	16	88	88	88	88	88	88	-88	88	88	88	88	88	88	10	0	0	0	4	7	1	2	1	3	1	2	5	1	88	3	0	0	88	88	88	97	204	8	45	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	88	2	2	4	3	4	4	3	4	1	2	1	3	1	4	1	3	2	1	1	4	2	2	2	4	4	4	2	4	1	2	3	2	2	4	4	1	2	3	4	3	2	1	4	1	1	4	4	2	1	2	2	2	4	3	2	3	1	4	4	1	4	2	1	4	2	2	2	1	2	4	1	3	1	4	4	3	3	5	4	2	1	1	4	2	3	4	1	3	4	1	2	2	3	3	4	4	3	2	4	2	3	1	2	3	4	2	3	1	1	4	3	1	4	4	3	2	1	9	5	204	24	1	1	3	115	360.538421630859	1	88	88	2	2	9	10	4	3	439	45	8	2	2	1	2	4	6	280	9	18	7	326.094543457031	1	88	88	2	0	1	0	1	1	1	0	4	0	1	0	1	0	0	0	0	1	0	0	0	0	0	3	88	0	0	0	88	1	1	1	0	0	0	4	3	1	2	2	1	1	3	2	2	0	0	0	0	0	0	0	0	88	88	88	88	88	88	88	88	2	2	5	8	15	6	5	9	8	2	1	88	14	14	1	88	88	88	2	2	1	1	1	4	1	4	1	1	1	1	4	4	1	2	4	88	88	88	4	4	1	1	4	1	4	88	88	88	4	1	1	1	2	1	3	1	2	4	1	4	4	4	4	0	88	88	88	14	4	4	88	88	5	1	88	88	1
