FORMNO	CHILDID	ACTID	ACTYEST	ACTSUPER	ACTCARE	CHOICE
R28YRS	ET171027	4	7	0	0	0
R28YRS	ET171028	1	1	0	0	0
R28YRS	ET171028	2	2	0	0	0
R28YRS	ET171028	3	5	0	0	0
R28YRS	ET171029	1	7	1	1	0
R28YRS	ET171029	2	17	0	0	1
R28YRS	ET171029	3	10	0	0	1
R28YRS	ET171030	1	7	0	0	0
R28YRS	ET171030	2	5	0	0	0
R28YRS	ET171031	1	1	0	1	0
R28YRS	ET171031	2	5	0	0	0
R28YRS	ET171031	3	10	0	0	1
R28YRS	ET171031	4	17	0	1	1
R28YRS	ET171031	5	18	0	0	0
R28YRS	ET171032	1	1	0	0	0
R28YRS	ET171032	2	7	0	0	0
R28YRS	ET171033	1	1	0	0	0
R28YRS	ET171033	2	6	0	0	0
R28YRS	ET171033	3	2	0	0	0
R28YRS	ET171034	1	1	0	0	0
R28YRS	ET171034	2	5	0	0	0
R28YRS	ET171034	3	6	0	0	0
R28YRS	ET171035	1	5	0	0	0
R28YRS	ET171035	2	6	0	0	0
R28YRS	ET171035	3	7	0	0	0
R28YRS	ET171036	1	1	0	0	1
R28YRS	ET171036	2	2	0	0	1
R28YRS	ET171036	3	14	0	0	1
R28YRS	ET171037	1	1	0	0	0
R28YRS	ET171037	2	3	0	0	0
R28YRS	ET171037	3	5	0	0	0
R28YRS	ET171037	4	6	0	0	0
R28YRS	ET171038	1	1	0	0	0
R28YRS	ET171038	2	5	0	0	0
R28YRS	ET171039	1	7	0	0	0
R28YRS	ET171039	2	1	0	0	0
R28YRS	ET171040	1	1	1	0	1
R28YRS	ET171040	2	2	1	1	1
R28YRS	ET171040	3	7	1	1	2
R28YRS	ET171040	4	10	0	1	0
R28YRS	ET171041	1	5	0	0	0
R28YRS	ET171041	2	1	0	0	0
R28YRS	ET171041	3	2	0	0	0
R28YRS	ET171042	1	1	0	0	0
R28YRS	ET171042	2	5	0	0	0
R28YRS	ET171042	3	2	0	0	0
R28YRS	ET171043	1	1	0	0	0
R28YRS	ET171043	2	5	0	0	0
R28YRS	ET171043	3	6	0	0	0
R28YRS	ET171044	1	1	0	0	0
R28YRS	ET171044	2	2	0	0	1
R28YRS	ET171044	3	7	0	0	0
R28YRS	ET171045	1	1	0	0	0
R28YRS	ET171045	2	5	0	0	0
R28YRS	ET171045	3	6	0	0	0
R28YRS	ET171046	1	1	0	0	0
R28YRS	ET171046	2	2	0	0	1
R28YRS	ET171046	3	7	1	0	0
R28YRS	ET171046	4	10	0	0	0
R28YRS	ET171046	5	5	0	0	0
R28YRS	ET171047	1	1	0	0	0
R28YRS	ET171047	2	5	0	0	0
R28YRS	ET171047	3	6	0	0	0
R28YRS	ET171048	1	1	1	0	1
R28YRS	ET171048	2	7	1	0	1
R28YRS	ET171048	3	5	1	0	1
R28YRS	ET171049	1	1	0	0	0
R28YRS	ET171049	2	2	0	0	0
R28YRS	ET171049	3	6	0	0	0
R28YRS	ET171050	1	1	0	0	0
R28YRS	ET171050	2	5	0	0	0
R28YRS	ET171050	3	6	0	0	0
R28YRS	ET181001	1	5	1	1	1
R28YRS	ET181001	2	1	1	1	1
R28YRS	ET181001	3	3	0	1	1
R28YRS	ET181001	4	7	0	1	1
R28YRS	ET181001	5	2	0	0	1
R28YRS	ET181002	1	1	0	0	1
R28YRS	ET181002	2	6	1	0	1
R28YRS	ET181003	1	6	0	1	1
R28YRS	ET181003	2	7	0	1	1
R28YRS	ET181003	3	3	0	1	1
R28YRS	ET181003	4	2	0	0	0
R28YRS	ET181003	5	17	0	1	0
R28YRS	ET181004	1	1	0	0	1
R28YRS	ET181004	2	2	0	0	2
R28YRS	ET181004	3	7	0	0	2
R28YRS	ET181005	1	7	0	0	1
R28YRS	ET181005	2	17	0	0	1
R28YRS	ET181006	1	5	0	1	1
R28YRS	ET181006	2	6	0	1	1
R28YRS	ET181006	3	7	0	1	1
R28YRS	ET181006	4	17	0	1	1
R28YRS	ET181006	5	1	1	1	1
R28YRS	ET181007	1	5	0	1	0
R28YRS	ET181007	2	6	0	1	0
R28YRS	ET181007	3	7	1	0	1
R28YRS	ET181007	4	1	1	0	1
R28YRS	ET181008	1	1	1	0	0
R28YRS	ET181008	2	7	0	0	0
R28YRS	ET181008	3	17	0	0	1
R28YRS	ET181009	1	1	0	0	1
R28YRS	ET181009	2	6	0	0	1
R28YRS	ET181009	3	17	0	0	1
R28YRS	ET181010	1	3	0	1	0
R28YRS	ET181010	2	5	1	1	0
R28YRS	ET181010	3	6	0	0	0
R28YRS	ET181010	4	7	0	1	0
R28YRS	ET181010	5	8	1	0	0
R28YRS	ET181011	1	7	0	0	1
R28YRS	ET181011	2	1	0	0	1
R28YRS	ET181011	3	10	0	0	1
R28YRS	ET181012	1	1	0	0	1
R28YRS	ET181012	2	7	0	0	1
R28YRS	ET181013	1	8	1	1	0
R28YRS	ET181013	2	7	1	1	0
R28YRS	ET181013	3	1	1	0	1
R28YRS	ET181014	1	1	0	0	1
R28YRS	ET181014	2	7	0	0	1
R28YRS	ET181014	3	17	0	0	1
R28YRS	ET181015	1	1	1	0	0
R28YRS	ET181015	2	7	1	0	0
R28YRS	ET181015	3	8	1	0	0
R28YRS	ET181016	1	5	1	1	1
R28YRS	ET181016	2	1	1	0	1
R28YRS	ET181016	3	7	0	1	1
R28YRS	ET181016	4	2	0	0	1
R28YRS	ET181017	1	1	1	0	0
R28YRS	ET181017	2	2	0	0	0
R28YRS	ET181017	3	5	0	0	0
R28YRS	ET181017	4	6	0	0	0
R28YRS	ET181018	1	7	0	0	0
R28YRS	ET181018	2	2	0	0	0
R28YRS	ET181018	3	1	1	0	0
R28YRS	ET181018	4	5	0	0	0
R28YRS	ET181019	1	1	1	0	0
R28YRS	ET181019	2	6	1	0	0
R28YRS	ET181019	3	2	0	0	1
R28YRS	ET181020	1	1	1	0	0
R28YRS	ET181020	2	2	0	0	0
R28YRS	ET181020	3	6	1	0	0
R28YRS	ET181020	4	7	0	0	0
R28YRS	ET181021	1	7	1	1	1
R28YRS	ET181021	2	1	1	0	0
R28YRS	ET181022	1	7	0	0	0
R28YRS	ET181022	2	5	0	0	1
R28YRS	ET181022	3	1	1	0	1
R28YRS	ET181022	4	2	0	0	1
R28YRS	ET181023	1	1	1	0	0
R28YRS	ET181023	2	6	0	0	0
R28YRS	ET181023	3	7	0	0	0
R28YRS	ET181024	1	1	0	0	0
R28YRS	ET181024	2	2	0	0	0
R28YRS	ET181024	3	5	0	1	0
R28YRS	ET181024	4	6	0	1	0
R28YRS	ET181025	1	1	0	0	0
R28YRS	ET181025	2	7	1	0	0
R28YRS	ET181026	1	1	0	0	0
R28YRS	ET181026	2	8	0	0	0
R28YRS	ET181027	1	1	1	0	0
R28YRS	ET181027	2	2	0	0	0
R28YRS	ET181027	3	6	0	0	0
R28YRS	ET181028	1	1	0	0	1
R28YRS	ET181028	2	2	0	0	1
R28YRS	ET181028	3	6	0	1	1
R28YRS	ET181028	4	7	0	1	1
R28YRS	ET181029	1	5	0	0	1
R28YRS	ET181029	2	1	0	0	1
R28YRS	ET181029	4	2	0	0	1
R28YRS	ET181030	1	1	0	0	0
R28YRS	ET181030	2	8	0	0	0
R28YRS	ET181031	1	1	1	0	0
R28YRS	ET181031	2	7	0	1	0
R28YRS	ET181031	3	2	0	1	0
R28YRS	ET181031	4	6	0	1	0
R28YRS	ET181032	1	1	0	0	1
R28YRS	ET181032	2	2	0	0	1
R28YRS	ET181032	3	17	0	0	1
R28YRS	ET181033	1	5	0	0	1
R28YRS	ET181033	2	1	0	0	1
R28YRS	ET181033	3	7	0	1	1
R28YRS	ET181033	5	6	0	0	1
R28YRS	ET181034	1	1	0	0	0
R28YRS	ET181034	2	8	0	0	0
R28YRS	ET181034	3	7	0	0	0
R28YRS	ET181035	1	1	0	0	1
R28YRS	ET181035	2	2	0	0	1
R28YRS	ET181035	3	7	0	0	1
R28YRS	ET181036	1	7	1	0	0
R28YRS	ET181036	2	8	1	0	0
R28YRS	ET181036	3	1	1	0	0
R28YRS	ET181037	1	1	1	0	1
R28YRS	ET181037	2	7	0	1	1
R28YRS	ET181037	3	6	0	0	1
R28YRS	ET181037	4	4	0	1	1
R28YRS	ET181038	1	2	0	0	1
R28YRS	ET181038	2	5	0	1	1
R28YRS	ET181038	3	7	0	0	1
R28YRS	ET181038	4	1	1	0	1
R28YRS	ET181039	1	1	0	0	0
R28YRS	ET181039	2	2	0	0	0
R28YRS	ET181039	3	3	0	1	0
R28YRS	ET181039	4	6	0	0	0
R28YRS	ET181039	5	7	0	1	0
R28YRS	ET181040	1	7	1	1	1
R28YRS	ET181040	2	1	1	0	0
R28YRS	ET181041	1	1	0	0	1
R28YRS	ET181041	2	7	1	0	1
R28YRS	ET181041	3	8	1	0	1
R28YRS	ET181042	1	8	1	0	0
R28YRS	ET181042	2	7	1	0	0
R28YRS	ET181043	1	5	1	0	1
R28YRS	ET181043	2	1	1	0	1
R28YRS	ET181043	3	7	1	0	1
R28YRS	ET181043	4	2	1	0	1
R28YRS	ET181044	1	1	0	0	0
R28YRS	ET181044	2	2	0	0	0
R28YRS	ET181044	3	5	0	0	0
R28YRS	ET181044	4	6	0	0	0
R28YRS	ET181044	5	7	0	0	0
R28YRS	ET181045	1	1	0	0	1
R28YRS	ET181045	2	2	0	0	1
R28YRS	ET181045	3	3	0	1	1
R28YRS	ET181045	4	6	0	1	1
R28YRS	ET181045	5	7	0	1	1
R28YRS	ET181046	1	1	0	0	1
R28YRS	ET181046	2	2	0	0	1
R28YRS	ET181046	3	7	0	1	1
R28YRS	ET181046	4	6	0	0	1
R28YRS	ET181047	1	1	1	0	0
R28YRS	ET181047	2	2	0	0	0
R28YRS	ET181047	3	5	0	1	0
R28YRS	ET181047	4	6	0	0	0
R28YRS	ET181047	5	8	0	0	0
R28YRS	ET181047	6	7	0	1	0
R28YRS	ET181048	1	1	1	0	1
R28YRS	ET181048	2	2	0	0	1
R28YRS	ET181048	3	5	0	0	1
R28YRS	ET181048	4	6	0	0	1
R28YRS	ET181048	5	7	0	0	1
R28YRS	ET181049	1	1	0	0	0
R28YRS	ET181049	2	8	0	0	0
R28YRS	ET181050	1	5	0	0	1
R28YRS	ET181050	2	1	1	0	1
R28YRS	ET181050	3	7	0	1	1
R28YRS	ET191001	1	5	1	0	1
R28YRS	ET191001	2	1	1	0	1
R28YRS	ET191001	3	2	0	0	1
R28YRS	ET191002	1	1	1	0	1
R28YRS	ET191002	2	10	0	1	1
R28YRS	ET191003	1	5	1	0	1
R28YRS	ET191003	2	1	1	0	1
R28YRS	ET191004	1	1	1	0	0
R28YRS	ET191004	2	2	0	0	0
R28YRS	ET191004	3	5	1	0	0
R28YRS	ET191005	1	1	1	0	1
R28YRS	ET191005	2	2	0	0	1
R28YRS	ET191005	3	17	1	1	1
R28YRS	ET191005	4	5	1	0	1
R28YRS	ET191006	1	5	0	0	1
R28YRS	ET191006	2	1	1	0	1
R28YRS	ET191006	3	2	0	0	1
R28YRS	ET191007	1	1	1	0	0
R28YRS	ET191007	2	21	1	0	1
R28YRS	ET191007	3	5	1	0	0
R28YRS	ET191008	1	1	1	0	0
R28YRS	ET191008	2	2	0	0	0
R28YRS	ET191008	3	5	0	1	0
R28YRS	ET191009	1	1	1	1	1
R28YRS	ET191009	2	9	1	1	1
R28YRS	ET191009	3	3	1	1	1
R28YRS	ET191009	4	5	1	1	1
R28YRS	ET191010	1	1	1	0	0
R28YRS	ET191010	2	2	0	0	1
R28YRS	ET191010	3	7	0	0	0
R28YRS	ET191010	4	17	1	1	1
R28YRS	ET191010	5	10	1	0	1
R28YRS	ET191011	1	1	1	0	0
R28YRS	ET191011	2	2	0	0	0
R28YRS	ET191011	3	5	1	0	0
R28YRS	ET191011	4	6	0	0	0
R28YRS	ET191012	1	5	0	0	1
R28YRS	ET191012	2	21	0	0	1
R28YRS	ET191012	3	1	0	0	1
R28YRS	ET191012	4	3	0	1	1
R28YRS	ET191013	1	1	1	0	0
R28YRS	ET191014	1	5	0	0	1
R28YRS	ET191014	2	1	1	0	1
R28YRS	ET191014	3	2	1	0	1
R28YRS	ET191015	1	1	1	0	0
R28YRS	ET191015	2	5	1	0	0
R28YRS	ET191015	3	10	0	0	1
R28YRS	ET191016	1	1	1	1	1
R28YRS	ET191016	2	7	1	1	1
R28YRS	ET191016	3	8	1	1	1
R28YRS	ET191017	1	1	1	0	1
R28YRS	ET191017	2	5	0	0	1
R28YRS	ET191017	3	2	1	0	1
R28YRS	ET191018	1	1	1	0	0
R28YRS	ET191018	2	2	0	0	0
R28YRS	ET191018	3	7	0	0	0
R28YRS	ET191018	4	5	0	0	0
R28YRS	ET191019	1	1	1	0	1
R28YRS	ET191019	2	3	0	0	1
R28YRS	ET191019	3	5	0	0	1
R28YRS	ET191019	4	10	0	0	1
R28YRS	ET191020	1	1	1	0	0
R28YRS	ET191020	2	2	0	1	1
R28YRS	ET191020	3	17	0	1	1
R28YRS	ET191020	4	5	0	1	1
R28YRS	ET191021	1	1	1	0	1
R28YRS	ET191021	2	2	0	0	1
R28YRS	ET191021	3	5	1	0	1
R28YRS	ET191021	4	3	1	1	1
R28YRS	ET191022	1	1	1	0	1
R28YRS	ET191022	2	7	1	0	1
R28YRS	ET191022	3	2	0	0	2
R28YRS	ET191022	4	10	0	0	1
R28YRS	ET191023	1	1	1	0	1
R28YRS	ET191023	2	2	0	1	1
R28YRS	ET191023	3	10	0	1	1
R28YRS	ET191023	4	5	0	1	1
R28YRS	ET191024	1	1	1	0	1
R28YRS	ET191024	2	5	1	0	1
R28YRS	ET191024	3	10	1	0	1
R28YRS	ET191024	4	2	1	0	1
R28YRS	ET191025	1	1	1	0	0
R28YRS	ET191025	2	2	0	0	1
R28YRS	ET191025	3	10	0	0	1
R28YRS	ET191025	4	5	0	0	1
R28YRS	ET191026	1	1	1	0	0
R28YRS	ET191026	2	2	1	0	0
R28YRS	ET191026	3	5	1	1	0
R28YRS	ET191027	1	1	1	0	0
R28YRS	ET191027	2	2	0	0	0
R28YRS	ET191027	3	5	1	0	0
R28YRS	ET191028	1	1	1	0	0
R28YRS	ET191028	2	17	0	0	1
R28YRS	ET191028	3	2	0	0	1
R28YRS	ET191028	4	5	0	0	1
R28YRS	ET191029	1	1	1	0	1
R28YRS	ET191029	2	7	1	0	1
R28YRS	ET191029	3	5	1	0	1
R28YRS	ET191029	4	2	1	0	1
R28YRS	ET191030	1	1	1	0	1
R28YRS	ET191030	2	5	1	0	1
R28YRS	ET191030	3	2	1	0	1
R28YRS	ET191030	4	3	0	1	1
R28YRS	ET191030	5	10	0	0	1
R28YRS	ET191031	1	1	1	0	0
R28YRS	ET191031	2	2	0	0	1
R28YRS	ET191031	3	10	0	0	1
R28YRS	ET191032	1	1	1	0	0
R28YRS	ET191032	2	2	0	0	0
R28YRS	ET191032	3	10	0	0	1
R28YRS	ET191033	1	1	1	0	1
R28YRS	ET191033	2	10	1	0	1
R28YRS	ET191033	3	2	1	0	1
R28YRS	ET191034	1	1	1	0	1
R28YRS	ET191034	2	10	1	0	1
R28YRS	ET191034	3	2	1	0	1
R28YRS	ET191034	4	17	1	0	1
R28YRS	ET191034	5	5	1	0	1
R28YRS	ET191035	1	1	1	0	0
R28YRS	ET191035	2	2	0	0	1
R28YRS	ET191035	3	10	0	0	1
R28YRS	ET191036	1	1	1	0	0
R28YRS	ET191036	2	2	0	0	0
R28YRS	ET191036	3	5	1	0	0
R28YRS	ET191037	1	1	1	0	0
R28YRS	ET191037	2	2	0	0	0
R28YRS	ET191037	3	6	1	1	0
R28YRS	ET191037	4	10	0	0	1
R28YRS	ET191037	5	4	0	1	1
R28YRS	ET191038	1	1	1	0	0
R28YRS	ET191038	2	2	1	0	0
R28YRS	ET191038	3	5	0	0	0
R28YRS	ET191039	1	1	1	0	0
R28YRS	ET191039	2	2	1	1	0
R28YRS	ET191039	3	17	0	1	1
R28YRS	ET191039	4	6	1	0	0
R28YRS	ET191040	1	1	1	1	1
R28YRS	ET191040	2	2	1	1	1
R28YRS	ET191040	3	17	1	1	1
R28YRS	ET191041	1	1	1	0	1
R28YRS	ET191041	2	2	0	0	1
R28YRS	ET191041	3	10	0	1	1
R28YRS	ET191042	1	1	1	0	0
R28YRS	ET191042	2	2	0	0	0
R28YRS	ET191042	3	5	1	0	0
R28YRS	ET191042	4	7	0	0	0
R28YRS	ET191043	1	2	1	1	1
R28YRS	ET191043	2	17	1	1	1
R28YRS	ET191043	3	1	1	1	1
R28YRS	ET191044	1	1	1	1	1
R28YRS	ET191044	2	2	1	1	1
R28YRS	ET191044	3	5	1	1	0
R28YRS	ET191045	1	1	1	1	1
R28YRS	ET191045	2	2	1	1	1
R28YRS	ET191045	3	10	0	0	1
R28YRS	ET191046	1	1	1	0	1
R28YRS	ET191046	2	2	1	0	1
R28YRS	ET191046	3	5	0	0	1
R28YRS	ET191047	1	1	1	0	0
R28YRS	ET191047	2	2	0	0	0
R28YRS	ET191047	3	6	1	1	0
R28YRS	ET191047	4	10	1	1	1
R28YRS	ET191048	1	1	1	0	1
R28YRS	ET191048	2	2	0	0	1
R28YRS	ET191048	3	10	0	0	1
R28YRS	ET191049	1	1	1	0	1
R28YRS	ET191049	2	2	0	0	1
R28YRS	ET191049	3	17	0	1	1
R28YRS	ET191049	4	23	0	0	1
R28YRS	ET191049	5	5	0	0	1
R28YRS	ET191050	1	1	1	1	1
R28YRS	ET191050	2	7	1	0	1
R28YRS	ET191050	3	2	1	0	1
R28YRS	ET191051	1	1	1	0	0
R28YRS	ET191051	2	2	0	0	0
R28YRS	ET191051	3	5	1	1	0
R28YRS	ET201001	1	1	0	0	0
R28YRS	ET201001	2	7	0	0	0
R28YRS	ET201001	3	2	1	0	0
R28YRS	ET201002	1	1	1	0	2
R28YRS	ET201002	2	2	1	0	2
R28YRS	ET201002	3	7	1	1	2
R28YRS	ET201003	1	5	1	0	0
R28YRS	ET201003	2	1	1	0	1
R28YRS	ET201004	1	1	0	0	1
R28YRS	ET201004	2	7	1	0	2
R28YRS	ET201004	3	17	0	1	1
R28YRS	ET201005	1	1	0	0	0
R28YRS	ET201005	2	5	0	0	0
R28YRS	ET201005	3	2	0	0	1
R28YRS	ET201006	1	1	1	0	1
R28YRS	ET201006	2	6	1	0	1
R28YRS	ET201006	3	7	1	0	1
R28YRS	ET201007	1	1	1	0	1
R28YRS	ET201007	2	7	1	0	1
R28YRS	ET201008	1	1	0	0	1
R28YRS	ET201008	2	5	0	0	1
R28YRS	ET201008	3	6	0	0	1
R28YRS	ET201009	1	1	1	1	1
R28YRS	ET201009	2	7	1	1	1
R28YRS	ET201009	3	17	1	1	1
R28YRS	ET201010	1	1	1	1	1
R28YRS	ET201010	2	7	1	1	0
R28YRS	ET201010	3	17	1	1	1
R28YRS	ET201011	1	1	1	0	1
R28YRS	ET201011	2	6	0	0	1
R28YRS	ET201011	3	17	1	1	1
R28YRS	ET201011	4	5	1	1	0
R28YRS	ET201012	1	1	1	0	0
R28YRS	ET201012	2	7	1	0	0
R28YRS	ET201013	1	5	0	0	0
R28YRS	ET201013	2	1	0	0	0
R28YRS	ET201013	3	6	0	0	0
R28YRS	ET201013	4	2	0	0	0
R28YRS	ET201013	5	7	0	0	0
R28YRS	ET201014	1	1	1	1	1
R28YRS	ET201014	2	7	1	1	0
R28YRS	ET201014	3	6	1	1	0
R28YRS	ET201014	4	17	0	1	1
R28YRS	ET201015	1	1	1	1	1
R28YRS	ET201015	2	2	1	1	1
R28YRS	ET201015	3	5	1	1	1
R28YRS	ET201016	1	1	0	0	0
R28YRS	ET201016	2	2	0	0	0
R28YRS	ET201016	3	5	0	0	0
R28YRS	ET201016	4	10	0	0	0
R28YRS	ET201017	1	1	0	0	0
R28YRS	ET201017	2	2	0	0	0
R28YRS	ET201017	3	17	0	0	0
R28YRS	ET201017	4	6	0	0	0
R28YRS	ET201018	1	1	1	1	1
R28YRS	ET201018	2	5	1	1	1
R28YRS	ET201018	3	7	1	1	1
R28YRS	ET201018	4	2	1	1	1
R28YRS	ET201019	1	7	1	1	1
R28YRS	ET201019	2	6	1	1	1
R28YRS	ET201019	3	1	0	0	0
R28YRS	ET201019	4	2	1	0	0
R28YRS	ET201020	1	6	0	0	0
R28YRS	ET201020	2	2	0	0	0
R28YRS	ET201020	3	5	0	0	0
R28YRS	ET201020	4	1	0	0	0
R28YRS	ET201021	1	8	1	0	0
R28YRS	ET201021	2	1	0	0	0
R28YRS	ET201021	3	6	1	0	1
R28YRS	ET201021	4	10	0	0	1
R28YRS	ET201021	5	5	1	1	0
R28YRS	ET201022	1	10	0	1	1
R28YRS	ET201022	2	1	1	0	0
R28YRS	ET201022	3	2	0	0	1
R28YRS	ET201022	4	7	0	0	1
R28YRS	ET201023	1	1	0	0	1
R28YRS	ET201023	2	5	0	0	1
R28YRS	ET201023	3	8	0	0	1
R28YRS	ET201024	1	1	0	0	1
R28YRS	ET201024	2	5	0	0	1
R28YRS	ET201024	3	8	0	0	1
R28YRS	ET201025	1	5	0	0	0
R28YRS	ET201025	2	2	0	0	0
R28YRS	ET201025	3	1	0	0	0
R28YRS	ET201026	1	1	0	0	0
R28YRS	ET201026	2	7	0	0	0
R28YRS	ET201026	3	2	1	0	1
R28YRS	ET201026	4	17	0	0	1
R28YRS	ET201027	1	6	0	0	1
R28YRS	ET201027	2	1	0	0	0
R28YRS	ET201027	3	5	0	0	1
R28YRS	ET201027	4	7	0	0	1
R28YRS	ET201028	1	7	0	1	0
R28YRS	ET201028	2	1	1	0	0
R28YRS	ET201028	3	6	1	0	0
R28YRS	ET201028	4	2	0	0	1
R28YRS	ET201028	5	10	0	0	1
R28YRS	ET201029	1	7	0	0	1
R28YRS	ET201029	2	6	0	0	0
R28YRS	ET201029	3	1	0	0	0
R28YRS	ET201030	1	1	0	0	1
R28YRS	ET201030	2	5	0	0	1
R28YRS	ET201030	3	6	0	0	1
R28YRS	ET201031	1	1	0	0	1
R28YRS	ET201031	2	5	0	0	1
R28YRS	ET201031	3	2	0	0	1
R28YRS	ET201032	1	1	0	0	1
R28YRS	ET201032	2	10	0	0	1
R28YRS	ET201032	3	5	0	0	1
R28YRS	ET201032	4	2	0	0	1
R28YRS	ET201033	1	5	0	0	0
R28YRS	ET201033	2	2	0	0	0
R28YRS	ET201033	3	6	0	0	0
R28YRS	ET201033	4	1	0	0	0
R28YRS	ET201034	1	1	1	1	1
R28YRS	ET201034	2	6	0	1	1
R28YRS	ET201034	3	2	0	0	1
R28YRS	ET201035	1	1	0	0	1
R28YRS	ET201035	2	5	0	0	1
R28YRS	ET201035	3	6	0	0	1
R28YRS	ET201036	1	1	1	0	0
R28YRS	ET201036	2	7	0	0	0
R28YRS	ET201036	3	10	0	0	1
R28YRS	ET201036	4	17	0	1	1
R28YRS	ET201037	1	5	1	0	0
R28YRS	ET201037	2	6	0	0	0
R28YRS	ET201037	3	10	1	0	1
R28YRS	ET201038	1	1	0	0	1
R28YRS	ET201038	2	5	0	0	1
R28YRS	ET201038	3	6	0	0	1
R28YRS	ET201039	1	8	1	1	0
R28YRS	ET201040	1	1	0	0	1
R28YRS	ET201040	2	5	0	0	1
R28YRS	ET201040	3	6	0	0	1
R28YRS	ET201041	1	5	0	0	0
R28YRS	ET201041	2	2	0	0	0
R28YRS	ET201041	3	1	0	0	0
R28YRS	ET201042	1	7	1	1	1
R28YRS	ET201043	1	1	0	0	1
R28YRS	ET201043	2	5	0	0	1
R28YRS	ET201043	3	6	0	0	1
R28YRS	ET201044	1	1	0	0	0
R28YRS	ET201044	2	5	0	0	0
R28YRS	ET201044	3	2	0	0	0
R28YRS	ET201044	4	10	0	0	1
R28YRS	ET201045	1	1	0	0	1
R28YRS	ET201045	2	5	0	0	1
R28YRS	ET201045	3	7	0	0	1
R28YRS	ET201045	4	2	0	0	0
R28YRS	ET201045	5	10	0	0	0
R28YRS	ET201046	1	7	0	0	0
R28YRS	ET201046	2	1	0	0	0
R28YRS	ET201046	3	2	0	0	0
R28YRS	ET201046	4	10	0	0	0
R28YRS	ET201047	1	5	0	0	1
R28YRS	ET201047	2	7	1	0	0
R28YRS	ET201047	3	1	1	0	0
R28YRS	ET201047	4	2	0	0	1
R28YRS	ET201047	5	10	0	0	1
R28YRS	ET201048	1	1	0	0	1
R28YRS	ET201048	2	2	0	0	1
R28YRS	ET201048	3	5	0	0	1
R28YRS	ET201048	4	7	0	0	1
R28YRS	ET201048	5	10	0	0	1
R28YRS	ET201049	1	3	0	0	0
R28YRS	ET201049	2	7	0	0	0
R28YRS	ET201049	3	1	0	0	0
R28YRS	ET201049	4	2	0	0	0
R28YRS	ET201049	5	10	0	0	1
R28YRS	ET201050	1	1	0	1	1
R28YRS	ET201050	2	7	0	1	1
R28YRS	ET201050	3	5	0	1	0
R28YRS	ET201050	4	2	0	0	1
R28YRS	ET201050	5	10	0	0	1
