CHILDCODE	GRPIDR4	HHMEMR4	GROUPR4	LEADMR4	BENFTR41	BENFTR42	BENFTR43
120074	1	1	26	0	5	3	88
120074	2	88	 	 	 	 	 
120074	3	88	 	 	 	 	 
120075	1	1	2	0	5	3	88
120075	2	1	26	1	5	4	88
120075	3	88	 	 	 	 	 
120076	1	1	26	0	5	12	88
120076	2	1	2	0	3	10	88
120076	3	88	 	 	 	 	 
120077	1	2	26	0	5	12	88
120077	2	88	 	 	 	 	 
120077	3	88	 	 	 	 	 
120078	1	6	26	0	12	5	88
120078	2	88	 	 	 	 	 
120078	3	88	 	 	 	 	 
120079	1	1	26	0	5	12	88
120079	2	2	23	0	4	12	88
120079	3	88	 	 	 	 	 
120080	1	2	26	0	5	12	88
120080	2	88	 	 	 	 	 
120080	3	88	 	 	 	 	 
120081	1	1	2	1	2	12	88
120081	2	1	26	1	5	12	88
120081	3	88	 	 	 	 	 
120082	1	1	2	0	5	4	88
120082	2	1	26	0	5	12	88
120082	3	88	 	 	 	 	 
120083	1	1	2	0	2	13	88
120083	2	1	26	0	5	12	88
120083	3	2	35	0	12	13	88
120084	1	2	26	0	5	12	88
120084	2	1	18	1	14	12	88
120084	3	88	 	 	 	 	 
120085	1	1	26	0	5	12	88
120085	2	1	2	0	2	3	88
120085	3	88	 	 	 	 	 
120086	1	6	26	0	5	12	88
120086	2	88	 	 	 	 	 
120086	3	88	 	 	 	 	 
120087	1	1	2	0	2	5	88
120087	2	1	26	1	5	12	88
120087	3	88	 	 	 	 	 
120088	1	1	18	1	4	6	13
120088	2	1	26	0	5	12	88
120088	3	88	 	 	 	 	 
120090	1	1	26	0	5	12	88
120090	2	88	 	 	 	 	 
120090	3	88	 	 	 	 	 
120091	1	2	26	1	5	13	88
120091	2	3	26	0	5	3	88
120091	3	88	 	 	 	 	 
120092	1	0	26	1	5	12	88
120092	2	88	 	 	 	 	 
120092	3	88	 	 	 	 	 
120093	1	1	26	1	5	12	88
120093	2	88	 	 	 	 	 
120093	3	88	 	 	 	 	 
120094	1	2	2	0	5	4	88
120094	2	2	26	0	5	12	88
120094	3	88	 	 	 	 	 
120095	1	2	26	1	5	12	88
120095	2	1	26	0	5	13	88
120095	3	88	 	 	 	 	 
120096	1	1	2	0	5	2	88
120096	2	2	26	0	5	12	88
120096	3	88	 	 	 	 	 
120097	1	1	26	0	5	12	88
120097	2	88	 	 	 	 	 
120097	3	88	 	 	 	 	 
120098	1	1	26	1	5	12	88
120098	2	1	35	0	4	13	88
120098	3	88	 	 	 	 	 
120099	1	1	2	0	5	4	88
120099	2	1	26	0	5	12	88
120099	3	2	31	0	5	12	88
120100	1	1	26	1	5	12	88
120100	2	88	 	 	 	 	 
120100	3	88	 	 	 	 	 
130001	1	1	26	0	13	5	2
130001	2	88	 	 	 	 	 
130001	3	88	 	 	 	 	 
130002	1	1	26	0	5	4	12
130002	2	2	6	1	1	3	4
130002	3	88	 	 	 	 	 
130003	1	2	26	0	5	13	4
130003	2	88	 	 	 	 	 
130003	3	88	 	 	 	 	 
130004	1	1	26	0	1	5	13
130004	2	2	26	0	5	13	1
130004	3	88	 	 	 	 	 
130005	1	1	26	1	5	13	88
130005	2	2	26	1	5	13	88
130005	3	1	31	0	3	1	88
130007	1	1	35	1	4	6	12
130007	2	2	26	1	5	4	12
130007	3	1	26	1	5	4	12
130008	1	1	33	0	5	4	13
130008	2	1	26	0	1	4	6
130008	3	88	 	 	 	 	 
130009	1	2	6	0	5	3	12
130009	2	1	26	0	5	3	12
130009	3	88	 	 	 	 	 
130010	1	1	35	1	4	12	88
130010	2	2	21	0	4	12	88
130010	3	1	26	0	12	5	88
130011	1	1	26	0	5	13	1
130011	2	2	31	0	1	3	13
130011	3	88	 	 	 	 	 
130012	1	2	26	0	5	4	12
130012	2	2	35	1	4	12	88
130012	3	88	 	 	 	 	 
130013	1	1	26	1	1	5	13
130013	2	2	26	0	2	13	1
130013	3	88	 	 	 	 	 
130014	1	2	26	0	5	2	12
130014	2	2	31	0	3	1	13
130014	3	88	 	 	 	 	 
130015	1	1	26	0	5	4	2
130015	2	8	26	0	5	13	2
130015	3	88	 	 	 	 	 
130016	1	0	26	0	5	13	88
130016	2	2	26	0	5	13	88
130016	3	88	 	 	 	 	 
130017	1	2	26	0	5	13	88
130017	2	1	26	0	13	5	88
130017	3	1	31	0	3	5	88
130018	1	1	26	0	5	2	13
130018	2	17	31	0	3	4	12
130018	3	88	 	 	 	 	 
130019	1	2	26	0	1	5	13
130019	2	1	26	0	5	13	12
130019	3	2	6	0	5	3	13
130021	1	1	26	0	5	2	13
130021	2	88	 	 	 	 	 
130021	3	88	 	 	 	 	 
130022	1	1	26	0	5	13	88
130022	2	2	26	0	5	13	88
130022	3	88	 	 	 	 	 
130023	1	2	26	0	5	13	4
130023	2	2	6	1	1	5	3
130023	3	88	 	 	 	 	 
130024	1	2	26	0	5	13	88
130024	2	1	26	0	5	13	88
130024	3	88	 	 	 	 	 
130025	1	1	26	0	5	4	12
130025	2	2	6	0	3	1	5
130025	3	88	 	 	 	 	 
130026	1	1	26	0	5	13	88
130026	2	2	26	0	5	13	88
130026	3	1	31	0	3	5	88
130027	1	17	26	0	13	5	88
130027	2	16	26	0	5	13	88
130027	3	88	 	 	 	 	 
130028	1	1	26	0	5	13	2
130028	2	1	31	0	2	4	5
130028	3	2	31	0	1	3	4
130029	1	1	26	0	5	4	12
130029	2	2	26	0	4	12	5
130029	3	1	6	0	5	3	12
130030	1	2	26	0	2	5	12
130030	2	1	26	0	3	5	4
130030	3	88	 	 	 	 	 
130031	1	2	26	0	5	13	88
130031	2	88	 	 	 	 	 
130031	3	88	 	 	 	 	 
130032	1	1	26	0	5	2	13
130032	2	1	31	0	3	1	13
130032	3	2	31	0	1	5	13
130033	1	1	26	0	13	5	3
130033	2	88	 	 	 	 	 
130033	3	88	 	 	 	 	 
130034	1	2	26	0	5	2	13
130034	2	2	31	0	3	5	12
130034	3	88	 	 	 	 	 
130035	1	2	26	0	5	13	88
130035	2	1	26	0	5	13	88
130035	3	88	 	 	 	 	 
130036	1	1	26	0	13	5	88
130036	2	1	31	0	3	5	88
130036	3	2	26	0	5	13	88
130037	1	1	26	0	4	5	12
130037	2	2	18	0	14	12	88
130037	3	1	18	0	14	4	5
130039	1	2	6	0	6	3	12
130039	2	1	26	0	5	4	12
130039	3	2	26	0	5	4	12
130040	1	2	26	0	5	4	12
130040	2	3	26	0	12	5	4
130040	3	3	6	1	3	1	12
130041	1	1	26	0	3	5	4
130041	2	2	26	0	4	5	13
130041	3	88	 	 	 	 	 
130042	1	1	26	0	5	2	13
130042	2	2	31	0	1	3	13
130042	3	88	 	 	 	 	 
130043	1	1	26	0	5	2	13
130043	2	1	31	0	3	13	5
130043	3	88	 	 	 	 	 
130044	1	1	26	0	5	4	12
130044	2	2	6	1	1	3	4
130044	3	2	26	1	5	4	12
130045	1	1	26	0	5	13	88
130045	2	88	 	 	 	 	 
130045	3	88	 	 	 	 	 
130046	1	1	26	0	5	4	12
130046	2	1	11	0	1	3	10
130046	3	2	26	0	5	4	88
130047	1	2	26	0	4	5	13
130047	2	1	26	0	3	5	12
130047	3	88	 	 	 	 	 
130048	1	1	26	0	5	13	88
130048	2	88	 	 	 	 	 
130048	3	88	 	 	 	 	 
130049	1	1	35	1	4	12	6
130049	2	1	26	1	5	4	3
130049	3	2	6	0	5	4	13
130050	1	2	6	0	3	1	12
130050	2	1	26	0	3	5	12
130050	3	2	26	0	3	5	12
130051	1	2	26	0	5	2	4
130051	2	88	 	 	 	 	 
130051	3	88	 	 	 	 	 
130052	1	0	26	0	5	13	12
130052	2	1	31	0	3	12	5
130052	3	88	 	 	 	 	 
130053	1	2	26	0	3	5	13
130053	2	88	 	 	 	 	 
130053	3	88	 	 	 	 	 
130054	1	1	18	1	14	12	4
130054	2	1	26	0	5	4	12
130054	3	2	6	1	5	12	3
130055	1	1	26	0	5	13	4
130055	2	1	31	0	1	3	13
130055	3	88	 	 	 	 	 
130057	1	1	26	1	1	13	12
130057	2	2	26	0	1	13	14
130057	3	88	 	 	 	 	 
130058	1	1	18	1	14	4	12
130058	2	1	26	0	5	4	12
130058	3	2	26	0	5	4	12
130059	1	2	26	1	1	4	12
130059	2	3	26	0	3	12	13
130059	3	88	 	 	 	 	 
130060	1	2	26	0	5	3	4
130060	2	1	26	0	4	5	3
130060	3	1	18	0	14	12	88
130062	1	1	26	0	5	13	4
130062	2	2	26	0	4	5	13
130062	3	88	 	 	 	 	 
130063	1	1	26	0	2	13	4
130063	2	2	26	0	3	5	4
130063	3	88	 	 	 	 	 
130064	1	1	26	0	5	2	13
130064	2	2	31	0	3	5	1
130064	3	88	 	 	 	 	 
130065	1	 	 	 	 	 	 
130065	2	 	 	 	 	 	 
130065	3	 	 	 	 	 	 
130066	1	3	26	0	5	4	12
130066	2	3	6	0	1	3	12
130066	3	88	 	 	 	 	 
130067	1	1	26	1	4	5	13
130067	2	2	26	0	3	13	4
130067	3	88	 	 	 	 	 
130068	1	20	26	0	5	2	13
130068	2	88	 	 	 	 	 
130068	3	88	 	 	 	 	 
130070	1	2	26	0	5	13	2
130070	2	88	 	 	 	 	 
130070	3	88	 	 	 	 	 
130071	1	1	31	0	1	3	12
130071	2	2	6	0	5	3	12
130071	3	1	26	0	4	5	12
130072	1	1	26	0	1	5	13
130072	2	2	26	0	5	13	14
130072	3	88	 	 	 	 	 
130073	1	0	26	0	4	5	12
130073	2	1	26	0	5	4	12
130073	3	88	 	 	 	 	 
130074	1	4	26	1	5	12	13
130074	2	5	26	1	5	12	13
130074	3	6	26	0	5	12	13
130075	1	3	26	0	5	13	88
130075	2	3	31	0	3	5	88
130075	3	10	26	0	5	13	88
130076	1	2	26	0	2	5	12
130076	2	88	 	 	 	 	 
130076	3	88	 	 	 	 	 
130079	1	1	26	1	2	4	13
130079	2	2	26	0	2	5	4
130079	3	88	 	 	 	 	 
130080	1	2	26	0	5	13	88
130080	2	2	31	0	3	5	13
130080	3	88	 	 	 	 	 
130081	1	1	26	0	5	4	13
130081	2	2	26	0	4	13	5
130081	3	88	 	 	 	 	 
130082	1	1	26	0	5	4	12
130082	2	88	 	 	 	 	 
130082	3	88	 	 	 	 	 
130083	1	1	26	0	5	13	2
130083	2	88	 	 	 	 	 
130083	3	88	 	 	 	 	 
130084	1	8	26	1	4	5	13
130084	2	9	26	0	5	12	3
130084	3	88	 	 	 	 	 
130085	1	2	26	0	13	5	88
130085	2	2	31	0	3	5	88
130085	3	1	26	0	5	13	88
130086	1	1	26	0	5	4	12
130086	2	2	6	0	3	1	4
130086	3	2	26	0	5	4	12
130087	1	1	31	1	1	5	12
130087	2	1	26	0	5	4	12
130087	3	2	26	1	5	4	12
130088	1	1	26	0	2	4	5
130088	2	1	35	1	4	13	88
130088	3	88	 	 	 	 	 
130089	1	16	26	0	3	5	13
130089	2	17	26	0	1	13	4
130089	3	88	 	 	 	 	 
130090	1	1	26	0	5	2	13
130090	2	1	31	0	1	5	13
130090	3	2	31	0	1	13	2
130091	1	1	26	0	1	5	13
130091	2	2	26	0	13	2	12
130091	3	88	 	 	 	 	 
130092	1	18	26	0	5	3	13
130092	2	17	31	0	3	4	1
130092	3	88	 	 	 	 	 
130093	1	1	26	1	5	3	4
130093	2	2	26	0	4	3	5
130093	3	88	 	 	 	 	 
130094	1	1	26	0	5	13	12
130094	2	88	 	 	 	 	 
130094	3	88	 	 	 	 	 
130095	1	1	26	0	1	5	13
130095	2	2	26	0	2	5	13
130095	3	88	 	 	 	 	 
130096	1	1	26	0	5	2	13
130096	2	88	 	 	 	 	 
130096	3	88	 	 	 	 	 
130097	1	2	31	0	5	3	88
130097	2	2	26	0	13	5	88
130097	3	88	 	 	 	 	 
130098	1	2	26	0	5	3	13
130098	2	2	31	0	3	5	1
130098	3	88	 	 	 	 	 
130099	1	1	26	1	5	13	2
130099	2	1	31	0	3	5	1
130099	3	2	31	0	3	1	88
130100	1	1	26	0	5	4	12
130100	2	2	6	1	1	3	88
130100	3	2	26	0	3	5	12
140001	1	 	 	 	 	 	 
140001	2	 	 	 	 	 	 
140001	3	 	 	 	 	 	 
140002	1	 	 	 	 	 	 
140002	2	 	 	 	 	 	 
140002	3	 	 	 	 	 	 
140003	1	 	 	 	 	 	 
140003	2	 	 	 	 	 	 
140003	3	 	 	 	 	 	 
140004	1	5	32	1	4	12	88
140004	2	5	28	0	4	12	88
140004	3	88	 	 	 	 	 
140005	1	2	18	0	6	13	88
140005	2	88	 	 	 	 	 
140005	3	88	 	 	 	 	 
140006	1	6	16	1	4	13	10
140006	2	2	23	0	4	13	88
140006	3	88	 	 	 	 	 
140008	1	2	26	1	4	6	2
140008	2	88	 	 	 	 	 
140008	3	88	 	 	 	 	 
140009	1	2	26	1	12	5	88
140009	2	2	31	1	12	3	88
140009	3	2	33	0	4	7	5
140010	1	 	 	 	 	 	 
140010	2	 	 	 	 	 	 
140010	3	 	 	 	 	 	 
140011	1	80	18	1	14	5	88
140011	2	2	26	1	5	88	88
140011	3	1	26	0	5	88	88
140012	1	 	 	 	 	 	 
140012	2	 	 	 	 	 	 
140012	3	 	 	 	 	 	 
140014	1	1	26	0	5	12	88
140014	2	2	26	0	5	12	88
140014	3	88	 	 	 	 	 
140015	1	2	26	0	5	12	88
140015	2	1	26	0	5	12	88
140015	3	88	 	 	 	 	 
140016	1	80	26	1	5	7	88
140016	2	80	18	1	5	14	88
140016	3	1	26	0	5	7	88
140017	1	80	26	1	5	88	88
140017	2	2	23	1	5	4	7
140017	3	4	16	1	6	5	12
140018	1	15	37	0	12	4	88
140018	2	2	33	1	6	4	12
140018	3	88	 	 	 	 	 
140020	1	3	23	0	12	88	88
140020	2	5	16	0	3	13	88
140020	3	88	 	 	 	 	 
140021	1	 	 	 	 	 	 
140021	2	 	 	 	 	 	 
140021	3	 	 	 	 	 	 
140023	1	0	37	1	14	12	88
140023	2	88	 	 	 	 	 
140023	3	88	 	 	 	 	 
140024	1	3	16	0	3	4	13
140024	2	88	 	 	 	 	 
140024	3	88	 	 	 	 	 
140025	1	1	23	0	6	12	88
140025	2	1	26	0	6	13	88
140025	3	88	 	 	 	 	 
140026	1	3	35	0	12	88	88
140026	2	88	 	 	 	 	 
140026	3	88	 	 	 	 	 
140027	1	26	26	0	5	13	88
140027	2	88	 	 	 	 	 
140027	3	88	 	 	 	 	 
140028	1	 	 	 	 	 	 
140028	2	 	 	 	 	 	 
140028	3	 	 	 	 	 	 
140029	1	16	33	1	6	12	11
140029	2	22	33	0	5	3	12
140029	3	22	26	1	5	7	12
140030	1	1	26	0	6	88	88
140030	2	1	26	0	5	88	88
140030	3	88	 	 	 	 	 
140031	1	2	35	0	12	88	88
140031	2	3	23	0	12	88	88
140031	3	2	26	0	12	88	88
140032	1	8	26	0	5	2	88
140032	2	9	26	0	5	13	88
140032	3	88	 	 	 	 	 
140033	1	8	26	0	12	88	88
140033	2	88	 	 	 	 	 
140033	3	88	 	 	 	 	 
140034	1	1	23	0	4	6	88
140034	2	88	 	 	 	 	 
140034	3	88	 	 	 	 	 
140035	1	2	18	0	14	7	88
140035	2	2	26	0	5	88	88
140035	3	1	26	1	5	88	88
140036	1	3	26	0	5	88	88
140036	2	2	26	0	5	13	88
140036	3	88	 	 	 	 	 
140037	1	2	35	1	4	88	88
140037	2	4	23	0	5	13	88
140037	3	4	31	0	3	13	88
140038	1	2	23	0	13	7	88
140038	2	88	 	 	 	 	 
140038	3	88	 	 	 	 	 
140039	1	4	35	1	12	13	6
140039	2	1	26	1	5	12	7
140039	3	80	18	1	14	5	12
140040	1	4	11	1	3	88	88
140040	2	88	 	 	 	 	 
140040	3	88	 	 	 	 	 
140041	1	17	26	0	5	12	88
140041	2	88	 	 	 	 	 
140041	3	88	 	 	 	 	 
140042	1	 	 	 	 	 	 
140042	2	 	 	 	 	 	 
140042	3	 	 	 	 	 	 
140043	1	1	26	1	5	88	88
140043	2	88	 	 	 	 	 
140043	3	88	 	 	 	 	 
140044	1	6	26	0	5	88	88
140044	2	6	35	0	4	13	88
140044	3	88	 	 	 	 	 
140045	1	2	16	0	6	88	88
140045	2	3	28	1	11	13	88
140045	3	1	26	0	2	88	88
140046	1	1	7	0	2	5	14
140046	2	2	26	0	3	13	88
140046	3	88	 	 	 	 	 
140047	1	 	 	 	 	 	 
140047	2	 	 	 	 	 	 
140047	3	 	 	 	 	 	 
140048	1	1	10	0	1	12	88
140048	2	4	18	0	14	7	88
140048	3	88	 	 	 	 	 
140049	1	1	18	0	14	4	88
140049	2	1	26	0	5	12	88
140049	3	88	 	 	 	 	 
140050	1	2	10	1	2	6	14
140050	2	2	26	0	5	12	88
140050	3	1	26	0	5	12	88
140051	1	1	26	1	5	88	88
140051	2	80	18	1	14	5	88
140051	3	16	33	1	5	4	88
140052	1	3	18	0	14	12	88
140052	2	0	35	0	1	4	88
140052	3	88	 	 	 	 	 
140053	1	1	26	0	5	12	7
140053	2	2	26	0	5	12	7
140053	3	80	18	0	14	5	12
140054	1	1	18	0	5	14	88
140054	2	1	26	0	12	13	5
140054	3	88	 	 	 	 	 
140055	1	13	18	0	14	2	13
140055	2	12	26	0	5	4	9
140055	3	13	18	0	14	13	88
140056	1	 	 	 	 	 	 
140056	2	 	 	 	 	 	 
140056	3	 	 	 	 	 	 
140057	1	2	23	0	4	3	88
140057	2	88	 	 	 	 	 
140057	3	88	 	 	 	 	 
140058	1	 	 	 	 	 	 
140058	2	 	 	 	 	 	 
140058	3	 	 	 	 	 	 
140059	1	18	26	1	5	12	88
140059	2	2	26	1	5	12	88
140059	3	88	 	 	 	 	 
140060	1	4	35	0	1	88	88
140060	2	6	35	0	1	88	88
140060	3	4	28	0	2	88	88
140061	1	2	23	1	14	2	88
140061	2	1	18	0	4	88	88
140061	3	88	 	 	 	 	 
140062	1	2	26	0	5	13	12
140062	2	2	18	0	14	2	88
140062	3	88	 	 	 	 	 
140063	1	 	 	 	 	 	 
140063	2	 	 	 	 	 	 
140063	3	 	 	 	 	 	 
140064	1	1	26	0	5	12	88
140064	2	80	22	0	5	7	88
140064	3	80	18	0	14	5	88
140065	1	5	7	1	11	11	88
140065	2	80	18	1	4	14	7
140065	3	6	35	1	4	88	88
140066	1	2	23	0	4	6	88
140066	2	88	 	 	 	 	 
140066	3	88	 	 	 	 	 
140067	1	 	 	 	 	 	 
140067	2	 	 	 	 	 	 
140067	3	 	 	 	 	 	 
140068	1	11	35	1	12	88	88
140068	2	9	18	1	14	88	88
140068	3	0	37	0	7	88	88
140069	1	 	 	 	 	 	 
140069	2	 	 	 	 	 	 
140069	3	 	 	 	 	 	 
140070	1	2	26	1	4	3	88
140070	2	1	36	0	4	13	88
140070	3	88	 	 	 	 	 
140071	1	 	 	 	 	 	 
140071	2	 	 	 	 	 	 
140071	3	 	 	 	 	 	 
140072	1	2	10	0	1	6	88
140072	2	1	35	0	13	12	88
140072	3	88	 	 	 	 	 
140073	1	1	10	0	13	2	88
140073	2	2	23	1	4	3	1
140073	3	88	 	 	 	 	 
140074	1	1	26	0	2	88	88
140074	2	2	26	0	2	88	88
140074	3	3	6	1	1	12	88
140075	1	2	26	0	5	12	88
140075	2	1	26	0	5	12	88
140075	3	88	 	 	 	 	 
140076	1	1	26	0	12	2	88
140076	2	88	 	 	 	 	 
140076	3	88	 	 	 	 	 
140077	1	1	26	0	5	12	88
140077	2	3	26	1	5	12	88
140077	3	88	 	 	 	 	 
140078	1	4	26	0	5	12	88
140078	2	88	 	 	 	 	 
140078	3	88	 	 	 	 	 
140079	1	1	26	0	12	88	88
140079	2	2	26	1	12	88	88
140079	3	88	 	 	 	 	 
140080	1	1	28	1	13	12	88
140080	2	1	35	0	12	88	88
140080	3	15	37	0	14	12	88
140081	1	1	26	0	12	88	88
140081	2	2	33	0	12	88	88
140081	3	88	 	 	 	 	 
140082	1	2	26	0	5	13	88
140082	2	1	26	0	5	13	88
140082	3	88	 	 	 	 	 
140083	1	2	26	0	5	13	88
140083	2	88	 	 	 	 	 
140083	3	88	 	 	 	 	 
140084	1	2	28	0	12	88	88
140084	2	1	28	0	12	88	88
140084	3	1	26	0	12	88	88
140085	1	1	35	0	4	6	13
140085	2	88	 	 	 	 	 
140085	3	88	 	 	 	 	 
140086	1	 	 	 	 	 	 
140086	2	 	 	 	 	 	 
140086	3	 	 	 	 	 	 
140087	1	 	 	 	 	 	 
140087	2	 	 	 	 	 	 
140087	3	 	 	 	 	 	 
140089	1	8	26	1	5	2	13
140089	2	9	26	0	2	5	13
140089	3	88	 	 	 	 	 
140090	1	7	26	0	5	4	12
140090	2	6	26	0	3	4	5
140090	3	88	 	 	 	 	 
140091	1	2	26	1	5	12	88
140091	2	5	28	1	6	7	14
140091	3	1	26	1	5	12	88
140092	1	3	26	1	13	6	88
140092	2	88	 	 	 	 	 
140092	3	88	 	 	 	 	 
140093	1	1	35	0	12	88	88
140093	2	88	 	 	 	 	 
140093	3	88	 	 	 	 	 
140094	1	2	26	0	5	12	88
140094	2	1	26	0	5	12	88
140094	3	88	 	 	 	 	 
140095	1	 	 	 	 	 	 
140095	2	 	 	 	 	 	 
140095	3	 	 	 	 	 	 
140096	1	1	26	0	5	88	88
140096	2	2	26	0	5	88	88
140096	3	88	 	 	 	 	 
140097	1	2	26	0	5	13	88
140097	2	2	31	1	2	3	88
140097	3	88	 	 	 	 	 
140098	1	2	26	0	5	88	88
140098	2	88	 	 	 	 	 
140098	3	88	 	 	 	 	 
140099	1	2	10	0	6	2	88
140099	2	88	 	 	 	 	 
140099	3	88	 	 	 	 	 
150001	1	 	 	 	 	 	 
150001	2	 	 	 	 	 	 
150001	3	 	 	 	 	 	 
150002	1	 	 	 	 	 	 
150002	2	 	 	 	 	 	 
150002	3	 	 	 	 	 	 
150003	1	 	 	 	 	 	 
150003	2	 	 	 	 	 	 
150003	3	 	 	 	 	 	 
150004	1	1	26	0	5	12	88
150004	2	1	2	0	5	12	88
150004	3	88	 	 	 	 	 
150005	1	1	32	0	5	12	88
150005	2	80	18	0	14	5	4
150005	3	1	34	0	5	7	12
150006	1	 	 	 	 	 	 
150006	2	 	 	 	 	 	 
150006	3	 	 	 	 	 	 
150007	1	 	 	 	 	 	 
150007	2	 	 	 	 	 	 
150007	3	 	 	 	 	 	 
150008	1	2	18	0	14	5	12
150008	2	2	26	0	14	5	12
150008	3	1	26	0	5	13	88
150010	1	1	18	0	14	88	88
150010	2	88	 	 	 	 	 
150010	3	88	 	 	 	 	 
150011	1	8	35	0	6	13	88
150011	2	9	23	1	6	4	88
150011	3	88	 	 	 	 	 
150014	1	 	 	 	 	 	 
150014	2	 	 	 	 	 	 
150014	3	 	 	 	 	 	 
150016	1	80	26	0	12	14	88
150016	2	88	 	 	 	 	 
150016	3	88	 	 	 	 	 
150017	1	1	18	1	6	14	13
150017	2	88	 	 	 	 	 
150017	3	88	 	 	 	 	 
150018	1	2	18	0	14	12	88
150018	2	1	18	0	14	12	88
150018	3	1	26	0	14	12	88
150019	1	1	26	1	5	12	88
150019	2	1	2	1	5	12	88
150019	3	80	18	1	14	5	88
150020	1	1	35	1	13	12	88
150020	2	80	26	0	12	14	88
150020	3	88	 	 	 	 	 
150021	1	1	35	0	12	88	88
150021	2	88	 	 	 	 	 
150021	3	88	 	 	 	 	 
150022	1	 	 	 	 	 	 
150022	2	 	 	 	 	 	 
150022	3	 	 	 	 	 	 
150023	1	 	 	 	 	 	 
150023	2	 	 	 	 	 	 
150023	3	 	 	 	 	 	 
150024	1	1	26	0	5	12	88
150024	2	88	 	 	 	 	 
150024	3	88	 	 	 	 	 
150025	1	2	18	0	14	13	88
150025	2	1	18	0	14	13	88
150025	3	1	26	0	5	12	88
150026	1	 	 	 	 	 	 
150026	2	 	 	 	 	 	 
150026	3	 	 	 	 	 	 
150027	1	 	 	 	 	 	 
150027	2	 	 	 	 	 	 
150027	3	 	 	 	 	 	 
150028	1	3	26	0	5	7	12
150028	2	2	31	0	12	3	88
150028	3	2	2	0	5	12	88
150029	1	1	18	0	14	6	88
150029	2	88	 	 	 	 	 
150029	3	88	 	 	 	 	 
150030	1	1	18	0	14	12	88
150030	2	0	26	0	5	13	88
150030	3	88	 	 	 	 	 
150031	1	1	35	1	4	6	12
150031	2	2	18	1	14	13	2
150031	3	1	18	0	2	14	4
150032	1	 	 	 	 	 	 
150032	2	 	 	 	 	 	 
150032	3	 	 	 	 	 	 
150033	1	3	18	0	13	12	88
150033	2	2	18	0	13	12	88
150033	3	2	26	0	5	2	88
150034	1	9	18	0	14	4	88
150034	2	10	18	0	14	4	88
150034	3	88	 	 	 	 	 
150035	1	2	26	0	5	12	88
150035	2	1	26	0	5	12	88
150035	3	80	18	0	5	12	88
150036	1	1	26	0	5	13	88
150036	2	88	 	 	 	 	 
150036	3	88	 	 	 	 	 
150037	1	2	18	1	14	12	88
150037	2	1	26	0	5	13	88
150037	3	88	 	 	 	 	 
150038	1	 	 	 	 	 	 
150038	2	 	 	 	 	 	 
150038	3	 	 	 	 	 	 
150039	1	1	26	0	5	12	88
150039	2	1	2	0	5	12	88
150039	3	88	 	 	 	 	 
150040	1	1	26	0	5	2	88
150040	2	2	18	0	14	12	88
150040	3	88	 	 	 	 	 
150041	1	1	18	0	14	12	88
150041	2	1	18	0	14	12	88
150041	3	1	26	0	5	13	88
150042	1	 	 	 	 	 	 
150042	2	 	 	 	 	 	 
150042	3	 	 	 	 	 	 
150043	1	18	18	0	6	13	88
150043	2	88	 	 	 	 	 
150043	3	88	 	 	 	 	 
150044	1	1	18	0	14	13	88
150044	2	2	18	0	14	13	88
150044	3	1	26	0	14	13	88
150045	1	0	2	0	5	12	88
150045	2	1	26	0	5	12	88
150045	3	88	 	 	 	 	 
150046	1	1	18	0	14	12	88
150046	2	2	18	0	14	12	88
150046	3	1	26	0	5	13	88
150047	1	2	26	0	5	12	88
150047	2	80	18	0	5	14	88
150047	3	88	 	 	 	 	 
150048	1	1	26	0	5	12	88
150048	2	88	 	 	 	 	 
150048	3	88	 	 	 	 	 
150050	1	1	2	0	1	4	13
150050	2	88	 	 	 	 	 
150050	3	88	 	 	 	 	 
150051	1	1	2	0	5	12	88
150051	2	1	26	0	5	12	88
150051	3	88	 	 	 	 	 
150052	1	80	26	0	12	88	88
150052	2	80	18	0	14	12	88
150052	3	88	 	 	 	 	 
150053	1	1	35	0	12	88	88
150053	2	80	26	0	5	88	88
150053	3	88	 	 	 	 	 
150054	1	 	 	 	 	 	 
150054	2	 	 	 	 	 	 
150054	3	 	 	 	 	 	 
150055	1	1	37	0	13	1	3
150055	2	88	 	 	 	 	 
150055	3	88	 	 	 	 	 
150056	1	1	26	0	5	12	88
150056	2	1	18	0	14	12	88
150056	3	2	18	0	14	13	88
150057	1	80	18	0	14	5	88
150057	2	1	26	0	5	12	88
150057	3	88	 	 	 	 	 
150058	1	80	26	0	5	12	88
150058	2	80	18	0	14	12	88
150058	3	88	 	 	 	 	 
150059	1	2	18	0	14	4	88
150059	2	1	18	0	14	4	88
150059	3	2	26	0	5	12	88
150060	1	1	18	1	5	12	88
150060	2	1	28	1	5	12	3
150060	3	1	26	1	5	12	88
150061	1	1	18	1	14	6	88
150061	2	2	18	1	14	6	88
150061	3	2	26	0	5	12	88
150062	1	1	10	0	1	14	13
150062	2	88	 	 	 	 	 
150062	3	88	 	 	 	 	 
150063	1	80	18	0	14	12	88
150063	2	80	26	0	12	88	88
150063	3	88	 	 	 	 	 
150064	1	80	18	0	14	12	88
150064	2	80	26	0	12	88	88
150064	3	88	 	 	 	 	 
150065	1	1	26	0	5	12	88
150065	2	88	 	 	 	 	 
150065	3	88	 	 	 	 	 
150066	1	 	 	 	 	 	 
150066	2	 	 	 	 	 	 
150066	3	 	 	 	 	 	 
150067	1	2	26	0	5	12	88
