CHILDCODE	IMEVIDR4	RKEVR4	LOSS09R4	LOSS10R4	LOSS11R4	LOSS12R4	LOSS13R4	RESEVR41	RESEVR42	RESEVR43
110082	1	88	 	 	 	 	 	 	 	 
110082	2	88	 	 	 	 	 	 	 	 
110082	3	88	 	 	 	 	 	 	 	 
110083	1	88	 	 	 	 	 	 	 	 
110083	2	88	 	 	 	 	 	 	 	 
110083	3	88	 	 	 	 	 	 	 	 
110084	1	14	 	 	 	2	 	2	7	88
110084	2	88	 	 	 	 	 	 	 	 
110084	3	88	 	 	 	 	 	 	 	 
110085	1	88	 	 	 	 	 	 	 	 
110085	2	88	 	 	 	 	 	 	 	 
110085	3	88	 	 	 	 	 	 	 	 
110086	1	88	 	 	 	 	 	 	 	 
110086	2	88	 	 	 	 	 	 	 	 
110086	3	88	 	 	 	 	 	 	 	 
110088	1	88	 	 	 	 	 	 	 	 
110088	2	88	 	 	 	 	 	 	 	 
110088	3	88	 	 	 	 	 	 	 	 
110089	1	88	 	 	 	 	 	 	 	 
110089	2	88	 	 	 	 	 	 	 	 
110089	3	88	 	 	 	 	 	 	 	 
110091	1	88	 	 	 	 	 	 	 	 
110091	2	88	 	 	 	 	 	 	 	 
110091	3	88	 	 	 	 	 	 	 	 
110092	1	88	 	 	 	 	 	 	 	 
110092	2	88	 	 	 	 	 	 	 	 
110092	3	88	 	 	 	 	 	 	 	 
110093	1	88	 	 	 	 	 	 	 	 
110093	2	88	 	 	 	 	 	 	 	 
110093	3	88	 	 	 	 	 	 	 	 
110094	1	29	 	 	 	3	3	22	27	7
110094	2	88	 	 	 	 	 	 	 	 
110094	3	88	 	 	 	 	 	 	 	 
110096	1	88	 	 	 	 	 	 	 	 
110096	2	88	 	 	 	 	 	 	 	 
110096	3	88	 	 	 	 	 	 	 	 
110098	1	88	 	 	 	 	 	 	 	 
110098	2	88	 	 	 	 	 	 	 	 
110098	3	88	 	 	 	 	 	 	 	 
110099	1	88	 	 	 	 	 	 	 	 
110099	2	88	 	 	 	 	 	 	 	 
110099	3	88	 	 	 	 	 	 	 	 
110100	1	88	 	 	 	 	 	 	 	 
110100	2	88	 	 	 	 	 	 	 	 
110100	3	88	 	 	 	 	 	 	 	 
120001	1	88	 	 	 	 	 	 	 	 
120001	2	88	 	 	 	 	 	 	 	 
120001	3	88	 	 	 	 	 	 	 	 
120002	1	39	 	 	 	2	 	16	88	88
120002	2	88	 	 	 	 	 	 	 	 
120002	3	88	 	 	 	 	 	 	 	 
120004	1	26	 	 	 	4	 	7	88	88
120004	2	88	 	 	 	 	 	 	 	 
120004	3	88	 	 	 	 	 	 	 	 
120005	1	88	 	 	 	 	 	 	 	 
120005	2	88	 	 	 	 	 	 	 	 
120005	3	88	 	 	 	 	 	 	 	 
120006	1	12	 	 	3	2	 	2	88	88
120006	2	47	 	 	2	3	 	2	1	88
120006	3	25	 	 	 	2	 	1	2	88
120007	1	14	 	 	3	 	 	17	88	88
120007	2	25	 	3	 	 	 	8	88	88
120007	3	37	2	2	2	2	2	20	88	88
120008	1	88	 	 	 	 	 	 	 	 
120008	2	88	 	 	 	 	 	 	 	 
120008	3	88	 	 	 	 	 	 	 	 
120009	1	14	 	3	 	 	 	7	88	88
120009	2	12	 	 	3	3	 	20	17	88
120009	3	39	 	 	2	2	 	17	88	88
120010	1	28	 	 	 	3	 	7	88	88
120010	2	12	 	 	2	2	 	17	88	88
120010	3	38	 	 	2	2	 	17	88	88
120011	1	38	2	3	3	3	 	16	17	88
120011	2	25	 	3	3	 	 	7	88	88
120011	3	39	2	2	2	2	 	17	88	88
120012	1	16	 	3	2	2	 	1	2	7
120012	2	25	 	 	 	2	 	1	2	7
120012	3	88	 	 	 	 	 	 	 	 
120013	1	36	 	 	 	4	 	1	7	88
120013	2	88	 	 	 	 	 	 	 	 
120013	3	88	 	 	 	 	 	 	 	 
120014	1	1	 	3	3	3	 	1	2	88
120014	2	39	 	 	 	2	 	25	23	18
120014	3	47	 	 	 	1	 	1	2	88
120015	1	14	 	 	 	2	 	7	88	88
120015	2	38	 	2	2	 	 	17	88	88
120015	3	31	 	 	2	2	 	17	88	88
120016	1	25	 	 	 	3	 	7	88	88
120016	2	88	 	 	 	 	 	 	 	 
120016	3	88	 	 	 	 	 	 	 	 
120017	1	34	 	 	77	 	 	19	11	15
120017	2	25	 	2	3	 	 	10	18	88
120017	3	39	 	 	2	 	 	17	88	88
120018	1	38	 	 	 	2	 	25	9	88
120018	2	14	 	 	4	 	 	1	2	18
120018	3	88	 	 	 	 	 	 	 	 
120019	1	88	 	 	 	 	 	 	 	 
120019	2	88	 	 	 	 	 	 	 	 
120019	3	88	 	 	 	 	 	 	 	 
120020	1	88	 	 	 	 	 	 	 	 
120020	2	88	 	 	 	 	 	 	 	 
120020	3	88	 	 	 	 	 	 	 	 
120021	1	14	 	 	4	 	 	7	88	88
120021	2	39	2	3	3	2	2	17	88	88
120021	3	25	 	3	2	 	 	10	7	88
120023	1	88	 	 	 	 	 	 	 	 
120023	2	88	 	 	 	 	 	 	 	 
120023	3	88	 	 	 	 	 	 	 	 
120024	1	38	2	2	3	3	2	20	88	88
120024	2	88	 	 	 	 	 	 	 	 
120024	3	88	 	 	 	 	 	 	 	 
120025	1	36	 	4	 	 	 	2	1	88
120025	2	88	 	 	 	 	 	 	 	 
120025	3	88	 	 	 	 	 	 	 	 
120026	1	14	 	 	 	2	 	7	88	88
120026	2	88	 	 	 	 	 	 	 	 
120026	3	88	 	 	 	 	 	 	 	 
120027	1	28	 	 	 	3	 	7	88	88
120027	2	14	 	 	2	 	 	17	88	88
120027	3	37	 	2	3	2	 	17	88	88
120028	1	1	 	 	 	4	 	9	88	88
120028	2	88	 	 	 	 	 	 	 	 
120028	3	88	 	 	 	 	 	 	 	 
120029	1	29	 	 	 	2	 	16	7	88
120029	2	88	 	 	 	 	 	 	 	 
120029	3	88	 	 	 	 	 	 	 	 
120031	1	38	 	 	 	2	 	2	1	16
120031	2	29	 	 	 	2	 	2	1	7
120031	3	16	 	 	 	2	 	1	2	7
120032	1	88	 	 	 	 	 	 	 	 
120032	2	88	 	 	 	 	 	 	 	 
120032	3	88	 	 	 	 	 	 	 	 
120033	1	14	 	 	 	4	 	19	88	88
120033	2	39	 	 	3	 	 	17	88	88
120033	3	31	 	 	2	2	 	17	88	88
120034	1	14	 	 	 	3	 	7	88	88
120034	2	39	 	2	2	2	 	17	88	88
120034	3	31	 	 	 	2	 	17	88	88
120035	1	25	 	 	3	 	 	7	88	88
120035	2	37	 	 	2	3	 	16	17	88
120035	3	39	 	 	 	2	 	17	88	88
120036	1	88	 	 	 	 	 	 	 	 
120036	2	88	 	 	 	 	 	 	 	 
120036	3	88	 	 	 	 	 	 	 	 
120037	1	1	 	 	 	 	2	2	7	88
120037	2	88	 	 	 	 	 	 	 	 
120037	3	88	 	 	 	 	 	 	 	 
120038	1	88	 	 	 	 	 	 	 	 
120038	2	88	 	 	 	 	 	 	 	 
120038	3	88	 	 	 	 	 	 	 	 
120039	1	36	 	 	 	4	 	16	7	88
120039	2	39	 	 	 	3	 	7	88	88
120039	3	88	 	 	 	 	 	 	 	 
120040	1	36	 	 	 	3	 	4	7	88
120040	2	25	 	 	 	3	 	10	88	88
120040	3	38	 	 	 	2	 	17	88	88
120041	1	14	 	4	 	 	 	7	88	88
120041	2	25	 	 	3	3	 	18	88	88
120041	3	38	 	 	2	2	 	25	17	88
120042	1	39	 	 	2	2	2	25	9	88
120042	2	88	 	 	 	 	 	 	 	 
120042	3	88	 	 	 	 	 	 	 	 
120043	1	38	 	2	 	 	 	2	1	7
120043	2	29	 	 	 	2	 	17	7	88
120043	3	14	 	 	 	 	2	13	7	88
120044	1	88	 	 	 	 	 	 	 	 
120044	2	88	 	 	 	 	 	 	 	 
120044	3	88	 	 	 	 	 	 	 	 
120045	1	38	 	 	 	 	3	25	16	88
120045	2	14	3	 	 	 	 	8	7	88
120045	3	12	 	 	2	2	 	16	20	7
120046	1	14	 	 	4	 	 	7	88	88
120046	2	37	 	 	3	3	 	9	16	88
120046	3	25	 	3	 	 	 	7	88	88
120047	1	88	 	 	 	 	 	 	 	 
120047	2	88	 	 	 	 	 	 	 	 
120047	3	88	 	 	 	 	 	 	 	 
120048	1	88	 	 	 	 	 	 	 	 
120048	2	88	 	 	 	 	 	 	 	 
120048	3	88	 	 	 	 	 	 	 	 
120049	1	88	 	 	 	 	 	 	 	 
120049	2	88	 	 	 	 	 	 	 	 
120049	3	88	 	 	 	 	 	 	 	 
120050	1	37	 	 	2	2	 	17	88	88
120050	2	38	 	 	2	 	 	17	88	88
120050	3	39	 	 	2	 	 	17	88	88
120051	1	14	 	 	3	 	 	2	7	88
120051	2	88	 	 	 	 	 	 	 	 
120051	3	88	 	 	 	 	 	 	 	 
120052	1	1	 	 	 	2	 	2	18	88
120052	2	14	 	 	2	 	 	16	88	88
120052	3	88	 	 	 	 	 	 	 	 
120053	1	16	 	 	 	3	 	1	2	7
120053	2	88	 	 	 	 	 	 	 	 
120053	3	88	 	 	 	 	 	 	 	 
120054	1	47	 	 	 	1	1	1	2	18
120054	2	14	 	 	 	2	 	7	88	88
120054	3	88	 	 	 	 	 	 	 	 
120055	1	36	 	4	 	 	 	17	2	9
120055	2	88	 	 	 	 	 	 	 	 
120055	3	88	 	 	 	 	 	 	 	 
120056	1	1	 	 	2	2	 	2	7	88
120056	2	29	 	 	 	2	 	2	7	88
120056	3	88	 	 	 	 	 	 	 	 
120057	1	88	 	 	 	 	 	 	 	 
120057	2	88	 	 	 	 	 	 	 	 
120057	3	88	 	 	 	 	 	 	 	 
120058	1	36	 	 	 	2	 	25	7	88
120058	2	47	 	 	 	2	 	1	2	7
120058	3	29	 	 	 	2	 	1	12	7
120059	1	32	 	 	 	2	 	24	88	88
120059	2	25	 	 	3	3	 	18	88	88
120059	3	38	 	2	 	 	 	17	88	88
120060	1	25	 	 	 	3	 	19	88	88
120060	2	38	 	 	2	 	 	10	88	88
120060	3	39	 	 	2	 	 	17	88	88
120061	1	25	 	 	3	3	 	18	7	88
120061	2	88	 	 	 	 	 	 	 	 
120061	3	88	 	 	 	 	 	 	 	 
120062	1	1	 	 	 	3	 	16	18	88
120062	2	88	 	 	 	 	 	 	 	 
120062	3	88	 	 	 	 	 	 	 	 
120063	1	88	 	 	 	 	 	 	 	 
120063	2	88	 	 	 	 	 	 	 	 
120063	3	88	 	 	 	 	 	 	 	 
120064	1	38	 	3	2	2	 	2	16	21
120064	2	47	 	 	 	2	 	1	2	7
120064	3	26	 	 	2	 	 	2	1	7
120065	1	25	 	 	3	4	3	18	2	7
120065	2	37	 	 	2	2	 	17	88	88
120065	3	39	 	2	 	2	 	17	88	88
120066	1	25	 	3	3	2	 	10	18	88
120066	2	37	2	2	2	2	2	17	88	88
120066	3	39	 	2	 	2	 	16	88	88
120067	1	1	 	 	 	2	 	17	1	88
120067	2	14	 	 	 	3	 	1	7	88
120067	3	88	 	 	 	 	 	 	 	 
120068	1	26	 	 	4	 	 	2	7	88
120068	2	88	 	 	 	 	 	 	 	 
120068	3	88	 	 	 	 	 	 	 	 
120069	1	1	 	 	4	 	 	9	2	8
120069	2	14	2	2	2	2	 	8	2	1
120069	3	25	 	 	 	2	 	2	1	7
120070	1	28	 	 	 	4	 	18	16	7
120070	2	14	 	 	 	2	 	7	88	88
120070	3	1	 	 	2	 	 	18	2	7
120071	1	88	 	 	 	 	 	 	 	 
120071	2	88	 	 	 	 	 	 	 	 
120071	3	88	 	 	 	 	 	 	 	 
120072	1	25	 	3	2	2	 	10	18	88
120072	2	38	 	 	2	2	2	17	88	88
120072	3	47	 	 	2	2	 	2	88	88
120073	1	47	 	 	3	2	 	2	88	88
120073	2	26	 	 	 	3	 	1	2	88
120073	3	25	 	 	 	3	 	1	88	88
120074	1	37	 	 	 	4	 	25	16	20
120074	2	14	 	 	 	2	 	9	7	88
120074	3	88	 	 	 	 	 	 	 	 
120075	1	88	 	 	 	 	 	 	 	 
120075	2	88	 	 	 	 	 	 	 	 
120075	3	88	 	 	 	 	 	 	 	 
120076	1	25	 	 	 	4	4	1	2	18
120076	2	47	 	 	2	2	2	1	2	18
120076	3	88	 	 	 	 	 	 	 	 
120077	1	37	 	 	 	3	2	20	88	88
120077	2	28	 	 	 	3	 	7	88	88
120077	3	39	 	 	 	2	 	17	88	88
120078	1	12	 	 	3	3	 	7	88	88
120078	2	29	 	 	 	3	 	7	88	88
120078	3	28	 	 	 	2	 	7	88	88
120079	1	38	 	 	3	2	 	1	7	88
120079	2	37	 	2	3	 	 	6	7	88
120079	3	12	 	 	 	2	 	1	7	88
120080	1	36	 	3	 	 	 	16	88	88
120080	2	88	 	 	 	 	 	 	 	 
120080	3	88	 	 	 	 	 	 	 	 
120081	1	25	 	 	4	4	 	7	88	88
120081	2	88	 	 	 	 	 	 	 	 
120081	3	88	 	 	 	 	 	 	 	 
120082	1	88	 	 	 	 	 	 	 	 
120082	2	88	 	 	 	 	 	 	 	 
120082	3	88	 	 	 	 	 	 	 	 
120083	1	14	 	3	2	 	 	7	88	88
120083	2	12	 	 	2	2	 	1	7	88
120083	3	29	 	 	 	2	 	1	7	88
120084	1	14	 	 	 	3	 	7	88	88
120084	2	39	 	 	3	 	 	25	88	88
120084	3	88	 	 	 	 	 	 	 	 
120085	1	12	 	2	2	2	 	2	7	88
120085	2	29	 	 	 	2	 	1	7	88
120085	3	28	 	 	2	 	 	1	7	88
120086	1	47	 	 	4	 	 	18	2	1
120086	2	14	 	 	4	 	 	2	1	18
120086	3	16	 	4	 	 	 	18	1	2
120087	1	88	 	 	 	 	 	 	 	 
120087	2	88	 	 	 	 	 	 	 	 
120087	3	88	 	 	 	 	 	 	 	 
120088	1	25	 	 	 	3	 	1	7	88
120088	2	12	 	2	2	2	 	2	7	88
120088	3	14	 	 	 	2	2	7	88	88
120090	1	14	 	 	 	 	4	7	88	88
120090	2	25	 	3	 	2	 	2	7	88
120090	3	37	 	 	2	2	 	17	88	88
120091	1	37	 	 	3	3	 	1	20	12
120091	2	88	 	 	 	 	 	 	 	 
120091	3	88	 	 	 	 	 	 	 	 
120092	1	37	 	 	4	4	4	2	1	20
120092	2	14	 	 	 	2	 	7	88	88
120092	3	88	 	 	 	 	 	 	 	 
120093	1	37	 	 	4	4	4	2	1	20
120093	2	14	 	 	 	2	 	7	88	88
120093	3	88	 	 	 	 	 	 	 	 
120094	1	14	 	 	3	 	3	1	7	88
120094	2	88	 	 	 	 	 	 	 	 
120094	3	88	 	 	 	 	 	 	 	 
120095	1	25	 	3	3	3	 	20	88	88
120095	2	28	 	 	2	2	 	7	88	88
120095	3	39	2	2	2	2	2	16	17	88
120096	1	88	 	 	 	 	 	 	 	 
120096	2	88	 	 	 	 	 	 	 	 
120096	3	88	 	 	 	 	 	 	 	 
120097	1	14	 	 	2	 	 	2	1	7
120097	2	1	 	 	2	 	 	2	7	77
120097	3	88	 	 	 	 	 	 	 	 
120098	1	14	 	 	2	 	 	2	7	88
120098	2	88	 	 	 	 	 	 	 	 
120098	3	88	 	 	 	 	 	 	 	 
120099	1	88	 	 	 	 	 	 	 	 
120099	2	88	 	 	 	 	 	 	 	 
120099	3	88	 	 	 	 	 	 	 	 
120100	1	39	 	 	2	 	 	13	20	88
120100	2	88	 	 	 	 	 	 	 	 
120100	3	88	 	 	 	 	 	 	 	 
130001	1	35	 	 	 	2	 	9	7	88
130001	2	47	2	2	2	2	 	2	9	7
130001	3	88	 	 	 	 	 	 	 	 
130002	1	88	 	 	 	 	 	 	 	 
130002	2	88	 	 	 	 	 	 	 	 
130002	3	88	 	 	 	 	 	 	 	 
130003	1	47	2	2	2	2	 	22	2	18
130003	2	88	 	 	 	 	 	 	 	 
130003	3	88	 	 	 	 	 	 	 	 
130004	1	47	 	2	2	2	2	7	88	88
130004	2	12	 	2	2	2	 	7	88	88
130004	3	88	 	 	 	 	 	 	 	 
130005	1	88	 	 	 	 	 	 	 	 
130005	2	88	 	 	 	 	 	 	 	 
130005	3	88	 	 	 	 	 	 	 	 
130007	1	47	 	 	2	2	2	7	88	88
130007	2	12	 	 	 	2	2	7	88	88
130007	3	88	 	 	 	 	 	 	 	 
130008	1	47	 	2	2	2	2	7	88	88
130008	2	88	 	 	 	 	 	 	 	 
130008	3	88	 	 	 	 	 	 	 	 
130009	1	1	 	 	 	4	 	9	7	88
130009	2	88	 	 	 	 	 	 	 	 
130009	3	88	 	 	 	 	 	 	 	 
130010	1	88	 	 	 	 	 	 	 	 
130010	2	88	 	 	 	 	 	 	 	 
130010	3	88	 	 	 	 	 	 	 	 
130011	1	88	 	 	 	 	 	 	 	 
130011	2	88	 	 	 	 	 	 	 	 
130011	3	88	 	 	 	 	 	 	 	 
130012	1	88	 	 	 	 	 	 	 	 
130012	2	88	 	 	 	 	 	 	 	 
130012	3	88	 	 	 	 	 	 	 	 
130013	1	47	 	2	2	2	2	7	88	88
130013	2	12	 	 	2	2	2	7	88	88
130013	3	88	 	 	 	 	 	 	 	 
130014	1	88	 	 	 	 	 	 	 	 
130014	2	88	 	 	 	 	 	 	 	 
130014	3	88	 	 	 	 	 	 	 	 
130015	1	47	2	2	2	2	2	7	88	88
130015	2	37	 	 	 	3	 	7	88	88
130015	3	88	 	 	 	 	 	 	 	 
130016	1	47	2	2	2	2	2	7	88	88
130016	2	16	 	 	 	2	 	7	88	88
130016	3	88	 	 	 	 	 	 	 	 
130017	1	1	 	 	 	 	2	7	88	88
130017	2	47	 	2	2	2	2	7	88	88
130017	3	88	 	 	 	 	 	 	 	 
130018	1	47	2	2	2	2	 	2	18	88
130018	2	88	 	 	 	 	 	 	 	 
130018	3	88	 	 	 	 	 	 	 	 
130019	1	47	2	2	2	2	2	7	88	88
130019	2	88	 	 	 	 	 	 	 	 
130019	3	88	 	 	 	 	 	 	 	 
130021	1	88	 	 	 	 	 	 	 	 
130021	2	88	 	 	 	 	 	 	 	 
130021	3	88	 	 	 	 	 	 	 	 
130022	1	47	 	 	2	2	2	7	88	88
130022	2	88	 	 	 	 	 	 	 	 
130022	3	88	 	 	 	 	 	 	 	 
130023	1	34	 	4	 	 	 	7	88	88
130023	2	36	 	3	 	 	 	7	88	88
130023	3	47	2	2	2	2	3	7	88	88
130024	1	88	 	 	 	 	 	 	 	 
130024	2	88	 	 	 	 	 	 	 	 
130024	3	88	 	 	 	 	 	 	 	 
130025	1	88	 	 	 	 	 	 	 	 
130025	2	88	 	 	 	 	 	 	 	 
130025	3	88	 	 	 	 	 	 	 	 
130026	1	47	 	 	 	2	2	7	88	88
130026	2	88	 	 	 	 	 	 	 	 
130026	3	88	 	 	 	 	 	 	 	 
130027	1	47	2	2	2	2	2	7	88	88
130027	2	88	 	 	 	 	 	 	 	 
130027	3	88	 	 	 	 	 	 	 	 
130028	1	88	 	 	 	 	 	 	 	 
130028	2	88	 	 	 	 	 	 	 	 
130028	3	88	 	 	 	 	 	 	 	 
130029	1	88	 	 	 	 	 	 	 	 
130029	2	88	 	 	 	 	 	 	 	 
130029	3	88	 	 	 	 	 	 	 	 
130030	1	47	 	2	2	2	2	7	88	88
130030	2	12	 	 	2	2	2	7	88	88
130030	3	88	 	 	 	 	 	 	 	 
130031	1	88	 	 	 	 	 	 	 	 
130031	2	88	 	 	 	 	 	 	 	 
130031	3	88	 	 	 	 	 	 	 	 
130032	1	47	2	2	2	2	 	1	7	88
130032	2	88	 	 	 	 	 	 	 	 
130032	3	88	 	 	 	 	 	 	 	 
130033	1	47	2	2	2	2	2	7	88	88
130033	2	88	 	 	 	 	 	 	 	 
130033	3	88	 	 	 	 	 	 	 	 
130034	1	47	 	2	2	2	2	2	7	88
130034	2	88	 	 	 	 	 	 	 	 
130034	3	88	 	 	 	 	 	 	 	 
130035	1	47	2	2	2	2	2	2	88	88
130035	2	1	 	 	 	 	2	7	88	88
130035	3	88	 	 	 	 	 	 	 	 
130036	1	47	2	2	2	2	2	7	88	88
130036	2	88	 	 	 	 	 	 	 	 
130036	3	88	 	 	 	 	 	 	 	 
130037	1	45	 	 	 	 	1	7	88	88
130037	2	88	 	 	 	 	 	 	 	 
130037	3	88	 	 	 	 	 	 	 	 
130039	1	88	 	 	 	 	 	 	 	 
130039	2	88	 	 	 	 	 	 	 	 
130039	3	88	 	 	 	 	 	 	 	 
130040	1	88	 	 	 	 	 	 	 	 
130040	2	88	 	 	 	 	 	 	 	 
130040	3	88	 	 	 	 	 	 	 	 
130041	1	47	 	2	2	2	2	7	88	88
130041	2	88	 	 	 	 	 	 	 	 
130041	3	88	 	 	 	 	 	 	 	 
130042	1	88	 	 	 	 	 	 	 	 
130042	2	88	 	 	 	 	 	 	 	 
130042	3	88	 	 	 	 	 	 	 	 
130043	1	36	 	 	 	 	2	2	7	88
130043	2	88	 	 	 	 	 	 	 	 
130043	3	88	 	 	 	 	 	 	 	 
130044	1	88	 	 	 	 	 	 	 	 
130044	2	88	 	 	 	 	 	 	 	 
130044	3	88	 	 	 	 	 	 	 	 
130045	1	47	2	2	2	2	2	7	88	88
130045	2	88	 	 	 	 	 	 	 	 
130045	3	88	 	 	 	 	 	 	 	 
130046	1	88	 	 	 	 	 	 	 	 
130046	2	88	 	 	 	 	 	 	 	 
130046	3	88	 	 	 	 	 	 	 	 
130047	1	47	 	1	2	2	2	7	88	88
130047	2	12	 	2	2	2	2	7	88	88
130047	3	88	 	 	 	 	 	 	 	 
130048	1	47	2	2	2	2	2	7	88	88
130048	2	88	 	 	 	 	 	 	 	 
130048	3	88	 	 	 	 	 	 	 	 
130049	1	1	 	 	2	 	 	20	7	88
130049	2	14	 	 	 	2	 	7	88	88
130049	3	88	 	 	 	 	 	 	 	 
130050	1	36	4	3	 	 	 	9	7	88
130050	2	39	 	 	 	2	2	16	9	88
130050	3	47	 	 	2	2	2	2	7	88
130051	1	88	 	 	 	 	 	 	 	 
130051	2	88	 	 	 	 	 	 	 	 
130051	3	88	 	 	 	 	 	 	 	 
130052	1	88	 	 	 	 	 	 	 	 
130052	2	88	 	 	 	 	 	 	 	 
130052	3	88	 	 	 	 	 	 	 	 
130053	1	34	3	 	 	 	 	7	88	88
130053	2	47	2	2	2	2	2	6	88	88
130053	3	88	 	 	 	 	 	 	 	 
130054	1	88	 	 	 	 	 	 	 	 
130054	2	88	 	 	 	 	 	 	 	 
130054	3	88	 	 	 	 	 	 	 	 
130055	1	88	 	 	 	 	 	 	 	 
130055	2	88	 	 	 	 	 	 	 	 
130055	3	88	 	 	 	 	 	 	 	 
130057	1	47	 	2	2	2	2	7	88	88
130057	2	36	 	 	 	3	 	7	88	88
130057	3	88	 	 	 	 	 	 	 	 
130058	1	88	 	 	 	 	 	 	 	 
130058	2	88	 	 	 	 	 	 	 	 
130058	3	88	 	 	 	 	 	 	 	 
130059	1	47	 	2	2	2	2	7	88	88
130059	2	12	 	 	 	2	2	7	88	88
130059	3	88	 	 	 	 	 	 	 	 
130060	1	14	 	 	 	 	3	7	88	88
130060	2	47	 	 	 	1	1	7	88	5
130060	3	88	 	 	 	 	 	 	 	 
130062	1	47	 	2	2	2	2	7	88	88
130062	2	88	 	 	 	 	 	 	 	 
130062	3	88	 	 	 	 	 	 	 	 
130063	1	47	 	2	2	2	2	7	88	88
130063	2	12	 	 	2	2	2	7	88	88
130063	3	88	 	 	 	 	 	 	 	 
130064	1	88	 	 	 	 	 	 	 	 
130064	2	88	 	 	 	 	 	 	 	 
130064	3	88	 	 	 	 	 	 	 	 
130065	1	47	2	2	2	2	 	2	7	88
130065	2	88	 	 	 	 	 	 	 	 
130065	3	88	 	 	 	 	 	 	 	 
130066	1	34	 	 	3	 	 	2	9	16
130066	2	36	 	 	 	 	2	16	9	7
130066	3	37	 	 	4	 	 	16	7	88
130067	1	47	 	2	2	2	2	7	88	88
130067	2	88	 	 	 	 	 	 	 	 
130067	3	88	 	 	 	 	 	 	 	 
130068	1	39	2	2	2	2	2	10	9	7
130068	2	47	2	2	2	2	2	2	16	88
130068	3	88	 	 	 	 	 	 	 	 
130070	1	88	 	 	 	 	 	 	 	 
130070	2	88	 	 	 	 	 	 	 	 
130070	3	88	 	 	 	 	 	 	 	 
130071	1	39	 	 	 	2	 	7	88	88
130071	2	88	 	 	 	 	 	 	 	 
130071	3	88	 	 	 	 	 	 	 	 
130072	1	47	2	2	2	2	2	88	88	88
130072	2	88	 	 	 	 	 	 	 	 
130072	3	88	 	 	 	 	 	 	 	 
130073	1	88	 	 	 	 	 	 	 	 
130073	2	88	 	 	 	 	 	 	 	 
130073	3	88	 	 	 	 	 	 	 	 
130074	1	47	 	 	 	2	2	1	2	9
130074	2	88	 	 	 	 	 	 	 	 
130074	3	88	 	 	 	 	 	 	 	 
130075	1	47	 	 	2	2	2	7	88	88
130075	2	88	 	 	 	 	 	 	 	 
130075	3	88	 	 	 	 	 	 	 	 
130076	1	47	 	2	2	2	2	8	88	88
130076	2	88	 	 	 	 	 	 	 	 
130076	3	88	 	 	 	 	 	 	 	 
130079	1	47	 	2	2	2	2	7	88	88
130079	2	88	 	 	 	 	 	 	 	 
130079	3	88	 	 	 	 	 	 	 	 
130080	1	47	 	 	 	2	2	7	88	88
130080	2	88	 	 	 	 	 	 	 	 
130080	3	88	 	 	 	 	 	 	 	 
130081	1	47	2	2	2	2	2	7	88	88
130081	2	88	 	 	 	 	 	 	 	 
130081	3	88	 	 	 	 	 	 	 	 
130082	1	39	 	 	 	2	 	2	7	88
130082	2	88	 	 	 	 	 	 	 	 
130082	3	88	 	 	 	 	 	 	 	 
130083	1	88	 	 	 	 	 	 	 	 
130083	2	88	 	 	 	 	 	 	 	 
130083	3	88	 	 	 	 	 	 	 	 
130084	1	47	2	2	2	2	2	7	88	88
130084	2	88	 	 	 	 	 	 	 	 
130084	3	88	 	 	 	 	 	 	 	 
130085	1	47	2	2	2	2	2	7	88	88
130085	2	88	 	 	 	 	 	 	 	 
130085	3	88	 	 	 	 	 	 	 	 
130086	1	88	 	 	 	 	 	 	 	 
130086	2	88	 	 	 	 	 	 	 	 
130086	3	88	 	 	 	 	 	 	 	 
130087	1	39	 	 	 	3	 	20	16	7
130087	2	45	 	 	1	 	 	16	9	7
130087	3	88	 	 	 	 	 	 	 	 
130088	1	47	 	2	2	2	2	7	88	88
130088	2	88	 	 	 	 	 	 	 	 
130088	3	88	 	 	 	 	 	 	 	 
130089	1	34	 	3	 	 	 	7	88	88
130089	2	47	2	2	2	2	2	7	88	88
130089	3	88	 	 	 	 	 	 	 	 
130090	1	88	 	 	 	 	 	 	 	 
130090	2	88	 	 	 	 	 	 	 	 
130090	3	88	 	 	 	 	 	 	 	 
130091	1	47	 	2	2	2	2	7	88	88
130091	2	88	 	 	 	 	 	 	 	 
130091	3	88	 	 	 	 	 	 	 	 
130092	1	88	 	 	 	 	 	 	 	 
130092	2	88	 	 	 	 	 	 	 	 
130092	3	88	 	 	 	 	 	 	 	 
130093	1	88	 	 	 	 	 	 	 	 
130093	2	88	 	 	 	 	 	 	 	 
130093	3	88	 	 	 	 	 	 	 	 
130094	1	38	 	 	 	2	 	8	11	88
130094	2	47	2	2	2	2	 	2	11	88
130094	3	88	 	 	 	 	 	 	 	 
130095	1	47	 	2	2	2	 	7	88	88
130095	2	12	 	 	2	2	 	7	88	88
130095	3	88	 	 	 	 	 	 	 	 
130096	1	88	 	 	 	 	 	 	 	 
130096	2	88	 	 	 	 	 	 	 	 
130096	3	88	 	 	 	 	 	 	 	 
130097	1	1	 	 	2	 	 	7	88	88
130097	2	88	 	 	 	 	 	 	 	 
130097	3	88	 	 	 	 	 	 	 	 
130098	1	36	 	 	3	 	 	2	7	88
130098	2	88	 	 	 	 	 	 	 	 
130098	3	88	 	 	 	 	 	 	 	 
130099	1	88	 	 	 	 	 	 	 	 
130099	2	88	 	 	 	 	 	 	 	 
