CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	PRMCRER4	THSVILR4	BURBRLR4	BRNREGR4	BRNZONR4	CHLBRNR4	LIVHSER4	YRDIEDR4	RWHLIVR4	RSEECHR4	RCHLVER4	RLNLIVR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	EDCH18R4	STLL18R4	HSSTRTR4	GRADER4	STILLR4	WHYNOTR4	STRYRR4	STRMNR4	AGEGRDR4	TYPLSTR4	PERFR4	TYPATDR4	FEESR4	EXTTUTR4	WHSCHR4	BRDSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	EMPAN1R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	EMPAN2R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	EMPAN3R4	OFPEN3R4	IMINC3R4	MEMCNSR4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMSMKR4	MEMTOBR4
20001	18	14	18	 	1	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20001	19	4	8	 	2	16	14	0	 	 	 	 	 	1	 	 	 	 	 	26	 	98	99	 	 	 	 	1	0	1	 	2006	1	 	 	2	4	92	0	 	 	11	0	0	0	0	8	1	4	19	1	10	20	8	1	1	1	0	 	 	 	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20002	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	5	1	 	2001	1	 	 	3	4	24	0	3	0	9	1	1	0	0	8	1	4	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20002	1	59	-88	 	1	1	1	0	 	 	 	 	 	3	2001	 	 	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20002	2	39	43	 	2	1	1	1	 	 	 	 	2	1	 	 	 	 	 	 	3	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20002	3	30	34	 	1	7	8	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20002	4	19	23	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	99	1	10	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	24	8	1	1	1	1	1	1	1	15	1	12	4	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20002	5	18	22	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	99	1	10	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	20	8	1	1	1	1	1	1	1	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20002	6	16	20	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	99	1	12	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20002	7	12	16	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	99	 	 	 	 	1	6	1	 	1999	1	 	 	4	4	24	0	 	 	8	1	3	0	0	9	1	2	19	1	10	20	9	1	1	1	0	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	88	88	3	 	 	0	 	0	0
20002	8	4	8	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	99	 	 	 	 	1	1	1	 	2005	1	 	 	3	4	24	0	 	 	11	0	1	0	0	8	1	3	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20002	9	1	5	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	99	 	 	 	 	0	 	 	30	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	8	1	5	19	1	10	20	8	1	1	1	0	 	 	 	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	15	88	88	1	 	 	2	2	0	0
20003	0	7	11	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	26	 	 	 	 	 	 	 	1	3	1	 	2002	1	 	 	4	4	50	0	3	0	9	0	2	0	0	8	2	3	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20003	1	49	53	 	2	5	5	1	 	 	 	 	 	1	 	 	 	 	 	 	4	99	99	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	24	6	1	1	1	1	0	 	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20003	2	30	34	 	1	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20003	3	26	30	 	2	1	1	0	 	 	 	 	0	4	 	0	2	1	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20003	4	19	23	 	2	13	13	0	 	 	 	 	 	2	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20003	5	20	24	 	2	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20003	6	18	22	 	1	13	13	0	 	 	 	 	 	1	 	 	 	 	 	23	0	1	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	16	8	1	1	1	1	0	 	1	14	1	12	10	8	1	1	1	1	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20003	7	0	4	 	1	14	14	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20004	0	8	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	4	1	 	2002	1	 	 	3	1	2002	700	5	0	10	0	1	0	0	9	1	3	19	1	10	20	9	1	1	1	0	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20004	1	37	41	 	2	1	1	1	 	 	 	 	0	1	 	 	 	 	 	0	1	99	99	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	10	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20004	2	20	24	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	1	4	1	10	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	1	12	30	12	1	1	1	1	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20004	3	15	19	 	2	14	14	0	 	 	 	 	 	2	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20004	4	45	49	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	98	99	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	24	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	13	88	88	3	 	 	3	1	0	0
20004	5	 	8	 	2	 	14	0	 	 	 	 	 	1	 	 	 	 	 	19	 	98	98	 	 	 	 	1	0	1	 	2005	1	 	 	2	4	92	0	 	 	10	0	2	0	0	8	1	3	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20005	0	7	11	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	 	 	 	 	 	 	 	1	4	1	 	2002	1	 	 	3	4	50	0	3	0	8	1	2	0	0	8	2	3	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20005	1	33	34	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	1	12	24	10	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20005	2	28	32	 	1	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20005	3	26	30	 	2	1	1	1	 	 	 	 	1	1	 	 	 	 	 	0	1	98	99	1	10	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	10	20	8	1	1	1	0	1	1	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20005	4	2	6	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	3	1	 	 	 	 	0	 	 	30	 	 	 	 	 	 	 	 	 	 	10	0	0	0	0	8	0	6	19	1	10	20	8	1	1	1	0	 	 	 	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20007	0	7	11	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	26	 	 	 	 	 	 	 	1	4	1	 	2001	1	 	 	2	4	50	0	3	0	10	0	2	0	0	8	2	2	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20007	1	75	75	 	2	5	5	1	 	 	 	 	 	1	 	 	 	 	 	 	0	99	99	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20007	2	37	39	 	2	13	13	0	 	 	 	 	 	1	 	 	 	 	 	23	0	1	99	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	24	12	1	1	1	1	1	1	1	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20007	3	33	37	 	1	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20007	4	34	34	 	2	1	1	0	 	 	 	 	0	1	 	 	 	 	 	23	0	1	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	24	10	1	1	1	1	1	1	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20007	15	8	12	 	1	15	14	0	 	 	 	 	 	1	 	 	 	 	 	26	0	2	98	 	 	 	 	1	4	1	 	2002	1	 	 	3	4	50	0	 	 	8	0	0	0	0	8	2	6	19	1	10	20	8	1	1	1	0	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20007	16	18	22	 	1	15	14	0	 	 	 	 	 	2	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20008	0	7	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	5	1	 	2001	1	 	 	2	4	50	0	3	0	10	0	2	0	0	8	2	2	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20008	1	49	53	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	98	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	24	12	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20008	2	36	40	 	2	1	1	1	 	 	 	 	1	1	 	 	 	 	 	0	1	99	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	10	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20008	3	19	23	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	14	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	24	9	1	1	1	1	1	1	1	19	1	10	20	4	1	1	1	0	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20008	4	14	18	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	2	1	1	13	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	19	1	10	20	10	1	1	1	0	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20008	5	 	3	 	1	 	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20011	0	8	12	 	1	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	5	1	 	2001	1	 	 	2	4	72	0	3	0	9	1	1	0	0	8	2	3	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20011	1	87	91	 	2	5	6	0	 	 	 	 	 	1	 	 	 	 	 	1	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	21	88	88	10	 	 	0	 	0	0
20011	2	52	56	 	1	1	1	1	 	 	 	 	 	1	 	 	 	 	 	 	1	1	99	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	14	1	7	30	12	0	0	1	1	 	 	 	13	1	5	24	8	1	1	0	0	1	1	1	79	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	88	88	33	 	 	0	 	0	0
20011	3	31	35	 	2	1	1	0	 	 	 	 	1	2	 	4	3	1	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20011	15	11	15	 	2	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	0	98	2	 	 	 	 	1	7	1	 	1998	1	 	 	3	4	10	0	 	 	7	2	3	0	0	9	1	2	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20011	16	2	6	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	98	2	 	 	 	 	0	 	 	30	 	 	 	 	 	 	 	 	 	 	12	0	0	0	0	8	1	3	19	1	10	20	8	1	1	1	0	 	 	 	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20012	0	8	12	 	2	0	0	 	0	1	14	1401	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	3	1	 	2002	1	 	 	4	4	50	0	3	0	9	0	3	0	0	8	1	3	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20012	1	65	-88	 	1	6	5	0	 	 	 	 	 	3	2005	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
20012	2	57	-88	 	2	5	5	0	 	 	 	 	 	3	2002	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20012	3	29	32	 	1	13	13	0	 	 	 	 	 	1	 	 	 	 	 	7	0	99	99	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	24	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20012	4	24	30	 	1	13	13	0	 	 	 	 	 	1	 	 	 	 	 	7	0	99	99	1	14	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	20	8	1	1	1	1	1	1	1	19	1	12	16	4	1	1	1	1	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20012	5	22	28	 	2	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20012	6	20	26	 	2	13	13	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20012	7	19	24	 	1	13	13	0	 	 	 	 	 	1	 	 	 	 	 	7	0	99	99	1	14	1	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	24	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20012	8	3	7	 	1	7	7	0	 	 	 	 	 	1	 	 	 	 	 	23	 	9	98	 	 	 	 	1	1	1	 	2005	1	 	 	3	4	0	0	 	 	10	0	1	0	0	8	1	4	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20012	9	 	34	 	2	 	1	1	 	 	 	 	1	1	 	 	 	 	 	 	4	99	99	1	14	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	20	8	1	1	1	1	1	1	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	 	 	 	 	0	0
20013	0	8	12	 	2	0	0	 	1	 	 	 	 	1	 	 	 	 	 	23	0	 	 	 	 	 	 	1	5	1	 	2001	1	 	 	3	4	82	0	3	0	9	0	2	0	0	8	3	2	19	1	10	20	8	1	1	1	0	 	 	 	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20013	1	60	64	 	1	1	1	0	 	 	 	 	 	1	 	 	 	 	 	 	1	99	99	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	13	1	12	15	24	1	1	1	1	1	1	1	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	N	1	3	0	 	 	 	 	 	 	 	 	0	0
20013	2	51	55	 	2	1	1	1	 	 	 	 	0	1	 	 	 	 	 	0	1	99	99	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	30	12	1	1	1	1	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	21	88	88	15	 	 	3	11	0	0
20013	3	33	37	 	1	7	7	0	 	 	 	 	 	4	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
20013	4	29	33	 	2	7	7	0	 	 	 	 	 	2	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 	 
