CHILDCODE	ASSTIDR4	ASSETR4	TOTASSR4	ASACTR4	NMOWNR4	VLASTR4
20071	6	88	 	 	 	 
20072	1	30	1	26	1	30000
20072	2	88	 	 	 	 
20072	3	88	 	 	 	 
20072	4	88	 	 	 	 
20072	5	88	 	 	 	 
20072	6	88	 	 	 	 
20073	1	 	 	 	 	 
20073	2	 	 	 	 	 
20073	3	 	 	 	 	 
20073	4	 	 	 	 	 
20073	5	 	 	 	 	 
20073	6	 	 	 	 	 
20074	1	 	 	 	 	 
20074	2	 	 	 	 	 
20074	3	 	 	 	 	 
20074	4	 	 	 	 	 
20074	5	 	 	 	 	 
20074	6	 	 	 	 	 
20075	1	 	 	 	 	 
20075	2	 	 	 	 	 
20075	3	 	 	 	 	 
20075	4	 	 	 	 	 
20075	5	 	 	 	 	 
20075	6	 	 	 	 	 
20076	1	1	6	11	0	 
20076	2	88	 	 	 	 
20076	3	88	 	 	 	 
20076	4	88	 	 	 	 
20076	5	88	 	 	 	 
20076	6	88	 	 	 	 
20077	1	 	 	 	 	 
20077	2	 	 	 	 	 
20077	3	 	 	 	 	 
20077	4	 	 	 	 	 
20077	5	 	 	 	 	 
20077	6	 	 	 	 	 
20078	1	 	 	 	 	 
20078	2	 	 	 	 	 
20078	3	 	 	 	 	 
20078	4	 	 	 	 	 
20078	5	 	 	 	 	 
20078	6	 	 	 	 	 
20079	1	 	 	 	 	 
20079	2	 	 	 	 	 
20079	3	 	 	 	 	 
20079	4	 	 	 	 	 
20079	5	 	 	 	 	 
20079	6	 	 	 	 	 
20080	1	 	 	 	 	 
20080	2	 	 	 	 	 
20080	3	 	 	 	 	 
20080	4	 	 	 	 	 
20080	5	 	 	 	 	 
20080	6	 	 	 	 	 
20081	1	30	1	23	0	 
20081	2	88	 	 	 	 
20081	3	88	 	 	 	 
20081	4	88	 	 	 	 
20081	5	88	 	 	 	 
20081	6	88	 	 	 	 
20082	1	 	 	 	 	 
20082	2	 	 	 	 	 
20082	3	 	 	 	 	 
20082	4	 	 	 	 	 
20082	5	 	 	 	 	 
20082	6	 	 	 	 	 
20083	1	15	30	12	30	19000
20083	2	30	1	26	0	 
20083	3	88	 	 	 	 
20083	4	88	 	 	 	 
20083	5	88	 	 	 	 
20083	6	88	 	 	 	 
20084	1	 	 	 	 	 
20084	2	 	 	 	 	 
20084	3	 	 	 	 	 
20084	4	 	 	 	 	 
20084	5	 	 	 	 	 
20084	6	 	 	 	 	 
20085	1	 	 	 	 	 
20085	2	 	 	 	 	 
20085	3	 	 	 	 	 
20085	4	 	 	 	 	 
20085	5	 	 	 	 	 
20085	6	 	 	 	 	 
20086	1	 	 	 	 	 
20086	2	 	 	 	 	 
20086	3	 	 	 	 	 
20086	4	 	 	 	 	 
20086	5	 	 	 	 	 
20086	6	 	 	 	 	 
20087	1	13	5	7	5	1500
20087	2	88	 	 	 	 
20087	3	88	 	 	 	 
20087	4	88	 	 	 	 
20087	5	88	 	 	 	 
20087	6	88	 	 	 	 
20088	1	 	 	 	 	 
20088	2	 	 	 	 	 
20088	3	 	 	 	 	 
20088	4	 	 	 	 	 
20088	5	 	 	 	 	 
20088	6	 	 	 	 	 
20089	1	 	 	 	 	 
20089	2	 	 	 	 	 
20089	3	 	 	 	 	 
20089	4	 	 	 	 	 
20089	5	 	 	 	 	 
20089	6	 	 	 	 	 
20090	1	30	1	31	1	-77
20090	2	88	 	 	 	 
20090	3	88	 	 	 	 
20090	4	88	 	 	 	 
20090	5	88	 	 	 	 
20090	6	88	 	 	 	 
20091	1	 	 	 	 	 
20091	2	 	 	 	 	 
20091	3	 	 	 	 	 
20091	4	 	 	 	 	 
20091	5	 	 	 	 	 
20091	6	 	 	 	 	 
20092	1	 	 	 	 	 
20092	2	 	 	 	 	 
20092	3	 	 	 	 	 
20092	4	 	 	 	 	 
20092	5	 	 	 	 	 
20092	6	 	 	 	 	 
20093	1	 	 	 	 	 
20093	2	 	 	 	 	 
20093	3	 	 	 	 	 
20093	4	 	 	 	 	 
20093	5	 	 	 	 	 
20093	6	 	 	 	 	 
20094	1	 	 	 	 	 
20094	2	 	 	 	 	 
20094	3	 	 	 	 	 
20094	4	 	 	 	 	 
20094	5	 	 	 	 	 
20094	6	 	 	 	 	 
20095	1	 	 	 	 	 
20095	2	 	 	 	 	 
20095	3	 	 	 	 	 
20095	4	 	 	 	 	 
20095	5	 	 	 	 	 
20095	6	 	 	 	 	 
20096	1	 	 	 	 	 
20096	2	 	 	 	 	 
20096	3	 	 	 	 	 
20096	4	 	 	 	 	 
20096	5	 	 	 	 	 
20096	6	 	 	 	 	 
20097	1	 	 	 	 	 
20097	2	 	 	 	 	 
20097	3	 	 	 	 	 
20097	4	 	 	 	 	 
20097	5	 	 	 	 	 
20097	6	 	 	 	 	 
20098	1	 	 	 	 	 
20098	2	 	 	 	 	 
20098	3	 	 	 	 	 
20098	4	 	 	 	 	 
20098	5	 	 	 	 	 
20098	6	 	 	 	 	 
20099	1	30	1	31	1	60000
20099	2	25	1	24	1	37000
20099	3	88	 	 	 	 
20099	4	88	 	 	 	 
20099	5	88	 	 	 	 
20099	6	88	 	 	 	 
20100	1	 	 	 	 	 
20100	2	 	 	 	 	 
20100	3	 	 	 	 	 
20100	4	 	 	 	 	 
20100	5	 	 	 	 	 
20100	6	 	 	 	 	 
30001	1	 	 	 	 	 
30001	2	 	 	 	 	 
30001	3	 	 	 	 	 
30001	4	 	 	 	 	 
30001	5	 	 	 	 	 
30001	6	 	 	 	 	 
30002	1	 	 	 	 	 
30002	2	 	 	 	 	 
30002	3	 	 	 	 	 
30002	4	 	 	 	 	 
30002	5	 	 	 	 	 
30002	6	 	 	 	 	 
30003	1	25	2	24	2	-79
30003	2	14	2	9	2	-79
30003	3	88	 	 	 	 
30003	4	88	 	 	 	 
30003	5	88	 	 	 	 
30003	6	88	 	 	 	 
30004	1	 	 	 	 	 
30004	2	 	 	 	 	 
30004	3	 	 	 	 	 
30004	4	 	 	 	 	 
30004	5	 	 	 	 	 
30004	6	 	 	 	 	 
30005	1	 	 	 	 	 
30005	2	 	 	 	 	 
30005	3	 	 	 	 	 
30005	4	 	 	 	 	 
30005	5	 	 	 	 	 
30005	6	 	 	 	 	 
30006	1	 	 	 	 	 
30006	2	 	 	 	 	 
30006	3	 	 	 	 	 
30006	4	 	 	 	 	 
30006	5	 	 	 	 	 
30006	6	 	 	 	 	 
30007	1	 	 	 	 	 
30007	2	 	 	 	 	 
30007	3	 	 	 	 	 
30007	4	 	 	 	 	 
30007	5	 	 	 	 	 
30007	6	 	 	 	 	 
30008	1	30	1	31	0	 
30008	2	88	 	 	 	 
30008	3	88	 	 	 	 
30008	4	88	 	 	 	 
30008	5	88	 	 	 	 
30008	6	88	 	 	 	 
30009	1	 	 	 	 	 
30009	2	 	 	 	 	 
30009	3	 	 	 	 	 
30009	4	 	 	 	 	 
30009	5	 	 	 	 	 
30009	6	 	 	 	 	 
30010	1	 	 	 	 	 
30010	2	 	 	 	 	 
30010	3	 	 	 	 	 
30010	4	 	 	 	 	 
30010	5	 	 	 	 	 
30010	6	 	 	 	 	 
30011	1	 	 	 	 	 
30011	2	 	 	 	 	 
30011	3	 	 	 	 	 
30011	4	 	 	 	 	 
30011	5	 	 	 	 	 
30011	6	 	 	 	 	 
30012	1	 	 	 	 	 
30012	2	 	 	 	 	 
30012	3	 	 	 	 	 
30012	4	 	 	 	 	 
30012	5	 	 	 	 	 
30012	6	 	 	 	 	 
30013	1	 	 	 	 	 
30013	2	 	 	 	 	 
30013	3	 	 	 	 	 
30013	4	 	 	 	 	 
30013	5	 	 	 	 	 
30013	6	 	 	 	 	 
30014	1	 	 	 	 	 
30014	2	 	 	 	 	 
30014	3	 	 	 	 	 
30014	4	 	 	 	 	 
30014	5	 	 	 	 	 
30014	6	 	 	 	 	 
30015	1	 	 	 	 	 
30015	2	 	 	 	 	 
30015	3	 	 	 	 	 
30015	4	 	 	 	 	 
30015	5	 	 	 	 	 
30015	6	 	 	 	 	 
30016	1	 	 	 	 	 
30016	2	 	 	 	 	 
30016	3	 	 	 	 	 
30016	4	 	 	 	 	 
30016	5	 	 	 	 	 
30016	6	 	 	 	 	 
30018	1	21	1	21	1	2000
30018	2	88	 	 	 	 
30018	3	88	 	 	 	 
30018	4	88	 	 	 	 
30018	5	88	 	 	 	 
30018	6	88	 	 	 	 
30019	1	 	 	 	 	 
30019	2	 	 	 	 	 
30019	3	 	 	 	 	 
30019	4	 	 	 	 	 
30019	5	 	 	 	 	 
30019	6	 	 	 	 	 
30020	1	 	 	 	 	 
30020	2	 	 	 	 	 
30020	3	 	 	 	 	 
30020	4	 	 	 	 	 
30020	5	 	 	 	 	 
30020	6	 	 	 	 	 
30021	1	 	 	 	 	 
30021	2	 	 	 	 	 
30021	3	 	 	 	 	 
30021	4	 	 	 	 	 
30021	5	 	 	 	 	 
30021	6	 	 	 	 	 
30022	1	 	 	 	 	 
30022	2	 	 	 	 	 
30022	3	 	 	 	 	 
30022	4	 	 	 	 	 
30022	5	 	 	 	 	 
30022	6	 	 	 	 	 
30023	1	 	 	 	 	 
30023	2	 	 	 	 	 
30023	3	 	 	 	 	 
30023	4	 	 	 	 	 
30023	5	 	 	 	 	 
30023	6	 	 	 	 	 
30024	1	 	 	 	 	 
30024	2	 	 	 	 	 
30024	3	 	 	 	 	 
30024	4	 	 	 	 	 
30024	5	 	 	 	 	 
30024	6	 	 	 	 	 
30025	1	10	3	3	3	12000
30025	2	10	3	3	3	16000
30025	3	10	10	3	10	6000
30025	4	88	 	 	 	 
30025	5	88	 	 	 	 
30025	6	88	 	 	 	 
30026	1	 	 	 	 	 
30026	2	 	 	 	 	 
30026	3	 	 	 	 	 
30026	4	 	 	 	 	 
30026	5	 	 	 	 	 
30026	6	 	 	 	 	 
30027	1	 	 	 	 	 
30027	2	 	 	 	 	 
30027	3	 	 	 	 	 
30027	4	 	 	 	 	 
30027	5	 	 	 	 	 
30027	6	 	 	 	 	 
30028	1	 	 	 	 	 
30028	2	 	 	 	 	 
30028	3	 	 	 	 	 
30028	4	 	 	 	 	 
30028	5	 	 	 	 	 
30028	6	 	 	 	 	 
30029	1	 	 	 	 	 
30029	2	 	 	 	 	 
30029	3	 	 	 	 	 
30029	4	 	 	 	 	 
30029	5	 	 	 	 	 
30029	6	 	 	 	 	 
30032	1	 	 	 	 	 
30032	2	 	 	 	 	 
30032	3	 	 	 	 	 
30032	4	 	 	 	 	 
30032	5	 	 	 	 	 
30032	6	 	 	 	 	 
30034	1	 	 	 	 	 
30034	2	 	 	 	 	 
30034	3	 	 	 	 	 
30034	4	 	 	 	 	 
30034	5	 	 	 	 	 
30034	6	 	 	 	 	 
30035	1	 	 	 	 	 
30035	2	 	 	 	 	 
30035	3	 	 	 	 	 
30035	4	 	 	 	 	 
30035	5	 	 	 	 	 
30035	6	 	 	 	 	 
30036	1	 	 	 	 	 
30036	2	 	 	 	 	 
30036	3	 	 	 	 	 
30036	4	 	 	 	 	 
30036	5	 	 	 	 	 
30036	6	 	 	 	 	 
30037	1	 	 	 	 	 
30037	2	 	 	 	 	 
30037	3	 	 	 	 	 
30037	4	 	 	 	 	 
30037	5	 	 	 	 	 
30037	6	 	 	 	 	 
30038	1	 	 	 	 	 
30038	2	 	 	 	 	 
30038	3	 	 	 	 	 
30038	4	 	 	 	 	 
30038	5	 	 	 	 	 
30038	6	 	 	 	 	 
30039	1	 	 	 	 	 
30039	2	 	 	 	 	 
30039	3	 	 	 	 	 
30039	4	 	 	 	 	 
30039	5	 	 	 	 	 
30039	6	 	 	 	 	 
30040	1	30	2	31	2	-77
30040	2	88	 	 	 	 
30040	3	88	 	 	 	 
30040	4	88	 	 	 	 
30040	5	88	 	 	 	 
30040	6	88	 	 	 	 
30041	1	30	3	26	3	6000
30041	2	88	 	 	 	 
30041	3	88	 	 	 	 
30041	4	88	 	 	 	 
30041	5	88	 	 	 	 
30041	6	88	 	 	 	 
30043	1	30	1	31	1	-77
30043	2	88	 	 	 	 
30043	3	88	 	 	 	 
30043	4	88	 	 	 	 
30043	5	88	 	 	 	 
30043	6	88	 	 	 	 
30044	1	21	1	21	1	800
30044	2	30	13	26	13	102
30044	3	88	 	 	 	 
30044	4	88	 	 	 	 
30044	5	88	 	 	 	 
30044	6	88	 	 	 	 
30045	1	13	3	7	3	100
30045	2	88	 	 	 	 
30045	3	88	 	 	 	 
30045	4	88	 	 	 	 
30045	5	88	 	 	 	 
30045	6	88	 	 	 	 
30046	1	 	 	 	 	 
30046	2	 	 	 	 	 
30046	3	 	 	 	 	 
30046	4	 	 	 	 	 
30046	5	 	 	 	 	 
30046	6	 	 	 	 	 
30047	1	 	 	 	 	 
30047	2	 	 	 	 	 
30047	3	 	 	 	 	 
30047	4	 	 	 	 	 
30047	5	 	 	 	 	 
30047	6	 	 	 	 	 
30048	1	 	 	 	 	 
30048	2	 	 	 	 	 
30048	3	 	 	 	 	 
30048	4	 	 	 	 	 
30048	5	 	 	 	 	 
30048	6	 	 	 	 	 
30051	1	 	 	 	 	 
30051	2	 	 	 	 	 
30051	3	 	 	 	 	 
30051	4	 	 	 	 	 
30051	5	 	 	 	 	 
30051	6	 	 	 	 	 
30052	1	 	 	 	 	 
30052	2	 	 	 	 	 
30052	3	 	 	 	 	 
30052	4	 	 	 	 	 
30052	5	 	 	 	 	 
30052	6	 	 	 	 	 
30053	1	21	1	21	1	2500
30053	2	88	 	 	 	 
30053	3	88	 	 	 	 
30053	4	88	 	 	 	 
30053	5	88	 	 	 	 
30053	6	88	 	 	 	 
30054	1	24	1	12	0	 
30054	2	15	1	12	0	 
30054	3	15	1	12	0	 
30054	4	15	1	12	0	 
30054	5	30	2	31	2	200000
30054	6	25	1	24	1	250000
30055	1	 	 	 	 	 
30055	2	 	 	 	 	 
30055	3	 	 	 	 	 
30055	4	 	 	 	 	 
30055	5	 	 	 	 	 
30055	6	 	 	 	 	 
30056	1	 	 	 	 	 
30056	2	 	 	 	 	 
30056	3	 	 	 	 	 
30056	4	 	 	 	 	 
30056	5	 	 	 	 	 
30056	6	 	 	 	 	 
30057	1	 	 	 	 	 
30057	2	 	 	 	 	 
30057	3	 	 	 	 	 
30057	4	 	 	 	 	 
30057	5	 	 	 	 	 
30057	6	 	 	 	 	 
30058	1	 	 	 	 	 
30058	2	 	 	 	 	 
30058	3	 	 	 	 	 
30058	4	 	 	 	 	 
30058	5	 	 	 	 	 
30058	6	 	 	 	 	 
30059	1	 	 	 	 	 
30059	2	 	 	 	 	 
30059	3	 	 	 	 	 
30059	4	 	 	 	 	 
30059	5	 	 	 	 	 
30059	6	 	 	 	 	 
30060	1	30	3	31	3	-77
30060	2	88	 	 	 	 
30060	3	88	 	 	 	 
30060	4	88	 	 	 	 
30060	5	88	 	 	 	 
30060	6	88	 	 	 	 
30061	1	 	 	 	 	 
30061	2	 	 	 	 	 
30061	3	 	 	 	 	 
30061	4	 	 	 	 	 
30061	5	 	 	 	 	 
30061	6	 	 	 	 	 
30062	1	1	8	11	8	350
30062	2	88	 	 	 	 
30062	3	88	 	 	 	 
30062	4	88	 	 	 	 
30062	5	88	 	 	 	 
30062	6	88	 	 	 	 
30064	1	 	 	 	 	 
30064	2	 	 	 	 	 
30064	3	 	 	 	 	 
30064	4	 	 	 	 	 
30064	5	 	 	 	 	 
30064	6	 	 	 	 	 
30065	1	 	 	 	 	 
30065	2	 	 	 	 	 
30065	3	 	 	 	 	 
30065	4	 	 	 	 	 
30065	5	 	 	 	 	 
30065	6	 	 	 	 	 
30066	1	 	 	 	 	 
30066	2	 	 	 	 	 
30066	3	 	 	 	 	 
30066	4	 	 	 	 	 
30066	5	 	 	 	 	 
30066	6	 	 	 	 	 
30067	1	 	 	 	 	 
30067	2	 	 	 	 	 
30067	3	 	 	 	 	 
30067	4	 	 	 	 	 
30067	5	 	 	 	 	 
30067	6	 	 	 	 	 
30068	1	23	1	23	1	900
30068	2	30	2	31	2	-77
30068	3	88	 	 	 	 
30068	4	88	 	 	 	 
30068	5	88	 	 	 	 
30068	6	88	 	 	 	 
30069	1	 	 	 	 	 
30069	2	 	 	 	 	 
30069	3	 	 	 	 	 
30069	4	 	 	 	 	 
30069	5	 	 	 	 	 
30069	6	 	 	 	 	 
30070	1	30	55	12	55	100000
30070	2	30	1	12	1	480000
30070	3	25	1	24	1	80000
30070	4	88	 	 	 	 
30070	5	88	 	 	 	 
30070	6	88	 	 	 	 
30071	1	30	1	31	1	150000
30071	2	88	 	 	 	 
30071	3	88	 	 	 	 
30071	4	88	 	 	 	 
30071	5	88	 	 	 	 
30071	6	88	 	 	 	 
30072	1	 	 	 	 	 
30072	2	 	 	 	 	 
30072	3	 	 	 	 	 
30072	4	 	 	 	 	 
30072	5	 	 	 	 	 
30072	6	 	 	 	 	 
30073	1	 	 	 	 	 
30073	2	 	 	 	 	 
30073	3	 	 	 	 	 
30073	4	 	 	 	 	 
30073	5	 	 	 	 	 
30073	6	 	 	 	 	 
30074	1	 	 	 	 	 
30074	2	 	 	 	 	 
30074	3	 	 	 	 	 
30074	4	 	 	 	 	 
30074	5	 	 	 	 	 
30074	6	 	 	 	 	 
30075	1	 	 	 	 	 
30075	2	 	 	 	 	 
30075	3	 	 	 	 	 
30075	4	 	 	 	 	 
30075	5	 	 	 	 	 
30075	6	 	 	 	 	 
30077	1	13	5	7	5	15000
30077	2	88	 	 	 	 
30077	3	88	 	 	 	 
30077	4	88	 	 	 	 
30077	5	88	 	 	 	 
30077	6	88	 	 	 	 
30078	1	 	 	 	 	 
30078	2	 	 	 	 	 
30078	3	 	 	 	 	 
30078	4	 	 	 	 	 
30078	5	 	 	 	 	 
30078	6	 	 	 	 	 
30079	1	24	1	23	1	-77
30079	2	88	 	 	 	 
30079	3	88	 	 	 	 
30079	4	88	 	 	 	 
30079	5	88	 	 	 	 
30079	6	88	 	 	 	 
30080	1	 	 	 	 	 
30080	2	 	 	 	 	 
30080	3	 	 	 	 	 
30080	4	 	 	 	 	 
30080	5	 	 	 	 	 
30080	6	 	 	 	 	 
30081	1	 	 	 	 	 
30081	2	 	 	 	 	 
30081	3	 	 	 	 	 
30081	4	 	 	 	 	 
30081	5	 	 	 	 	 
30081	6	 	 	 	 	 
30082	1	10	17	3	17	25000
30082	2	30	1	3	0	 
30082	3	88	 	 	 	 
30082	4	88	 	 	 	 
30082	5	88	 	 	 	 
30082	6	88	 	 	 	 
30083	1	 	 	 	 	 
30083	2	 	 	 	 	 
30083	3	 	 	 	 	 
30083	4	 	 	 	 	 
30083	5	 	 	 	 	 
30083	6	 	 	 	 	 
30084	1	13	1	26	0	 
30084	2	88	 	 	 	 
30084	3	88	 	 	 	 
30084	4	88	 	 	 	 
30084	5	88	 	 	 	 
30084	6	88	 	 	 	 
30085	1	 	 	 	 	 
30085	2	 	 	 	 	 
30085	3	 	 	 	 	 
30085	4	 	 	 	 	 
30085	5	 	 	 	 	 
30085	6	 	 	 	 	 
30086	1	 	 	 	 	 
30086	2	 	 	 	 	 
30086	3	 	 	 	 	 
30086	4	 	 	 	 	 
30086	5	 	 	 	 	 
30086	6	 	 	 	 	 
30087	1	 	 	 	 	 
30087	2	 	 	 	 	 
30087	3	 	 	 	 	 
30087	4	 	 	 	 	 
30087	5	 	 	 	 	 
30087	6	 	 	 	 	 
30088	1	30	2	31	2	225600
30088	2	25	1	24	1	80000
30088	3	88	 	 	 	 
30088	4	88	 	 	 	 
30088	5	88	 	 	 	 
30088	6	88	 	 	 	 
30089	1	15	3	12	3	1800
30089	2	88	 	 	 	 
30089	3	88	 	 	 	 
30089	4	88	 	 	 	 
30089	5	88	 	 	 	 
30089	6	88	 	 	 	 
30090	1	 	 	 	 	 
30090	2	 	 	 	 	 
30090	3	 	 	 	 	 
30090	4	 	 	 	 	 
30090	5	 	 	 	 	 
30090	6	 	 	 	 	 
30091	1	 	 	 	 	 
30091	2	 	 	 	 	 
30091	3	 	 	 	 	 
30091	4	 	 	 	 	 
30091	5	 	 	 	 	 
30091	6	 	 	 	 	 
30093	1	 	 	 	 	 
30093	2	 	 	 	 	 
30093	3	 	 	 	 	 
30093	4	 	 	 	 	 
30093	5	 	 	 	 	 
30093	6	 	 	 	 	 
30094	1	 	 	 	 	 
30094	2	 	 	 	 	 
30094	3	 	 	 	 	 
30094	4	 	 	 	 	 
30094	5	 	 	 	 	 
30094	6	 	 	 	 	 
30095	1	26	1	14	1	300
30095	2	88	 	 	 	 
30095	3	88	 	 	 	 
30095	4	88	 	 	 	 
30095	5	88	 	 	 	 
30095	6	88	 	 	 	 
30096	1	4	2	11	2	300
30096	2	1	2	11	2	80
30096	3	6	1	11	1	40
30096	4	30	1	11	1	-88
30096	5	88	 	 	 	 
30096	6	88	 	 	 	 
30097	1	 	 	 	 	 
30097	2	 	 	 	 	 
30097	3	 	 	 	 	 
30097	4	 	 	 	 	 
30097	5	 	 	 	 	 
30097	6	 	 	 	 	 
30098	1	 	 	 	 	 
30098	2	 	 	 	 	 
30098	3	 	 	 	 	 
30098	4	 	 	 	 	 
30098	5	 	 	 	 	 
30098	6	 	 	 	 	 
30100	1	30	30	17	30	30000
30100	2	30	1	17	0	 
30100	3	88	 	 	 	 
30100	4	88	 	 	 	 
30100	5	88	 	 	 	 
30100	6	88	 	 	 	 
40001	1	30	1	11	1	-77
40001	2	88	 	 	 	 
40001	3	88	 	 	 	 
40001	4	88	 	 	 	 
40001	5	88	 	 	 	 
40001	6	88	 	 	 	 
40002	1	13	2	7	0	 
40002	2	88	 	 	 	 
40002	3	88	 	 	 	 
40002	4	88	 	 	 	 
40002	5	88	 	 	 	 
40002	6	88	 	 	 	 
40003	1	24	1	23	0	 
40003	2	88	 	 	 	 
40003	3	88	 	 	 	 
40003	4	88	 	 	 	 
40003	5	88	 	 	 	 
40003	6	88	 	 	 	 
40004	1	25	2	23	2	1250000
40004	2	24	1	23	1	30000
40004	3	88	 	 	 	 
40004	4	88	 	 	 	 
40004	5	88	 	 	 	 
40004	6	88	 	 	 	 
40005	1	22	5	22	5	150
40005	2	15	10	12	10	5000
40005	3	88	 	 	 	 
40005	4	88	 	 	 	 
40005	5	88	 	 	 	 
40005	6	88	 	 	 	 
40006	1	 	 	 	 	 
40006	2	 	 	 	 	 
40006	3	 	 	 	 	 
40006	4	 	 	 	 	 
40006	5	 	 	 	 	 
40006	6	 	 	 	 	 
40008	1	30	21	26	21	56000
40008	2	30	1	26	0	 
40008	3	88	 	 	 	 
40008	4	88	 	 	 	 
40008	5	88	 	 	 	 
40008	6	88	 	 	 	 
40009	1	1	2	11	2	400
40009	2	1	2	11	2	150
40009	3	1	1	11	1	50
40009	4	88	 	 	 	 
40009	5	88	 	 	 	 
40009	6	88	 	 	 	 
40010	1	26	4	25	4	8000
40010	2	88	 	 	 	 
40010	3	88	 	 	 	 
40010	4	88	 	 	 	 
40010	5	88	 	 	 	 
40010	6	88	 	 	 	 
40011	1	19	2	26	2	200
40011	2	88	 	 	 	 
40011	3	88	 	 	 	 
40011	4	88	 	 	 	 
40011	5	88	 	 	 	 
40011	6	88	 	 	 	 
40012	1	15	2	12	1	180
40012	2	15	20	12	20	100
40012	3	15	1	12	1	35
40012	4	88	 	 	 	 
40012	5	88	 	 	 	 
40012	6	88	 	 	 	 
40013	1	 	 	 	 	 
40013	2	 	 	 	 	 
40013	3	 	 	 	 	 
40013	4	 	 	 	 	 
40013	5	 	 	 	 	 
40013	6	 	 	 	 	 
40014	1	23	4	23	4	3000
40014	2	23	8	26	8	35000
40014	3	88	 	 	 	 
40014	4	88	 	 	 	 
40014	5	88	 	 	 	 
40014	6	88	 	 	 	 
40015	1	 	 	 	 	 
40015	2	 	 	 	 	 
40015	3	 	 	 	 	 
40015	4	 	 	 	 	 
40015	5	 	 	 	 	 
40015	6	 	 	 	 	 
40016	1	 	 	 	 	 
40016	2	 	 	 	 	 
40016	3	 	 	 	 	 
40016	4	 	 	 	 	 
40016	5	 	 	 	 	 
40016	6	 	 	 	 	 
40017	1	 	 	 	 	 
40017	2	 	 	 	 	 
40017	3	 	 	 	 	 
40017	4	 	 	 	 	 
40017	5	 	 	 	 	 
40017	6	 	 	 	 	 
40018	1	13	3	7	3	1500
40018	2	13	10	7	10	600
40018	3	88	 	 	 	 
40018	4	88	 	 	 	 
40018	5	88	 	 	 	 
40018	6	88	 	 	 	 
40019	1	30	1	23	1	100000
40019	2	88	 	 	 	 
40019	3	88	 	 	 	 
40019	4	88	 	 	 	 
40019	5	88	 	 	 	 
40019	6	88	 	 	 	 
40020	1	 	 	 	 	 
40020	2	 	 	 	 	 
40020	3	 	 	 	 	 
40020	4	 	 	 	 	 
40020	5	 	 	 	 	 
40020	6	 	 	 	 	 
40021	1	 	 	 	 	 
40021	2	 	 	 	 	 
40021	3	 	 	 	 	 
40021	4	 	 	 	 	 
40021	5	 	 	 	 	 
40021	6	 	 	 	 	 
40022	1	 	 	 	 	 
40022	2	 	 	 	 	 
40022	3	 	 	 	 	 
40022	4	 	 	 	 	 
40022	5	 	 	 	 	 
40022	6	 	 	 	 	 
40023	1	23	1	23	1	8000
40023	2	23	30	23	30	9000
40023	3	23	1	23	1	4000
40023	4	88	 	 	 	 
40023	5	88	 	 	 	 
40023	6	88	 	 	 	 
40024	1	 	 	 	 	 
40024	2	 	 	 	 	 
40024	3	 	 	 	 	 
40024	4	 	 	 	 	 
40024	5	 	 	 	 	 
40024	6	 	 	 	 	 
40025	1	13	2	7	0	 
40025	2	19	7	26	7	1000
40025	3	88	 	 	 	 
40025	4	88	 	 	 	 
40025	5	88	 	 	 	 
40025	6	88	 	 	 	 
40026	1	30	1	5	0	 
40026	2	88	 	 	 	 
40026	3	88	 	 	 	 
40026	4	88	 	 	 	 
40026	5	88	 	 	 	 
40026	6	88	 	 	 	 
40027	1	30	1	12	1	18000
40027	2	88	 	 	 	 
40027	3	88	 	 	 	 
40027	4	88	 	 	 	 
40027	5	88	 	 	 	 
40027	6	88	 	 	 	 
40028	1	 	 	 	 	 
40028	2	 	 	 	 	 
40028	3	 	 	 	 	 
40028	4	 	 	 	 	 
40028	5	 	 	 	 	 
40028	6	 	 	 	 	 
40029	1	22	5	22	5	175
40029	2	88	 	 	 	 
40029	3	88	 	 	 	 
40029	4	88	 	 	 	 
40029	5	88	 	 	 	 
40029	6	88	 	 	 	 
40030	1	 	 	 	 	 
40030	2	 	 	 	 	 
40030	3	 	 	 	 	 
40030	4	 	 	 	 	 
40030	5	 	 	 	 	 
40030	6	 	 	 	 	 
40031	1	25	1	24	1	400000
40031	2	24	1	7	1	500000
40031	3	88	 	 	 	 
40031	4	88	 	 	 	 
40031	5	88	 	 	 	 
40031	6	88	 	 	 	 
40032	1	 	 	 	 	 
40032	2	 	 	 	 	 
40032	3	 	 	 	 	 
40032	4	 	 	 	 	 
40032	5	 	 	 	 	 
40032	6	 	 	 	 	 
40034	1	 	 	 	 	 
40034	2	 	 	 	 	 
40034	3	 	 	 	 	 
40034	4	 	 	 	 	 
40034	5	 	 	 	 	 
40034	6	 	 	 	 	 
40035	1	16	1	20	0	 
40035	2	88	 	 	 	 
40035	3	88	 	 	 	 
40035	4	88	 	 	 	 
40035	5	88	 	 	 	 
40035	6	88	 	 	 	 
40036	1	19	2	23	2	550
40036	2	88	 	 	 	 
40036	3	88	 	 	 	 
40036	4	88	 	 	 	 
40036	5	88	 	 	 	 
40036	6	88	 	 	 	 
40037	1	4	2	11	2	200
40037	2	1	6	12	6	150
40037	3	88	 	 	 	 
40037	4	88	 	 	 	 
40037	5	88	 	 	 	 
40037	6	88	 	 	 	 
40038	1	15	20	12	20	15000
40038	2	88	 	 	 	 
40038	3	88	 	 	 	 
40038	4	88	 	 	 	 
40038	5	88	 	 	 	 
40038	6	88	 	 	 	 
40039	1	13	5	7	5	750
